,num_dol,num_tfepe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfepe,atoms_tfsi,atoms_ps,atoms_li,count,%
843,6,0,2,1,1,::::1O:2O,,:2O,,1L,1,0.03000300030003
844,6,0,2,1,1,::::1O:1O,,:1O1S,,1L,1,0.03000300030003
845,6,0,2,1,1,::::1O:1O,,1O:1O,,1L,1,0.03000300030003
846,6,0,2,1,1,:::1O:1O:2O,,:2O,,1L,1,0.03000300030003
847,6,0,2,1,1,:::1O:1O:2O,,1O:1O,,1L,1,0.03000300030003
848,6,0,2,1,1,:::1O:1O:1O,,:2O1S,,1L,1,0.03000300030003
849,6,0,2,1,1,:::1O:1O:1O,,:1O,,1L,1,0.03000300030003
850,6,0,1,2,2,::1O:1O:1O:1O,,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
851,6,0,1,2,2,::1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
852,6,0,2,1,2,:::1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
853,6,0,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
854,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
855,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N2O1S,,1L:1L,1,0.03000300030003
856,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
857,6,0,1,1,2,:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
858,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
859,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
860,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
861,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
862,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
863,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
864,6,0,1,1,1,:::::1O,,1O,,1L,1,0.03000300030003
865,6,0,1,1,1,::::1O:2O,,2O1S,,1L,1,0.03000300030003
866,6,0,1,1,1,::::1O:2O,,2O,,1L,1,0.03000300030003
867,6,0,1,1,1,::::1O:1O,,2O,,1L,1,0.03000300030003
868,6,0,1,1,1,::::1O:1O,,1O,,1L,1,0.03000300030003
869,6,0,1,1,1,:::1O:1O:2O,,2O,,1L,1,0.03000300030003
870,6,0,1,1,1,:::1O:1O:2O,,1O,,1L,1,0.03000300030003
871,6,0,1,1,1,:::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
872,6,0,1,1,1,:::1O:1O:1O,,2O,,1L,1,0.03000300030003
873,6,0,1,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
874,6,0,1,1,1,::1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
875,6,0,1,1,1,::1O:1O:1O:2O,,1N1O1S,,1L,1,0.03000300030003
876,6,0,1,1,1,::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
877,6,0,1,1,1,::1O:1O:1O:1O,,2O,,1L,1,0.03000300030003
878,6,0,1,1,1,::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
879,6,0,1,1,1,::1O:1O:1O:1O,,1N1O1S,,1L,1,0.03000300030003
880,6,0,1,1,1,:1O:1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
881,6,0,1,1,1,:1O:1O:1O:1O:2O,,1N1O1S,,1L,1,0.03000300030003
882,6,0,0,3,2,:::1O:1O:1O,,,1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
883,6,0,1,1,2,:1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
884,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
885,6,0,1,2,2,::1O:1O:1O:1O,,2O,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
886,6,0,1,1,2,:1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
887,6,0,1,2,2,::1O:1O:1O:1O,,2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
888,6,0,1,2,2,::1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
889,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
890,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
891,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
892,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
893,6,0,1,2,2,::1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
894,6,0,1,2,2,::1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
895,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
896,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
897,6,0,1,2,2,:1O:1O:1O:1O:2O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
898,6,0,1,2,2,:1O:1O:1O:1O:2O,,1N2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
899,6,0,1,2,2,:1O:1O:1O:1O:1O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
900,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
901,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O1S,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
902,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
903,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
904,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
905,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
906,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
907,6,0,1,2,1,:::::1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
908,6,0,1,2,1,::::1O:2O,,1O,1S:2S:2S:2S:3S:4S:4S:4S,1L,1,0.03000300030003
909,6,0,1,2,1,::::1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
910,6,0,1,2,1,:::1O:1O:1O,,1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
911,6,0,1,2,1,::1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
912,6,0,1,2,1,::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
913,6,0,1,1,2,::1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
914,6,0,1,1,2,::1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
915,6,0,1,1,2,::1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
916,6,0,2,1,2,::1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
917,6,0,2,1,2,:::1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
918,5,0,2,1,2,::1O:1O:1O,,:3O,,1L:1L,1,0.03000300030003
919,7,0,2,1,1,::1O:1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
920,7,0,1,2,2,:::::1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
921,7,0,1,2,2,:::1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
922,7,0,1,2,2,:::1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
923,7,0,1,2,2,:::1O:1O:1O:1O,,1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
924,7,0,1,2,1,:::::1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
925,7,0,1,2,1,::::1O:1O:1O,,1N2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
926,7,0,1,2,1,::::1O:1O:1O,,,1S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
927,7,0,1,2,1,:::1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
928,7,0,1,2,1,:::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
929,7,0,1,1,2,:::1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
930,7,0,1,1,2,:::1O:1O:1O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
931,7,0,1,1,2,::1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
932,7,0,1,1,2,::1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
933,7,0,1,1,2,::1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
934,7,0,1,1,2,::1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
935,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
936,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
937,7,0,1,1,2,1O:1O:1O:1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
938,7,0,1,1,2,1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
939,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
940,7,0,1,1,1,::::::1O,,2O,,1L,1,0.03000300030003
941,7,0,1,1,1,:::::1O:2O,,1O,,1L,1,0.03000300030003
942,7,0,1,1,1,:::::1O:1O,,2O1S,,1L,1,0.03000300030003
943,7,0,1,1,1,::::1O:1O:2O,,1O,,1L,1,0.03000300030003
944,7,0,1,1,1,::::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
945,7,0,1,1,1,:::1O:1O:1O:1O,,2O,,1L,1,0.03000300030003
946,7,0,1,1,1,:::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
947,7,0,1,1,1,:::1O:1O:1O:1O,,1N1O,,1L,1,0.03000300030003
948,7,0,1,1,1,::1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
949,7,0,1,2,2,:::::1O:1O,,1O,1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
950,7,0,2,1,1,:::1O:1O:1O:1O,,:2O,,1L,1,0.03000300030003
951,7,0,0,3,2,::1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
952,7,0,2,1,1,::::1O:1O:1O,,1O:2O,,1L,1,0.03000300030003
953,8,1,0,1,1,:::::1O:1O:1O,,,,1L,1,0.03000300030003
954,8,0,2,2,2,:::::1O:1O:1O,,2O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
955,8,0,1,1,2,::1O:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
956,8,0,1,1,2,:1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
957,8,0,1,1,1,:::::1O:1O:1O,,1O,,1L,1,0.03000300030003
958,8,0,1,1,1,::::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
959,8,0,1,1,1,::::1O:1O:1O:1O,,,,1L,1,0.03000300030003
960,8,0,0,1,2,:1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
961,8,0,0,1,1,:::::1O:1O:2O,,,,1L,1,0.03000300030003
962,8,0,0,1,1,::::1O:1O:1O:2O,,,,1L,1,0.03000300030003
963,8,0,0,1,1,:::1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
964,8,0,0,1,1,:1O:1O:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
965,7,1,2,1,2,:1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
966,7,1,1,2,2,:::1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
967,7,1,1,1,2,:::1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
968,7,1,1,1,2,:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
969,7,1,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
970,7,1,1,1,1,::::1O:1O:1O,,1O,,1L,1,0.03000300030003
971,7,1,0,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
972,7,1,0,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
973,7,1,0,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
974,7,0,2,1,2,:::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
975,7,0,2,1,2,::1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
976,7,0,2,1,2,::1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
977,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
978,7,0,2,1,2,:1O:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
979,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
980,7,0,2,1,1,::::1O:1O:1O,,:2O,,1L,1,0.03000300030003
981,7,0,2,1,1,::::1O:1O:1O,,:1O,,1L,1,0.03000300030003
982,7,0,1,1,1,:1O:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
983,7,0,0,2,2,:::1O:1O:1O:2O,,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
984,6,0,2,2,2,::1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
985,6,1,1,1,1,:::1O:1O:1O,,1O,,1L,1,0.03000300030003
986,6,1,1,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
987,6,1,1,1,1,:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
988,6,1,1,1,1,:1O:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
989,6,1,1,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
990,6,1,0,2,2,1O:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
991,6,1,0,2,1,:::1O:1O:2O,,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
992,6,1,0,2,1,::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
993,6,1,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
994,6,1,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
995,6,1,0,1,1,:::1O:1O:2O,,,,1L,1,0.03000300030003
996,6,1,0,1,1,:1O:1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
997,6,0,3,2,2,1O:1O:1O:1O:1O:1O,,1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
998,6,0,3,1,2,:::1O:1O:1O,,:1N4O2S:1O,,1L:1L,1,0.03000300030003
999,6,0,3,1,2,:::1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1000,6,0,3,1,2,::1O:1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1001,6,0,3,1,2,:1O:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1002,6,0,3,1,2,:1O:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1003,6,0,3,1,2,1O:1O:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1004,6,0,3,1,1,:::::1O,,1N2O1S:1O:1O,,1L,1,0.03000300030003
1005,6,0,3,1,1,::::1O:2O,,::2O1S,,1L,1,0.03000300030003
1006,6,0,3,1,1,::::1O:1O,,::1O1S,,1L,1,0.03000300030003
1007,6,0,3,1,1,:::1O:1O:1O,,::1O,,1L,1,0.03000300030003
1008,6,0,3,1,1,:::1O:1O:1O,,:1O:1O1S,,1L,1,0.03000300030003
1009,6,0,2,2,3,:::1O:1O:1O,,1O:1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1010,6,0,2,2,2,:::1O:1O:1O,,1O:2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1011,6,0,2,2,2,:::1O:1O:1O,,1O:2O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1012,6,0,2,2,2,:::1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1013,6,0,2,2,2,:::1O:1O:1O,,1O:1O,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1014,6,0,2,2,2,::1O:1O:1O:1O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1015,6,1,1,1,1,::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1016,6,1,1,1,1,:::1O:1O:2O,,,,1L,1,0.03000300030003
1017,7,0,0,2,2,:::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1018,6,1,1,1,2,1O:1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
1019,7,0,0,2,2,:::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1020,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1021,7,0,0,2,1,:::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
1022,7,0,0,2,1,:::1O:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1023,7,0,0,2,1,::1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1024,7,0,0,2,1,::1O:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1025,7,0,0,1,2,::1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1026,7,0,0,1,2,:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1027,7,0,0,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
1028,7,0,0,1,1,:::1O:1O:1O:2O,,,,1L,1,0.03000300030003
1029,6,2,1,1,2,:1O:1O:1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
1030,6,2,1,1,1,:::1O:1O:1O,:,1O,,1L,1,0.03000300030003
1031,6,2,0,1,1,:::1O:1O:2O,:,,,1L,1,0.03000300030003
1032,6,2,0,1,1,:1O:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
1033,6,1,2,1,2,::1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1034,6,1,2,1,2,:1O:1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1035,6,1,2,1,2,:1O:1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1036,6,1,2,1,2,:1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1037,6,1,2,1,2,1O:1O:1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1038,6,1,1,2,2,::1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1039,6,1,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1040,6,1,1,2,1,::::1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1041,6,1,1,1,2,:::1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1042,6,1,1,1,2,::1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1043,6,1,1,1,2,::1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1044,6,1,1,1,2,:1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1045,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1046,6,1,1,1,2,:1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
1047,6,1,1,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1048,6,0,0,3,2,::1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1049,6,0,0,3,2,::1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1050,6,0,0,3,2,::1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1051,5,0,2,2,3,:1O:1O:1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1052,5,0,2,2,3,1O:1O:1O:1O:1O,,1O:2O2S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1053,5,0,2,2,2,:::1O:2O,,1O:3O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1054,5,0,2,2,2,:::1O:2O,,1O:2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1055,5,0,2,2,2,:::1O:2O,,1O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1056,5,0,2,2,2,:::1O:2O,,1O1S:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1057,5,0,2,2,2,:::1O:2O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1058,5,0,2,2,2,:::1O:1O,,:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1059,5,0,2,2,2,:::1O:1O,,:1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1060,5,0,2,2,2,:::1O:1O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1061,5,0,2,2,2,:::1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1062,5,0,2,2,2,:::1O:1O,,1O:1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1063,5,0,2,2,2,:::1O:1O,,1O:1O,1S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1064,5,0,2,2,2,:::1O:1O,,1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1065,5,0,2,2,2,:::1O:1O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1066,5,0,2,2,2,:::1O:1O,,1N3O2S:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1067,5,0,2,2,2,:::1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1068,5,0,2,2,2,:::1O:1O,,1N3O2S:1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1069,5,0,2,2,2,:::1O:1O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1070,4,1,2,2,3,::1O:1O,,2O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1071,5,0,2,2,2,::1O:1O:2O,,1O:1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1072,5,0,2,2,2,::1O:1O:2O,,1O1S:2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1073,5,0,2,2,2,::1O:1O:1O,,:2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1074,5,0,2,2,2,::1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1075,5,0,2,2,2,::1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1076,5,0,2,2,2,::1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1077,5,0,2,2,2,::1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1078,5,0,2,2,2,::1O:1O:1O,,2O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1079,5,0,2,2,2,::1O:1O:1O,,1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1080,5,0,2,2,2,::1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1081,5,0,2,2,3,:1O:1O:1O:1O,,1N2O2S:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1082,5,0,2,2,3,:1O:1O:1O:1O,,:2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1083,5,0,2,2,2,::1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1084,5,0,2,2,3,:1O:1O:1O:2O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1085,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1086,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
