,num_dol,num_dbe,num_tfsi,num_ps,num_li,atoms_dol,atoms_dbe,atoms_tfsi,atoms_ps,atoms_li,count,%
1238,3,1,2,1,1,::1O,,1O:2O1S,,1L,1,0.03000300030003
1239,3,1,1,3,2,1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1240,3,1,1,2,2,:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1241,3,1,1,2,2,1O:1O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1242,3,1,1,2,2,1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1243,3,1,1,2,2,1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1244,3,1,1,2,2,1O:1O:1O,,1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1245,3,2,0,2,2,:1O:1O,:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1246,3,2,0,3,1,:1O:1O,:,,:::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1247,3,2,1,1,1,:1O:1O,:1O,1O,,1L,1,0.03000300030003
1248,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1249,4,0,1,2,2,1O:1O:1O:2O,,1N2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1250,4,0,1,2,2,1O:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1251,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1252,4,0,1,2,2,1O:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1253,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1254,4,0,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1255,4,0,1,2,2,1O:1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1256,4,0,1,2,2,1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1257,4,0,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1258,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1259,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1260,4,0,1,2,2,1O:1O:1O:1O,,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1261,4,0,1,1,2,1O:1O:1O:2O,,1N2O1S,,1L:1L,1,0.03000300030003
1262,4,0,1,2,2,1O:1O:1O:1O,,1N2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1263,4,0,1,2,2,1O:1O:1O:1O,,1N1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1264,4,0,1,2,2,1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1265,4,0,1,2,1,::1O:2O,,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1266,4,0,1,2,1,:1O:1O:1O,,2O,2S:3S:3S:3S:3S:4S:4S:5S,1L,1,0.03000300030003
1267,4,0,1,1,3,:1O:1O:1O,,2O1S,,1L:1L:1L,1,0.03000300030003
1268,4,0,1,1,3,1O:1O:1O:2O,,2O1S,,1L:1L:1L,1,0.03000300030003
1269,4,0,1,1,2,:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1270,4,0,1,1,2,:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1271,4,0,1,1,2,:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1272,4,0,1,1,2,1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
1273,4,0,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1274,4,0,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1275,4,0,1,2,2,1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1276,4,0,1,2,2,1O:1O:1O:2O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1277,4,0,1,2,2,:1O:1O:1O,,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1278,4,0,1,2,2,:1O:1O:1O,,2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1279,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1280,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1281,4,0,1,2,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1282,4,0,1,2,2,:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1283,4,0,1,2,2,:1O:1O:1O,,1O1S,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1284,4,0,1,2,2,:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1285,4,0,1,2,2,:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1286,4,0,1,2,2,:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1287,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1288,4,0,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1289,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1290,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1291,4,0,1,2,2,:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1292,4,0,1,2,2,:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1293,4,0,1,2,2,:1O:1O:1O,,1N3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1294,4,0,1,2,2,:1O:1O:1O,,1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1295,4,0,1,2,2,1O:1O:2O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1296,4,0,1,2,2,1O:1O:2O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1297,4,0,1,2,2,1O:1O:1O:2O,,3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1298,4,0,1,2,2,1O:1O:1O:2O,,3O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1299,4,0,1,2,2,1O:1O:1O:2O,,2O1S,2S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1300,4,0,1,1,2,1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1301,4,0,1,1,2,1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
1302,3,2,1,1,1,::1O,:1O,1O,,1L,1,0.03000300030003
1303,3,2,2,1,2,1O:1O:1O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1304,3,3,0,1,2,1O:1O:1O,::1O,,,1L:1L,1,0.03000300030003
1305,3,3,0,1,1,::1O,::1O,,,1L,1,0.03000300030003
1306,3,2,3,1,2,::1O,:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1307,3,2,3,1,2,:1O:1O,:1O,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1308,3,2,3,1,2,1O:1O:1O,:1O,:1O:2O1S,,1L:1L,1,0.03000300030003
1309,3,2,2,2,2,:1O:1O,:,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1310,3,2,2,2,2,1O:1O:1O,:,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1311,3,2,2,2,2,1O:1O:1O,:,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1312,3,2,2,2,2,1O:1O:1O,:,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1313,3,2,2,1,2,::1O,:,1O:2O,,1L:1L,1,0.03000300030003
1314,3,2,2,1,2,1O:1O:1O,:1O,:2O,,1L:1L,1,0.03000300030003
1315,3,2,2,1,2,1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
1316,4,0,1,1,2,1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1317,3,2,2,1,1,::1O,:,1O:2O1S,,1L,1,0.03000300030003
1318,3,2,2,1,1,:1O:1O,:1O,:1O,,1L,1,0.03000300030003
1319,3,2,2,1,1,1O:1O:1O,:,:1O1S,,1L,1,0.03000300030003
1320,3,2,1,3,2,1O:1O:1O,:,1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1321,3,2,1,1,2,:1O:1O,:1O,2O,,1L:1L,1,0.03000300030003
1322,3,2,1,1,2,:1O:1O,:1O,1N2O2S,,1L:1L,1,0.03000300030003
1323,3,2,1,1,2,1O:1O:2O,:1O,3O1S,,1L:1L,1,0.03000300030003
1324,3,2,1,1,2,1O:1O:2O,:1O,2O1S,,1L:1L,1,0.03000300030003
1325,3,2,1,1,2,1O:1O:2O,:1O,2O,,1L:1L,1,0.03000300030003
1326,3,2,1,1,2,1O:1O:1O,:1O,1N3O2S,,1L:1L,1,0.03000300030003
1327,3,2,1,1,2,1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
1328,3,3,0,2,1,:1O:1O,::,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1329,3,3,1,1,1,:1O:1O,::,2O,,1L,1,0.03000300030003
1330,3,3,1,1,1,::1O,::1O,,,1L,1,0.03000300030003
1331,3,3,2,1,2,1O:1O:1O,::,1O:1O1S,,1L:1L,1,0.03000300030003
1332,4,0,1,1,2,1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
1333,4,0,1,1,2,1O:1O:1O:1O,,1N1O,,1L:1L,1,0.03000300030003
1334,4,0,1,1,1,::1O:1O,,2O1S,,1L,1,0.03000300030003
1335,4,0,1,1,1,:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1336,4,0,1,1,1,1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1337,4,0,0,3,2,:1O:1O:1O,,,:::::::1S:1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1338,4,0,0,3,2,:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1339,4,0,0,3,2,:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1340,4,0,0,3,2,1O:1O:1O:2O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1341,4,0,0,3,2,1O:1O:1O:1O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1342,4,0,0,3,2,1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1343,4,0,0,3,2,1O:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1344,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1345,4,0,0,2,2,::1O:2O,,,1S:1S:1S:1S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
1346,4,0,0,2,2,::1O:1O,,,2S:2S:2S:3S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1347,4,0,0,2,2,:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1348,4,0,0,2,2,:1O:1O:2O,,,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1349,4,0,0,2,2,:1O:1O:2O,,,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1350,4,0,0,2,2,:1O:1O:1O,,,1S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1351,4,0,0,2,2,1O:1O:2O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1352,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1353,4,0,0,2,2,1O:1O:1O:1O,,,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1354,4,0,0,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1355,3,0,5,1,2,:1O:1O,,:1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1356,3,0,5,1,2,1O:1O:2O,,:1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1357,3,0,5,1,2,1O:1O:1O,,::1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1358,3,0,1,1,2,1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1359,3,0,1,2,2,:1O:1O,,2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1360,3,0,1,2,2,:1O:1O,,1O,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1361,3,0,1,2,2,1O:2O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1362,3,0,1,2,2,1O:1O:2O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1363,3,0,1,2,2,1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1364,3,0,1,2,2,1O:1O:1O,,2O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1365,3,0,1,2,2,1O:1O:1O,,1O1S,1S:1S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1366,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1367,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1368,3,0,1,2,2,1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1369,3,0,1,1,3,1O:1O:2O,,1N3O2S,,1L:1L:1L,1,0.03000300030003
1370,3,0,0,2,2,1O:1O:1O,,,2S:2S:2S:2S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1371,2,2,2,2,3,1O:1O,:,2O1S:3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1372,3,0,0,2,2,1O:1O:1O,,,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1373,2,4,0,2,1,1O:1O,:::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1374,2,4,0,1,1,:1O,:::1O,,,1L,1,0.03000300030003
1375,2,3,3,1,3,1O:1O,::,:1O:2O1S,,1L:1L:1L,1,0.03000300030003
1376,2,3,1,1,1,:2O,::1O,1O,,1L,1,0.03000300030003
1377,2,3,0,2,2,:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1378,2,3,0,2,2,1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1379,2,3,0,2,2,1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1380,2,2,3,1,2,1O:1O,:,:2O:2O2S,,1L:1L,1,0.03000300030003
1381,2,2,3,1,2,1O:1O,:,:1O:1O,,1L:1L,1,0.03000300030003
1382,2,2,3,1,2,1O:1O,:,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1383,3,0,1,2,3,1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1384,3,0,1,3,2,1O:1O:1O,,,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1385,3,0,1,3,2,1O:1O:2O,,1O1S,::1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1386,3,0,1,3,2,1O:2O:2O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1387,3,0,2,1,2,:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1388,3,0,2,1,2,:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1389,3,0,2,1,2,:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1390,3,0,2,1,2,1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1391,3,0,2,1,2,1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1392,3,0,2,1,2,1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1393,3,0,2,1,2,1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1394,3,0,2,1,2,1O:1O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
1395,3,0,2,1,2,1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
1396,3,0,2,1,2,1O:1O:1O,,:1N2O,,1L:1L,1,0.03000300030003
1397,3,0,2,1,2,1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1398,3,0,2,1,2,1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1399,3,0,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1400,3,0,2,1,2,1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
1401,3,0,2,1,2,1O:1O:1O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1402,3,0,2,1,2,1O:1O:1O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
1403,3,0,2,1,2,1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1404,3,0,2,1,2,1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1405,3,0,2,1,2,1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1406,3,0,2,1,1,::1O,,1N4O2S:1O,,1L,1,0.03000300030003
1407,3,0,2,1,1,1O:1O:2O,,:1O,,1L,1,0.03000300030003
1408,3,0,1,3,3,1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1409,3,0,1,3,2,:1O:1O,,1O,::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1410,2,2,3,1,2,1O:1O,:,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1411,2,2,2,1,2,1O:1O,:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1412,3,0,2,2,2,1O:1O:1O,,1N2O2S:1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1413,2,0,4,1,2,1O:1O,,1O:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1414,2,1,2,1,2,1O:1O,1O,1N3O2S:2O,,1L:1L,1,0.03000300030003
1415,2,1,2,1,2,1O:1O,1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1416,2,1,2,1,2,1O:1O,1O,1N2O2S:3O2S,,1L:1L,1,0.03000300030003
1417,2,1,2,1,2,1O:1O,1O,1N1O:1N3O2S,,1L:1L,1,0.03000300030003
1418,2,1,2,1,2,1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1419,2,1,2,1,2,1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1420,2,1,1,2,2,1O:1O,1O,3O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1421,2,0,5,1,3,1O:1O,,:1O:1O:1O:2O1S,,1L:1L:1L,1,0.03000300030003
1422,2,0,5,1,2,1O:1O,,:1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1423,2,0,4,1,2,1O:2O,,:1O:2O:3O1S,,1L:1L,1,0.03000300030003
1424,2,0,4,1,2,1O:2O,,:1N2O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1425,2,0,4,1,2,1O:1O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1426,2,2,2,1,2,1O:1O,:,:2O,,1L:1L,1,0.03000300030003
1427,2,0,3,1,3,1O:1O,,1N2O2S:1O:2O1S,,1L:1L:1L,1,0.03000300030003
1428,2,0,3,1,2,:2O,,1N2O2S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1429,2,0,3,1,2,:2O,,1N1O:1O:2O1S,,1L:1L,1,0.03000300030003
1430,2,0,3,1,2,1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1431,2,0,3,1,2,1O:2O,,1N4O2S:1O:1O,,1L:1L,1,0.03000300030003
1432,2,0,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1433,2,0,3,1,2,1O:1O,,1N1O:1O:2O1S,,1L:1L,1,0.03000300030003
1434,2,0,2,2,2,1O:1O,,1N3O2S:3O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1435,2,0,1,2,2,1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1436,1,3,1,1,1,1O,::1O,,,1L,1,0.03000300030003
1437,1,1,3,1,3,1O,,1N1O:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1438,2,1,2,1,2,1O:1O,1O,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1439,2,1,2,1,2,1O:1O,1O,1O:3O1S,,1L:1L,1,0.03000300030003
1440,2,1,2,1,2,1O:2O,1O,1N3O2S:3O1S,,1L:1L,1,0.03000300030003
1441,2,1,2,1,2,1O:2O,1O,1O:1O,,1L:1L,1,0.03000300030003
1442,2,2,2,1,2,1O:1O,:,1O1S:2O,,1L:1L,1,0.03000300030003
1443,2,2,2,1,1,:2O,1O:1O,1O:1O,,1L,1,0.03000300030003
1444,2,2,0,2,2,1O:1O,:1O,,3S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1445,2,2,0,2,2,1O:1O,:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1446,2,2,0,2,1,:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1447,2,2,0,2,1,1O:1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1448,2,2,0,1,1,:1O,:1O,,,1L,1,0.03000300030003
1449,2,1,3,1,3,1O:2O,,1N2O1S:1O:2O1S,,1L:1L:1L,1,0.03000300030003
1450,2,1,3,1,3,1O:1O,,1O:1O1S:2O,,1L:1L:1L,1,0.03000300030003
1451,2,1,3,1,3,1O:1O,,1N2O1S:1O:1O,,1L:1L:1L,1,0.03000300030003
1452,2,1,3,1,2,:1O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1453,2,1,3,1,2,1O:2O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1454,2,1,3,1,2,1O:1O,1O,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
1455,2,1,3,1,2,1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1456,2,1,3,1,2,1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
1457,2,1,3,1,2,1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1458,2,1,3,1,2,1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1459,2,1,3,1,2,1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1460,2,1,3,1,2,1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1461,2,1,3,1,2,1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1462,2,1,2,2,3,1O:1O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1463,2,1,2,1,2,:1O,,1N2O2S:3O2S,,1L:1L,1,0.03000300030003
1464,2,1,2,1,2,1O:2O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
1465,3,0,2,1,2,:1O:1O,,:1N3O1S,,1L:1L,1,0.03000300030003
1466,3,0,2,2,2,1O:1O:1O,,1N2O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1467,3,0,5,1,2,1O:1O:1O,,:1O:2O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1468,3,0,3,2,2,1O:1O:1O,,1O:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1469,3,0,3,2,2,:1O:1O,,:1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1470,3,0,3,2,2,:1O:1O,,1O:1O:2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1471,3,0,3,2,2,:1O:1O,,1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1472,3,0,3,2,2,:1O:1O,,1O:1O1S:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1473,3,0,3,2,2,1O:1O:2O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1474,3,0,3,2,2,1O:1O:1O,,:1O:2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1475,3,0,3,2,2,1O:1O:1O,,:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1476,3,0,3,2,2,1O:1O:1O,,:1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1477,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
