,num_dol,num_ttfp,num_tfsi,num_ps,num_li,atoms_dol,atoms_ttfp,atoms_tfsi,atoms_ps,atoms_li,count,%
1616,2,2,2,1,2,:1O,1O:3O,2O:2O1S,,1L:1L,1,0.03000300030003
1617,2,2,2,1,2,:1O,1O:3O,1O:2O,,1L:1L,1,0.03000300030003
1618,2,2,2,1,2,:1O,1O:3O,1O:1O,,1L:1L,1,0.03000300030003
1619,2,2,2,1,2,1O:1O,1O:2O,:1O,,1L:1L,1,0.03000300030003
1620,2,2,0,1,1,:,:3O,,,1L,1,0.03000300030003
1621,2,2,0,2,1,1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1622,2,2,1,2,2,1O:1O,:2O,2O2S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1623,2,2,1,2,2,1O:1O,:3O,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1624,2,2,1,2,2,1O:1O,:3O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1625,2,2,1,2,2,1O:1O,:3O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1626,2,2,0,1,1,:2O,:2O,,,1L,1,0.03000300030003
1627,2,2,1,2,2,1O:1O,:3O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1628,2,2,1,2,2,1O:1O,:3O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1629,2,2,1,2,2,1O:1O,:3O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1630,2,2,1,2,2,1O:1O,:3O,1N3O2S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1631,2,2,1,2,2,1O:1O,:3O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1632,2,2,1,2,2,1O:1O,:2O,2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1633,2,2,2,1,1,:1O,:3O,:2O,,1L,1,0.03000300030003
1634,2,2,1,2,2,1O:1O,:2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1635,2,2,0,1,2,2O:2O,2O:2O,,,1L:1L,1,0.03000300030003
1636,2,2,1,2,2,1O:1O,:2O,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1637,2,2,1,2,2,1O:1O,:2O,2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1638,2,2,1,2,2,1O:1O,:2O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1639,2,2,1,2,2,1O:1O,:2O,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1640,2,2,1,2,2,1O:1O,:2O,1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1641,2,2,0,1,2,:1O,2O:3O,,,1L:1L,1,0.03000300030003
1642,2,2,1,2,2,1O:1O,:2O,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1643,2,2,0,1,1,:1O,2O:2O,,,1L,1,0.03000300030003
1644,2,2,1,2,2,1O:1O,:3O,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1645,2,2,1,2,2,1O:1O,:3O,3O2S,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1646,2,2,1,2,2,1O:2O,1O:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1647,2,2,2,1,1,:1O,:2O,:,,1L,1,0.03000300030003
1648,2,2,2,1,1,:1O,2O:3O,:1O,,1L,1,0.03000300030003
1649,2,2,2,1,1,:1O,1O:2O,:2O1S,,1L,1,0.03000300030003
1650,2,2,2,1,1,:,:3O,:2O1S,,1L,1,0.03000300030003
1651,2,2,2,1,1,:,:3O,:1O,,1L,1,0.03000300030003
1652,2,2,2,1,1,:,:,1O:2O,,1L,1,0.03000300030003
1653,2,2,1,2,3,1O:1O,:2O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1654,2,2,1,2,3,1O:1O,:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1655,2,2,1,2,2,:1O,:2O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1656,2,2,1,2,2,:1O,2O:3O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1657,2,2,1,2,2,:1O,2O:2O,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1658,2,2,1,2,2,:1O,2O:2O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1659,2,2,1,2,2,:1O,2O:2O,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1660,2,2,1,2,2,:,2O:3O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1661,2,2,1,2,2,:,2O:2O,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1662,2,2,1,2,2,:,2O:2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1663,2,2,1,2,2,2O:2O,:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1664,2,2,1,2,2,1O:2O,:2O,3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1665,2,2,1,2,2,1O:2O,:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1666,3,1,1,1,1,:1O:1O,2O,1O,,1L,1,0.03000300030003
1667,3,1,1,1,1,:1O:1O,2O,2O1S,,1L,1,0.03000300030003
1668,3,1,1,1,1,:1O:2O,2O,1O,,1L,1,0.03000300030003
1669,1,3,2,1,2,1O,:2O:3O,1O:1O1S,,1L:1L,1,0.03000300030003
1670,3,2,0,2,2,1O:2O:2O,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1671,1,3,2,1,2,1O,:2O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
1672,3,2,0,2,2,1O:1O:2O,:2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1673,1,3,2,1,2,1O,:2O:2O,:1O,,1L:1L,1,0.03000300030003
1674,3,2,0,2,2,1O:1O:1O,:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1675,3,2,0,2,2,1O:1O:1O,:2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1676,1,3,2,1,2,1O,:2O:3O,1N2O1S:1O,,1L:1L,1,0.03000300030003
1677,3,2,0,2,2,1O:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1678,3,2,0,2,2,1O:1O:1O,2O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1679,3,2,0,2,2,1O:1O:1O,1O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1680,3,2,0,2,2,:1O:1O,1O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1681,3,2,0,2,2,1O:1O:1O,1O:2O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1682,3,2,0,2,1,::2O,1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1683,3,2,0,2,1,::1O,:2O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1684,3,2,0,2,1,::1O,:2O,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1685,3,2,0,2,1,::1O,:,,3S:3S:3S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1686,3,2,0,2,1,::1O,:,,2S:3S:3S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
1687,3,2,0,2,1,::1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1688,3,2,0,2,1,:1O:2O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1689,3,2,0,2,1,:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1690,1,3,2,1,2,1O,:1O:3O,1O:1O,,1L:1L,1,0.03000300030003
1691,1,3,2,1,2,1O,:1O:2O,1O:2O1S,,1L:1L,1,0.03000300030003
1692,3,1,3,1,2,:1O:1O,2O,1O:1O:2O,,1L:1L,1,0.03000300030003
1693,3,2,0,3,2,1O:1O:1O,:2O,,:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1694,3,2,1,1,1,:1O:1O,:3O,,,1L,1,0.03000300030003
1695,1,3,2,1,1,1O,::2O,:2O,,1L,1,0.03000300030003
1696,3,2,1,1,1,:1O:1O,:2O,2O,,1L,1,0.03000300030003
1697,1,3,2,1,2,,:2O:3O,1N1O1S:1O,,1L:1L,1,0.03000300030003
1698,3,2,1,1,1,:1O:1O,:2O,1N2O1S,,1L,1,0.03000300030003
1699,3,2,1,1,1,:1O:1O,1O:2O,2O1S,,1L,1,0.03000300030003
1700,1,3,2,1,2,,:2O:3O,1O:2O,,1L:1L,1,0.03000300030003
1701,3,2,1,1,1,1O:1O:1O,:,,,1L,1,0.03000300030003
1702,3,2,0,3,2,:1O:1O,:3O,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1703,3,2,0,2,2,::1O,:2O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1704,3,2,0,2,2,:1O:1O,2O:3O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1705,3,2,0,2,2,::1O,2O:3O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1706,3,2,0,2,2,::1O,2O:3O,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1707,3,2,0,2,2,:1O:2O,1O:3O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1708,3,2,0,2,2,:1O:1O,:2O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1709,3,2,0,2,2,:1O:1O,:2O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1710,3,2,0,2,2,:1O:1O,:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1711,3,2,0,2,2,:1O:1O,3O:3O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1712,3,2,0,2,2,:1O:1O,2O:3O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1713,1,3,2,1,2,,:3O:3O,:1O,,1L:1L,1,0.03000300030003
1714,3,2,0,2,1,:1O:1O,:3O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1715,3,2,0,2,1,:1O:1O,:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1716,3,2,0,2,1,:1O:1O,:,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1717,3,2,0,1,1,:1O:1O,2O:2O,,,1L,1,0.03000300030003
1718,1,4,0,1,1,1O,::1O:3O,,,1L,1,0.03000300030003
1719,3,2,0,1,1,::1O,:1O,,,1L,1,0.03000300030003
1720,1,4,0,1,1,1O,::2O:2O,,,1L,1,0.03000300030003
1721,3,2,0,1,1,::,:2O,,,1L,1,0.03000300030003
1722,1,4,0,1,1,2O,::1O:2O,,,1L,1,0.03000300030003
1723,1,4,1,1,1,,::1O:2O,2O1S,,1L,1,0.03000300030003
1724,1,4,1,1,1,1O,::1O:2O,,,1L,1,0.03000300030003
1725,3,2,0,1,1,:1O:1O,:1O,,,1L,1,0.03000300030003
1726,3,2,0,1,1,:1O:1O,2O:3O,,,1L,1,0.03000300030003
1727,3,2,0,1,1,:1O:1O,1O:3O,,,1L,1,0.03000300030003
1728,3,2,0,2,1,:1O:1O,:,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1729,1,4,1,1,1,1O,::1O:2O,1O,,1L,1,0.03000300030003
1730,3,2,0,1,1,1O:1O:2O,:,,,1L,1,0.03000300030003
1731,3,2,0,1,1,1O:1O:1O,:3O,,,1L,1,0.03000300030003
1732,1,4,1,1,1,1O,:::2O,1N1O,,1L,1,0.03000300030003
1733,1,4,1,1,1,1O,:::2O,1O,,1L,1,0.03000300030003
1734,1,4,1,1,1,1O,:::3O,,,1L,1,0.03000300030003
1735,3,1,3,1,2,:1O:1O,3O,1O:1O:2O,,1L:1L,1,0.03000300030003
1736,3,1,3,1,2,:1O:1O,3O,1O:1O:1O,,1L:1L,1,0.03000300030003
1737,3,1,3,1,2,:1O:1O,2O,:1O:1O1S,,1L:1L,1,0.03000300030003
1738,3,2,0,1,1,::1O,:3O,,,1L,1,0.03000300030003
1739,1,4,0,1,1,1O,::1O:2O,,,1L,1,0.03000300030003
1740,1,3,2,1,2,1O,::3O,1O:3O2S,,1L:1L,1,0.03000300030003
1741,1,3,2,1,2,1O,::3O,1O:2O,,1L:1L,1,0.03000300030003
1742,3,2,0,2,1,:1O:1O,:,,1S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1743,3,2,0,2,1,:1O:1O,:,,1S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1744,3,2,0,2,1,:1O:1O,:,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1745,3,2,0,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1746,3,2,0,2,1,1O:1O:2O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1747,3,2,0,2,1,1O:1O:1O,:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1748,3,2,0,2,1,1O:1O:1O,:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1749,1,3,2,1,2,1O,:3O:3O,1O:1O,,1L:1L,1,0.03000300030003
1750,3,2,0,2,1,1O:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1751,3,2,0,2,1,1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1752,3,2,0,1,2,::2O,1O:3O,,,1L:1L,1,0.03000300030003
1753,3,2,0,1,2,:1O:2O,:3O,,,1L:1L,1,0.03000300030003
1754,3,2,0,1,2,:1O:2O,2O:3O,,,1L:1L,1,0.03000300030003
1755,3,2,0,1,2,:1O:2O,2O:2O,,,1L:1L,1,0.03000300030003
1756,3,2,0,1,2,:1O:1O,3O:3O,,,1L:1L,1,0.03000300030003
1757,1,3,2,1,2,1O,::2O,1O:1O,,1L:1L,1,0.03000300030003
1758,3,2,0,1,2,1O:1O:2O,:1O,,,1L:1L,1,0.03000300030003
1759,1,3,2,1,2,1O,::3O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1760,3,2,0,1,2,1O:1O:2O,1O:2O,,,1L:1L,1,0.03000300030003
1761,3,2,1,1,1,:1O:1O,:3O,1O,,1L,1,0.03000300030003
1762,3,2,1,1,1,:1O:1O,:3O,4O2S,,1L,1,0.03000300030003
1763,3,2,1,1,1,::,1O:2O,3O1S,,1L,1,0.03000300030003
1764,3,2,1,2,1,::1O,:2O,1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1765,3,2,1,2,2,1O:1O:2O,:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1766,3,2,1,2,2,1O:1O:1O,:3O,2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1767,3,2,1,2,2,1O:1O:1O,:3O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1768,3,2,1,2,2,1O:1O:1O,:3O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1769,3,2,1,2,2,1O:1O:1O,:2O,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1770,1,3,0,2,2,2O,:2O:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1771,3,2,1,2,2,1O:1O:1O,:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1772,3,2,1,2,2,1O:1O:1O,:,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1773,3,2,1,2,1,::2O,:2O,1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1774,3,2,1,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1775,3,2,1,1,2,:1O:2O,:3O,1O1S,,1L:1L,1,0.03000300030003
1776,3,2,1,2,1,1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1777,1,3,1,1,1,,1O:1O:2O,2O1S,,1L,1,0.03000300030003
1778,3,2,1,1,2,::1O,2O:2O,1O1S,,1L:1L,1,0.03000300030003
1779,3,2,1,1,2,::1O,1O:3O,3O2S,,1L:1L,1,0.03000300030003
1780,3,2,1,1,2,::1O,1O:3O,2O,,1L:1L,1,0.03000300030003
1781,3,2,1,1,2,::1O,1O:3O,1O,,1L:1L,1,0.03000300030003
1782,1,3,1,1,1,,:1O:2O,,,1L,1,0.03000300030003
1783,3,2,1,1,2,::1O,1O:2O,2O,,1L:1L,1,0.03000300030003
1784,3,2,1,1,2,::1O,1O:2O,1O,,1L:1L,1,0.03000300030003
1785,3,2,1,2,2,:1O:1O,1O:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1786,3,2,1,2,2,:1O:1O,:,1O,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1787,3,2,1,2,2,:1O:1O,:,1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1788,1,3,0,2,2,1O,:2O:3O,,3S:3S:4S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1789,3,2,1,2,3,1O:1O:1O,:3O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1790,3,2,1,2,2,::1O,2O:2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1791,3,2,1,2,2,::1O,2O:2O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1792,3,2,1,2,2,::,2O:2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1793,3,2,1,2,2,:2O:2O,:2O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1794,3,2,1,2,2,:1O:2O,:3O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1795,3,2,1,2,2,:1O:2O,:3O,2O1S,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1796,3,2,1,2,2,:1O:2O,:2O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1797,3,2,1,2,2,:1O:2O,:2O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1798,1,3,0,2,2,1O,:2O:3O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1799,3,2,1,2,2,:1O:1O,:3O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1800,3,2,1,2,2,:1O:1O,:3O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1801,2,2,0,3,2,1O:2O,:3O,,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1802,3,2,1,2,2,:1O:1O,:2O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1803,3,2,1,2,2,:1O:1O,:2O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1804,3,2,1,2,2,:1O:1O,:2O,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1805,3,2,1,2,2,:1O:1O,:2O,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1806,3,2,1,2,2,:1O:1O,:2O,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1807,3,2,1,2,2,:1O:1O,:2O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1808,3,2,1,1,2,::1O,1O:2O,1N3O2S,,1L:1L,1,0.03000300030003
1809,3,2,1,1,2,:1O:2O,:2O,1O,,1L:1L,1,0.03000300030003
1810,3,2,1,1,1,::,1O:3O,1O,,1L,1,0.03000300030003
1811,3,2,1,1,1,::2O,:2O,1O,,1L,1,0.03000300030003
1812,3,2,1,1,2,1O:1O:1O,:2O,1O1S,,1L:1L,1,0.03000300030003
1813,3,2,1,1,2,1O:1O:1O,:2O,1O,,1L:1L,1,0.03000300030003
1814,3,2,1,1,2,1O:1O:1O,:2O,1N4O2S,,1L:1L,1,0.03000300030003
1815,3,2,1,1,2,1O:1O:1O,:2O,1N3O2S,,1L:1L,1,0.03000300030003
1816,1,3,1,1,2,1O,:2O:2O,1O,,1L:1L,1,0.03000300030003
1817,1,3,1,1,2,1O,:2O:2O,2O1S,,1L:1L,1,0.03000300030003
1818,3,2,1,1,2,1O:1O:1O,2O:2O,2O2S,,1L:1L,1,0.03000300030003
1819,3,2,1,1,2,1O:1O:1O,2O:2O,2O,,1L:1L,1,0.03000300030003
1820,1,3,1,2,2,,:1O:2O,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1821,1,3,2,1,1,,::3O,:1O,,1L,1,0.03000300030003
1822,3,2,1,1,2,:1O:2O,3O:3O,1O,,1L:1L,1,0.03000300030003
1823,3,2,1,1,1,::1O,:3O,1N4O2S,,1L,1,0.03000300030003
1824,3,2,1,1,1,::1O,:3O,,,1L,1,0.03000300030003
1825,3,2,1,1,1,::1O,:2O,2O1S,,1L,1,0.03000300030003
1826,3,2,1,1,1,::1O,:2O,2O,,1L,1,0.03000300030003
1827,3,2,1,1,1,::1O,:2O,1O1S,,1L,1,0.03000300030003
1828,1,3,2,1,1,1O,:1O:2O,:1O1S,,1L,1,0.03000300030003
1829,1,3,2,1,1,1O,:2O:2O,:1O,,1L,1,0.03000300030003
1830,3,2,1,1,1,::,:2O,2O,,1L,1,0.03000300030003
1831,1,3,2,1,1,1O,:2O:2O,:2O1S,,1L,1,0.03000300030003
1832,1,3,1,1,2,1O,:1O:3O,1O,,1L:1L,1,0.03000300030003
1833,1,3,1,1,2,1O,:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1834,1,3,1,1,1,1O,::3O,,,1L,1,0.03000300030003
1835,3,2,1,1,2,1O:1O:1O,:3O,2O,,1L:1L,1,0.03000300030003
1836,3,2,1,1,2,:1O:2O,2O:3O,1O,,1L:1L,1,0.03000300030003
1837,3,2,1,1,2,:1O:2O,2O:2O,2O1S,,1L:1L,1,0.03000300030003
1838,3,2,1,1,2,:1O:2O,2O:2O,1O,,1L:1L,1,0.03000300030003
1839,3,2,1,1,2,:1O:2O,1O:3O,2O1S,,1L:1L,1,0.03000300030003
1840,3,2,1,1,2,:1O:1O,:3O,4O2S,,1L:1L,1,0.03000300030003
1841,1,3,1,1,1,,::2O,1O,,1L,1,0.03000300030003
1842,3,2,1,1,2,:1O:1O,:2O,1N2O1S,,1L:1L,1,0.03000300030003
1843,1,3,1,1,1,,::2O,2O1S,,1L,1,0.03000300030003
1844,3,2,1,1,2,:1O:1O,2O:3O,2O,,1L:1L,1,0.03000300030003
1845,3,2,1,1,2,:1O:1O,2O:3O,1O1S,,1L:1L,1,0.03000300030003
1846,1,3,1,1,1,,::3O,1O,,1L,1,0.03000300030003
1847,3,2,1,1,2,:1O:1O,2O:3O,,,1L:1L,1,0.03000300030003
1848,3,2,1,1,2,:1O:1O,2O:2O,3O1S,,1L:1L,1,0.03000300030003
1849,1,3,1,1,1,,::3O,1O1S,,1L,1,0.03000300030003
1850,1,3,1,1,1,1O,1O:1O:2O,,,1L,1,0.03000300030003
1851,3,2,1,1,2,:1O:1O,2O:2O,1N2O1S,,1L:1L,1,0.03000300030003
1852,3,2,1,1,2,:1O:1O,2O:2O,1N1O,,1L:1L,1,0.03000300030003
1853,1,3,1,1,1,1O,:1O:2O,2O1S,,1L,1,0.03000300030003
1854,3,2,1,1,2,:1O:1O,1O:2O,2O1S,,1L:1L,1,0.03000300030003
1855,3,1,3,1,2,:1O:1O,2O,:1O1S:2O,,1L:1L,1,0.03000300030003
1856,2,0,1,2,2,1O:1O,,1N2O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1857,3,1,1,1,1,::,2O,2O,,1L,1,0.03000300030003
1858,3,1,1,2,2,1O:1O:1O,3O,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1859,3,1,1,2,2,1O:1O:2O,2O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1860,3,1,1,2,2,1O:1O:2O,2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1861,3,1,1,2,2,1O:1O:2O,2O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1862,3,1,1,2,2,1O:1O:1O,3O,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1863,3,1,1,2,2,1O:1O:1O,3O,2O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1864,3,1,1,2,2,1O:1O:1O,3O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1865,3,1,1,2,2,1O:1O:1O,3O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1866,3,1,1,2,2,1O:1O:1O,3O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1867,3,1,1,2,2,1O:1O:1O,3O,1N2O2S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1868,3,1,1,2,2,1O:1O:1O,3O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1869,3,1,1,2,2,:1O:1O,,1O1S,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1870,3,1,1,2,2,1O:1O:1O,3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1871,3,1,1,2,2,1O:1O:1O,2O,2O1S,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1872,3,1,1,2,2,1O:1O:1O,2O,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1873,3,1,1,2,2,1O:1O:1O,2O,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
