,num_dol,num_toluene,num_tfsi,num_ps,num_li,atoms_dol,atoms_toluene,atoms_tfsi,atoms_ps,atoms_li,count,%
269,4,0,2,1,2,1O:1O:1O:2O,,1N1O1S:2O1S,,1L:1L,2,0.06000600060006
270,6,0,1,2,2,:1O:1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
271,4,2,1,1,2,1O:1O:1O:1O,:,1O,,1L:1L,2,0.06000600060006
272,4,1,2,2,2,:1O:1O:1O,,2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
273,6,0,1,2,2,:1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
274,4,0,2,1,2,1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
275,4,0,1,2,2,:1O:2O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
276,5,1,0,1,1,::1O:1O:1O,,,,1L,2,0.06000600060006
277,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
278,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,2,0.06000600060006
279,6,0,2,1,1,::::1O:1O,,:1O,,1L,2,0.06000600060006
280,5,1,1,2,2,1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
281,4,0,1,2,2,1O:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
282,5,1,1,1,1,:::1O:1O,,1O,,1L,2,0.06000600060006
283,5,1,1,1,2,:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
284,4,0,2,1,2,:1O:1O:1O,,1O:2O1S,,1L:1L,2,0.06000600060006
285,4,0,3,1,2,1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,2,0.06000600060006
286,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
287,5,0,3,1,2,:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,2,0.06000600060006
288,4,2,1,1,2,1O:1O:1O:1O,:,2O,,1L:1L,2,0.06000600060006
289,4,2,3,1,2,1O:1O:1O:1O,:,1O:1O:1O,,1L:1L,2,0.06000600060006
290,5,1,1,1,2,1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
291,4,2,0,1,2,1O:1O:1O:1O,:,,,1L:1L,2,0.06000600060006
292,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1O,,1L:1L,2,0.06000600060006
293,5,1,1,1,1,::1O:1O:2O,,2O1S,,1L,2,0.06000600060006
294,4,0,2,1,2,:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
295,4,2,2,1,2,1O:1O:1O:1O,:,1O:2O,,1L:1L,2,0.06000600060006
296,4,0,2,1,2,:1O:1O:1O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
297,5,1,1,1,1,::1O:1O:1O,,2O1S,,1L,2,0.06000600060006
298,4,0,2,1,2,1O:1O:2O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
299,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
300,4,2,2,1,2,1O:1O:1O:1O,:,1N1O1S:1O,,1L:1L,2,0.06000600060006
301,4,0,1,2,2,:1O:1O:1O,,1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
302,4,2,1,3,2,:1O:1O:1O,:,1O1S,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
303,6,0,0,2,2,1O:1O:1O:1O:2O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
304,4,0,1,2,2,:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
305,4,0,2,2,2,1O:1O:1O:2O,,:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
306,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
307,5,1,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
308,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
309,5,1,0,1,1,:1O:1O:1O:2O,,,,1L,2,0.06000600060006
310,4,1,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
311,4,0,1,2,2,:1O:1O:1O,,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
312,6,1,0,1,1,:1O:1O:1O:1O:2O,,,,1L,2,0.06000600060006
313,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
314,3,1,2,1,2,1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
315,7,0,0,1,1,::::1O:1O:1O,,,,1L,2,0.06000600060006
316,5,0,2,1,2,:1O:1O:1O:2O,,1O:3O1S,,1L:1L,2,0.06000600060006
317,5,0,1,2,2,1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
318,5,0,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
319,5,0,2,1,2,:1O:1O:1O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
320,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
321,5,0,2,1,2,:1O:1O:1O:2O,,1N1O1S:2O,,1L:1L,2,0.06000600060006
322,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
323,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
324,3,1,3,1,2,1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
325,5,1,2,2,2,:1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
326,5,0,1,2,2,1O:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
327,3,1,1,2,2,1O:1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
328,5,0,1,2,2,1O:1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
329,7,0,1,1,1,::1O:1O:1O:1O:1O,,1O,,1L,2,0.06000600060006
330,5,0,2,1,2,:1O:1O:1O:1O,,1O:2O2S,,1L:1L,2,0.06000600060006
331,7,0,1,1,1,:::1O:1O:1O:1O,,,,1L,2,0.06000600060006
332,3,1,1,1,2,1O:1O:1O,,3O1S,,1L:1L,2,0.06000600060006
333,4,1,1,2,2,1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
334,3,1,2,1,2,1O:1O:1O,,1O:2O2S,,1L:1L,2,0.06000600060006
335,7,0,0,1,1,::1O:1O:1O:1O:1O,,,,1L,2,0.06000600060006
336,5,1,1,2,2,:1O:1O:1O:2O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
337,5,1,1,2,2,:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
338,5,2,1,1,1,::1O:1O:1O,:,1O,,1L,2,0.06000600060006
339,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:2O,,1L:1L,2,0.06000600060006
340,4,1,1,1,2,1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
341,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
342,5,0,2,2,2,1O:1O:1O:1O:1O,,:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
343,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
344,6,2,0,1,1,:1O:1O:1O:1O:1O,:,,,1L,2,0.06000600060006
345,4,1,1,1,2,:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
346,4,1,2,1,2,1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
347,6,2,0,1,1,:::1O:1O:1O,:,,,1L,2,0.06000600060006
348,6,2,0,1,1,:::1O:1O:2O,:,,,1L,2,0.06000600060006
349,5,1,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
350,6,2,0,1,2,1O:1O:1O:1O:2O:2O,:,,,1L:1L,2,0.06000600060006
351,5,1,1,2,2,:1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
352,3,1,2,2,2,1O:1O:1O,,1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
353,5,2,0,1,1,::1O:1O:2O,:,,,1L,2,0.06000600060006
354,3,1,2,2,2,1O:1O:1O,,1N3O2S:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
355,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
356,6,3,0,1,1,:::1O:1O:1O,::,,,1L,2,0.06000600060006
357,4,1,1,2,2,1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
358,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O1S,,1L:1L,2,0.06000600060006
359,4,1,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
360,4,1,1,2,2,:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
361,5,0,1,2,2,:1O:1O:1O:1O,,2O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
362,5,0,1,2,2,:1O:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
363,4,1,1,2,2,1O:1O:1O:1O,,3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
364,7,1,1,1,1,::::1O:1O:1O,,1O,,1L,2,0.06000600060006
365,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,2,0.06000600060006
366,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:1O,,1L:1L,2,0.06000600060006
367,5,0,1,2,2,:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
368,4,1,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
369,5,0,1,2,2,:1O:1O:1O:2O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
370,4,1,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
371,8,0,0,1,1,:::::1O:1O:1O,,,,1L,2,0.06000600060006
372,4,1,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
373,4,1,1,2,2,1O:1O:1O:2O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
374,5,1,2,1,2,1O:1O:1O:1O:1O,,:1N2O2S,,1L:1L,2,0.06000600060006
375,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
376,5,0,1,2,2,::1O:1O:1O,,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
377,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
378,8,1,0,1,1,::::1O:1O:1O:1O,,,,1L,2,0.06000600060006
379,5,1,2,1,2,1O:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
380,7,1,0,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
381,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,2,0.06000600060006
382,7,0,1,1,1,::::1O:1O:1O,,1O,,1L,2,0.06000600060006
383,5,0,1,2,2,:1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
384,7,0,1,1,1,::::1O:1O:2O,,,,1L,2,0.06000600060006
385,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
386,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
387,5,0,2,1,2,1O:1O:1O:2O:2O,,:1O,,1L:1L,2,0.06000600060006
388,5,0,2,1,2,1O:1O:1O:1O:2O,,:2O1S,,1L:1L,2,0.06000600060006
389,7,0,1,1,2,::1O:1O:1O:1O:1O,,3O2S,,1L:1L,2,0.06000600060006
390,7,0,1,1,2,::1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
391,5,0,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
392,3,0,2,2,3,1O:1O:2O,,2O:2O1S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L:1L,2,0.06000600060006
393,5,0,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
394,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O,,1L:1L,2,0.06000600060006
395,4,1,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
396,5,0,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
397,4,1,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
398,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
399,4,1,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
400,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
401,5,0,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,2,0.06000600060006
402,5,1,2,1,2,:1O:1O:1O:1O,,1O:2O,,1L:1L,2,0.06000600060006
403,5,0,1,1,2,:1O:1O:1O:2O,,3O1S,,1L:1L,2,0.06000600060006
404,5,2,1,1,2,::1O:1O:2O,:,2O,,1L:1L,2,0.06000600060006
405,4,1,1,1,2,1O:1O:1O:1O,,3O2S,,1L:1L,2,0.06000600060006
406,5,2,1,1,2,:1O:1O:1O:1O,:,1N4O2S,,1L:1L,2,0.06000600060006
407,6,1,1,1,1,::::1O:1O,,2O,,1L,2,0.06000600060006
408,6,1,1,1,2,1O:1O:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
409,3,2,2,1,2,1O:1O:1O,:,1O:1O1S,,1L:1L,2,0.06000600060006
410,5,0,1,1,2,1O:1O:1O:1O:1O,,2O2S,,1L:1L,2,0.06000600060006
411,6,1,1,1,2,1O:1O:1O:1O:1O:2O,,1N1O1S,,1L:1L,2,0.06000600060006
412,5,0,1,1,2,1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,2,0.06000600060006
413,6,1,1,1,2,:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,2,0.06000600060006
414,3,2,1,2,2,1O:1O:2O,:,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
415,5,2,1,1,2,1O:1O:1O:1O:2O,:,2O,,1L:1L,2,0.06000600060006
416,4,1,2,1,2,1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,2,0.06000600060006
417,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
418,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,2,0.06000600060006
419,6,1,1,1,2,:1O:1O:1O:2O:2O,,1O,,1L:1L,2,0.06000600060006
420,5,2,1,1,2,1O:1O:1O:1O:1O,:,3O2S,,1L:1L,2,0.06000600060006
421,5,0,1,1,2,1O:1O:1O:2O:2O,,1N2O2S,,1L:1L,2,0.06000600060006
422,3,2,1,2,2,1O:1O:1O,:,1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
423,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O,,1L:1L,2,0.06000600060006
424,5,0,1,1,2,1O:1O:1O:2O:2O,,1O,,1L:1L,2,0.06000600060006
425,5,0,1,1,2,1O:1O:1O:2O:2O,,1O1S,,1L:1L,2,0.06000600060006
426,6,1,1,1,1,:::1O:1O:1O,,1O1S,,1L,2,0.06000600060006
427,6,1,1,1,1,::1O:1O:1O:1O,,1O,,1L,2,0.06000600060006
428,3,2,1,1,2,1O:1O:1O,:,2O1S,,1L:1L,2,0.06000600060006
429,4,1,0,2,2,1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
430,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,2,0.06000600060006
431,4,0,1,1,2,1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
432,4,0,1,1,2,1O:1O:1O:2O,,1N3O2S,,1L:1L,2,0.06000600060006
433,6,1,0,1,2,1O:1O:1O:1O:2O:2O,,,,1L:1L,2,0.06000600060006
434,5,3,0,1,1,::1O:1O:2O,::,,,1L,2,0.06000600060006
435,6,1,0,1,2,:1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
436,5,3,0,1,1,::1O:1O:1O,::,,,1L,2,0.06000600060006
437,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
438,4,1,2,1,2,1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,2,0.06000600060006
439,3,4,0,1,1,:1O:1O,:::,,,1L,2,0.06000600060006
440,3,4,0,1,1,1O:1O:1O,:::,,,1L,2,0.06000600060006
441,5,0,2,2,2,:1O:1O:1O:2O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
442,4,1,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,2,0.06000600060006
443,4,1,2,1,2,1O:1O:1O:1O,,2O:2O,,1L:1L,2,0.06000600060006
444,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,2,0.06000600060006
445,5,2,1,1,2,:1O:1O:1O:2O,:,1O,,1L:1L,2,0.06000600060006
446,4,1,2,1,2,1O:1O:1O:1O,,1O:2O2S,,1L:1L,2,0.06000600060006
447,5,0,1,1,1,::1O:1O:2O,,2O1S,,1L,2,0.06000600060006
448,3,3,0,1,1,1O:1O:1O,::,,,1L,2,0.06000600060006
449,5,0,1,1,2,1O:1O:1O:2O:2O,,2O1S,,1L:1L,2,0.06000600060006
450,4,1,1,1,1,:1O:1O:1O,,1N1O1S,,1L,2,0.06000600060006
451,3,2,1,1,2,1O:1O:1O,:,1O1S,,1L:1L,2,0.06000600060006
452,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
453,5,0,1,1,2,:1O:1O:1O:1O,,1O,,1L:1L,2,0.06000600060006
454,5,0,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
455,5,0,1,1,2,:1O:1O:1O:1O,,1N4O2S,,1L:1L,2,0.06000600060006
456,3,2,1,1,1,1O:1O:1O,:,,,1L,2,0.06000600060006
457,4,1,2,1,2,1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,2,0.06000600060006
458,5,0,1,1,2,:1O:1O:1O:2O,,1O,,1L:1L,2,0.06000600060006
459,5,0,1,1,2,:1O:1O:1O:1O,,2O2S,,1L:1L,2,0.06000600060006
460,4,1,1,1,2,1O:1O:1O:1O,,3O1S,,1L:1L,2,0.06000600060006
461,3,2,1,1,2,1O:1O:1O,:,1O,,1L:1L,2,0.06000600060006
462,5,1,1,2,2,:1O:1O:1O:1O,,1N3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
463,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
464,5,1,1,2,3,1O:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
465,5,1,1,2,3,:1O:1O:1O:2O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
466,5,1,1,3,1,::1O:1O:1O,,1O1S,:::::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
467,5,1,1,3,2,:1O:1O:1O:1O,,1N3O2S,:::1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
468,5,1,1,2,2,:::1O:1O,,3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
469,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
470,5,1,1,2,2,1O:1O:1O:1O:1O,,1N1O1S,2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
471,5,1,1,2,2,:1O:1O:1O:1O,,1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
472,5,1,1,2,2,:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
473,5,1,1,2,2,:1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
474,5,1,1,1,2,:1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
475,5,1,1,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
476,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
477,5,1,1,2,2,::1O:1O:1O,,4O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
478,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
479,5,1,1,2,1,::1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
480,5,1,1,2,2,1O:1O:1O:1O:1O,,1N2O1S,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
481,5,1,1,3,2,::1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
482,5,1,1,2,2,:1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
483,5,1,1,3,2,::1O:1O:1O,,1O,:::1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
484,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
485,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
486,5,1,2,1,1,::1O:1O:1O,,1O:2O1S,,1L,1,0.03000300030003
487,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
488,5,1,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
489,5,1,2,1,1,::1O:1O:1O,,1O:1O1S,,1L,1,0.03000300030003
490,5,1,2,1,1,:1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
491,5,1,1,1,2,:1O:1O:1O:1O,,1N2O1S,,1L:1L,1,0.03000300030003
492,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
493,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
494,5,1,1,2,2,1O:1O:1O:1O:1O,,1N3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
495,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
496,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
497,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
498,5,1,1,2,2,:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
499,5,1,1,2,2,:1O:1O:1O:1O,,3O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
500,5,1,1,3,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
501,5,1,1,3,2,:1O:1O:1O:1O,,1O,::::1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
502,5,1,1,2,2,::1O:1O:1O,,3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
503,5,1,1,1,2,::1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
504,5,1,1,2,2,:1O:1O:1O:1O,,3O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
505,5,1,1,2,2,1O:1O:1O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
506,5,1,1,2,2,:1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
507,5,1,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
508,5,1,1,1,2,:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
509,5,1,1,2,2,:1O:1O:1O:2O,,1O,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
510,5,1,1,1,2,:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
