,num_dol,num_dpt,num_tfsi,num_ps,num_li,atoms_dol,atoms_dpt,atoms_tfsi,atoms_ps,atoms_li,count,%
1133,1,2,1,1,2,1O,1O:2O1S,1N2O,,1L:1L,1,0.03000300030003
1134,1,2,1,1,2,1O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
1135,1,2,1,1,2,1O,1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
1136,1,2,1,1,2,1O,1O:1O,1N2O1S,,1L:1L,1,0.03000300030003
1137,1,2,1,1,2,1O,1O1S:2O1S,2O,,1L:1L,1,0.03000300030003
1138,1,2,1,1,2,,:2O1S,1O,,1L:1L,1,0.03000300030003
1139,1,2,1,1,2,,2O1S:2O1S,2O1S,,1L:1L,1,0.03000300030003
1140,1,2,1,1,2,,2O1S:2O1S,2O,,1L:1L,1,0.03000300030003
1141,1,2,1,1,2,,2O1S:2O1S,1N3O1S,,1L:1L,1,0.03000300030003
1142,1,2,1,1,2,,2O1S:2O1S,1N2O1S,,1L:1L,1,0.03000300030003
1143,1,2,1,1,2,,2O1S:2O1S,1N1O1S,,1L:1L,1,0.03000300030003
1144,1,2,1,1,2,,1O:2O1S,3O1S,,1L:1L,1,0.03000300030003
1145,1,2,1,1,2,,1O:2O1S,1N1O,,1L:1L,1,0.03000300030003
1146,1,2,1,1,1,1O,:1O,1O,,1L,1,0.03000300030003
1147,1,2,1,1,1,1O,:1O,1N2O1S,,1L,1,0.03000300030003
1148,1,2,1,1,2,1O,1O:2O1S,1O1S,,1L:1L,1,0.03000300030003
1149,1,2,1,1,2,1O,:1N1O1S,3O,,1L:1L,1,0.03000300030003
1150,1,2,2,1,2,1O,:1O,:2O1S,,1L:1L,1,0.03000300030003
1151,1,2,1,1,2,1O,:1O,3O1S,,1L:1L,1,0.03000300030003
1152,1,2,2,1,2,1O,:1O,1O:3O1S,,1L:1L,1,0.03000300030003
1153,1,2,2,1,2,1O,:1O,1N2O2S:1O,,1L:1L,1,0.03000300030003
1154,1,2,2,1,2,1O,1O:2O1S,:1O,,1L:1L,1,0.03000300030003
1155,1,2,2,1,2,1O,1O:2O1S,1N2O:1O,,1L:1L,1,0.03000300030003
1156,1,2,2,1,2,1O,1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1157,1,2,2,1,2,1O,1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1158,1,2,2,1,1,,1O:1O,:1O,,1L,1,0.03000300030003
1159,1,2,1,2,1,,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1160,1,2,1,2,1,,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1161,1,2,1,1,3,1O,2O1S:2O1S,3O1S,,1L:1L:1L,1,0.03000300030003
1162,1,2,1,1,3,1O,2O1S:2O1S,1O1S,,1L:1L:1L,1,0.03000300030003
1163,1,2,1,1,3,1O,2O1S:2O1S,1N2O2S,,1L:1L:1L,1,0.03000300030003
1164,1,2,1,1,3,1O,1O:2O1S,1N3O1S,,1L:1L:1L,1,0.03000300030003
1165,1,2,1,1,3,,2O1S:2O1S,2O,,1L:1L:1L,1,0.03000300030003
1166,1,2,1,1,3,,2O1S:2O1S,1N2O1S,,1L:1L:1L,1,0.03000300030003
1167,2,2,0,2,1,:,:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1168,2,2,0,2,1,:1O,1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1169,2,2,0,2,1,:1O,:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1170,2,3,1,1,2,:1O,::1O,1N3O1S,,1L:1L,1,0.03000300030003
1171,2,3,1,2,2,1O:1O,1O:1O:1O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1172,2,3,1,2,2,1O:1O,1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1173,2,3,1,2,2,1O:1O,1O:1O:1O,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1174,2,3,1,1,3,1O:1O,1O:1O:2O,1N2O,,1L:1L:1L,1,0.03000300030003
1175,2,3,1,1,2,:2O,1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
1176,2,3,1,1,2,:2O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1177,2,3,1,1,2,:2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1178,2,3,1,1,2,:1O,:1O:2O1S,,,1L:1L,1,0.03000300030003
1179,2,4,0,1,1,:,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1180,2,3,1,1,2,:1O,1O:1O:2O1S,3O1S,,1L:1L,1,0.03000300030003
1181,2,3,1,1,2,:1O,1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1182,2,3,1,1,2,:1O,1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1183,2,3,1,1,2,:1O,1O:1O:2O,1N3O2S,,1L:1L,1,0.03000300030003
1184,2,3,1,1,2,:1O,1O:1O:1O1S,3O1S,,1L:1L,1,0.03000300030003
1185,2,3,1,1,2,:1O,1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
1186,2,3,1,1,2,:1O,1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1187,2,3,1,2,2,1O:1O,:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1188,2,3,1,2,2,:,1O:1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1189,2,3,1,2,2,:1O,1O:1O1S:2O1S,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1190,2,3,1,2,2,:1O,1O:1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1191,2,4,0,1,1,:,:1N1O1S:1O:1O,,,1L,1,0.03000300030003
1192,2,4,0,1,1,1O:1O,:::1O1S,,,1L,1,0.03000300030003
1193,2,3,2,2,2,:1O,1O:1O:2O,:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1194,2,3,2,1,2,:1O,1O:1O:2O1S,:1O,,1L:1L,1,0.03000300030003
1195,2,3,2,1,2,:1O,1O:1O:2O,:1O,,1L:1L,1,0.03000300030003
1196,2,3,2,1,2,1O:1O,1O:1O:2O1S,:1O,,1L:1L,1,0.03000300030003
1197,2,3,2,1,2,1O:1O,1O:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1198,2,3,2,1,1,:1O,:1O:2O1S,:1O,,1L,1,0.03000300030003
1199,2,3,2,1,1,:,:1O:1O1S,1O:1O,,1L,1,0.03000300030003
1200,2,3,1,2,3,1O:1O,1O:2O1S:2O1S,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1201,2,3,1,2,3,1O:1O,1O:1O:2O1S,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1202,2,3,1,2,2,:1O,1O:1O:2O1S,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1203,0,2,1,1,1,,:1O,1O,,1L,1,0.03000300030003
1204,2,3,1,2,2,:1O,1O:1O:1O1S,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1205,2,3,1,2,2,:1O,1O:1O:1O,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1206,2,3,1,1,2,:1O,1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1207,2,3,1,1,2,:1O,1O:1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
1208,2,3,1,1,2,:1O,1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
1209,2,3,1,1,2,1O:1O,1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1210,2,3,1,1,2,1O:1O,1O:1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
1211,2,3,1,1,2,1O:1O,1O:1O:1O,1N1O,,1L:1L,1,0.03000300030003
1212,2,3,1,1,2,1O:1O,1O:1O1S:2O1S,3O2S,,1L:1L,1,0.03000300030003
1213,2,3,1,1,2,1O:1O,1N2O1S:1O:1O,2O,,1L:1L,1,0.03000300030003
1214,2,3,1,1,2,1O:1O,1N2O1S:1O:1O,1O,,1L:1L,1,0.03000300030003
1215,2,3,1,1,2,1O:1O,1N1O:1N1O1S:1O,1O,,1L:1L,1,0.03000300030003
1216,2,3,1,1,2,1O:1O,1N1O1S:1O:2O1S,1O,,1L:1L,1,0.03000300030003
1217,2,3,1,1,1,:2O,::2O1S,1O,,1L,1,0.03000300030003
1218,2,3,1,1,1,:1O,::1O,2O,,1L,1,0.03000300030003
1219,2,3,1,1,1,:1O,::1O,1O1S,,1L,1,0.03000300030003
1220,2,3,1,1,1,:1O,:1O:2O1S,2O,,1L,1,0.03000300030003
1221,2,3,1,1,1,:1O,:1O:2O,1O,,1L,1,0.03000300030003
1222,2,3,1,1,1,:1O,:1O1S:1O1S,1O,,1L,1,0.03000300030003
1223,2,3,1,1,1,:,:2O1S:2O1S,1O,,1L,1,0.03000300030003
1224,2,3,1,1,1,:,:1O:2O,1O,,1L,1,0.03000300030003
1225,2,3,1,1,2,1O:1O,1O:1O:1O,1N2O1S,,1L:1L,1,0.03000300030003
1226,2,3,1,1,2,1O:1O,1O:1O:1O,3O,,1L:1L,1,0.03000300030003
1227,2,3,1,1,2,:1O,1O:1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
1228,2,3,1,1,2,1O:1O,1O:1O:1O,3O2S,,1L:1L,1,0.03000300030003
1229,2,3,1,1,2,:1O,1N1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1230,2,3,1,1,2,:,:2O1S:2O1S,1O,,1L:1L,1,0.03000300030003
1231,2,3,1,1,2,:,:1O:2O1S,1O,,1L:1L,1,0.03000300030003
1232,2,3,1,1,2,:,1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
1233,2,3,1,1,2,:,1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
1234,2,3,1,1,2,:,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1235,2,3,1,1,2,1O:2O,:1O:2O1S,2O,,1L:1L,1,0.03000300030003
1236,2,3,1,1,2,1O:2O,1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
1237,2,3,1,1,2,1O:2O,1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
1238,2,3,1,1,2,1O:1O,:1O:1O,3O,,1L:1L,1,0.03000300030003
1239,2,3,1,1,2,1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1240,2,3,1,1,2,1O:1O,1O:2O1S:2O1S,2O,,1L:1L,1,0.03000300030003
1241,2,3,1,1,2,1O:1O,1O:1O:2O1S,2O,,1L:1L,1,0.03000300030003
1242,2,3,1,1,2,1O:1O,1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1243,2,3,1,1,2,1O:1O,1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
1244,2,4,0,1,1,:,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1245,2,4,0,1,1,:,:1O:1O:2O,,,1L,1,0.03000300030003
1246,2,3,1,1,1,:,:1O:1O,3O1S,,1L,1,0.03000300030003
1247,2,4,1,1,2,1O:1O,:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1248,2,4,1,1,2,:1O,1O:1O:1O:1O1S,2O,,1L:1L,1,0.03000300030003
1249,2,4,1,1,2,:1O,1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
1250,2,4,1,1,2,:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1251,2,4,1,1,2,:,1O:1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1252,2,4,1,1,2,1O:2O,:1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
1253,2,4,1,1,2,1O:2O,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1254,2,4,1,1,2,1O:2O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1255,2,4,1,1,2,1O:1O,:1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
1256,2,4,0,1,1,:1O,:1N2O1S:1O:1O,,,1L,1,0.03000300030003
1257,2,4,1,1,2,1O:1O,1O:1O:1O:1O1S,2O1S,,1L:1L,1,0.03000300030003
1258,2,4,1,1,2,1O:1O,1O:1O:1O:1O,2O2S,,1L:1L,1,0.03000300030003
1259,2,4,1,1,1,:,::1O:2O1S,1O,,1L,1,0.03000300030003
1260,2,4,1,1,1,:,::1O:1O,1O,,1L,1,0.03000300030003
1261,2,4,1,1,1,1O:1O,:::1O,1O,,1L,1,0.03000300030003
1262,2,4,0,2,3,1O:1O,1O:1O:2O:2O1S,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1263,2,4,0,2,3,1O:1O,1O:1O:2O:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1264,2,4,1,1,2,:1O,:1O:1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
1265,2,4,1,1,2,:1O,:1O:1O:2O1S,1O,,1L:1L,1,0.03000300030003
1266,2,4,1,1,2,:2O,1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1267,2,4,1,1,2,:2O,1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
1268,3,1,1,1,1,:1O:2O,1O,1O,,1L,1,0.03000300030003
1269,3,1,1,1,1,1O:1O:1O,1O,,,1L,1,0.03000300030003
1270,3,1,0,2,2,1O:1O:1O,2O1S,,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1271,3,1,0,2,2,1O:1O:1O,2O1S,,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1272,3,1,0,2,2,1O:1O:1O,1O1S,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1273,3,1,0,2,2,1O:1O:1O,1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1274,3,1,0,1,2,1O:1O:2O,2O,,,1L:1L,1,0.03000300030003
1275,3,1,0,1,2,1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
1276,3,1,0,1,1,::1O,1O1S,,,1L,1,0.03000300030003
1277,3,1,0,1,1,:1O:1O,1N2O1S,,,1L,1,0.03000300030003
1278,3,1,0,1,1,:1O:1O,1N1O1S,,,1L,1,0.03000300030003
1279,2,5,1,1,2,:1O,:1O:1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
1280,2,5,0,1,1,:,:::1O:2O,,,1L,1,0.03000300030003
1281,2,4,1,2,1,:,::1O:1O,1O,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1282,2,4,1,1,3,1O:1O,:1O:2O1S:2O1S,1O,,1L:1L:1L,1,0.03000300030003
1283,2,4,0,2,3,1O:1O,1O:1O:2O1S:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1284,2,4,0,2,3,1O:1O,1O:1O:1O:2O1S,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
1285,2,4,0,2,3,1O:1O,1N2O1S:1O:1O:2O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1286,2,4,0,2,2,1O:1O,1O:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1287,2,4,0,2,2,1O:1O,1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1288,2,4,0,2,2,1O:1O,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1289,2,4,0,2,2,1O:1O,1O:1O:1O1S:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1290,2,4,0,2,2,1O:1O,1N2O1S:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1291,2,4,0,2,2,1O:1O,1N2O1S:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1292,2,4,0,1,3,:1O,:1N2O1S:2O:2O1S,,,1L:1L:1L,1,0.03000300030003
1293,2,4,0,1,3,1O:1O,1O:1O:2O1S:2O1S,,,1L:1L:1L,1,0.03000300030003
1294,2,4,0,1,2,1O:2O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1295,2,4,0,1,2,1O:1O,::1O:2O1S,,,1L:1L,1,0.03000300030003
1296,2,4,0,1,2,1O:1O,::1N1O:2O1S,,,1L:1L,1,0.03000300030003
1297,2,4,0,1,2,1O:1O,:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1298,2,4,0,1,2,1O:1O,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1299,2,4,0,1,1,:1O,:::1O,,,1L,1,0.03000300030003
1300,2,4,0,1,1,:1O,::1O:1O1S,,,1L,1,0.03000300030003
1301,2,4,0,1,1,:1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
1302,2,4,0,2,2,1O:1O,1O:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1303,2,4,0,2,2,1O:1O,1O:1O:1O:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1304,2,4,0,2,2,:1O,:1O:1O:2O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1305,2,4,0,2,2,1O:1O,1O:1O:1O:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1306,2,4,0,2,2,:1O,:1O:1O:1O1S,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1307,2,4,0,2,2,:1O,:1O:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1308,2,4,0,2,2,:1O,:1O:1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1309,2,4,0,2,2,:1O,1O:1O:1O1S:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1310,2,4,0,2,2,:,:1O:1O:1O1S,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1311,2,4,0,2,2,1O:1O,:1O:1O:2O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1312,2,4,0,2,2,1O:1O,:1O:1O:1O1S,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1313,2,4,0,2,2,1O:1O,:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1314,2,4,0,2,2,1O:1O,:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1315,2,4,0,2,2,1O:1O,:1O:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1316,2,4,0,2,2,1O:1O,:1O:1O:1O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1317,2,4,0,2,2,1O:1O,1O:2O1S:2O1S:2O1S,,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1318,2,4,0,2,2,1O:1O,1O:1O:2O1S:2O1S,,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1319,2,4,0,2,2,1O:1O,1O:1O:2O1S:2O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1320,2,4,0,2,2,1O:1O,1O:1O:2O1S:2O1S,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1321,2,3,1,1,1,:,:1O:1O1S,,,1L,1,0.03000300030003
1322,2,3,1,1,1,:,1O:1O:1O,1O,,1L,1,0.03000300030003
1323,2,2,0,2,1,:1O,:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1324,2,2,1,1,2,:1O,:2O1S,,,1L:1L,1,0.03000300030003
1325,2,2,2,1,1,:,1O:1O,1O:1O,,1L,1,0.03000300030003
1326,2,2,1,2,2,:1O,1O:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1327,2,2,1,2,2,1O:1O,:1O,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1328,2,2,1,2,2,1O:1O,1O:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1329,2,2,1,2,1,:,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1330,2,2,1,2,1,:,:1O,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
1331,2,2,1,1,2,:2O,1O:1O,1O,,1L:1L,1,0.03000300030003
1332,2,2,1,1,2,:1O,:1O,3O1S,,1L:1L,1,0.03000300030003
1333,2,3,0,1,2,1O:1O,1N1O:1N1O1S:2O1S,,,1L:1L,1,0.03000300030003
1334,2,2,1,1,2,:1O,:1O,1N3O1S,,1L:1L,1,0.03000300030003
1335,2,2,1,1,2,:1O,1O:2O1S,3O1S,,1L:1L,1,0.03000300030003
1336,2,2,1,1,2,:1O,1O:2O1S,2O2S,,1L:1L,1,0.03000300030003
1337,2,2,1,1,2,:1O,1O:2O,2O,,1L:1L,1,0.03000300030003
1338,2,2,1,1,2,:1O,1O:1O1S,2O1S,,1L:1L,1,0.03000300030003
1339,2,2,1,1,2,:1O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
1340,2,2,1,1,2,:1O,1O:1O,2O,,1L:1L,1,0.03000300030003
1341,2,2,2,1,1,:,1O:1O,:1O,,1L,1,0.03000300030003
1342,2,2,2,1,1,:1O,1O:1O1S,:,,1L,1,0.03000300030003
1343,2,2,2,1,1,:1O,:1O,:1O,,1L,1,0.03000300030003
1344,2,2,2,1,1,:1O,:2O1S,:2O1S,,1L,1,0.03000300030003
1345,2,3,0,1,1,:2O,1O:1O:1O1S,,,1L,1,0.03000300030003
1346,2,3,0,1,1,:1O,::1O1S,,,1L,1,0.03000300030003
1347,2,3,0,1,1,:1O,:1O:2O1S,,,1L,1,0.03000300030003
1348,2,3,0,1,1,:1O,:1O1S:2O1S,,,1L,1,0.03000300030003
1349,2,3,0,1,1,:1O,:1N1O:1O,,,1L,1,0.03000300030003
1350,2,3,0,1,1,:1O,1O:1O:1O,,,1L,1,0.03000300030003
1351,2,3,0,1,1,:,1O:2O1S:2O1S,,,1L,1,0.03000300030003
1352,2,3,0,1,1,:,1O:1O:1O1S,,,1L,1,0.03000300030003
1353,2,3,0,1,1,:,1N2O1S:1O:1O,,,1L,1,0.03000300030003
1354,2,3,0,1,1,1O:2O,:1O:1O,,,1L,1,0.03000300030003
1355,2,3,0,1,1,1O:1O,::2O1S,,,1L,1,0.03000300030003
1356,2,3,0,1,1,1O:1O,:1O:2O1S,,,1L,1,0.03000300030003
1357,2,3,0,1,1,1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1358,2,2,2,1,2,1O:1O,1O:2O1S,1O:1O1S,,1L:1L,1,0.03000300030003
1359,2,2,2,1,2,1O:1O,1O:1O,:1O,,1L:1L,1,0.03000300030003
1360,2,2,1,1,2,:1O,1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
1361,2,2,1,1,2,:1O,1O1S:2O1S,1O,,1L:1L,1,0.03000300030003
1362,2,2,1,1,2,:1O,1N1O1S:1O,1O,,1L:1L,1,0.03000300030003
1363,2,2,1,1,1,:1O,2O1S:2O1S,1O,,1L,1,0.03000300030003
1364,2,2,1,1,1,:,:1O,2O,,1L,1,0.03000300030003
1365,2,2,1,1,1,:,:1O,1O,,1L,1,0.03000300030003
1366,2,2,1,1,1,:,:1O,,,1L,1,0.03000300030003
1367,2,2,1,1,1,:,1O:2O1S,1O1S,,1L,1,0.03000300030003
1368,2,2,1,1,1,:,1O:2O1S,1O,,1L,1,0.03000300030003
1369,2,2,1,1,1,:,1O:2O1S,1N3O2S,,1L,1,0.03000300030003
1370,2,2,1,1,1,:,1O:1O1S,1O,,1L,1,0.03000300030003
1371,2,2,1,1,1,1O:1O,:,1O,,1L,1,0.03000300030003
1372,2,2,1,1,1,1O:1O,1O:1O,,,1L,1,0.03000300030003
1373,2,2,1,1,1,1O:1O,1N1O1S:2O1S,,,1L,1,0.03000300030003
1374,2,2,0,2,2,1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1375,2,2,0,2,2,1O:1O,1O:1O1S,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1376,2,2,0,2,2,1O:1O,1O:1O,,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1377,2,2,0,2,2,1O:1O,1O:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1378,2,2,0,2,2,1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1379,2,2,1,1,1,:1O,1O:2O1S,1O,,1L,1,0.03000300030003
1380,2,2,1,1,1,:1O,:,1O1S,,1L,1,0.03000300030003
1381,2,2,1,1,2,:,1O:2O1S,1N3O2S,,1L:1L,1,0.03000300030003
1382,2,2,1,1,1,:1O,:1O,,,1L,1,0.03000300030003
1383,2,2,1,1,2,1O:1O,:1O,1N3O1S,,1L:1L,1,0.03000300030003
1384,2,2,1,1,2,1O:1O,2O1S:2O1S,2O,,1L:1L,1,0.03000300030003
1385,2,2,1,1,2,1O:1O,1O:2O1S,2O1S,,1L:1L,1,0.03000300030003
1386,2,2,1,1,2,1O:1O,1O:2O1S,2O,,1L:1L,1,0.03000300030003
1387,2,2,1,1,2,1O:1O,1O:1O,3O,,1L:1L,1,0.03000300030003
1388,2,2,1,1,2,1O:1O,1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
1389,2,2,1,1,2,1O:1O,1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
1390,2,2,1,1,2,1O:1O,1N1O:2O1S,2O,,1L:1L,1,0.03000300030003
1391,2,2,1,1,1,:1O,:2O1S,1O,,1L,1,0.03000300030003
1392,2,2,1,1,1,:1O,:1O1S,1O,,1L,1,0.03000300030003
1393,2,2,1,1,1,:1O,:1O,3O1S,,1L,1,0.03000300030003
1394,2,2,1,1,1,:1O,:1O,2O1S,,1L,1,0.03000300030003
1395,2,2,1,1,1,:1O,:1O,2O,,1L,1,0.03000300030003
1396,2,2,1,1,1,:1O,:1O,1O1S,,1L,1,0.03000300030003
1397,2,2,1,1,1,:1O,:1O,1N1O,,1L,1,0.03000300030003
1398,2,3,0,1,2,1O:1O,1N1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1399,2,3,0,1,2,1O:1O,1N1O:1N2O1S:2O1S,,,1L:1L,1,0.03000300030003
1400,2,3,1,1,1,1O:1O,::1O,2O1S,,1L,1,0.03000300030003
1401,2,3,0,2,2,1O:1O,1O:2O1S:2O1S,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1402,2,3,0,2,2,1O:2O,1O:2O1S:2O1S,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1403,2,3,0,2,2,1O:2O,1O:1O:2O1S,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
