,num_dol,num_fde,num_tfsi,num_ps,num_li,atoms_dol,atoms_fde,atoms_tfsi,atoms_ps,atoms_li,count,%
1465,4,0,0,2,2,1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1466,4,0,0,2,2,1O:1O:1O:1O,,,3S:3S:3S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1467,4,0,0,2,2,1O:1O:1O:1O,,,3S:3S:4S:5S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1468,4,0,0,2,2,1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1469,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:3S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1470,4,0,0,3,2,1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1471,4,0,0,3,2,1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S:3S:3S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1472,4,0,0,3,2,1O:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1473,4,0,0,3,2,1O:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1474,4,0,0,3,2,1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1475,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1476,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1477,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1478,4,0,0,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1479,4,0,0,2,2,::1O:1O,,,3S:4S:4S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1480,4,0,0,2,2,::1O:1O,,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1481,4,0,0,2,2,::1O:1O,,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1482,4,0,0,2,2,::1O:1O,,,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1483,4,0,0,2,2,:1O:1O:2O,,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1484,4,0,0,2,2,:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1485,4,0,0,2,2,:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1486,4,0,0,2,2,:1O:1O:1O,,,3S:4S:4S:4S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1487,4,0,0,2,2,:1O:1O:1O,,,2S:2S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1488,4,0,0,2,2,:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1489,4,0,0,2,2,:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1490,4,0,0,2,2,:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1491,4,0,0,2,2,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1492,4,0,0,2,2,1O:1O:2O:2O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1493,4,0,0,2,2,1O:1O:1O:2O,,,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1494,4,0,0,2,2,1O:1O:1O:2O,,,3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1495,4,0,0,2,2,1O:1O:1O:2O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1496,3,0,3,1,2,:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1497,3,0,3,1,2,1O:1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1498,4,0,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1499,2,3,0,2,2,1O:1O,::,,2S:2S:3S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1500,3,0,0,2,2,:1O:1O,,,3S:3S:4S:5S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1501,3,0,0,2,2,:1O:1O,,,3S:3S:4S:4S:4S:4S:5S:6S,1L:1L,1,0.03000300030003
1502,3,0,0,2,2,1O:1O:2O,,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1503,3,0,0,2,2,1O:1O:2O,,,2S:2S:2S:2S:2S:3S:4S:5S,1L:1L,1,0.03000300030003
1504,3,0,0,2,2,1O:1O:1O,,,3S:4S:5S:6S:6S:6S:7S:7S,1L:1L,1,0.03000300030003
1505,3,0,0,2,2,1O:1O:1O,,,3S:3S:4S:5S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1506,3,0,0,2,2,1O:1O:1O,,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1507,3,0,0,2,2,1O:1O:1O,,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1508,3,0,0,2,2,1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1509,3,0,0,2,2,1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1510,2,3,1,1,1,:2O,::1O,1O,,1L,1,0.03000300030003
1511,2,3,1,1,1,:1O,::1O,1O,,1L,1,0.03000300030003
1512,2,3,1,1,1,1O:1O,::1O,1O,,1L,1,0.03000300030003
1513,2,2,2,2,2,1O:1O,:,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1514,2,2,0,1,1,:1O,:,,,1L,1,0.03000300030003
1515,2,2,2,2,2,1O:1O,:,1N1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1516,2,2,2,2,2,1O:1O,:,1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1517,2,2,1,2,2,1O:1O,:,2O1S,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1518,2,2,1,2,2,1O:1O,:,1O,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1519,2,2,1,2,2,1O:1O,:,1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1520,2,2,1,1,1,:1O,:1O,2O,,1L,1,0.03000300030003
1521,2,2,1,1,1,:1O,:,2O1S,,1L,1,0.03000300030003
1522,2,2,1,1,1,:1O,:,2O,,1L,1,0.03000300030003
1523,2,2,0,2,2,1O:1O,:1O,,3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1524,2,2,0,2,2,1O:1O,:,,3S:3S:4S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1525,2,2,0,2,2,1O:1O,:,,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1526,2,2,0,2,2,1O:1O,:,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1527,2,2,0,2,2,1O:1O,:,,2S:2S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1528,3,0,0,3,2,1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1529,3,0,0,3,2,1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1530,3,0,0,3,2,1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1531,3,0,0,3,2,1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1532,3,0,1,2,2,1O:1O:1O,,3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1533,3,0,1,2,2,1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1534,3,0,1,2,2,1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1535,3,0,1,2,2,1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1536,3,0,1,2,2,1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1537,3,0,1,2,2,1O:1O:1O,,2O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1538,3,0,1,2,2,1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1539,3,0,1,2,2,1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1540,3,0,1,2,2,1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1541,3,0,1,2,2,1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1542,3,0,1,2,2,1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1543,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:4S:5S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1544,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:4S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
1545,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1546,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1547,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1548,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1549,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1550,3,0,1,2,2,1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1551,3,0,1,2,2,1O:1O:1O,,1N3O2S,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1552,3,0,1,2,2,1O:1O:1O,,1N3O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1553,3,0,1,2,2,1O:1O:1O,,1N2O2S,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1554,3,0,1,2,2,1O:1O:1O,,1N2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1555,3,0,1,2,2,1O:1O:1O,,,3S:3S:4S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1556,3,0,1,2,2,1O:1O:1O,,,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1557,3,0,1,2,2,1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1558,3,0,0,3,2,1O:1O:2O,,,:::::1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1559,2,2,0,2,2,1O:1O,:,,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1560,2,1,4,2,2,1O:1O,,:1O:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1561,3,0,1,2,2,1O:1O:2O,,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1562,2,0,4,2,2,1O:1O,,:1O1S:1O1S:2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1563,2,0,5,2,2,1O:1O,,::1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1564,2,0,4,2,3,1O:1O,,:1O:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1565,2,0,4,2,2,:2O,,:1O:1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1566,2,0,4,2,2,:1O,,:1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1567,2,0,4,2,2,:1O,,:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1568,2,0,4,2,2,1O:2O,,:1O:1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1569,2,0,4,2,2,1O:2O,,:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1570,2,0,4,2,2,1O:2O,,:1O:1O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1571,2,0,4,2,2,1O:1O,,:2O:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1572,2,0,4,2,2,1O:1O,,:2O1S:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1573,2,0,4,2,2,1O:1O,,:1O:1O:1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1574,2,0,4,2,2,1O:1O,,:1O:1O1S:2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1575,2,0,4,2,2,1O:1O,,:1O:1O1S:2O1S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1576,2,0,4,1,2,1O:1O,,:2O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1577,2,1,4,2,2,1O:1O,,:1O1S:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1578,2,0,4,1,2,1O:1O,,:1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1579,2,0,3,2,2,1O:2O,,1O:1O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1580,2,0,3,1,2,1O:1O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1581,2,0,2,2,2,1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1582,2,0,2,2,2,1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1583,2,0,2,2,2,1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1584,2,0,2,2,2,1O:1O,,1N2O2S:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1585,2,0,1,2,2,:1O,,,3S:4S:5S:6S:6S:6S:7S:8S,1L:1L,1,0.03000300030003
1586,2,0,1,2,2,:1O,,,3S:4S:5S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1587,2,0,1,2,2,1O:2O,,3O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1588,2,0,1,2,2,1O:1O,,1N3O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1589,2,0,1,2,2,1O:1O,,1N2O2S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1590,1,1,4,2,2,1O,,:1O:2O1S:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1591,2,0,5,2,2,1O:1O,,::1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1592,2,0,5,2,2,1O:2O,,::1O:1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1593,2,1,0,2,2,1O:1O,,,2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1594,2,1,0,2,2,1O:1O,,,3S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1595,2,1,2,2,2,1O:2O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1596,2,1,2,2,2,1O:2O,,1N2O2S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1597,2,1,2,2,2,1O:2O,,1N2O1S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1598,2,1,2,2,2,1O:1O,,2O1S:2O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1599,2,1,2,2,2,1O:1O,,1N2O2S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1600,2,1,2,2,2,1O:1O,,1N2O1S:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1601,2,1,2,2,2,1O:1O,,1N1O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1602,2,1,2,1,2,1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1603,2,1,1,2,2,1O:2O,1O,2O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1604,2,1,1,2,2,1O:2O,,1N2O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1605,2,1,1,2,2,1O:1O,1O,2O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1606,2,1,1,2,2,1O:1O,1O,2O,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1607,2,1,1,2,2,1O:1O,,2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1608,2,1,1,2,2,1O:1O,,2O1S,2S:3S:3S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1609,2,1,1,2,2,1O:1O,,2O1S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1610,2,1,1,2,2,1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1611,2,1,1,2,2,1O:1O,,2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1612,2,1,1,2,2,1O:1O,,2O,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1613,2,1,1,2,2,1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1614,2,1,1,2,2,1O:1O,,1O,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1615,2,1,1,2,2,1O:1O,,1N3O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1616,2,1,1,2,2,1O:1O,,1N2O2S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1617,2,1,1,2,2,1O:1O,,,3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1618,2,1,0,2,2,1O:2O,,,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1619,2,1,0,2,2,1O:1O,,,3S:4S:4S:4S:5S:5S:5S:6S,1L:1L,1,0.03000300030003
1620,2,1,0,2,2,1O:1O,,,3S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1621,2,1,0,2,2,1O:1O,,,3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1622,3,0,1,2,2,1O:1O:2O,,,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1623,3,0,1,2,2,1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1624,3,0,3,1,2,1O:1O:1O,,1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1625,3,0,2,2,2,1O:1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1626,3,0,2,2,2,:1O:1O,,1N1O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1627,3,0,2,2,2,:1O:1O,,1N1O1S:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1628,3,0,2,2,2,:1O:1O,,1N1O1S:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1629,3,0,2,2,2,1O:2O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1630,3,0,2,2,2,1O:1O:2O,,:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1631,3,0,2,2,2,1O:1O:2O,,:1O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1632,3,0,2,2,2,1O:1O:2O,,:1N3O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1633,3,0,2,2,2,1O:1O:2O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1634,3,0,2,2,2,1O:1O:2O,,1O:2O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1635,3,0,2,2,2,1O:1O:2O,,1O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1636,3,0,2,2,2,1O:1O:2O,,1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1637,3,0,2,2,2,1O:1O:2O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1638,3,0,2,2,2,1O:1O:2O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1639,3,0,2,2,2,1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1640,3,0,2,2,2,1O:1O:1O,,1O:3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1641,3,0,2,2,2,1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1642,3,0,2,2,2,1O:1O:2O,,1O1S:2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1643,3,0,2,2,2,1O:1O:2O,,1N2O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1644,3,0,2,2,2,1O:1O:2O,,1N1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1645,3,0,2,2,2,1O:1O:2O,,1N1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1646,3,0,2,2,2,1O:1O:2O,,1N1O1S:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1647,3,0,2,2,2,1O:1O:1O,,:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1648,3,0,2,2,2,1O:1O:1O,,:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1649,3,0,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1650,3,0,2,2,2,1O:1O:1O,,:1N3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1651,3,0,2,2,2,1O:1O:1O,,:1N2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1652,3,0,2,2,2,1O:1O:1O,,2O:2O1S,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1653,3,0,2,2,2,1O:1O:1O,,2O:2O1S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1654,3,0,2,2,2,:1O:1O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1655,3,0,2,2,2,:1O:1O,,1N2O2S:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1656,3,0,2,2,2,:1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1657,3,0,2,2,2,:1O:1O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1658,3,0,3,1,2,1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1659,3,0,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1660,3,0,3,1,2,1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1661,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1662,3,0,2,3,2,:1O:1O,,:,1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1663,3,0,2,3,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1664,3,0,2,3,2,1O:1O:1O,,1N1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1665,3,0,2,2,3,1O:2O:2O,,1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1666,3,0,2,2,3,1O:1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1667,3,0,2,2,3,1O:1O:2O,,1N3O2S:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1668,3,0,2,2,3,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1669,3,0,2,2,3,1O:1O:1O,,1N4O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1670,3,0,2,2,2,:1O:2O,,1O:2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1671,3,0,2,2,2,:1O:1O,,2O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
