,num_dol,num_hfme,num_tfsi,num_ps,num_li,atoms_dol,atoms_hfme,atoms_tfsi,atoms_ps,atoms_li,count,%
1515,4,1,1,2,2,1O:1O:2O:2O,,1N3O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1516,4,1,1,2,2,1O:1O:1O:2O,,2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1517,4,1,1,2,2,1O:1O:1O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1518,4,1,1,2,2,1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1519,4,1,1,2,2,:1O:1O:2O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1520,4,1,1,2,2,1O:1O:1O:2O,,1N2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1521,4,1,1,2,2,1O:1O:1O:1O,1O,2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1522,4,1,1,2,2,1O:1O:1O:1O,,3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1523,4,1,1,2,2,1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1524,4,1,1,2,2,1O:1O:1O:1O,,2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1525,4,1,1,2,2,1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1526,4,1,1,2,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1527,4,1,1,2,2,1O:1O:1O:1O,,1N4O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1528,4,1,1,2,2,1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1529,4,1,1,1,2,:1O:1O:1O,1O,2O1S,,1L:1L,1,0.03000300030003
1530,4,1,1,2,2,:1O:1O:1O,1O,1O,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1531,4,1,1,2,2,:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1532,4,1,1,1,2,1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
1533,4,1,2,1,2,1O:1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1534,4,1,2,1,2,1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1535,4,1,2,1,2,1O:1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
1536,4,1,2,1,2,1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1537,4,1,2,1,2,1O:1O:1O:1O,1O,1O:3O1S,,1L:1L,1,0.03000300030003
1538,4,1,2,1,2,1O:1O:1O:1O,1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1539,4,1,2,1,2,1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
1540,4,1,2,1,2,1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
1541,4,1,2,1,2,1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1542,4,1,2,1,2,1O:1O:1O:1O,,:1N1O2S,,1L:1L,1,0.03000300030003
1543,4,1,2,1,2,1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1544,4,1,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1545,4,1,1,2,2,:1O:1O:2O,,2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1546,4,1,2,1,2,1O:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1547,4,1,2,1,2,1O:1O:1O:1O,,1N1O:1O,,1L:1L,1,0.03000300030003
1548,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
1549,4,1,2,1,1,::1O:1O,1O,:1O,,1L,1,0.03000300030003
1550,4,1,2,1,1,::1O:1O,,:1O,,1L,1,0.03000300030003
1551,4,1,2,1,1,:1O:1O:1O,1O,:1O,,1L,1,0.03000300030003
1552,4,1,2,1,1,:1O:1O:1O,,1O:1O1S,,1L,1,0.03000300030003
1553,4,1,1,2,3,1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1554,4,1,1,2,2,::1O:1O,1O,1O,3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1555,4,1,1,2,2,::1O:1O,,2O1S,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1556,4,1,1,1,2,1O:1O:2O:2O,,3O2S,,1L:1L,1,0.03000300030003
1557,4,1,1,1,2,1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1558,4,0,2,1,1,:1O:1O:2O,,:1O,,1L,1,0.03000300030003
1559,4,0,4,1,2,:1O:1O:2O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1560,4,1,0,2,2,1O:1O:1O:1O,,,1S:2S:3S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1561,4,1,0,2,2,1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1562,4,1,0,2,2,1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1563,4,1,0,2,1,:::1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1564,4,1,0,2,1,::1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1565,4,1,0,1,2,1O:1O:1O:1O,1O,,,1L:1L,1,0.03000300030003
1566,4,1,0,1,2,1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1567,4,1,0,1,1,:1O:1O:2O,1O,,,1L,1,0.03000300030003
1568,4,1,0,1,1,:1O:1O:1O,1O,,,1L,1,0.03000300030003
1569,4,1,0,1,1,1O:1O:1O:1O,,,,1L,1,0.03000300030003
1570,4,0,4,1,2,:1O:1O:1O,,:1O:1O:2O1S,,1L:1L,1,0.03000300030003
1571,4,1,0,2,2,1O:1O:1O:1O,,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1572,4,0,4,1,2,:1O:1O:1O,,:1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1573,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1574,4,0,4,1,2,:1O:1O:1O,,1O:1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1575,4,0,4,1,2,1O:1O:1O:2O,,1O:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1576,4,0,4,1,2,1O:1O:1O:1O,,::1O:1O1S,,1L:1L,1,0.03000300030003
1577,4,0,4,1,2,1O:1O:1O:1O,,::1O:1O,,1L:1L,1,0.03000300030003
1578,4,0,4,1,2,1O:1O:1O:1O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1579,4,0,4,1,2,1O:1O:1O:1O,,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1580,4,0,3,2,3,1O:1O:1O:1O,,1O:2O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1581,4,0,3,2,2,::1O:1O,,1O:1O:1O,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1582,4,1,0,2,2,1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1583,4,1,0,2,2,1O:1O:1O:1O,,,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1584,4,1,1,1,2,1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1585,4,1,1,1,1,:1O:1O:1O,,,,1L,1,0.03000300030003
1586,4,1,1,1,2,1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
1587,4,1,1,1,2,1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1588,4,1,1,1,1,:::1O,,1O,,1L,1,0.03000300030003
1589,4,1,1,1,1,::1O:1O,1O,1O,,1L,1,0.03000300030003
1590,4,1,1,1,1,::1O:1O,,2O1S,,1L,1,0.03000300030003
1591,4,1,1,1,1,:1O:1O:2O,1O,,,1L,1,0.03000300030003
1592,4,1,1,1,1,:1O:1O:2O,,1O,,1L,1,0.03000300030003
1593,4,1,1,1,1,:1O:1O:1O,1O,,,1L,1,0.03000300030003
1594,4,1,1,1,1,:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1595,4,1,1,1,1,:1O:1O:1O,,1O,,1L,1,0.03000300030003
1596,4,1,1,1,1,1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1597,4,1,0,2,2,1O:1O:1O:1O,,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1598,4,1,1,1,1,1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1599,4,1,1,1,1,1O:1O:1O:1O,,,,1L,1,0.03000300030003
1600,4,1,0,3,3,1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1601,4,1,0,3,3,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1602,4,1,0,3,2,1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1603,4,1,0,2,2,1O:1O:1O:2O,,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1604,4,1,0,2,2,1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1605,4,1,0,2,2,1O:1O:1O:1O,,,3S:4S:4S:4S:5S:5S:5S:6S,1L:1L,1,0.03000300030003
1606,4,1,0,2,2,1O:1O:1O:1O,,,3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1607,4,1,0,2,2,1O:1O:1O:1O,,,3S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1608,4,1,2,1,2,1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
1609,4,1,2,1,2,1O:1O:1O:2O,,:2O2S,,1L:1L,1,0.03000300030003
1610,4,1,2,1,2,1O:1O:1O:2O,1O,1O:2O1S,,1L:1L,1,0.03000300030003
1611,5,0,0,1,1,::1O:1O:2O,,,,1L,1,0.03000300030003
1612,5,0,0,2,2,1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1613,5,0,0,2,2,1O:1O:1O:1O:1O,,,3S:3S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1614,5,0,0,2,2,1O:1O:1O:1O:1O,,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1615,5,0,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1616,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:2S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1617,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1618,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1619,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:2S:2S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
1620,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1621,5,0,0,2,1,:::1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1622,5,0,0,1,1,::1O:1O:1O,,,,1L,1,0.03000300030003
1623,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1624,5,0,0,1,1,:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1625,5,0,0,1,1,1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1626,4,3,0,2,1,::1O:1O,::,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1627,4,3,0,1,1,::1O:1O,::1O,,,1L,1,0.03000300030003
1628,4,3,0,1,1,:1O:1O:2O,::,,,1L,1,0.03000300030003
1629,4,3,0,1,1,1O:1O:1O:1O,::,,,1L,1,0.03000300030003
1630,4,2,2,1,2,:1O:1O:1O,:,1O:2O2S,,1L:1L,1,0.03000300030003
1631,4,2,2,1,2,:1O:1O:1O,:,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1632,4,2,2,1,2,1O:1O:1O:2O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1633,4,2,2,1,2,1O:1O:1O:2O,:,1O:1O1S,,1L:1L,1,0.03000300030003
1634,5,0,0,2,2,1O:1O:1O:1O:2O,,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1635,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1636,4,1,2,1,2,1O:1O:1O:2O,1O,:1O,,1L:1L,1,0.03000300030003
1637,5,0,0,2,2,:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1638,5,0,0,3,3,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1639,5,0,0,3,3,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1640,5,0,0,3,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1641,5,0,0,3,2,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1642,5,0,0,3,2,:1O:1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1643,5,0,0,3,2,:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1644,5,0,0,3,2,1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1645,5,0,0,2,3,1O:1O:2O:2O:2O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L:1L,1,0.03000300030003
1646,5,0,0,2,2,::1O:1O:2O,,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1647,5,0,0,2,2,:1O:1O:2O:2O,,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1648,5,0,0,2,2,:1O:1O:1O:2O,,,3S:3S:4S:5S:5S:6S:6S:6S,1L:1L,1,0.03000300030003
1649,5,0,0,2,2,1O:1O:1O:1O:2O,,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1650,5,0,0,2,2,:1O:1O:1O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1651,5,0,0,2,2,:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1652,5,0,0,2,2,:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1653,5,0,0,2,2,:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1654,5,0,0,2,2,:1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1655,5,0,0,2,2,:1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1656,5,0,0,2,2,1O:1O:1O:2O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1657,5,0,0,2,2,1O:1O:1O:2O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1658,5,0,0,2,2,1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1659,5,0,0,2,2,1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1660,4,2,1,1,2,1O:1O:1O:1O,:,1N3O1S,,1L:1L,1,0.03000300030003
1661,4,2,1,1,1,:1O:1O:1O,:1O,1O,,1L,1,0.03000300030003
1662,4,2,0,2,2,:1O:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1663,4,1,2,1,2,:1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1664,4,1,2,2,2,:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1665,4,1,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1666,4,1,2,2,2,:1O:1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1667,4,1,2,2,2,1O:1O:1O:1O,,:1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1668,4,1,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1669,4,1,2,2,2,1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1670,4,1,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1671,1,3,2,3,3,1O,::1O,1O:2O,1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1672,4,1,2,1,2,:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1673,4,1,2,1,2,:1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1674,4,1,2,1,2,:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1675,4,2,0,2,1,:::1O,:,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1676,4,1,2,1,2,:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1677,4,1,2,1,2,:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1678,4,1,2,1,2,:1O:1O:1O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
1679,4,1,2,1,2,:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1680,4,1,2,1,2,:1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1681,4,1,2,1,2,:1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1682,4,1,2,1,2,:1O:1O:1O,,1N2O2S:3O2S,,1L:1L,1,0.03000300030003
1683,4,1,2,1,2,:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1684,4,1,2,1,2,1O:1O:2O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1685,4,1,2,1,2,1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1686,4,1,2,2,2,:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1687,4,1,2,2,2,:1O:1O:1O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1688,4,1,2,2,2,:1O:1O:1O,,1O:2O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1689,4,1,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1690,4,2,0,2,1,::1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1691,4,2,0,2,1,::1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1692,4,2,0,1,1,::1O:1O,:,,,1L,1,0.03000300030003
1693,4,2,0,1,1,:1O:1O:2O,:1O,,,1L,1,0.03000300030003
1694,4,2,0,1,1,1O:1O:2O:2O,:,,,1L,1,0.03000300030003
1695,4,1,3,1,2,::1O:1O,,2O:2O:2O1S,,1L:1L,1,0.03000300030003
1696,4,1,3,1,2,:1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1697,4,1,3,1,2,:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1698,4,1,3,1,2,:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1699,4,1,3,1,2,:1O:1O:1O,,:1N1O1S:2O,,1L:1L,1,0.03000300030003
1700,4,1,3,1,2,:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1701,4,1,3,1,2,1O:1O:1O:2O,,:1N1O1S:1O,,1L:1L,1,0.03000300030003
1702,4,1,3,1,2,1O:1O:1O:1O,,::1N1O1S,,1L:1L,1,0.03000300030003
1703,4,1,3,1,2,1O:1O:1O:1O,,:1O:3O1S,,1L:1L,1,0.03000300030003
1704,4,1,3,1,1,:1O:1O:1O,,::2O1S,,1L,1,0.03000300030003
1705,4,1,2,3,2,::1O:2O,,1O:2O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1706,4,1,2,3,2,::1O:1O,,1O:1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1707,4,1,2,2,2,::1O:2O,,1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1708,4,1,2,2,2,::1O:1O,,1N1O1S:1O,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1709,4,1,2,2,2,:1O:1O:1O,,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1710,4,1,2,2,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1711,4,0,3,2,2,:1O:1O:2O,,:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1712,4,0,3,2,2,:1O:1O:2O,,1N1O1S:1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1713,4,0,3,2,2,:1O:1O:1O,,:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1714,4,0,2,2,2,1O:1O:1O:1O,,1O:3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1715,4,0,2,2,2,1O:1O:1O:2O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1716,4,0,2,2,2,1O:1O:1O:2O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1717,4,0,2,2,2,1O:1O:1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1718,4,0,2,2,2,1O:1O:1O:2O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1719,4,0,2,2,2,1O:1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1720,4,0,2,2,2,1O:1O:1O:1O,,:2O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1721,4,0,2,2,2,1O:1O:1O:1O,,:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1722,4,0,2,2,2,1O:1O:1O:1O,,:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1723,4,0,2,2,2,1O:1O:1O:1O,,:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1724,4,0,2,2,2,1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1725,4,0,2,2,2,1O:1O:1O:1O,,1O:2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1726,4,0,2,2,2,1O:1O:1O:2O,,:1O,2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1727,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1728,4,0,2,2,2,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1729,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1730,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1731,4,0,2,2,2,1O:1O:1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1732,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1733,4,0,2,2,2,1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1734,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1735,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1736,4,0,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1737,4,0,2,2,2,1O:1O:1O:2O,,1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1738,4,0,2,2,2,1O:1O:2O:2O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1739,4,0,2,2,2,:1O:1O:1O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1740,4,0,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1741,4,0,2,2,2,:1O:1O:1O,,1O:2O2S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
