,num_dol,num_tfeibe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfeibe,atoms_tfsi,atoms_ps,atoms_li,count,%
886,6,0,2,2,2,::1O:1O:1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
887,6,0,2,2,2,::1O:1O:1O:1O,,:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
888,6,0,2,2,2,::1O:1O:1O:2O,,1O:1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
889,6,0,2,2,2,::1O:1O:1O:2O,,:1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
890,6,0,2,2,2,::1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
891,6,0,2,2,2,::1O:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
892,6,0,2,2,2,::1O:1O:1O:2O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
893,6,0,2,2,2,::1O:1O:2O:2O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
894,6,0,2,2,2,:::1O:1O:1O,,2O1S:2O2S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
895,6,0,2,2,2,:::1O:1O:1O,,:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
896,6,0,2,2,2,:::1O:1O:2O,,1O1S:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
897,6,0,2,2,2,:::1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
898,6,0,2,2,2,:::1O:1O:2O,,1O:1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
899,6,0,2,2,2,:::1O:1O:2O,,:2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
900,6,0,2,2,2,::::1O:2O,,1N3O2S:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
901,6,0,2,2,2,::1O:1O:1O:1O,,2O:2O2S,1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
902,6,0,2,2,2,::1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
903,6,0,3,1,2,:::1O:1O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
904,6,0,2,2,2,:1O:1O:1O:2O:2O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
905,6,0,2,1,2,::1O:1O:1O:2O,,1O:3O2S,,1L:1L,1,0.03000300030003
906,6,0,2,1,2,::1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
907,6,0,2,1,2,::1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
908,6,0,2,1,2,::1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
909,6,0,2,1,2,::1O:1O:2O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
910,6,0,2,1,2,::1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
911,6,0,2,1,2,::1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
912,6,0,2,1,2,::1O:1O:2O:2O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
913,6,0,2,1,2,::1O:1O:2O:2O,,2O:2O2S,,1L:1L,1,0.03000300030003
914,6,0,2,1,2,::1O:1O:2O:2O,,:1O1S,,1L:1L,1,0.03000300030003
915,6,0,2,1,2,:::1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
916,6,0,2,2,2,1O:1O:1O:1O:1O:2O,,:1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
917,6,0,2,2,2,:1O:1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
918,6,0,2,2,2,:1O:1O:1O:1O:1O,,:1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
919,6,0,2,2,2,:1O:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
920,6,0,2,2,3,:1O:1O:1O:1O:2O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
921,6,0,2,2,3,::1O:1O:1O:2O,,1O:1O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
922,6,0,2,3,2,::1O:1O:1O:1O,,:1O,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
923,6,0,2,3,3,:::1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
924,6,0,3,1,2,::1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
925,6,0,3,1,2,::1O:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
926,6,0,3,1,2,::1O:1O:1O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
927,6,0,3,1,2,::1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
928,6,0,3,1,2,::1O:1O:1O:2O,,1O:3O1S:3O1S,,1L:1L,1,0.03000300030003
929,6,0,3,1,2,::1O:1O:1O:2O,,:1N2O2S:2O1S,,1L:1L,1,0.03000300030003
930,6,0,3,1,2,::1O:1O:1O:2O,,:1O:1O,,1L:1L,1,0.03000300030003
931,6,0,3,1,2,::1O:1O:2O:2O,,::2O,,1L:1L,1,0.03000300030003
932,6,0,3,1,2,:::1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
933,6,0,3,1,2,:::1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
934,6,0,3,1,2,:::1O:1O:1O,,1N2O1S:1O:2O,,1L:1L,1,0.03000300030003
935,6,0,3,1,2,:::1O:1O:1O,,1N2O2S:1O:1O1S,,1L:1L,1,0.03000300030003
936,6,0,3,1,2,:::1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
937,6,0,3,1,2,:::1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
938,6,0,3,1,2,:::1O:1O:2O,,1N1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
939,6,0,3,1,2,::1O:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
940,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O:2O2S,,1L:1L,1,0.03000300030003
941,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
942,6,0,3,1,2,:1O:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
943,6,0,3,1,2,1O:1O:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
944,6,0,3,1,2,1O:1O:1O:1O:1O:2O,,:1O:1O1S,,1L:1L,1,0.03000300030003
945,6,0,3,1,2,:1O:1O:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
946,6,0,3,1,2,:1O:1O:1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
947,6,0,3,1,2,:1O:1O:1O:1O:1O,,1N2O1S:1O:2O1S,,1L:1L,1,0.03000300030003
948,6,0,3,1,2,:1O:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
949,6,0,3,1,2,:1O:1O:1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
950,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
951,6,0,3,1,2,:1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
952,6,0,3,1,2,:1O:1O:1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
953,6,0,3,1,2,:1O:1O:1O:1O:2O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
954,6,0,3,1,2,:1O:1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
955,6,0,3,1,2,::1O:1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
956,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
957,6,2,0,1,2,1O:1O:1O:1O:1O:2O,:,,,1L:1L,1,0.03000300030003
958,6,2,1,1,1,::::1O:1O,:1O,1O,,1L,1,0.03000300030003
959,6,2,1,1,2,:1O:1O:1O:1O:2O,:,2O1S,,1L:1L,1,0.03000300030003
960,7,1,0,3,2,:::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
961,7,1,1,1,1,:::1O:1O:2O:2O,,,,1L,1,0.03000300030003
962,7,1,1,1,1,::::1O:1O:1O,,1O,,1L,1,0.03000300030003
963,7,1,1,1,1,::::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
964,7,1,1,1,2,1O:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
965,7,1,1,1,2,1O:1O:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
966,7,1,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
967,7,1,1,1,2,::1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
968,7,1,1,1,2,::1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
969,7,1,1,1,2,::1O:1O:1O:2O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
970,7,1,1,2,2,::1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
971,7,1,1,2,2,::::1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
972,7,1,2,1,1,::::1O:1O:2O,,:1O,,1L,1,0.03000300030003
973,7,1,2,1,1,::::1O:2O:2O,,:1O,,1L,1,0.03000300030003
974,7,1,2,1,2,:::1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
975,7,2,1,1,1,::1O:1O:1O:2O:2O,:,1O,,1L,1,0.03000300030003
976,7,1,1,1,1,::1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
977,7,1,0,2,2,::1O:1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
978,6,3,0,1,1,::1O:1O:1O:1O,::,,,1L,1,0.03000300030003
979,7,1,0,2,2,1O:1O:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
980,7,0,2,1,2,:::1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
981,7,0,2,1,2,:::1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
982,7,0,2,1,2,:::1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
983,7,0,2,1,2,:::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
984,7,0,3,1,2,::1O:1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
985,7,1,0,1,1,:1O:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
986,7,1,0,1,1,::1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
987,7,1,0,1,1,::1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
988,7,1,0,1,1,::1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
989,7,1,0,1,1,:::1O:1O:1O:1O,,,,1L,1,0.03000300030003
990,7,1,0,1,2,1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
991,7,1,0,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
992,7,1,0,1,2,::1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
993,7,1,0,2,1,::1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
994,7,1,0,2,1,:::1O:1O:1O:1O,,,1S:1S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
995,8,0,0,1,1,:1O:1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
996,8,0,0,1,1,::1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
997,8,0,0,1,1,::1O:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
998,8,0,0,1,1,:::1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
999,8,0,1,1,2,:::1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
1000,8,0,2,1,2,:::1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1001,8,1,0,1,1,:1O:1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1002,8,1,0,1,1,::1O:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1003,8,1,0,1,1,:::1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1004,8,1,0,1,1,::::1O:1O:1O:1O,,,,1L,1,0.03000300030003
1005,8,1,0,1,1,:::::1O:1O:2O,,,,1L,1,0.03000300030003
1006,8,1,0,1,2,::1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1007,8,1,1,1,1,::::::1O:1O,,1O,,1L,1,0.03000300030003
1008,8,1,1,2,2,:::1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1009,8,2,0,1,1,::1O:1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1010,9,0,0,1,1,:::1O:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
1011,9,0,0,1,1,::::1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1012,9,0,0,1,1,:::::1O:1O:1O:2O,,,,1L,1,0.03000300030003
1013,9,0,1,1,2,::::1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
1014,8,0,1,1,2,::1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1015,8,0,1,1,2,::1O:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1016,8,0,1,1,2,::1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1017,8,0,1,1,1,::1O:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
1018,8,0,0,1,1,:::1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
1019,8,0,0,1,1,::::1O:1O:1O:2O,,,,1L,1,0.03000300030003
1020,8,0,0,1,2,1O:1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1021,8,0,0,1,2,:1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1022,8,0,0,1,2,::1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1023,8,0,0,2,1,::1O:1O:1O:1O:2O:2O,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1024,8,0,1,1,1,::1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1025,8,0,1,1,2,::1O:1O:1O:1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1026,8,0,1,1,1,:::1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1027,8,0,1,1,1,:::1O:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
1028,8,0,1,1,1,:::1O:1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
1029,8,0,1,1,1,::::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1030,8,0,1,1,1,:::::1O:1O:1O,,3O2S,,1L,1,0.03000300030003
1031,8,0,1,1,2,:1O:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1032,7,0,2,1,2,:::1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1033,7,0,2,1,2,:::1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1034,7,0,2,1,2,:::1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1035,7,0,1,1,2,:1O:1O:1O:2O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1036,7,0,1,1,1,:::1O:1O:2O:2O,,2O1S,,1L,1,0.03000300030003
1037,7,0,1,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
1038,7,0,1,1,1,::::1O:1O:2O,,1N1O1S,,1L,1,0.03000300030003
1039,7,0,1,1,1,::::1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1040,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1041,7,0,1,1,2,1O:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1042,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1043,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1044,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1045,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1046,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1047,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1048,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
1049,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1050,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1051,7,0,1,1,1,:::1O:1O:1O:2O,,,,1L,1,0.03000300030003
1052,7,0,1,1,1,:::1O:1O:1O:1O,,2O,,1L,1,0.03000300030003
1053,7,0,1,1,1,:::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1054,7,0,0,1,2,:1O:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
1055,6,3,1,1,2,1O:1O:1O:1O:1O:1O,::,1O,,1L:1L,1,0.03000300030003
1056,7,0,0,1,1,:1O:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1057,7,0,0,1,1,::1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1058,7,0,0,1,1,::::1O:1O:2O,,,,1L,1,0.03000300030003
1059,7,0,0,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1060,7,0,0,1,2,1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1061,7,0,0,1,2,::1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1062,7,0,1,1,1,::1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
1063,7,0,0,1,2,::1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
1064,7,0,0,1,2,:::1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1065,7,0,0,2,1,::1O:1O:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1066,7,0,0,2,2,::1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1067,7,0,0,2,2,:::1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1068,7,0,0,3,3,::::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1069,7,0,1,1,2,:1O:1O:1O:1O:2O:2O,,3O2S,,1L:1L,1,0.03000300030003
1070,7,0,1,1,2,::1O:1O:1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1071,7,0,2,1,2,::1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1072,7,0,1,1,2,::1O:1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
1073,7,0,1,2,2,::1O:1O:1O:1O:2O,,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1074,7,0,1,2,2,::1O:1O:1O:2O:2O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1075,7,0,1,2,2,:::1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1076,7,0,1,2,2,:::1O:1O:1O:1O,,2O1S,:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1077,7,0,1,2,2,:::1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1078,7,0,1,2,2,:::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1079,7,0,1,2,2,:::1O:1O:1O:2O,,1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1080,7,0,1,2,3,::1O:1O:2O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1081,7,0,1,3,2,::1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1082,7,0,2,1,1,::::1O:1O:1O,,:1O,,1L,1,0.03000300030003
1083,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1084,7,0,2,1,2,:1O:1O:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1085,7,0,2,1,2,:1O:1O:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
1086,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1087,7,0,2,1,2,::1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1088,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1089,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1090,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1091,7,0,1,2,1,:::1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1092,7,0,1,1,2,::1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1093,7,0,1,1,2,::1O:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
1094,7,0,1,1,2,::1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1095,7,0,1,1,2,::1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1096,7,0,1,1,2,::1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
1097,7,0,1,1,2,::1O:1O:2O:2O:2O,,1O,,1L:1L,1,0.03000300030003
1098,7,0,1,2,2,:1O:1O:1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1099,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1100,7,0,1,2,2,:1O:1O:1O:1O:1O:2O,,,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1101,7,0,1,2,2,:1O:1O:1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1102,7,0,1,2,2,:1O:1O:1O:2O:2O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1103,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1104,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1105,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1106,6,0,2,1,2,::1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1107,6,0,2,1,2,::1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1108,5,1,1,1,2,1O:1O:1O:1O:2O,1O,2O1S,,1L:1L,1,0.03000300030003
1109,5,1,3,1,2,1O:1O:1O:1O:2O,,:1O:1O,,1L:1L,1,0.03000300030003
1110,5,1,3,1,2,:1O:1O:1O:1O,,1N2O2S:1O:2O,,1L:1L,1,0.03000300030003
1111,5,1,3,1,2,:1O:1O:1O:1O,,1N3O1S:1O:1O,,1L:1L,1,0.03000300030003
1112,5,1,3,1,2,:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1113,5,1,3,1,2,:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1114,5,1,3,1,2,:1O:1O:1O:1O,,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1115,5,1,3,1,2,:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1116,5,1,3,1,2,:1O:1O:1O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1117,5,1,3,1,2,:1O:1O:1O:2O,,:1O1S:2O1S,,1L:1L,1,0.03000300030003
1118,5,1,3,1,2,:1O:1O:1O:2O,,:1O:1O,,1L:1L,1,0.03000300030003
1119,5,1,3,1,2,:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1120,5,1,3,1,2,::1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1121,5,1,3,1,2,::1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1122,5,1,3,1,2,:::1O:1O,,1O:2O:2O1S,,1L:1L,1,0.03000300030003
1123,5,1,4,1,2,1O:1O:1O:1O:1O,,:1O:1O:1O1S,,1L:1L,1,0.03000300030003
1124,5,2,0,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1125,5,1,3,1,2,1O:1O:1O:1O:2O,,::1O,,1L:1L,1,0.03000300030003
1126,5,1,3,1,2,1O:1O:1O:1O:1O,,:1O1S:1O1S,,1L:1L,1,0.03000300030003
1127,5,1,2,1,2,:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
1128,5,1,3,1,2,1O:1O:1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1129,5,1,2,1,2,:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
1130,5,1,2,1,2,::1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1131,5,1,2,1,2,::1O:1O:1O,,1N4O2S:1O1S,,1L:1L,1,0.03000300030003
