,num_dol,num_ems,num_tfsi,num_ps,num_li,atoms_dol,atoms_ems,atoms_tfsi,atoms_ps,atoms_li,count,%
1280,6,4,1,1,1,:::1O:1O:2O,:1O:1O1S:2O1S,,,1L,1,0.03000300030003
1281,6,4,1,1,1,:::1O:1O:2O,:1O:1O:2O1S,1O,,1L,1,0.03000300030003
1282,6,4,1,1,0,:::::1O,:::,,,,1,0.03000300030003
1283,6,4,1,1,1,:::1O:1O:2O,::1O:1O,1O,,1L,1,0.03000300030003
1284,6,4,1,1,1,:::1O:1O:2O,::1O:2O1S,,,1L,1,0.03000300030003
1285,6,4,1,1,1,:::1O:1O:2O,::1O:2O1S,1O,,1L,1,0.03000300030003
1286,6,4,1,1,1,::::1O:1O,::1O:1O,1N1O1S,,1L,1,0.03000300030003
1287,6,4,1,1,1,::::1O:1O,::1O:1O1S,1O1S,,1L,1,0.03000300030003
1288,6,4,1,1,1,::::1O:1O,::1O:1O1S,2O1S,,1L,1,0.03000300030003
1289,6,4,1,1,1,:::::1O,:::1O,1O,,1L,1,0.03000300030003
1290,6,4,1,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1291,6,4,1,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1292,6,4,1,1,2,:1O:1O:1O:1O:1O,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1293,6,4,1,1,2,::1O:1O:1O:2O,1O:1O1S:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1294,6,4,1,2,1,:::1O:1O:2O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1295,6,4,1,2,1,::::1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1296,6,4,1,1,0,:::::1O,:::,1O,,,1,0.03000300030003
1297,6,4,1,1,0,:::::,:::1S,,,,1,0.03000300030003
1298,6,4,0,1,1,::::1O:2O,::1O1S:2O,,,1L,1,0.03000300030003
1299,6,4,0,2,0,:::::,:::,,::1S:1S:2S:2S:2S:2S,,1,0.03000300030003
1300,6,4,0,1,1,::::1O:2O,::1O1S:2O1S,,,1L,1,0.03000300030003
1301,6,4,0,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1302,6,4,0,1,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1303,6,4,0,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1304,6,4,0,1,2,1O:1O:1O:1O:1O:2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1305,6,4,0,1,2,1O:1O:1O:1O:2O:2O,1O:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1306,6,4,0,1,2,:1O:1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1307,6,4,0,1,2,:1O:1O:1O:1O:2O,:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1308,6,4,0,1,2,::1O:1O:1O:2O,1O:1O:1O1S:2O1S,,,1L:1L,1,0.03000300030003
1309,6,4,0,1,2,::1O:1O:1O:2O,1O:1O:1O:2O1S,,,1L:1L,1,0.03000300030003
1310,6,4,0,1,2,::1O:1O:2O:2O,1O1S:1O1S:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1311,6,4,0,1,2,::1O:1O:2O:2O,1O:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1312,6,4,0,1,2,:::1O:2O:2O,:1O:2O1S:2O1S,,,1L:1L,1,0.03000300030003
1313,6,4,0,2,1,::1O:1O:1O:1O,:1O:1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1314,6,4,1,1,0,:::::,:::,,,,1,0.03000300030003
1315,6,4,0,2,1,::1O:1O:1O:1O,:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1316,6,4,0,2,1,:::1O:1O:1O,:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1317,6,4,0,2,1,:::1O:1O:1O,:1O:1O:1O1S,,2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
1318,6,4,0,2,1,:::1O:1O:1O,::1O1S:1O1S,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1319,6,4,0,2,1,:::1O:1O:1O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1320,6,4,0,2,1,:::1O:1O:2O,::1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1321,6,4,0,2,1,::::1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1322,6,4,0,2,1,::::1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1323,6,4,0,2,1,::::1O:1O,::1O:1O1S,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1324,6,4,0,2,1,:::::1O,:::1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1325,6,4,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1326,6,4,0,2,2,1O:1O:1O:1O:1O:1O,1O:1O:1O:1O1S,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1327,6,4,0,2,2,::1O:1O:1O:2O,1O:1O:1O1S:2O1S,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1328,10,8,0,1,1,:::::::1O:1O:2O,:::::1O:1O:2O1S,,,1L,1,0.03000300030003
