,num_dol,num_tpe,num_tfsi,num_ps,num_li,atoms_dol,atoms_tpe,atoms_tfsi,atoms_ps,atoms_li,count,%
798,7,0,1,2,2,:::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
799,7,0,1,2,2,::1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
800,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
801,7,0,1,2,1,::::1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
802,7,0,1,1,2,::::1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
803,7,0,1,1,2,:::1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
804,7,0,1,1,2,:::1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
805,7,0,1,1,2,::1O:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
806,7,0,1,1,1,:::::1O:2O,,2O1S,,1L,1,0.03000300030003
807,6,0,1,2,2,:::1O:1O:1O,,1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
808,7,0,1,1,1,:::::1O:1O,,1O,,1L,1,0.03000300030003
809,7,0,1,1,1,::::1O:1O:1O,,1O,,1L,1,0.03000300030003
810,7,0,1,1,1,:::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
811,7,0,0,3,2,:1O:1O:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
812,7,0,0,2,3,:1O:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
813,7,0,0,2,2,:1O:1O:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
814,7,0,0,2,1,:::1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
815,7,0,0,2,1,::1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
816,7,0,0,1,2,:1O:1O:1O:2O:2O:2O,,,,1L:1L,1,0.03000300030003
817,7,0,1,2,2,:::1O:1O:1O:1O,,2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
818,7,0,1,2,2,:::1O:1O:1O:1O,,3O2S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
819,7,0,1,2,2,:::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
820,7,0,2,1,1,:::1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
821,8,0,1,2,2,:::1O:1O:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
822,8,0,1,2,1,::::::1O:1O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
823,8,0,1,1,2,:1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
824,8,0,1,1,1,::::::1O:1O,,1O,,1L,1,0.03000300030003
825,8,0,1,1,1,:::::1O:1O:1O,,1O,,1L,1,0.03000300030003
826,8,0,0,2,2,:::1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
827,8,0,0,2,2,::1O:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
828,8,0,0,2,2,:1O:1O:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
829,8,0,0,1,2,::1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
830,8,0,0,1,2,::1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
831,8,0,0,1,1,:::::1O:1O:1O,,,,1L,1,0.03000300030003
832,8,0,0,1,1,::::1O:1O:1O:1O,,,,1L,1,0.03000300030003
833,7,1,1,1,1,:::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
834,7,1,0,1,1,:::1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
835,7,0,2,1,2,:::1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
836,7,0,2,1,2,::1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
837,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
838,7,0,2,1,2,:1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
839,7,0,2,1,1,:::::1O:1O,,1O:2O,,1L,1,0.03000300030003
840,7,0,0,1,2,:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
841,7,0,0,1,2,1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
842,7,0,0,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
843,6,0,2,1,2,:::1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
844,6,0,2,1,2,::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
845,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
846,6,0,2,1,2,::1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
847,6,0,2,1,2,::1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
848,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
849,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
850,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
851,6,0,2,1,2,:1O:1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
852,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
853,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
854,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
855,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
856,6,0,2,1,1,::::1O:1O,,:1O1S,,1L,1,0.03000300030003
857,6,0,2,1,1,:::1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
858,6,0,2,1,1,:::1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
859,6,0,1,2,3,::1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
860,6,0,1,2,3,:1O:1O:1O:1O:2O,,2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
861,6,0,1,2,3,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
862,6,0,1,2,2,:::1O:2O:2O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
863,6,0,2,1,2,::1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
864,6,0,2,1,2,:::1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
865,7,0,0,1,1,::::1O:1O:2O,,,,1L,1,0.03000300030003
866,6,0,2,2,1,::::1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
867,7,0,0,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
868,6,1,2,1,2,::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
869,6,1,2,1,2,::1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
870,6,1,1,1,1,::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
871,6,1,1,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
872,6,1,0,2,1,::1O:1O:1O:2O,,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
873,6,1,0,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
874,6,1,0,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
875,6,1,0,1,1,:1O:1O:1O:1O:1O,,,,1L,1,0.03000300030003
876,6,0,3,1,2,:::1O:1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
877,6,0,3,1,2,:::1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
878,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
879,6,0,3,1,2,:1O:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
880,6,0,3,1,2,:1O:1O:1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
881,6,0,2,2,2,::::1O:1O,,1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
882,6,0,2,2,2,:::1O:1O:1O,,2O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
883,6,0,2,2,2,:::1O:1O:1O,,1O:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
884,6,0,2,2,2,::1O:1O:1O:1O,,:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
885,6,0,2,2,2,::1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
886,5,1,1,2,2,:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
887,5,1,1,2,2,:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
888,5,0,1,2,2,::1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
889,5,0,2,1,2,:1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
890,5,0,2,1,2,::1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
891,5,0,2,1,2,::1O:1O:1O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
892,5,0,2,1,2,:1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
893,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
894,5,0,2,1,2,:1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
895,5,0,2,1,2,:1O:1O:1O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
896,5,0,2,1,2,:1O:1O:1O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
897,5,0,2,1,2,:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
898,5,0,2,1,2,:1O:1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
899,5,0,2,1,2,:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
900,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
901,5,0,2,1,2,:1O:1O:1O:1O,,:1N3O2S,,1L:1L,1,0.03000300030003
902,5,0,2,1,2,:1O:1O:1O:1O,,:1N2O2S,,1L:1L,1,0.03000300030003
903,5,0,2,1,2,:1O:1O:1O:1O,,:1N1O1S,,1L:1L,1,0.03000300030003
904,5,0,2,1,2,:1O:1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
905,5,0,2,1,2,:1O:1O:1O:1O,,2O2S:3O1S,,1L:1L,1,0.03000300030003
906,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:3O1S,,1L:1L,1,0.03000300030003
907,5,0,2,1,2,:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
908,5,0,2,1,2,:1O:1O:1O:1O,,1N2O:1O,,1L:1L,1,0.03000300030003
909,5,0,2,1,2,:1O:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
910,5,0,2,1,2,::1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
911,5,0,2,1,2,::1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
912,5,0,2,1,2,::1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
913,5,0,2,1,2,::1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
914,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
915,5,0,2,2,2,1O:1O:1O:1O:2O,,1O:1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
916,5,0,2,2,2,1O:1O:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
917,5,0,2,2,2,1O:1O:1O:1O:1O,,:1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
918,5,0,2,2,2,1O:1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
919,5,0,2,2,2,1O:1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
920,5,0,2,2,1,:::1O:1O,,:2O1S,:1S:1S:1S:1S:2S:3S:3S,1L,1,0.03000300030003
921,5,0,2,2,1,:::1O:1O,,:2O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L,1,0.03000300030003
922,5,0,2,2,1,:::1O:1O,,:2O1S,1S:1S:1S:1S:2S:2S:3S:3S,1L,1,0.03000300030003
923,5,0,2,2,1,:::1O:1O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
924,5,0,2,2,1,::1O:1O:1O,,1O:1O,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
925,5,0,2,1,3,:1O:1O:1O:2O,,:2O,,1L:1L:1L,1,0.03000300030003
926,5,0,2,1,2,::::2O,,1O:2O1S,,1L:1L,1,0.03000300030003
927,5,0,2,1,2,:::1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
928,5,0,2,1,2,:::1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
929,5,0,2,1,2,::1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
930,5,0,2,1,2,::1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
931,5,0,2,1,2,::1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
932,5,0,2,1,2,::1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
933,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:3O1S,,1L:1L,1,0.03000300030003
934,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:2O,,1L:1L,1,0.03000300030003
935,5,1,1,2,2,:1O:1O:1O:1O,,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
936,5,0,1,2,2,::1O:1O:1O,,2O1S,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
937,5,0,1,3,2,:1O:1O:1O:2O,,1N1O1S,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
938,5,0,1,2,3,::1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
939,5,0,1,2,3,:1O:1O:1O:1O,,2O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L:1L,1,0.03000300030003
940,5,0,1,2,3,:1O:1O:1O:1O,,2O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
941,5,0,1,2,3,:1O:1O:1O:1O,,2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
942,5,0,1,2,2,::1O:1O:2O,,1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
943,5,0,1,2,2,::1O:1O:2O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
944,5,0,1,2,2,::1O:1O:2O,,1N1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
945,5,0,1,2,2,::1O:1O:1O,,3O1S,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
946,5,0,1,2,2,::1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
947,5,0,2,1,2,:1O:1O:1O:1O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
948,5,0,1,2,2,::1O:1O:1O,,2O1S,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
949,5,0,1,2,2,::1O:1O:1O,,2O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
950,5,0,1,2,2,::1O:1O:1O,,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
951,5,0,1,2,2,::1O:1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
952,5,0,1,2,2,::1O:1O:1O,,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
953,5,0,1,2,2,::1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
954,5,0,1,2,2,::1O:1O:1O,,1O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
955,5,0,1,2,2,::1O:1O:1O,,1O,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
956,5,0,1,2,2,::1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
957,5,0,1,3,2,::1O:1O:1O,,1O,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
958,5,0,1,3,2,::1O:1O:1O,,2O,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
959,5,0,1,3,2,::1O:1O:2O,,3O2S,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
960,5,0,2,1,1,:1O:1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
961,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:3O2S,,1L:1L,1,0.03000300030003
962,5,0,2,1,2,:1O:1O:1O:1O,,1N1O1S:1N3O1S,,1L:1L,1,0.03000300030003
963,5,0,2,1,2,1O:1O:1O:2O:2O,,1O:2O,,1L:1L,1,0.03000300030003
964,5,0,2,1,2,1O:1O:1O:2O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
965,5,0,2,1,2,1O:1O:1O:1O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
966,5,0,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
967,5,0,2,1,2,1O:1O:1O:1O:1O,,:1N2O2S,,1L:1L,1,0.03000300030003
968,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
969,5,0,2,1,2,1O:1O:1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
970,5,0,2,1,2,1O:1O:1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
971,5,0,2,1,2,1O:1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
972,5,0,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
973,5,0,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
974,5,0,2,1,2,1O:1O:1O:1O:1O,,1N2O:1O,,1L:1L,1,0.03000300030003
975,5,0,2,1,1,:::1O:2O,,:1O1S,,1L,1,0.03000300030003
976,5,0,2,1,1,:::1O:1O,,:1O1S,,1L,1,0.03000300030003
977,5,0,2,1,1,::1O:1O:2O,,1O:1O1S,,1L,1,0.03000300030003
978,5,0,2,1,1,::1O:1O:1O,,:1N2O1S,,1L,1,0.03000300030003
979,5,0,2,1,1,:1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
980,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
981,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
982,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
983,5,0,3,1,2,::1O:1O:1O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
984,5,0,3,2,2,::1O:1O:1O,,1O:1O:1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
985,5,0,3,2,2,:1O:1O:1O:1O,,:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
986,5,0,3,1,2,:::1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
987,5,0,3,1,2,::1O:2O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
988,5,0,3,1,2,::1O:1O:2O,,:2O:2O,,1L:1L,1,0.03000300030003
989,5,0,3,1,2,::1O:1O:2O,,:1O:2O,,1L:1L,1,0.03000300030003
990,5,0,3,1,2,::1O:1O:1O,,:2O1S:3O2S,,1L:1L,1,0.03000300030003
991,5,0,3,1,2,::1O:1O:1O,,2O:2O:2O,,1L:1L,1,0.03000300030003
992,5,0,3,1,2,::1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
993,5,0,3,1,2,::1O:1O:1O,,1N2O1S:1O:2O1S,,1L:1L,1,0.03000300030003
994,5,0,2,2,2,:1O:1O:1O:1O,,1O:2O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
995,5,0,3,1,2,:1O:1O:1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
996,5,0,3,1,2,:1O:1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
997,5,0,3,1,2,:1O:1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
998,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
999,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
1000,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
1001,5,0,3,1,1,::1O:1O:2O,,:1O:2O,,1L,1,0.03000300030003
1002,5,0,2,2,3,::1O:1O:2O,,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1003,5,0,2,2,3,:1O:1O:1O:2O,,2O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1004,5,0,3,2,2,::1O:1O:1O,,1O:1O:3O1S,1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1005,5,0,3,2,2,:::1O:1O,,1O:1O:3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1006,5,0,3,2,2,:::1O:1O,,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1007,5,0,3,2,2,:::1O:2O,,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1008,5,1,1,2,1,::::1O,,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1009,5,1,1,2,1,::1O:1O:1O,,1O,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1010,5,1,1,1,2,:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1011,5,1,1,1,2,:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1012,5,1,1,1,2,1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1013,5,1,1,1,1,:::1O:1O,,2O,,1L,1,0.03000300030003
1014,5,1,1,1,1,:::1O:1O,,1O1S,,1L,1,0.03000300030003
1015,5,1,1,1,1,:::1O:1O,,1O,,1L,1,0.03000300030003
1016,5,1,1,1,1,:::1O:1O,,,,1L,1,0.03000300030003
1017,5,1,1,1,1,::1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1018,5,1,1,1,1,::1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1019,5,1,1,1,1,:1O:1O:1O:1O,1O,1O,,1L,1,0.03000300030003
1020,5,1,0,2,2,:1O:1O:1O:2O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1021,5,1,0,2,2,1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1022,5,1,0,1,2,:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1023,5,0,4,1,2,:1O:1O:1O:1O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1024,5,0,3,2,2,::::1O,,1O:1O:3O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1025,5,0,3,2,2,::::1O,,1O:1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1026,5,0,3,2,2,::::1O,,1O:1O:1O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1027,5,0,2,2,3,:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1028,5,0,2,2,3,:1O:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1029,5,0,2,2,3,1O:1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1030,5,0,2,2,2,::1O:1O:1O,,1N3O2S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1031,5,0,2,2,2,::1O:1O:1O,,1N2O2S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1032,5,0,2,2,2,::1O:1O:1O,,1N2O1S:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1033,5,0,2,2,2,::1O:1O:1O,,1N1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1034,5,0,2,2,2,:1O:1O:2O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1035,5,0,2,2,2,:1O:1O:1O:2O,,:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1036,5,0,2,2,2,:1O:1O:1O:2O,,1O:2O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1037,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1038,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1039,5,0,2,2,2,:1O:1O:1O:1O,,:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
