,num_dol,num_etfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_etfe,atoms_tfsi,atoms_ps,atoms_li,count,%
989,7,0,1,2,2,:::1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
990,7,0,1,2,2,:::1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
991,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
992,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
993,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
994,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
995,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
996,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
997,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
998,7,0,1,1,1,:::::1O:1O,,2O1S,,1L,1,0.03000300030003
999,7,0,1,1,1,:::::1O:1O,,1N1O1S,,1L,1,0.03000300030003
1000,7,0,1,1,1,::::1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1001,7,0,1,1,1,::::1O:1O:1O,,1N1O1S,,1L,1,0.03000300030003
1002,7,0,1,1,1,::::1O:1O:1O,,,,1L,1,0.03000300030003
1003,7,0,1,1,1,:::1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
1004,7,0,1,1,1,:::1O:1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1005,7,0,1,1,1,:::1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
1006,7,0,1,1,1,:::1O:1O:1O:2O,,,,1L,1,0.03000300030003
1007,7,0,1,1,1,:::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
1008,7,0,1,1,1,:::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1009,7,0,1,1,1,::1O:1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
1010,7,0,1,1,1,::1O:1O:1O:1O:2O,,1O,,1L,1,0.03000300030003
1011,7,0,0,2,2,::1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1012,7,0,0,2,2,::1O:1O:1O:1O:1O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1013,7,0,0,2,2,:1O:1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1014,7,0,0,2,2,:1O:1O:1O:1O:2O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1015,7,0,0,2,2,:1O:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1016,7,0,0,1,2,::1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
1017,7,0,0,1,2,::1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1018,7,0,0,1,2,:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1019,7,0,0,1,2,1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1020,7,0,0,1,1,:::::1O:2O,,,,1L,1,0.03000300030003
1021,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
1022,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1023,7,0,1,2,2,:::1O:1O:1O:1O,,1N2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1024,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,3O2S,,1L:1L,1,0.03000300030003
1025,7,0,1,2,2,::1O:1O:1O:2O:2O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1026,7,0,1,2,2,::1O:1O:1O:1O:2O,,1O,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1027,7,0,1,2,2,::1O:1O:1O:1O:2O,,1N1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1028,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1029,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1030,7,0,1,2,2,::1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1031,7,0,1,2,2,:1O:1O:1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1032,7,0,1,2,2,:1O:1O:1O:1O:1O:2O,,,:::1S:1S:2S:3S:3S,1L:1L,1,0.03000300030003
1033,7,0,1,2,2,:1O:1O:1O:1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1034,7,0,1,1,3,:::1O:1O:1O:1O,,1O,,1L:1L:1L,1,0.03000300030003
1035,7,0,1,1,2,::::1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1036,7,0,1,1,2,:::1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1037,7,0,1,1,2,:::1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
1038,7,0,1,1,2,:::1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1039,7,0,1,1,2,::1O:1O:2O:2O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1040,7,0,1,1,2,::1O:1O:1O:2O:2O,,2O2S,,1L:1L,1,0.03000300030003
1041,7,0,1,1,2,::1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
1042,7,0,1,1,2,::1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1043,7,0,1,1,2,::1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
1044,7,0,1,1,2,::1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
1045,7,0,1,1,2,::1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
1046,7,0,1,1,2,::1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
1047,7,0,1,1,2,::1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1048,7,0,1,1,2,::1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1049,7,0,1,1,2,:1O:1O:1O:2O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1050,7,0,1,1,2,:1O:1O:1O:1O:2O:2O,,3O1S,,1L:1L,1,0.03000300030003
1051,7,0,1,1,2,:1O:1O:1O:1O:2O:2O,,2O1S,,1L:1L,1,0.03000300030003
1052,7,0,1,1,2,:1O:1O:1O:1O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1053,7,0,1,1,2,:1O:1O:1O:1O:2O:2O,,1O,,1L:1L,1,0.03000300030003
1054,6,0,2,1,2,:::1O:1O:1O,,:3O1S,,1L:1L,1,0.03000300030003
1055,6,0,2,1,2,:::1O:1O:1O,,:1N3O2S,,1L:1L,1,0.03000300030003
1056,6,0,2,1,2,:::1O:1O:1O,,2O:2O2S,,1L:1L,1,0.03000300030003
1057,5,2,1,2,2,:1O:1O:1O:2O,:,1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1058,6,0,0,2,2,:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1059,6,0,0,2,2,:1O:1O:1O:1O:2O,,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1060,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1061,6,0,0,2,2,1O:1O:1O:1O:2O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1062,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1063,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1064,6,0,0,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1065,6,0,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1066,5,3,0,1,1,::1O:1O:1O,::1O,,,1L,1,0.03000300030003
1067,5,2,2,1,2,::1O:1O:1O,:,1O:3O2S,,1L:1L,1,0.03000300030003
1068,5,2,2,1,2,:1O:1O:2O:2O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1069,5,2,2,1,2,:1O:1O:1O:1O,:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1070,5,2,2,1,2,1O:1O:1O:1O:2O,:,1N1O2S:1O,,1L:1L,1,0.03000300030003
1071,5,2,2,1,1,:::1O:2O,:,:1O1S,,1L,1,0.03000300030003
1072,5,2,1,2,2,:1O:1O:1O:1O,:1O,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1073,6,0,2,1,2,::1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1074,5,2,1,1,2,:1O:1O:2O:2O,:,2O1S,,1L:1L,1,0.03000300030003
1075,5,2,1,1,2,1O:1O:1O:1O:2O,:,2O1S,,1L:1L,1,0.03000300030003
1076,5,2,1,1,2,1O:1O:1O:1O:2O,:,,,1L:1L,1,0.03000300030003
1077,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O2S,,1L:1L,1,0.03000300030003
1078,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O1S,,1L:1L,1,0.03000300030003
1079,5,2,1,1,2,1O:1O:1O:1O:1O,:,1O,,1L:1L,1,0.03000300030003
1080,5,2,1,1,1,::1O:2O:2O,:,1O,,1L,1,0.03000300030003
1081,5,2,1,1,1,::1O:1O:2O,:,1O,,1L,1,0.03000300030003
1082,5,2,1,1,1,::1O:1O:1O,:1O,1O,,1L,1,0.03000300030003
1083,5,2,1,1,1,::1O:1O:1O,:1O,,,1L,1,0.03000300030003
1084,5,2,1,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1085,5,2,0,2,1,::1O:1O:2O,:,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1086,5,2,0,1,1,::1O:1O:2O,:,,,1L,1,0.03000300030003
1087,5,2,0,1,1,::1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
1088,6,0,0,2,2,:1O:1O:1O:2O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1089,6,0,0,2,2,:1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1090,6,0,1,1,1,:1O:1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
1091,6,0,1,1,1,:1O:1O:1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1092,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1093,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,1O1S,,1L:1L,1,0.03000300030003
1094,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,1N3O2S,,1L:1L,1,0.03000300030003
1095,6,0,1,1,2,1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
1096,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
1097,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1N4O2S,,1L:1L,1,0.03000300030003
1098,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,1N2O1S,,1L:1L,1,0.03000300030003
1099,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1100,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1101,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1102,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1103,6,0,1,1,1,::::1O:2O,,2O1S,,1L,1,0.03000300030003
1104,6,0,1,1,1,::::1O:2O,,1N1O1S,,1L,1,0.03000300030003
1105,6,0,1,1,1,::::1O:1O,,2O1S,,1L,1,0.03000300030003
1106,6,0,1,1,1,::::1O:1O,,1O1S,,1L,1,0.03000300030003
1107,6,0,1,1,1,:::1O:2O:2O,,1N1O1S,,1L,1,0.03000300030003
1108,6,0,1,1,1,:::1O:1O:2O,,2O1S,,1L,1,0.03000300030003
1109,6,0,1,1,1,:::1O:1O:2O,,2O,,1L,1,0.03000300030003
1110,6,0,1,1,1,:::1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1111,6,0,1,1,1,:::1O:1O:2O,,1N3O2S,,1L,1,0.03000300030003
1112,6,0,1,1,1,:::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
1113,6,0,1,1,1,:::1O:1O:1O,,2O,,1L,1,0.03000300030003
1114,6,0,1,1,1,:::1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1115,6,0,1,1,1,:::1O:1O:1O,,1O,,1L,1,0.03000300030003
1116,6,0,1,1,1,::1O:1O:2O:2O,,3O2S,,1L,1,0.03000300030003
1117,6,0,1,1,1,::1O:1O:1O:2O,,1N3O2S,,1L,1,0.03000300030003
1118,6,0,1,1,1,::1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
1119,6,0,1,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
1120,6,0,1,1,1,:1O:1O:2O:2O:2O,,1O,,1L,1,0.03000300030003
1121,5,2,0,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1122,5,2,0,1,1,:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
1123,5,1,3,1,2,::1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1124,5,1,2,1,2,:1O:1O:1O:2O,,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1125,5,1,2,1,2,:1O:1O:1O:2O,,1N2O1S:2O1S,,1L:1L,1,0.03000300030003
1126,5,1,2,1,2,:1O:1O:1O:2O,,1N2O1S:1O1S,,1L:1L,1,0.03000300030003
1127,5,1,2,1,2,:1O:1O:1O:1O,1O,1O:1O,,1L:1L,1,0.03000300030003
1128,5,1,2,1,2,:1O:1O:1O:1O,,:1N2O2S,,1L:1L,1,0.03000300030003
1129,5,1,2,1,2,:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1130,5,1,2,1,2,:1O:1O:1O:1O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1131,5,1,2,1,2,:1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1132,5,1,2,1,2,:1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1133,5,1,2,1,2,:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1134,5,1,2,1,2,:1O:1O:1O:1O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1135,5,1,2,1,2,:1O:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1136,5,1,2,1,2,:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1137,5,1,2,1,2,1O:1O:2O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1138,5,1,2,1,2,1O:1O:1O:2O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1139,5,1,2,1,2,1O:1O:1O:1O:2O,,:2O,,1L:1L,1,0.03000300030003
1140,5,1,2,1,2,1O:1O:1O:1O:2O,,:1N2O1S,,1L:1L,1,0.03000300030003
1141,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
1142,5,1,2,1,2,1O:1O:1O:1O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1143,5,1,2,1,2,1O:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1144,5,1,2,1,2,1O:1O:1O:1O:2O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1145,5,1,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
1146,5,1,2,1,2,1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1147,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1148,5,1,2,1,2,1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1149,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1150,5,1,2,1,2,1O:1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1151,5,1,2,1,2,1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1152,5,1,2,1,2,1O:1O:1O:1O:1O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1153,5,1,2,1,1,:::1O:1O,,:1O1S,,1L,1,0.03000300030003
1154,5,1,2,1,2,:1O:1O:1O:2O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1155,5,1,2,1,2,:1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1156,5,1,3,1,2,::1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1157,5,1,2,1,2,:1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1158,5,1,3,1,2,:1O:1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1159,5,1,3,1,2,:1O:1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1160,5,1,3,1,2,:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1161,5,1,3,1,2,:1O:1O:1O:1O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1162,5,1,3,1,2,1O:1O:1O:1O:1O,,:1O:1O1S,,1L:1L,1,0.03000300030003
1163,5,1,3,1,1,:::1O:1O,,:1O:1O1S,,1L,1,0.03000300030003
1164,5,1,2,2,3,:1O:1O:1O:2O,,1O:3O2S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1165,5,1,2,2,3,:1O:1O:1O:1O,,1N4O2S:1O,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1166,5,1,2,2,2,::::1O,,2O:2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1167,5,1,2,2,2,::1O:1O:1O,,2O:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1168,5,1,2,2,2,::1O:1O:1O,,2O1S:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1169,5,1,2,2,2,:1O:1O:1O:2O,,:3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1170,5,1,2,2,2,:1O:1O:1O:2O,,:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1171,5,1,2,2,2,:1O:1O:1O:1O,,:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1172,5,1,2,2,2,:1O:1O:1O:1O,,:1N1O1S,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1173,5,1,2,2,2,:1O:1O:1O:1O,,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1174,5,1,2,2,2,:1O:1O:1O:1O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1175,5,1,2,2,2,1O:1O:1O:1O:2O,,:1N3O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1176,5,1,2,2,2,1O:1O:1O:1O:1O,,:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1177,5,1,2,2,2,1O:1O:1O:1O:1O,,1N1O1S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1178,5,1,2,1,2,::1O:2O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
1179,5,1,2,1,2,::1O:1O:2O,,1N4O2S:2O1S,,1L:1L,1,0.03000300030003
1180,5,1,2,1,2,::1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1181,5,1,2,1,2,::1O:1O:1O,,1N1O1S:1N3O2S,,1L:1L,1,0.03000300030003
1182,5,1,2,1,2,:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
1183,5,1,2,1,2,:1O:1O:1O:2O,,:2O2S,,1L:1L,1,0.03000300030003
1184,5,1,2,1,2,:1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1185,5,1,2,1,2,:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1186,5,1,2,1,2,:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1187,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1188,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
1189,6,0,1,1,2,:1O:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
1190,6,0,2,1,2,:1O:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1191,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1192,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1193,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,:1N1O1S,,1L:1L,1,0.03000300030003
1194,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1195,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1196,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1197,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1198,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:,,1L:1L,1,0.03000300030003
1199,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1200,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1201,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1202,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,:1O1S,,1L:1L,1,0.03000300030003
1203,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,:1N1O1S,,1L:1L,1,0.03000300030003
1204,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1205,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1206,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1207,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1208,6,0,2,1,1,:::::1O,,1N1O1S:1O,,1L,1,0.03000300030003
1209,6,0,2,1,1,::::1O:2O,,:3O2S,,1L,1,0.03000300030003
1210,6,0,2,1,1,:::1O:1O:1O,,:1O1S,,1L,1,0.03000300030003
1211,6,0,2,1,1,::1O:1O:1O:2O,,:1O,,1L,1,0.03000300030003
1212,6,0,2,1,1,::1O:1O:1O:1O,,:2O,,1L,1,0.03000300030003
1213,6,0,2,1,1,::1O:1O:1O:1O,,:1O,,1L,1,0.03000300030003
1214,6,0,1,2,3,::1O:1O:1O:1O,,1N4O2S,:::1S:1S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1215,6,0,1,2,3,::1O:1O:1O:1O,,1N4O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1216,6,0,1,2,3,:1O:1O:1O:1O:2O,,2O1S,1S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1217,6,0,1,2,3,:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1218,6,0,1,2,2,:::1O:1O:2O,,1N2O2S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1219,6,0,1,2,2,:::1O:1O:1O,,2O2S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1220,6,0,2,1,2,:1O:1O:1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1221,6,0,2,1,2,:1O:1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
1222,6,0,1,2,2,:::1O:1O:1O,,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1223,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1224,6,0,2,1,2,::1O:1O:1O:2O,,:1N3O2S,,1L:1L,1,0.03000300030003
1225,6,0,2,1,2,::1O:1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1226,6,0,2,1,2,::1O:1O:1O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1227,6,0,2,1,2,::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1228,6,0,2,1,2,::1O:1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1229,6,0,2,1,2,::1O:1O:1O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1230,6,0,2,1,2,::1O:1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
1231,6,0,2,1,2,::1O:1O:1O:1O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1232,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1233,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1234,6,0,2,1,2,::1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1235,6,0,2,1,2,::1O:1O:1O:1O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
1236,6,0,2,1,2,::1O:1O:1O:1O,,1N3O2S:1O1S,,1L:1L,1,0.03000300030003
1237,6,0,2,1,2,:1O:1O:2O:2O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1238,6,0,2,1,2,:1O:1O:1O:2O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1239,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:2O2S,,1L:1L,1,0.03000300030003
1240,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1241,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1242,6,0,2,1,2,:1O:1O:1O:2O:2O,,1N2O1S:1O,,1L:1L,1,0.03000300030003
1243,6,0,2,1,2,:1O:1O:1O:1O:2O,,:2O2S,,1L:1L,1,0.03000300030003
