,num_dol,num_ettfpe,num_tfsi,num_ps,num_li,atoms_dol,atoms_ettfpe,atoms_tfsi,atoms_ps,atoms_li,count,%
1464,4,0,1,2,2,1O:1O:1O:1O,,2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1465,4,0,1,2,2,1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1466,4,0,1,2,2,1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1467,4,0,1,2,2,1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1468,4,0,1,2,2,:1O:1O:1O,,2O1S,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1469,4,0,1,2,2,:1O:1O:1O,,2O2S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1470,4,0,1,3,2,1O:1O:1O:2O,,1O,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1471,4,0,1,2,2,:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1472,4,0,1,3,2,1O:1O:1O:1O,,1O,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1473,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1474,4,0,1,3,2,1O:1O:1O:1O,,1O,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1475,4,0,1,3,2,1O:1O:1O:1O,,,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1476,4,0,1,2,3,1O:1O:1O:2O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1477,4,0,1,2,2,::1O:2O,,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1478,4,0,1,2,2,::1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1479,4,0,1,2,2,::1O:1O,,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1480,4,0,1,2,2,::1O:1O,,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1481,4,0,1,2,2,:1O:1O:2O,,3O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1482,4,0,1,2,2,:1O:1O:2O,,3O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1483,4,0,1,2,2,:1O:1O:2O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1484,4,0,1,2,2,:1O:1O:2O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1485,4,0,1,2,2,:1O:1O:2O,,1O,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1486,4,0,1,2,2,:1O:1O:2O,,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1487,8,0,1,1,2,::1O:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
