,num_dol,num_prn,num_tfsi,num_ps,num_li,atoms_dol,atoms_prn,atoms_tfsi,atoms_ps,atoms_li,count,%
1198,1,3,0,2,2,1O,1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1199,1,3,0,2,2,,1N:1N:1N,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1200,1,2,0,3,2,1O,1N:1N,,:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1201,1,4,0,2,1,1O,:::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1202,1,4,0,2,1,2O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1203,1,4,1,1,2,1O,::1N:1N,1O,,1L:1L,1,0.03000300030003
1204,1,4,1,1,1,,:1N:1N:1N,,,1L,1,0.03000300030003
1205,1,4,1,1,2,1O,1N:1N:1N:1N,2O,,1L:1L,1,0.03000300030003
1206,1,4,1,1,1,2O,:1N:1N:1N,1O,,1L,1,0.03000300030003
1207,1,4,1,1,1,1O,::1N:1N,,,1L,1,0.03000300030003
1208,1,4,1,1,1,1O,:1N:1N:1N,1O,,1L,1,0.03000300030003
1209,1,4,1,1,1,1O,:1N:1N:1N,,,1L,1,0.03000300030003
1210,1,4,1,1,1,,::1N:1N,2O2S,,1L,1,0.03000300030003
1211,1,4,1,1,1,,::1N:1N,1O1S,,1L,1,0.03000300030003
1212,1,4,1,1,1,,:1N:1N:1N,2O,,1L,1,0.03000300030003
1213,1,4,1,1,1,,:1N:1N:1N,1O1S,,1L,1,0.03000300030003
1214,1,4,1,1,0,1O,::1N:1N,,,,1,0.03000300030003
1215,1,4,0,2,1,2O,::1N:1N,,3S:3S:3S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
1216,1,4,1,1,0,,:::,1O,,,1,0.03000300030003
1217,1,4,0,3,2,,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1218,1,4,0,2,3,1O,1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1219,1,4,0,2,2,1O,:1N:1N:1N,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1220,1,4,0,2,2,1O,:1N:1N:1N,,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1221,1,4,0,2,2,1O,:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1222,1,4,0,2,2,1O,1N:1N:1N:1N,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1223,1,4,0,2,2,,:1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1224,1,4,0,2,2,,1N:1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1225,1,2,0,3,1,1O,1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1226,1,2,0,3,1,,:,,1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:4S:4S:4S:4S:4S,1L,1,0.03000300030003
1227,0,8,2,1,2,,:::1N:1N:1N:1N:1N,:2O,,1L:1L,1,0.03000300030003
1228,0,5,1,1,1,,::1N:1N:1N,1O1S,,1L,1,0.03000300030003
1229,0,6,0,2,1,,:1N:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1230,0,6,0,1,0,,::::1N:1N,,,,1,0.03000300030003
1231,0,6,0,1,0,,:::1N:1N:1N,,,,1,0.03000300030003
1232,0,5,2,1,2,,::1N:1N:1N,1N1O1S:1O,,1L:1L,1,0.03000300030003
1233,0,5,1,2,2,,::1N:1N:1N,1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1234,0,5,1,2,1,,:::1N:1N,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1235,0,5,1,2,1,,:::1N:1N,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1236,0,5,1,1,2,,:1N:1N:1N:1N,2O,,1L:1L,1,0.03000300030003
1237,0,5,1,1,2,,1N:1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1238,0,5,1,1,1,,::1N:1N:1N,1O,,1L,1,0.03000300030003
1239,0,8,1,1,2,,::1N:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1240,0,5,1,1,0,,::::1N,,,,1,0.03000300030003
1241,0,5,0,3,2,,::1N:1N:1N,,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1242,0,5,0,2,2,,::1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1243,0,5,0,2,2,,::1N:1N:1N,,3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1244,0,5,0,2,1,,::::1N,,3S:3S:4S:4S:4S:5S:5S:5S,1L,1,0.03000300030003
1245,0,5,0,2,1,,:::1N:1N,,3S:3S:4S:4S:4S:4S:5S:5S,1L,1,0.03000300030003
1246,0,5,0,2,1,,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1247,0,5,0,1,1,,:::1N:1N,,,1L,1,0.03000300030003
1248,0,5,0,1,1,,::1N:1N:1N,,,1L,1,0.03000300030003
1249,0,6,0,2,1,,::1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1250,0,6,0,2,1,,:::1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1251,0,6,0,2,2,,:1N:1N:1N:1N:1N,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1252,0,6,0,2,2,,::1N:1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1253,0,8,1,1,1,,::1N:1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1254,0,8,0,3,2,,::::1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1255,0,8,0,2,2,,:::1N:1N:1N:1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1256,0,7,1,1,1,,:::::1N:1N,1O1S,,1L,1,0.03000300030003
1257,0,7,1,1,1,,:::::1N:1N,1O,,1L,1,0.03000300030003
1258,0,7,1,1,1,,:::1N:1N:1N:1N,,,1L,1,0.03000300030003
1259,0,7,0,3,2,,::1N:1N:1N:1N:1N,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1260,0,7,0,2,2,,::1N:1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1261,0,7,0,2,1,,::::::1N,,2S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1262,0,7,0,2,1,,::::1N:1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1263,0,7,0,2,1,,::::1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1264,0,6,2,1,1,,:::1N:1N:1N,:,,1L,1,0.03000300030003
1265,0,6,1,1,2,,:1N:1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1266,0,6,1,1,2,,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1267,0,6,1,1,1,,:::1N:1N:1N,2O1S,,1L,1,0.03000300030003
1268,0,6,1,1,1,,:::1N:1N:1N,1O,,1L,1,0.03000300030003
1269,0,6,1,1,1,,:1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1270,0,6,0,2,2,,::::1N:1N,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1271,0,6,0,2,2,,:::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1272,1,4,1,1,2,1O,:1N:1N:1N,1N,,1L:1L,1,0.03000300030003
1273,1,4,1,2,1,,::1N:1N,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1274,1,6,0,2,2,,::1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1275,1,5,1,1,2,,1N:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1276,1,5,1,1,2,1O,:::1N:1N,2O,,1L:1L,1,0.03000300030003
1277,1,5,1,1,2,1O,::1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1278,1,5,1,1,2,1O,:1N:1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1279,1,5,1,1,2,1O,:1N:1N:1N:1N,1N3O2S,,1L:1L,1,0.03000300030003
1280,1,5,1,1,2,1O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1281,1,5,1,1,2,1O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1282,1,5,1,1,2,,::1N:1N:1N,2O1S,,1L:1L,1,0.03000300030003
1283,1,5,1,1,2,,::1N:1N:1N,,,1L:1L,1,0.03000300030003
1284,1,5,1,1,2,,:1N:1N:1N:1N,1O,,1L:1L,1,0.03000300030003
1285,1,5,1,1,1,2O,:::1N:1N,,,1L,1,0.03000300030003
1286,1,5,1,2,1,,::::1N,1O,2S:2S:3S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1287,1,5,1,1,1,1O,::::1N,1O,,1L,1,0.03000300030003
1288,1,5,1,1,1,1O,:::1N:1N,,,1L,1,0.03000300030003
1289,1,5,1,1,1,1O,::1N:1N:1N,1O,,1L,1,0.03000300030003
1290,1,5,1,1,1,1O,::1N:1N:1N,,,1L,1,0.03000300030003
1291,1,5,1,1,1,1O,:1N:1N:1N:1N,,,1L,1,0.03000300030003
1292,1,5,1,1,1,,::::1N,1O,,1L,1,0.03000300030003
1293,1,5,1,1,1,,:::1N:1N,2O1S,,1L,1,0.03000300030003
1294,1,5,1,1,1,,:::1N:1N,1O,,1L,1,0.03000300030003
1295,1,5,1,1,1,,:::1N:1N,,,1L,1,0.03000300030003
1296,1,5,1,2,1,,:::1N:1N,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1297,1,5,1,2,3,,1N:1N:1N:1N:1N,2O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1298,1,4,1,2,1,,:::1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1299,1,6,0,1,2,1O,::1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1300,1,6,0,2,2,,:1N:1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1301,1,6,0,2,2,,:1N:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1302,1,6,0,2,1,1O,::::1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1303,1,6,0,2,1,1O,:::1N:1N:1N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1304,1,6,0,2,1,1O,:::1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1305,1,6,0,2,1,,:::::1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1306,1,6,0,2,1,,:::1N:1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1307,1,6,0,2,1,,:::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1308,1,6,0,1,2,2O,::1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1309,1,6,0,1,2,,:1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1310,1,5,2,1,1,,:1N:1N:1N:1N,:1O,,1L,1,0.03000300030003
1311,1,6,0,1,1,2O,::1N:1N:1N:1N,,,1L,1,0.03000300030003
1312,1,6,0,1,1,1O,:1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1313,1,6,0,1,1,,::::1N:1N,,,1L,1,0.03000300030003
1314,1,6,0,1,0,,:::::1N,,,,1,0.03000300030003
1315,1,5,2,1,2,1O,::1N:1N:1N,1N1O1S:2O,,1L:1L,1,0.03000300030003
1316,1,5,2,1,2,1O,::1N:1N:1N,1N1O1S:1O,,1L:1L,1,0.03000300030003
1317,1,5,2,1,2,,:1N:1N:1N:1N,:1O,,1L:1L,1,0.03000300030003
1318,1,5,2,1,1,,:::1N:1N,1O1S:2O,,1L,1,0.03000300030003
1319,1,5,2,1,1,,::1N:1N:1N,:,,1L,1,0.03000300030003
1320,1,5,1,1,1,,::1N:1N:1N,2O1S,,1L,1,0.03000300030003
1321,1,5,1,1,1,,::1N:1N:1N,1N1O1S,,1L,1,0.03000300030003
1322,1,5,1,1,1,,::1N:1N:1N,,,1L,1,0.03000300030003
1323,1,5,0,1,0,1O,::::1N,,,,1,0.03000300030003
1324,1,5,0,2,1,,:1N:1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1325,1,5,0,2,1,,:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1326,1,5,0,1,2,2O,:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1327,1,5,0,1,2,1O,::1N:1N:1N,,,1L:1L,1,0.03000300030003
1328,1,5,0,1,2,1O,1N:1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1329,1,5,0,1,1,2O,::::1N,,,1L,1,0.03000300030003
1330,1,5,0,1,1,2O,::1N:1N:1N,,,1L,1,0.03000300030003
1331,1,5,0,1,1,1O,::::1N,,,1L,1,0.03000300030003
1332,1,5,0,1,1,,1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1333,1,5,0,1,0,,::::1N,,,,1,0.03000300030003
1334,1,5,1,1,1,,:1N:1N:1N:1N,1O1S,,1L,1,0.03000300030003
1335,1,4,3,1,1,1O,::1N:1N,::,,1L,1,0.03000300030003
1336,1,4,2,1,2,1O,:1N:1N:1N,:1N1O1S,,1L:1L,1,0.03000300030003
1337,1,4,2,1,2,1O,:1N:1N:1N,1O:3O1S,,1L:1L,1,0.03000300030003
1338,1,4,2,1,2,1O,:1N:1N:1N,1N2O2S:1O,,1L:1L,1,0.03000300030003
1339,1,4,2,1,2,,1N:1N:1N:1N,1O1S:2O1S,,1L:1L,1,0.03000300030003
1340,1,4,1,3,1,,:::1N,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1341,1,4,1,2,2,1O,:1N:1N:1N,2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1342,1,4,1,2,1,1O,:::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1343,1,4,1,2,1,,:::1N,2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1344,1,5,0,2,1,,::1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1345,1,5,0,2,1,,::1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1346,1,5,0,2,1,,::1N:1N:1N,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1347,1,5,0,2,1,,::1N:1N:1N,,:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1348,1,5,1,1,1,,:1N:1N:1N:1N,,,1L,1,0.03000300030003
1349,1,5,1,1,0,,:::1N:1N,1O,,,1,0.03000300030003
1350,1,5,0,3,2,,::1N:1N:1N,,1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:4S:4S:5S,1L:1L,1,0.03000300030003
1351,1,5,0,2,2,1O,::1N:1N:1N,,:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1352,1,5,0,2,2,1O,::1N:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1353,1,5,0,2,2,1O,::1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1354,1,5,0,2,2,1O,:1N:1N:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1355,1,5,0,2,2,1O,:1N:1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1356,1,5,0,2,2,1O,:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1357,1,5,0,2,2,,:1N:1N:1N:1N,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1358,1,5,0,2,2,,:1N:1N:1N:1N,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1359,1,5,0,2,2,,1N:1N:1N:1N:1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1360,1,5,0,2,1,1O,::::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1361,1,5,0,2,1,1O,:::1N:1N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1362,1,5,0,2,1,1O,:::1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1363,1,5,0,2,1,1O,:::1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1364,1,5,0,2,1,1O,::1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1365,1,5,0,2,1,1O,:1N:1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1366,1,5,0,2,1,,:::1N:1N,,2S:2S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1367,2,5,0,1,1,1O:2O,:1N:1N:1N:1N,,,1L,1,0.03000300030003
1368,2,5,0,1,1,2O:2O,:::1N:1N,,,1L,1,0.03000300030003
1369,3,4,1,1,2,::,1N:1N:1N:1N,,,1L:1L,1,0.03000300030003
1370,3,3,0,3,2,::1O,:1N:1N,,::1S:1S:2S:2S:2S:3S:3S:3S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1371,3,3,1,1,1,:1O:2O,:1N:1N,1O1S,,1L,1,0.03000300030003
1372,3,3,1,1,1,:1O:1O,::1N,3O1S,,1L,1,0.03000300030003
1373,3,3,1,1,1,:1O:1O,::1N,1N2O2S,,1L,1,0.03000300030003
1374,3,3,1,1,1,:1O:1O,::1N,,,1L,1,0.03000300030003
1375,3,3,1,1,1,:1O:1O,:1N:1N,3O1S,,1L,1,0.03000300030003
1376,3,3,1,1,1,1O:1O:1O,::1N,3O2S,,1L,1,0.03000300030003
1377,3,3,1,1,1,1O:1O:1O,::1N,,,1L,1,0.03000300030003
1378,3,3,1,1,1,1O:1O:1O,:1N:1N,,,1L,1,0.03000300030003
1379,3,3,1,1,0,:1O:1O,::,,,,1,0.03000300030003
1380,3,3,0,3,2,:1O:1O,::1N,,2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1381,3,3,1,1,1,:2O:2O,::1N,1O1S,,1L,1,0.03000300030003
1382,3,3,0,3,1,::1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1383,3,3,0,3,1,::,::,,2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1384,3,3,0,3,1,:1O:1O,::,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1385,3,3,0,2,2,::2O,1N:1N:1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1386,3,3,0,2,2,::1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1387,3,3,0,2,2,:1O:1O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1388,3,3,0,2,2,1O:2O:2O,:1N:1N,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1389,3,3,0,2,2,1O:1O:1O,:1N:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1390,3,3,0,2,2,1O:1O:1O,1N:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1391,3,3,1,1,1,:1O:2O,::1N,1O,,1L,1,0.03000300030003
1392,3,3,1,1,1,::,:1N:1N,,,1L,1,0.03000300030003
1393,3,3,0,2,1,::1O,::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1394,3,3,1,1,2,1O:1O:2O,:1N:1N,1O,,1L:1L,1,0.03000300030003
1395,3,3,1,2,1,::,::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1396,3,3,1,2,1,:1O:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1397,3,3,1,2,1,:1O:1O,::1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1398,3,3,1,2,1,:1O:1O,:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1399,3,3,1,2,1,:1O:1O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1400,3,3,1,1,2,::,:1N:1N,,,1L:1L,1,0.03000300030003
1401,3,3,1,1,2,:1O:2O,1N:1N:1N,3O2S,,1L:1L,1,0.03000300030003
1402,3,3,1,1,2,:1O:1O,1N:1N:1N,2O,,1L:1L,1,0.03000300030003
1403,3,3,1,1,2,:1O:1O,1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1404,3,3,1,1,2,1O:1O:1O,:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1405,3,3,1,1,1,::,:1N:1N,2O1S,,1L,1,0.03000300030003
1406,3,3,1,1,2,1O:1O:1O,1N:1N:1N,1O1S,,1L:1L,1,0.03000300030003
1407,3,3,1,1,2,1O:1O:1O,1N:1N:1N,1N3O2S,,1L:1L,1,0.03000300030003
1408,3,3,1,1,2,1O:1O:1O,1N:1N:1N,,,1L:1L,1,0.03000300030003
1409,3,3,1,1,1,::2O,::1N,1O1S,,1L,1,0.03000300030003
1410,3,3,1,1,1,::1O,::1N,3O1S,,1L,1,0.03000300030003
1411,3,3,1,1,1,::1O,::1N,2O,,1L,1,0.03000300030003
1412,3,3,1,1,1,::1O,::1N,1N3O2S,,1L,1,0.03000300030003
1413,3,3,1,1,1,::1O,:1N:1N,1O1S,,1L,1,0.03000300030003
1414,3,3,1,1,1,::1O,1N:1N:1N,1O,,1L,1,0.03000300030003
1415,3,3,0,2,1,::2O,::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1416,3,3,0,2,1,::1O,::1N,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1417,2,5,0,1,1,:,1N:1N:1N:1N:1N,,,1L,1,0.03000300030003
1418,3,3,0,1,1,:1O:1O,1N:1N:1N,,,1L,1,0.03000300030003
1419,3,3,0,1,2,1O:1O:2O,:1N:1N,,,1L:1L,1,0.03000300030003
1420,3,3,0,1,2,1O:1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
1421,3,3,0,1,2,1O:1O:1O,1N:1N:1N,,,1L:1L,1,0.03000300030003
1422,3,3,0,1,1,::2O,::1N,,,1L,1,0.03000300030003
1423,3,3,0,1,1,::1O,::1N,,,1L,1,0.03000300030003
1424,3,3,0,1,1,::,::1N,,,1L,1,0.03000300030003
1425,3,3,0,1,1,::,:1N:1N,,,1L,1,0.03000300030003
1426,3,3,0,1,1,::,1N:1N:1N,,,1L,1,0.03000300030003
1427,3,3,0,1,1,:1O:2O,1N:1N:1N,,,1L,1,0.03000300030003
1428,3,3,0,1,1,1O:1O:2O,1N:1N:1N,,,1L,1,0.03000300030003
1429,3,3,0,1,2,:2O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
1430,3,3,0,1,0,::1O,::1N,,,,1,0.03000300030003
1431,3,3,0,1,0,:1O:1O,::1N,,,,1,0.03000300030003
1432,3,2,2,2,1,:1O:1O,:,:,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1433,3,2,1,3,2,::2O,1N:1N,1O,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1434,3,2,1,3,2,::,1N:1N,1O,2S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1435,3,2,1,2,2,:1O:1O,1N:1N,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1436,3,2,1,2,1,:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1437,3,2,1,1,1,::1O,:1N,,,1L,1,0.03000300030003
1438,3,2,1,1,1,::,1N:1N,2O1S,,1L,1,0.03000300030003
1439,3,3,0,1,2,:1O:2O,1N:1N:1N,,,1L:1L,1,0.03000300030003
1440,3,3,0,1,2,::1O,1N:1N:1N,,,1L:1L,1,0.03000300030003
1441,3,3,0,2,1,::1O,::1N,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1442,3,3,0,2,1,:1O:1O,::1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1443,3,3,0,2,1,::1O,::1N,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1444,3,3,0,2,1,::1O,::1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1445,3,3,0,2,1,::1O,:1N:1N,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1446,3,3,0,2,1,::1O,:1N:1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1447,3,3,0,2,1,::,1N:1N:1N,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1448,3,3,0,2,1,:2O:2O,1N:1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1449,3,3,0,2,1,:1O:2O,::1N,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1450,3,3,0,2,1,:1O:2O,::,,2S:2S:2S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1451,3,3,0,2,1,:1O:2O,1N:1N:1N,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1452,3,3,0,2,1,:1O:1O,::1N,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1453,3,3,0,2,1,1O:1O:1O,:1N:1N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1454,3,3,0,2,1,:1O:1O,::1N,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1455,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
