,num_tfmtms,num_tfsi,num_dol,num_ps,num_li,atoms_tfmtms,atoms_tfsi,atoms_dol,atoms_ps,atoms_li,count,%
950,1,1,5,1,2,,3O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
951,1,1,5,1,2,,2O2S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
952,1,1,5,1,2,,2O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
953,1,1,5,1,2,,2O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
954,1,1,5,1,2,,2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
955,1,1,5,1,2,,2O,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
956,1,1,5,1,2,,1O,::1O:1O:1O,,1L:1L,1,0.03000300030003
957,1,1,5,1,2,,1O,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
958,1,1,5,1,2,,1N3O2S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
959,1,1,5,2,2,,,:1O:1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
960,1,1,5,1,2,,1N3O2S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
961,1,1,5,1,2,,1N3O2S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
962,1,1,5,1,2,,1N3O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
963,1,1,5,1,2,,1N2O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
964,1,1,5,1,1,1S,,:::1O:1O,,1L,1,0.03000300030003
965,1,1,5,1,1,,1O,:::1O:1O,,1L,1,0.03000300030003
966,1,1,5,1,1,,,::1O:1O:1O,,1L,1,0.03000300030003
967,1,1,4,3,2,,1O1S,:::1O,:::1S:1S:2S:3S:3S:4S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
968,1,1,4,3,2,,1O,::1O:1O,:::1S:1S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
969,1,1,4,2,3,,1N2O2S,1O:1O:1O:2O,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
970,1,1,4,2,2,,2O2S,:1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
971,1,1,4,2,2,,2O2S,:1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
972,1,1,4,2,2,,1O1S,1O:1O:1O:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
973,1,1,5,2,2,,,:1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
974,1,1,5,2,2,,1O,:1O:1O:1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
975,1,2,3,2,2,,1O:2O1S,1O:1O:1O,2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
976,1,1,7,1,1,,,::::::1O,,1L,1,0.03000300030003
977,1,2,3,2,2,,1N2O2S:1O,1O:1O:1O,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
978,1,2,3,1,2,,1O:2O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
979,1,2,3,1,2,,1O:1O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
980,1,2,3,1,2,,1O:1O,1O:1O:2O,,1L:1L,1,0.03000300030003
981,1,2,3,1,2,,1N2O1S:2O1S,:1O:2O,,1L:1L,1,0.03000300030003
982,1,2,3,1,2,,1N1O1S:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
983,1,2,2,3,2,,:1O1S,:1O,:::1S:1S:2S:3S:3S:4S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
984,1,2,2,3,2,,:1O,:1O,:::1S:1S:2S:3S:3S:4S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
985,1,2,2,3,2,,1O:1O1S,:1O,:::1S:1S:2S:3S:3S:4S:4S:5S:5S:5S:5S:5S:5S,1L:1L,1,0.03000300030003
986,1,2,2,3,2,,1O:1O,:1O,::1S:1S:2S:2S:2S:3S:3S:4S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
987,1,1,8,1,1,,1O,::::1O:1O:1O:1O,,1L,1,0.03000300030003
988,1,1,7,1,2,,1O,::1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
989,1,1,7,1,1,,1O,:::::1O:1O,,1L,1,0.03000300030003
990,1,1,6,2,2,,1O,::1O:1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
991,1,1,5,2,2,,1O,:1O:1O:1O:2O,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
992,1,1,6,2,2,,1O,:1O:1O:1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
993,1,1,6,2,2,,,:::1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
994,1,1,6,2,2,,,:1O:1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
995,1,1,6,2,1,,,:::1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
996,1,1,6,1,2,,2O1S,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
997,1,1,6,1,2,,1O1S,1O:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
998,1,1,6,1,2,,1O1S,1O:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
999,1,1,6,1,2,,1O,::1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1000,1,1,6,1,2,,1O,:1O:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
1001,1,1,6,1,2,,1O,:1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1002,1,1,6,1,2,,,::1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1003,1,1,6,1,2,,,1O:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1004,1,1,6,1,1,,,:::1O:1O:1O,,1L,1,0.03000300030003
1005,0,3,5,2,2,,:1O:1O,:1O:1O:1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1006,0,3,5,2,2,,:1O:1O,:1O:1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1007,0,3,5,1,3,,1O:1O:2O1S,1O:1O:1O:1O:2O,,1L:1L:1L,1,0.03000300030003
1008,0,3,3,2,2,,::1O1S,1O:1O:1O,1S:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1009,0,3,4,1,2,,1N2O2S:1O:1O1S,::1O:1O,,1L:1L,1,0.03000300030003
1010,0,2,4,2,2,,:,1O:1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1011,0,3,4,1,2,,1N2O1S:1O:2O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1012,0,3,4,1,2,,1N1O1S:2O:2O1S,:1O:1O:2O,,1L:1L,1,0.03000300030003
1013,0,3,4,1,2,,1N1O1S:1O:2O2S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1014,0,3,4,1,2,,1N1O1S:1O:1O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1015,0,3,4,1,2,,1N1O1S:1O:1O,:1O:1O:1O,,1L:1L,1,0.03000300030003
1016,0,3,4,1,2,,1N1O1S:1N2O2S:2O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1017,0,3,4,1,2,,1N1O1S:1N2O2S:1O,::1O:1O,,1L:1L,1,0.03000300030003
1018,0,3,4,1,1,,::1O,::1O:1O,,1L,1,0.03000300030003
1019,0,3,4,1,1,,:1O:1O,:1O:1O:1O,,1L,1,0.03000300030003
1020,0,3,3,2,3,,1N3O1S:1O:2O1S,:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1021,0,3,3,2,2,,::1O1S,1O:1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1022,0,3,3,2,2,,:2O:2O1S,1O:1O:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1023,0,3,4,1,2,,1N2O2S:1O:2O2S,:1O:1O:2O,,1L:1L,1,0.03000300030003
1024,0,3,3,2,2,,:1N3O2S:1O1S,1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1025,0,3,3,2,2,,:1N3O2S:1O1S,1O:1O:1O,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1026,0,3,3,2,2,,:1N3O2S:1O,1O:1O:2O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1027,0,3,3,2,2,,:1N2O2S:2O1S,1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1028,0,3,3,2,2,,:1N1O1S:1O1S,1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1029,0,3,3,2,2,,1O:2O:2O1S,1O:1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1030,0,3,3,2,2,,1O:2O1S:2O2S,1O:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1031,0,3,3,2,2,,1O:1O:2O1S,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1032,0,3,3,2,2,,1O:1O:1O1S,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1033,0,3,3,2,2,,1O:1O:1O1S,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1034,0,3,3,2,2,,1O:1O:1O1S,1O:1O:2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1035,0,3,3,2,2,,1O:1O:1O1S,1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1036,0,3,3,2,2,,1O:1O:1O,::1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1037,0,3,4,1,2,,1N2O2S:1O:2O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1038,0,3,4,1,2,,1N3O1S:1O:1O,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1039,0,3,3,2,2,,1O:1O1S:2O1S,1O:1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1040,0,3,4,1,2,,1O:1O1S:2O1S,:1O:1O:2O,,1L:1L,1,0.03000300030003
1041,0,3,4,1,2,,1O:2O:2O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1042,0,3,4,1,2,,1O:2O1S:2O2S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1043,0,3,4,1,2,,1O:2O1S:2O1S,::1O:1O,,1L:1L,1,0.03000300030003
1044,0,3,4,1,2,,1O:1O:3O2S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1045,0,3,4,1,2,,1O:1O:3O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1046,0,3,4,1,2,,1O:1O:2O2S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1047,0,3,4,1,2,,1O:1O:2O1S,:1O:1O:2O,,1L:1L,1,0.03000300030003
1048,0,3,4,1,2,,1O:1O:2O1S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1049,0,3,4,1,2,,1O:1O:2O,:1O:1O:2O,,1L:1L,1,0.03000300030003
1050,0,3,4,1,2,,1O:1O:1O1S,:1O:1O:2O,,1L:1L,1,0.03000300030003
1051,0,3,4,1,2,,1O:1O:1O1S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1052,0,3,4,1,2,,1O:1O:1O,:1O:1O:1O,,1L:1L,1,0.03000300030003
1053,0,3,4,1,2,,1O:1O:1O,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1054,0,3,4,1,2,,1O:1O1S:2O1S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1055,0,3,4,1,2,,1N3O1S:1O:2O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1056,0,3,4,1,2,,1O:1O1S:2O,::1O:1O,,1L:1L,1,0.03000300030003
1057,0,3,4,1,2,,1O:1O1S:2O,:1O:1O:1O,,1L:1L,1,0.03000300030003
1058,0,3,4,1,2,,1O:1O1S:1O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1059,0,3,4,1,2,,1O:1O1S:1O1S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1060,0,3,4,1,2,,1O1S:2O:2O1S,::1O:1O,,1L:1L,1,0.03000300030003
1061,0,3,4,1,2,,1O1S:2O:2O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1062,0,3,4,1,2,,1O1S:2O1S:3O2S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1063,0,3,4,1,2,,1N4O2S:1O:3O2S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1064,0,3,4,1,2,,1N4O2S:1O1S:1O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1065,0,3,4,1,2,,1N3O2S:2O:2O1S,1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1066,0,3,4,1,2,,1N3O2S:1O:2O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1067,0,3,4,1,2,,1N3O2S:1N3O2S:1O,::1O:1O,,1L:1L,1,0.03000300030003
1068,0,3,4,1,2,,1N3O2S:1N3O2S:1O,:1O:1O:1O,,1L:1L,1,0.03000300030003
1069,0,3,3,2,2,,1O:1O1S:2O2S,1O:1O:1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1070,0,3,3,2,2,,1O:1O1S:1O1S,1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1071,0,3,5,1,3,,1N3O2S:1O:2O1S,:1O:1O:1O:2O,,1L:1L:1L,1,0.03000300030003
1072,0,2,7,1,2,,:1O,::1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1073,0,3,3,1,2,,1N2O1S:1N3O2S:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1074,0,3,3,1,2,,1N2O1S:1N2O2S:1O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
1075,0,3,3,1,2,,1N1O1S:1O:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1076,0,3,3,1,2,,1N1O1S:1N2O2S:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1077,0,3,3,1,1,,:1N:1O1S,:1O:1O,,1L,1,0.03000300030003
1078,0,3,2,2,2,,1O:1O:1O,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1079,0,3,2,2,2,,1N4O2S:1O:1O1S,1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1080,0,3,2,2,2,,1N2O2S:1O:1O1S,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1081,0,3,2,2,2,,1N2O2S:1O:1O,1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1082,0,3,2,2,2,,1N2O2S:1N4O2S:1O,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1083,0,3,2,2,2,,1N2O1S:1N3O2S:1O,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1084,0,3,2,2,2,,1N1O1S:1N3O2S:1O,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1085,0,3,2,1,2,,1N1O1S:1N4O2S:1O,1O:1O,,1L:1L,1,0.03000300030003
1086,0,2,7,1,2,,:,1O:1O:1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1087,0,3,3,1,2,,1N2O2S:1O1S:1O1S,1O:1O:2O,,1L:1L,1,0.03000300030003
1088,0,2,7,1,2,,1O:2O,:::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1089,0,2,7,1,2,,1O:1O1S,::1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1090,0,2,7,1,2,,1O1S:1O1S,:::1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1091,0,2,7,1,1,,:2O1S,::1O:1O:1O:1O:1O,,1L,1,0.03000300030003
1092,0,2,7,1,1,,:1O,:::::1O:1O,,1L,1,0.03000300030003
1093,0,2,7,1,1,,:1O,::::1O:1O:1O,,1L,1,0.03000300030003
1094,0,2,7,1,1,,:1O,:::1O:1O:1O:2O,,1L,1,0.03000300030003
1095,0,2,7,1,1,,1O:2O1S,::::1O:1O:1O,,1L,1,0.03000300030003
1096,0,2,6,2,2,,:2O1S,:::1O:1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1097,0,2,6,2,2,,:1O,:::1O:1O:2O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1098,0,2,6,2,2,,:1O,:::1O:1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1099,0,2,6,2,2,,:1O,::1O:1O:1O:2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1100,0,2,6,2,2,,:1O,::1O:1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1101,0,3,3,1,2,,1N2O1S:1O:3O2S,1O:1O:1O,,1L:1L,1,0.03000300030003
1102,0,3,3,1,2,,1N2O2S:1O:1O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
1103,0,3,3,2,2,,1N3O2S:1O:1O,:1O:1O,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1104,0,3,3,1,2,,1O:2O1S:2O1S,:1O:1O,,1L:1L,1,0.03000300030003
1105,0,3,3,2,2,,1N3O2S:1O:1O,1O:1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1106,0,3,3,2,2,,1N2O2S:1O:1O1S,1O:1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1107,0,3,3,2,2,,1N2O2S:1O:1O,1O:1O:2O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1108,0,3,3,2,2,,1N2O2S:1O:1O,1O:1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1109,0,3,3,1,3,,:1N2O1S:2O1S,:1O:1O,,1L:1L:1L,1,0.03000300030003
1110,0,3,3,1,3,,1N4O2S:1O:3O2S,1O:1O:1O,,1L:1L:1L,1,0.03000300030003
1111,0,3,3,1,2,,:1O:1O,:1O:1O,,1L:1L,1,0.03000300030003
1112,0,3,3,1,2,,:1O1S:3O1S,1O:1O:2O,,1L:1L,1,0.03000300030003
1113,0,3,3,1,2,,:1N2O2S:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1114,0,3,3,1,2,,2O1S:2O1S:3O2S,1O:2O:2O,,1L:1L,1,0.03000300030003
1115,0,3,3,1,2,,1O:2O:2O1S,:1O:2O,,1L:1L,1,0.03000300030003
1116,0,3,3,1,2,,1O:2O1S:3O2S,1O:1O:1O,,1L:1L,1,0.03000300030003
1117,0,3,3,1,2,,1O:2O1S:3O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
1118,0,3,3,1,2,,1O:2O1S:2O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
1119,0,3,3,1,2,,1N2O2S:1O:2O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
1120,0,3,3,1,2,,1O:1O:3O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
1121,0,3,3,1,2,,1O:1O:2O1S,:1O:1O,,1L:1L,1,0.03000300030003
1122,0,3,3,1,2,,1O:1O:2O1S,1O:1O:2O,,1L:1L,1,0.03000300030003
1123,0,3,3,1,2,,1O:1O:2O,1O:1O:1O,,1L:1L,1,0.03000300030003
1124,0,3,3,1,2,,1O:1O1S:2O,:1O:1O,,1L:1L,1,0.03000300030003
1125,0,3,3,1,2,,1O1S:2O:2O,1O:1O:1O,,1L:1L,1,0.03000300030003
1126,0,3,3,1,2,,1O1S:1O1S:3O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
1127,0,3,3,1,2,,1N:1N4O2S:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1128,0,3,3,1,2,,1N3O2S:1O:2O1S,1O:1O:1O,,1L:1L,1,0.03000300030003
1129,0,3,3,1,2,,1N3O2S:1O:1O1S,1O:1O:2O,,1L:1L,1,0.03000300030003
1130,0,3,3,1,2,,1N3O2S:1O:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1131,0,3,3,1,2,,1N3O1S:1O:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1132,0,3,3,1,2,,1N3O1S:1N3O1S:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1133,0,3,4,1,2,,1O:2O:2O1S,:1O:1O:2O,,1L:1L,1,0.03000300030003
1134,0,3,4,1,2,,1O:3O1S:3O2S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1135,0,3,4,1,2,,2O:2O1S:2O1S,:1O:1O:1O,,1L:1L,1,0.03000300030003
1136,0,3,5,1,2,,1N3O2S:1O:2O,:::1O:1O,,1L:1L,1,0.03000300030003
1137,0,3,5,1,2,,1O:1O:1O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1138,0,3,5,1,2,,1O:1O:1O,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1139,0,3,5,1,2,,1O:1O1S:3O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1140,0,3,5,1,2,,1O:1O1S:2O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1141,0,3,5,1,2,,1O:1O1S:2O,::1O:1O:2O,,1L:1L,1,0.03000300030003
1142,0,3,5,1,2,,1O:1O1S:2O,::1O:1O:1O,,1L:1L,1,0.03000300030003
1143,0,3,5,1,2,,1O:1O1S:1O1S,:1O:1O:2O:2O,,1L:1L,1,0.03000300030003
1144,0,3,5,1,2,,1O:1O1S:1O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1145,0,3,5,1,2,,1O1S:3O1S:3O2S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1146,0,3,5,1,2,,1O1S:2O:2O2S,::1O:1O:1O,,1L:1L,1,0.03000300030003
1147,0,3,5,1,2,,1O1S:2O1S:2O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1148,0,3,5,1,2,,1N3O2S:2O1S:2O1S,::1O:1O:2O,,1L:1L,1,0.03000300030003
1149,0,3,5,1,2,,1N3O2S:1O:2O1S,::1O:1O:1O,,1L:1L,1,0.03000300030003
1150,0,3,5,1,2,,1N3O2S:1O:2O,::1O:1O:1O,,1L:1L,1,0.03000300030003
1151,0,3,5,1,2,,1O:1O:1O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1152,0,3,5,1,2,,1N3O2S:1O:2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1153,0,3,5,1,2,,1N3O2S:1O:1O1S,::1O:1O:2O,,1L:1L,1,0.03000300030003
1154,0,3,5,1,2,,1N3O2S:1O:1O,:::1O:1O,,1L:1L,1,0.03000300030003
1155,0,3,5,1,2,,1N3O2S:1O:1O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1156,0,3,5,1,2,,1N3O1S:1O:1O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1157,0,3,5,1,2,,1N2O2S:1O:2O,::1O:1O:1O,,1L:1L,1,0.03000300030003
1158,0,3,5,1,2,,1N2O2S:1O:1O,:::1O:1O,,1L:1L,1,0.03000300030003
1159,0,3,5,1,2,,1N2O1S:1O:1O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1160,0,3,5,1,2,,1N2O1S:1O:1O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1161,0,3,5,1,2,,1N1O1S:1O:1O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1162,0,3,5,1,2,,1N1O1S:1O:1O,::1O:1O:2O,,1L:1L,1,0.03000300030003
1163,0,3,5,1,2,,1N1O1S:1O:1O,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1164,0,3,5,1,2,,1N1O1S:1N2O2S:1O,:::1O:1O,,1L:1L,1,0.03000300030003
1165,0,3,5,1,2,,1O:1O:1O,::1O:1O:1O,,1L:1L,1,0.03000300030003
1166,0,3,5,1,2,,1O:1O:1O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1167,0,3,4,1,2,,:1N1O1S:1O1S,1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1168,0,3,5,1,2,,:1O1S:3O2S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1169,0,3,5,1,2,,::2O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1170,0,3,5,1,2,,:2O:2O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1171,0,3,5,1,2,,:2O:2O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1172,0,3,5,1,2,,:1O:2O1S,:::1O:1O,,1L:1L,1,0.03000300030003
1173,0,3,5,1,2,,:1O:2O1S,::1O:1O:1O,,1L:1L,1,0.03000300030003
1174,0,3,5,1,2,,:1O:2O1S,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1175,0,3,5,1,2,,:1O:2O,::1O:1O:1O,,1L:1L,1,0.03000300030003
1176,0,3,5,1,2,,:1O:2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1177,0,3,5,1,2,,:1O:1O1S,:::1O:1O,,1L:1L,1,0.03000300030003
1178,0,3,5,1,2,,:1O:1O1S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1179,0,3,5,1,2,,:1O:1O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1180,0,3,5,1,2,,:1O:1O,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1181,0,3,5,1,2,,:1O:1O,1O:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
1182,0,3,5,1,2,,:1O1S:3O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1183,0,3,5,1,2,,1O:1O:2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1184,0,3,5,1,2,,:1O1S:2O1S,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1185,0,3,5,1,2,,:1N3O2S:1O,:::1O:1O,,1L:1L,1,0.03000300030003
1186,0,3,5,1,2,,:1N2O1S:1O,1O:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1187,0,3,5,1,2,,:1N1O:1O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1188,0,3,5,1,2,,:1N1O1S:2O1S,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1189,0,3,5,1,2,,:1N1O1S:2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1190,0,3,5,1,2,,1O:2O:2O1S,::1O:1O:2O,,1L:1L,1,0.03000300030003
1191,0,3,5,1,2,,1O:2O:2O,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1192,0,3,5,1,2,,1O:2O1S:3O2S,:1O:1O:1O:2O,,1L:1L,1,0.03000300030003
