,num_dol,num_thf,num_tfsi,num_ps,num_li,atoms_dol,atoms_thf,atoms_tfsi,atoms_ps,atoms_li,count,%
1601,3,3,1,2,1,::1O,::,2O1S,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1602,3,3,1,2,1,::,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1603,3,3,1,2,1,1O:1O:1O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1604,3,3,1,1,2,::1O,1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1605,3,3,1,1,2,::1O,1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1606,3,3,1,1,2,::1O,1O:1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
1607,3,3,1,1,2,:2O:2O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1608,3,3,1,1,2,:1O:1O,::1O,1O,,1L:1L,1,0.03000300030003
1609,3,3,1,1,2,:1O:1O,:1O:1O,2O,,1L:1L,1,0.03000300030003
1610,3,3,1,1,2,:1O:1O,:1O:1O,1N4O2S,,1L:1L,1,0.03000300030003
1611,3,3,1,1,2,:1O:1O,:1O:1O,1N3O1S,,1L:1L,1,0.03000300030003
1612,3,3,1,1,2,:1O:1O,:1O:1O,1N2O2S,,1L:1L,1,0.03000300030003
1613,3,3,1,1,2,:1O:1O,1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1614,3,3,1,1,2,:1O:1O,1O:1O:1O,1N1O,,1L:1L,1,0.03000300030003
1615,3,3,1,1,2,:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1616,3,3,1,1,2,1O:1O:2O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1617,3,3,1,1,2,1O:1O:1O,::1O,3O,,1L:1L,1,0.03000300030003
1618,3,3,1,1,2,1O:1O:1O,::1O,1O1S,,1L:1L,1,0.03000300030003
1619,3,3,1,1,2,1O:1O:1O,:1O:1O,4O2S,,1L:1L,1,0.03000300030003
1620,3,3,1,1,2,1O:1O:1O,:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1621,3,3,1,1,2,1O:1O:1O,:1O:1O,1N2O1S,,1L:1L,1,0.03000300030003
1622,3,3,1,1,2,1O:1O:1O,1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
1623,3,3,0,2,2,:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:3S:3S:4S,1L:1L,1,0.03000300030003
1624,3,3,0,2,2,:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1625,3,3,0,2,2,:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1626,3,3,0,2,1,:1O:1O,::,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1627,3,3,0,1,2,:1O:2O,1O:1O:1O,,,1L:1L,1,0.03000300030003
1628,3,3,0,1,2,1O:1O:2O,:1O:1O,,,1L:1L,1,0.03000300030003
1629,3,3,0,1,2,1O:1O:1O,:1O:1O,,,1L:1L,1,0.03000300030003
1630,3,3,0,1,1,1O:1O:2O,::1O,,,1L,1,0.03000300030003
1631,3,3,0,1,1,1O:1O:2O,::,,,1L,1,0.03000300030003
1632,3,3,0,1,1,1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
1633,3,2,3,1,1,:1O:2O,:,::1O1S,,1L,1,0.03000300030003
1634,3,2,2,2,2,::1O,:1O,1O:2O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1635,3,2,2,2,2,:1O:1O,:,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1636,3,2,2,2,2,:1O:1O,1O:1O,:1O,3S:4S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1637,3,2,2,2,2,:1O:1O,1O:1O,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1638,3,2,2,2,1,:1O:1O,:,:1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1639,3,2,2,1,3,1O:1O:2O,1O:1O,1O:2O1S,,1L:1L:1L,1,0.03000300030003
1640,3,2,2,1,2,::1O,1O:1O,2O:3O2S,,1L:1L,1,0.03000300030003
1641,3,2,2,1,2,:1O:1O,:1O,1O:2O,,1L:1L,1,0.03000300030003
1642,3,2,2,1,2,:1O:1O,:1O,1N4O2S:1O,,1L:1L,1,0.03000300030003
1643,3,2,2,1,2,:1O:1O,1O:1O,1O1S:2O1S,,1L:1L,1,0.03000300030003
1644,3,2,2,1,2,1O:2O:2O,:1O,1O:2O,,1L:1L,1,0.03000300030003
1645,3,2,2,1,2,1O:1O:2O,:1O,1O:2O2S,,1L:1L,1,0.03000300030003
1646,3,2,2,1,2,1O:1O:2O,:1O,1O:2O,,1L:1L,1,0.03000300030003
1647,3,2,2,1,2,1O:1O:2O,:,2O1S:3O1S,,1L:1L,1,0.03000300030003
1648,3,2,2,1,2,1O:1O:2O,1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1649,3,2,2,1,2,1O:1O:1O,:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1650,3,3,0,2,1,1O:1O:1O,::1O,,:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1651,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1652,3,3,0,2,2,:1O:1O,1O:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1653,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1654,3,3,0,2,2,1O:1O:2O,:1O:1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1655,3,3,0,2,2,1O:1O:2O,:1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1656,3,3,0,2,2,1O:1O:2O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1657,3,3,0,2,2,1O:1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1658,3,3,0,2,2,1O:1O:1O,:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1659,3,3,0,2,2,1O:1O:1O,:1O:1O,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1660,3,3,0,2,2,1O:1O:1O,:1O:1O,,3S:3S:4S:4S:5S:5S:6S:6S,1L:1L,1,0.03000300030003
1661,3,3,0,2,2,1O:1O:1O,:1O:1O,,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1662,3,3,0,2,2,1O:1O:1O,:1O:1O,,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1663,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,2S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1664,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1665,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1666,3,3,0,2,1,::2O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1667,3,3,0,2,1,::1O,::1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1668,3,3,0,2,1,::1O,::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1669,3,3,0,2,1,::1O,::1O,,1S:1S:2S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
1670,3,3,0,2,1,::1O,::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1671,3,3,0,2,1,::,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1672,3,3,0,2,1,:1O:2O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1673,3,3,0,2,1,:1O:1O,::1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1674,3,3,0,2,1,:1O:1O,::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1675,3,3,0,2,1,:1O:1O,::,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1676,3,3,0,2,1,:1O:1O,::,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1677,3,3,1,2,2,1O:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1678,3,3,1,2,2,1O:1O:1O,:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1679,3,2,2,1,2,1O:1O:1O,:1O,1O1S:2O,,1L:1L,1,0.03000300030003
1680,3,4,1,1,1,:1O:1O,:::,1O1S,,1L,1,0.03000300030003
1681,3,4,1,1,1,::2O,:1O:1O:1O,2O,,1L,1,0.03000300030003
1682,3,4,1,1,1,::1O,::1O:1O,1O1S,,1L,1,0.03000300030003
1683,3,4,1,1,1,::1O,::1O:1O,1O,,1L,1,0.03000300030003
1684,3,4,1,1,1,::1O,::1O:1O,,,1L,1,0.03000300030003
1685,3,4,1,1,1,::1O,:1O:1O:1O,1O,,1L,1,0.03000300030003
1686,3,4,1,1,1,::,::1O:1O,2O,,1L,1,0.03000300030003
1687,3,4,1,1,1,::,::1O:1O,1O1S,,1L,1,0.03000300030003
1688,3,4,1,1,1,::,:1O:1O:1O,,,1L,1,0.03000300030003
1689,3,4,1,1,1,:1O:2O,::1O:1O,1O,,1L,1,0.03000300030003
1690,3,4,1,1,1,:1O:1O,:::1O,2O1S,,1L,1,0.03000300030003
1691,3,4,1,1,1,:1O:1O,:::,2O1S,,1L,1,0.03000300030003
1692,3,4,1,1,1,:1O:1O,::1O:1O,1O,,1L,1,0.03000300030003
1693,3,3,1,2,2,1O:1O:1O,::1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1694,3,4,1,1,1,:1O:1O,::1O:1O,,,1L,1,0.03000300030003
1695,3,4,1,1,1,1O:1O:1O,:::1O,2O1S,,1L,1,0.03000300030003
1696,3,4,1,1,1,1O:1O:1O,:::1O,1O,,1L,1,0.03000300030003
1697,3,4,1,1,1,1O:1O:1O,:::1O,,,1L,1,0.03000300030003
1698,3,4,1,1,1,1O:1O:1O,:::,1O1S,,1L,1,0.03000300030003
1699,3,4,0,3,2,:1O:1O,:::1O,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1700,3,4,0,2,2,::1O,::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1701,3,4,0,2,2,:1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1702,3,4,0,2,2,:1O:1O,:1O:1O:1O,,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1703,3,4,0,2,2,1O:1O:1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1704,3,4,0,2,1,::1O,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1705,3,4,1,1,1,::2O,:::1O,1O,,1L,1,0.03000300030003
1706,3,4,1,1,2,1O:1O:1O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1707,3,4,1,1,2,1O:1O:1O,1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1708,3,4,1,1,2,1O:1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
1709,3,5,0,1,1,:1O:2O,::::1O,,,1L,1,0.03000300030003
1710,3,5,0,1,1,:1O:2O,::1O:1O:1O,,,1L,1,0.03000300030003
1711,3,5,0,1,1,1O:1O:1O,::::1O,,,1L,1,0.03000300030003
1712,3,4,2,1,2,:1O:1O,::1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1713,3,4,2,1,2,:1O:1O,:1O:1O:1O,:1O,,1L:1L,1,0.03000300030003
1714,3,4,2,1,1,::,::1O:1O,:1O,,1L,1,0.03000300030003
1715,3,4,1,2,2,::1O,::1O:1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1716,3,4,1,2,2,:1O:1O,::1O:1O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1717,3,4,1,2,2,:1O:1O,::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1718,3,4,1,2,1,::1O,:::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1719,3,4,1,1,2,::1O,:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1720,3,4,1,1,2,::,:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1721,3,4,1,1,2,:1O:2O,:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1722,3,4,1,1,2,:1O:2O,:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1723,3,4,1,1,2,:1O:2O,:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1724,3,4,1,1,2,:1O:1O,::1O:1O,1O,,1L:1L,1,0.03000300030003
1725,3,4,1,1,2,:1O:1O,:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1726,3,4,1,1,2,:1O:1O,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1727,3,4,1,1,2,:1O:1O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1728,3,4,1,1,2,:1O:1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1729,3,4,1,1,2,1O:2O:2O,::1O:1O,1O,,1L:1L,1,0.03000300030003
1730,3,4,1,1,2,1O:1O:2O,::1O:1O,1O,,1L:1L,1,0.03000300030003
1731,3,4,1,1,2,1O:1O:2O,:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1732,3,4,0,2,1,::1O,:::,,2S:2S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1733,3,4,0,2,1,::1O,::1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1734,3,4,0,2,1,::1O,::1O:1O,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1735,3,3,2,1,2,:1O:1O,:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1736,3,3,2,1,2,:1O:1O,1O:1O:1O,:2O1S,,1L:1L,1,0.03000300030003
1737,3,3,2,1,2,:1O:1O,1O:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1738,3,3,2,1,2,1O:1O:1O,::1O,1O:1O,,1L:1L,1,0.03000300030003
1739,3,3,2,1,2,1O:1O:1O,:1O:1O,:1O1S,,1L:1L,1,0.03000300030003
1740,3,3,2,1,2,1O:1O:1O,:1O:1O,1O1S:2O,,1L:1L,1,0.03000300030003
1741,3,3,2,1,2,1O:1O:1O,1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1742,0,4,1,1,2,,1O:1O:1O:1O,1N2O1S,,1L:1L,1,0.03000300030003
1743,3,3,2,1,1,:1O:1O,::,1O:2O,,1L,1,0.03000300030003
1744,3,3,2,1,1,:1O:1O,::,1O:1O,,1L,1,0.03000300030003
1745,3,3,1,3,2,:1O:2O,::1O,1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1746,3,3,1,2,2,::1O,:1O:1O,1N2O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1747,3,3,1,2,2,:1O:2O,:1O:1O,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1748,3,3,1,2,2,:1O:2O,:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1749,3,3,1,2,2,:1O:1O,::1O,3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1750,3,3,1,2,2,:1O:1O,::1O,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1751,3,3,1,2,2,:1O:1O,::1O,1N3O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1752,3,3,1,2,2,:1O:1O,:1O:1O,1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1753,3,3,1,2,2,:1O:1O,:1O:1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1754,3,3,1,2,2,:1O:1O,:1O:1O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1755,3,3,1,2,2,:1O:1O,:1O:1O,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1756,3,3,1,2,2,:1O:1O,1O:1O:1O,2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1757,3,3,1,2,2,:1O:1O,1O:1O:1O,1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1758,3,3,1,2,2,1O:2O:2O,:1O:1O,1O,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1759,3,3,2,1,2,:1O:1O,:1O:1O,1N4O2S:1O,,1L:1L,1,0.03000300030003
1760,3,3,2,1,2,:1O:1O,:1O:1O,1O:2O,,1L:1L,1,0.03000300030003
1761,3,4,0,2,1,:1O:2O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1762,3,3,2,1,2,:1O:1O,:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1763,3,4,0,2,1,:1O:1O,:::,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1764,3,4,0,2,1,:1O:1O,:::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1765,3,4,0,2,1,1O:1O:1O,:::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1766,3,4,0,2,1,1O:1O:1O,:::1O,,1S:2S:2S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1767,3,4,0,1,2,:1O:2O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1768,3,4,0,1,2,:1O:1O,::1O:1O,,,1L:1L,1,0.03000300030003
1769,3,4,0,1,2,1O:1O:2O,::1O:1O,,,1L:1L,1,0.03000300030003
1770,3,4,0,1,2,1O:1O:1O,::1O:1O,,,1L:1L,1,0.03000300030003
1771,3,4,0,1,2,1O:1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
1772,3,4,0,1,1,::1O,:::1O,,,1L,1,0.03000300030003
1773,3,4,0,1,1,::,::1O:1O,,,1L,1,0.03000300030003
1774,3,4,0,1,1,::,1O:1O:1O:1O,,,1L,1,0.03000300030003
1775,3,4,0,1,1,:1O:1O,:::,,,1L,1,0.03000300030003
1776,3,4,0,1,1,:1O:1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
1777,3,4,0,1,1,1O:2O:2O,:::1O,,,1L,1,0.03000300030003
1778,3,4,0,1,1,1O:1O:2O,:::1O,,,1L,1,0.03000300030003
1779,3,4,0,1,1,1O:1O:1O,:::,,,1L,1,0.03000300030003
1780,3,3,3,1,2,:1O:1O,:1O:1O,:1O:1O,,1L:1L,1,0.03000300030003
1781,3,3,2,2,2,::,1O:1O:1O,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1782,3,3,2,2,2,:1O:1O,::1O,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1783,3,3,2,1,2,::1O,:1O:1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1784,3,3,2,1,2,::1O,1O:1O:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1785,3,3,2,1,2,:1O:2O,:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1786,3,2,2,1,2,1O:1O:1O,:1O,1O:2O,,1L:1L,1,0.03000300030003
1787,3,2,2,1,2,1O:1O:1O,:1O,1N3O2S:2O,,1L:1L,1,0.03000300030003
1788,3,1,0,3,2,:1O:2O,1O,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1789,3,2,0,1,2,:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
1790,3,2,0,2,1,::1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1791,3,2,0,2,1,::1O,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1792,3,2,0,2,1,::1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1793,3,2,0,2,1,::1O,:,,3S:3S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1794,3,2,0,2,1,::1O,1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1795,3,2,0,2,1,::1O,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1796,3,2,0,2,1,:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1797,3,2,0,2,1,:1O:1O,:,,2S:3S:3S:4S:4S:4S:4S:4S,1L,1,0.03000300030003
1798,3,2,0,2,1,:1O:1O,:,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1799,3,2,0,2,1,1O:1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1800,3,2,0,1,2,::1O,1O:1O,,,1L:1L,1,0.03000300030003
1801,3,2,0,1,2,:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
1802,3,2,1,1,1,:1O:2O,:1O,2O1S,,1L,1,0.03000300030003
1803,3,2,0,1,2,1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
1804,3,2,0,1,1,:1O:2O,:1O,,,1L,1,0.03000300030003
1805,3,2,0,1,1,1O:1O:2O,:1O,,,1L,1,0.03000300030003
1806,3,1,2,2,2,:1O:1O,1O,1O:2O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1807,3,1,2,2,2,:1O:1O,1O,1O:2O1S,2S:3S:3S:3S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1808,3,1,2,2,2,:1O:1O,,2O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1809,3,1,2,2,2,:1O:1O,,1O:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1810,3,1,2,2,2,1O:1O:1O,1O,:1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1811,3,1,2,2,2,1O:1O:1O,1O,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1812,3,1,2,2,2,1O:1O:1O,1O,1N3O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1813,3,1,2,2,2,1O:1O:1O,,:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1814,3,2,0,2,2,1O:1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1815,3,2,0,2,2,1O:1O:1O,1O:1O,,2S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1816,3,2,0,2,2,1O:1O:1O,1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1817,3,2,0,2,2,1O:1O:1O,1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1818,3,2,1,1,1,:1O:1O,:1O,2O1S,,1L,1,0.03000300030003
1819,3,2,1,1,1,:1O:1O,:1O,2O,,1L,1,0.03000300030003
1820,3,2,1,1,1,:1O:1O,:,2O1S,,1L,1,0.03000300030003
1821,3,2,1,1,1,:1O:1O,:,2O,,1L,1,0.03000300030003
1822,3,2,1,1,1,:1O:1O,:,1O1S,,1L,1,0.03000300030003
1823,3,2,1,1,1,:1O:1O,:,1N3O2S,,1L,1,0.03000300030003
1824,3,2,1,1,1,:1O:1O,:,1N2O2S,,1L,1,0.03000300030003
1825,3,2,1,1,1,:1O:1O,:,1N2O1S,,1L,1,0.03000300030003
1826,3,2,1,1,1,:1O:1O,:,,,1L,1,0.03000300030003
1827,3,2,1,1,1,:1O:1O,1O:1O,1O,,1L,1,0.03000300030003
1828,3,2,1,1,1,1O:1O:2O,:1O,,,1L,1,0.03000300030003
1829,3,2,1,1,1,1O:1O:1O,:,2O1S,,1L,1,0.03000300030003
1830,3,2,0,3,2,:1O:2O,:1O,,1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1831,3,2,0,3,2,1O:1O:1O,:1O,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1832,3,2,0,3,2,1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1833,3,2,0,3,2,1O:1O:1O,1O:1O,,:::::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1834,3,2,0,3,2,1O:1O:1O,1O:1O,,::::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1835,3,2,0,3,1,::1O,:1O,,::1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1836,3,2,0,3,1,::1O,:,,1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1837,3,2,0,2,2,1O:1O:2O,1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1838,3,2,0,2,2,1O:1O:2O,1O:1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1839,3,2,0,2,2,1O:1O:2O,1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1840,3,2,0,2,2,1O:1O:1O,1O:1O,,3S:3S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1841,3,1,2,2,1,::1O,,1O:1O1S,2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
1842,3,1,2,1,2,:1O:1O,1O,1O:1O1S,,1L:1L,1,0.03000300030003
1843,3,1,2,1,2,:1O:1O,1O,1N3O2S:1O,,1L:1L,1,0.03000300030003
1844,3,1,1,2,2,1O:1O:1O,1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1845,3,1,1,2,2,1O:1O:1O,1O,1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1846,3,1,1,2,2,1O:1O:1O,1O,1O1S,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1847,3,1,1,2,2,1O:1O:1O,1O,1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
