,num_dol,num_hme,num_tfsi,num_ps,num_li,atoms_dol,atoms_hme,atoms_tfsi,atoms_ps,atoms_li,count,%
1168,5,3,2,1,2,:1O:1O:1O:1O,:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1169,5,4,0,1,1,1O:1O:1O:1O:2O,:::1O,,,1L,1,0.03000300030003
1170,5,4,0,2,1,::::1O,:::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1171,5,4,1,1,2,::1O:1O:2O,::1O:1O,1O,,1L:1L,1,0.03000300030003
1172,6,0,0,1,1,:1O:1O:1O:1O:2O,,,,1L,1,0.03000300030003
1173,6,0,0,1,1,::1O:1O:1O:1O,,,,1L,1,0.03000300030003
1174,5,3,0,1,1,::1O:1O:1O,::,,,1L,1,0.03000300030003
1175,5,3,0,1,1,:1O:1O:1O:1O,::,,,1L,1,0.03000300030003
1176,5,2,1,1,2,:1O:1O:2O:2O,:,2O2S,,1L:1L,1,0.03000300030003
1177,5,2,2,1,2,1O:1O:1O:1O:1O,:1O,1O:1O,,1L:1L,1,0.03000300030003
1178,5,2,1,1,2,::1O:1O:2O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
1179,5,2,1,2,1,:1O:1O:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1180,5,2,1,2,1,:1O:1O:1O:1O,:1O,1O,1S:1S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1181,5,2,1,2,2,1O:1O:1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1182,5,2,1,2,2,:1O:1O:1O:1O,:,1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1183,5,0,0,2,2,1O:1O:1O:1O:1O,,,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1184,5,2,2,1,2,1O:1O:1O:1O:1O,:,1O:1O1S,,1L:1L,1,0.03000300030003
1185,5,2,2,1,2,1O:1O:1O:1O:2O,:1O,1O:2O1S,,1L:1L,1,0.03000300030003
1186,5,3,0,1,1,1O:1O:1O:1O:1O,::,,,1L,1,0.03000300030003
1187,5,2,2,1,2,:1O:1O:1O:1O,:,1O1S:2O1S,,1L:1L,1,0.03000300030003
1188,5,2,2,1,2,:1O:1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
1189,5,2,2,1,2,:1O:1O:1O:1O,:1O,:1O,,1L:1L,1,0.03000300030003
1190,5,2,2,1,2,:1O:1O:1O:2O,:,1O:2O1S,,1L:1L,1,0.03000300030003
1191,5,2,2,1,2,:1O:1O:1O:2O,:1O,1O:1O,,1L:1L,1,0.03000300030003
1192,5,2,2,1,2,:1O:1O:2O:2O,:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1193,5,2,2,2,2,:1O:1O:1O:1O,:,:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1194,6,0,0,1,1,::1O:1O:2O:2O,,,,1L,1,0.03000300030003
1195,6,0,0,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
1196,6,0,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
1197,6,0,1,1,1,:1O:1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
1198,6,0,0,2,2,:1O:1O:1O:2O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1199,6,0,0,2,2,:1O:1O:1O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1200,6,0,0,2,2,::1O:1O:1O:2O,,,2S:3S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1201,6,0,0,2,3,1O:1O:1O:1O:1O:2O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1202,6,0,0,3,2,1O:1O:1O:1O:2O:2O,,,::::::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1203,6,0,0,3,2,:1O:1O:1O:1O:1O,,,::::::1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1204,6,0,1,1,1,1O:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
1205,6,0,1,1,1,:1O:1O:1O:1O:2O,,1O1S,,1L,1,0.03000300030003
1206,6,0,0,2,1,::1O:1O:1O:2O,,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1207,6,0,1,1,1,:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
1208,6,0,1,1,1,:1O:1O:1O:2O:2O,,1O,,1L,1,0.03000300030003
1209,6,0,1,1,1,::1O:1O:1O:1O,,1N1O1S,,1L,1,0.03000300030003
1210,6,0,1,1,1,::1O:1O:1O:1O,,2O1S,,1L,1,0.03000300030003
1211,6,0,1,1,1,:::1O:1O:1O,,1N4O2S,,1L,1,0.03000300030003
1212,6,0,1,1,1,:::1O:1O:2O,,1N1O1S,,1L,1,0.03000300030003
1213,6,0,1,1,1,::::1O:1O,,2O,,1L,1,0.03000300030003
1214,6,0,0,2,2,:1O:1O:1O:2O:2O,,,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1215,6,0,0,2,2,:1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1216,6,0,0,2,2,:1O:1O:1O:1O:2O,,,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1217,6,0,0,2,2,:1O:1O:1O:1O:1O,,,3S:4S:4S:4S:4S:5S:5S:6S,1L:1L,1,0.03000300030003
1218,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1219,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1220,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1221,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1222,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1223,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1224,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1225,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1226,6,0,0,2,2,1O:1O:1O:1O:1O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1227,6,0,0,2,2,1O:1O:1O:1O:2O:2O,,,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1228,6,0,0,2,2,1O:1O:1O:1O:2O:2O,,,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1229,6,0,0,2,2,1O:1O:1O:1O:2O:2O,,,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1230,6,0,0,2,2,1O:1O:1O:2O:2O:2O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1231,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1232,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:3S:4S:4S:5S:5S:5S,1L:1L,1,0.03000300030003
1233,5,2,1,1,2,::1O:1O:1O,:1O,3O1S,,1L:1L,1,0.03000300030003
1234,5,2,1,1,2,:1O:1O:2O:2O,1O:1O,1O,,1L:1L,1,0.03000300030003
1235,6,1,0,2,2,1O:1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1236,5,2,0,1,1,::1O:1O:2O,:,,,1L,1,0.03000300030003
1237,5,2,0,1,1,1O:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
1238,5,2,0,1,1,1O:1O:1O:2O:2O,1O:1O,,,1L,1,0.03000300030003
1239,5,2,0,1,1,1O:1O:1O:2O:2O,:,,,1L,1,0.03000300030003
1240,5,2,0,1,1,1O:2O:2O:2O:2O,1O:1O,,,1L,1,0.03000300030003
1241,5,2,0,1,1,:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
1242,5,2,0,1,1,:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1243,5,2,0,1,1,:1O:1O:2O:2O,:,,,1L,1,0.03000300030003
1244,5,2,0,1,1,:::1O:1O,:1O,,,1L,1,0.03000300030003
1245,5,1,3,2,2,::1O:1O:2O,1O,:1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1246,5,2,0,1,2,1O:1O:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
1247,5,2,0,1,2,1O:1O:1O:1O:2O,:,,,1L:1L,1,0.03000300030003
1248,5,2,0,1,2,1O:1O:2O:2O:2O,:1O,,,1L:1L,1,0.03000300030003
1249,5,2,0,1,2,:1O:1O:2O:2O,:1O,,,1L:1L,1,0.03000300030003
1250,5,2,0,1,2,::1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
1251,5,2,0,2,2,:1O:1O:1O:2O,:,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1252,5,2,0,2,2,::1O:1O:1O,:1O,,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1253,5,2,0,1,1,1O:1O:1O:1O:1O,1O:1O,,,1L,1,0.03000300030003
1254,5,1,3,1,2,:::1O:2O,1O,1O:1O:2O2S,,1L:1L,1,0.03000300030003
1255,5,2,1,1,2,:1O:1O:1O:2O,:,1O1S,,1L:1L,1,0.03000300030003
1256,5,1,2,2,2,::1O:1O:2O,,2O1S:2O2S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1257,5,1,2,2,2,::1O:1O:1O,,1N3O2S:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1258,5,1,2,2,2,::1O:1O:1O,,1O:2O1S,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1259,5,1,2,2,2,::1O:1O:1O,,:1O1S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1260,5,1,2,2,2,::1O:1O:2O,,1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1261,5,1,2,2,2,::1O:1O:2O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1262,5,1,2,2,2,::1O:1O:2O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1263,5,1,2,2,2,::1O:1O:2O,,1O:3O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1264,5,1,2,2,2,::1O:2O:2O,,1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1265,5,1,3,1,2,::1O:1O:2O,1O,1O:2O1S:2O2S,,1L:1L,1,0.03000300030003
1266,5,1,2,2,3,:1O:1O:1O:1O,1O,:2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1267,5,1,2,2,3,:1O:1O:2O:2O,,1O:2O1S,:::1S:1S:2S:2S:2S,1L:1L:1L,1,0.03000300030003
1268,5,1,2,2,3,::1O:1O:1O,1O,2O:2O2S,1S:1S:2S:3S:4S:4S:4S:4S,1L:1L:1L,1,0.03000300030003
1269,5,1,3,1,2,1O:1O:1O:1O:2O,,::1O1S,,1L:1L,1,0.03000300030003
1270,5,1,3,1,2,::1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1271,5,1,3,1,2,::1O:1O:1O,1O,:1O1S:2O1S,,1L:1L,1,0.03000300030003
1272,5,1,3,1,2,::1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1273,5,2,0,2,2,::1O:1O:2O,1O:1O,,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1274,5,2,1,1,1,1O:1O:1O:1O:2O,:,,,1L,1,0.03000300030003
1275,5,2,1,1,1,:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
1276,5,2,1,1,2,1O:1O:1O:2O:2O,:,1O,,1L:1L,1,0.03000300030003
1277,5,2,1,1,2,1O:1O:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
1278,5,2,1,1,2,1O:1O:1O:1O:2O,:,1N4O2S,,1L:1L,1,0.03000300030003
1279,5,2,1,1,2,1O:1O:1O:1O:2O,:,1O,,1L:1L,1,0.03000300030003
1280,5,2,1,1,2,1O:1O:1O:1O:2O,:1O,1O,,1L:1L,1,0.03000300030003
1281,5,2,1,1,2,1O:1O:1O:1O:2O,:1O,1O1S,,1L:1L,1,0.03000300030003
1282,5,2,1,1,2,1O:1O:1O:1O:2O,:1O,3O2S,,1L:1L,1,0.03000300030003
1283,5,2,1,1,2,1O:1O:1O:2O:2O,:,1N2O1S,,1L:1L,1,0.03000300030003
1284,5,2,1,1,2,1O:1O:1O:2O:2O,:,2O,,1L:1L,1,0.03000300030003
1285,5,2,1,1,1,:1O:1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
1286,5,2,1,1,2,:1O:1O:1O:1O,1O:1O,1O,,1L:1L,1,0.03000300030003
1287,5,2,1,1,2,:1O:1O:1O:1O,1O:1O,1O1S,,1L:1L,1,0.03000300030003
1288,5,2,1,1,2,:1O:1O:1O:1O,1O:1O,2O1S,,1L:1L,1,0.03000300030003
1289,5,2,1,1,2,:1O:1O:1O:1O,1O:1O,3O1S,,1L:1L,1,0.03000300030003
1290,5,2,1,1,2,:1O:1O:1O:1O,:1O,1N2O1S,,1L:1L,1,0.03000300030003
1291,5,2,1,1,2,:1O:1O:1O:1O,:1O,1O,,1L:1L,1,0.03000300030003
1292,5,2,1,1,2,:1O:1O:1O:1O,:1O,1O1S,,1L:1L,1,0.03000300030003
1293,5,2,1,1,2,1O:1O:1O:1O:1O,:1O,3O1S,,1L:1L,1,0.03000300030003
1294,5,2,1,1,2,1O:1O:1O:1O:1O,:1O,2O,,1L:1L,1,0.03000300030003
1295,5,2,1,1,2,1O:1O:1O:1O:1O,:1O,1O1S,,1L:1L,1,0.03000300030003
1296,5,2,1,1,2,1O:1O:1O:1O:1O,:1O,1N2O2S,,1L:1L,1,0.03000300030003
1297,5,2,1,1,1,:1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
1298,5,2,1,1,1,::1O:1O:1O,:,,,1L,1,0.03000300030003
1299,5,2,1,1,1,::1O:1O:1O,:,1O1S,,1L,1,0.03000300030003
1300,5,2,1,1,1,::1O:1O:1O,:1O,1O,,1L,1,0.03000300030003
1301,5,2,1,1,1,::1O:1O:2O,:,,,1L,1,0.03000300030003
1302,5,2,1,1,1,::1O:1O:2O,:,1N1O2S,,1L,1,0.03000300030003
1303,5,2,1,1,1,:::1O:1O,:,1O1S,,1L,1,0.03000300030003
1304,5,2,1,1,1,:::1O:1O,:1O,,,1L,1,0.03000300030003
1305,5,2,1,1,1,:::1O:1O,:1O,1N1O1S,,1L,1,0.03000300030003
1306,5,2,1,1,1,:::1O:1O,:1O,2O,,1L,1,0.03000300030003
1307,5,2,1,1,1,::::1O,:1O,1O,,1L,1,0.03000300030003
1308,5,2,1,1,1,::::1O,:1O,1O1S,,1L,1,0.03000300030003
1309,5,2,1,1,1,::::2O,:,1O1S,,1L,1,0.03000300030003
1310,5,2,1,1,2,1O:1O:1O:1O:1O,:,2O1S,,1L:1L,1,0.03000300030003
1311,5,2,1,1,2,1O:1O:1O:1O:1O,:1O,1N1O1S,,1L:1L,1,0.03000300030003
1312,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
1313,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
1314,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
1315,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1316,6,0,2,1,2,:1O:1O:1O:2O:2O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1317,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1318,6,0,2,1,2,:1O:1O:1O:2O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1319,6,0,2,1,2,:1O:1O:1O:2O:2O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1320,6,0,2,1,2,:1O:1O:1O:2O:2O,,:1O,,1L:1L,1,0.03000300030003
1321,6,0,2,1,2,:1O:1O:1O:2O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1322,6,0,2,1,2,::1O:1O:1O:1O,,1N1O1S:1N1O1S,,1L:1L,1,0.03000300030003
1323,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O1S,,1L:1L,1,0.03000300030003
1324,6,0,2,1,2,:1O:1O:1O:1O:2O,,1O:3O1S,,1L:1L,1,0.03000300030003
1325,6,0,2,1,2,::1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
1326,6,0,2,1,2,::1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1327,6,0,2,1,2,::1O:1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1328,6,0,2,1,2,::1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1329,6,0,2,1,2,::1O:1O:1O:1O,,:2O2S,,1L:1L,1,0.03000300030003
1330,6,0,2,1,2,::1O:1O:1O:2O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1331,6,0,2,1,2,::1O:1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
1332,6,0,2,1,2,:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1333,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1334,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
1335,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1336,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1337,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,2O1S:3O2S,,1L:1L,1,0.03000300030003
1338,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1339,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:1O,,1L:1L,1,0.03000300030003
1340,6,0,2,1,2,1O:1O:1O:1O:1O:2O,,:2O1S,,1L:1L,1,0.03000300030003
1341,6,0,2,1,2,1O:1O:1O:1O:2O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1342,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1343,6,0,2,1,2,:1O:1O:1O:1O:1O,,1N1O1S:3O1S,,1L:1L,1,0.03000300030003
1344,6,0,2,1,2,:1O:1O:1O:1O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1345,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1346,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O1S:2O1S,,1L:1L,1,0.03000300030003
1347,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1348,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1349,6,0,2,1,2,:1O:1O:1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1350,6,0,2,1,2,:1O:1O:1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1351,6,0,2,1,2,:1O:1O:1O:1O:1O,,:2O,,1L:1L,1,0.03000300030003
1352,6,0,2,1,2,::1O:1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1353,6,0,2,1,2,:::1O:1O:1O,,1O:3O1S,,1L:1L,1,0.03000300030003
1354,6,0,2,1,2,:::1O:1O:1O,,:1N3O2S,,1L:1L,1,0.03000300030003
1355,6,1,0,1,1,:1O:1O:1O:2O:2O,1O,,,1L,1,0.03000300030003
1356,6,0,3,1,2,::1O:1O:1O:1O,,1O1S:2O:2O,,1L:1L,1,0.03000300030003
1357,6,0,3,1,2,::1O:1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1358,6,0,3,1,2,::1O:1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1359,6,0,3,1,2,::1O:1O:2O:2O,,:1N2O1S:1O,,1L:1L,1,0.03000300030003
1360,6,0,3,1,2,:::1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1361,6,0,3,1,2,:::1O:1O:1O,,:1O:3O1S,,1L:1L,1,0.03000300030003
1362,6,1,0,1,1,1O:1O:1O:1O:2O:2O,,,,1L,1,0.03000300030003
1363,6,1,0,1,1,::1O:1O:2O:2O,,,,1L,1,0.03000300030003
1364,6,0,2,1,3,::1O:1O:1O:1O,,1O:1O,,1L:1L:1L,1,0.03000300030003
1365,6,1,0,1,1,:::1O:1O:1O,,,,1L,1,0.03000300030003
1366,6,1,0,1,1,::::1O:1O,1O,,,1L,1,0.03000300030003
1367,6,1,0,1,1,::::1O:2O,1O,,,1L,1,0.03000300030003
1368,6,1,0,1,2,1O:1O:1O:1O:2O:2O,,,,1L:1L,1,0.03000300030003
1369,6,1,0,1,2,:1O:1O:1O:2O:2O,1O,,,1L:1L,1,0.03000300030003
1370,6,1,0,1,2,::1O:1O:1O:2O,1O,,,1L:1L,1,0.03000300030003
1371,6,1,0,2,1,:::::2O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1372,6,0,3,1,2,:1O:1O:1O:2O:2O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1373,6,0,3,1,2,:1O:1O:1O:1O:2O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1374,6,0,3,1,2,:1O:1O:1O:1O:2O,,1O:1O:1O1S,,1L:1L,1,0.03000300030003
1375,6,0,3,1,2,:1O:1O:1O:1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
1376,6,0,2,2,2,:1O:1O:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
