,num_dol,num_tmp,num_tfsi,num_ps,num_li,atoms_dol,atoms_tmp,atoms_tfsi,atoms_ps,atoms_li,count,%
857,6,5,2,1,1,::::1O:2O,:::1O:1O,1O:2O1S,,1L,1,0.03000300030003
858,6,5,2,1,1,::::1O:1O,::1O:1O:1O,:1O,,1L,1,0.03000300030003
859,6,5,2,1,1,:::1O:1O:1O,::1O:1O:1O,:1O,,1L,1,0.03000300030003
860,6,5,1,2,2,:::1O:1O:2O,::1O:1O:2O,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
861,6,5,1,1,2,:1O:1O:1O:2O:2O,:1O:1O:2O:2O,1O1S,,1L:1L,1,0.03000300030003
862,6,5,1,2,2,:1O:1O:1O:1O:1O,:1O:1O:2O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
863,6,5,1,2,1,::::1O:2O,::::2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
864,6,5,1,1,2,:::1O:2O:2O,::1O:2O:3O,1O,,1L:1L,1,0.03000300030003
865,9,3,0,1,1,:::::1O:1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
866,6,5,1,1,2,:::1O:1O:1O,::1O:1O:1O,1O,,1L:1L,1,0.03000300030003
867,6,5,1,1,2,:::1O:1O:1O,:1O:1O:1O:2O,2O,,1L:1L,1,0.03000300030003
868,6,5,1,1,2,:::1O:1O:1O,:1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
869,6,5,1,1,2,::1O:1O:1O:2O,:1O:1O:1O:2O,1N2O1S,,1L:1L,1,0.03000300030003
870,6,5,1,1,2,::1O:1O:1O:1O,::1O:1O:3O,,,1L:1L,1,0.03000300030003
871,6,5,1,1,2,::1O:1O:1O:1O,:1O:1O:1O:2O,1O1S,,1L:1L,1,0.03000300030003
872,6,5,1,1,2,::1O:1O:1O:1O,:1O:1O:1O:1O,1N3O2S,,1L:1L,1,0.03000300030003
873,8,4,0,2,1,::::::1O:1O,:::,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
874,8,4,0,1,2,::1O:1O:1O:1O:2O:2O,1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
875,7,3,1,1,1,:::1O:1O:1O:1O,:1O:2O,,,1L,1,0.03000300030003
876,7,5,0,1,1,::::1O:1O:2O,:::1O:3O,,,1L,1,0.03000300030003
877,7,5,0,1,1,:::::1O:2O,:::1O:1O,,,1L,1,0.03000300030003
878,7,5,0,1,1,:::::1O:1O,::::3O,,,1L,1,0.03000300030003
879,8,2,0,1,1,:::1O:1O:1O:1O:1O,:,,,1L,1,0.03000300030003
880,8,2,0,1,1,:::1O:1O:1O:1O:2O,1O:3O,,,1L,1,0.03000300030003
881,8,2,0,1,1,:::1O:1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
882,8,2,0,1,1,::::1O:1O:1O:1O,1O:2O,,,1L,1,0.03000300030003
883,8,2,0,1,1,::::1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
884,7,5,0,1,1,:::::1O:1O,:1O:1O:1O:1O,,,1L,1,0.03000300030003
885,7,5,0,1,1,::::1O:2O:2O,:::1O:2O,,,1L,1,0.03000300030003
886,7,5,0,1,1,::::1O:2O:2O,::2O:2O:2O,,,1L,1,0.03000300030003
887,8,2,0,1,1,::::1O:1O:1O:1O,:2O,,,1L,1,0.03000300030003
888,8,2,0,1,1,::::1O:1O:1O:2O,1O:1O,,,1L,1,0.03000300030003
889,8,2,0,1,0,:::::::1O,:2O,,,,1,0.03000300030003
890,8,2,0,1,1,::::1O:1O:1O:2O,:1O,,,1L,1,0.03000300030003
891,7,5,0,1,1,::::1O:1O:2O,::1O:2O:3O,,,1L,1,0.03000300030003
892,8,2,0,1,1,:::::1O:1O:2O,:2O,,,1L,1,0.03000300030003
893,8,2,0,1,1,::::::1O:2O,:2O,,,1L,1,0.03000300030003
894,7,5,0,1,1,::::1O:1O:2O,:1O:1O:1O:2O,,,1L,1,0.03000300030003
895,8,2,0,1,2,:1O:1O:1O:1O:1O:1O:1O,1O:1O,,,1L:1L,1,0.03000300030003
896,7,5,0,1,1,::::1O:1O:1O,:::2O:2O,,,1L,1,0.03000300030003
897,7,5,0,1,1,::::1O:1O:1O,:::1O:3O,,,1L,1,0.03000300030003
898,8,2,0,1,2,::1O:1O:1O:1O:1O:1O,1O:2O,,,1L:1L,1,0.03000300030003
899,8,2,0,1,2,:::1O:1O:1O:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
900,7,5,0,1,1,::::1O:1O:1O,::1O:2O:2O,,,1L,1,0.03000300030003
901,8,2,0,1,1,:::1O:1O:1O:1O:1O,1O:2O,,,1L,1,0.03000300030003
902,8,2,0,1,0,::::::1O:1O,:2O,,,,1,0.03000300030003
903,8,2,0,2,1,:::::1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
904,7,5,0,1,2,::1O:1O:1O:1O:2O,:1O:2O:2O:2O,,,1L:1L,1,0.03000300030003
905,7,5,0,1,2,::::1O:1O:2O,::1O:1O:2O,,,1L:1L,1,0.03000300030003
906,7,5,0,1,2,:::1O:1O:2O:2O,::1O:2O:2O,,,1L:1L,1,0.03000300030003
907,7,5,0,1,2,:::1O:1O:1O:2O,::1O:1O:2O,,,1L:1L,1,0.03000300030003
908,7,5,0,1,2,:::1O:1O:1O:1O,::1O:1O:2O,,,1L:1L,1,0.03000300030003
909,7,5,0,1,2,:::1O:1O:1O:1O,:1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
910,7,5,0,1,2,::1O:1O:1O:2O:2O,::1O:1O:2O,,,1L:1L,1,0.03000300030003
911,7,7,1,1,2,:::1O:1O:1O:1O,:::1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
912,7,5,0,1,2,::1O:1O:1O:2O:2O,:1O:1O:2O:3O,,,1L:1L,1,0.03000300030003
913,7,5,0,1,2,::1O:1O:1O:2O:2O,1O:1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
914,7,5,0,1,2,::1O:1O:1O:1O:2O,::1O:1O:2O,,,1L:1L,1,0.03000300030003
915,8,1,0,1,0,:::::::1O,,,,,1,0.03000300030003
916,7,5,0,1,2,::1O:1O:1O:1O:2O,:1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
917,7,5,0,1,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
918,8,1,0,1,1,::::1O:1O:1O:1O,1O,,,1L,1,0.03000300030003
919,7,5,0,1,2,::1O:1O:1O:1O:1O,:1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
920,7,5,0,1,2,::1O:1O:1O:1O:1O,:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
921,7,5,0,1,2,:1O:1O:1O:1O:2O:2O,:1O:1O:1O:3O,,,1L:1L,1,0.03000300030003
922,7,5,0,1,2,:1O:1O:1O:1O:2O:2O,1O:2O:2O:2O:3O,,,1L:1L,1,0.03000300030003
923,8,1,0,1,1,::::1O:1O:1O:1O,3O,,,1L,1,0.03000300030003
924,7,5,0,1,2,:1O:1O:1O:1O:1O:2O,:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
925,7,5,0,1,2,:1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:3O,,,1L:1L,1,0.03000300030003
926,8,1,0,2,2,:::1O:1O:1O:1O:2O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
927,8,2,0,1,0,::::::1O:1O,:1O,,,,1,0.03000300030003
928,7,5,0,1,2,:1O:1O:1O:1O:1O:2O,1O:1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
929,7,5,0,1,1,::::1O:1O:1O,::1O:1O:3O,,,1L,1,0.03000300030003
930,8,2,0,2,1,::::::1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
931,7,5,0,2,1,:::1O:1O:1O:1O,::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
932,7,4,1,1,2,::1O:1O:1O:1O:2O,1O:1O:2O:2O,1O,,1L:1L,1,0.03000300030003
933,7,4,1,2,2,::1O:1O:1O:1O:1O,:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
934,7,4,1,2,1,::::::1O,:::1O,2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
935,7,4,1,2,1,:::::1O:1O,:::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
936,8,3,0,1,1,:::1O:1O:1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
937,7,4,1,2,1,::::1O:1O:1O,::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
938,7,4,1,1,2,::::1O:1O:2O,::1O:2O,2O1S,,1L:1L,1,0.03000300030003
939,7,4,1,1,2,::::1O:1O:1O,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
940,7,4,1,1,2,:::1O:1O:1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
941,7,4,1,1,2,:::1O:1O:1O:1O,1O:1O:1O:1O,2O2S,,1L:1L,1,0.03000300030003
942,7,4,1,1,2,::1O:1O:1O:2O:2O,1O:2O:2O:2O,1O,,1L:1L,1,0.03000300030003
943,7,4,1,1,2,::1O:1O:1O:2O:2O,1O:1O:2O:2O,1O,,1L:1L,1,0.03000300030003
944,7,4,1,1,2,::1O:1O:1O:1O:2O,1O:1O:1O:2O,3O1S,,1L:1L,1,0.03000300030003
945,7,4,2,1,1,::::1O:1O:2O,:::,1O:1O,,1L,1,0.03000300030003
946,7,4,1,1,2,::1O:1O:1O:1O:2O,1O:1O:1O:2O,1O1S,,1L:1L,1,0.03000300030003
947,7,4,1,1,2,::1O:1O:1O:1O:2O,1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
948,8,3,0,1,1,::::1O:1O:1O:1O,1O:1O:2O,,,1L,1,0.03000300030003
949,7,4,1,1,2,::1O:1O:1O:1O:1O,:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
950,7,4,1,1,2,::1O:1O:1O:1O:1O,:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
951,7,4,1,1,2,::1O:1O:1O:1O:1O,1O:1O:2O:2O,2O,,1L:1L,1,0.03000300030003
952,7,4,1,1,2,::1O:1O:1O:1O:1O,1O:1O:1O:2O,1O1S,,1L:1L,1,0.03000300030003
953,7,4,1,1,2,::1O:1O:1O:1O:1O,1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
954,7,4,1,1,2,::1O:1O:1O:1O:1O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
955,7,4,1,1,2,:1O:1O:1O:1O:2O:2O,1O:1O:2O:3O,1O,,1L:1L,1,0.03000300030003
956,7,4,1,1,2,:1O:1O:1O:1O:1O:2O,1O:1O:2O:2O,1O,,1L:1L,1,0.03000300030003
957,7,4,2,1,1,::::1O:1O:1O,::2O:2O,:1O,,1L,1,0.03000300030003
958,7,4,2,1,1,:::::1O:2O,:::,:1O,,1L,1,0.03000300030003
959,7,5,0,1,1,::::1O:1O:1O,:1O:1O:2O:2O,,,1L,1,0.03000300030003
960,8,3,0,1,1,::1O:1O:1O:1O:1O:2O,::1O,,,1L,1,0.03000300030003
961,8,2,0,2,2,:::1O:1O:1O:1O:1O,:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
962,7,5,0,1,1,:::1O:2O:2O:2O,::1O:1O:3O,,,1L,1,0.03000300030003
963,7,5,0,1,1,:::1O:1O:1O:2O,:::1O:1O,,,1L,1,0.03000300030003
964,8,2,0,2,2,:::::1O:1O:1O,:,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
965,8,2,1,1,0,::::::1O:1O,:1O,,,,1,0.03000300030003
966,8,2,1,2,1,:::::1O:1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
967,8,3,0,1,0,:::::::1O,::,,,,1,0.03000300030003
968,7,5,0,1,1,:::1O:1O:1O:2O,:1O:1O:2O:2O,,,1L,1,0.03000300030003
969,7,5,0,1,1,:::1O:1O:1O:2O,:1O:1O:1O:1O,,,1L,1,0.03000300030003
970,8,3,0,1,1,:1O:1O:1O:1O:1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
971,8,3,0,1,1,::1O:1O:1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
972,8,3,0,1,1,:::1O:1O:1O:1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
973,7,4,2,1,2,::1O:1O:1O:1O:2O,1O:1O:1O:3O,:,,1L:1L,1,0.03000300030003
974,7,5,0,1,1,:::1O:1O:1O:1O,::1O:1O:3O,,,1L,1,0.03000300030003
975,7,5,0,1,1,:::1O:1O:1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
976,7,5,0,1,1,:::1O:1O:1O:1O,:1O:1O:2O:2O,,,1L,1,0.03000300030003
977,7,5,0,1,1,:::1O:1O:1O:1O,:1O:1O:1O:2O,,,1L,1,0.03000300030003
978,7,5,0,1,1,::1O:1O:1O:2O:2O,::1O:1O:2O,,,1L,1,0.03000300030003
979,7,5,0,1,1,::1O:1O:1O:2O:2O,:1O:1O:1O:2O,,,1L,1,0.03000300030003
980,7,5,0,1,1,::1O:1O:1O:1O:2O,1O:1O:1O:1O:2O,,,1L,1,0.03000300030003
981,8,3,0,1,1,:::1O:1O:1O:1O:1O,::1O,,,1L,1,0.03000300030003
982,7,5,0,1,1,::1O:1O:1O:1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
983,7,5,0,1,1,::1O:1O:1O:1O:1O,:1O:1O:1O:1O,,,1L,1,0.03000300030003
984,7,5,0,1,1,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O,,,1L,1,0.03000300030003
985,7,5,0,1,2,::::1O:1O:2O,::1O:2O:2O,,,1L:1L,1,0.03000300030003
986,7,5,0,2,1,::::1O:1O:1O,::1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
987,7,3,1,1,1,:::1O:1O:1O:1O,:1O:2O,2O1S,,1L,1,0.03000300030003
988,7,5,1,1,2,::1O:1O:1O:1O:2O,:1O:1O:1O:2O,1O,,1L:1L,1,0.03000300030003
989,7,6,0,1,1,:::1O:1O:1O:1O,:::1O:2O:2O,,,1L,1,0.03000300030003
990,7,6,0,1,1,:::1O:1O:1O:1O,:::1O:1O:2O,,,1L,1,0.03000300030003
991,7,5,1,2,1,::::::1O,::::1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
992,7,5,1,2,1,::::::1O,::::,1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
993,7,5,1,2,1,:::::1O:1O,::::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
994,7,5,1,2,1,:::::1O:1O,:::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
995,7,5,1,1,2,:::1O:1O:1O:1O,:::1O:1O,1O,,1L:1L,1,0.03000300030003
996,7,5,1,1,2,::1O:1O:1O:1O:2O,:1O:1O:2O:2O,1O,,1L:1L,1,0.03000300030003
997,7,5,1,1,2,::1O:1O:1O:1O:2O,:1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
998,7,5,1,1,2,::1O:1O:1O:1O:2O,:1O:1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
999,7,5,1,1,2,::1O:1O:1O:1O:2O,:1O:1O:1O:2O,1O1S,,1L:1L,1,0.03000300030003
1000,7,5,1,1,2,::1O:1O:1O:1O:1O,:1O:1O:1O:2O,3O1S,,1L:1L,1,0.03000300030003
1001,7,6,1,1,1,:::::1O:1O,::::1O:1O,,,1L,1,0.03000300030003
1002,7,6,1,1,1,:::::1O:1O,::::1O:1O,1O,,1L,1,0.03000300030003
1003,7,5,1,1,2,::1O:1O:1O:1O:1O,:1O:1O:1O:2O,1O1S,,1L:1L,1,0.03000300030003
1004,7,5,1,1,2,::1O:1O:1O:1O:1O,1O:1O:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1005,7,6,1,1,1,:::::1O:1O,::::1O:1O,2O1S,,1L,1,0.03000300030003
1006,7,5,1,1,2,:1O:1O:1O:1O:1O:2O,:1O:1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1007,7,5,1,1,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1008,7,6,1,1,1,:::::1O:1O,::::1O:2O,1N3O1S,,1L,1,0.03000300030003
1009,7,6,1,1,1,:::::1O:1O,::::1O:2O,2O1S,,1L,1,0.03000300030003
1010,7,5,1,1,1,:::::1O:1O,::::2O,2O,,1L,1,0.03000300030003
1011,7,5,1,1,1,:::::1O:1O,::::1O,3O1S,,1L,1,0.03000300030003
1012,7,5,1,1,1,:::::1O:1O,::::1O,2O,,1L,1,0.03000300030003
1013,7,6,0,1,1,::::1O:1O:1O,::1O:1O:1O:1O,,,1L,1,0.03000300030003
1014,7,6,1,1,1,:::::1O:1O,:::1O:2O:2O,,,1L,1,0.03000300030003
1015,7,5,1,1,1,:::::1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
1016,7,6,0,1,2,::1O:1O:1O:1O:2O,:1O:1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
1017,7,6,0,2,2,:::1O:1O:1O:2O,::1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1018,7,6,0,2,2,:::1O:1O:1O:1O,::1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1019,7,6,0,2,2,:::1O:1O:1O:1O,::1O:1O:1O:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1020,7,6,0,2,2,::1O:1O:1O:1O:2O,::1O:1O:1O:3O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1021,7,6,0,1,2,::::1O:1O:2O,:::1O:2O:3O,,,1L:1L,1,0.03000300030003
1022,7,6,0,1,2,:::1O:1O:1O:2O,::1O:1O:2O:3O,,,1L:1L,1,0.03000300030003
1023,7,6,1,1,1,::::1O:1O:1O,:::1O:1O:1O,1O,,1L,1,0.03000300030003
1024,7,6,1,1,1,::::1O:1O:1O,:::1O:1O:1O,2O1S,,1L,1,0.03000300030003
1025,7,6,0,1,2,::1O:1O:1O:1O:2O,::1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
1026,7,6,1,1,1,::::1O:1O:1O,::::1O:2O,,,1L,1,0.03000300030003
1027,7,6,0,1,2,::1O:1O:1O:1O:2O,:1O:1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
1028,7,6,0,1,2,::1O:1O:1O:1O:1O,::1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1029,7,6,0,1,1,::::1O:1O:1O,::::1O:1O,,,1L,1,0.03000300030003
1030,7,6,0,1,2,:1O:1O:1O:1O:2O:2O,:1O:1O:1O:2O:3O,,,1L:1L,1,0.03000300030003
1031,7,6,1,1,1,::::1O:1O:1O,::::1O:2O,1O,,1L,1,0.03000300030003
1032,7,6,0,1,1,:::::1O:2O,::1O:1O:1O:2O,,,1L,1,0.03000300030003
1033,7,6,0,1,1,:::::1O:1O,::::1O:2O,,,1L,1,0.03000300030003
1034,7,6,0,1,1,:::::1O:1O,:::1O:1O:1O,,,1L,1,0.03000300030003
1035,7,6,0,1,1,::::1O:2O:2O,::::1O:3O,,,1L,1,0.03000300030003
1036,7,6,1,1,1,::::1O:1O:2O,::::1O:1O,3O2S,,1L,1,0.03000300030003
1037,7,6,1,1,1,::::1O:1O:2O,::::1O:2O,,,1L,1,0.03000300030003
1038,7,6,0,1,1,::::1O:1O:2O,:::1O:1O:2O,,,1L,1,0.03000300030003
1039,7,6,0,1,1,::::1O:1O:2O,::1O:1O:2O:2O,,,1L,1,0.03000300030003
1040,7,6,0,1,1,::::1O:1O:1O,::::1O:2O,,,1L,1,0.03000300030003
1041,7,5,1,1,1,:::::1O:1O,:::1O:1O,1O,,1L,1,0.03000300030003
1042,7,5,1,1,1,::::1O:2O:2O,:::1O:3O,1O,,1L,1,0.03000300030003
1043,7,5,0,2,1,::::1O:1O:1O,:::1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1044,7,5,0,2,1,:::::1O:1O,::::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1045,7,5,0,3,1,:::::1O:2O,::::,,:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1046,7,5,0,2,2,:::::1O:2O,::::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1047,7,7,0,1,1,::::1O:1O:1O,::::1O:1O:2O,,,1L,1,0.03000300030003
1048,7,5,0,2,2,:::1O:1O:1O:1O,::1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1049,7,5,0,2,2,::1O:1O:1O:1O:2O,::1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1050,7,5,0,2,2,::1O:1O:1O:1O:2O,:1O:1O:2O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1051,7,5,0,2,2,::1O:1O:1O:1O:2O,:1O:1O:1O:2O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1052,7,7,1,1,1,:::::1O:1O,:::::1O:1O,,,1L,1,0.03000300030003
1053,7,5,0,2,2,::1O:1O:1O:1O:1O,:1O:1O:2O:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1054,7,5,0,2,2,::1O:1O:1O:1O:1O,:1O:1O:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1055,7,5,0,2,1,:::::1O:2O,::::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1056,7,5,0,2,1,:::::1O:1O,::::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1057,7,5,1,1,1,::1O:1O:1O:1O:1O,::1O:1O:1O,1O,,1L,1,0.03000300030003
1058,7,5,0,2,1,:::::1O:1O,::::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1059,7,5,0,2,1,:::::1O:1O,:::1O:1O,,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1060,7,5,0,2,1,:::::1O:1O,:::1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1061,7,5,0,2,1,::::1O:1O:2O,::::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1062,7,5,0,2,1,::::1O:1O:2O,:::1O:2O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1063,7,5,0,2,1,::::1O:1O:1O,::::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1064,7,5,0,2,1,::::1O:1O:1O,::::1O,,1S:1S:1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1065,7,5,0,2,1,::::1O:1O:1O,:::1O:2O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1066,7,5,0,2,1,::::1O:1O:1O,:::1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1067,7,5,0,2,1,::::1O:1O:1O,:::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1068,7,5,0,2,1,::::1O:1O:1O,:::1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1069,7,5,0,3,1,:::::1O:2O,::::,,::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1070,7,5,1,1,1,::1O:1O:1O:1O:1O,::1O:1O:3O,1O,,1L,1,0.03000300030003
1071,7,5,1,1,1,::::1O:1O:2O,:::1O:2O,1O,,1L,1,0.03000300030003
1072,7,6,1,1,2,::1O:1O:1O:1O:2O,::1O:1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1073,7,5,1,1,1,::::1O:1O:2O,::1O:1O:2O,,,1L,1,0.03000300030003
1074,7,5,1,1,1,::::1O:1O:1O,::::2O,,,1L,1,0.03000300030003
1075,7,5,1,1,1,::::1O:1O:1O,:::1O:2O,1O,,1L,1,0.03000300030003
1076,7,6,1,1,1,:::::1O:1O,::::2O:2O,1O,,1L,1,0.03000300030003
1077,7,5,1,1,1,::::1O:1O:1O,:::1O:1O,2O1S,,1L,1,0.03000300030003
1078,7,6,1,1,1,:::::1O:2O,::::2O:2O,,,1L,1,0.03000300030003
1079,7,6,1,1,1,::::::1O,::::1O:2O,1O,,1L,1,0.03000300030003
1080,7,5,1,1,1,::::1O:1O:1O,::1O:2O:2O,1O,,1L,1,0.03000300030003
1081,7,6,1,1,2,::1O:1O:1O:1O:1O,::1O:1O:1O:2O,2O1S,,1L:1L,1,0.03000300030003
1082,7,5,1,1,1,::::1O:1O:1O,::1O:1O:2O,1O,,1L,1,0.03000300030003
1083,7,6,1,1,2,::1O:1O:1O:1O:1O,::1O:1O:1O:2O,2O2S,,1L:1L,1,0.03000300030003
1084,7,5,1,1,1,:::1O:1O:2O:2O,::1O:1O:2O,1O,,1L,1,0.03000300030003
1085,7,5,1,1,1,::1O:1O:1O:1O:2O,::1O:1O:2O,,,1L,1,0.03000300030003
1086,7,5,1,1,1,:::1O:1O:1O:1O,:::1O:2O,,,1L,1,0.03000300030003
1087,7,5,1,1,1,:::1O:1O:1O:1O,:::1O:1O,2O,,1L,1,0.03000300030003
1088,7,6,1,2,1,:::::1O:1O,::::1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1089,7,5,1,1,1,:::1O:1O:1O:1O,::1O:1O:2O,2O1S,,1L,1,0.03000300030003
1090,7,5,1,1,1,:::1O:1O:1O:1O,::1O:1O:2O,1O,,1L,1,0.03000300030003
1091,7,6,1,2,1,::::::1O,:::::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1092,7,5,1,1,1,:::1O:1O:1O:1O,::1O:1O:2O,,,1L,1,0.03000300030003
1093,7,6,1,2,1,::::::1O,:::::1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1094,7,6,2,1,1,:::::1O:1O,::::1O:1O,:,,1L,1,0.03000300030003
1095,7,5,1,1,1,:::1O:1O:1O:1O,::1O:1O:1O,1O,,1L,1,0.03000300030003
1096,7,5,1,1,1,:::1O:1O:1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
1097,7,4,1,1,2,:1O:1O:1O:1O:1O:2O,1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1098,7,4,1,1,2,:1O:1O:1O:1O:1O:1O,:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1099,7,4,1,1,2,:1O:1O:1O:1O:1O:1O,1O:1O:1O:2O,1O,,1L:1L,1,0.03000300030003
1100,7,4,0,1,1,:::1O:1O:1O:1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
1101,8,4,0,1,1,::1O:1O:1O:1O:1O:2O,::1O:1O,,,1L,1,0.03000300030003
