,num_dol,num_btfe,num_tfsi,num_ps,num_li,atoms_dol,atoms_btfe,atoms_tfsi,atoms_ps,atoms_li,count,%
1529,3,0,2,2,2,1O:1O:2O,,:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1530,3,0,2,2,2,1O:1O:2O,,2O1S:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1531,3,0,2,2,2,1O:1O:2O,,1O:2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1532,3,0,2,2,2,1O:1O:2O,,1O1S:2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1533,3,0,2,2,2,1O:1O:2O,,1N1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1534,3,0,2,2,2,1O:1O:2O,,1N1O1S:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1535,3,0,2,1,2,1O:1O:1O,,1N1O:2O1S,,1L:1L,1,0.03000300030003
1536,3,0,2,2,2,1O:1O:1O,,:1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1537,3,0,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:3S:3S:3S:4S:5S,1L:1L,1,0.03000300030003
1538,3,0,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1539,3,0,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1540,3,0,2,2,2,1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1541,3,0,2,2,2,1O:1O:1O,,:1N3O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1542,3,0,2,2,2,1O:1O:1O,,:1N3O2S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1543,3,0,2,2,2,1O:1O:1O,,:1N3O2S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1544,3,0,2,2,2,1O:1O:1O,,:1N2O2S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1545,3,0,2,2,2,1O:1O:1O,,:1N1O1S,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1546,3,0,2,2,2,1O:1O:1O,,:1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1547,3,0,2,2,2,1O:1O:1O,,2O1S:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1548,3,0,2,2,2,:1O:1O,,1O:1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1549,3,0,2,2,2,:1O:1O,,1O:2O,2S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
1550,3,0,2,2,2,:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1551,3,0,2,2,2,:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1552,3,0,3,1,2,1O:1O:1O,,:1O1S:1O1S,,1L:1L,1,0.03000300030003
1553,3,0,3,1,2,1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1554,3,0,3,1,2,1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1555,3,0,3,1,2,1O:1O:1O,,1O:1O1S:3O1S,,1L:1L,1,0.03000300030003
1556,3,0,3,1,2,1O:1O:1O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1557,3,0,3,1,2,1O:1O:1O,,1O1S:1O1S:2O1S,,1L:1L,1,0.03000300030003
1558,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1559,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
1560,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:1O1S,,1L:1L,1,0.03000300030003
1561,3,0,3,1,2,1O:1O:1O,,1N3O2S:1O:1O,,1L:1L,1,0.03000300030003
1562,3,0,3,1,2,1O:1O:1O,,1N2O2S:2O:2O1S,,1L:1L,1,0.03000300030003
1563,3,0,3,1,2,1O:1O:1O,,1N2O2S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1564,3,0,3,1,2,1O:1O:1O,,1N2O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1565,3,0,3,1,2,1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1566,3,0,3,1,2,1O:1O:1O,,1N2O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1567,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:2O1S,,1L:1L,1,0.03000300030003
1568,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O:2O,,1L:1L,1,0.03000300030003
1569,3,0,3,1,2,1O:1O:1O,,1N1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
1570,3,0,2,2,3,:1O:2O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L:1L,1,0.03000300030003
1571,3,0,2,2,3,:1O:1O,,:1N3O1S,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L:1L,1,0.03000300030003
1572,3,0,2,2,2,:1O:2O,,:1N1O1S,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1573,3,0,2,2,2,:1O:1O,,:2O1S,2S:2S:3S:3S:3S:4S:5S:6S,1L:1L,1,0.03000300030003
1574,3,0,2,2,2,:1O:1O,,:2O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1575,3,0,2,2,2,:1O:1O,,:2O1S,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1576,3,0,2,2,2,:1O:1O,,:1O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1577,3,0,2,2,2,1O:1O:1O,,2O1S:2O1S,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1578,3,0,2,2,2,1O:1O:1O,,2O1S:2O1S,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1579,3,0,2,2,2,1O:1O:1O,,1O:2O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1580,3,0,2,1,2,:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
1581,3,0,2,1,2,1O:2O:2O,,1O:1O1S,,1L:1L,1,0.03000300030003
1582,3,0,2,1,2,1O:2O:2O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
1583,3,0,2,1,2,1O:2O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
1584,3,0,2,1,2,1O:2O:2O,,1N1O1S:1O,,1L:1L,1,0.03000300030003
1585,3,0,2,1,2,1O:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1586,3,0,2,1,2,1O:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1587,3,0,2,1,2,1O:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1588,3,0,2,1,2,1O:1O:2O,,1O1S:2O,,1L:1L,1,0.03000300030003
1589,3,0,2,1,2,1O:1O:2O,,1N4O2S:1O,,1L:1L,1,0.03000300030003
1590,3,0,2,1,2,1O:1O:2O,,1N1O:1O,,1L:1L,1,0.03000300030003
1591,3,0,2,1,2,1O:1O:2O,,1N1O1S:2O,,1L:1L,1,0.03000300030003
1592,3,0,2,1,2,1O:1O:2O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
1593,3,0,2,1,2,1O:1O:1O,,:2O1S,,1L:1L,1,0.03000300030003
1594,3,0,2,1,2,1O:1O:1O,,2O:3O1S,,1L:1L,1,0.03000300030003
1595,3,0,2,1,2,1O:1O:1O,,2O:2O1S,,1L:1L,1,0.03000300030003
1596,3,0,2,1,2,1O:1O:1O,,2O:2O,,1L:1L,1,0.03000300030003
1597,3,0,2,1,2,1O:1O:1O,,2O1S:2O2S,,1L:1L,1,0.03000300030003
1598,3,0,2,1,2,1O:1O:1O,,2O1S:2O1S,,1L:1L,1,0.03000300030003
1599,3,0,2,1,2,1O:1O:1O,,1O:3O2S,,1L:1L,1,0.03000300030003
1600,3,0,2,1,2,1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
1601,3,0,2,1,2,1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
1602,3,0,2,1,2,1O:1O:1O,,1N3O2S:3O1S,,1L:1L,1,0.03000300030003
1603,3,0,2,1,2,1O:1O:1O,,1N3O2S:2O1S,,1L:1L,1,0.03000300030003
1604,3,0,2,1,2,1O:1O:1O,,1N3O1S:1O,,1L:1L,1,0.03000300030003
1605,3,0,2,1,2,1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
1606,3,0,2,1,2,1O:2O:2O,,:1O1S,,1L:1L,1,0.03000300030003
1607,3,0,2,1,2,:1O:1O,,1O:1O1S,,1L:1L,1,0.03000300030003
1608,3,0,2,2,2,1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1609,3,0,2,1,2,:1O:2O,,1O:1O,,1L:1L,1,0.03000300030003
1610,3,0,2,2,2,1O:1O:1O,,1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1611,3,0,2,2,2,1O:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1612,3,0,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1613,3,0,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1614,3,0,2,2,2,1O:1O:1O,,1O:1O,3S:4S:4S:5S:5S:5S:6S:7S,1L:1L,1,0.03000300030003
1615,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:3S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1616,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1617,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1618,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1619,3,0,2,2,2,1O:1O:1O,,1O1S:2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1620,3,0,2,2,2,1O:1O:1O,,1O1S:2O1S,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1621,3,0,2,2,2,1O:1O:1O,,1O1S:2O1S,1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1622,3,0,2,2,2,1O:1O:1O,,1O1S:2O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1623,3,0,2,2,2,1O:1O:1O,,1N2O1S:1O,1S:1S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1624,3,0,2,2,2,1O:1O:1O,,1N1O1S:2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1625,3,0,2,2,2,1O:1O:1O,,1N1O1S:2O1S,1S:1S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1626,3,0,2,2,2,1O:1O:1O,,1N1O1S:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1627,3,0,2,2,2,1O:1O:1O,,1N1O1S:2O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1628,3,0,2,2,2,1O:1O:1O,,1N1O1S:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1629,3,0,2,2,2,1O:1O:1O,,1N1O1S:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1630,3,0,2,2,2,1O:1O:1O,,1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1631,3,0,2,1,3,:1O:2O,,1N3O2S:1O,,1L:1L:1L,1,0.03000300030003
1632,3,0,2,1,3,:1O:1O,,2O:3O1S,,1L:1L:1L,1,0.03000300030003
1633,3,0,2,1,2,:1O:2O,,2O:2O1S,,1L:1L,1,0.03000300030003
1634,3,0,2,1,2,:1O:2O,,1O:2O1S,,1L:1L,1,0.03000300030003
1635,3,2,2,1,2,1O:1O:1O,:,1O:1O,,1L:1L,1,0.03000300030003
1636,3,2,2,1,2,1O:1O:1O,:,1O:1O1S,,1L:1L,1,0.03000300030003
1637,3,2,2,1,2,1O:1O:1O,:,1O:2O2S,,1L:1L,1,0.03000300030003
1638,4,0,3,1,2,:1O:1O:1O,,1O1S:1O1S:2O,,1L:1L,1,0.03000300030003
1639,4,0,3,1,2,:1O:1O:1O,,:1N3O2S:1O,,1L:1L,1,0.03000300030003
1640,4,0,3,1,2,:1O:1O:1O,,:1N2O2S:1O,,1L:1L,1,0.03000300030003
1641,4,0,3,1,2,:1O:1O:1O,,:1N2O1S:1O,,1L:1L,1,0.03000300030003
1642,4,0,3,1,2,:1O:1O:1O,,:1N1O1S:2O,,1L:1L,1,0.03000300030003
1643,4,0,3,1,2,:1O:1O:1O,,:1N1O1S:1O,,1L:1L,1,0.03000300030003
1644,4,0,3,1,2,:1O:1O:1O,,2O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1645,4,0,3,1,2,:1O:1O:1O,,1O:1O:3O1S,,1L:1L,1,0.03000300030003
1646,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O1S,,1L:1L,1,0.03000300030003
1647,4,0,3,1,2,:1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1648,4,0,3,1,2,:1O:1O:1O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1649,4,0,3,1,2,:1O:1O:1O,,1O1S:2O:2O1S,,1L:1L,1,0.03000300030003
1650,4,0,3,1,2,:1O:1O:1O,,1O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1651,4,0,3,1,2,:1O:1O:1O,,1N3O2S:1O:2O,,1L:1L,1,0.03000300030003
1652,4,0,3,1,2,1O:1O:1O:1O,,:1O1S:2O,,1L:1L,1,0.03000300030003
1653,4,0,3,1,2,:1O:1O:1O,,1N2O2S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1654,4,0,3,1,2,:1O:1O:1O,,1N2O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1655,4,0,3,1,2,:1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1656,4,0,3,1,2,:1O:1O:1O,,1N2O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1657,4,0,3,1,2,:1O:1O:1O,,1N2O1S:1N2O2S:2O2S,,1L:1L,1,0.03000300030003
1658,4,0,3,1,2,:1O:1O:1O,,1N1O:1O:1O,,1L:1L,1,0.03000300030003
1659,4,0,3,1,2,1O:1O:1O:2O,,1O:1O1S:1O1S,,1L:1L,1,0.03000300030003
1660,4,0,3,1,2,1O:1O:1O:2O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1661,4,0,3,1,2,1O:1O:1O:1O,,::1O,,1L:1L,1,0.03000300030003
1662,4,0,3,1,2,1O:1O:1O:1O,,:2O:2O1S,,1L:1L,1,0.03000300030003
1663,4,0,3,1,2,1O:1O:1O:1O,,:2O:2O,,1L:1L,1,0.03000300030003
1664,4,0,3,1,2,1O:1O:1O:1O,,:1O1S:3O1S,,1L:1L,1,0.03000300030003
1665,4,0,3,1,2,:1O:1O:1O,,:1O:1O,,1L:1L,1,0.03000300030003
1666,4,0,3,1,2,:1O:1O:1O,,:1O:2O,,1L:1L,1,0.03000300030003
1667,4,0,3,1,2,:1O:1O:1O,,:1O:2O1S,,1L:1L,1,0.03000300030003
1668,4,0,3,1,2,:1O:1O:1O,,:2O:2O1S,,1L:1L,1,0.03000300030003
1669,4,0,3,2,2,::1O:1O,,1O:1O:1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1670,4,0,3,2,2,:1O:1O:2O,,1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1671,4,0,3,2,2,:1O:1O:2O,,1N1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1672,4,0,3,2,2,:1O:1O:1O,,:1O:1O1S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1673,4,0,3,2,2,:1O:1O:1O,,:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1674,4,0,3,2,2,:1O:1O:1O,,:1O:1O,1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1675,4,0,3,2,2,:1O:1O:1O,,:1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1676,4,0,3,2,2,:1O:1O:1O,,:1O1S:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1677,4,0,3,2,2,:1O:1O:1O,,:1N1O1S:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1678,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O1S,1S:1S:1S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1679,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1680,4,0,3,2,2,:1O:1O:1O,,1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1681,4,0,3,2,2,:1O:1O:1O,,1N1O1S:1O:1O,1S:2S:2S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1682,4,0,3,2,2,1O:1O:1O:2O,,1N1O1S:1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1683,4,0,3,2,2,1O:1O:1O:1O,,::1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1684,4,0,3,2,2,1O:1O:1O:1O,,1O:1O:1O1S,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1685,4,0,3,2,2,1O:1O:1O:1O,,1O:1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1686,4,0,3,2,2,1O:1O:1O:1O,,1N2O1S:1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1687,4,0,3,1,3,:1O:1O:1O,,1N3O2S:2O1S:2O1S,,1L:1L:1L,1,0.03000300030003
1688,4,0,3,1,3,1O:1O:1O:2O,,:1O:2O1S,,1L:1L:1L,1,0.03000300030003
1689,4,0,3,1,3,1O:1O:1O:2O,,1O:1O:2O,,1L:1L:1L,1,0.03000300030003
1690,4,0,3,1,3,1O:1O:1O:1O,,1N3O2S:2O1S:3O2S,,1L:1L:1L,1,0.03000300030003
1691,4,0,3,1,2,::1O:1O,,1N3O2S:1O:2O1S,,1L:1L,1,0.03000300030003
1692,4,0,3,1,2,::1O:1O,,1N3O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1693,4,0,3,1,2,:1O:1O:2O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1694,4,0,3,1,2,1O:1O:1O:1O,,:1O1S:2O1S,,1L:1L,1,0.03000300030003
1695,4,0,3,1,2,1O:1O:1O:1O,,:1N2O2S:2O1S,,1L:1L,1,0.03000300030003
1696,3,2,2,1,2,1O:1O:1O,:,1O:3O2S,,1L:1L,1,0.03000300030003
1697,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1698,4,0,2,2,2,:1O:1O:2O,,1O:2O,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1699,4,0,2,2,2,:1O:1O:2O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1700,4,0,2,2,2,:1O:1O:2O,,1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1701,4,0,2,2,2,:1O:1O:2O,,1N:1N3O2S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1702,4,0,2,2,2,:1O:1O:1O,,:2O2S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1703,4,0,2,2,2,:1O:1O:1O,,:2O1S,:1S:1S:1S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1704,4,0,2,2,2,:1O:1O:1O,,:2O1S,2S:2S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1705,4,0,2,2,2,:1O:1O:1O,,:2O1S,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1706,4,0,2,2,2,:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1707,4,0,2,2,2,:1O:1O:1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1708,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1709,4,0,2,2,2,:1O:1O:1O,,1O:2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1710,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,2S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1711,4,0,3,1,2,1O:1O:1O:1O,,:1N1O1S:1O,,1L:1L,1,0.03000300030003
1712,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1713,4,0,2,2,2,:1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1714,4,0,2,2,2,:1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1715,4,0,2,2,2,:1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1716,4,0,2,2,2,:1O:1O:1O,,1O:1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1717,4,0,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1718,4,0,2,2,2,:1O:1O:1O,,1O1S:2O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1719,4,0,2,2,2,:1O:1O:1O,,1O1S:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1720,4,0,2,2,2,:1O:1O:1O,,1O1S:1O1S,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1721,4,0,2,2,2,:1O:1O:1O,,1N1O1S:1O,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1722,4,0,2,2,2,:1O:1O:1O,,1N1O1S:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1723,4,0,2,2,2,1O:1O:2O:2O,,1O:1O1S,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1724,4,0,2,2,2,:1O:1O:2O,,1O:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1725,4,0,2,2,2,:1O:1O:2O,,1O:2O1S,:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1726,4,0,2,2,2,:1O:1O:2O,,1O:3O2S,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1727,4,0,2,2,2,:1O:1O:2O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1728,4,0,3,1,2,1O:1O:1O:1O,,2O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1729,4,0,3,1,2,1O:1O:1O:1O,,2O1S:2O1S:2O1S,,1L:1L,1,0.03000300030003
1730,4,0,3,1,2,1O:1O:1O:1O,,1O:2O:2O,,1L:1L,1,0.03000300030003
1731,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:2O,,1L:1L,1,0.03000300030003
1732,4,0,3,1,2,1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
1733,4,0,3,1,2,1O:1O:1O:1O,,1O:1O1S:2O1S,,1L:1L,1,0.03000300030003
1734,4,0,3,1,2,1O:1O:1O:1O,,1O:1O1S:2O,,1L:1L,1,0.03000300030003
1735,4,0,3,1,2,1O:1O:1O:1O,,1O1S:2O:2O,,1L:1L,1,0.03000300030003
1736,4,0,3,1,2,1O:1O:1O:1O,,1N2O2S:1O:1O,,1L:1L,1,0.03000300030003
1737,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O:1O1S,,1L:1L,1,0.03000300030003
1738,4,0,3,1,2,1O:1O:1O:1O,,1N1O1S:1O:1O,,1L:1L,1,0.03000300030003
1739,4,0,3,1,1,:::1O,,:1O:1O1S,,1L,1,0.03000300030003
1740,4,0,2,3,2,:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1741,4,0,2,2,3,::1O:1O,,1N2O1S:1O,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1742,4,0,2,2,3,:1O:1O:1O,,1N2O1S:3O1S,:1S:1S:2S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1743,4,0,2,2,3,1O:1O:1O:2O,,1O:1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L:1L,1,0.03000300030003
1744,4,0,2,2,3,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L:1L,1,0.03000300030003
1745,4,0,2,2,2,:::1O,,:1N4O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1746,4,0,2,2,2,::1O:2O,,2O:2O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1747,4,0,2,2,2,::1O:2O,,1N3O2S:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1748,4,0,2,2,2,::1O:1O,,:3O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1749,4,0,2,2,2,::1O:1O,,:2O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1750,4,0,2,2,2,::1O:1O,,:1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1751,4,0,2,2,2,::1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:4S,1L:1L,1,0.03000300030003
1752,4,0,2,2,2,::1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1753,4,0,4,1,2,1O:1O:1O:1O,,:1O:1O:1O,,1L:1L,1,0.03000300030003
1754,4,0,4,1,2,1O:1O:1O:1O,,:1O:2O1S:2O1S,,1L:1L,1,0.03000300030003
1755,4,0,4,1,2,1O:1O:1O:1O,,::1O:1O1S,,1L:1L,1,0.03000300030003
