,num_dol,num_dmso,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmso,atoms_tfsi,atoms_ps,atoms_li,count,%
1314,1,5,0,1,0,,::1O1S:1S:1S,,,,1,0.03000300030003
1315,1,5,0,1,1,1O,::1O:1O:1S,,,1L,1,0.03000300030003
1316,1,5,0,1,1,1O,::1O:1O1S:1S,,,1L,1,0.03000300030003
1317,1,5,0,1,1,1O,:1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1318,1,5,0,1,1,1O,1O:1O:1O1S:1S:1S,,,1L,1,0.03000300030003
1319,1,5,0,1,1,,:::1O:1O,,,1L,1,0.03000300030003
1320,1,5,0,1,1,,:::1O1S:1O1S,,,1L,1,0.03000300030003
1321,1,5,0,1,1,,::1O:1O1S:1S,,,1L,1,0.03000300030003
1322,1,5,0,1,1,,::1O1S:1O1S:1S,,,1L,1,0.03000300030003
1323,1,5,0,1,1,,:1O:1O:1O1S:1S,,,1L,1,0.03000300030003
1324,1,5,0,1,1,,:1O:1O1S:1S:1S,,,1L,1,0.03000300030003
1325,1,5,0,1,1,,:1O:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1326,1,5,0,1,1,,1O1S:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1327,1,5,0,1,0,2O,::::1S,,,,1,0.03000300030003
1328,1,5,0,1,0,2O,:::1S:1S,,,,1,0.03000300030003
1329,1,5,0,1,0,1O,::::1S,,,,1,0.03000300030003
1330,1,5,0,1,0,,:::1O:1S,,,,1,0.03000300030003
1331,1,5,0,1,0,,::1S:1S:1S,,,,1,0.03000300030003
1332,2,4,0,1,1,:1O,1O:1O:1S:1S,,,1L,1,0.03000300030003
1333,2,4,0,1,1,:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1334,3,5,0,1,0,::,::::1O1S,,,,1,0.03000300030003
1335,3,2,1,1,1,:1O:1O,1O1S:1S,1O,,1L,1,0.03000300030003
1336,3,3,0,1,1,1O:2O:2O,:1O1S:1O1S,,,1L,1,0.03000300030003
1337,3,3,0,1,1,1O:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
1338,3,3,0,1,1,1O:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
1339,3,3,0,1,0,::1O,:1O1S:1S,,,,1,0.03000300030003
1340,3,3,0,1,0,:2O:2O,::,,,,1,0.03000300030003
1341,3,3,0,1,0,1O:1O:2O,::1S,,,,1,0.03000300030003
1342,3,3,0,1,0,1O:1O:2O,:1O1S:1S,,,,1,0.03000300030003
1343,3,2,1,1,1,::1O,1O1S:1O1S,,,1L,1,0.03000300030003
1344,3,2,1,1,0,::2O,:,,,,1,0.03000300030003
1345,2,8,0,1,2,:,::::1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1346,3,2,1,1,0,::1O,:1S,,,,1,0.03000300030003
1347,3,2,1,1,0,::,:1S,,,,1,0.03000300030003
1348,3,2,1,1,0,::,:,,,,1,0.03000300030003
1349,3,2,0,2,1,::1O,1O:1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1350,3,2,0,2,1,:1O:1O,:1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1351,3,2,0,1,1,::2O,1O1S:1O1S,,,1L,1,0.03000300030003
1352,3,2,0,1,0,::,:1S,,,,1,0.03000300030003
1353,3,2,0,1,0,:1O:2O,:,,,,1,0.03000300030003
1354,3,3,0,1,1,:1O:1O,1O:1O1S:1S,,,1L,1,0.03000300030003
1355,3,3,0,1,1,:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
1356,3,3,0,1,1,:1O:2O,1O:1O1S:1O1S,,,1L,1,0.03000300030003
1357,3,3,0,1,1,:1O:2O,:1O1S:1O1S,,,1L,1,0.03000300030003
1358,3,3,1,1,0,::1O,::1S,,,,1,0.03000300030003
1359,3,3,1,1,0,::1O,:1S:1S,,,,1,0.03000300030003
1360,0,4,1,2,1,,::1O1S:1S,1N2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1361,3,3,1,1,0,:1O:1O,::,1O,,,1,0.03000300030003
1362,3,3,1,1,0,:1O:1O,::,,,,1,0.03000300030003
1363,3,3,0,2,1,::1O,:1O1S:1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1364,3,3,0,2,1,1O:1O:2O,::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1365,3,3,0,2,0,::,::1O1S,,1S:1S:1S:1S:1S:2S:2S:2S,,1,0.03000300030003
1366,3,3,0,1,2,::2O,1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1367,3,3,0,1,2,::,1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1368,3,3,0,1,2,:1O:1O,1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1369,3,3,0,1,1,::1O,:1O:1O1S,,,1L,1,0.03000300030003
1370,3,3,0,1,1,::1O,:1O1S:1O1S,,,1L,1,0.03000300030003
1371,3,3,0,1,1,::1O,1O1S:1O1S:1S,,,1L,1,0.03000300030003
1372,3,3,0,1,1,::1O,1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1373,3,3,0,1,1,::,1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1374,3,3,0,1,1,:1O:2O,:1O:1O1S,,,1L,1,0.03000300030003
1375,3,2,0,1,0,:1O:1O,:,,,,1,0.03000300030003
1376,2,8,0,1,2,:,:::1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1377,3,3,1,1,1,1O:1O:1O,::1O1S,2O,,1L,1,0.03000300030003
1378,2,7,0,1,0,:1O,::::::1O,,,,1,0.03000300030003
1379,2,7,0,1,1,:,:::1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1380,2,7,0,1,1,:,::1O1S:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1381,2,7,0,1,1,1O:1O,::::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1382,2,7,0,1,1,1O:1O,:::1O:1O:1S:1S,,,1L,1,0.03000300030003
1383,2,7,0,1,1,1O:1O,:::1O:1O:1O:1S,,,1L,1,0.03000300030003
1384,2,7,0,1,0,:2O,::::::1S,,,,1,0.03000300030003
1385,2,7,0,1,0,:2O,:::::1O1S:1S,,,,1,0.03000300030003
1386,2,7,0,1,0,:1O,::::::1S,,,,1,0.03000300030003
1387,2,7,0,1,0,:1O,::::::,,,,1,0.03000300030003
1388,2,7,1,1,1,:1O,::::1O:1O1S:1O1S,,,1L,1,0.03000300030003
1389,2,7,0,1,0,:1O,:::::1S:1S,,,,1,0.03000300030003
1390,2,7,0,1,0,:,::::::1S,,,,1,0.03000300030003
1391,2,7,0,1,0,:,::::::1O1S,,,,1,0.03000300030003
1392,2,7,0,1,0,:,:::::1S:1S,,,,1,0.03000300030003
1393,2,7,0,1,0,1O:1O,::::::,,,,1,0.03000300030003
1394,2,6,2,1,1,1O:2O,::::1O:1O,1O:1O,,1L,1,0.03000300030003
1395,2,6,1,1,2,:,:::1O:1O:1O1S,1O,,1L:1L,1,0.03000300030003
1396,2,6,1,1,2,:,::1O:1O1S:1O1S:1O1S,2O,,1L:1L,1,0.03000300030003
1397,2,7,0,1,1,:,:::1O:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1398,2,7,0,1,1,:,:::1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1399,2,7,0,1,1,:,:::1O:1O:1O1S:1S,,,1L,1,0.03000300030003
1400,2,7,0,1,1,:,:::1O:1O:1O:1S,,,1L,1,0.03000300030003
1401,2,7,1,1,1,:,::::1O:1O1S:1S,,,1L,1,0.03000300030003
1402,2,7,1,1,0,:1O,::::::1S,1O,,,1,0.03000300030003
1403,2,7,0,1,2,:2O,::1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1404,2,7,0,1,2,:1O,::::1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1405,2,7,0,1,2,:1O,:::1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1406,2,7,0,1,2,:1O,:::1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1407,2,7,0,1,2,:1O,:1O:1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1408,2,7,0,1,2,:,::1O:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1409,2,7,0,1,2,1O:2O,::1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1410,2,7,0,1,2,1O:1O,:::1O:1O:1O:1S,,,1L:1L,1,0.03000300030003
1411,2,7,0,1,2,1O:1O,:::1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1412,2,7,0,1,2,1O:1O,::1O:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1413,2,7,0,1,1,:1O,:::::1O1S:1O1S,,,1L,1,0.03000300030003
1414,2,7,0,1,1,:1O,::1O:1O:1O1S:1S:1S,,,1L,1,0.03000300030003
1415,2,7,0,1,1,:,::::1O:1O1S:1S,,,1L,1,0.03000300030003
1416,2,7,0,1,1,:,::::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1417,2,7,0,1,1,:,:::1O:1O:1S:1S,,,1L,1,0.03000300030003
1418,3,3,1,1,0,::2O,::1S,,,,1,0.03000300030003
1419,3,3,1,1,1,:1O:1O,:1O1S:1O1S,,,1L,1,0.03000300030003
1420,2,6,1,1,2,:,:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1421,3,4,0,2,1,::1O,:::1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1422,3,4,1,1,0,::,::1S:1S,1O,,,1,0.03000300030003
1423,3,4,1,1,0,:1O:2O,:::1S,,,,1,0.03000300030003
1424,3,4,1,1,0,:1O:2O,:::1O1S,1O,,,1,0.03000300030003
1425,3,4,1,1,0,:1O:1O,:::1S,,,,1,0.03000300030003
1426,3,4,1,1,0,:1O:1O,:::1O1S,,,,1,0.03000300030003
1427,3,4,1,1,0,:1O:1O,:::,1O,,,1,0.03000300030003
1428,3,4,0,2,1,::2O,::1O:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1429,3,4,0,2,1,::1O,:::1O1S,,2S:3S:3S:3S:4S:4S:4S:4S,1L,1,0.03000300030003
1430,3,4,0,2,1,::1O,:::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1431,3,4,0,1,2,::1O,1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1432,3,4,0,2,1,::1O,::1O:1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1433,3,4,0,2,1,::1O,::1O:1O,,1S:1S:1S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
1434,3,4,0,2,1,::1O,::1O1S:1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1435,3,4,0,2,1,::,:::1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1436,3,4,0,2,1,::,::1O:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1437,3,4,0,2,1,:1O:1O,:::1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1438,3,4,0,2,0,:1O:1O,:::1S,,1S:1S:1S:2S:2S:2S:2S:2S,,1,0.03000300030003
1439,3,4,0,1,2,::1O,:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1440,3,4,1,1,0,::,:::1S,1O,,,1,0.03000300030003
1441,3,4,1,1,0,::1O,:::,1O,,,1,0.03000300030003
1442,3,4,1,1,0,::2O,::1S:1S,1O,,,1,0.03000300030003
1443,3,4,1,1,0,::2O,:::,,,,1,0.03000300030003
1444,3,5,0,1,0,::,:1S:1S:1S:1S,,,,1,0.03000300030003
1445,3,5,0,1,0,:1O:2O,::::1S,,,,1,0.03000300030003
1446,3,5,0,1,0,:1O:2O,::::1O1S,,,,1,0.03000300030003
1447,3,5,0,1,0,:1O:2O,::::,,,,1,0.03000300030003
1448,3,5,0,1,0,:1O:1O,::::1O1S,,,,1,0.03000300030003
1449,3,5,0,1,0,:1O:1O,:::1S:1S,,,,1,0.03000300030003
1450,3,5,0,1,0,:1O:1O,:::1O1S:1S,,,,1,0.03000300030003
1451,3,5,0,1,0,1O:1O:1O,::::1S,,,,1,0.03000300030003
1452,3,5,0,1,0,1O:1O:1O,::::,,,,1,0.03000300030003
1453,3,5,0,1,0,1O:1O:1O,:::1S:1S,,,,1,0.03000300030003
1454,3,4,2,1,1,:1O:1O,::1O:1S,1O:1O,,1L,1,0.03000300030003
1455,3,4,1,1,1,::2O,::1O:1O1S,,,1L,1,0.03000300030003
1456,3,4,1,1,1,::1O,::1O:1O1S,,,1L,1,0.03000300030003
1457,3,4,1,1,1,::1O,::1O1S:1S,1O,,1L,1,0.03000300030003
1458,3,4,1,1,1,::1O,:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1459,3,4,1,1,1,:1O:2O,::1O:1O1S,1O,,1L,1,0.03000300030003
1460,3,4,1,1,1,:1O:1O,::1O:1O1S,2O1S,,1L,1,0.03000300030003
1461,3,4,0,1,2,::1O,1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1462,3,4,0,1,2,::,:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1463,3,3,1,1,1,:1O:1O,:1O:1O1S,,,1L,1,0.03000300030003
1464,3,4,0,1,0,:1O:1O,:1S:1S:1S,,,,1,0.03000300030003
1465,3,4,0,1,1,1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
1466,3,4,0,1,1,1O:1O:1O,::1O1S:1O1S,,,1L,1,0.03000300030003
1467,3,4,0,1,1,1O:1O:1O,:1O:1O1S:1S,,,1L,1,0.03000300030003
1468,3,4,0,1,0,::2O,:::1O1S,,,,1,0.03000300030003
1469,3,4,0,1,0,::2O,::1S:1S,,,,1,0.03000300030003
1470,3,4,0,1,0,::1O,::1O:1O1S,,,,1,0.03000300030003
1471,3,4,0,1,0,::,:::1O1S,,,,1,0.03000300030003
1472,3,4,0,1,0,:1O:1O,::1O1S:1S,,,,1,0.03000300030003
1473,3,4,0,1,0,:1O:1O,:1O:1S:1S,,,,1,0.03000300030003
1474,3,4,0,1,2,::,1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1475,3,4,0,1,0,1O:1O:2O,::1S:1S,,,,1,0.03000300030003
1476,3,4,0,1,0,1O:1O:1O,:::,,,,1,0.03000300030003
1477,3,4,0,1,0,1O:1O:1O,::1S:1S,,,,1,0.03000300030003
1478,3,3,2,1,1,::1O,::1O1S,:1O1S,,1L,1,0.03000300030003
1479,3,3,1,1,2,::,1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1480,3,3,1,1,1,::1O,::1O1S,2O1S,,1L,1,0.03000300030003
1481,3,3,1,1,1,::,1O1S:1O1S:1S,,,1L,1,0.03000300030003
1482,3,3,1,1,1,:1O:2O,:1O:1S,,,1L,1,0.03000300030003
1483,3,4,0,1,1,1O:1O:1O,::1O:1O1S,,,1L,1,0.03000300030003
1484,3,4,0,1,1,:1O:1O,1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1485,3,4,0,1,1,:1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1486,3,4,0,1,1,:1O:1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
1487,3,4,0,1,1,::2O,:1O:1O:1S,,,1L,1,0.03000300030003
1488,3,4,0,1,1,::2O,:1O:1O:1O1S,,,1L,1,0.03000300030003
1489,3,4,0,1,1,::2O,:1O:1O1S:1S,,,1L,1,0.03000300030003
1490,3,4,0,1,1,::2O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1491,3,4,0,1,1,::2O,1O:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1492,3,4,0,1,1,::1O,:1O:1O:1O1S,,,1L,1,0.03000300030003
1493,3,4,0,1,1,::1O,:1O:1O1S:1S,,,1L,1,0.03000300030003
1494,3,4,0,1,1,::1O,:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1495,3,4,0,1,1,::1O,1O:1O:1O1S:1S,,,1L,1,0.03000300030003
1496,3,4,0,1,1,::1O,1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1497,3,4,0,1,1,:2O:2O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1498,3,4,0,1,1,:1O:2O,::1O:1O,,,1L,1,0.03000300030003
1499,3,4,0,1,1,:1O:2O,::1O1S:1O1S,,,1L,1,0.03000300030003
1500,3,4,0,1,1,:1O:2O,:1O:1O:1S,,,1L,1,0.03000300030003
1501,3,4,0,1,1,:1O:2O,:1O:1O1S:1S,,,1L,1,0.03000300030003
1502,3,4,0,1,1,:1O:2O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1503,3,4,0,1,1,:1O:1O,:::1O1S,,,1L,1,0.03000300030003
1504,2,6,1,1,2,:,::1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1505,2,6,1,1,1,:2O,::::1O:1O,,,1L,1,0.03000300030003
1506,2,4,0,1,1,:2O,:1O:1O1S:1S,,,1L,1,0.03000300030003
1507,2,5,0,1,1,:1O,:1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1508,2,5,0,1,2,:,1O:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1509,2,5,0,1,2,1O:2O,1O1S:1O1S:1O1S:1S:1S,,,1L:1L,1,0.03000300030003
1510,2,5,0,1,2,1O:1O,::1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1511,2,5,0,1,1,:2O,::1O:1O:1O,,,1L,1,0.03000300030003
1512,2,5,0,1,1,:2O,::1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1513,2,5,0,1,1,:2O,:1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1514,2,5,0,1,1,:1O,::1O:1O:1O1S,,,1L,1,0.03000300030003
1515,2,5,0,1,1,:1O,:1O:1O:1S:1S,,,1L,1,0.03000300030003
1516,2,5,0,1,1,:1O,:1O:1O1S:1S:1S,,,1L,1,0.03000300030003
1517,2,5,0,1,1,1O:1O,::1O:1O1S:1S,,,1L,1,0.03000300030003
1518,2,5,0,1,1,:1O,:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1519,2,5,0,1,1,:1O,:1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1520,2,5,0,1,1,:,::1O1S:1O1S:1S,,,1L,1,0.03000300030003
1521,2,5,0,1,1,:,:1O1S:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1522,2,5,0,1,1,:,1O:1O1S:1O1S:1S:1S,,,1L,1,0.03000300030003
1523,2,5,0,1,1,1O:2O,:::1O:1O1S,,,1L,1,0.03000300030003
1524,2,5,0,1,1,1O:2O,:1O1S:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1525,2,5,0,1,1,1O:1O,::1O:1O:1S,,,1L,1,0.03000300030003
1526,2,5,0,1,2,:,:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1527,2,5,0,1,2,:,:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1528,2,5,0,1,2,:,:1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1529,2,5,0,1,2,:,:1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1530,2,5,1,1,1,:,::1O:1O1S:1O1S,1O,,1L,1,0.03000300030003
1531,2,5,1,1,1,:,::1O1S:1O1S:1S,1O1S,,1L,1,0.03000300030003
1532,2,5,1,1,1,:,:1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1533,2,5,1,1,1,1O:1O,:::1O:1O1S,1O,,1L,1,0.03000300030003
1534,2,5,1,1,1,1O:1O,:::1O:1O1S,,,1L,1,0.03000300030003
1535,2,5,1,1,0,:1O,::::1O,,,,1,0.03000300030003
1536,2,5,1,1,0,:1O,::1S:1S:1S,1O,,,1,0.03000300030003
1537,2,5,1,1,0,:,::::1S,1O,,,1,0.03000300030003
1538,2,5,1,1,0,:,::1O1S:1S:1S,,,,1,0.03000300030003
1539,2,5,1,1,0,1O:1O,::::,,,,1,0.03000300030003
1540,2,5,1,1,0,1O:1O,:::1S:1S,,,,1,0.03000300030003
1541,2,5,0,2,1,:1O,:::1O:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1542,2,5,0,2,1,:,::::1O1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1543,2,5,0,2,0,:,::::1S,,:::1S:1S:2S:2S:2S,,1,0.03000300030003
1544,2,5,0,1,2,:1O,:1O:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1545,2,5,0,1,2,:1O,:1O1S:1O1S:1O1S:1S,,,1L:1L,1,0.03000300030003
1546,2,5,0,1,2,:1O,:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1547,2,5,0,1,1,1O:1O,::1O:1O:1O1S,,,1L,1,0.03000300030003
1548,2,5,0,1,1,1O:1O,::1O1S:1O1S:1S,,,1L,1,0.03000300030003
1549,2,5,1,1,1,:,:::1O1S:1O1S,,,1L,1,0.03000300030003
1550,2,4,0,2,1,:2O,:1O:1O:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1551,2,4,1,1,1,1O:1O,:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1552,2,4,1,1,0,:2O,:::1S,,,,1,0.03000300030003
1553,2,4,1,1,0,:1O,:::,1O,,,1,0.03000300030003
1554,2,4,1,1,0,:,:::1O1S,1O1S,,,1,0.03000300030003
1555,2,4,1,1,0,:,::1O:1S,,,,1,0.03000300030003
1556,2,4,1,1,0,:,::1O1S:1S,,,,1,0.03000300030003
1557,2,4,1,1,0,1O:1O,:::1S,,,,1,0.03000300030003
1558,2,4,0,2,2,:1O,::1O1S:1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1559,2,4,0,2,1,:1O,::1O:1O1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1560,2,5,0,1,1,1O:1O,:1O:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1561,2,4,0,2,1,:1O,::1O1S:1S,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1562,2,4,0,2,1,:1O,:1O1S:1O1S:1S,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1563,2,4,0,2,1,:,:::1O1S,,3S:3S:3S:3S:4S:4S:5S:5S,1L,1,0.03000300030003
1564,2,4,0,2,1,:,::1O1S:1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1565,2,4,0,2,1,1O:1O,:::1O1S,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1566,2,4,0,1,2,:2O,:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1567,2,4,0,1,2,:,:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1568,2,4,0,1,2,1O:1O,1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1569,2,4,1,1,1,1O:1O,::1O1S:1O1S,1O,,1L,1,0.03000300030003
1570,2,4,1,1,1,:1O,:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1571,2,4,1,1,1,:1O,:1O:1O:1S,,,1L,1,0.03000300030003
1572,2,4,1,1,1,:1O,::1O1S:1O1S,1O,,1L,1,0.03000300030003
1573,2,5,0,1,1,1O:1O,1O:1O1S:1S:1S:1S,,,1L,1,0.03000300030003
1574,2,5,0,1,0,:2O,:::1O1S:1O1S,,,,1,0.03000300030003
1575,2,5,0,1,0,:1O,::::1O1S,,,,1,0.03000300030003
1576,2,5,0,1,0,:,::::1O,,,,1,0.03000300030003
1577,2,5,0,1,0,:,:::1O1S:1O1S,,,,1,0.03000300030003
1578,2,5,0,1,0,1O:2O,::::,,,,1,0.03000300030003
1579,2,5,0,1,0,1O:1O,:::1O:1S,,,,1,0.03000300030003
1580,2,4,2,1,2,:1O,:1O:1O1S:1O1S,:,,1L:1L,1,0.03000300030003
1581,2,4,2,1,1,:,::1O1S:1O1S,:,,1L,1,0.03000300030003
1582,2,4,2,1,0,:,:::1S,:,,,1,0.03000300030003
1583,2,4,1,2,1,:1O,::1O:1S,1N1O,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1584,2,4,1,1,2,:,:1O:1O1S:1O1S,1O,,1L:1L,1,0.03000300030003
1585,2,4,1,1,2,:,1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1586,2,4,1,1,1,:2O,:1O:1O:1S,1O,,1L,1,0.03000300030003
1587,2,4,1,1,1,:2O,:1O1S:1O1S:1S,,,1L,1,0.03000300030003
1588,2,4,1,1,1,:1O,::1O:1O1S,,,1L,1,0.03000300030003
1589,2,4,1,1,1,:1O,::1O:1O,,,1L,1,0.03000300030003
1590,2,5,1,1,1,:,::1O:1O:1O1S,,,1L,1,0.03000300030003
1591,2,5,1,1,1,:,:::1O:1O1S,,,1L,1,0.03000300030003
1592,2,6,1,1,1,:1O,::::1O1S:1S,1O,,1L,1,0.03000300030003
1593,2,6,0,1,2,:,:::1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1594,2,6,0,1,2,:1O,::1O:1O:1O1S:1S,,,1L:1L,1,0.03000300030003
1595,2,6,0,1,2,:1O,::1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1596,2,6,0,1,2,:1O,::1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1597,2,6,0,1,2,:1O,::1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1598,2,6,0,1,2,:1O,:1O:1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1599,2,6,0,1,2,:1O,:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1600,2,6,0,1,2,:1O,1O:1O:1O:1O:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1601,2,6,0,1,2,:1O,1O:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1602,2,6,0,1,2,:,::1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1603,2,6,0,1,1,:1O,::1O:1O1S:1O1S:1O1S,,,1L,1,0.03000300030003
1604,2,6,0,1,2,:,::1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1605,2,6,0,1,2,:,1O:1O1S:1O1S:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
1606,2,6,0,1,2,1O:1O,1O:1O1S:1O1S:1O1S:1S:1S,,,1L:1L,1,0.03000300030003
1607,2,6,0,1,1,:2O,:::1O:1O:1S,,,1L,1,0.03000300030003
1608,2,6,0,1,1,:2O,:::1O:1O1S:1S,,,1L,1,0.03000300030003
1609,2,6,0,1,1,:2O,::1O:1O:1O:1O1S,,,1L,1,0.03000300030003
1610,2,6,0,1,1,:1O,::::1O:1O1S,,,1L,1,0.03000300030003
1611,2,6,0,1,1,:1O,::1O:1O:1O1S:1O1S,,,1L,1,0.03000300030003
1612,2,6,0,1,2,:1O,::1O:1O:1O:1O1S,,,1L:1L,1,0.03000300030003
1613,2,6,0,1,2,:2O,:1O:1O:1O1S:1O1S:1O1S,,,1L:1L,1,0.03000300030003
