,num_dol,num_pegdme,num_tfsi,num_ps,num_li,atoms_dol,atoms_pegdme,atoms_tfsi,atoms_ps,atoms_li,count,%
643,3,4,0,1,1,1O:1O:1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
644,3,3,0,2,1,::1O,::1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
645,3,4,0,1,0,:1O:1O,:1O:1O:1O,,,,1,0.03000300030003
646,3,3,1,2,2,::1O,1O:1O:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
647,3,3,1,2,2,::1O,1O:1O:1O,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
648,3,3,1,1,2,::,1O:2O:2O,1N1O1S,,1L:1L,1,0.03000300030003
649,3,3,1,1,2,::,1O:2O:2O,2O,,1L:1L,1,0.03000300030003
650,3,3,1,1,2,::,2O:2O:2O,,,1L:1L,1,0.03000300030003
651,3,3,0,1,1,1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
652,3,3,0,2,2,1O:1O:2O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
653,3,3,1,1,2,::,:2O:2O,1O,,1L:1L,1,0.03000300030003
654,3,3,1,1,2,::1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
655,3,3,1,1,2,::1O,1O:1O:2O,,,1L:1L,1,0.03000300030003
656,3,3,1,1,2,::1O,:1O:1O,2O,,1L:1L,1,0.03000300030003
657,3,3,0,1,1,1O:1O:1O,1O:1O:2O,,,1L,1,0.03000300030003
658,3,3,1,1,2,::2O,:2O:2O,2O,,1L:1L,1,0.03000300030003
659,3,3,1,2,1,::,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
660,3,3,0,2,1,::1O,::1O,,2S:2S:3S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
661,3,3,1,2,2,1O:1O:1O,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
662,3,3,1,1,1,:1O:1O,1O:1O:1O,2O1S,,1L,1,0.03000300030003
663,3,3,1,2,2,:1O:2O,1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
664,3,3,0,2,1,::1O,::1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
665,3,3,1,2,2,:1O:1O,:1O:2O,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
666,0,3,0,2,1,,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
667,3,4,0,1,1,::1O,:::1O,,,1L,1,0.03000300030003
668,4,4,0,1,1,:::1O,:::2O,,,1L,1,0.03000300030003
669,4,4,0,2,1,::1O:1O,:::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
670,4,4,0,1,2,:::1O,::2O:2O,,,1L:1L,1,0.03000300030003
671,4,4,0,1,2,:::1O,:1O:1O:2O,,,1L:1L,1,0.03000300030003
672,4,4,0,1,2,:::1O,1O:1O:2O:2O,,,1L:1L,1,0.03000300030003
673,4,4,0,1,2,:1O:1O:1O,::1O:2O,,,1L:1L,1,0.03000300030003
674,4,4,0,1,2,:1O:1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
675,4,4,0,1,1,:::2O,:1O:1O:2O,,,1L,1,0.03000300030003
676,4,4,0,1,1,:::1O,:1O:2O:2O,,,1L,1,0.03000300030003
677,4,3,0,1,1,:::2O,1O:1O:1O,,,1L,1,0.03000300030003
678,4,4,0,1,1,:::1O,1O:1O:1O:2O,,,1L,1,0.03000300030003
679,4,4,0,1,1,:::1O,1O:1O:1O:1O,,,1L,1,0.03000300030003
680,4,4,0,1,1,:::,::1O:2O,,,1L,1,0.03000300030003
681,4,4,0,1,1,:::,:1O:1O:1O,,,1L,1,0.03000300030003
682,4,4,0,1,1,:::,1O:1O:2O:2O,,,1L,1,0.03000300030003
683,4,4,0,1,1,:::,1O:1O:1O:1O,,,1L,1,0.03000300030003
684,4,4,0,1,1,::1O:1O,::1O:1O,,,1L,1,0.03000300030003
685,4,4,0,2,1,:::,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
686,4,4,1,1,1,:1O:1O:1O,::1O:1O,1O,,1L,1,0.03000300030003
687,4,5,0,1,0,:::1O,:::1O:1O,,,,1,0.03000300030003
688,4,5,0,1,1,:1O:1O:1O,::1O:1O:1O,,,1L,1,0.03000300030003
689,5,1,0,2,1,:::1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
690,5,1,0,2,1,::1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
691,5,1,0,2,1,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
692,5,1,0,1,1,::::1O,1O,,,1L,1,0.03000300030003
693,5,1,0,1,1,::::1O,,,,1L,1,0.03000300030003
694,5,1,0,1,1,::1O:1O:1O,1O,,,1L,1,0.03000300030003
695,5,1,0,1,1,::1O:1O:1O,,,,1L,1,0.03000300030003
696,5,1,0,1,0,::::,,,,,1,0.03000300030003
697,5,1,0,1,0,:::1O:1O,2O,,,,1,0.03000300030003
698,5,1,0,1,0,:::1O:1O,1O,,,,1,0.03000300030003
699,5,0,0,2,1,:::1O:1O,,,2S:2S:2S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
700,5,0,0,2,1,:::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
701,5,0,0,2,1,::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
702,4,5,1,1,1,:::,:1O:1O:1O:2O,,,1L,1,0.03000300030003
703,4,5,0,1,1,:::,:::1O:2O,,,1L,1,0.03000300030003
704,4,4,0,1,1,::1O:1O,:1O:2O:2O,,,1L,1,0.03000300030003
705,4,4,0,1,1,::1O:1O,:1O:1O:2O,,,1L,1,0.03000300030003
706,4,4,0,1,1,::1O:1O,:1O:1O:1O,,,1L,1,0.03000300030003
707,4,3,0,2,1,:::1O,::2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
708,4,3,0,2,1,:::1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
709,4,3,0,2,1,:::1O,:1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
710,4,3,0,2,1,:::,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
711,4,3,0,2,1,:::,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
712,4,3,0,2,1,:::,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
713,4,3,0,2,1,:::,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
714,4,3,0,2,1,::1O:1O,::2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
715,4,3,0,2,1,::1O:1O,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
716,4,3,0,2,1,::1O:1O,::1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
717,4,3,0,1,2,:::,2O:2O:2O,,,1L:1L,1,0.03000300030003
718,4,3,0,1,2,:::,1O:2O:2O,,,1L:1L,1,0.03000300030003
719,4,3,0,1,2,::1O:1O,:1O:1O,,,1L:1L,1,0.03000300030003
720,4,3,0,1,2,::1O:1O,1O:1O:2O,,,1L:1L,1,0.03000300030003
721,4,3,0,1,2,:1O:1O:2O,1O:1O:2O,,,1L:1L,1,0.03000300030003
722,4,3,0,1,2,:1O:1O:1O,1O:1O:2O,,,1L:1L,1,0.03000300030003
723,4,3,0,2,1,:::1O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
724,4,3,0,2,2,::1O:1O,:1O:2O,,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
725,4,4,0,1,1,:1O:1O:1O,:::1O,,,1L,1,0.03000300030003
726,4,3,0,2,2,:::,1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
727,4,4,0,1,0,:::1O,:::1O,,,,1,0.03000300030003
728,4,4,0,1,0,:::1O,::1O:1O,,,,1,0.03000300030003
729,4,3,1,2,2,::1O:1O,1O:1O:2O,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
730,4,3,1,2,2,::1O:1O,1O:1O:1O,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
731,4,3,1,2,1,:::1O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
732,4,3,1,1,2,:::1O,1O:2O:2O,,,1L:1L,1,0.03000300030003
733,4,3,1,1,2,:::1O,1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
734,4,3,1,1,2,::1O:2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
735,4,3,1,1,2,::1O:1O,1O:2O:2O,,,1L:1L,1,0.03000300030003
736,4,3,1,1,2,:1O:1O:2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
737,4,3,1,1,2,:1O:1O:1O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
738,4,3,1,1,2,:1O:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
739,4,3,1,1,1,:::1O,::2O,,,1L,1,0.03000300030003
740,4,3,1,1,1,:::1O,:1O:1O,,,1L,1,0.03000300030003
741,4,3,1,1,1,:::1O,1O:1O:2O,1O,,1L,1,0.03000300030003
742,5,1,0,2,1,:::1O:2O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
743,5,1,0,2,1,::::1O,1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
744,5,1,1,1,1,::::1O,2O,1O,,1L,1,0.03000300030003
745,6,1,1,1,1,::::1O:1O,2O,1O,,1L,1,0.03000300030003
746,6,1,0,2,1,:::::1O,1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
747,6,1,0,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
748,6,1,0,1,1,::::1O:1O,2O,,,1L,1,0.03000300030003
749,6,1,0,1,0,:::::1O,,,,,1,0.03000300030003
750,6,1,0,1,0,:::1O:1O:1O,1O,,,,1,0.03000300030003
751,6,0,0,2,1,::::1O:2O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
752,6,0,0,2,1,:::1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
753,5,5,0,1,1,::::,:1O:1O:1O:1O,,,1L,1,0.03000300030003
754,5,4,0,1,1,::::1O,::1O:1O,,,1L,1,0.03000300030003
755,5,4,0,1,1,::::1O,:1O:2O:2O,,,1L,1,0.03000300030003
756,5,4,0,1,1,::::1O,:1O:1O:2O,,,1L,1,0.03000300030003
757,5,4,0,1,1,::::,::2O:2O,,,1L,1,0.03000300030003
758,5,4,0,1,1,::::,1O:1O:1O:1O,,,1L,1,0.03000300030003
759,5,4,0,1,1,::1O:1O:1O,::1O:1O,,,1L,1,0.03000300030003
760,5,3,0,2,2,::::1O,:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
761,6,1,0,2,1,:::::1O,1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
762,6,2,0,1,0,:::::,:2O,,,,1,0.03000300030003
763,5,3,0,1,2,::::1O,2O:2O:2O,,,1L:1L,1,0.03000300030003
764,6,2,0,1,0,:::::1O,:,,,,1,0.03000300030003
765,7,2,0,1,2,::::1O:1O:1O,1O:2O,,,1L:1L,1,0.03000300030003
766,7,1,0,2,1,:::::1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
767,7,0,0,2,1,:::::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
768,6,3,0,1,1,:::::1O,:2O:2O,,,1L,1,0.03000300030003
769,6,3,0,1,0,:::::1O,::1O,,,,1,0.03000300030003
770,6,3,0,1,0,:::::,:1O:1O,,,,1,0.03000300030003
771,6,2,1,1,1,:::::,1O:1O,2O,,1L,1,0.03000300030003
772,6,2,0,1,1,:::::1O,:2O,,,1L,1,0.03000300030003
773,6,2,0,1,1,:::::1O,1O:2O,,,1L,1,0.03000300030003
774,6,2,0,1,1,:::::1O,1O:1O,,,1L,1,0.03000300030003
775,6,2,0,1,1,::::1O:1O,:2O,,,1L,1,0.03000300030003
776,6,2,0,1,1,::::1O:1O,1O:2O,,,1L,1,0.03000300030003
777,6,2,0,1,1,::::1O:1O,1O:1O,,,1L,1,0.03000300030003
778,6,2,0,1,1,:::1O:1O:1O,:2O,,,1L,1,0.03000300030003
779,6,2,0,1,0,:::::1O,:1O,,,,1,0.03000300030003
780,5,3,0,2,1,::::1O,::1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
781,5,3,0,1,2,::::,1O:1O:2O,,,1L:1L,1,0.03000300030003
782,5,2,0,1,0,::::,:,,,,1,0.03000300030003
783,5,2,0,2,2,:::1O:1O,2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
784,5,2,0,2,1,::::1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
785,5,2,0,2,1,::::1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
786,5,2,0,2,1,::::,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
787,5,2,0,2,1,:::1O:1O,:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
788,5,2,0,2,1,:::1O:1O,:,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
789,5,2,0,2,1,:::1O:1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
790,5,2,0,2,1,::1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
791,5,2,0,2,1,::1O:1O:1O,1O:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
792,5,2,0,2,1,:1O:1O:1O:1O,:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
793,5,2,0,1,2,:::1O:1O,1O:2O,,,1L:1L,1,0.03000300030003
794,5,2,0,1,1,::::2O,1O:2O,,,1L,1,0.03000300030003
795,5,2,0,1,1,:::1O:2O,1O:1O,,,1L,1,0.03000300030003
796,5,2,0,1,1,::1O:1O:1O,:2O,,,1L,1,0.03000300030003
797,5,2,0,1,1,:1O:1O:1O:1O,:1O,,,1L,1,0.03000300030003
798,5,2,0,1,0,::::2O,1O:1O,,,,1,0.03000300030003
799,5,2,0,2,1,::::1O,:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
800,5,2,1,1,1,::1O:1O:1O,1O:2O,,,1L,1,0.03000300030003
801,5,3,0,1,2,:::1O:2O,1O:1O:2O,,,1L:1L,1,0.03000300030003
802,5,2,1,1,1,:::1O:1O,1O:2O,,,1L,1,0.03000300030003
803,5,3,0,1,2,:::1O:1O,:1O:2O,,,1L:1L,1,0.03000300030003
804,5,3,0,1,2,:::1O:1O,1O:1O:2O,,,1L:1L,1,0.03000300030003
805,5,3,0,1,1,::::1O,::2O,,,1L,1,0.03000300030003
806,5,3,0,1,1,::::1O,1O:2O:2O,,,1L,1,0.03000300030003
807,5,3,0,1,1,::::1O,1O:1O:2O,,,1L,1,0.03000300030003
808,5,3,0,1,1,::::,:2O:2O,,,1L,1,0.03000300030003
809,5,3,0,1,1,:::1O:1O,::1O,,,1L,1,0.03000300030003
810,5,3,0,1,1,:::1O:1O,1O:1O:1O,,,1L,1,0.03000300030003
811,5,3,0,1,1,::1O:1O:1O,::2O,,,1L,1,0.03000300030003
812,5,3,0,1,1,::1O:1O:1O,:1O:1O,,,1L,1,0.03000300030003
813,5,3,0,1,0,::::1O,1O:1O:1O,,,,1,0.03000300030003
814,5,3,0,1,0,::::,::,,,,1,0.03000300030003
815,5,3,0,1,0,:::1O:1O,:1O:1O,,,,1,0.03000300030003
816,5,3,0,1,0,:::1O:1O,1O:1O:1O,,,,1,0.03000300030003
817,5,2,1,1,1,::::1O,:2O,,,1L,1,0.03000300030003
818,4,3,0,1,2,:1O:1O:1O,1O:1O:1O,,,1L:1L,1,0.03000300030003
819,4,3,0,1,1,:::,::2O,,,1L,1,0.03000300030003
820,3,4,0,1,2,1O:1O:1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
821,3,5,0,1,1,::,::1O:1O:1O,,,1L,1,0.03000300030003
822,3,5,0,2,1,::,:1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
823,3,5,0,1,1,::2O,::1O:1O:1O,,,1L,1,0.03000300030003
824,3,5,0,1,1,::1O,:::1O:1O,,,1L,1,0.03000300030003
825,3,5,0,1,1,::1O,::1O:1O:1O,,,1L,1,0.03000300030003
826,3,5,0,1,1,::1O,:1O:1O:1O:2O,,,1L,1,0.03000300030003
827,3,5,0,1,1,::1O,:1O:1O:1O:1O,,,1L,1,0.03000300030003
828,3,5,0,1,1,::1O,1O:1O:1O:1O:1O,,,1L,1,0.03000300030003
829,3,5,0,1,1,:1O:1O,:1O:1O:1O:1O,,,1L,1,0.03000300030003
830,4,3,0,1,1,:::,::1O,,,1L,1,0.03000300030003
831,3,5,0,1,0,::1O,::::,,,,1,0.03000300030003
832,3,5,0,1,0,::1O,:::1O:1O,,,,1,0.03000300030003
833,3,5,0,1,0,::,::1O:1O:1O,,,,1,0.03000300030003
834,3,4,1,1,2,::1O,1O:2O:2O:2O,,,1L:1L,1,0.03000300030003
835,3,4,1,1,2,::,1O:2O:2O:2O,1O,,1L:1L,1,0.03000300030003
836,3,4,1,1,2,:1O:2O,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
837,3,4,1,1,2,:1O:1O,1O:1O:1O:2O,1O,,1L:1L,1,0.03000300030003
838,3,5,0,2,1,::,:1O:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
839,3,5,0,2,1,::1O,:::1O:1O,,2S:2S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
840,3,5,1,1,1,::1O,:1O:1O:1O:1O,1O,,1L,1,0.03000300030003
841,4,0,0,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
842,4,1,0,2,1,:::1O,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
843,4,1,0,2,1,:::,1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
844,4,1,0,2,1,::1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
845,4,1,0,2,1,:1O:1O:1O,1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
846,4,1,0,2,1,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
847,4,1,0,2,1,:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
848,4,1,0,1,2,1O:1O:1O:1O,2O,,,1L:1L,1,0.03000300030003
849,4,1,0,1,1,:::,2O,,,1L,1,0.03000300030003
850,4,1,0,1,1,:::,1O,,,1L,1,0.03000300030003
851,4,1,0,1,1,::1O:2O,2O,,,1L,1,0.03000300030003
852,4,1,0,1,1,:1O:1O:1O,2O,,,1L,1,0.03000300030003
853,4,1,0,1,1,:1O:1O:1O,1O,,,1L,1,0.03000300030003
854,4,1,0,1,0,:::1O,1O,,,,1,0.03000300030003
855,4,1,0,1,0,1O:1O:1O:1O,1O,,,,1,0.03000300030003
856,4,0,1,2,1,::1O:1O,,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
857,3,4,1,1,2,:1O:1O,1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
858,3,4,1,1,1,::1O,::1O:1O,,,1L,1,0.03000300030003
859,3,4,1,1,1,::1O,:1O:1O:1O,2O1S,,1L,1,0.03000300030003
860,3,4,0,2,1,::1O,:1O:1O:2O,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
861,3,4,0,2,1,::,::1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
862,3,4,0,2,1,::,:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
863,3,4,0,2,1,:1O:1O,:1O:2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
864,3,4,0,1,2,::2O,:1O:1O:2O,,,1L:1L,1,0.03000300030003
865,3,4,0,1,2,::1O,::2O:2O,,,1L:1L,1,0.03000300030003
866,3,4,0,1,2,::1O,::1O:1O,,,1L:1L,1,0.03000300030003
867,3,4,0,1,2,::1O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
868,3,4,0,1,2,::1O,1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
869,3,4,0,1,2,::,::1O:2O,,,1L:1L,1,0.03000300030003
870,3,4,0,1,2,::,:1O:1O:2O,,,1L:1L,1,0.03000300030003
871,3,4,0,1,2,:1O:1O,::2O:2O,,,1L:1L,1,0.03000300030003
872,3,4,0,1,2,:1O:1O,:1O:1O:2O,,,1L:1L,1,0.03000300030003
873,3,4,0,1,2,:1O:1O,1O:1O:1O:2O,,,1L:1L,1,0.03000300030003
874,3,4,0,1,2,1O:1O:2O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
875,3,4,0,1,2,1O:1O:1O,::2O:2O,,,1L:1L,1,0.03000300030003
876,3,4,0,2,1,::,:::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
877,3,4,0,2,1,::1O,::1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
878,3,4,1,1,1,::1O,:1O:1O:1O,1O,,1L,1,0.03000300030003
879,3,4,0,2,1,::1O,:::1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
880,3,4,1,1,1,::,:::2O,1O,,1L,1,0.03000300030003
881,3,4,1,1,1,::,:::1O,2O1S,,1L,1,0.03000300030003
882,3,4,1,1,1,::,:1O:1O:2O,,,1L,1,0.03000300030003
883,3,4,1,1,1,::,:1O:1O:1O,1O,,1L,1,0.03000300030003
884,3,4,1,1,1,::,1O:1O:1O:1O,1O,,1L,1,0.03000300030003
885,3,4,1,1,1,1O:1O:1O,::1O:2O,1O,,1L,1,0.03000300030003
886,3,4,1,1,0,::1O,::1O:1O,,,,1,0.03000300030003
887,3,4,1,1,0,::,:::1O,,,,1,0.03000300030003
888,3,4,1,1,0,::,::1O:1O,,,,1,0.03000300030003
889,3,4,1,1,0,:1O:1O,::1O:1O,,,,1,0.03000300030003
890,3,4,0,2,2,::1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
891,3,4,0,2,2,::1O,1O:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
892,3,4,0,2,2,:1O:1O,::1O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
893,3,4,0,2,2,:1O:1O,:1O:1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
894,3,4,0,2,2,1O:1O:1O,:1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
895,4,1,0,2,1,:::1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
896,4,1,0,2,1,:::1O,1O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
897,4,1,0,2,1,:::1O,1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
898,4,2,1,1,1,:::1O,:2O,,,1L,1,0.03000300030003
899,4,2,1,1,1,:::,:2O,1O,,1L,1,0.03000300030003
900,4,2,1,1,1,:::,:2O,,,1L,1,0.03000300030003
901,4,2,1,1,1,:::,1O:2O,2O1S,,1L,1,0.03000300030003
902,4,2,1,1,1,::1O:1O,1O:2O,1O,,1L,1,0.03000300030003
903,4,2,1,1,0,:::,:,1O,,,1,0.03000300030003
904,4,2,0,2,2,::1O:1O,1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
905,4,2,0,2,2,:1O:1O:1O,2O:2O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
906,4,2,0,2,1,:::1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
907,4,2,0,2,1,:::1O,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
908,4,2,0,2,1,:::1O,:,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
909,4,2,0,2,1,:::1O,1O:1O,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
910,4,2,0,2,1,:::1O,1O:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
911,4,2,0,2,1,:::1O,1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
912,4,2,0,2,1,:::,:2O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
913,4,2,0,2,1,:::,:1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
914,4,2,1,1,1,:::1O,2O:2O,1O,,1L,1,0.03000300030003
915,4,2,1,1,1,:::1O,:2O,1O,,1L,1,0.03000300030003
916,4,2,0,2,1,:::,:1O,,2S:2S:2S:2S:2S:2S:2S:2S,1L,1,0.03000300030003
917,4,2,1,1,2,:::1O,2O:2O,2O,,1L:1L,1,0.03000300030003
918,4,3,0,1,1,:::,:1O:1O,,,1L,1,0.03000300030003
919,4,3,0,1,1,::1O:2O,::2O,,,1L,1,0.03000300030003
920,4,3,0,1,1,::1O:2O,:1O:1O,,,1L,1,0.03000300030003
921,4,3,0,1,1,::1O:2O,1O:1O:2O,,,1L,1,0.03000300030003
922,4,3,0,1,1,::1O:1O,1O:1O:2O,,,1L,1,0.03000300030003
923,4,3,0,1,1,:1O:1O:2O,:1O:1O,,,1L,1,0.03000300030003
924,4,3,0,1,1,:1O:1O:1O,::2O,,,1L,1,0.03000300030003
925,4,3,0,1,1,1O:1O:1O:1O,:1O:2O,,,1L,1,0.03000300030003
926,4,3,0,1,0,:::1O,1O:1O:1O,,,,1,0.03000300030003
927,4,3,0,1,0,:::,::2O,,,,1,0.03000300030003
928,4,3,0,1,0,::1O:1O,::2O,,,,1,0.03000300030003
929,4,3,0,1,0,::1O:1O,::1O,,,,1,0.03000300030003
930,4,3,0,1,0,::1O:1O,::,,,,1,0.03000300030003
931,4,3,0,1,0,:1O:1O:2O,1O:1O:1O,,,,1,0.03000300030003
932,4,2,1,2,1,:::1O,1O:2O,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
933,4,2,0,2,1,:::,:1O,,2S:2S:2S:2S:3S:3S:4S:4S,1L,1,0.03000300030003
