,num_dmt,num_tfsi,num_dol,num_ps,num_li,atoms_dmt,atoms_tfsi,atoms_dol,atoms_ps,atoms_li,count,%
1619,2,1,3,3,2,:1O,1O,1O:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1620,2,1,3,3,2,:1O,1N1O1S,1O:1O:1O,::1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1621,2,1,3,3,2,:1N2O1S,1O,:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1622,2,1,3,3,2,:1N1O1S,2O1S,:1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1623,2,1,3,3,2,:1N1O1S,1O,1O:1O:1O,:::1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1624,2,1,3,2,2,1O:1O,1O,:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1625,2,1,3,2,2,1O:1O,1O,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1626,2,1,3,2,2,1O:1O,1O,1O:1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1627,2,1,3,2,2,1N1O:1O,,1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1628,2,1,3,2,2,1N1O:1O,,1O:1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1629,2,1,3,2,2,1N1O1S:1O,1O1S,:1O:1O,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
1630,2,1,3,2,2,1N1O1S:1O,1O,:1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1631,2,1,3,2,2,1N1O1S:1O,,1O:1O:2O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1632,2,1,3,2,1,:2O1S,,1O:1O:1O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1633,2,1,3,2,1,:1O,,::1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1634,2,1,3,2,1,:1O,,::,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1635,2,1,3,1,2,1O:2O1S,,1O:1O:2O,,1L:1L,1,0.03000300030003
1636,2,1,3,1,2,1O:1O,2O,:1O:1O,,1L:1L,1,0.03000300030003
1637,2,1,3,1,2,1N2O1S:1O,2O,:1O:1O,,1L:1L,1,0.03000300030003
1638,2,1,3,1,2,1N1O:2O1S,1O,:1O:1O,,1L:1L,1,0.03000300030003
1639,2,1,3,1,1,:1O1S,2O,::,,1L,1,0.03000300030003
1640,2,1,3,1,1,:1O1S,1O1S,::2O,,1L,1,0.03000300030003
1641,2,1,3,1,1,:1O1S,1O,:1O:1O,,1L,1,0.03000300030003
1642,2,1,3,1,1,:1O,2O1S,::1O,,1L,1,0.03000300030003
1643,2,1,2,3,2,1O:1O,1O,1O:1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1644,2,1,2,3,2,1O:1O,1N3O2S,1O:1O,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1645,2,0,5,1,1,1N2O1S:1O,,::1O:1O:1O,,1L,1,0.03000300030003
1646,2,0,6,1,1,1O1S:1O1S,,:::::1O,,1L,1,0.03000300030003
1647,2,1,1,3,2,1N1O:1O,1O1S,1O,:::::1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1648,2,1,1,3,2,1N1O:1O,1O,1O,::::1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1649,2,1,1,2,2,1O:1O,1O1S,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1650,2,1,1,2,2,1O1S:1O1S,1O,1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1651,2,1,1,1,1,:1O,1O,1O,,1L,1,0.03000300030003
1652,2,1,1,1,1,1O:1O1S,1O,1O,,1L,1,0.03000300030003
1653,2,1,1,1,1,1O:1O1S,1O,,,1L,1,0.03000300030003
1654,2,0,7,1,1,1O:1O,,::::1O:1O:2O,,1L,1,0.03000300030003
1655,2,0,6,1,2,1O:2O1S,,::::1O:1O,,1L:1L,1,0.03000300030003
1656,2,0,6,1,1,1O:1O1S,,::::1O:1O,,1L,1,0.03000300030003
1657,2,0,6,1,1,1O:1O1S,,:::1O:1O:1O,,1L,1,0.03000300030003
1658,2,0,6,1,1,1O:1O,,::::1O:2O,,1L,1,0.03000300030003
1659,2,0,6,1,1,1N1O:1O,,:::::1O,,1L,1,0.03000300030003
1660,2,1,2,3,2,1O:1O,1N2O1S,1O:1O,:::1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1661,2,0,6,1,1,1N1O1S:1O,,:::::1O,,1L,1,0.03000300030003
1662,2,0,6,1,1,1N1O1S:1O,,::1O:1O:1O:1O,,1L,1,0.03000300030003
1663,2,0,6,1,1,1N1O1S:1N1O1S,,::::1O:1O,,1L,1,0.03000300030003
1664,2,0,5,1,2,:1O,,::1O:1O:1O,,1L:1L,1,0.03000300030003
1665,2,0,5,1,2,2O1S:2O1S,,:::1O:1O,,1L:1L,1,0.03000300030003
1666,2,0,5,1,2,2O1S:2O1S,,:1O:1O:1O:1O,,1L:1L,1,0.03000300030003
1667,2,0,5,1,1,:1N1O,,:1O:1O:1O:1O,,1L,1,0.03000300030003
1668,2,0,5,1,1,1O:1O1S,,::1O:1O:2O,,1L,1,0.03000300030003
1669,2,0,5,1,1,1O:1O,,::::,,1L,1,0.03000300030003
1670,2,0,5,1,1,1O:1O,,:::2O:2O,,1L,1,0.03000300030003
1671,2,0,5,1,1,1O1S:2O1S,,:::1O:1O,,1L,1,0.03000300030003
1672,2,0,5,1,1,1N2O1S:1O,,::::1O,,1L,1,0.03000300030003
1673,2,1,1,3,2,1O:1O,,1O,:::1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1674,2,1,1,3,2,1O:1O,1O,1O,:::1S:1S:1S:1S:1S:2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1675,2,1,1,3,2,1O:1O1S,1O,1O,:::1S:1S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1676,2,1,1,3,2,1O:1O1S,1O,1O,:::::1S:1S:1S:1S:1S:2S:3S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1677,2,1,2,3,2,1O:1O,1N1O1S,1O:1O,:::::::1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1678,2,1,2,3,2,1N1O:1O,,1O:1O,::::1S:1S:1S:1S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1679,2,1,2,3,2,1N1O1S:1O,1O,1O:1O,:::::::1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1680,2,1,2,3,2,1N1O1S:1O,1O,1O:1O,::1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1681,2,1,2,2,2,1O:1O1S,,:,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1682,2,1,2,2,2,1O:1O,1O1S,:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1683,2,1,2,2,2,1O:1O,1O,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1684,2,1,2,2,2,1O:1O,1O,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1685,2,1,2,2,2,1O:1O,,1O:1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1686,2,1,2,2,2,1N2O1S:1O1S,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1687,2,1,2,2,2,1N1O1S:1O,1O,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1688,2,1,2,2,2,1N1O1S:1O,1N1O1S,1O:1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
1689,2,1,2,2,1,1O1S:2O1S,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1690,2,1,2,1,2,1O:1O,1N1O1S,1O:1O,,1L:1L,1,0.03000300030003
1691,2,1,2,1,1,:1O,2O,:1O,,1L,1,0.03000300030003
1692,2,1,2,1,1,:1O,1O,:1O,,1L,1,0.03000300030003
1693,2,1,2,1,1,2O1S:2O1S,1O1S,:1O,,1L,1,0.03000300030003
1694,2,1,2,1,1,1O:1O1S,3O2S,:,,1L,1,0.03000300030003
1695,2,1,2,1,1,1O:1O1S,1N1O1S,:,,1L,1,0.03000300030003
1696,2,1,2,1,1,1O:1O,1O,:,,1L,1,0.03000300030003
1697,2,1,2,1,1,1O:1O,1N1O1S,:,,1L,1,0.03000300030003
1698,2,1,2,1,1,1N1O1S:1O1S,,:1O,,1L,1,0.03000300030003
1699,2,1,2,1,1,1N1O1S:1O,3O1S,:,,1L,1,0.03000300030003
1700,2,1,2,1,1,1N1O1S:1O,1O1S,:2O,,1L,1,0.03000300030003
1701,2,1,2,1,1,1N1O1S:1O,1O,:,,1L,1,0.03000300030003
1702,3,0,4,1,1,1N2O1S:1O:1O,,:::1O,,1L,1,0.03000300030003
1703,3,0,4,1,1,1N2O1S:1O:1O1S,,:::1O,,1L,1,0.03000300030003
1704,3,0,4,1,1,1N:1N1O1S:1O,,::1O:2O,,1L,1,0.03000300030003
1705,4,0,1,1,2,1N:1O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1706,4,0,1,1,3,1N2O1S:1O1S:2O1S:2O1S,,1O,,1L:1L:1L,1,0.03000300030003
1707,4,0,1,1,3,1N1O:1N2O1S:2O1S:2O1S,,1O,,1L:1L:1L,1,0.03000300030003
1708,4,0,1,1,2,::2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
1709,4,0,1,1,2,::1O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
1710,4,0,1,1,2,:1O:2O1S:2O1S,,2O,,1L:1L,1,0.03000300030003
1711,4,0,1,1,2,:1O:1O:2O1S,,1O,,1L:1L,1,0.03000300030003
1712,4,0,1,1,2,1O:2O1S:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
1713,4,0,1,1,2,1O:1O:2O:2O1S,,1O,,1L:1L,1,0.03000300030003
1714,4,0,1,1,2,1O:1O:2O1S:2O1S,,2O,,1L:1L,1,0.03000300030003
1715,4,0,1,1,2,1O:1O:1O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
1716,4,0,1,1,2,1O:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
1717,4,0,1,1,2,1O:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1718,4,0,1,1,2,1N:1N2O1S:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
1719,4,0,1,1,1,::1N2O1S:2O1S,,1O,,1L,1,0.03000300030003
1720,4,0,1,1,2,1N2O1S:2O1S:2O1S:2O1S,,1O,,1L:1L,1,0.03000300030003
1721,4,0,1,1,2,1N2O1S:1O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1722,4,0,1,1,2,1N2O1S:1O:1O:2O1S,,,,1L:1L,1,0.03000300030003
1723,4,0,1,1,2,1N2O1S:1O:1O:1O1S,,,,1L:1L,1,0.03000300030003
1724,4,0,1,1,2,1N2O1S:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
1725,4,0,1,1,2,1N2O1S:1O1S:2O:2O1S,,1O,,1L:1L,1,0.03000300030003
1726,4,0,1,1,2,1N2O1S:1N2O1S:1O:1O,,,,1L:1L,1,0.03000300030003
1727,4,0,1,1,2,1N1O:1O:1O:2O1S,,1O,,1L:1L,1,0.03000300030003
1728,4,0,1,1,2,1N1O:1N2O1S:1O:2O1S,,1O,,1L:1L,1,0.03000300030003
1729,4,0,1,1,2,1N1O1S:1O:1O1S:2O1S,,,,1L:1L,1,0.03000300030003
1730,4,0,1,1,1,::1O:1O,,1O,,1L,1,0.03000300030003
1731,4,0,1,1,1,::1O:1O,,,,1L,1,0.03000300030003
1732,4,0,1,1,3,2O1S:2O1S:2O1S:2O1S,,1O,,1L:1L:1L,1,0.03000300030003
1733,4,0,1,2,1,1N:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1734,4,0,1,2,1,:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:4S:4S,1L,1,0.03000300030003
1735,4,0,1,2,1,:1O:1O:1O1S,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1736,4,0,2,1,1,1N:1N1O:1O:1O,,:,,1L,1,0.03000300030003
1737,4,0,2,1,1,1N:1N1O1S:1O:1O,,:,,1L,1,0.03000300030003
1738,4,0,2,1,1,1N2O1S:1O:1O:2O1S,,:,,1L,1,0.03000300030003
1739,4,0,2,1,1,1N2O1S:1O1S:2O1S:2O1S,,:1O,,1L,1,0.03000300030003
1740,4,0,2,1,1,1N1O:1O:1O1S:1O1S,,:,,1L,1,0.03000300030003
1741,4,0,2,1,1,1N1O1S:1O:2O1S:2O1S,,:,,1L,1,0.03000300030003
1742,4,0,2,1,1,1N1O1S:1O:1O:1O1S,,:,,1L,1,0.03000300030003
1743,4,0,2,1,1,1N1O1S:1N1O1S:1O:1O,,:,,1L,1,0.03000300030003
1744,4,0,2,1,0,::1N:2O1S,,:,,,1,0.03000300030003
1745,4,0,2,1,0,::1N2O1S:1O,,:,,,1,0.03000300030003
1746,4,0,1,2,2,::2O:2O1S,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1747,4,0,1,2,2,::1N2O1S:2O1S,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1748,4,0,1,2,2,::1N1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1749,4,0,1,2,2,:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1750,4,0,1,2,2,:1N1O:1O:1O,,1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1751,4,0,1,2,2,1O:1O:2O1S:2O1S,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1752,4,0,1,2,2,1O:1O:1O:1O1S,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1753,4,0,1,2,2,1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1754,4,0,1,2,2,1N2O1S:1O:1O:2O1S,,,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1755,4,0,1,2,2,1N1O:1N1O1S:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1756,4,0,1,2,1,:::1O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1757,4,0,1,2,1,:::1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L,1,0.03000300030003
1758,4,0,1,2,1,::1O:2O1S,,,2S:2S:2S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1759,4,0,1,2,1,::1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1760,4,0,1,2,1,::1N:1N1O,,1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1761,4,0,1,1,1,::1O1S:1O1S,,1O,,1L,1,0.03000300030003
1762,4,0,1,1,1,::1N1O:1O,,1O,,1L,1,0.03000300030003
1763,4,0,2,1,1,1N:1O:1O1S:1O1S,,:1O,,1L,1,0.03000300030003
1764,4,0,0,1,2,1N1O1S:1O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1765,4,0,1,1,1,1N1O1S:1N1O1S:1O:2O1S,,,,1L,1,0.03000300030003
1766,4,0,0,2,2,::2O:2O1S,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1767,4,0,0,2,2,::1O1S:2O1S,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1768,4,0,0,2,2,:1N:1O:1O,,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1769,4,0,0,2,2,:1N1O1S:2O1S:2O1S,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1770,4,0,0,2,2,1N1O1S:1N1O1S:1O:1O1S,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1771,4,0,0,2,1,::1O:2O1S,,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1772,4,0,0,2,1,:1O:2O1S:2O1S,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1773,4,0,0,2,1,:1O:1O:1O,,,1S:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1774,4,0,0,2,1,:1N:1O:1O1S,,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1775,4,0,0,1,2,:1O1S:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1776,4,0,0,1,2,1N2O1S:1O:2O1S:2O1S,,,,1L:1L,1,0.03000300030003
1777,4,0,0,1,1,:1O:2O1S:2O1S,,,,1L,1,0.03000300030003
1778,4,0,1,1,1,::1N1O1S:1O,,1O,,1L,1,0.03000300030003
1779,4,0,0,1,1,:1O:1O1S:1O1S,,,,1L,1,0.03000300030003
1780,4,0,0,1,1,:1O1S:1O1S:2O1S,,,,1L,1,0.03000300030003
1781,4,0,0,1,1,:1N1O1S:1O:1O,,,,1L,1,0.03000300030003
1782,3,2,4,1,1,::1O,1O:2O,:::,,1L,1,0.03000300030003
1783,3,2,4,1,1,:1O:1O,:1O,:::,,1L,1,0.03000300030003
1784,3,2,4,1,1,:1O:1O,:,::1O:1O,,1L,1,0.03000300030003
1785,3,2,4,1,1,1N:1O:1O,1O:1O,:::1O,,1L,1,0.03000300030003
1786,3,2,3,1,2,1O:1O:1O1S,:1O,1O:1O:1O,,1L:1L,1,0.03000300030003
1787,3,2,3,1,2,1O:1O:1O,:2O,:1O:1O,,1L:1L,1,0.03000300030003
1788,3,2,3,1,2,1O:1O:1O,:,1O:1O:2O,,1L:1L,1,0.03000300030003
1789,3,2,3,1,1,::1O1S,:,::1O,,1L,1,0.03000300030003
1790,3,2,3,1,1,::1O,:1O1S,::,,1L,1,0.03000300030003
1791,4,0,1,1,1,1N1O:1O:1O1S:2O1S,,1O,,1L,1,0.03000300030003
1792,4,0,1,1,1,1N1O:1O:1O:1O1S,,,,1L,1,0.03000300030003
1793,4,0,1,1,1,1N2O1S:1O:1O:1O,,,,1L,1,0.03000300030003
1794,4,0,1,1,1,1N:1N1O1S:1O:1O,,1O,,1L,1,0.03000300030003
1795,4,0,1,1,1,:1O:2O1S:2O1S,,,,1L,1,0.03000300030003
1796,4,0,1,1,1,:1O:1O:2O1S,,1O,,1L,1,0.03000300030003
1797,4,0,1,1,1,:1O:1O1S:1O1S,,,,1L,1,0.03000300030003
1798,4,0,1,1,1,:1N2O1S:1O:2O1S,,,,1L,1,0.03000300030003
1799,4,0,1,1,1,:1N2O1S:1O:1O1S,,,,1L,1,0.03000300030003
1800,4,0,1,1,1,:1N2O1S:1O1S:1O1S,,,,1L,1,0.03000300030003
1801,4,0,1,1,1,:1N1O:1O:2O1S,,1O,,1L,1,0.03000300030003
1802,4,0,1,1,1,:1N1O:1O:1O,,1O,,1L,1,0.03000300030003
1803,4,0,1,1,1,:1N1O:1O:1O,,,,1L,1,0.03000300030003
1804,4,0,1,1,1,:1N1O:1N1O1S:1O,,1O,,1L,1,0.03000300030003
1805,4,0,1,1,1,:1N1O1S:1O:2O1S,,,,1L,1,0.03000300030003
1806,4,0,1,1,1,:1N1O1S:1O:1O1S,,1O,,1L,1,0.03000300030003
1807,4,0,1,1,1,:1N1O1S:1O:1O,,2O,,1L,1,0.03000300030003
1808,4,0,1,1,1,:1N1O1S:1O:1O,,1O,,1L,1,0.03000300030003
1809,4,0,1,1,1,:1N1O1S:1O1S:1O1S,,,,1L,1,0.03000300030003
1810,4,0,1,1,1,:1N1O1S:1N1O1S:2O1S,,,,1L,1,0.03000300030003
1811,4,0,1,1,1,1O:1O:2O1S:2O1S,,,,1L,1,0.03000300030003
1812,4,0,1,1,1,1O:1O1S:2O1S:2O1S,,,,1L,1,0.03000300030003
1813,4,0,1,1,1,1N:1O:1O:2O1S,,2O,,1L,1,0.03000300030003
1814,4,0,1,1,1,1N:1O:1O:2O1S,,1O,,1L,1,0.03000300030003
1815,4,0,1,1,1,1N:1O:1O:1O1S,,1O,,1L,1,0.03000300030003
1816,4,0,1,1,1,1N:1O:1O:1O1S,,,,1L,1,0.03000300030003
1817,4,0,1,1,1,1N:1O:1O:1O,,,,1L,1,0.03000300030003
1818,4,0,1,1,1,1N:1O:1O1S:2O1S,,,,1L,1,0.03000300030003
1819,4,0,1,1,1,1N:1O:1O1S:1O1S,,,,1L,1,0.03000300030003
1820,4,0,2,1,1,1N:1N:1N1O1S:1O,,:1O,,1L,1,0.03000300030003
1821,4,0,2,1,1,1N:1O:1O:1O,,:1O,,1L,1,0.03000300030003
1822,3,2,3,1,1,:1O:1O1S,:1O,1O:1O:1O,,1L,1,0.03000300030003
1823,4,0,2,1,2,1O:2O1S:2O1S:2O1S,,:2O,,1L:1L,1,0.03000300030003
1824,4,0,2,1,3,1N2O1S:1N2O1S:1O:2O1S,,:1O,,1L:1L:1L,1,0.03000300030003
1825,4,0,2,1,3,1N1O1S:1N2O1S:1O:2O1S,,:1O,,1L:1L:1L,1,0.03000300030003
1826,4,0,2,1,2,::1N2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1827,4,0,2,1,2,:1O:2O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1828,4,0,2,1,2,:1O:1O:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1829,4,0,2,1,2,:1O:1O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1830,4,0,2,1,2,:1O:1O1S:2O1S,,1O:2O,,1L:1L,1,0.03000300030003
1831,4,0,2,1,2,:1O1S:1O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1832,4,0,2,1,2,:1N2O1S:1O:2O1S,,:1O,,1L:1L,1,0.03000300030003
1833,4,0,2,1,2,:1N2O1S:1O:1O,,:1O,,1L:1L,1,0.03000300030003
1834,4,0,2,1,2,:1N1O:1N2O1S:1O,,:1O,,1L:1L,1,0.03000300030003
1835,4,0,2,1,2,:1N1O1S:1N2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1836,4,0,2,1,2,1O:2O1S:2O1S:2O1S,,2O:2O,,1L:1L,1,0.03000300030003
1837,4,0,2,1,2,1N2O1S:1N2O1S:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1838,4,0,2,1,2,1O:1O:2O1S:2O1S,,1O:2O,,1L:1L,1,0.03000300030003
1839,4,0,2,1,2,1O:1O:1O:2O1S,,:,,1L:1L,1,0.03000300030003
1840,4,0,2,1,2,1O:1O:1O:1O1S,,1O:2O,,1L:1L,1,0.03000300030003
1841,4,0,2,1,2,1O:1O:1O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1842,4,0,2,1,2,1O:1O1S:2O:2O1S,,:2O,,1L:1L,1,0.03000300030003
1843,4,0,2,1,2,1O:1O1S:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1844,4,0,2,1,2,1O:1O1S:1O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1845,4,0,2,1,2,1O:1O1S:1O1S:1O1S,,1O:1O,,1L:1L,1,0.03000300030003
1846,4,0,2,1,2,1O1S:2O1S:2O1S:2O1S,,:1O,,1L:1L,1,0.03000300030003
1847,4,0,2,1,2,1N2O1S:1O:2O1S:2O1S,,1O:1O,,1L:1L,1,0.03000300030003
1848,4,0,2,1,2,1N2O1S:1O:1O:2O1S,,:,,1L:1L,1,0.03000300030003
1849,4,0,2,1,2,1N2O1S:1O:1O:1O,,:,,1L:1L,1,0.03000300030003
1850,4,0,2,1,3,1N2O1S:1O:2O1S:2O1S,,:1O,,1L:1L:1L,1,0.03000300030003
1851,4,0,2,1,3,1N2O1S:2O:2O1S:2O1S,,:1O,,1L:1L:1L,1,0.03000300030003
1852,4,0,2,1,3,1O:1O1S:2O1S:2O1S,,1O:1O,,1L:1L:1L,1,0.03000300030003
1853,4,0,2,2,1,:1O:1O1S:2O1S,,:,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1854,4,0,2,2,2,:1O:1O:1O1S,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1855,4,0,2,2,2,1O:1O:1O:1O1S,,:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1856,4,0,2,2,2,1O:1O:1O:1O1S,,:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1857,4,0,2,2,2,1O:1O:1O:1O,,:2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1858,4,0,2,2,2,1O:1O:1O:1O,,:,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1859,4,0,2,2,2,1O:1O:1O:1O,,:,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1860,4,0,2,2,2,1N2O1S:1O:1O:2O1S,,:,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1861,4,0,2,2,1,:::2O1S,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1862,4,0,2,2,1,:::2O1S,,1O:2O,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1863,4,0,2,2,1,:::2O1S,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1864,4,0,2,2,1,:::1O1S,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1865,4,0,2,2,1,:::1O,,:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
1866,4,0,2,2,1,:::1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1867,4,0,2,2,1,:::1N2O1S,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1868,4,0,2,2,1,:::1N1O1S,,:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1869,4,0,2,2,1,::1O:2O1S,,:,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1870,4,0,2,2,1,::1O:2O1S,,:,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1871,4,0,2,2,1,::1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L,1,0.03000300030003
1872,4,0,2,2,1,::1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1873,4,0,2,2,1,::1N:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
