,num_dol,num_dmi,num_tfsi,num_ps,num_li,atoms_dol,atoms_dmi,atoms_tfsi,atoms_ps,atoms_li,count,%
1234,3,4,0,1,0,::,::1N:2N,,,,1,0.03000300030003
1235,3,3,2,1,2,1O:1O:1O,::1O,1O:1O,,1L:1L,1,0.03000300030003
1236,3,3,1,1,2,:1O:1O,:1O:1O,,,1L:1L,1,0.03000300030003
1237,3,3,2,1,2,1O:1O:1O,:1O:1O,:1O,,1L:1L,1,0.03000300030003
1238,3,3,2,1,2,1O:1O:1O,:1O:1O,1O:1O1S,,1L:1L,1,0.03000300030003
1239,3,3,2,1,2,1O:1O:1O,:1O:1O,1O:1O,,1L:1L,1,0.03000300030003
1240,3,3,1,1,2,::2O,1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1241,3,3,1,1,2,:1O:2O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1242,3,3,1,1,2,:1O:1O,:1O:1O,1O,,1L:1L,1,0.03000300030003
1243,3,3,1,1,1,:1O:1O,::1O,,,1L,1,0.03000300030003
1244,3,3,1,1,1,:1O:1O,::1N1O,,,1L,1,0.03000300030003
1245,3,3,0,1,2,::1O,:1N:1O,,,1L:1L,1,0.03000300030003
1246,3,3,0,2,1,::,::1O,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
1247,3,3,0,2,1,::1O,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1248,3,3,0,2,1,::1O,::1O,,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
1249,3,3,0,2,1,::1O,:1O:2N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1250,3,3,0,2,1,::1O,:1O:1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1251,3,3,0,2,1,::1O,:1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1252,3,3,0,2,1,::1O,:1N1O:2N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1253,3,3,0,2,1,:1O:2O,:1N:1O,,1S:1S:1S:2S:2S:3S:3S:3S,1L,1,0.03000300030003
1254,3,3,0,2,1,::2O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1255,3,3,0,2,1,:1O:1O,::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1256,3,3,0,2,1,:1O:1O,::1N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1257,3,3,0,2,1,:1O:1O,:1N:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1258,3,3,0,2,1,:1O:1O,:1N:1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1259,3,3,0,2,1,1O:1O:2O,::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1260,3,3,0,2,1,1O:1O:1O,::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1261,3,3,0,2,1,::2O,::1N1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1262,3,3,0,2,2,1O:1O:1O,1N1O:1N1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1263,3,3,1,1,1,:1O:1O,:1O:1O,1O,,1L,1,0.03000300030003
1264,3,3,0,2,2,::1O,:1N1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1265,3,3,1,1,1,:1O:1O,:1N:1O,1O,,1L,1,0.03000300030003
1266,3,3,1,1,1,:1O:1O,:1N:1O,,,1L,1,0.03000300030003
1267,3,3,1,1,1,:1O:1O,:1N1O:1O,,,1L,1,0.03000300030003
1268,3,3,1,1,1,1O:1O:1O,::,1O,,1L,1,0.03000300030003
1269,3,3,1,1,1,1O:1O:1O,:1N1O:1O,,,1L,1,0.03000300030003
1270,3,3,0,2,2,::1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1271,3,3,0,2,2,:1O:1O,::1O,,1S:2S:2S:2S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1272,3,3,0,2,2,1O:1O:1O,1O:1O:1O,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1273,3,3,0,2,2,:1O:1O,:1O:1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1274,3,3,0,2,2,:1O:1O,1O:1O:1O,,::1S:1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1275,3,3,0,2,2,:1O:1O,1N1O:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1276,3,3,0,2,2,1O:1O:1O,::1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1277,3,3,0,2,2,1O:1O:1O,:1O:1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1278,3,3,0,2,2,1O:1O:1O,:1N1O:1N1O,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
1279,3,2,0,2,1,::,1N:1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1280,3,2,0,2,1,::,1N:1O,,1S:2S:2S:3S:3S:3S:3S:4S,1L,1,0.03000300030003
1281,3,2,0,2,1,::,1N:1O,,1S:1S:2S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1282,2,4,1,1,1,:1O,::1N:1O,1N1O,,1L,1,0.03000300030003
1283,2,4,1,1,1,:2O,:::1N,2O,,1L,1,0.03000300030003
1284,2,4,1,1,1,:1O,:::1O,2O1S,,1L,1,0.03000300030003
1285,2,4,1,1,1,:1O,:::1O,2O,,1L,1,0.03000300030003
1286,2,4,1,1,1,:1O,:::1O,1O1S,,1L,1,0.03000300030003
1287,2,4,1,1,1,:1O,::1O:1O,1O,,1L,1,0.03000300030003
1288,2,4,1,1,1,:1O,::1N:1O,1O,,1L,1,0.03000300030003
1289,2,4,1,1,1,:1O,::1N:1O,,,1L,1,0.03000300030003
1290,2,4,1,1,2,:,1N1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1291,2,4,1,1,1,:1O,:1N:1O:1O,1O,,1L,1,0.03000300030003
1292,2,4,1,1,1,:,::1O:1O,2O1S,,1L,1,0.03000300030003
1293,2,4,1,1,1,:,::1O:1O,1O,,1L,1,0.03000300030003
1294,2,4,1,1,1,:,::1O:1O,,,1L,1,0.03000300030003
1295,2,4,1,1,1,:,:1O:1O:2N,1O,,1L,1,0.03000300030003
1296,2,4,1,1,1,:,:1N:1N1O:1O,1O,,1L,1,0.03000300030003
1297,2,4,1,1,2,1O:1O,:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1298,2,4,1,1,2,:,1N1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1299,2,4,1,1,1,1O:1O,:::1N1O,2O,,1L,1,0.03000300030003
1300,2,5,0,1,0,:,::::2N1O,,,,1,0.03000300030003
1301,2,5,0,1,1,:,::1N:1O:1O,,,1L,1,0.03000300030003
1302,2,5,0,1,1,:,::1N1O:1N1O:1N1O,,,1L,1,0.03000300030003
1303,2,5,0,1,1,:,:1N:1O:1O:1O,,,1L,1,0.03000300030003
1304,2,5,0,1,1,1O:1O,::::1N1O,,,1L,1,0.03000300030003
1305,2,5,0,1,1,1O:1O,:::1N:1O,,,1L,1,0.03000300030003
1306,2,5,0,1,1,1O:1O,::1O:1O:2N,,,1L,1,0.03000300030003
1307,2,4,1,2,2,1O:1O,:1O:1O:1O,1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
1308,2,4,1,1,2,:1O,1O:1O:1O:1O,1N1O1S,,1L:1L,1,0.03000300030003
1309,2,4,1,2,1,1O:1O,:::2N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1310,2,4,1,1,2,:2O,:1N1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1311,2,4,1,1,2,:1O,:1O:1O:1O,3O1S,,1L:1L,1,0.03000300030003
1312,2,4,1,1,2,:1O,1O:1O:1O:1O,2O1S,,1L:1L,1,0.03000300030003
1313,2,4,1,1,2,:1O,1O:1O:1O:1O,2O,,1L:1L,1,0.03000300030003
1314,2,4,1,1,2,:1O,1O:1O:1O:1O,1O1S,,1L:1L,1,0.03000300030003
1315,2,4,1,1,1,1O:1O,:::1N1O,3O1S,,1L,1,0.03000300030003
1316,2,4,1,1,1,1O:1O,:::1N,1O,,1L,1,0.03000300030003
1317,3,2,0,2,1,:1O:1O,:1O,,::1S:1S:1S:2S:2S:2S,1L,1,0.03000300030003
1318,2,4,0,1,1,:,:1O:1O:2N1O,,,1L,1,0.03000300030003
1319,2,4,0,1,1,:1O,::1O:2N1O,,,1L,1,0.03000300030003
1320,2,4,0,1,1,:1O,::1O:2N,,,1L,1,0.03000300030003
1321,2,4,0,1,1,:1O,:1O:1O:2N1O,,,1L,1,0.03000300030003
1322,2,4,0,1,1,:1O,:1O:1O:1O,,,1L,1,0.03000300030003
1323,2,4,0,1,1,:1O,1N:1N1O:1O:1O,,,1L,1,0.03000300030003
1324,2,4,0,1,1,:,:::1N1O,,,1L,1,0.03000300030003
1325,2,4,0,1,1,:,1N:1O:1O:1O,,,1L,1,0.03000300030003
1326,2,4,0,1,2,1O:1O,1N:1O:1O:1O,,,1L:1L,1,0.03000300030003
1327,2,4,0,1,1,1O:1O,:::1N1O,,,1L,1,0.03000300030003
1328,2,4,0,1,1,1O:1O,::1O:2N,,,1L,1,0.03000300030003
1329,2,4,0,1,1,1O:1O,:1N:1O:2N,,,1L,1,0.03000300030003
1330,2,4,0,1,1,1O:1O,:1N:1O:1O,,,1L,1,0.03000300030003
1331,2,4,0,1,1,1O:1O,:1N:1N1O:1O,,,1L,1,0.03000300030003
1332,2,4,0,1,0,:1O,:::,,,,1,0.03000300030003
1333,2,4,0,1,1,:2O,:1N:1O:1O,,,1L,1,0.03000300030003
1334,2,4,0,1,2,1O:2O,:1O:1O:1O,,,1L:1L,1,0.03000300030003
1335,2,4,1,1,1,1O:1O,::1O:1O,1O,,1L,1,0.03000300030003
1336,2,4,0,2,1,:1O,:::1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1337,2,4,1,1,1,1O:1O,::1N:1O,1O,,1L,1,0.03000300030003
1338,2,4,1,1,0,:,:::,,,,1,0.03000300030003
1339,2,4,0,2,2,1O:1O,:1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1340,2,4,0,2,2,1O:1O,:1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1341,2,4,0,2,2,1O:1O,:1N1O:1O:1O,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
1342,2,4,0,2,1,:1O,:::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1343,2,4,0,2,1,:1O,::1N1O:2N,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1344,2,4,0,1,2,:,:1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1345,2,4,0,2,1,:1O,::1N1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1346,2,4,0,2,1,:,:::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1347,2,4,0,2,1,:,::1O:2N,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1348,2,4,0,2,1,:,::1O:2N,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1349,2,4,0,2,1,1O:1O,:::,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1350,2,4,0,1,2,:1O,1N1O:1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1351,2,5,0,1,1,:,::1O:1O:1O,,,1L,1,0.03000300030003
1352,2,5,0,1,1,:,::1O:1O:2N,,,1L,1,0.03000300030003
1353,2,5,0,1,1,:,::1O:1O:2N1O,,,1L,1,0.03000300030003
1354,3,1,0,2,2,::1O,1O,,3S:3S:3S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
1355,3,2,0,1,0,::,:2N,,,,1,0.03000300030003
1356,3,2,0,1,0,::,:1N1O,,,,1,0.03000300030003
1357,3,1,2,1,2,1O:1O:1O,1O,2O:2O1S,,1L:1L,1,0.03000300030003
1358,3,1,2,1,2,1O:1O:1O,1O,2O:2O,,1L:1L,1,0.03000300030003
1359,3,1,1,1,2,1O:1O:1O,1N1O,2O1S,,1L:1L,1,0.03000300030003
1360,3,1,1,1,1,:1O:1O,2N1O,2O,,1L,1,0.03000300030003
1361,3,1,0,2,2,:1O:1O,1O,,3S:4S:5S:5S:5S:6S:6S:6S,1L:1L,1,0.03000300030003
1362,3,2,0,1,1,1O:1O:1O,:,,,1L,1,0.03000300030003
1363,3,1,0,2,2,:1O:1O,1O,,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1364,3,1,0,2,2,:1O:1O,1O,,3S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
1365,3,1,0,2,2,:1O:1O,1O,,2S:3S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1366,3,1,0,2,2,:1O:1O,1O,,2S:3S:3S:3S:3S:3S:3S:4S,1L:1L,1,0.03000300030003
1367,3,1,0,2,2,:1O:1O,1O,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
1368,3,1,0,2,2,1O:1O:1O,1O,,3S:4S:4S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
1369,3,2,0,1,0,::1O,:,,,,1,0.03000300030003
1370,3,2,0,1,1,1O:1O:2O,:1O,,,1L,1,0.03000300030003
1371,2,5,0,1,1,:,::::1N1O,,,1L,1,0.03000300030003
1372,3,2,0,1,2,1O:1O:1O,1N1O:1N1O,,,1L:1L,1,0.03000300030003
1373,3,2,0,2,1,:1O:1O,:1N,,1S:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1374,3,2,0,2,1,:1O:1O,1N1O:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1375,3,2,0,2,1,1O:1O:1O,:1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1376,3,2,0,1,2,::1O,1N1O:1O,,,1L:1L,1,0.03000300030003
1377,3,2,0,1,2,:1O:2O,1O:1O,,,1L:1L,1,0.03000300030003
1378,3,2,0,1,2,1O:1O:2O,:1O,,,1L:1L,1,0.03000300030003
1379,3,2,0,1,1,::1O,:2N,,,1L,1,0.03000300030003
1380,3,2,0,1,1,:1O:1O,1O:2N,,,1L,1,0.03000300030003
1381,3,2,0,1,1,::1O,:1N1O,,,1L,1,0.03000300030003
1382,3,2,0,1,1,::1O,1N1O:1O,,,1L,1,0.03000300030003
1383,3,2,0,1,1,::,1O:1O,,,1L,1,0.03000300030003
1384,3,2,0,1,1,:1O:2O,:1N1O,,,1L,1,0.03000300030003
1385,3,2,0,1,1,:1O:2O,1N1O:1O,,,1L,1,0.03000300030003
1386,3,2,0,1,1,:1O:1O,:1N,,,1L,1,0.03000300030003
1387,3,1,0,2,1,::1O,1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1388,3,1,0,2,1,::1O,1O,,1S:1S:1S:2S:3S:3S:3S:3S,1L,1,0.03000300030003
1389,3,1,0,2,1,::1O,1N1O,,:1S:1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1390,2,5,0,1,2,:,1N1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1391,2,5,0,2,1,:,::::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1392,2,5,0,2,1,:,::::1O,,:1S:1S:2S:2S:2S:2S:3S,1L,1,0.03000300030003
1393,2,5,0,2,1,1O:1O,::::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1394,2,5,0,1,2,:1O,::1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1395,2,5,0,1,2,:1O,1N1O:1O:1O:1O:2N1O,,,1L:1L,1,0.03000300030003
1396,2,5,0,1,2,:1O,1N1O:1N1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1397,2,5,0,1,2,1O:1O,::1N1O:1O:1O,,,1L:1L,1,0.03000300030003
1398,3,1,0,2,1,::,1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1399,2,5,0,1,1,:1O,:::1O:2N1O,,,1L,1,0.03000300030003
1400,2,5,0,1,1,:1O,:::1N:1O,,,1L,1,0.03000300030003
1401,2,5,0,1,1,:1O,:::1N1O:1O,,,1L,1,0.03000300030003
1402,2,5,0,1,1,:1O,::1O:1O:2N1O,,,1L,1,0.03000300030003
1403,2,5,0,1,1,:1O,::1N1O:1O:2N1O,,,1L,1,0.03000300030003
1404,2,5,0,1,1,:1O,:1N:1N:1O:1O,,,1L,1,0.03000300030003
1405,2,5,0,2,1,:,::::1O,,:::1S:1S:2S:2S:2S,1L,1,0.03000300030003
1406,2,5,0,2,1,:1O,::::1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1407,2,5,0,2,2,:1O,:1N1O:1N1O:1O:1O,,::1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
1408,2,5,1,1,1,1O:1O,::::1O,,,1L,1,0.03000300030003
1409,2,5,1,1,1,:,::1N:1O:1O,,,1L,1,0.03000300030003
1410,2,5,1,1,1,:,:::1O:1O,1O,,1L,1,0.03000300030003
1411,2,5,1,1,2,:1O,:1N1O:1O:1O:1O,1O,,1L:1L,1,0.03000300030003
1412,2,5,1,1,2,:1O,:1O:1O:1O:1O,3O,,1L:1L,1,0.03000300030003
1413,2,6,0,1,0,:,:::::,,,,1,0.03000300030003
1414,2,6,0,1,1,:1O,::1N:1N:1O:1O,,,1L,1,0.03000300030003
1415,2,6,0,1,1,:1O,:::1N:1O:1O,,,1L,1,0.03000300030003
1416,2,6,0,1,2,1O:1O,:1O:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1417,2,6,0,1,2,:1O,:1N:1O:1O:1O:1O,,,1L:1L,1,0.03000300030003
1418,2,6,1,1,1,:1O,:::::1O,1O,,1L,1,0.03000300030003
1419,3,1,0,1,1,::1O,2N,,,1L,1,0.03000300030003
1420,3,1,0,1,2,:1O:1O,1O,,,1L:1L,1,0.03000300030003
1421,3,1,0,2,1,:1O:1O,1O,,::1S:1S:2S:2S:2S:2S,1L,1,0.03000300030003
1422,8,1,0,1,1,::::::1O:1O,1O,,,1L,1,0.03000300030003
