,num_dol,num_tfee,num_tfsi,num_ps,num_li,atoms_dol,atoms_tfee,atoms_tfsi,atoms_ps,atoms_li,count,%
461,3,0,1,3,2,1O:1O:2O,,,1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
462,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
463,3,0,4,1,2,1O:1O:2O,,1O:1O:1O:1O,,1L:1L,2,0.06000600060006
464,6,0,2,1,2,::1O:1O:1O:1O,,1O:1O1S,,1L:1L,2,0.06000600060006
465,3,0,3,1,2,1O:1O:1O,,:1N2O2S:1O,,1L:1L,2,0.06000600060006
466,3,0,4,1,2,:1O:1O,,1O:1O:1O:2O1S,,1L:1L,2,0.06000600060006
467,3,0,4,1,2,:1O:1O,,1O:1O:2O:2O,,1L:1L,2,0.06000600060006
468,3,0,3,1,2,1O:1O:1O,,2O:2O:2O1S,,1L:1L,2,0.06000600060006
469,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
470,3,0,1,3,2,:1O:1O,,1N1O1S,:::1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
471,6,0,1,2,2,::1O:1O:1O:1O,,1O,:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
472,5,0,3,1,2,1O:1O:1O:1O:1O,,:1O:1O,,1L:1L,2,0.06000600060006
473,3,0,1,2,2,1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
474,3,0,3,2,2,1O:1O:1O,,:1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
475,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:2O,,1L:1L,2,0.06000600060006
476,5,0,3,1,2,1O:1O:1O:1O:1O,,1O:1O:1O,,1L:1L,2,0.06000600060006
477,3,0,1,2,2,1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,2,0.06000600060006
478,5,1,1,1,2,1O:1O:1O:1O:2O,,2O1S,,1L:1L,2,0.06000600060006
479,7,0,1,1,2,::1O:1O:1O:1O:2O,,2O,,1L:1L,2,0.06000600060006
480,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:1S:1S:1S:2S:2S:2S,1L:1L,2,0.06000600060006
481,7,0,1,1,2,1O:1O:1O:1O:1O:1O:1O,,2O1S,,1L:1L,2,0.06000600060006
482,7,0,1,1,2,:1O:1O:1O:1O:1O:1O,,2O,,1L:1L,2,0.06000600060006
483,3,0,2,2,2,1O:1O:1O,,1N1O1S:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
484,5,1,0,1,2,1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
485,6,0,0,2,2,:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
486,2,0,3,1,2,1O:1O,,1O:2O:2O1S,,1L:1L,2,0.06000600060006
487,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
488,3,0,2,2,2,1O:1O:2O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
489,3,0,2,2,2,1O:1O:1O,,1N1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
490,6,0,0,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,2,0.06000600060006
491,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,1O:1O,,1L:1L,2,0.06000600060006
492,3,0,3,2,2,1O:1O:1O,,1O:1O:2O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,2,0.06000600060006
493,3,0,1,2,2,1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,2,0.06000600060006
494,3,0,2,2,2,1O:1O:1O,,1O:2O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
495,3,0,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
496,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
497,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
498,3,0,2,2,2,1O:1O:1O,,1O:1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
499,3,0,3,2,2,1O:1O:1O,,1O:1O:1O1S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
500,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,::1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
501,3,0,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
502,3,0,2,2,2,1O:1O:2O,,1O:1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
503,6,0,2,1,2,::1O:1O:1O:2O,,1O:1O1S,,1L:1L,2,0.06000600060006
504,6,0,1,1,2,:1O:1O:1O:1O:1O,,3O1S,,1L:1L,2,0.06000600060006
505,6,0,0,1,1,::1O:1O:1O:1O,,,,1L,2,0.06000600060006
506,3,1,2,2,2,1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
507,3,0,2,1,2,1O:1O:1O,,2O1S:2O1S,,1L:1L,2,0.06000600060006
508,3,0,2,1,2,:1O:1O,,1N2O2S:2O1S,,1L:1L,2,0.06000600060006
509,6,0,1,1,2,:1O:1O:1O:1O:1O,,1O1S,,1L:1L,2,0.06000600060006
510,7,0,0,1,2,1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,2,0.06000600060006
511,3,0,3,2,2,1O:1O:1O,,:1O:1O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
512,7,0,0,1,2,1O:1O:1O:1O:1O:1O:2O,,,,1L:1L,2,0.06000600060006
513,5,0,2,2,2,:1O:1O:1O:2O,,1O:1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
514,3,0,3,2,2,1O:1O:1O,,:1O:1O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,2,0.06000600060006
515,3,1,2,2,2,1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,2,0.06000600060006
516,3,1,2,2,2,1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,2,0.06000600060006
517,6,0,0,2,2,1O:1O:1O:1O:1O:1O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,2,0.06000600060006
518,5,0,1,1,1,:1O:1O:1O:1O,,,,1L,1,0.03000300030003
519,5,0,1,1,1,:1O:1O:1O:1O,,1O,,1L,1,0.03000300030003
520,5,0,1,1,2,1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
521,5,0,0,3,2,::1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
522,5,0,1,1,2,1O:1O:1O:1O:1O,,1N4O2S,,1L:1L,1,0.03000300030003
523,5,0,1,1,2,1O:1O:1O:1O:2O,,1N1O,,1L:1L,1,0.03000300030003
524,5,0,0,3,2,::1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
525,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
526,5,0,0,3,2,::1O:1O:2O,,,:::1S:1S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
527,6,0,1,2,2,::1O:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
528,5,0,0,3,2,::1O:1O:1O,,,:::1S:1S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
529,5,0,1,1,1,::1O:1O:1O,,2O,,1L,1,0.03000300030003
530,5,0,0,3,2,::1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S:5S,1L:1L,1,0.03000300030003
531,6,0,1,2,2,::1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
532,5,0,1,1,2,1O:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
533,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
534,6,0,1,2,2,::1O:1O:1O:1O,,2O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
535,6,0,1,2,2,::1O:1O:1O:1O,,1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
536,6,0,1,3,2,::1O:1O:1O:1O,,1O,::1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
537,6,0,1,2,2,:::1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
538,5,0,1,1,2,1O:1O:1O:1O:1O,,1N1O,,1L:1L,1,0.03000300030003
539,6,0,1,2,2,:::1O:1O:1O,,1O,2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
540,6,0,1,2,2,::1O:1O:1O:1O,,1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
541,6,0,2,1,1,:::1O:1O:1O,,1O:1O,,1L,1,0.03000300030003
542,5,0,1,1,1,::1O:1O:2O,,1O,,1L,1,0.03000300030003
543,6,0,2,1,1,:::1O:1O:1O,,1O:2O,,1L,1,0.03000300030003
544,5,0,1,1,1,:::1O:1O,,2O1S,,1L,1,0.03000300030003
545,5,0,1,1,1,:::1O:1O,,2O,,1L,1,0.03000300030003
546,6,0,1,2,2,::1O:1O:1O:1O,,1O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
547,5,0,1,1,1,::1O:2O:2O,,1O,,1L,1,0.03000300030003
548,6,0,1,2,2,::1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
549,5,0,1,1,2,1O:1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
550,5,0,2,2,2,:1O:1O:1O:1O,,1O:1O,:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
551,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
552,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
553,5,0,1,2,2,1O:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
554,5,0,1,2,2,1O:1O:1O:1O:1O,,1N1O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
555,6,0,1,1,2,:1O:1O:1O:1O:1O,,2O2S,,1L:1L,1,0.03000300030003
556,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
557,6,0,1,1,2,:1O:1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
558,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:1S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
559,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,1S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
560,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,2O1S,,1L:1L,1,0.03000300030003
561,6,0,1,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
562,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,3O,,1L:1L,1,0.03000300030003
563,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
564,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
565,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
566,5,0,1,2,2,1O:1O:1O:1O:1O,,1O,2S:2S:3S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
567,5,0,1,1,2,1O:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
568,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
569,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N2O1S,,1L:1L,1,0.03000300030003
570,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,1N1O1S,,1L:1L,1,0.03000300030003
571,6,0,1,1,2,1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
572,6,0,1,1,1,::::1O:1O,,2O1S,,1L,1,0.03000300030003
573,6,0,1,1,1,::::1O:1O,,1O,,1L,1,0.03000300030003
574,6,0,1,1,1,:::1O:1O:2O,,2O1S,,1L,1,0.03000300030003
575,5,0,1,2,2,1O:1O:1O:1O:1O,,1O1S,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
576,5,0,1,2,2,1O:1O:1O:1O:1O,,2O,1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
577,6,0,1,1,1,:::1O:1O:1O,,1O,,1L,1,0.03000300030003
578,6,0,1,1,1,::1O:1O:1O:1O,,1O1S,,1L,1,0.03000300030003
579,5,0,1,2,2,1O:1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
580,5,0,1,2,2,1O:1O:1O:1O:1O,,2O1S,1S:1S:1S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
581,6,0,1,1,2,:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
582,5,0,1,2,2,1O:1O:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
583,5,0,1,2,2,1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
584,6,0,1,1,2,:1O:1O:1O:1O:2O,,1O1S,,1L:1L,1,0.03000300030003
585,6,0,1,2,2,::1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
586,6,0,1,2,2,:1O:1O:1O:1O:2O,,,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
587,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
588,6,0,1,2,2,:1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
589,6,0,1,2,2,:1O:1O:1O:1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
590,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
591,5,0,1,1,2,1O:1O:1O:1O:2O,,2O2S,,1L:1L,1,0.03000300030003
592,5,0,1,1,2,1O:1O:1O:1O:2O,,3O1S,,1L:1L,1,0.03000300030003
593,5,0,1,1,2,1O:1O:1O:2O:2O,,1N1O,,1L:1L,1,0.03000300030003
594,5,0,1,1,2,1O:1O:1O:2O:2O,,1N1O1S,,1L:1L,1,0.03000300030003
595,5,0,0,3,2,:1O:1O:1O:2O,,,:::1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
596,6,0,1,2,2,1O:1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
597,6,0,1,1,2,::1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
598,5,0,1,1,2,1O:1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
599,5,0,1,1,2,:1O:1O:1O:1O,,1N3O2S,,1L:1L,1,0.03000300030003
600,6,0,1,1,2,::1O:1O:1O:1O,,1N3O1S,,1L:1L,1,0.03000300030003
601,6,0,1,1,2,::1O:1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
602,5,0,1,1,2,:1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
603,6,0,1,1,2,:1O:1O:2O:2O:2O,,1O,,1L:1L,1,0.03000300030003
604,5,0,1,1,2,:1O:1O:1O:1O,,3O1S,,1L:1L,1,0.03000300030003
605,5,0,1,1,2,:1O:1O:1O:1O,,3O2S,,1L:1L,1,0.03000300030003
606,5,0,1,1,2,:1O:1O:1O:2O,,1N2O2S,,1L:1L,1,0.03000300030003
607,6,0,1,1,2,:1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
608,5,0,1,1,2,:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
609,5,0,1,1,2,:1O:1O:2O:2O,,2O,,1L:1L,1,0.03000300030003
610,5,0,1,1,2,::1O:1O:1O,,1N2O2S,,1L:1L,1,0.03000300030003
611,5,0,1,2,1,::::1O,,1N1O1S,2S:2S:2S:3S:3S:4S:4S:4S,1L,1,0.03000300030003
612,5,0,0,3,2,::1O:1O:1O,,,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:3S:3S:3S,1L:1L,1,0.03000300030003
613,5,0,0,3,2,:1O:1O:1O:1O,,,:1S:1S:2S:2S:2S:2S:3S:3S:3S:4S:4S:4S:4S:4S:4S,1L:1L,1,0.03000300030003
614,5,0,0,3,2,:1O:1O:1O:2O,,,::1S:1S:1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
615,6,1,0,2,1,::::1O:1O,,,2S:2S:2S:2S:2S:2S:3S:3S,1L,1,0.03000300030003
616,4,1,2,2,2,1O:1O:1O:1O,,1O:2O1S,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
617,4,1,2,2,2,1O:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
618,4,1,2,2,2,1O:1O:1O:1O,,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
619,4,1,2,1,2,::1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
620,4,1,2,1,2,:1O:2O:2O,,2O:2O,,1L:1L,1,0.03000300030003
621,4,1,2,1,2,:1O:1O:2O,,1N3O2S:2O,,1L:1L,1,0.03000300030003
622,4,1,2,1,2,:1O:1O:2O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
623,4,1,2,1,2,:1O:1O:1O,1O,2O:2O,,1L:1L,1,0.03000300030003
624,6,1,2,1,2,:::1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
625,4,1,2,1,2,:1O:1O:1O,1O,1N1O1S:3O2S,,1L:1L,1,0.03000300030003
626,4,1,2,1,2,:1O:1O:1O,,2O1S:3O1S,,1L:1L,1,0.03000300030003
627,7,0,0,1,2,::1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
628,7,0,0,1,2,::1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
629,7,0,0,2,2,::1O:1O:1O:1O:1O,,,2S:2S:2S:3S:3S:4S:4S:4S,1L:1L,1,0.03000300030003
630,4,1,2,1,2,:1O:1O:1O,,1O:1O,,1L:1L,1,0.03000300030003
631,6,1,1,2,2,::1O:1O:1O:1O,,2O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
632,4,1,2,2,2,1O:1O:1O:1O,1O,1O:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
633,6,1,1,1,2,::1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
634,6,1,1,1,2,:1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
635,6,1,0,2,2,:1O:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
636,6,1,1,1,1,::1O:1O:1O:2O,,2O,,1L,1,0.03000300030003
637,4,1,2,2,2,::1O:1O,,:2O1S,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
638,4,1,2,2,2,:1O:1O:1O,,:2O,2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
639,4,1,2,2,2,:1O:1O:1O,,:1O,1S:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
640,6,1,1,1,1,:::1O:1O:1O,,2O1S,,1L,1,0.03000300030003
641,6,1,1,1,2,:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
642,6,1,1,1,2,::1O:1O:1O:1O,,2O,,1L:1L,1,0.03000300030003
643,4,1,2,2,2,:1O:1O:1O,,1O:1O1S,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
644,4,1,2,2,2,:1O:1O:1O,,1O:1O,:::1S:1S:2S:2S:2S,1L:1L,1,0.03000300030003
645,6,1,1,1,2,:1O:1O:1O:1O:2O,,2O,,1L:1L,1,0.03000300030003
646,4,1,2,2,2,:1O:1O:1O,,1O:1O,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
647,4,1,2,2,2,:1O:1O:1O,,1O:1O,1S:1S:1S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
648,6,1,1,1,2,::1O:1O:1O:1O,,1O1S,,1L:1L,1,0.03000300030003
649,4,1,2,1,2,:1O:1O:1O,,1O1S:1O1S,,1L:1L,1,0.03000300030003
650,7,0,0,2,2,:::1O:1O:1O:1O,,,:1S:1S:1S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
651,4,1,2,1,2,:1O:1O:1O,,1N3O2S:1O,,1L:1L,1,0.03000300030003
652,4,1,1,2,2,:1O:1O:2O,,1O1S,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
653,7,1,1,1,1,:::::1O:1O,,1O1S,,1L,1,0.03000300030003
654,4,1,1,2,2,::1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
655,4,1,1,2,2,::1O:1O,,1O,2S:2S:3S:3S:3S:3S:4S:4S,1L:1L,1,0.03000300030003
656,7,1,1,1,2,::1O:1O:1O:1O:1O,,2O1S,,1L:1L,1,0.03000300030003
657,4,1,1,2,2,::1O:1O,,1N2O2S,2S:2S:2S:2S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
658,8,0,0,1,1,::::1O:1O:1O:1O,,,,1L,1,0.03000300030003
659,4,1,1,2,2,:1O:1O:2O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
660,4,1,1,3,2,:1O:1O:1O,,2O,::1S:1S:2S:2S:2S:2S:2S:3S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
661,8,0,0,1,2,:1O:1O:1O:1O:1O:1O:1O,,,,1L:1L,1,0.03000300030003
662,4,1,1,2,2,:1O:1O:1O,,2O,3S:3S:3S:4S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
663,4,1,1,2,2,:1O:1O:1O,,2O,1S:2S:2S:2S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
664,4,1,1,2,2,:1O:1O:1O,,1O,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
665,8,0,1,1,1,:::::1O:1O:1O,,1O,,1L,1,0.03000300030003
666,4,1,1,2,2,:1O:1O:1O,,1O,2S:2S:2S:2S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
667,4,1,1,2,2,::1O:1O,,2O,2S:2S:2S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
668,4,1,2,1,1,:1O:1O:1O,,1O:2O,,1L,1,0.03000300030003
669,4,1,2,1,2,:1O:1O:1O,,1N2O2S:2O,,1L:1L,1,0.03000300030003
670,7,0,1,1,2,:::1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
671,4,1,2,1,2,:1O:1O:1O,,1N2O2S:1O,,1L:1L,1,0.03000300030003
672,7,0,1,1,1,::::1O:1O:1O,,1O,,1L,1,0.03000300030003
673,7,0,1,1,2,:1O:1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
674,7,0,1,1,2,::1O:1O:1O:1O:2O,,1O,,1L:1L,1,0.03000300030003
675,4,1,2,1,2,1O:1O:1O:1O,,1O:2O2S,,1L:1L,1,0.03000300030003
676,7,0,1,1,2,:::1O:1O:1O:1O,,1O,,1L:1L,1,0.03000300030003
677,4,1,2,1,2,1O:1O:1O:1O,,1O1S:2O,,1L:1L,1,0.03000300030003
678,7,0,2,1,2,::::1O:1O:2O,,1O:2O,,1L:1L,1,0.03000300030003
679,7,0,1,2,2,::1O:1O:1O:1O:1O,,,2S:2S:3S:3S:3S:3S:3S:3S,1L:1L,1,0.03000300030003
680,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:2O1S,,1L:1L,1,0.03000300030003
681,4,1,2,1,2,1O:1O:1O:1O,,1N1O1S:1O1S,,1L:1L,1,0.03000300030003
682,7,0,1,2,2,::1O:1O:1O:1O:1O,,1O,1S:1S:1S:1S:2S:2S:2S:3S,1L:1L,1,0.03000300030003
683,7,0,1,2,2,::::1O:1O:1O,,1O,3S:3S:3S:3S:4S:4S:5S:5S,1L:1L,1,0.03000300030003
684,7,0,2,1,2,:::1O:1O:1O:1O,,1O:2O,,1L:1L,1,0.03000300030003
685,4,1,3,1,2,1O:1O:1O:1O,,1O:1O:1O,,1L:1L,1,0.03000300030003
686,4,1,3,1,2,1O:1O:1O:2O,,1O:1O:1O,,1L:1L,1,0.03000300030003
687,5,0,0,3,2,:1O:1O:1O:1O,,,:::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:3S:4S:4S,1L:1L,1,0.03000300030003
688,6,1,0,1,2,1O:1O:1O:1O:1O:2O,,,,1L:1L,1,0.03000300030003
689,5,0,0,3,2,:1O:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
690,5,0,0,3,2,1O:1O:1O:1O:1O,,,:::1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
691,6,0,2,1,2,1O:1O:1O:1O:1O:1O,,:1O,,1L:1L,1,0.03000300030003
692,5,0,0,3,2,1O:1O:1O:1O:1O,,,::1S:1S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S:2S,1L:1L,1,0.03000300030003
693,5,0,0,3,2,1O:1O:1O:1O:1O,,,:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:1S:2S:2S:3S:3S,1L:1L,1,0.03000300030003
