,r ($\AA$),g_full(r),O (DOL),O (DOL),P (TMP),O (TMP-i),O (TMP-i),O (TMP-i),O (TMP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
295,14.775,1.0006044390778683,0.9632674084805094,0.9755275598282966,0.9722660225694938,1.0166027496310108,0.9825647111389012,1.0202683845455456,0.968949495742058,0.9834267395693524,0.994116160651628,0.9935535595420346,1.012681997268212,1.014369800596992,0.9308491086000732,0.9131186493886432,1.0726927822915129,0.9751752566286483,0.9707426418257904,0.9618774122200756,0.944146953008646,1.0593949378829404,0.9672146422888228
296,14.825,1.0006737393950893,0.962974558958798,0.9523716558240723,0.9521952706588552,1.0095835872262409,1.018599274421117,0.9953665420343202,0.9419659332646688,1.023744617793578,0.9678633613637976,1.006980240864644,0.995803989578688,0.992451114192901,0.8871572801079382,0.9069697255694064,1.028045781167264,0.9862195074152764,0.9620042962957052,0.9686084447828608,0.9840181245862248,0.9928236559024328,0.9703381027199728
297,14.875,1.0004365917955595,0.9877940716845546,0.9465012972322066,0.9423604226503948,1.0102131285210565,1.022095962797897,1.001774594034603,0.9597541365918584,1.0029973204601912,1.023534620325729,0.9930062016066856,0.9880106421799336,0.9830150827531814,0.9293086138992392,0.9271220053959476,0.9927202604947176,0.966480958455209,0.905255920363024,0.959921132945332,0.95773452444204,0.9905336519914242,0.9505722659771738
298,14.925,1.000013171742537,0.964821581221232,0.9686539374751438,0.9413599867103328,1.0063639472681964,1.0111537127829866,0.9860074438303392,0.9428995541972296,0.9720289605711042,0.9924288877073104,1.0199963568102912,0.9604506235478522,0.9907748395611312,0.8622770184271761,0.9078886491248352,0.9817360512067592,0.9904239808634564,0.9904239808634564,0.8644490008413506,1.0077998401768506,1.016487769833548,0.947870856014328
299,14.975,1.0005091629974572,0.9830822654033228,0.974542670633205,0.955644915981905,1.0054322489091276,1.0113795412383173,0.988949753025371,0.942221027581732,1.0252452284972298,1.0351033556943188,0.9912894570405906,0.9660964653146978,0.9639057703820114,0.9385136245713273,0.9363561219861052,0.9449861323269912,0.9924511892018634,0.9514586400826556,0.8802610547703479,1.0722787848550568,1.128373852070814,1.019287879522119
300,15.025,1.000796744232786,0.9730752776024088,0.9638770027379814,0.95199583672442,0.9763021134067454,0.984572999222259,0.9992580413844976,0.9687064019435182,0.9890551181916704,0.9901431876286252,0.9972156389688296,0.9999358125612158,1.0260494790481247,0.8979870034986892,0.960138848609577,0.968711516900734,0.9751410181191018,0.9708546839735228,0.8786984998435861,1.099444708340877,0.9837136864102586,0.9894215089204408
301,15.075,1.0005762788154295,1.005312582054763,0.9773928728985256,0.9480387122065552,0.9943172202661608,0.993646517250804,0.9899576506663428,0.9564224998985128,0.9879094268425228,0.9992584957504508,1.003581950572519,0.9841264038732132,0.9673730164377002,0.964425206331744,1.004875711674576,1.041068269086585,0.8835241956460785,0.9388775187467968,0.8941690654731397,0.9878439199512784,0.9708121282279804,0.9656634871075456
302,15.125,1.0011966495486586,0.959948145844679,0.9731602919999272,0.9624356081480244,0.998914216348858,1.0129060112752055,0.9937505777450868,0.958437952454782,0.9813885962936764,0.9948102127637763,1.0238009043391916,1.021116581045171,1.0071580999162677,0.8375088677342097,0.934795251359901,1.0003578142380842,1.004587657004418,0.951714622425238,0.9749787576400772,1.0574606915835982,1.0722651412657684,0.9229689562785172
303,15.175,1.0007508437411068,0.9606461990876508,0.97787931822022,0.946175429294863,1.0135229983265186,1.013853944611686,0.9807593160949024,0.9506432041446288,0.9957320897580928,0.9898654304183292,0.9967987550925952,1.011732069775631,0.9802654424078068,0.918140267471023,0.9118372450398724,0.972766461874334,0.9559584020579308,0.9559584020579304,0.9286453048562754,1.0084835889841903,1.0568067609563494,0.9239716351624288
304,15.225,1.000919403090381,0.9849043178144794,0.987591777802452,0.9440807244729132,1.005561865157724,0.9955341924791852,1.013616880915895,0.9739993544318324,0.9812551912325193,1.006157455804835,0.9982099245583512,0.9770165079010612,0.9743673308189,0.864113397344955,0.9371664623378854,1.0624002880400532,1.068661979325161,0.9142069276258212,0.9809983013336444,1.0937087444655946,0.9830855317620136,0.9628947721079903
305,15.275,1.000917943746222,0.9829168826037892,0.9926076124322774,0.955384844666246,0.9762889916948412,0.9869043788577986,1.010421544264968,0.9398700480434607,0.9816846233948296,1.0269526542859582,0.9990549143181704,1.0053713837448388,1.0180043225981776,0.8978637980485006,0.9642186283892672,0.9704393937337144,1.0430149894189271,0.872980736670713,0.9725129821818626,1.0990018775189492,0.9579978630448204,0.9447311287898263
306,15.325,1.0005493315804062,0.9850604874888884,0.9833903939128122,0.9421841232935512,0.9931305353331882,0.9859915476588448,1.008219759281234,0.9595448433197968,0.9810416831279962,1.005097076211092,0.9737204765374896,1.0234000926873614,1.0009135295879457,0.9373362983301192,0.9332161387770198,0.9146754207880724,1.1330438771023417,0.957937096095616,0.9105552612349732,1.007379010732809,1.048580606263804,1.005865482733711
307,15.375,1.001388385980703,0.9806160708375978,0.9696845489968678,0.9452542469151648,1.0036072546544696,1.0047356277323023,0.9907115623363916,0.9565379776934836,0.9705149242136158,1.0058441612834903,1.016754660966834,0.966358543381866,0.958045781718366,1.0028843143275477,0.949670044587719,1.0049310170098489,0.984463990186838,0.9312497204470086,0.9537634499523217,1.0356315572443662,1.0274447465151617,0.9634957300538752
308,15.425,1.0005420130082907,0.9763054574644427,0.993760263021018,0.9553115523776212,0.9825375312383412,0.9929474643321464,0.9642801101199764,0.9471437587194054,0.9853968749910892,1.0091413780029226,1.021529814356923,0.9781702871179224,1.0050118992182564,0.8703189377986913,0.965891344519576,0.9536906117466972,1.020794641997531,0.9801255327546012,0.9292891462009394,1.047229563005435,0.9963931764517732,0.9545205935679818
309,15.475,1.0008862884464962,0.9855183638419224,0.9920698594662504,0.949625632216222,0.9967250268435682,0.983518101998738,0.9873369718333872,0.9475570777224532,0.9713466783975336,1.0082722121064158,1.0257092696911658,1.036479217022923,1.023657851151783,0.9657208184637736,0.9232937532174575,0.8566226506875311,0.9697614913443752,0.9434971176204652,0.9778428371055784,1.0121885565906914,1.074818986240016,0.9177481358456112
310,15.525,1.0000756272476072,0.98578573698608,0.9838712181727448,0.9481035288674868,0.9746637077652256,0.9658103147993125,0.9677074704348656,0.9571150181363623,0.9584758624672488,1.0287946657742564,0.9956734903035648,1.0359284574140974,1.0384762401426126,0.9876132322169908,0.8932680657247175,0.98560588824907,0.9996572960245148,0.9012974415963998,0.9394369769868935,1.0598776150621363,1.065899646965899,0.9963390335469317
311,15.575,1.0006018474183211,0.9905947602035876,1.0004864409583814,0.9600904929117324,0.9795687686187118,0.978469188538479,0.9894649893408064,0.9646458961012684,1.0049859850887053,1.0065048555951364,0.9953664718813068,1.031819364035658,0.9781526061417528,0.9493707771511954,1.0012271641384465,0.9772934470674074,1.0111995462513783,0.863608290979974,1.015188499096552,1.0471001218579363,1.0730283153515614,0.93756673301752
312,15.625,1.0002441900755346,0.9815244702824504,1.0008979072560602,0.974402118658344,0.9817378385969864,1.0070226605131571,0.9962531993266392,0.9556726209426628,0.9789452224632248,0.995042985628088,1.0146621344852649,0.999067426419304,0.968884120485186,0.8897977613002332,0.955194924157489,1.0007747649367886,0.957176656365285,0.8897977613002336,0.9314141376639418,1.012665158183562,0.9690670496120586,0.9482588614302058
313,15.675,1.0002598092138908,0.9906727750309696,1.0067301252234149,0.958735570791907,0.9723830522266678,0.973933902389708,0.9939398694929364,0.9747093274712284,1.0052002346382778,1.008199340261266,0.9652121596650988,1.017196657130231,0.993203812146324,0.9786475469761622,0.8762538398478716,0.9688019982138274,0.9313889129169516,1.04165905905511,0.8723156203429379,1.0948250223717235,1.0849794736093874,0.9634371787861874
314,15.725,1.0003821819370782,1.000804741599202,0.995206355947892,0.9344645396962916,0.9740683303793308,0.982543849786207,0.9964128815429129,0.9660551120310118,1.008254900965946,0.9724941360055784,1.034578797395107,1.0162017376238062,0.9685207176766488,0.9215621374256596,0.913735707383828,0.9254753524465756,1.0076528678858063,0.8217751543923081,0.91177909987337,1.0898303833250371,1.1191794959819057,0.9105412461422644
315,15.775,1.0006283602474646,0.9782452761497058,0.9918745108757042,0.9659127361048302,0.9821439900723488,0.9810721148103436,0.9957721184035684,0.9596346095702232,0.968806799312246,0.9663391304398252,1.0102636363689086,1.024082582054462,1.006315366173036,0.9235063810421767,0.9098968133215558,1.0284944748869718,0.9682235321242194,0.904064141441289,1.009052235286084,1.022661803006705,1.0576578342883038,0.9630455479039824
316,15.825,1.000666029725561,0.9947376100425824,0.998238585237694,0.9392772111895886,0.9861421684302158,0.9818817177719772,0.9808166051074182,0.9435376618478276,0.9906484143187384,1.011736474623543,1.0239969748007554,0.9896675743045616,1.0239969748007554,0.9737066322556808,0.8751767944679034,0.9852983778777716,1.105079749306051,0.9041561585231316,0.9659788018409527,1.0471210211955928,1.0703045124397768,0.9628245853451468
317,15.875,0.9999050917196388,0.995713986922847,0.9962632958527422,0.9707167161131018,0.9819056626851228,0.9813008547623102,0.9823592686272316,0.9654246467884982,0.9629751747011104,1.003911366338201,1.018531434780021,1.0385121949838392,1.0043987019529292,0.9618232905208456,0.982941167159028,1.0078986577314246,1.0174976925669623,0.97334213232349,0.9867807810932426,1.0904503573170463,0.998299622895888,0.9496579831068274
318,15.925,1.0002169974639912,0.9931103865020838,1.01867506391204,0.9577190534763816,0.9679363260895592,0.9719931843330268,0.9736459784322172,0.9538124492419312,1.0315168879052707,1.027642646072762,0.9816360243117296,1.0145670798880475,0.986963106831428,0.9863173998593436,0.9004677228889947,1.018749500048142,1.03401166484287,1.005395105852754,0.9271765112797696,1.013026188250118,1.064535994432328,0.9494857470639008
319,15.975,1.000069986573822,0.9945882226884808,0.9952210849336244,0.961289484107772,0.9992154749377468,0.969352490032255,0.97786344073032,0.9627826333530466,0.994750958694374,1.0342137446706396,0.9764633261687886,0.987050902894128,1.0515388702211943,0.9706737008795868,0.9081107475025824,1.004798948176135,1.0370283484006515,0.9403401477270998,0.9763612420956784,1.0976954547056264,1.082528678129383,0.9575962251582352
320,16.025000000000002,1.000348079634432,1.0005205872674208,1.0015088888532628,0.9659838533507072,0.9827513150140924,0.9909124689210486,0.9747385457236248,0.9619774687054748,0.9933357038503444,1.000987784380727,1.0277700662370683,0.9809010729884724,1.0229875159055792,0.8421636356449943,0.9081048599124996,0.9985385389079348,1.002306608866078,0.934481349619502,0.942017489535788,1.0211469586567934,0.996654503928864,0.9192744958598524
321,16.075,1.0002389282051611,1.021806760143992,1.012788717259114,0.973845492722415,0.9958174761287808,0.9511361944366412,0.9570347134719076,0.9492191757501792,1.034694388224102,0.9595994349216632,1.0114054470100544,1.0076031708934756,1.0137818695829168,0.9548897974590832,0.9249324704799744,0.979230125629608,1.0110597855449115,0.939911133969528,1.0466341113326023,1.0091874526087168,0.979230125629608,0.9545458995728436
322,16.125,0.999879007898014,1.00598519164364,1.000483640802862,0.9528674196699228,0.9657638104621338,0.976901602509952,0.9700137574277488,0.9497898718672366,0.9862492312205298,1.0268706076022185,1.024036558087217,1.030649340288887,1.0193131422288808,0.9675845818894082,0.945255706922729,0.9731668006310774,1.0010778943394256,1.04759638385334,0.9061801757310418,1.0810896963033576,0.9657238423088514,0.924825545813762
323,16.175,1.0000333088316762,1.0077122515838322,1.027289753977427,0.9615500676787296,0.980483952683007,0.9753863682587784,0.9890770235695632,0.9614044224094668,1.040717234309334,1.0271038830260817,1.0163070871807436,1.0139599576491485,1.0275733089324006,0.9079835030407564,0.943119320877364,0.9690088708622328,0.9948984208471018,0.9782551387139712,1.033732745824405,1.0781148315127511,1.042979013676144,0.9527429874169296
324,16.225,1.0002941055483157,1.0143946713483574,1.01272943039833,0.9644625438290676,1.0023867801315165,0.9821219210386044,0.9679365196735664,0.9598305760364014,0.9741295496886636,1.019850189472901,0.9722634011260408,0.9969898695807824,1.019383652332246,0.9520185167194152,0.9373155280442116,1.0420743223550353,0.9703972525634194,1.0108304714202283,0.9465048959662138,1.069642426121041,1.0273713336798325,0.8750903795437974
325,16.275000000000002,0.9998380684545788,1.020017903897534,1.0086069435721217,0.9840090052481756,0.981851090762982,0.9794054543464296,0.9762405131014794,0.960703528808087,0.995046461184236,1.0520784810936776,0.984381937136129,1.0052473102737298,1.0131297845701568,0.8201426464927541,0.962617315593945,1.0192418635700595,0.9991492820301482,1.0192418635700595,0.8913799810433494,1.0996121897297055,1.0046290769955784,0.9755153363969308
326,16.325,1.0005433363345753,1.007113098640028,0.9931747156879914,0.956972400892452,0.9671240579167104,0.9961492181409995,0.9894291071531102,0.9423883302378828,0.9530151244056396,1.0295144042176974,1.023062657727524,1.054860551143379,1.0184542673773995,0.987592016850812,0.9839611638476836,1.0184542673774,0.9966691493586314,0.8968206917726124,0.8968206917726115,1.0202696938789635,1.0021154288633232,0.9671036320474474
327,16.375,0.9999250740440584,1.0178371844633505,1.013965118075587,0.9977490560101764,0.980695945809176,0.9859539881211512,0.9757221220005512,0.966058692886651,0.9870526019514076,0.9902588052988136,1.0255270421202791,1.0191146354254677,1.037893826460274,0.977961419299672,0.8805261487421399,0.9960049879214372,0.9617222075400832,0.9978093447836132,0.9436786389183178,1.0483313369245562,1.0140485565432018,0.906523617001255
328,16.425,1.0002040219422488,1.0096827180336303,1.0107945150296014,0.9747342867422408,0.9820790458946246,0.9871638791539666,0.9688019812730084,0.96075099527905,1.0174718756858785,1.0252110353667108,1.0270320141151423,1.021113833182741,0.9969858647660284,0.9038676333121658,0.9092477977961666,0.914627962280168,0.9522891136681751,0.9666362189588434,0.9271816794095032,1.0347849690895234,1.0186444756375204,0.9529479093192764
329,16.475,0.999259015869275,0.9940429405792724,1.0087487237775117,0.967563320308042,0.9910083398221812,0.9766886273045636,0.9707922750914268,0.936958444535095,1.0054230851227208,1.0493141918990054,1.0018032000277692,0.9633419208939124,1.033024708971725,0.958995316442778,0.9251274521074384,0.960777835618322,1.0516863135710763,0.9304750096340704,0.8324364549791398,1.0071233341824712,1.023166006762369,0.9705816910838144
330,16.525000000000002,0.999899028190848,1.0092438746099397,1.0130459653891313,0.9826481941560344,0.9925556099164832,0.9700894981216632,0.9844622280276653,0.9484606327291344,0.9984485365172256,1.0411749378546742,1.0060943135986633,0.9687649313775244,0.9953002753660454,0.9921792718871688,0.988635774487572,0.9992662666863638,0.9656030413901916,0.9957227692867664,0.9425703082928104,1.0772232094774978,1.059505722479513,0.899090148874286
331,16.575,0.9997402335622466,1.0230678272277594,1.0195405863195697,0.98505067232266,0.976173842833974,0.995175805958193,0.9828314649504886,0.9649391055123552,0.9901985932701252,0.9986923961017878,1.0281971848854576,1.0161270440194108,0.9794695791669726,0.9580250976956468,0.9721137020735235,0.9685915509790548,0.977396928715228,1.0319902706795014,0.9404143422233,0.9456975688650042,1.0636896305297256,0.9245107518222518
332,16.625,0.999722100661625,1.0039007992545257,1.0151702660680428,1.0151178684763875,0.968656545418322,0.9969193680500832,1.0087759668126757,0.9534911283964008,0.988250688418112,0.983807115178822,1.0669019347535469,0.9931386189813312,1.0504607137681734,0.9487702134556932,0.947019714906882,1.018790155408143,0.969776196041428,0.9085087468330344,0.9330157265163918,1.0888100973605923,1.046798132189123,0.9136530690989284
333,16.675,0.9996820726238016,1.0187168299044846,1.0080956884018557,0.9775197049908628,0.97697153748491,1.0065725828063772,0.9654600198598946,0.9553189209997622,1.0640468916372785,1.0159019720903864,1.0437288521954706,0.9902835745333244,1.0401952801186345,0.9065486241064806,1.0022495345207918,1.012689633838718,1.0561900476634043,0.943088971719218,0.908288640659468,1.148410924971741,1.0126896338387177,0.8958777062662204
334,16.725,0.9993787209903118,1.0260795682068802,1.0152743894741547,0.9678695197223603,0.9780862986075366,0.9942969211053494,0.9824454575985452,0.9609221100804402,1.0155446775622432,0.992713582346836,1.0260821061232004,1.0181790347024822,0.9979822966273147,0.9097845517654652,0.970321546654802,0.9357289781466098,0.9962659730359466,0.8890290106605495,0.8786512401080921,1.108691820687572,1.0014548583121756,0.9592554545861092
335,16.775000000000002,0.9999970969166436,1.018824091393776,1.009313098749186,0.9840452928849496,0.9954199735788172,0.9874306145200294,0.9778163010764028,0.95940015138157,1.0343772133178877,1.010809124913176,1.00600821801592,0.9946606198951335,0.9658551785115972,0.8906145191769153,0.978300504655724,0.9800198377043284,0.9525105089266628,0.99377450209316,0.9112465157601642,1.0934958189121975,1.0763024884261565,0.9564404130377578
336,16.825,0.999397358101694,0.9950911507451664,1.0192980531754487,1.0079539186244566,0.9895124540342384,0.991935420184778,0.9756477032839288,0.9670327125264552,1.034312476884343,1.0364817564080098,1.0707563728819456,1.0113181139334748,1.0169582406950082,0.905838540488754,1.0015497825026598,0.9930041358942752,0.9947132652159526,0.8870381179503075,0.9263480923488764,1.0049680411460138,1.0100954291110449,0.9116286520683125
337,16.875,0.9992417550620828,1.014968192784086,1.01666966416977,0.99021419159127,0.9874041242908076,0.9915523188772032,0.9930242588917314,0.970409907759444,1.0014524021357536,1.000158535983123,0.9923953390673426,1.0014524021357538,1.0204291057076629,0.9293618395306222,0.958245114250952,1.0262057606517283,0.9667401950510496,0.9803323243312048,0.9837303566512434,1.055089035372059,1.0177106798516318,0.9771770086054538
338,16.925,0.9994189194395772,1.0160681079687774,1.0052751530367272,0.9968764248292644,1.0100457290804117,1.011375961833053,1.005655960996696,0.964285722389557,1.0122651712653956,1.0431347571743788,0.9942579128184892,0.992542935823546,0.9968303783109048,0.9525917671913384,0.8698311349353536,0.97117068463656,1.0015725495469214,0.9677926996465194,0.9728596771315802,0.9981945645568814,1.0387303844373637,0.95605592526786
339,16.975,0.9994069334360124,1.0212210744277326,1.0176178951624633,0.9894255733662596,0.9974922614142874,1.0006660403184284,1.0031786152842082,0.9525303936056094,1.031031576878538,1.0084417986335772,1.0058844652473544,1.0531951328924631,1.00375335409217,0.8999746987472476,0.9469883024131484,0.9856066197101392,0.9688160469723172,0.9184443287588516,0.9453092451393668,1.069559483399248,1.0208668224595647,0.9617400198899492
340,17.025000000000002,0.9996843857525776,1.024704047692775,1.0169031468403014,1.0045254717820675,0.98717206747959,0.9795470868012288,0.9957173044467188,0.9700815935453316,1.007188147395612,1.0190523746261877,0.9855783049399212,1.0504078323069928,0.9885443617475652,0.9798259523432786,1.0532711685325535,1.0482635401560114,0.998187256390597,1.0148793509790692,0.8896886415655331,0.9948488374729036,1.0566095874502477,0.9549751707059528
341,17.075,0.999201900495032,1.0226684198561102,1.0191864566530096,0.9808763623765876,0.9812684515287704,0.9863656105071428,0.9996966416813482,0.9731652757169978,1.024045378031882,0.9663348816146182,1.0021406640632848,1.0573236934841723,1.0101443095518108,0.9657987522517504,0.9674582002796746,1.0023066088660777,0.994009368726458,1.012263297033622,0.9292908956374234,1.0321766733687092,0.9624798561959026,0.9952116218895456
342,17.125,0.9995742856668812,1.0281130997014087,1.0162333110531907,0.988930019597248,0.9864612677417304,0.9852918589680636,0.9768461289360286,0.971388887992252,1.0390136984345566,1.041526428055923,1.0218433793552275,1.0490646169200184,1.027287626868186,0.9601672886489894,1.0228586236466897,0.9700659204907314,0.9601672886489888,1.0624531510136583,0.9700659204907316,1.0740015548290238,0.9997618160159576,1.0027415062132157
343,17.175,0.9992640912971564,1.008291360580937,1.0050062595690368,1.020125601895256,1.0025572744471425,0.9805968651370002,0.9790467185974606,0.9689707660904544,1.03047481741404,1.010489851258132,0.991337592025386,1.0075753770270617,0.9542821339446388,0.9627858379781504,0.9824680016165452,0.9808278213133458,1.026752869802934,0.990668903132543,0.9873885425261444,0.9381831334301568,1.08087881980852,0.911304260298132
344,17.225,0.9992497972008476,1.0241421597720723,1.0143439887674186,0.9988002448195896,0.9957179244035336,0.9830033526873004,1.0163951571945775,0.9629682699829346,1.0315380441616644,1.02284530783446,1.038988961013555,1.0398168406637651,1.0170501502829896,0.9620965025925344,0.9555738144393648,1.0093859917030146,0.9620965025925352,1.0142780078178928,0.9474204542479026,0.9604658305542424,1.0387380883922792,0.9433604136627668
345,17.275000000000002,0.9989165587089116,1.0145112187261751,1.0076302936791826,1.0033695487203431,0.9665955057028504,0.9976236044988596,0.9798750212369448,0.9645525033129896,1.0325717141304145,1.02845624297007,1.038744920870931,0.9918285496430044,1.0082904342843826,0.8754729559278126,0.990581437170174,0.8933066642893054,0.9759902212380434,0.988960190955492,0.9338378196563338,1.0343550849665646,0.9840964523114488,0.9471882859343712
346,17.325,0.9998124547781572,1.019117976904682,1.0165044596913193,1.0026645229669016,0.9897154496138214,0.981971395941882,1.0095199147420608,0.968387564091102,1.09208832357134,1.0229377328319038,1.033167110160223,1.019255156993709,1.0094349547585233,0.9832601480432728,1.0058267743918072,1.0122743819199589,0.9413506991102804,1.0219457932121887,0.9381268953462044,1.0251695969762646,0.9574697179306628,0.9167609714200043
347,17.375,0.9995485499017548,1.0085989838079514,1.0126495821364976,0.9606763580837556,0.9994265409679648,0.9860469989949154,1.0183598550807704,0.9837750013013784,1.0032267969391195,1.0211270317587955,1.0003790323087165,0.9991585617528296,1.0300771491686336,0.9183116334143748,0.9391459287623448,0.979211881354596,1.000046176702566,0.9439538430734148,0.9279274620365152,0.9952382623914956,1.0064567291173263,0.9503480420381384
348,17.425,0.9998150845085868,1.028199192147115,0.9873174269135664,0.973870379833992,0.9993466281724328,0.9898087223905536,0.9839102806570232,0.9685994319019012,1.0783760936509517,1.0217471915087415,1.0322639876208664,1.0003091071263337,1.0217471915087415,0.9481051040476158,0.9863479990007962,0.8875538537050788,1.002282538564622,0.9783807292188836,0.930577110527407,1.0277778018667425,0.9751938213061188,0.9277316570338668
349,17.475,1.0000916999466318,1.0004130682822587,1.0102351133601748,0.9978786668948876,1.011479864180312,1.0063638174949692,0.9831544349712166,0.972423215094643,1.029180617824668,0.998614878491071,0.9949952514647242,0.9986148784910714,1.0215391829912686,0.9791273915714452,1.0345795901232264,1.0076456651123618,1.039332635713379,1.066266560724244,0.9727899974512424,1.006061316582311,0.9886334827517508,0.9709793134168974
350,17.525000000000002,0.999497289598439,1.0095120904989094,1.0232597250100934,1.005220179300912,0.9845003854298616,0.9907039165289792,0.992937187724661,0.9791653486846214,1.028115026614254,0.9853268866501446,1.0389120338949172,0.9733302118938516,1.0077206795285565,0.965671728615088,0.9089601752217056,1.0696429098362878,1.0145066773704998,0.938891272845991,0.9089601752217056,0.9467678774839604,1.034985849429221,0.9585506350342294
351,17.575,0.9994907387634464,1.0130386509604326,1.0090797180227455,0.9974114999066332,1.007650851111612,0.9982750596468116,0.9890226338591817,0.9832244470322656,1.0512995256272926,0.99762122155782,1.0143211383794335,1.0159116066481584,1.0441424184180292,0.8552381645008156,0.9727159343498284,0.9836805262024032,1.0056097099075525,0.9617513424972544,0.9836805262024036,1.01344156123082,1.0212734125540874,0.9546866929362664
352,17.625,0.9997277401184164,0.998460507749272,1.0211139671603802,0.989797790835766,0.9893071239423048,1.0043951309162542,0.9831737877740324,1.007093798830294,1.063925291765504,1.070251120330442,0.9860385275597048,1.0002716418308155,1.0188537632403207,0.9563023410101285,0.93605489730796,0.9469573669937432,0.9734347933735024,1.003027211092057,0.9547448453407312,0.9718772977041048,0.9983547240838642,0.93249490720648
353,17.675,0.9993844097984712,1.0089935319270589,1.0151972690579232,0.99652507081889,1.000672176376766,0.98823085970314,0.9785949379657228,0.9959152023544966,1.006414322533824,1.009166236697002,1.0288227664339904,0.9969791882600691,1.0079868449127822,0.9648377838780112,0.9849708355480176,0.9896169243949422,0.9462534284903124,0.9307664656672304,0.9911656206772502,1.0562108645341952,1.0887334864626668,0.970511069238713
354,17.725,0.9996069804257968,1.009771614736699,1.022329501727243,0.9979454780592868,0.9780544889487224,0.9841188148970657,1.001098927552425,0.9689580000262076,1.066418248828636,1.0320176601567448,0.9952715768026787,1.0187265236244225,1.0234175129887717,0.9378424948876198,1.0086811726623826,0.9132029547920504,0.9147429260480232,0.9902015175907054,1.056420281597549,1.0533403390856029,1.0271608277340598,0.9577835512532308
355,17.775000000000002,0.999472401385518,1.0108170889501162,1.013007849871118,0.9886002983658876,0.9930626883914506,0.9877560624151054,0.9864294059210192,0.9791930977714578,1.0289408608360633,1.0343829356572587,1.0289408608360635,0.9978432904292316,1.0192228700839283,0.9616688060658288,0.9402303294974826,0.9922952011634668,1.0719238284173251,0.9264484517035452,0.9264484517035456,0.9509495677816556,0.9953578406732309,0.998811122977607
356,17.825,0.9994191586008544,0.9970212419123048,0.9999985085487514,1.0016510050490437,0.986779749705882,0.9984129091275484,0.9978132617346792,0.9933758710274454,1.0131264110796625,1.0096475336665691,1.046755559406229,1.021243791710213,1.041730514253983,0.9836906570759488,1.0217591809565962,0.9760769522998186,1.0248046628670486,0.909076350269878,0.9973953256729814,1.053736741016341,0.954758578926656,0.9352737099689687
357,17.875,0.9997621563092816,1.0122479532875333,1.0080597394702495,1.0063115195310464,0.9756618323398308,1.023365625633551,0.9984403936375826,0.994027792757913,1.0324513634947263,1.0136166215694693,1.0482110455138196,1.016307298987363,1.0189979764052568,1.005451405682266,0.9509389800729864,0.9751667247882218,1.1038766185879092,1.0069656397269682,0.9615386183859012,1.0947912143196965,0.9993944695034572,1.0009241549159622
358,17.925,1.0000261403226982,0.9996432987669832,1.0147948493768413,1.0320144446564634,1.0024842680626391,0.9830346738402006,0.9945383972522522,0.9935896365584748,1.032050935452378,1.001471648476011,1.0255528369698996,1.0037650949992385,1.0221126671850584,0.9893094320649564,1.051047159180121,0.974251449841745,1.026954387622984,0.942629687173002,0.9546760729515712,0.9622050640631762,0.9411238889506816,0.9699952650704906
359,17.975,0.9996355403757876,1.0170121446597646,1.0028016814672849,1.0080009307040776,1.0008068208675327,0.990664305360273,0.9851213026993282,0.973681488696954,1.025176981339046,1.0031301645360564,1.0202354534349276,1.066229674696338,1.0206155709660134,0.9014544843270728,0.9299057055932092,0.9119365132145966,1.0242439655809257,1.0002850424094425,0.9748286865397408,0.9658440903504344,1.0062747732023132,0.9308225011227304
360,18.025,0.9998000832063104,1.0056256295292287,1.0157805949287542,1.00112634107251,0.9865832686389356,1.0094534228691534,0.995614047488816,0.991860996538216,1.0448241237271385,1.034239798305879,1.0134491590855492,1.0210093915293057,0.9896344268877164,0.9738953975275328,0.9441126636581888,1.048352232200891,1.0036781313968763,0.9009276995476408,0.911351656401911,0.9992107213164744,1.0215477717184815,0.956755130280278
361,18.075,0.9999391021365076,1.0247165709664494,1.0048013350593137,0.981832355485516,0.9992109514664308,1.0029432673817946,0.9817157206131608,0.9821822601025813,1.0352923978251545,1.04657009279057,1.019503624873573,1.0232628565287107,0.9886779253014364,0.9729575020163116,0.9255683999394128,1.0099802380138876,0.9862856869754392,0.9862856869754388,0.8722556601029029,0.9522247698576692,0.9788811397759234,0.9724134944669596
362,18.125,0.999367302644676,1.0190707639603465,0.9943489921537272,0.9950975780243636,1.0116844708623969,0.981758468399372,0.9794386232471995,0.9830343832330668,1.0363176573859252,1.0030448321668246,0.9907077171979444,0.99407238491673,1.0127649833544272,0.9690696184003674,1.0147248739785,1.035343376497657,0.9955791216392832,0.9602331173207288,0.9410873649815116,0.9631786176806084,0.9955791216392832,0.973998823084248
363,18.175,0.9995240888522354,1.0033437579337412,1.0069059251216714,0.99101428197694,0.9795941430040944,1.0086635876622467,0.986054019594795,0.972788201596035,1.0358287884792394,1.009802939522474,1.0443801388507472,1.022072268316378,1.0183542898939837,1.0018261858162454,0.952027808158712,0.9359165683283348,0.9388458846611304,1.0530892216401757,0.9564217826579068,1.0267253746450116,1.0208667419794195,0.990348048348963
