,r ($\AA$),g_full(r),S(DMT),O(DMT),O(DMT),N(DMT),N(TFSI),O(TFSI),O(TFSI),O(TFSI),O(TFSI),O(DOL),O(DOL),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
304,15.225,1.001663633297026,1.0221795369394049,1.0450403483584727,1.0547872059402457,1.0076478583629431,1.0360732393832417,0.950247727985919,1.0211694080627485,0.9250653923064652,1.017058006319164,0.9561979719833176,0.9524326528286984,0.9454666661098564,0.9474912199987424,1.0122769444431017,1.0385961449986223,1.0325224833319635,0.9920314055542389,0.9738104205542631,0.9596385433320602,1.0696461908659278
305,15.275,1.0017868362254465,1.0258860309509634,1.0274705468731455,1.04349176341966,1.0065197252353968,1.0435973978144724,0.9915196411720668,1.015005688285309,0.9557800042606128,1.0165373870100851,0.9596358123221164,0.947550443771133,0.9855475633158668,0.9533664183912672,0.9372758459289674,1.0237626729138292,0.9553777399490544,1.0277853160294042,0.9754909555269298,0.9996268142203792,1.0335319490516537
306,15.325,1.0010793381327432,0.9735511500407098,1.0496371633838122,1.0277733664461393,0.9898178149623384,0.961727208656816,0.9825240523039304,1.002813655862091,1.014987417996988,0.973393730702758,0.9584345461140686,0.9667248429436496,0.9171823062995816,1.061054040621085,0.9851217363958478,1.0310807626374383,1.027084325572952,0.9491538028154712,0.9611431140089296,1.099020192733703,1.0241073877596103
307,15.375,1.002078682411275,0.9759181415041632,1.0350015047718657,1.029614492238634,0.9995514868112444,0.9983176871665368,1.0114202918441386,0.9700966924763168,0.9786637801501334,0.9796716728176412,0.9586486630447963,0.9685892229519366,0.9509314606926448,1.042252644809265,0.9727691351553144,0.9231380568310638,1.0124739978147146,1.0045330252828353,1.052178860474116,0.9866658370861048,1.0769538844702615
308,15.425,1.0012710951009318,0.9970528670425114,1.0386614801952814,1.0245041927325136,0.9903195230053412,1.0083786970127258,0.9843458382954416,1.0158889653618774,0.9733307780500196,0.9833444691822212,0.9581814525495826,0.9493398842233176,1.0276171217939862,0.911245893030368,1.0394514840411342,1.0118379721311233,0.978307279097538,0.9546385546032424,0.901383924491078,1.0295895155018449,1.1111620838482534
309,15.475,1.0017146626797298,1.0036570248407304,1.0441395163571223,1.0542601392362203,1.0208106229408962,0.9441683466293536,1.0172941353303622,1.0287355852631723,0.987446874636073,0.9819748768421196,0.9362062016522344,0.9805026420178924,0.9857133216159498,1.0425437119278032,0.9719956411958468,0.989632658878836,0.995511664773166,1.0013906706674958,1.0366647060334735,1.0386243746649175,1.0314055953184782
310,15.525,1.0015702152893298,0.9966913625659626,1.0328231287875742,1.0718522536212969,0.992600973937101,0.9904876064788558,1.0132233499409462,1.0270624981352607,0.9855450535523146,1.0072922864290954,0.9576696264400242,0.961012277841211,0.9248564945876336,0.9501683565447688,1.0007920804590391,1.0514158043733095,1.0358392739381497,0.9696390195887192,1.0436275391557297,1.0708864674172596,1.0732904982624816
311,15.575,1.0018643159761076,0.99165706007787,1.034838848042326,1.0314520411431527,0.9808192780005156,0.942395953729398,0.9811918267594256,1.0067283507791909,0.9752987827548644,0.9924868277681672,0.9465489033337676,0.949685615099201,1.0466105677797526,1.0543489083918034,1.0408068123207164,1.0678910044628904,0.9344046289050296,0.973096331965279,1.0137226201785408,1.0175917904845655,1.082045061143606
312,15.625,1.001726710920264,0.9849840982653274,1.0514461274444875,1.0314233895398803,0.9784220244982704,1.025668955621076,1.004199196321682,1.041283326020636,0.9407658165734708,0.9929763675969984,0.9415090222454878,0.9633257048756522,1.0245451941150463,0.9111340000197602,1.0091674050851778,1.1245008228091975,0.9668784852530368,1.1341119409528666,0.9918673924265742,0.9899451687978408,1.0848402495714484
313,15.675,1.0012889143308832,0.9770384695137831,1.0061289372919135,1.052941184291205,0.9817196942137124,0.9837426520304668,0.993924315752813,0.9905304278453644,0.9982878859195328,1.010408914160421,0.9572809760419204,0.950540843575022,0.9740899059040864,0.9607200444505006,0.943530222581605,0.9530801236198804,0.9492601632045702,1.0122895100571876,1.023749391303118,1.0447591735873238,1.112660918928858
314,15.725,1.001321850629039,0.9917668338888777,1.0208387260045475,1.0417704883278311,1.0075487181802412,0.9582261766422836,1.0218188640815908,0.978941976338421,1.001584827169084,0.9856866553092568,0.9544611865644262,0.9673128353878808,1.062797898434697,0.8616254390881294,0.9887816162222808,0.9603138153713516,1.0077601501229003,1.0134537102930865,1.022942977243397,0.9944751763924672,1.1132653059296111
315,15.775,1.001650111976351,0.994733975523759,1.0247773846749908,1.0371579104241246,0.9853247759544168,0.9588634655866012,0.9923734219475908,0.9804055803900944,1.0005115542066882,0.9737035891178965,0.9581329430036698,0.9517477882305077,1.029669568183134,0.965550950384184,1.0937881859820835,0.9976102592836594,0.99572441758369,0.8524004483860373,0.9712084754840914,0.9938385758837208,1.0319210322535046
316,15.825,1.001192755706645,0.9572919531659072,1.0147032252029302,1.0329108000489575,0.9713987228664328,0.991345039094153,0.9832582513472236,0.9861124117284924,1.0279734306537736,0.97374438340966,0.9390407628200662,0.9737141370087026,1.013803533407373,0.9013669123270728,1.006307758668686,1.0569042381548217,1.0269211392000746,0.995064096560656,1.0044338149840146,1.0512824071008064,1.0481272978357967
317,15.875,1.001357403800324,0.9677343255403872,1.054287622973762,1.01500448798046,1.015167488540598,0.972347241392298,1.010163371344356,1.016308492461565,0.9907826047439257,1.00638175834915,0.9504513196169492,0.9572890988947688,0.9590113258675376,0.9571491679532314,0.9608734837818428,1.093086695697562,0.9534248521246194,0.9701842733533728,1.0651543269829735,0.9664599575247614,1.116781705076536
318,15.925,1.0012640563268542,0.9799706292849296,1.0355292947138108,1.034881380248169,0.9644206821094996,0.9667207784625323,1.0099366733209154,0.9949050577179998,1.0212103850231022,1.00758798338296,0.9546406379608384,0.9531404631738783,0.9900083950594732,0.9529987354310814,1.0029617759294098,0.9900083950594732,0.906736660895592,0.9992608099665716,1.0103637078550884,1.0233170887250254,1.0780007490739143
319,15.975,1.0010342066072238,0.994932412042565,1.0530412295069498,1.0546508920405893,0.989781491934918,0.9877533171425324,0.9690812317523138,0.9910209320858204,1.0106266217455493,1.0236970815187016,0.956391229210378,0.9707730522060228,0.937847925281404,1.1051894178316155,0.9139419977742304,1.0371494703111996,0.9635927702891288,0.9746262752924394,1.029793800308992,1.038988387811751,1.0415403549553746
320,16.025000000000002,1.0010678501658623,0.9743367746750832,1.0234455236202893,1.0421612357590155,0.9832947223654136,1.008968840299308,0.9839185794367046,1.0080410528599522,1.0089688402993082,0.9727851301644366,0.9497352433762823,0.9574042378171989,0.942969415636052,0.9850009981159532,1.0233776603802112,0.8881456124013969,1.0178952800567456,0.9301771948812988,1.0745465433992212,0.9868284582237746,1.066434858226747
321,16.075,1.0009196346441052,1.0013507300567437,1.0315549908458823,1.0282166251797142,0.9700336807122169,0.9685870555902096,0.9699700927947652,0.9953257748782788,0.9810343904312075,0.9773462912190606,0.9698181985353052,0.9466076897652164,1.0642401438688966,0.98614743706623,0.958905795158323,1.062424034408369,1.002492422210974,1.0115729695136098,1.044262939803098,1.002492422210974,1.0879422255016948
322,16.125,1.0007545480074842,0.9809317440778512,1.0248517029848636,1.0209020663925064,0.9712946307924992,0.9557172640722416,0.9607570003640904,1.0171104152638433,1.0226083094004048,1.0093217319037149,0.9598539262308688,0.969751989494548,1.010723972579959,0.9998947871594592,0.9619926381877112,0.9583829097142113,0.9674072308979608,1.0684796281559563,1.1136012340747048,1.0016996513962095,1.0386625342855678
323,16.175,1.0010063172463406,0.9827271415360972,1.005022596736309,1.0018823917785324,0.9926187871530926,1.0099213164704404,0.9971720843418678,0.9853335116510508,1.039973077916359,1.0153852730969708,0.9792484115929878,0.9659898944898332,0.9991037861795306,0.956054430940197,0.9901351705046688,0.991928893639641,0.9757853854248908,0.99910378617953,1.1121083436827803,1.0995522817379746,1.076947709577866
324,16.225,1.0006564421084945,0.9832334584692622,1.0245851274891562,1.034103813565434,0.9749631246652836,1.0313106253561657,1.0240701821768334,1.0136620451065432,1.0190923774910428,1.0190923774910423,0.975687647037194,0.964125956700254,1.0196957477559867,1.0232611175033852,0.9769113107872044,1.0571321301036714,0.9769113107872038,0.9590844620502113,1.1052646216935522,1.1123953611883493,1.0721212355723255
325,16.275000000000002,1.0006458061755212,0.9877472667345882,1.0307062858718905,1.0477658241574623,0.974254722817818,0.9800084398214056,0.979558688357514,1.01149104229387,1.0177875627883624,0.9935009837381764,0.9757007047019288,0.9712226879588388,0.9478852822337008,0.9992659797753402,0.9744615051000663,1.0347009435971617,1.041787936361525,1.016983461686251,1.01521171349516,1.0860816411388008,1.0888115796781364
326,16.325,1.000960691990752,1.0071388163306814,1.0009732894477266,1.0294888512813931,0.9803187743898268,0.941830472822982,1.0289956091307573,0.9847425399283476,1.0415116287031554,1.0030695685879318,0.9672139113612234,0.9544498451581582,0.986110632976846,1.0688734896731171,1.0019588395782593,0.9526533079294176,0.9632187789970268,0.9491314842402144,1.105852638409749,1.0442207238486958,1.022856191366745
327,16.375,1.0005432069025808,0.9986997704512244,1.0330161914638143,1.031177811766711,1.0009977450726024,0.9120967668868616,0.9876235327761784,1.00806018707564,1.0165014138515052,0.9774052056264472,0.968577485199908,0.9682436368637768,0.9660963850654796,1.011600924941752,1.0641061632605284,1.0466044171542694,1.0518549409861473,1.016851448773629,1.0921089570305424,1.053605115596773,1.0714283223457994
328,16.425,1.0005416395301747,0.9719203520400992,1.0195799275043875,1.0099871056058245,0.952886975257236,0.9652815102182356,1.072584075169302,0.9816197608486448,1.026660343667611,1.0125299647440138,0.977372479322478,0.9667542755070582,0.9410885887278352,0.9828374355475542,1.0089304648098787,1.0593769880503725,0.9550048710010746,1.0280653529355832,1.0802514114602326,1.071553735039457,1.0139538167018765
329,16.475,1.0003831567993962,1.0065901857863215,1.0217246044569923,1.020059818403218,0.9778347903120468,0.9541645595111168,0.9993710680804114,1.0002488643633105,0.9998099662218608,1.0085879290508502,0.9801064840509522,0.969387728862374,1.0201056802779782,0.9665069072464232,1.0166476949211043,1.0512275484898488,0.9734228779601728,1.0149187022426662,1.0650594899173464,1.032208629027039,1.0136307791250547
330,16.525000000000002,0.9995918765970072,0.988172851125424,1.0262315710728638,1.008932152914937,0.9532731553633452,0.9483992323345032,0.9924600982341284,0.977627727535244,0.9758827427471404,0.9859164052787376,0.9774625591774104,0.9763971602280264,0.9864451885478612,1.0156604641668745,1.024253192290113,1.056905559158422,0.9984750079203962,1.048312831035183,1.0551870135337738,1.0947135629006746,1.0161865495621731
331,16.575,1.000349086313478,0.9843133499992152,1.0033028373833714,1.012124725223255,0.9896961968167716,0.9565617841842604,1.0207372801313457,0.9752073674661832,0.994286568963966,0.9977555146908348,0.9810236164251432,0.968967526146066,0.9429225203036136,1.0197912040240165,1.0146666251093228,1.0624960283131295,1.001001081336807,0.9719618008202104,1.0368731337396615,1.050538677512178,1.0716122010083156
332,16.625,1.0004428464378934,0.9616068959863446,0.9971283871982044,1.0171928278408875,1.0026275301891625,0.984866784583232,0.998228215796396,1.010727619189356,0.9982282157963964,0.9952111184256816,1.0046859502182717,0.979908878912116,0.9763118115190847,0.9389572726435714,1.0510208892701098,1.001780815297843,0.9915932137863394,0.9661242100075808,1.006874616053595,1.0374374205881054,1.0520257887389324
333,16.675,0.9999388265709748,1.0040105663135117,1.0065220700844553,1.0178977048116686,0.9868732464647236,0.9836821593204662,1.0119587370709673,0.9832537263242463,1.017956799018044,0.9901086542637622,0.9898969142569592,0.975087496237342,0.9789044822717132,0.9789044822717128,1.046415136221486,0.968777884179247,0.9704656505279916,0.9890310803641787,1.1324912200074468,1.0346007717802757,1.0565245122083526
334,16.725,0.9999168129757005,0.9878835986688668,1.012261282239408,1.024890684571134,0.9682052275938512,0.9688660684135344,1.016564090243124,1.011879463099147,1.0191193414125663,1.024229843751451,0.9868672959439262,0.989427470526027,0.9193742086417612,1.0032587167295133,1.1072755067583255,1.0082917872147783,0.9780933643031874,0.9848041249502074,1.0653332527144497,1.001581026567758,1.0366584463783288
335,16.775000000000002,1.0000996990039923,1.0008346978773357,1.0020025329973787,1.0110532551777167,0.9671134587860774,0.9677557681021012,1.0126298325897751,0.9673324278710854,1.0536938349983065,1.0147465337448538,0.9825836879277674,0.9913319036843068,1.0539888903108314,1.0623274100126578,0.9656005814714738,1.0356441469668138,1.0089608839209705,1.0106285878613357,1.1090231203428844,1.099016896700693,0.9687147633193004
336,16.825,0.999866680799739,1.0022958089124554,1.0172424526532955,1.0213056179420674,0.9847371303431188,1.0057785220171165,0.9725331231721996,1.0167200456875962,1.0230324631897958,1.0348156425272346,0.9803889814856308,0.9891643364525609,1.0162354560611646,1.024524489144861,1.0792321074972564,1.0626540413298644,0.9946839700435544,0.9979995832770326,0.9747902906426832,1.0129198428276864,1.0271634466164057
337,16.875,0.9996078589239616,1.0226193810829496,1.006174380456139,1.0128100824634487,0.9869885463915272,1.007775604201382,1.022835762670144,0.9835120155572634,1.0115406438185723,0.9864403797039673,0.9842543836770308,0.9998150965457666,1.0876781116328729,0.9739663090530726,1.077790128799847,1.0415341917454175,0.9920942775802876,0.9443023605539944,1.0415341917454175,1.0168142346628528,1.0471676513526689
338,16.925,0.9995249966206924,1.0084122558151427,0.9838902854305605,1.0118539358691194,1.0137181792316896,0.9901856918626246,1.0014141730387232,0.9918491705553802,1.029693310815565,1.007652218136556,0.9910258447573044,0.9969634059872258,0.9764115842021582,0.9436460947994022,0.958390565030642,1.076346326880567,1.0599635821791886,1.0140918970153288,1.0370277395972587,1.068154954529878,1.0045798748366703
339,16.975,0.9997903439143188,1.0034783546940484,1.0078977081527098,0.9967780446115624,0.9922161313639124,1.0141275709315318,1.0364524338872203,1.0083396434985763,1.0281839661258538,1.0042054096178936,0.9921862597318264,0.9968462343372196,1.0211557685286927,1.1172453863009295,0.9902116543308532,1.0439566947797316,1.0700148962094922,0.936466613881975,1.0879299096924508,1.0390707820116525,0.995380085864435
340,17.025000000000002,0.9990706403635126,0.9963173550961412,1.0243786404886068,0.9966008024233378,1.0239534694978123,0.9917396807619158,0.999137656001748,1.0299625528343808,1.0213315817212436,0.9806427179021676,1.0106111696243436,1.0070594763091385,1.0054520894135222,0.9973566619625276,1.0135475168645176,1.052405568629291,0.9908803200017322,0.9147833019623832,1.136598014119634,1.0378337992175009,0.9731860285731312
341,17.075,0.9989709949656848,1.0196561930989654,0.9713292517927692,0.9735835697545744,1.0093708673982298,0.970822030251363,0.9957463332165704,1.0451863440164082,1.0398746073189051,1.02189642157351,0.9900401723178744,0.995413316376042,1.0204972927930482,0.9593318399127078,1.0398126989657874,1.0703954254059576,1.0864915972165736,1.0414223161468483,1.102587769027189,1.014058824068802,0.9967636517049464
342,17.125,0.9992487181465096,1.0142709861546029,1.009228346256582,1.0110492995530893,0.9847155134189824,0.972879316991685,1.0017204157417516,1.0009079904248483,1.0033452663755582,1.0187813473967209,0.9914406526278712,0.9974692711283024,1.0865573139856526,1.0177473515388435,1.0369501317565584,1.0865573139856524,0.9697404009945586,0.9489373890920352,1.0465515218654151,1.0097461931147964,0.9402994037730116
343,17.175,0.9997755390302272,1.0225784916787737,0.9801045110220902,1.0026644614036733,0.9897133787772088,1.0023580917071333,1.0047811974888587,1.0088197071250686,0.9797424377443616,1.0189159812155908,1.0061608270813442,1.0042641281915057,1.0484215773758951,1.0547852895299217,1.0675127138379747,1.0388760091448548,1.0166030166057622,0.9561477511425084,1.0420578652218684,1.0500125054144016,0.9975118801436818
344,17.225,0.9990574606280516,1.0119431607356986,0.9958827685280992,0.9926983804179716,0.998097995039492,0.9728582579753084,1.0250545326500056,1.0326832189486148,1.0491451209614044,0.9724567481701188,1.0080216976194316,1.0145085178824722,1.0075462717509631,1.043925493493934,1.0312718511485526,1.0803047152369043,1.0660693675983504,1.072396188771041,1.0455071987871063,0.9458597653172308,1.016229511013483
345,17.275000000000002,0.9993612834388144,0.9879238150382708,1.0015512997378369,0.9905391908897028,1.0044419783104723,1.0354961252622117,1.0402863926111494,1.0366936920994467,1.0155366779749682,1.0143391111377331,1.009919189602622,1.005719629595363,0.9781338834221448,1.050471759045005,1.0630522591533282,0.9686985083409024,1.0709150717210307,1.0017223211252513,1.0473266340179237,1.067769946693949,0.997646495835054
346,17.325,0.9990516125855232,1.0226028505029796,0.994410105962881,0.9996107093246468,1.003853306803982,1.0207963251246814,1.0001581412574645,1.0283371999992426,0.9660257602462968,1.016430555460463,0.99477835677896,0.9992519515478656,0.9990757190266656,1.061615670139446,1.028782195805236,1.0616156701394464,0.98813122758193,1.0772506579176415,1.0162742055826806,1.0553616750281685,0.978207796563524
347,17.375,0.9986562311423248,1.0172701246303235,0.9994447653036014,0.9844769063269644,1.0157733387326593,1.0070375519481127,1.0050645159921014,1.0019076584624838,1.014535088580955,0.9833611204759782,0.9950658996762922,0.9947693740412848,1.013542591706113,1.043078342077917,1.0788321451595742,1.0244241839483563,1.0384148025455266,0.962243656849822,1.0524054211426974,1.091268250579281,0.997711937102966
348,17.425,0.9990986283991716,1.0122522624186745,0.9773470119904448,0.9801881370253,1.029569595964463,1.002051270626858,1.0354006668693336,1.0095058415516471,1.0306925168115728,1.0310848626497189,1.0115492149630356,0.9980609093423536,1.040192041801854,0.9922782924766566,1.0061887358291328,1.0989250248456428,1.0309184129002027,1.040192041801854,1.0231903888154934,1.010825550279959,0.9472349520972082
349,17.475,0.999104100156637,0.9923435291661254,1.0119832411436571,0.9912673805646168,1.0335062131738295,1.0158304723940506,1.016220576262097,1.008028395033113,1.0244127574910815,1.004127356352644,1.0010786833491805,0.99418985492789,1.006586192854273,1.0480790588192586,1.0603732413274023,1.0772777422761,1.0158068297353808,0.9543359171946618,0.9989023287866832,1.063446786954438,0.9806335499321076
350,17.525000000000002,0.998872212108126,1.015044608432751,0.9995293660321444,0.9995293660321448,0.9789315442244436,1.0038361833192098,0.9972422052989528,1.029048452220194,1.0061634696793007,1.019351425719816,0.9977063173187382,1.001568312266,1.020714886415626,0.9550101856433628,1.014602821227509,1.0314110004948316,1.037523065682949,0.9702903486136571,1.03752306568295,1.0252989353067146,0.9987145701390094
351,17.575,0.9982213972900236,1.0068834666210629,1.009410317217523,1.0026277182480767,1.0261673264361535,1.0124026402922777,0.9857909137474518,0.9996752928143176,1.0205018614146155,1.030143791322161,1.0194250863521088,1.0062384931953154,0.9906060351073418,0.9450260028171268,1.134942804026356,1.0787274308684238,1.0620147523620116,0.9298326587203884,0.9374293307687568,1.0999981126038576,0.9684826656930092
352,17.625,0.999119728757725,1.024981715321607,0.9928477252786256,0.9932444412050824,1.0129479988857586,1.0128025363793902,1.014336504628356,1.0254577744333546,1.0308266633047336,1.0377295204250785,1.000609483845527,1.0115600664320714,1.04693332991887,1.0529762351420673,1.0393796983898744,1.1405983608784227,0.9880150039927,1.0227617090260828,1.0680834982000595,1.019740256414484,1.0021665014286565
353,17.675,0.9986217289905376,1.0281322978755665,1.0152461276246645,0.9907887024545844,1.0038063642386597,1.003267248952652,1.015850988677257,1.0089871306456546,1.0147070123386566,1.0036485743988517,0.9984665158785248,1.0067763247350252,1.0620491442502364,1.108617069952864,1.0740666734638178,1.0124768362442147,0.9644067193898898,1.013979027395912,1.0770710557672132,1.125141172621538,1.0010571177950829
354,17.725,0.9993324262803464,1.0142334728617963,0.9746159993182716,0.9755312544826432,1.0346305879535125,1.0370494766022098,1.0139196710911555,1.0063361283006456,1.0108862539749517,0.9900315113010498,1.0212632144783231,0.997756423603116,0.952998544007393,0.9978103877694968,1.0142413971489348,1.093408987795317,1.026191222152162,1.04710341590781,1.0605469690364413,1.0814591627920886,1.0105070768354256
355,17.775000000000002,0.998960027815626,1.0133461458765105,0.9933236533867772,1.0171166152414604,1.0223172626413912,1.02481357339336,1.0202890101554198,0.9987973347752056,1.0006825694576806,1.0274529019488243,0.9986676567825958,1.0016426224954031,1.0233967909653177,1.0709275562931695,1.0872662568746188,1.0991489482065817,1.0531035192952247,1.1065756302890586,1.047162173629243,1.1184583216210215,0.9653171057815396
356,17.825,0.9988270199707736,1.0203393564275232,0.993059629589433,0.9961625369075098,1.0216322344767217,1.0115736432539564,0.9950765193461828,0.9887026305636332,1.017947532036505,1.0111987086196883,1.0043426062179228,1.006314805739215,0.96744497296622,1.0088013992914937,1.033910658131838,1.0678820083275986,1.0220945363246172,1.0294796124541306,1.064927977875793,1.050157825616767,0.9902482794640832
357,17.875,0.9989561684725528,1.0316098011964598,0.9760694928568692,0.99406866685581,1.0035825159695368,1.0379866514132272,1.0100236489505865,1.0174804496072902,0.984297686684957,1.0290384906251822,1.009308140910695,1.0077672124512886,1.020790817171555,0.9723216129029774,1.0604474388458447,1.0266658722344126,1.0589786750801315,0.9488213926515456,1.0325409272972703,1.0207908171715552,0.9599869947480488
358,17.925,0.9983264443965848,1.0166575375600158,0.9747229711214236,0.9910876799755078,1.0192145233184655,1.0399900326058784,1.0266425669467656,1.0277548557516918,1.0073628943280468,1.0496298689152377,1.0023618809825852,1.014411676369284,0.9990375811517812,1.0136433937417195,1.0297097875906518,1.1173446631302824,1.0574608315115352,1.0078010687057448,1.0560002502525407,1.0034193249287628,0.9728365418322804
359,17.975,0.9986709050876016,1.0194006297481093,0.9871073197012128,0.9806232298886466,1.024994746449147,1.0183580898174618,1.0227825275719185,1.0154084646478236,0.9873870255362646,1.0190954961098715,1.0127934429114471,1.004827963090984,0.9717003825886438,1.0094645230180976,1.037061394870391,1.0181793246556636,1.0123694568972863,1.0152743907764752,1.0835403369374113,1.082087869997817,0.9684101003377278
360,18.025,0.9989386944504712,1.005787612588435,0.9808799872358368,0.9890982392557296,1.0286722835976756,1.0592821115056157,1.0226160640322468,0.9954831889019542,1.027015989729051,1.0292159525774534,1.0040827546605209,1.019443285242211,0.9937609957630532,1.0804261988819244,1.055871057998244,1.0327603371665457,1.01398287649079,1.034204757218527,1.086203879089848,1.018316136646733,0.9635313475323052
361,18.075,0.9988023023103056,1.0351854288944922,0.9989734279808988,0.9828792053526356,1.0081521643235802,1.027905307877488,1.0195187090547917,1.038115080357293,1.0074857629178786,0.9896186610782208,1.015797537850602,1.0018918867491342,0.953796061100377,1.0658383694826503,1.0227451739510065,1.0629654897805405,1.0758934484400342,0.9379952227387748,1.113240884567458,1.116113764269567,0.9499850982302316
362,18.125,0.9991092992826144,1.006473965041908,0.9859668548087268,0.9828407709317182,1.031232549347822,1.0117257859552835,1.001209639793024,1.023329809306742,1.0207914291986109,1.0128136631444833,1.0031160450022285,1.024166154197861,0.9842541397633844,1.0242528566187907,1.0356810614346208,1.074251252688048,1.10710734153356,1.0142531774049386,1.0713942014840905,1.1085358671355388,0.968802740395042
363,18.175,0.9992770826677948,1.0316599096985446,0.9965914315723404,0.9856480766960783,1.019099922851926,1.0375419629445355,1.0076094002318503,0.9913809023755747,1.024559164659515,1.0278048642307704,0.9999756482537274,1.0109509907345613,0.94048789596704,1.0143630781275934,1.0669281115879867,1.0740314944880398,1.00725969522754,0.9873702231073912,1.078293524228072,1.071190141328019,0.9496063201387404
364,18.225,0.9991712724585016,1.0043638848951628,0.9808656533805612,0.9825971020184796,1.0435688290537355,1.0200211275780504,1.0056748388638723,1.0067508105174352,0.9970670656353656,1.002446923903182,1.0105322600282247,1.004198746730275,0.9579408236876076,1.0639077289627854,1.0822753258771494,1.0130436144307,1.0893397862288277,0.907076709155522,1.0483659161890928,1.061081944822114,0.9463060900063732
365,18.275,0.9994939406451836,1.016095443285315,0.9871906582505676,0.9988755713497208,1.023229390230061,1.026574965348977,1.0076700059453996,1.021937899834892,1.0319254255575367,1.0080267032926369,1.0036030376365808,1.0016597587361689,1.0580940400321284,1.0918181528618371,0.9962664998443278,1.1199215802199285,1.0131285562591823,0.9737837579578552,1.133973293898974,1.101654352437169,0.9482325806353454
366,18.325,0.999189155770732,1.0062766444324818,0.9561218396406852,0.9909855454105926,1.0038300685889798,1.0628414779342548,1.020980565251931,1.0266566212088566,1.0302041561819346,1.0199163047600073,1.0022657803202548,1.006397735794679,1.0006198645276556,1.0187875436322078,1.0397502502913063,1.0104024609685682,1.0467378191776733,1.010402460968569,1.0984458289367838,1.0760856085004116,0.9407121565855652
367,18.375,0.9995593469293764,1.0102975522706468,0.9679584929991886,0.9938729172084424,1.002876050501799,1.0390710796203584,0.9949678928792564,1.008022436154623,0.9917924634338966,1.027780663814636,0.99602331018046,1.0190895317777708,0.9924018892870466,1.0327095290480055,1.0382692034977925,0.9937918078994942,1.0660675757467295,0.9757228659376848,1.059117982684495,1.0452187965600266,0.9524488206006924
368,18.425,0.9994676498513174,1.0232143882649305,0.996835398595849,0.9894541216700962,1.0239404155035292,1.0327374455445486,1.0067698713106723,0.983609602399378,1.0032607396574462,0.9741349469356672,0.9956349706110272,1.0051938046664204,0.9593753265275502,1.081025223839401,1.0326417419540062,1.0492303643147125,1.0519951347081642,1.0519951347081642,1.0174355047900243,0.9980821120358664,0.9547344619385436
369,18.475,0.9994435949367644,1.0036025090390666,0.971709636405016,1.0044449622784568,1.0079351256987874,1.0822996766443729,1.0439078790207412,0.9796888720866672,0.9905083786896904,1.0320413233916186,1.001924037483874,0.9926135726371552,0.9184417921862676,1.000936563939525,1.1411776759200631,1.0119358668399596,1.024310082602948,0.9761881324135476,1.0820564228302283,1.0256849954655023,0.9504997094407228
370,18.525,0.9994261717610744,1.0161475172816774,0.9819128382920956,0.9896934471533638,1.0129155720623813,1.044528784374089,1.0289077158141573,1.0150223215386631,1.0268249066728337,0.9980127135511816,0.9972401880026172,1.010869745895146,0.9148581364695262,0.9982756945033692,1.0721207458775914,1.0775907496830883,1.0324632182877311,1.0160532068712376,1.0625482392179697,1.0871632563427105,0.980833080327674
371,18.575,0.9995167212940356,1.007469802569773,0.9922303633439484,0.9947305838419356,1.0121130692088918,1.0306266067058911,1.0126726423679662,1.0112915681881256,1.030971875250851,0.995063946575001,0.9944083354939628,1.0034242352156817,0.9888281873993572,1.0078702707880651,1.0459544375654823,1.0201116101093786,1.0078702707880651,1.0119507172285034,1.0636363721407114,1.0037898243476278,0.940751090563727
372,18.625,0.9994590093446104,1.0025415116479173,0.9807522796442302,1.000528376082359,1.0032520300828205,1.0491396790036287,1.0065559408051177,1.0302517306091283,0.9941929200378088,0.9993441786908546,1.0120436689539989,1.0093340473503738,0.9605276235881064,1.0701089440256233,1.0038190094399644,1.028170413981635,1.0430518278682115,1.0227589907501529,1.038993260444599,1.0701089440256228,0.9598511956841708
373,18.675,0.9993444948322798,0.995413542703516,0.9967091939838074,0.9899953646222992,1.0163795361482235,1.0455788045467802,1.035672961576556,0.9793121308839008,0.9707726110819828,1.019960245141028,1.007273381675775,0.9982254395966332,0.959427988411798,1.040165266539018,1.017289704402972,0.9782666866414826,1.032091538726296,1.052275858258101,1.00787035528813,1.0738057990920264,0.9877958823932338
374,18.725,0.9991950489310922,1.0067411598416007,0.9915105825368866,0.9708907240320432,0.9862384596237168,1.047477096217363,0.9910770968751372,1.0274313133186206,0.9995710726796896,1.0196168555784322,1.0050926479339086,1.0024757178160897,0.9810799447463852,0.9984797254854072,1.035956176307916,1.034617731635683,1.0386330656523803,1.0680788484414945,0.977064610729688,1.0145410615521964,0.9401617790524224
375,18.775,1.0000229816502486,1.0008034908015144,0.9975405078319703,0.9778460749086528,1.017351475861344,1.0148692781023694,1.0158831335250484,0.985129519037098,0.9658662660061842,0.9979716877243744,1.009650559871755,1.001651064773733,0.9705361455288298,1.033108434746738,1.0291144588392125,1.0743795191245078,0.9878433744614434,1.0357710853517563,1.03177710944423,1.0331084347467383,0.9678870798758784
