,r ($\AA$),g_full(r),O (DOL),O (DOL),C (TOL),C (TOL),C (TOL),C (TOL),C (TOL),C (TOL),C (TOL),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
264,13.225,1.0004287122693238,1.009962322735631,1.0189081919483474,0.942386892126388,0.9603942849695676,0.9729994599597928,0.9517907528333814,0.9555923135447192,0.9717989671035808,0.9505902599771698,1.0504312491854657,1.057434124180035,1.012615724214789,1.0539326866827503,1.032924061699041,1.0510678741849704,1.1807271657510945,1.0814136658281055,1.0234807908730288,0.9517543742619812,1.1448639574455717,1.0621027075097471,1.0069285408858637,1.025563897163931
265,13.275,1.0008263328895015,1.0040660377879849,0.997537650026034,0.946620242952212,0.968662375733352,0.9396700209041045,0.9527761539091072,0.9710453090069886,0.9408614875409228,0.97759837550949,1.0418382850112815,1.0870147283239795,1.093964950372087,1.0453133960353354,0.989016597445666,1.0349512467999764,1.106138369595742,1.0459031118454782,1.0322132805386002,1.1280420996867466,1.0678068419364832,1.040427179322727,1.0486410781068547,1.0565755925785956
266,13.325,1.0011681496194005,0.9813829814386532,1.0075601057289758,0.9612094215364908,0.9316458756618804,0.9584501572548604,0.9686988531580584,0.9679104919347352,0.96909303376972,0.9639686858181206,1.0202379681327958,1.0209277842032034,1.0512796913011364,1.0678352769909178,1.0809417823286618,1.0000242669181247,0.9918718951769446,1.0108940959063657,1.1223098430358311,1.0435035828710872,1.0897003560711094,1.1195923857887706,1.0081766386593056,0.9919273534881092
267,13.375,1.0009820908138027,1.006343544908649,1.0005555260537302,0.948754524096724,0.9467983292016792,0.9624478883620372,0.9434727978801024,0.9780974475223956,0.9571661621454168,0.95775302061393,1.097523145864879,1.0297409927515777,1.0584970577087365,1.0359030066709685,1.0146782920597328,1.1112372576518077,1.097751368602635,1.194849769756677,1.0707795905042905,1.076173946123959,1.1247231467009804,1.132814680130484,1.0518993458354482,1.034477778961722
268,13.425,1.0017393578553253,0.9961804781500744,1.004989455849979,0.9494672227792004,0.9669420796401677,0.9620879527343428,0.984416936501134,0.9426714451110466,0.9743203525370197,0.9644179336491384,1.039753983227529,0.9792715619809608,1.0186870724562525,1.025482850124406,1.0594617384651752,0.9584105838662954,1.0012445764413251,0.9744733310819316,1.1083295578789,1.0333700708725977,1.094943935199203,1.0628184407679302,1.100298184271082,1.0321954141884595
269,13.475,1.0012980544275245,1.0108507941517615,1.0027406711950475,0.9709577343235738,0.95129959837657,0.9507214179075404,0.9709577343235736,0.9794377145360066,0.9848340655802816,0.9642122955182296,1.0678029628860186,1.034750312739831,1.0617320679612077,1.039472119903572,1.015863084084866,1.0682322180827226,1.0788613943820533,1.0974624529058812,1.1399791581032033,1.1080916292052116,1.0496311595588932,1.0390019832595634,1.070889512157555,1.033497588390266
270,13.525,1.0008970757352362,0.9908121279193602,1.002761747336948,0.9511659308043654,0.9561398475784832,0.9766094281488904,0.9727833383226464,0.9586268059655416,0.9498267993651798,0.959583328422103,1.0639399284329194,1.046531219723507,1.0304616424532802,1.006357276547941,1.0056877108283475,1.0788124033559954,1.0629863045292565,1.147392164938528,1.03397179001357,1.0497978888403086,1.0234210574624103,1.0656239876670466,1.1210153335606303,1.0365287277491817
271,13.575,1.001065421096139,1.0032547489885189,0.9791566573202196,0.9625921864521236,0.9597437187470964,0.9517680091730208,0.979872890529288,0.9713274874142064,0.9709476917202025,0.975695137895248,1.034183674771804,1.0355129597008157,0.9604083612116036,1.0866904294678017,1.0208908254816773,1.002804494174807,1.102299457043325,1.0604068410986862,1.1153908995260255,1.0132776481609669,1.1232457650156449,1.0106593596644269,1.091826303057165,1.0068655130674005
272,13.625,1.000613453589657,1.0021022229999756,0.9726031099419684,0.9640230604084188,0.9872093796165208,0.9549747407174518,0.974202420060756,0.9791035932266964,0.9743909267209848,0.9836277530721798,1.0846673229546415,1.0523384307254593,1.023308405050274,1.0576166172118555,1.0774098165358463,1.0084535089919662,1.0006561880461522,1.0136517229558424,1.0994222533597984,1.0448410067390987,1.047440113721037,1.0370436857932852,1.0578365416487892,1.0021148705360154
273,13.675,1.00171747516905,1.0064765494100265,1.0029083562641958,0.9743895826869023,0.971582622106856,0.9614775640186868,0.9698984457588268,0.946881369002444,0.9597933876706588,1.0138741615128934,1.0374526303852862,1.0505517797588382,1.060376141789002,1.0184588637936367,1.0557914395082586,1.1300993414091327,1.0501151414463856,1.132679476891802,0.975291212448978,1.1223589349611252,1.0604356833770632,1.0784966317557476,1.1326794768918016,0.997406659443286
274,13.725,1.0009690272800165,0.9985460208298792,1.0139364549123944,0.9589435051088466,0.971018539559074,0.9726904674060284,0.9593150446303924,0.96395928864971,0.9929393713302568,0.9470542404193916,1.0416110486527124,1.0247060004223938,1.054614931906804,1.0598164852084404,1.0494133786051671,1.011741522875134,1.052723457978937,1.0629689417548875,1.1346873281865424,1.0552848289229244,0.9835664424912696,0.9784437006032942,1.0604075708108998,1.0255154258086183
275,13.775,1.0009810711101548,1.0018599352328013,0.9951905698929552,0.9542077529552754,0.96803952363012,0.973572231900058,0.9676706764121245,0.9673018291941288,0.9809491762599748,0.9717279958100788,1.0024345267082335,0.997270665656292,1.0437454151237695,1.0340631756513785,1.0489092761757115,1.0425522502594953,1.024752577694089,1.073065974657334,1.0883228368562534,1.0044100947621963,1.0222097673276025,1.0323810087935488,1.108665319788146,1.0155154298321578
276,13.825,1.0013633650251896,0.9970340342252773,1.0008863753379569,0.9612331910963886,0.9705708849527536,0.9390790546920718,0.962148651278385,0.9751481858627364,0.9625148353511844,0.9590360866595972,1.0419767791484873,1.0291603366005349,1.047103356167668,1.0208296489443662,0.996478408103258,1.0425981824235382,1.1183317065705267,1.0855138461068317,1.0602693380578354,1.1410517638146236,1.143576214619522,1.0754160428872337,0.9744380106912492,1.0098833607682056
277,13.875,1.001309667046362,1.0077890954987654,0.979941033443356,0.9652243643243228,0.931777795014402,0.95977111932814,0.9743131059846266,0.987764443641878,0.9486828545025686,0.9728589073189778,1.007759675294547,0.993126801221457,1.046568602184046,1.017302854037867,1.031935728110957,1.032591219176155,1.0476289553777498,1.0802107171478714,1.025072351075358,0.9749465637367096,1.0601604022124114,1.0325912191761553,0.9473773807004529,1.038908091356076
278,13.925,1.001323689639507,1.0002088435182228,0.9942757029112812,0.9330391719129104,0.9534324845678738,0.95253012560084,0.9759914587437176,0.9655240947261262,0.9963847713986808,0.9671483408667864,0.9942191098777998,1.0498044222470793,0.9544250794316108,1.0453828633086146,1.0283282788316763,0.9754226991523762,1.0674906580009416,1.1321870615161502,1.0774439508494351,1.0973505365464222,1.1296987383040265,1.079932274061559,1.1097921526070396,0.9795106587151488
279,13.975,1.001518390022983,0.9814008179205498,0.9792801438842268,0.9516393976046909,0.9484141087406572,0.960060985194113,0.9765457949436204,0.9554022346127304,0.9647197357754956,0.9652572839195012,1.0241188056881214,1.0485772462403795,1.0341530377095602,1.0604928967658378,1.0347801772109004,1.10927674827916,1.0450424599600996,1.082100703221096,1.0178664149020358,0.968455423887374,1.032689712206435,1.131511694235758,1.0648068563659645,1.0515465597977438
280,14.025,1.000754792049141,0.9923132211573614,0.994184848121704,0.9555406360487344,0.9571418026330648,0.9470010809323052,1.0026860965873523,0.9743988202641816,0.9827604679823516,0.9877418751336016,1.000017485613468,1.0516995848076882,1.0467181776564385,1.0280379008392504,1.041736770505188,1.0081688791336956,1.1136464017681211,1.140629023837393,0.993451085277729,1.1406290238373922,1.0572281919869162,1.04251039813095,1.0376044668456286,1.022586309849744
281,14.075,1.0010745084343846,0.9863208919437756,0.9866693331444154,0.9664283455090206,0.9646618890193313,0.9726109432229334,0.9819731626182866,0.984446201703852,0.9715510693291196,0.9687247389456172,1.036203376851749,1.0170373239386197,1.0460955331940092,1.0065269078249688,0.9953982319399258,0.9498718305920242,1.1252327839320904,1.0253744632801085,1.0302456008728875,1.0083254817053793,0.9985832065198198,1.0302456008728875,1.1398461967104283,1.002211706971584
282,14.125,1.0014965641157876,0.9946888457068233,0.9920363421182712,0.9767874246892764,0.9474960797578508,0.9869604666415076,0.9541611762093128,0.9874866584666232,0.9780152056145456,0.9785413974396614,1.0417721150910322,1.0472971292547444,1.0251970725998958,1.0423860055536671,1.0583471575821677,1.039893238220544,0.974597616285766,1.0882603655796397,1.0084546054371324,1.0761685837398656,1.0302198127487256,1.2140148967132869,1.073750227371911,0.9918715903425857
283,14.175,1.001368764301092,1.0026853694841482,0.9906613900647968,0.959284781164095,0.9791392592056176,0.9566723498428416,0.9923755778999668,0.9859315806408756,0.9861057427289596,0.9814033663507042,1.0100530298404455,1.0137104336901992,1.0478462029545714,0.9868894721253352,1.04479836641311,1.0325700767740338,1.0589846601333694,1.1454323874911951,0.9989515161348792,1.1238204556517388,1.0349714025339736,1.0685899631731282,1.087800569252645,0.9501163912414128
284,14.225,1.0016862027903457,1.013842687563321,0.9956490099040424,0.9888703654970324,0.9845468679214072,0.9596435218858054,0.979531610733682,0.9840280482123324,0.9784939713155314,0.9703657958733564,1.0205183677506091,1.071362699239964,1.015070760805322,1.0108337331812092,1.0011490986118088,1.0372463729159394,1.0229395263929613,1.0897048101668607,1.073013489223386,1.022939526392961,1.0372463729159394,0.9537897681985648,1.0467842705979251,1.0365894258817208
285,14.275,1.0008955443706475,1.000542565480716,0.9650871580141832,0.9651256236693756,0.9742273421844072,0.9525892943939556,0.9709644619620372,0.9822986774713222,0.966327737435512,0.9690754260438234,0.973111093687281,1.0326157251110248,1.0350199526432973,0.9959512552438692,1.0163871892681855,0.9494877367982092,1.0347285311242336,1.044199730493792,0.99921153348839,0.9779013349068838,1.1057625263959192,1.1057625263959197,1.084452327814414,1.0309352191318335
286,14.325,1.0015739457376842,1.001643419943681,1.0046708880214248,0.9473153389441802,0.9592527059515782,0.9623223146106232,0.99011932635642,0.9747712830611948,0.9710195391445844,1.0017156257350348,1.0015450919206432,1.0015450919206434,1.0230323525339582,1.0033356969717535,0.9925920666650948,1.0181127103733336,1.0275179086215864,1.0651387016145966,1.0698413007387226,1.0157614108112705,1.0016536134388914,1.0674900011766597,1.1450828867247425,0.9382405038212104
287,14.375,1.001986065510858,0.9974713354293294,0.9969145865258744,0.9678327157821244,0.976808242280191,0.99255775104095,1.0017026270955842,1.002380025321854,0.98883206079647,0.9751147467145188,1.0088153084714109,1.046749609142487,1.0117789257113388,1.0283751822549343,1.0402296512146456,0.9783529155082756,1.0367271944765497,1.0203823963654322,1.0670818195400522,1.0600769060638588,1.1277910696670568,1.1114462715559408,1.1254560985083264,0.9427326922194712
288,14.425,1.0009125796409692,1.0082611187878874,0.9726546173347508,0.9576032089121472,0.9856888667780286,0.9609667607523728,1.0058701778193806,0.9803071838336688,0.9882115306581984,0.989388773802276,1.033030858929199,1.0524553708065,1.037151209933475,1.0353853452173567,1.050689506090382,1.029552640548966,1.0017268935071024,1.1083922571675808,1.0991170081536263,1.0736100733652514,1.0341902650559438,1.1431744409699107,1.1385368164629337,0.945578511083342
289,14.475,1.0007613856128832,0.9964756917491506,1.008884965847415,0.9481597733472206,0.9792250750633704,0.9894131578842582,0.984569643100558,0.9586818916704328,0.9645275129611056,0.9760517377912908,0.9937556194144724,0.9960938679307428,1.071502382580429,1.031167595674782,0.9902482466400688,1.0731143569363415,0.9994241006660352,1.0224523057505055,1.0616002543941063,1.1398961516813075,1.0408748698180823,1.1675299977826723,1.126079228630625,0.9848082398879314
290,14.525,1.0015379348383573,0.9857008625653304,1.0040232508050937,0.970670463860954,0.9701728542588376,0.948609771500477,0.9801250463011576,0.9719974227999296,0.996380293303614,0.9827789641791096,1.0252416502263424,1.0095669477596882,1.0066642250806783,1.0107280368312923,0.9938922452930348,1.0474430806561037,1.0337211189007836,1.0886089659220637,1.0405820997784436,1.0405820997784427,1.0840349786702903,1.0977569404256105,1.189236685461078,1.0342578623027778
291,14.575,1.0005021881062268,1.0115522797645509,1.0044035004022571,0.9539733017193944,0.9722587509493804,0.9865905895350462,0.990214732625674,0.987578992196126,0.9582563799174092,0.9646809972144312,1.0072646785293111,1.0326336801637073,1.0251382933171806,1.0078412467482742,1.0349399530395609,1.056168146555947,1.085695428072565,1.0425401704713544,1.0788814400302686,1.0220982063444648,0.990299595480415,0.976671619395822,1.1220366976314795,1.0118772242810188
292,14.625,1.00082605994558,1.014652033635453,1.005938418842782,0.9540059366814864,1.0042339974877317,0.9630044492037776,1.001125420434576,1.0060336999921895,0.9698760405844368,0.9760931946907476,0.985500730509506,1.031311339713899,1.013559728647197,1.006115504651483,0.9729028129782982,1.069261264838902,1.0015865012415028,1.1459593302492874,1.082796217558382,1.1211452502635748,1.0421913593999426,1.1662617593285065,1.073772915745395,0.9943356337132104
293,14.675,1.0003476406383465,1.0114891946393492,0.995355797745872,0.9965900184586606,0.975952983998486,0.9766029693358148,0.9946400624466752,0.9590533652279492,0.9978899891333168,0.9779029400104708,1.0089397398678994,1.045907655928448,1.0242956434622803,1.015195848739684,1.0191770089308196,1.0373421294566096,1.0709493258752902,1.1224803603839335,1.0731898056365354,1.039582609217855,0.994773013992948,1.1381637187126517,1.0866326842040075,0.9566391339750157
294,14.725,1.0003575188733638,0.9924279445473748,1.012802855299417,0.956424805548162,0.9807954004920996,0.9590071202442084,0.9948367366518516,0.9696591683653996,0.9830549258511396,0.9979032353534064,0.9755500737657558,1.0455953598960128,1.023564987645367,1.0405114278381715,1.0162215302284858,1.06813926063735,1.041435779121416,1.0325346186161046,1.0770404211426612,1.0948427421532834,1.1126450631639062,1.0547875198793828,1.0614633902583663,0.9149348475523104
295,14.775,1.0011142987591926,1.0061704235010047,1.0210321488009884,0.9701608256367508,0.9650310922559882,0.9759317756901088,0.9991758800716898,0.9916415841686952,0.9760920798582576,0.9735272131678768,1.0059888072180156,1.0390916179407506,1.0132826468687883,1.0031834842754108,0.9667142860215509,1.0277683144269651,1.034399077745848,1.076393912098778,1.083024675417662,1.105127219813941,1.0565016221421273,1.1493323086064986,1.0786041665384063,0.9921110463754164
296,14.825,1.0008702429955063,0.991333565978984,1.001069971263179,1.0222224641800195,0.9967465149169662,0.989262954820944,0.9870338092604268,0.9940396953077664,0.9941989199906603,0.97779877765257,1.0025582158426007,1.0560577092950123,1.017047661985962,1.023177812277385,1.008688366134023,0.9901121531297136,1.1284205026799845,1.1086621670299457,1.0428010481964831,0.9549862230852004,0.9527908524574186,1.0120658594075345,0.9945028943852776,0.9632524655510316
297,14.875,1.0002859137387772,0.9950793354427148,0.9928955475814656,0.9835725675253592,0.9762973885406084,0.9781952613192392,0.9748739839566352,0.981200226552071,0.9978066133650898,0.9984392376246338,1.0118825031399337,1.0567197475350845,0.9853122842391044,1.0041328559605256,1.014096688048337,0.9594801269744084,1.083776416150639,1.1034021460205694,1.0096347699753443,1.0292604998452743,1.0052734966709145,1.0859570528028537,1.064150686280707,0.9971739891055464
298,14.925,1.0003580627518711,0.99400120434891,0.9949308531942956,0.9791928857809938,0.97228056635626,1.0033860037675608,1.004014396442536,0.9738515480436996,0.97306605719998,0.998515960536498,1.0133617374828017,1.0513009452344633,1.010062675939178,0.9611265963754402,1.0513009452344633,0.9270696176119798,1.0505344965930143,1.1415086179474612,1.0418702945592575,1.0613647491352105,1.0743610521858458,1.0093795369326697,1.1090178603208731,0.9576816579608411
299,14.975,1.0003210411309502,1.0180536555701036,0.9811156071922328,1.00122226329399,0.991235008797292,0.984524822182323,0.9868655849549868,1.0005980598879465,0.987801890064052,0.972352855764472,0.978750940676419,1.0503002560941703,0.9934977461442,1.0426537643701363,0.9640041352086384,1.0048019752513764,1.0392277388574191,1.0564406206604409,1.0306212979559084,1.0822599433649729,0.9918923138991106,1.1037760456187498,1.0779567229142175,0.9889722714503844
300,15.025,0.9999567662753456,0.9940640607482198,1.0116969001319418,0.9976699276803144,0.9947246622008348,0.9908493128857316,0.993174522474794,0.9776731252143788,0.9925544665843772,0.9803083627486489,1.0612256564480165,1.0351833090505194,0.9646519515156295,1.0026303748036471,1.0205344886394263,0.9318688450064064,1.04087185210578,1.0643823046174097,1.0472837936998605,1.0536957352939416,0.9895763193531338,1.0985793264525066,1.0408718521057805,0.9881587132183882
301,15.075,1.0008052450018683,0.9925433260208248,1.0259554751166995,1.0013800216768107,0.9636531102035186,0.9844414083622718,0.987675143631411,0.9950665385323006,0.9776659630364556,0.9907548915067812,1.0019189775550004,0.991139859991203,0.9846723894529248,1.0110812274842285,0.9555687720306704,1.0424713243897126,1.0976734719134036,1.13589034327596,1.148629300396811,0.9957618149465892,1.0530871219904223,1.0488408029501388,1.0615797600709902,0.9651709859420942
302,15.125,1.0004010591698294,1.006510357162394,1.004699905835431,0.9695300650944596,0.9756489042556744,0.9523973154430592,0.9791672367733728,0.9875806406200428,1.004254477334352,0.9819207143959192,1.0161862136987212,1.0343897602033354,1.0220755963913903,1.0017304561803515,1.025287986951028,0.9259147941339528,1.134720180510402,1.0102806068113062,1.022935478712909,1.0398086412483798,1.0777732569531886,1.027153769346777,1.1600299243136083,0.9644820227864568
303,15.175,1.0000733811008122,1.011978791417035,1.0043849537247274,0.9885296882133148,0.9672546449619908,0.975460733073216,0.964823211447554,0.993088626052885,0.975460733073216,0.9976475638924543,1.0153514391694478,1.05843340175338,0.9972676524058226,1.0137558109255986,0.9951401480806904,1.060206322024324,1.0581110526132091,1.056015783202094,1.049729974968748,1.0706826690799005,1.079063746724362,1.097921171424399,1.020396203213134,0.9454368710154812
304,15.225,1.000312927221497,1.000478966818389,1.0028612959387029,0.9951817751178093,0.9717817182089404,0.9998617864995832,0.9803869004270408,1.0012204994813882,0.9752539847179984,0.9769146339179834,1.0160908582267028,1.030885732917471,0.9769901179725288,1.0213747420448347,0.9965404880996152,1.019949694590851,0.9699929748557892,1.076151004292796,1.1073739541272096,1.0366019345025383,1.0345204045135774,1.0823955942596786,1.0844771242486395,0.9448446941728323
305,15.275,0.9998873759044804,0.9855576426345032,1.0012374170170215,0.9852277702644686,0.9966263561283903,0.999775965380263,0.9951265421989266,0.9901771562316976,0.9783286261889376,1.0024756304532976,0.9926518492153128,1.0152240488537363,1.0225731371081066,0.9937017189659368,1.0083998954746776,1.0256909321251122,1.0691173627191186,1.0380984837233993,1.102204166981219,1.0380984837233995,1.0443022595225433,1.0236230068587309,1.1125437933131257,1.001340057049561
306,15.325,0.9990818218773224,1.0080389798723377,0.9972620056488024,0.997881923906336,0.9951998461655096,0.9828324876939216,0.9664420126110936,0.9710611464980724,0.9789583754016166,0.9856635697536822,1.0273847790554265,0.9877496302187696,1.0367720511483178,1.012782355799816,1.0101747802184566,0.973810953474778,1.0231178371950198,1.1484394999839682,1.0416079185901108,1.0416079185901108,0.9676475930097476,1.1094048837054429,1.0785880813802924,0.9927412749030852
307,15.375,1.0003129794257983,1.0178457953936813,1.0134656614362634,0.9896257528543536,0.9767465545748726,0.9767465545748728,0.978374958955037,0.9866650176176912,1.001172620277336,1.0174566640789786,1.0310760461676245,1.0378117188310314,0.9735637641954604,0.9792631795260358,0.980817565525284,1.004227560726074,1.0491320451487842,1.0307620287940398,1.0185153512242089,1.1328176752092909,1.0103508995109896,1.0103508995109889,1.0511731580770896,1.0062270182884954
308,15.425,0.999218696499794,1.0077763928518328,1.0070994487245934,0.9807200944363038,0.9857207667834595,1.001458176817155,0.9920451465166276,0.9974870546591198,0.979249308451846,0.9930746967057472,1.034183164971336,1.030064964214855,0.986309081177242,1.0094739604324492,0.9966045830684448,0.97339290607737,1.015978845718254,1.137652958977926,0.9774487098526916,1.0240904532688997,1.036257864594867,1.1518482721915535,1.011923041942932,0.961473809268259
309,15.475,1.0000142400887373,1.0093455534288474,1.0092494710344229,0.96854770173564,1.0142863002032405,0.9936820114366856,0.998504291786305,0.9729315929625666,0.9622641243103784,1.006833685117465,1.006029971725862,0.996823800149316,1.0162590512553578,1.0167705052318323,0.9871061745962963,0.9872611606497742,1.104120644971584,1.094046551495566,1.1383725627900456,0.9832315232593668,1.0154686223826248,1.0557649962866973,1.0477057215058827,0.9701968798638644
310,15.525,0.9996345727263246,1.001613569138216,0.9961720924473202,1.015458649681067,0.9901955949134787,0.988162935334478,0.9933897742519102,1.006311681575561,1.004133832026631,0.9852591359359048,1.0203951086586411,1.0193787788691404,1.0005766777633789,0.9843154011313684,1.0015930075528794,1.0890127683861388,1.0589848427872566,1.0729978747334017,1.0209494703620052,1.1810984068893788,0.9709029276972012,1.1210425556916133,1.113035108865245,0.994292026207896
311,15.575,0.9994176623496792,1.01587084805708,1.0121715984703177,1.0010150619735714,1.0030346917282376,0.992936542954906,0.9968315431960482,0.980385986622336,0.9991396914870958,1.004044506605571,1.009814877333189,0.9739664491878606,1.006785432701189,0.9467014474998644,0.968412467362528,0.9885475640075352,1.0283281500842971,1.08799902919944,1.1158454394531736,1.0541855310341923,0.93086571419623,1.135735732491554,1.064130677553383,0.9939463578322384
312,15.625,0.9996228055578134,1.0064580421480058,1.0051385915824032,1.006229157866218,0.9917520716917894,0.988311972006776,0.9867352596511456,0.9769883105436096,0.9992056210093166,0.9769883105436096,0.9948338276596136,1.027443105923797,1.0128943510059305,0.9441640260491138,0.9687464050482674,0.9901362672942844,0.9763020280306914,0.942704589819109,1.1857919368793823,0.9901362672942844,0.9525861892931036,1.1067391410874234,1.0474495442434544,0.9756163660263732
313,15.675,0.999338866753498,1.0197131998676272,1.0071646124140268,0.9949776432670674,0.994550369730022,0.9939806716806276,0.9785988243469824,0.993838247168279,0.9942655207053248,1.004947359131467,1.0159140465823069,0.96307455250099,1.0059443307179072,0.9830139842297884,0.9914882427145286,1.0250680584214371,1.0447053775482849,1.0231043265087527,1.0682701605005018,1.0780888200639256,1.0996898711034575,1.0525603051990238,1.1036173349288272,0.9634509601407676
314,15.725,0.9988388404527148,0.9790889156456852,1.0084932206584234,0.9985667624812896,0.9859714617640516,1.0026708492318512,0.9923398722390596,0.9854053808329396,1.0008310862057377,0.998849802946846,1.042154994176903,0.9787539298923768,1.0253140864763253,1.0223421615879886,0.9911369502604476,0.9522167420005564,1.008803392652229,1.0283160308079782,1.0400236137014274,0.9697781163407307,0.9873394906809048,1.143440595926898,1.110269111062124,1.015154955480478
315,15.775,0.9992913211414652,1.0028500748753104,1.0041445521985866,0.9873248820113132,0.9975904732927298,0.9760749189631854,0.9822623986396558,1.0036373284310989,1.0032154548167938,0.9998404659023554,0.9991373432118476,0.9799420937609792,1.0143951055958706,1.003567016162048,0.9991373432118472,0.9694570429731316,0.9966018401763788,0.9907850979185406,0.965579214801239,1.1109977712472086,1.0857918881299076,1.0644638331844984,1.0567081768407127,0.973473365008306
316,15.825,0.999345993348315,0.9990955867217098,1.0063540519921723,1.0136545192316506,0.993252870512624,0.9679604155938304,1.005549754672037,0.9912965480327174,0.9985628886723704,0.9980039393923976,1.014842286451595,0.973270433753578,0.982073884913158,0.999680787232318,0.9859865298729712,0.9922408335587324,0.9826074274076768,1.0558213141557,1.0172876895514769,1.044261226774433,1.0134343270910549,1.011507645860844,1.0288477769327435,0.9653852564110964
317,15.875,0.9990026568894718,1.0038594631315958,1.0085158371761358,0.990755196508944,0.9788133679315404,1.0038078928609886,0.995198667607512,1.0079736470158966,0.9847842822202428,0.9968649692694757,0.9681212656006104,1.018179744695422,0.997281544684967,0.975897340023106,1.018665749346828,0.9898294733634092,1.03960813159832,1.024291621372193,1.022377057593927,1.007060547367801,0.999402292254738,1.0396081315983197,1.0376935678200545,1.0083108747331986
318,15.925,0.9994381437885496,1.0149856679961968,0.9923034102864396,1.002344023231138,1.0153148847652411,1.0016540837878345,0.9958585924640864,0.978472118492842,0.9889591980310526,0.9959965803527472,1.0253190066931406,0.973642542389718,1.019040557759079,1.032080413237514,1.0045518294497089,1.0387979145445856,1.0787516804886084,0.9398647798260532,1.04640815567678,1.0349927939784882,0.9836236663361738,1.0483107159598288,1.082556801054706,0.9930199844687816
319,15.975,0.9989445749286548,1.0062076549271284,1.016756606148138,0.9959422680753728,0.9930626332647454,1.0182937192245245,0.96947705291104,0.991965629527364,1.0097919402598163,1.0226817341740506,1.0299493839342035,1.0064323663140853,1.0035527315034574,0.9968335836119953,0.9963536444768908,1.0682281658613249,1.037977456739588,1.003945408977634,1.0020547396575248,0.9869293850966576,1.0171800942183935,1.0739001738216498,1.1249482454645805,0.9575275479145609
320,16.025000000000002,0.9990100020538656,1.0040600788739436,0.9853336326411531,1.0066346575378846,1.0028190665793004,1.0133119417154066,1.0224421057948758,0.9908272092808936,0.9849675517373534,1.0157648216173536,1.0030234732377974,0.9848994161845224,1.0173319393324876,0.9839455184448764,0.9996848311490358,0.9619914174369626,1.037146996924225,0.952596970001055,1.1273336923089403,1.0127214335908652,0.9131402907702412,1.0446625548729516,1.0653303392319495,1.0002785838237132
321,16.075,0.999901051443582,0.9967551765815902,1.0167900090571005,0.9685574830815536,1.021643967053585,0.9976737944437648,0.9776309382502422,1.000517713227981,1.0177166506372868,1.0047158790522992,0.9901577233711938,1.002481371436129,1.0475100855195492,0.9797300211624022,0.972620224201862,1.0232362332704323,1.0139001362515423,1.017634575059098,1.0736511571724427,1.0176345750590985,0.9485474571193064,1.0773855959799994,1.038173988500658,0.9575977552498638
322,16.125,0.9996995674212202,0.988724998386395,0.9992555877364327,1.0084541241460645,0.9870549241274836,1.016798466291673,0.9897466474002607,0.9949955077821768,0.9982255757095092,0.9897466474002606,1.050445007201392,0.9642425693906947,1.003339849927787,0.9519952284995576,0.9713083429817356,1.0261787140604433,0.9927768752664324,1.0261787140604433,1.0243230563496646,0.9983438483987674,0.9630863518939784,1.0094777946634386,1.0150447677957737,0.9891602362586912
323,16.175,0.99891156888478,0.986843189903062,1.0140185348527142,0.9944713060411756,1.0127957941282832,0.997146413791118,0.9883185582163077,0.9962101260786383,0.9873822705038278,1.0055730032034378,1.0219580381718356,0.9816976665351996,1.0177447434656754,0.999955276928558,0.9681214947042406,0.9516087841386854,0.9958696578195548,1.0198442977300253,1.010623282379844,1.043818937640496,0.9940254547495176,1.0216885008000616,1.053039952990677,0.9874013784163256
324,16.225,0.9990698694795084,1.0012230734126908,0.9965906139721958,0.9938017254730414,1.006962021195598,0.9997836780742032,1.0104182604762688,0.9786474455500976,1.0035057819149262,0.9944663868731708,1.0305575009001822,1.0012459331544892,1.0152038225571998,0.9719343654087944,0.9742606803092466,1.0172340610157746,0.954917019440034,1.0648882692795774,1.1015453525594243,1.0062369360318206,1.033729748491707,0.9237584986521634,0.9860755402279044,1.0047781337380306
325,16.275000000000002,0.9993481823400168,0.9917796104179404,1.0052442543362017,1.0108252323017255,1.0027661107267147,0.9877048015537444,0.9966887403586744,1.0088434810947555,0.9821558981742288,0.9710580914151982,0.988167210168704,1.0172989529111596,1.0177613615261198,0.9895544360135832,0.9692084569553596,0.9854908451548468,0.9745611869830746,1.03285269723253,1.0510687941854835,1.091144207481984,1.0109933808889835,1.0729281105290298,1.0638200620525524,1.032350825173621
326,16.325,0.9992532351560026,1.0290550564014025,0.9956424960500856,1.0077942430183024,1.0043802169181757,0.98731008641754,0.9786437124710634,1.0004409560334135,0.9866535429367466,1.0024105864757953,0.995910806015937,1.0032640930008252,1.011996121295382,0.9738509450612686,0.9940724842697144,0.9559273080356008,0.9830843338320672,0.9523063712627392,0.9993785493099464,1.0084308912421018,1.015672764787826,1.0446402589707229,1.1333532099058456,0.9595851931428808
327,16.375,0.9990027810362376,0.9906870660420232,1.0116249304087837,1.023444017258006,1.038191425310818,0.9884678636460258,1.006086448487881,1.0047813681292252,1.0154830270702049,1.000996635089123,0.99440597927791,0.9953195355289696,0.9985169824076766,0.9692831823737834,0.9930356449013212,0.9878865096680786,0.9608950749776938,1.0184768023171815,1.1264425410787202,1.0202762312965397,0.9626945039570524,1.0004825125235914,1.007680228441028,1.004632216088236
