,r ($\AA$),g_full(r),O (DOL),O (DOL),O (NMA),N (NMA),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
339,16.975,1.000029763641754,0.9922177376115032,1.002530202105386,0.9882698293680372,1.012529454278165,1.0184956057159165,1.0336970326669008,1.0075167973624284,1.0345415563863996,1.0358083419656483,1.034669514525718,1.082909733048621,1.0246887796589106,1.0396598819591216,0.9664678262691992,1.0063907657364295,0.9381890774799112,1.0030638541141603,0.9673674503303236
340,17.025000000000002,1.0000679019296457,0.9975966131842848,0.9687333435854354,0.9786006845091104,0.9979649722040196,1.0272145256452812,1.0423267949232666,1.02679474038756,1.0091637595632446,1.003286765955138,1.0715972760753247,1.1212082610788117,1.0170251925714888,0.9988344980702106,0.9938733995698612,0.9409550155661413,1.1046712660776494,1.0104103945710237,0.9594663252766265
341,17.075,0.9999880095360996,0.9930955352070264,0.9789834963393174,0.9912538888443976,1.002104478729347,1.0316406998305612,1.0253807441277063,0.9907423225719064,1.0187034580446603,1.0483339150381754,1.00450157874303,0.97326503210454,0.9518926580887306,1.0899910748062662,1.0028575499725834,0.9749090608749864,1.0571104993973297,1.0127217225952645,0.9505338179825462
342,17.125,1.0001676234495327,0.9967360189882044,0.9945536129409976,0.9893887529154552,1.0067876582687565,1.0102741312260914,1.0144231009641862,1.0164975858332332,1.0102741312260914,1.0098592342522816,0.9496111646009168,1.0264299679335205,1.0689254761600682,1.000278885947954,1.0509466072949902,0.9741278039623866,1.0117199843166391,1.008451099068443,0.9890212454248298
343,17.175,1.0003613572530765,0.998457580452983,0.9899336895837691,0.9671171584764324,1.004134341791396,1.029974517922834,1.0171874894664434,1.0241997308780122,0.9973882195984834,0.9994506435430623,1.0139626083894635,0.9993381476915396,1.0480863500179562,1.0188374286221056,0.9522148854426696,1.0220873087772004,1.098459492421919,0.9700892262956892,0.9624785375651363
344,17.225,1.00070417959622,0.9947495357596032,0.9884321982493586,0.9949597823187568,1.0075139373804227,1.0322055395117191,1.0219532000251113,0.9940668366215362,0.9756126255456408,1.0059595504260013,0.995160419500107,1.0177777017614733,0.9951604195001068,1.04847258483047,0.9596189759465318,0.9822362582078978,1.0371639436997866,1.0694743469303096,0.9900830704210252
345,17.275000000000002,0.999984542593087,0.9970420694641048,0.9883101960740068,0.9881827018275636,0.9899779987164276,1.0352089584292716,1.0437711435915462,1.025831327061066,1.0674190835635418,1.0156382494869305,1.021531701611614,1.0391997027401163,1.0568677038686187,1.0665047953932567,1.045624430423208,1.0456244304232074,1.0295626112154783,1.050442976185527,0.9605623470679864
346,17.325,1.0002027674936016,1.0050793029419054,0.9909908296092592,0.9784072557994694,0.9892019496997848,1.0357283226826115,1.0353229495621885,1.002893099928291,1.019513397865664,0.9964071300015112,1.0603578107568414,1.061954735170631,1.0364039445499849,1.0427916422051469,1.05556703751547,1.0316131713086136,1.0667455084120032,1.002868531860386,0.9577146793031084
347,17.375,1.0005862826235854,0.9965772162349812,0.9917313765571932,0.9535161664933834,0.9965312979960986,1.0261484869225557,1.0406580491885469,1.0313880510741635,1.0297758774890535,1.0039811001272922,0.9605867611280806,1.0415618434711085,1.0415618434711085,1.0034559223685071,1.0113946559315488,1.006631415793724,1.0336231099080668,1.036798603333283,0.940448300273261
348,17.425,1.0002930685635063,1.0096114908914284,1.004492291623617,0.975864116818816,0.9898962597074626,1.0058415828333458,1.074767778947822,1.0114518546101054,1.0022349795482857,1.0230731318619646,0.97086846006913,1.0213851929507758,1.0198065450482243,0.9945481786074014,1.0024414181201586,1.0087560097303645,1.0024414181201586,0.9977054744125043,0.9520696631071144
349,17.475,1.0004553493546755,0.9860274843841368,0.9950845955668955,0.9742979096830956,1.0074651425886174,1.0319694361497005,1.0240005601948772,1.0347585427338897,1.0016877075213702,1.0415320872954896,1.0014220783228758,1.0045613324868972,1.0532197720292316,1.028105738717059,1.0124094678969509,1.012409467896951,1.026536111635048,1.0485108907831988,0.9947271383200134
350,17.525000000000002,1.0006425328761033,0.994847685827588,0.9751248881359368,0.9613532615846458,0.9841971349913484,1.0395591823188113,1.0058844374647338,1.0023188762448902,1.0316357129413811,1.0249007639705656,1.0003980351836943,1.0066407686325791,1.0846749367436312,1.000398035183695,1.0877963034680735,0.9488954842304004,1.001958718545916,1.0160048688059051,0.9906358014995978
351,17.575,1.0006531288152736,0.9857170267582066,0.9948933714517512,0.9833957266593504,1.0057794190770122,1.028925542119176,1.0348343794590638,1.0442885192028848,1.0249863172259168,1.0285316196298495,0.901605018751002,0.9714367327678614,1.103341081466373,1.0319575515824722,1.0521311578540098,0.9326413360918284,1.014887577045018,1.038164815050638,1.0111347162237037
352,17.625,1.0007318127445126,0.98749059289226,0.986901924878613,0.9686256819839602,0.9824233006522072,1.0093867788921702,1.0309297640838926,1.0215291887275046,1.0360217424019362,0.9948942252177384,0.9350723820407234,0.9859921652211584,0.9829061177556776,1.0168526398759676,1.012223568677747,0.9705619278937538,1.0106805449450065,1.0754875417201055,0.9633191634339516
353,17.675,1.0002886127228114,1.002398542385095,1.001813200170564,0.9692780860962488,0.9881426271602166,1.0165368081822392,0.9853785918394888,1.0578214448363847,1.008357776392267,1.0188736744079456,1.1062347037144,0.9926960517381648,1.0233821738939042,1.0617398265885785,1.0433281532951353,0.9742843784447216,1.0187792555705435,1.038725234971774,0.973892973825388
354,17.725,1.000216550415218,0.9850375956542188,0.9802357283587636,0.969339291663092,0.9886659860935028,1.0270757611589836,1.003064186048932,1.0201046587076783,1.0146826901344408,1.0154572570734752,1.045078574560166,1.0191423179652428,0.9428592103331144,1.0435529124075236,0.9794751019965352,0.9199742780434742,1.046604236712809,1.020667980117885,0.9802223650917072
355,17.775000000000002,1.0007174069321292,0.9928878541741948,0.9931772414823196,0.971645425496709,0.984484420149246,1.0278525191642498,0.9989694397572364,1.0070567019911998,1.033629135045652,1.0078269174420538,0.9982459040306768,0.999762995070237,1.0255535427427616,1.0149339054658395,0.9936946309119958,0.9861091757141944,1.0073484502680383,1.0543782724944075,0.9716503692759356
356,17.825,1.0001421822734036,0.9953109809561496,0.9790521965906928,0.97326809808192,0.980815924269503,1.0086909975792944,0.9899264346023068,1.0167329531408602,1.0282214610859544,1.027838510821118,1.022825343717805,1.001705056384399,1.0514885908131422,1.0424370390988251,0.985110544908152,0.9805847690509936,1.007739424193944,1.033385487384508,0.9921147218299438
357,17.875,1.0001107826599052,0.9842420484203164,0.9923975647395424,0.9682300975348268,0.9980930413314644,1.054846147189328,1.0099104629408286,0.9912507296511978,0.9863001881661946,1.0247620873958412,0.9916084610871782,0.9961089533462724,1.032112891419029,1.0381135477644885,0.9916084610871776,1.0201115787281103,1.0471145322826774,1.0726173217508803,1.02395383572482
358,17.925,1.0004538362839683,0.98516151619442,0.9824581555925004,0.9757786977249712,0.987689089511019,1.0061776822989004,1.0519990972624556,1.0398810371068044,0.9970891371821612,1.002012099120395,0.9831005809986972,1.017412133901535,1.042772846916676,1.05918272004412,1.017412133901535,0.9711661278151018,1.0547073001002716,1.092002466299008,0.9775595848777424
359,17.975,1.001008076252754,0.9757973895028326,0.9895220827213888,0.9788855595832036,0.9889926299733498,1.0367400340219948,1.019417098473498,1.0224297829167146,1.0058600184790214,0.9810053718224828,0.9746718874816304,0.99840818915546,1.034012641666205,1.039946717084662,1.0251115285385186,0.9687378120631736,1.0206609719746755,1.0636830187584918,1.0006031915423883
360,18.025,1.0007247540139783,0.9763010511325452,0.9809444084413834,0.9711851879626612,0.9965484492589034,1.0148928704441116,1.019012361800158,1.0081518845887634,0.9845584340950444,1.0092753822313214,1.0046792555117678,0.9574696576022572,1.0032039555770955,1.0459876536825896,0.9751732568183236,1.0253334545971793,1.0518888534212785,1.0548394532906225,0.985124004336878
361,18.075,1.0007290643033375,0.9895878459096952,0.9972140531498084,0.982999380631407,0.9813594865264448,1.0137549037720834,1.01301004344602,1.014127333935115,1.0025819988811344,1.0223207975218105,0.9741870203906008,1.0387415819827488,1.0314058363472776,1.081288906668483,1.0622159680162575,1.0240700907118063,1.032872985474372,1.0798217575413889,0.9569555036019748
362,18.125,1.000900204319489,0.9974948916923227,0.9960337175345698,0.9680312462717138,0.99893990539856,1.033725588061032,1.047799960094826,1.021503107084316,1.0118732735875096,0.9774280999258556,0.996541860351335,0.9513108242299716,1.0198869112526838,0.9848693349006604,1.0257231739780213,0.9921646633073326,1.0388547651100304,1.0213459769340187,0.966422575929505
363,18.175,1.0001779572992195,1.002255382012144,0.9848176330293316,0.9691999993205318,0.991674873796767,1.0291508209805076,0.9904747879801666,1.0254673892661892,0.9727943157514388,0.999683367265962,0.9663985388656684,1.0316957374376727,1.0621677634379412,1.0418530794377625,1.044755177152073,1.0200873465804272,0.9939684671516256,1.056363568009318,0.9508515868247148
364,18.225,1.0003999489407611,0.968823374507143,0.9845827545868504,0.9873932032670748,0.9910032756555266,0.9986015622210752,1.022779002832443,1.0139872062464912,1.0213137034014526,1.024610627121184,0.962546315616058,1.015940938821147,1.04191670146146,1.0650062682528505,1.0130547429722234,1.052018386932693,0.9914082741052944,1.0332581139146892,0.9684806876931822
365,18.275,1.0003585551412528,0.9770808262254828,0.9953548932332024,0.9811573318824895,0.9852824094223266,1.025205168404728,1.0106322449021736,1.0357705379440805,1.0368635072067718,1.0474288767461235,0.9859907560705812,1.0075189385175372,0.9759442709286686,0.9974724533756246,0.9917316047231024,1.0175654236594496,1.049140091248318,1.070668273695274,0.9694711711725088
366,18.325,1.0005019452049877,0.9869355837790164,0.993061813349339,0.9833318676604448,0.990017582282566,1.0174442070392244,1.0167195316780857,1.0167195316780853,1.0072987519832777,1.0337494026648522,0.9891818679548016,1.0348583755659893,0.9706257867377558,1.0477048933316364,0.9920366496805,1.0362857664288394,1.069115756274381,0.9791901319148534,0.9632266585915557
367,18.375,1.0005654839212803,0.9953824691709986,1.0017462012054186,0.9820679868554704,0.9961979178812436,1.0230860548311516,1.0191220017831972,1.004707263426999,1.03461784551611,1.0158786856530526,0.9980022260401012,0.9667702929350058,1.0604660922502926,1.053367925635498,0.9369579931528694,0.904306426724814,1.0604660922502926,1.0519482923125392,1.001493365130235
368,18.425,1.0003172720534863,0.9825135652847,0.9907281112663836,0.965697855345462,0.986364540965696,1.0010537852065386,1.0082220901489414,1.00607159866622,1.0225587000337464,1.00463793767774,1.0391869952865025,1.0165959736498398,1.06601383348004,1.0349511787296286,1.0321273010250458,1.0561302615139996,1.0547183226617085,1.0123601570929652,1.0241167091691872
369,18.475,1.0001616430346951,0.9821583547067472,0.9951502216652304,0.9926931299660988,0.9879094269077574,1.0255868381352924,0.9867307500724678,0.9785317590133398,1.0227350151582044,1.0074064666563562,1.0279525549231052,0.9956534992356306,1.0181224075399604,0.940885535243826,1.0279525549231052,1.0237396346160428,1.0054836466187749,1.023739634616043,1.015270805019195
370,18.525,0.9999986875287216,0.9931159120554144,0.9979116428178552,0.9637751499588264,0.9984187182927368,1.0090668404845071,1.0019757172203854,0.9906299199977912,1.0388495581938175,1.00693950350527,1.0922478651978853,0.9567644343485312,1.032188199976007,1.0196175723714276,1.046155563981095,1.0615196643866915,1.0349816727770242,0.9721285347541284,1.028610844501234
371,18.575,1.0003229498380135,0.9946665160060094,0.9887703311169368,0.982107364372772,1.0012585319207732,1.010342112132878,1.0202163107854856,1.0054050128065743,1.0456071073207622,1.0364382085719122,1.0196926790387568,0.990518910292416,1.0183034519555976,1.0405310852861422,0.9974650457082112,0.9460636436313258,1.078040216531438,1.0808186706977558,0.9641377714989566
372,18.625,1.0002445939837858,0.988147103477144,1.0009305482673925,0.9690454825487942,0.9861082141783732,1.0375453348601125,1.0119399226069723,1.013342958894815,0.9779162926267728,0.986685269425793,1.0321882872156194,1.0377153998646986,0.9741536044002836,1.0598238504610182,1.1316763148990527,0.9299367032076468,1.0321882872156194,1.050151403325129,1.00037918992908
373,18.675,1.0002785033418986,1.0014767417223225,0.9827318236508182,0.975128989747689,0.9768846608470102,1.0306014439050712,1.0190882930422185,0.981757773577817,1.0114128591336498,1.028508143748189,0.9923088521463446,1.007427131057162,0.9716930172679578,1.0624026907328588,1.030791743919333,0.977190573235528,1.0115502980328384,0.9689442392841734,0.9311625663845998
374,18.725,1.000106689933742,0.9917024811833164,0.996265929361257,0.9838260116876208,0.9880462549150354,1.016776372270902,1.0334334595982069,1.033780482250859,1.040720935303903,1.0053246247333802,0.9774471383036544,1.082710676274817,0.9842824329771068,1.0553694975810088,1.0252942010178194,0.946004782805774,1.0362306724953425,1.0047883169974632,0.9639439439283444
375,18.775,1.0004444740973146,0.9868165525623956,0.9847415013281992,0.9811260592382952,0.9890873949211084,0.9989416355914436,1.037601436277774,1.035530375526721,1.005499994636446,1.0054999946364462,0.9559305153473444,1.0035230730104407,1.0184807339902713,1.060634142206157,0.9790469004979916,0.9885654120306104,1.0157611592666658,1.1095864872310568,0.9652270207800768
376,18.825,0.99991353661728,1.001963888726625,1.003189414276117,0.9729694939351676,0.9928392372075392,1.032440277937955,1.0032559002775867,1.0324402779379545,1.0829120840094146,1.0279767848840164,0.9603272934231556,0.9941416347408724,1.0455394335438026,1.02795597605859,1.0387765652802592,1.0171353868369202,1.019840534142338,0.9576221461177388,0.9765029701677944
377,18.875,1.000197356228174,0.9917221796118296,0.9939677820111584,0.9923840631577328,0.997611659968998,1.025269998840825,1.0027290861414593,1.028343759663465,1.0054613179838066,1.0221962380181833,1.0507708293693994,1.0225170682723994,1.0278987370527803,1.0494254121743043,1.02789873705278,0.9956087243704944,1.0346258230282566,1.0561524981497807,0.952308256683448
378,18.925,0.9996524260436844,1.0024442028081704,0.9855315069563744,0.974396509173778,0.9803800830293666,1.0096678140349729,1.0038924597824173,1.0045719132238944,1.0246157897474693,1.0324295043244556,0.9997230863915352,1.0626240034737329,1.0773454947057373,1.1121417467086552,0.9689417865427996,0.9916931820831696,1.0438875600875464,1.033181021009726,0.9648585528893964
379,18.975,1.0001500026589492,0.9887246091688758,0.9903117489678496,0.9735904632147871,0.9899586871596652,0.9989467661756828,1.0394994089162386,1.0367958994002016,1.0371338380897062,1.036457960710697,1.019755596996088,1.0304057859986586,1.0130992288694818,1.0277432387480163,0.9957926717403056,1.0636876266316908,1.0716752683836173,1.0809941837608672,0.997884673151526
380,19.025,0.9994513182550544,1.0000803774663851,1.0134686724918256,0.9762332408918564,0.987158594851296,1.0411021911502851,1.0209323069174745,1.0363958848292965,1.0253024485012503,1.047153156420129,1.0183754175526092,1.019699702881026,0.9693768604011832,0.9865925696706028,0.9521611511317636,0.9852682843421864,1.034266841493612,1.0766439720029537,0.9997813704923868
381,19.075,1.000108461320245,0.9922058553377076,0.9923314987282786,0.9872490209290588,0.9899134714116804,1.005220577625605,1.0229440275970476,0.9948540314158923,0.9971948644309898,1.0206031945819516,1.0275344923409373,0.9643016005045716,1.0538815306060898,1.0367559557337414,0.9946006945094974,0.9893312868564672,1.035438603820484,1.014360973208361,0.980351786059976
382,19.125,0.9996954903998316,0.9820876375347034,1.0017731358371804,0.9920680742982362,1.000089436074535,1.032239268692316,1.024588123613385,1.019930904869688,1.0162716615710683,1.0149410276442978,0.989406969034374,1.0365839900744236,1.0129954795543987,0.9723708225476894,1.0051326427143903,0.9566451488676728,1.0313420988477513,0.9671289313210168,0.9787627205230688
383,19.175,0.9996715347877658,0.9909604449902316,1.0035184129882255,0.9819051513622942,0.9851663726268004,1.0192517392309524,1.0083311848820495,1.0225609981245596,1.0169352580054272,0.986159150294882,1.0246668901477636,1.009023120832531,1.0637763134358464,1.052043486449422,1.0129340631613395,0.9985939412890426,1.014237710604275,1.0259705375907002,0.9653243264443152
384,19.225,0.9995582682464048,1.0182194989443178,0.9934195706719252,0.9986169621235568,0.9718343961939284,1.0116524893553644,1.032063310813234,0.9955213562676942,1.0228455204774225,1.0294296564315737,0.9856252004093328,1.0349064604297995,1.0543595893852469,0.95320331881692,1.0569533399126405,0.9700626972449744,1.0271252088476204,1.0206408325291385,0.9764676730371092
385,19.275,0.9996899151342298,1.0011925316026318,0.9999620362648296,0.970713162085275,1.0009964462165435,1.0116507954390748,1.0132883007732263,0.9965857463648764,1.010013290104922,0.9988782538326886,1.008901771332649,0.939233362570548,0.9805183455406816,0.9250416496745644,0.974067566951598,0.9663266326446982,1.020513172792999,1.045026131431516,0.9827037113484124
386,19.325000000000003,0.9997687577030612,0.9985891075640876,0.9938149763725456,0.9877622151728804,0.9984876227240352,1.017825937171976,1.0181517457306104,1.0204324056410463,1.0390034934831731,0.99925484932985,1.026790609027719,1.0242236325051497,1.0178061911987264,1.0049713085858798,1.0101052616310189,1.0101052616310189,1.0729961864339663,1.0139557264148722,0.9944807565727258
387,19.375,1.0000123959360612,1.0000180141342456,0.9964863180482816,0.978728840130848,0.9816512302513684,1.021979168336702,1.0274893636623352,1.035268462945583,1.0190620061054836,1.020034393515889,0.9678692466808766,0.9997910556083464,1.0010679279654449,1.0304359921787176,1.0061754173938402,0.9704229913950742,1.026605375107421,1.002344800322544,0.97860539792832
388,19.425,0.9996538328484912,1.0107480453184412,1.0072950852595166,0.9904648850311684,0.9989841406468364,1.0325254590018098,0.9857683723199664,1.025753742999612,1.0073733709936452,0.995442252323106,1.00608352032656,1.044192744581354,1.0086241352768794,1.061977049233591,0.9921101380998024,1.0314896698297558,0.983217985773684,1.0213272100284774,0.9902565261717636
389,19.475,0.9996232718927196,1.0026718890943038,0.9989352985356792,0.9877399133166882,0.9951392180337164,1.0233807600935332,1.011190017496808,1.0121524445439176,1.004453028167038,1.020493478952203,0.9491086122155568,0.9301517158330884,1.026199990837592,1.0224086115610982,0.9958689566256436,0.975648267151011,1.0893896454458185,1.0236724046532626,0.9460265045724204
390,19.525,0.9998459772665084,0.9997016792231316,1.0020400925554482,0.9925920516574356,0.99761122667593,0.9756967363644112,1.0353811621740767,1.0325086497019538,1.02804029696754,1.0187844234462553,1.003348295818281,0.9807163793712528,1.0196935688078024,1.0322668557228187,1.0159215827332977,0.956827134232722,0.9907750089032652,1.005862953201285,1.0449171219454774
391,19.575000000000003,0.9997518293672624,0.988755138148094,1.0043843294720636,0.9867288467833872,0.9995789592954792,1.016126872219579,1.0208899669331086,1.03898972684452,0.9885009228811098,1.02057242728554,1.0232474582559667,0.9794654765457484,1.0132401481507736,1.0382584234137562,0.9694581664405548,1.003232838045581,1.0395093371769049,1.0144910619139225,1.0033604823071267
392,19.625,0.9998107611338084,0.9871656060055743,1.0016469628182576,0.9874041540038366,0.981243642376146,0.998002883685885,1.0115876016341256,1.0299111746805911,0.9938958759340918,0.992632181241232,1.0080837208948334,1.0018609818769646,0.9558127131447312,0.999371886269816,1.0815120413056918,1.0205291989305718,1.00683917309126,1.0006164340733903,0.958022420469444
393,19.675,0.9991767489329844,1.0073093085180722,1.003294006743101,0.9666404730640628,0.9901688462067548,1.0080242502594523,1.0114817702946426,0.9772208899459428,1.0011092101890726,0.997023050147485,1.0203017800813807,0.9435315005121506,0.9881077918749288,1.0549722289190977,1.0141106285032169,0.975725488718602,1.0363987741846064,0.9831548706123984,0.9790105895559944
394,19.725,0.9994149313831234,0.9973328043272244,0.9998590361006728,0.9903355402957684,0.9910568334787948,1.0210585946860922,1.0185567665827264,1.001043969859167,1.001982155397929,1.0307531785866335,1.0434708047787422,0.9929604116312468,0.9991202156736244,1.002816098099051,1.0175996278007566,1.0471666872041685,1.111228649244894,0.9929604116312472,1.01221922753517
395,19.775,0.9998035029466332,1.013455716641472,1.0174889641007092,0.9940109007935788,1.007907220160147,1.0230581729112025,0.992876712214004,1.0320814962124256,1.0420382667517076,1.0009665882771703,1.0075572915034567,0.9879454707442652,1.0357492838447946,0.97813956036467,1.025943373465198,1.0038800751111083,1.052909627009087,1.0418779778320415,0.9505604374220556
396,19.825000000000003,0.9997592063837534,1.0099785920116957,0.9981724389437256,0.9908208432958392,1.006854173241729,1.0501007228092665,1.041122856959776,1.0355503885014723,1.0231671252607968,0.9826119381475852,0.996383627872821,1.0232140315609508,0.98174886222475,0.9232097996324672,1.0280922867769742,0.9805292984207448,1.026872722972969,1.02931185058098,1.001622774418602
397,19.875,0.999423838945821,0.9996375149540604,0.9931565076212177,0.990362879863634,0.9998570329443662,1.0115570489072787,1.0223379553359488,1.0414355610095944,1.030346628682962,1.004780479152114,0.998657297665354,1.0229260047775128,0.97681546126441,1.0120050865770418,0.952546754152251,1.090878384691559,1.096945561469599,0.969534849130763,0.993320658499364
398,19.925,0.99950627009247,1.005681418794657,1.0000965388711966,0.9921462106369544,1.0118104855546892,1.008019007711074,1.0230366213863076,1.01016438109325,1.0215042118276103,1.0132292002106449,0.9453573877563431,1.0359088616793646,0.9550162116414652,1.0093470959952782,1.0081397430096382,0.9984809191245162,1.0733368042342135,1.008139743009638,1.0172072103303649
399,19.975,0.9995192916885386,1.0026581092684943,0.9949242020149666,0.9912137745397857,1.0144243667316275,1.0194461964895998,1.0087729638012546,1.004198721220536,0.9956601350698606,0.999624478639817,1.0415411742885887,0.9862806275558604,1.0259240632554265,0.98027404638926,1.05355433662179,0.9370266619897336,1.0499503879218297,0.9970924736557428,0.9627691527037372
