,r ($\AA$),g_full(r),O (DOL),O (DOL),P (TTFP),O (TTFP),O (TTFP),O (TTFP),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
380,19.025,1.000866971403289,1.0108986244821123,1.0167007450100505,1.0306943867285434,1.0282117061601772,1.0413890107153505,1.0087322124699214,0.9831767620750722,0.968055915276142,0.9886460045342595,0.9902546052575494,0.9976541685846856,0.9467346438710764,0.9378629671547468,0.901108877901386,0.9505367910352166,0.9289912904384184,0.9910930274527197,0.9378629671547478,0.9530715558113106,1.0041936229536543
381,19.075,1.0005421557361842,1.0115580836203832,1.013602242600656,1.0197888021790142,1.030427433498318,1.0389763336656166,1.0173191199084606,0.959467178058377,0.980909573298507,0.9844299665468867,0.9447455335651532,0.9786693230495384,0.9833825768200968,0.9682536140997872,0.911520003898628,1.0111190084739965,1.0010330333271236,0.9720358547798646,0.9203452321521411,0.9052162694318322,1.004030523389906
382,19.125,1.0006496723344902,1.0070533168089049,1.0016705636011125,1.040732255981473,1.0352517338417482,1.0333618986211537,1.0535831354815164,0.9713302380842356,0.9869301009705438,0.9792893518017396,0.9560487397466272,0.9853382782270428,1.0610222141225834,0.9807557582078724,0.9707224512185336,0.943130856997852,0.9594349808555273,0.9506558372398558,0.919301752898172,0.9406225302505172,0.989074188747504
383,19.175,1.0004412573803474,0.9955610882234852,1.0109707769732543,1.0193318527822657,1.0386957739988962,1.0033519177976664,1.008803895615942,0.9466354408600228,0.9919244565987256,1.0197946201302353,0.9773559620254366,0.9624707610483804,0.9631713540021686,0.9756476668778442,0.9444568846886546,0.890808739323249,0.9793905607405464,0.9469521472637898,0.921999521512438,0.9145137337870324,1.0515622114468794
384,19.225,1.0001317524656348,1.0175565513341578,1.010394828282073,1.0095480914873949,1.029746534221859,1.0162809057322166,1.0321778282547116,0.9524299453416364,0.9678679431324868,0.977634839694045,0.969443249029512,0.9555805571356872,0.9916789304487406,0.908521873702726,0.9891966302473668,1.038842634274838,1.020225382764537,0.9730616789384386,0.8886634720917373,0.9345860258171488,1.0172618202792232
385,19.275,0.9998715154302336,1.0132263473744856,0.989261730720522,1.016410767506755,1.0327834835127214,1.018643410598478,1.0448769669262192,0.9760171017242032,0.9929422537772242,0.9838528202672684,0.9669276682142476,0.9819722478169328,0.9396213763217476,0.9988879020292956,0.927274183466008,0.979132393460113,0.986540709173556,0.9914795863158518,0.907518674896826,0.9383866570361736,1.0020124977723797
386,19.325000000000003,0.9996876499715768,1.0108603117323771,0.9979148328604484,1.0337392436579964,1.0376261772509805,1.0378112693268362,1.0107878262518024,0.9669195804886366,1.001218565930027,1.027098709490348,0.9843808821678895,0.9560062669391036,0.9986390554546832,1.0293475134944958,1.0084657620274236,0.9630172441285016,0.943363830983022,0.990040687203536,0.929852109445505,0.976528965666019,1.0125518670563929
387,19.375,0.9997377508022058,0.998365342418982,0.9992394657050132,1.0374334644448833,1.0083396612176396,0.9998693134426186,1.0365127744693374,0.9709313192881592,0.9712415209876124,1.0118779436159664,0.9951270518455,0.9647272852990976,0.9910474294951178,0.9824933826314112,0.9482771951765864,0.9494992018714016,0.9837153893262264,0.9641632822091836,0.9800493692417804,0.870068766708414,1.0205002847313775
388,19.425,1.0000124538530977,1.0032620921473456,1.0038418448732327,1.025687933548286,1.0179939001121316,1.0110326317651352,1.0216577255579198,0.9708771048793012,0.97859227576995,0.9927881902087456,0.9924795833731188,0.963779147659904,0.9713633944384692,0.9859520812135152,0.92273443852165,0.9883835290093566,1.0005407679885616,0.9737948422343108,0.8522224524422617,0.9154400951341272,0.9886440412731968
389,19.475,0.9997858660272329,1.0167471520667644,0.9981748476099058,1.0273535765978998,1.0032963347829411,1.0184232368332558,1.0144136965307622,0.9732668406293028,1.0079605797432185,0.9959866343853184,0.99905687678478,0.983398640547526,1.031694483867541,0.9700105229329046,0.99057184324445,0.9434017554709048,0.9095360514283596,0.9204214562991776,0.8599469847946325,0.9337258400301782,1.0185999095274751
390,19.525,0.9994384883775908,1.0039718630754504,1.0016765456015695,1.028807407760873,1.0295326861590124,1.0478459657120354,1.0424063777259889,0.992419353666526,1.0156338414715909,1.0079974967988723,1.0076920430119627,0.9875320930759856,0.9469993011707302,0.960235631936776,0.9626422375306026,1.0131809550009592,1.0408569193299644,0.9469993011707306,0.95060920956147,0.9686587515151688,1.0368909315401371
391,19.575000000000003,0.9993401295868626,1.0041018641920694,1.0033026018485005,1.0336604938765397,1.0136367042045853,1.005518951634874,1.0233780072882386,0.9472418140844208,0.973984605114074,0.9919144309180454,1.0013351868489462,0.984924837808023,1.0175889837385248,0.9732939338581424,0.9792797514095454,0.9685052798170196,0.9744910973684228,0.9876598959815096,0.9254073934469176,0.9493506636525304,0.971131709967126
392,19.625,0.9994039825303892,1.0067734917941826,1.002286320801137,1.043655646066543,1.0077603529946066,1.0151188880743536,1.0088372117867648,0.9765866715498256,0.9657021142198584,0.973260834587891,0.9551199057046128,0.9687256023670716,1.0159836383165413,0.9278443777826328,0.9754872213144754,0.936181875400705,0.9492836573719622,0.9790604345793636,0.9016408138401192,0.9206979512528564,1.0175271692166807
393,19.675,0.999608176143405,1.0021715792506067,0.9914344302679966,1.011930231022401,1.0078232263791125,1.0163943665042363,1.021037067405345,0.993288001250258,1.0047189352440524,1.0131417287131643,0.9611008976361524,1.014946613027974,0.982385770742619,0.9823857707426196,0.9136543175422914,0.9847558208529752,0.9906809461288656,1.0783728002120427,0.9112842674319352,0.9776456705219064,1.0394967231467622
394,19.725,0.9990050706382736,1.014189757702031,1.0070491601175895,1.0393185611525748,1.0195981576845514,1.013024689861877,1.019065173807037,0.9957409793518228,0.9900544513663448,1.017888509400526,0.9795792682352016,0.9954416884052186,1.0245726738746823,0.9809487510514802,0.9231765289342648,0.9149233543460918,1.0080663246983357,1.0387209731686942,0.9090282296402536,0.9078492046990856,1.0163676227534968
395,19.775,0.9994483531006866,1.0061027138407723,1.0180741333994,1.030534208393005,1.0399027011965785,1.0008378538458311,1.0142719189981246,0.9770141437716088,1.0332944464759162,0.9841608488769172,0.9606362779052756,0.9808852757036508,1.0581093947582387,1.0053212320485705,0.9900713183768888,0.9267255231252868,0.9595714910335246,0.9701291235754582,0.9337639448199092,0.8798027118278036,0.9855585888209834
396,19.825000000000003,0.9988036783737644,0.998418205554324,0.9954125982904188,1.0079311329928464,1.036774389983045,1.0049412831828872,1.0183076705685887,0.9688330970164534,1.0070531182749003,0.9626112330906595,0.9874986887938344,0.9469084336588944,1.0037581340602293,0.9454001030102164,0.9465672636312166,0.9827492428822248,0.979247761019224,1.0235998646172342,0.9033823206542072,0.925558372453212,1.0387610428879823
397,19.875,0.9991437951644844,1.0046984978060003,1.0102364676979974,1.0231649722047642,1.0567630010508935,1.004966039913111,1.0173903109968356,0.990790525418778,0.9654385512485852,0.9990446565439564,0.9551208873421122,0.9972759141599892,0.9638752688385138,0.9418106542506444,0.9603913823246396,0.9371654722321447,0.9847785879217588,0.9696817463616376,0.8941975385610309,0.9151008576442756,0.9960004944817548
398,19.925,0.9993345441203296,1.007762435414146,0.991837926483385,1.0161210979599862,1.041367424074482,1.015076422396628,1.0399745233233375,0.9597193321597932,1.0034229325546002,1.013395566201737,1.0060627473435486,1.000783117765652,0.9694430943790152,0.9555774005380762,0.9220686404224724,0.9509555025910964,0.9625102474585456,0.9498000281043514,0.9659766709187804,0.955577400538076,1.0221350890857828
399,19.975,0.9988393160350448,1.0082062934676017,1.0075483743027962,1.0245533816351495,1.0167574901617673,1.0018586753459704,1.029577400584662,0.9636761313296724,0.9584228998445316,0.9998650593384184,1.0033672136618454,0.9648435161041476,0.979541951673682,0.9036619413327636,0.9128595183437844,0.8967637585744976,0.9875898315583256,1.0243801396024077,0.9278055809866924,0.9507995235142432,1.0108301377558149
