,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFETFE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
359,17.975,1.0002866967967583,1.0037140434766387,1.0195855495404695,0.9851616212064712,1.0645141205519282,1.0577553007388991,0.992044552556682,1.0220837517256955,1.0288425715387242,1.038400498547046,1.0058580327806146,1.066505355345328,1.1360278958463417,0.979232378971716,1.078338979260394,1.0635469493665617,1.056150934419645,1.0430192344118552
360,18.025,1.0005770445519837,1.0056592821354529,0.998574210463042,0.9681457562424698,1.0694454323450746,0.998124176207536,1.032104460545316,1.0328512799813117,1.0406928840592602,0.99293038649357,1.063538769533112,1.0267635700333504,1.0414736498332555,1.0900169131729411,1.0091114742734648,1.129734128632684,1.0826618732729882,1.0169318330242307
361,18.075,1.000595252758985,1.0068002871033763,1.0104278934593476,0.988759960730653,1.0587094021959504,1.0405134145749044,1.005235479391244,1.059823442254382,1.02343146701229,1.088383378297804,1.0547371179472005,1.0254795002510229,1.0152393340573609,1.0167022149421696,1.0210908575965962,1.0459598326383472,1.0254795002510226,1.023135905364135
362,18.125,1.0007441614476706,1.0089540724435426,1.0018775878537576,0.9553405776864812,1.0096681249609727,1.029241062277334,1.0292410622773345,1.0617395242365757,1.0469674960732844,1.069293402274622,1.0343776993432057,1.0212843107439251,1.0547451927198654,0.9863686078125088,0.977639682079655,1.056200013675341,1.0052812802336926,1.0473820172717432
363,18.175,1.0006578230624434,1.0084470985381675,1.01513972090805,0.9640004635750984,1.0147713878450284,1.0544367189660069,1.0647203233307048,0.99714235179126,1.0004477960513425,1.0460562491752954,1.0475030766292028,1.0952483826081574,1.0127792177354171,0.9997577706502476,1.011332390281509,1.0938015551542508,1.034481629544033,1.054781504535085
364,18.225,1.0008764987416938,1.0079304923060737,1.0007255973716234,0.9652356515192392,1.0124983429114018,1.0373359645989826,1.0380664828839117,1.0479284797304516,1.031491818319552,0.9928407599714976,1.0921248359686466,1.02737435162268,0.9683794658852428,1.06622464223026,1.008668656144956,1.0043519571885582,1.074858040143056,1.0257445775268974
365,18.275,1.001010160775292,1.0171631957110625,1.0005118827453812,0.986020453891366,1.0618183214594472,1.066904006201299,0.9895289454859848,1.0807080076434676,1.0276715810498729,1.106191471230883,1.0532431084423417,1.017467187639273,1.0188982244713958,1.043225850617482,1.0561051821065863,1.0417948137853594,1.0775707345884278,1.073628082091765
366,18.325,1.0007265437986488,0.985353935284752,1.017728492877452,0.9643336384082972,1.0235163391195523,1.0401353831010205,1.0589221284713757,1.037606398147319,1.0180970856473348,0.9734949873729596,1.0475033782258745,1.15993920279088,1.020461850798848,1.0958934799373958,1.0346942336551777,1.019038612513215,1.0574660462253054,1.0615469641667636
367,18.375,1.0009337743029745,0.9958618106033708,1.0040970943350598,0.9783268997472911,1.0201096844812023,1.0427468490188274,1.0244215253455122,1.0172351239049962,1.029092686281847,1.0290709093077848,1.0389794325060722,1.101261578323875,1.002176346341007,0.9526337303495732,1.005007352969089,1.0446414457622364,1.0871065451834652,1.0171691263407476
368,18.425,1.000871006391118,1.0021459429562325,0.9967750261319204,0.9753667698166968,1.031734530315089,1.014580648273134,1.0453146869316363,1.058537471005644,1.0306624126874666,1.0530577586866856,1.0516499274584952,1.0150463155255356,1.037571615176587,1.0572812523712585,0.9770348723643848,1.0094149906127723,1.0657282397404029,0.986056484724628
369,18.475,1.001598140736526,0.9925889902774953,1.0201664711375429,0.9902859570517994,1.0126508499800797,1.015138935606566,1.0268684821314316,1.043218759105487,1.0407306734790005,1.040364461741769,1.0375640190452904,1.0011582639910697,1.054366675224162,0.9997580426428307,1.0137602561252228,1.061367781965358,1.0025584853393092,1.018918214357002
370,18.525,1.0008106443913043,1.005369031204136,1.0177883738408895,0.9772234324850876,1.0146158474001554,1.0167369955131873,1.0687051242824632,1.0506753653216945,1.014615847400156,1.1085677107904983,1.0751435587063634,1.0110806005451036,1.084892269730903,1.0138659465521145,0.9818344674714848,1.0319706955976875,1.0194366385661369,1.0190529429427222
371,18.575,1.0001419136799343,1.0022097566208816,1.0024739827628857,0.9656954801061376,1.041861970500532,1.010215808723601,1.041861970500532,1.0372908582438642,1.0281486337305277,1.0042595109346084,0.9959483977406672,1.070748416486141,1.0291928505164332,1.0305780360487562,1.0430447058396697,1.063822488824523,1.0832150862770529,1.0201043372788416
372,18.625,1.0010050198109577,1.0121446372488176,1.0126702560153216,0.9712153885306556,1.0065478081908728,1.0198378765408564,1.0201876151816462,0.999203296734303,1.013192842365865,1.0443407776773497,1.0911845592618226,0.9919859629652932,1.0278076782945953,1.0057635457842558,1.051229569086831,1.1049621420807845,1.0484740525230392,1.0498939870788706
373,18.675,1.0009590576876244,1.008561939936551,1.0126790527607594,0.979069236257451,1.0456923657511603,1.002556685992963,1.059954969542178,1.0509103915283626,1.0147320794730996,1.0606823307111215,1.0401264715888128,1.0456080340214289,0.9770885036137328,1.0086074876012736,0.9907924096952724,0.9811996754381952,1.0277929561154278,1.045202510270036
374,18.725,1.0003400920769292,1.0048080171924887,1.0116332754280442,0.9826674876226064,0.9626084205589416,1.049111693434476,1.0491116934344755,1.019354567565292,1.021430646114305,1.059114617352447,1.0877393367403507,1.053662289849989,0.9868712779448796,0.94734190355206,0.941889576049602,1.0154959973327833,1.0891024186159657,1.003826347397676
375,18.775,1.0010568377202504,1.0099376921274663,1.0112954828787255,0.9603958069383788,1.0239134870397004,1.0259785226438145,1.008081547408162,1.0404337718726102,1.0128999638177614,1.0683951883101284,1.0087386041912887,1.0697510197673747,0.9951802896188254,0.9802661435891156,1.0507693793659258,1.1022909747412872,1.0250085816782446,1.0249670766336345
376,18.825,1.0009364223509756,1.003422298542774,1.0013642602429813,0.9888355197320046,1.0397070968745072,1.0301213877166255,1.0284096539384326,1.0342295487842887,1.0123193564234172,1.020919521890825,1.0330572704998306,0.9588821401114612,1.0168736056878227,1.0047358570788167,1.0317086317654969,1.065424600123846,1.0357545479684982,1.0694842779465856
377,18.875,1.0004969672903392,1.0084768912662552,0.99549028831478,0.9850916518578368,1.0539570672713818,1.0107090712961104,1.04748689464516,1.0011740800574678,1.0073037172823094,0.9940537943922478,1.0758854832693423,1.0410064027643509,1.0262498687045474,0.9739312479470602,0.9403936705384152,1.0383233965716596,1.0557629368241552,1.0340114223334056
378,18.925,1.0007782234250102,1.0062096453990947,0.995646098653822,1.0011095104141845,1.051443946957812,0.9996169740568636,1.0206187539252218,1.016215154920566,1.0050367882164395,1.0421850977685374,1.038181825946123,1.0755456962886571,1.0355129780645136,1.0288408583604896,0.9821360204323222,0.9874737161955416,1.0275064344196854,0.9849682671638258
379,18.975,1.0016184325299118,1.0032559506859955,0.9808474323856072,0.9892146764476832,1.0240079331485312,1.0074971109292887,1.0351274664798578,0.9876167331550992,1.029062266480952,1.0101519122756109,1.0924507540116004,1.002187508236644,0.9557284846760054,1.0220985183340603,0.9716572927539388,1.0393547270851555,1.0260807203535445,1.0168837299752138
380,19.025,1.0007513049186827,1.0142983978135836,1.0054198235590686,0.9956173569004558,1.0062306655286304,1.027682618424644,1.0347215404686485,1.003213984652629,0.9820972185206156,1.0338988093206476,1.0312579439073133,1.0206944822539732,1.0206944822539723,1.0259762130806422,1.0061697224806307,1.0695504924006698,1.0682300596940035,1.0257741060337036
381,19.075,1.000621242510296,1.0000305796134714,0.9948315481002914,0.9775344293856914,1.0516440974660024,1.0176340473894228,1.062647348961367,0.9999621586241416,1.0223020934783649,1.0442479724939122,1.0692048422767853,1.0219181416355514,1.0626372449655033,1.0376803751826296,1.0219181416355518,1.023231661097808,1.0245451805600645,1.025711264164313
382,19.125,1.0007698767355186,1.008143233124527,1.0078939857710132,0.9996061621807532,1.0106615900386828,1.025255981230577,1.006017920113989,0.9904284567953748,1.0232658369771366,1.0832214454204216,1.055781577683596,0.9969818611046826,0.9551687293152332,1.0022085025783636,1.0009018422099434,1.015275106262567,1.021808408104668,1.0309150308764137
383,19.175,1.0012033119499328,1.007789495584106,1.0125005302540773,0.9790200965546376,1.0562120657060603,1.0020981079504243,0.9958288079665396,0.9882396553544682,1.0308049026134751,1.078879534706805,1.0450833083183992,1.0255854854020112,0.9540934680419212,1.0112870819299933,1.000888243041253,1.0437834534573072,1.0697805506791578,1.0089128572347328
384,19.225,1.0006590628952725,1.0106940551750867,1.0006426133817037,0.9925810430368232,1.0382517976209733,1.0136331176267992,1.0572902434831344,1.009365879761143,1.0070681362950198,0.9607750709645606,1.100430128386058,1.022843985374115,0.9943957329364022,1.0034474496211292,1.0293094972917778,0.9840509138681436,1.1017232307695906,1.0006237362530073
385,19.275,1.0007559301043256,1.0110397760050969,1.0032488621313855,0.972574254495656,1.007074951149438,0.9838900219887344,1.0077280477455153,1.0191572381768474,1.0021767266788673,1.016257885106388,1.040699530444391,1.020117092265021,0.9197777061405924,0.9133456942095391,0.9532241681820686,0.973806606361438,1.0818644068031296,1.0331255082317008
386,19.325000000000003,0.9998014950708134,0.9917781641394632,1.018630812728557,0.9947562644136588,1.041503448122925,1.0726900766381466,0.9979721124870948,0.9937489232089916,1.02038750173241,1.037880758951965,0.9892500945374456,1.1133862642271388,0.9905298488641436,1.016124935398101,0.9662145166568844,0.9380599214695317,0.9905298488641436,1.042438251401123
387,19.375,1.000911075947423,1.0022694576551048,0.9956516135259303,0.9891579188124866,1.0190060181500296,1.0076945019320624,1.0041394539778437,1.0018771507342503,0.993797496292845,0.9943361399222724,1.001975085939601,1.0414429736957986,1.0007019282700462,0.8963029993665548,0.9968824552613816,1.0134335049655938,0.9841508785658342,1.0332064230580666
388,19.425,0.9996978385254462,1.0073847547236507,0.9901097793158696,0.976696133644592,1.0462409043579133,1.0137669242287948,1.046562428913647,1.0227696117893426,1.0240557100122778,1.052554477452323,1.0018900020033543,1.0411549704763052,1.080419938949256,0.9410926314645922,1.0158227327518212,1.039888358590081,1.0829531627217044,1.000597540894962
389,19.475,1.0005973934468546,1.0096100382278486,1.008768746606207,1.0011572288313006,1.0472730924850262,1.0088880066272972,1.038636448167037,1.0252016681168317,0.9628259035980228,1.0610180550472137,0.9677694373827312,1.0080931639403448,1.0055729310304944,0.9828908348418364,0.946347457648999,0.9967521158460162,0.9904515335713892,1.0438393246004736
390,19.525,1.0004788915254712,0.99649441448029,1.0114406349998528,0.994529719139836,0.990997884398757,0.9935438006078736,0.9871790100850814,1.0380973342674191,1.0339602204276046,1.0004293467188947,1.0305174473720944,1.0518298520014446,0.9665802334840448,0.9778632712289946,0.9966683341372444,1.0392931433959447,1.0693812440491444,0.9945959394493968
391,19.575000000000003,0.9999601382935824,1.0140720961956722,0.9941463438216004,0.9770038156074752,0.9910076374774854,1.0039888876808645,0.9894245581843908,1.0185532171773393,0.9846753203051054,0.9853469297021774,0.9728741837565807,1.0614306799703204,0.9666378107837824,0.9354559459197892,1.038979737268245,1.0464633848356042,1.0851288972669548,1.00548150530007
392,19.625,0.9997086971536427,1.0103908641668644,0.9997981521669894,0.9995616092813052,1.0117947285333286,1.0247099165376456,0.9991945451144824,1.0020295863837232,1.0048646276529631,0.9989463596835058,1.0398969557947555,1.010114704077483,1.0200421213165736,1.001428213993279,0.9803324523602104,0.9902598695993018,1.059751790272937,1.0204219969762325
393,19.675,1.0000902585565052,0.9970781164075162,1.0043199592370478,0.9858141820080666,1.0163742987461664,1.0141804596801094,1.0257764661721251,0.990675041115212,0.9706170839398328,1.0148642536747263,1.0210373939038917,0.9901716927580668,0.9346134306955818,1.0099257414913951,0.951898223337244,1.0765956559663767,0.9753561562080706,1.0277144639476818
394,19.725,1.0004598130399254,1.0020465815241475,1.005385565222667,0.9970600114421772,0.9844117008189832,1.029313596580129,1.0455281700494303,1.0106044733463184,1.0218299472866048,1.0097257114974574,1.0084973347194797,0.9998986972736372,1.0711445503963284,1.0109540882754346,1.0281513631671193,1.0600891593945323,1.0416635077248704,1.0018290036390307
395,19.775,0.9997687062802978,1.0213479656444588,0.993780196427966,1.0180083769466974,0.9881267638402284,1.0191511520298746,0.9629970094066151,1.0141872499195317,0.9881267638402284,0.9447396270234968,0.9936265417465752,0.9642943929127274,0.981404813065805,1.0107369618996525,0.9276292068704184,0.9459617998915733,0.9911821960104208,0.9827766397544624
396,19.825000000000003,1.0000447883523873,0.9950365907111182,1.0104617164835494,1.0127674773177735,0.9951873626171638,1.0087693241417155,1.021733923778788,1.0242033713287064,0.9954960435609036,0.9497083702394986,1.0214533047390255,0.9752447028579744,0.891339609968697,0.9947009562815752,0.9339001643328232,0.9959169721205502,1.0129411938662003,0.9946140980073612
397,19.875,0.999776232704779,1.000825904539277,1.0054994257123244,0.9847510087024464,1.0144496847793398,1.0018573635332142,0.9843509657032348,1.017828112430739,0.9818939274113077,1.0344689626806085,1.0368887731196277,1.0114807635099283,0.9691340808270968,0.9945420904367952,0.9921222799977764,1.023579815705023,0.9860727539002294,1.0046904791147226
398,19.925,1.00009572297295,0.9796774326427468,1.011481786447849,0.97948108564765,0.9769721636700988,1.012115047255354,1.0273945618576394,1.0160877210519483,1.0170044919280852,0.9955761302373662,1.034099027658884,0.9630724355379592,1.038914389836574,0.9546455517270028,1.0256721438479268,0.9967799707817884,0.9690916382600722,1.0158694422719157
399,19.975,1.0000774690048244,1.0028257311483049,1.007395454233966,1.0148868560151512,0.973607624772909,1.0024935474316927,1.0417175897788846,0.9903310536806262,1.0252982232149437,0.9474766912289508,0.9905982599827332,1.0552806131134076,0.9486745125832228,0.9905982599827338,0.9498723339374944,0.975026582377201,1.0265329006108863,0.9696486089498584
