,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEiBE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
351,17.575,1.0004434745706423,1.0506964095948013,1.0334525493166986,0.900905725868493,1.0799100711099985,1.0818714043303206,1.1089378027707828,1.0650039386355403,1.094031670296326,1.0708879382965102,1.098703209421095,1.0786144024977835,1.141971408948226,1.2115095867596886,1.1775131442740847,1.1929660726766322,1.114156137823642,1.12708613914006
352,17.625,1.0000277095407837,1.0363169389846645,1.0429116165289352,0.9281139410464144,1.1014847533704324,1.090173472262875,1.1085055485406408,1.0659907333432692,1.0714513518089863,1.0955513540851716,1.1201359567013889,1.1493301723081466,1.106307117729767,1.1308917203459838,1.180060925578418,1.1646955489432822,1.1124532683838213,1.1201829935686398
353,17.675,1.0001755088674305,1.0475842077635316,1.0459084227601547,0.9171034634170072,1.0793602300215548,1.0145908594094095,1.0591925218069944,1.073154781340152,1.118919965365499,1.1596432223372082,1.0970010983374372,1.10005681170328,1.052693254532722,1.176449645849341,1.258953906727087,1.145892512190917,1.11227966516665,1.152440469403437
354,17.725,1.0005847553148193,1.0473334201624904,1.045667076176344,0.9096429288536512,1.0551535334780802,1.076750243227631,1.084849009383712,1.0894768757586168,1.0555391890093215,1.0680320909153111,1.102974819352086,1.106013317477023,1.2047645065374712,1.1318405515389862,1.15766778560095,1.180456521537976,1.0832245815399957,1.1372509385063485
355,17.775000000000002,1.00021205940658,1.0599645187424798,1.0395764293790506,0.9164257586450602,1.0507596760046003,1.0649487665199906,1.0423229194819357,1.0649487665199913,1.0714680783784138,1.0907354920348578,1.0605212124771053,1.125481913526273,1.1164176296589474,1.1526747651282498,1.1496533371724746,1.1028212038579586,1.1149069156810607,1.0738864065467844
356,17.825,1.0000899792996585,1.048366867340901,1.0504444017916923,0.9362408768378148,1.0402969961214332,1.088727244841163,1.0616520664230455,1.0894899259233632,1.0772870286081555,1.1492217215884268,1.123683461108684,1.1837734857669029,1.1747599820681696,1.1357014660403275,1.197293741315001,1.1522262228213374,1.137203716656783,1.0845636287291498
357,17.875,1.0005031254096346,1.0380220336803507,1.0363835389459717,0.919572227498894,1.067097369338118,1.0648221084226843,1.0830241957461495,1.0849202465090104,1.079232094220428,1.1188997744228264,1.1174059162460268,1.150270796135616,1.1323444980140218,1.1517646543124154,1.1338383561908214,1.1323444980140225,1.1353322143676208,1.094601713873659
358,17.925,0.9998591732462396,1.0445657090686018,1.0274927802191254,0.9277462781626789,1.0841555041823745,1.0860409920157348,1.0916974555158168,1.0283450643148988,1.0777448455489478,1.1215795808748343,1.14386261890546,1.2062551253912126,1.1394060112993352,1.1156374374000009,1.1676311928047944,1.048788323308123,1.1052386863190429,1.0980080678560435
359,17.975,1.0007754774074014,1.0467937059454795,1.036719575792024,0.9139891449732888,1.0867574930512762,1.072132392213112,1.0743824077266757,1.0563822836181658,1.0953825525199372,1.1685307841401888,1.0060296637161414,1.1286441454906495,1.0710301118857608,1.171485349966081,1.147848823358946,1.0961439214058404,1.0385298878009506,1.0764870140743976
360,18.025,1.0009490948964157,1.0401536116979817,1.04870070812333,0.921916946227913,1.1001287921000658,1.0669384658299277,1.071786491015454,1.0740240411010813,1.0803637663436918,1.1091693985066404,1.098885708719162,1.1165148912119829,1.138551369328009,1.1796861284779236,1.235511873038523,1.0504054568639043,1.134144073704804,1.0576610047606103
361,18.075,1.0008591570674432,1.0445092317920892,1.0411650186700232,0.9447110635142996,1.0558516879644306,1.115560898277839,1.0625272518504016,1.046209206795806,1.0758783796223443,1.1074243523966234,1.1293390823253164,1.0665168565297296,1.1161902443681004,1.1059633704013772,1.1950832721113958,1.082587658477438,1.1497928302587634,1.0901907280445342
362,18.125,1.0006930055011882,1.03757649142752,1.043535194483464,0.922426977660675,1.0574107647301951,1.092448791465238,1.0367567700232223,1.0736389034285314,1.0688442260858408,1.076623003313142,1.1100404514591635,1.0679054081446149,1.1478166971894492,1.2277279862342836,1.1797812128073832,1.1507225622456243,1.0155998371334494,1.079291654895345
363,18.175,1.0006063897940327,1.0407644805941576,1.0362855550619396,0.93231818651624,1.084245571630715,1.034361472259342,1.0607707013383043,1.069573777697958,1.1000177501084276,1.1646292183895752,1.1256155845229274,1.1299504327303325,1.1039413434858998,1.2325418403055923,1.166074167792044,1.08515700125381,1.050478215594567,1.0655764624121962
364,18.225,1.001122291783428,1.0464374860915888,1.0454095514294166,0.9348033338778432,1.0542287036848754,1.1001916160254623,1.090707205542484,1.0524047785919952,1.0494864984433865,1.1022034606733666,1.0634035996066378,1.1467514493055362,1.176929119024103,1.218603043873553,1.2171660119821917,1.1208848752610503,1.107951588238807,1.1081275513275453
365,18.275,1.0004360160107315,1.028110679652495,1.0390835546557466,0.9287703686225692,1.0705981969011105,1.0669702802731835,1.0825703217732674,1.080030780133719,1.0618911969940863,1.1504893185227525,1.0332966177539746,1.100468043804372,1.1805020833537807,1.1419142428567444,1.1947938761304606,1.0847470717500232,1.153347677078088,1.0472092405182138
366,18.325,1.0014780119911368,1.0270493775816607,1.0521969039202823,0.93198647372464,1.0658463325848575,1.0698152932004403,1.0636814449763572,1.0236310242191062,1.065124703382024,1.0148730698029012,1.0916281759224489,1.080257049089923,1.1157918204415649,1.1598549369176014,1.2621950784103315,1.0759928765277265,1.1044206936090395,1.0611262885132635
367,18.375,1.00100276805891,1.0455346507379228,1.0475570918703063,0.948264925887898,1.053594337937796,1.0403167526163724,1.070819313489912,1.0553886062244746,1.0600537037698394,0.9952208096778448,1.119623410887575,1.1097277494277102,1.0772134332024397,1.1563787248813595,1.1408283997301436,1.0842817628166284,1.1309327382702783,1.0648799192838037
368,18.425,1.0005719110102846,1.054149314046,1.050260453836442,0.9052183261287824,1.0403887317660272,1.0568065299345475,1.0739381454147423,1.0675137896096694,1.070012150200531,1.0010747025548452,1.1037129796426313,1.1641711428587245,1.0488788316094304,1.2119752719133097,1.131833055557094,1.085434930298231,1.0432548164265385,1.0647896296651134
369,18.475,1.0009817197473958,1.0414491005149855,1.0403154234509684,0.9461709747314634,1.0716828827769944,1.0415096316885393,1.0628083971627424,1.0798474095421058,1.031570207800578,1.0767709211958316,1.1956352436655011,1.0781693249895927,1.0711773060207883,1.1858464171091752,1.1424958995025896,1.0851613439583971,1.097746978102244,1.0651556080517368
370,18.525,1.0009043318220538,1.0362327976165444,1.0420696078444307,0.9301206801246972,1.0147110905332697,1.0570789857538656,1.0849711834407576,1.056372854166855,1.0461339461552115,1.0973926799940676,1.0000321126942142,1.052884992085564,1.1405095026554326,1.102956140982632,1.1724994033396705,1.0667936445569717,1.0765297012869564,1.0917298714878527
371,18.575,1.000799048487101,1.0342240897102606,1.0303318130442587,0.9394421727451796,1.0654424829226563,1.0671983208971505,1.0247070419144078,1.057716795834886,1.1054755887411087,1.0928761210938325,1.0071060964003922,1.11501032101472,1.0776588586482223,1.083192408628444,1.1634288833416622,1.0679751461828333,1.1302275834603304,1.0853945356613903
372,18.625,1.00088580879782,1.0473139108823353,1.0393086294383378,0.9266887381199284,1.047853989769162,1.0380740191979838,1.0792896094622366,1.0698589235543154,1.0775431861459557,1.0801363601610396,1.0567448721065964,1.1117836675288146,1.0801363601610388,1.1764542521499215,1.147558884553257,1.1393030652399243,1.0361053238232645,1.1027415797094524
373,18.675,1.0004312078244275,1.0297043401151935,1.0465430115831358,0.9336884216027116,1.0568420129693423,1.0717809368870552,1.0728231873929417,1.0596213476517076,1.03947117120456,1.041513561084782,1.020984384453676,1.1044697027535073,1.0853091378978084,1.2016411388074104,1.1865864092779317,1.0524624552880384,1.049725231737224,1.06366272716433
374,18.725,1.001151152466527,1.0197981670376974,1.0405070355388766,0.9244513236496076,1.0173402685384745,1.040838617132433,1.052933355379324,1.0470587682308343,1.0432575647818116,1.072714273603027,1.0808821487827451,1.065907710953262,1.053655898183684,1.0944952740822762,1.2347104646674432,1.0767982111928862,1.113553649501619,1.078159523722839
375,18.775,1.0004345395020455,1.0451749351723274,1.029483750862005,0.9395397839910746,1.0291151893311958,1.0469889334344764,1.0737995495893968,1.032208721964456,1.0548946279416966,1.153668937575387,1.0859653614265967,1.062946145536008,1.153668937575387,1.0913816475185,1.1726259388970484,1.0737787177198144,1.1062764342712337,1.0751604233555023
376,18.825,1.0006190987809096,1.0511916922233608,1.0359049011474015,0.920175488199794,1.0510078949938766,1.0438279451581998,1.0045091722485386,1.045537457023837,1.0390413119344153,1.0532665227921123,1.0640416278846143,1.096366943162122,1.0909793906158711,1.1313860347127551,1.2229744279990264,1.027675648197419,1.0680822922943034,1.091226778232791
377,18.875,1.0005296862865904,1.0594301649943756,1.0464604192764972,0.9358235900410656,1.029462631273521,1.060411127952045,1.0386451522660498,1.049868233479141,1.0563300075109212,1.0369756029946815,1.0476936970824822,1.073149170541008,1.1347782115458598,1.1655927320482855,1.1320986880239097,1.075828694062958,1.1213805939361092,1.0597378818928795
378,18.925,1.000687624979053,1.0321678689986018,1.0508525160945674,0.9547430147134958,1.06597916053317,1.0000109167045543,1.0351939800798158,1.0609046802386608,1.0169258510195842,1.104801497654999,1.0448303669017116,1.0768149699701313,1.0421649833126765,1.140784176106971,1.1741014709699082,1.0568245930523696,1.0728168945865788,1.08062266081161
379,18.975,1.0008296265469814,1.0385573219034063,1.0158617972769568,0.92355542491045,1.0570035751738271,1.041860257477927,1.0277264942950868,1.0162848764804064,1.0734929655538077,1.0724732135204142,1.0857299899545358,1.0433083053653474,1.108266509892542,1.190458523784094,1.1042894769623055,1.1374314180476086,1.0830786346677117,1.0927912525041374
380,19.025,1.001042448168491,1.0399602594078854,1.0395829381551522,0.931364490104122,1.093633723863973,1.046433737618237,1.0076025432600426,1.0357216840021837,1.075891885062384,1.1090424449272176,1.0747557581637122,1.1037675700405245,1.1077237262055442,1.1617911937941476,1.1828906933409191,1.0154134156884158,0.9758518540382176,1.0914954121408704
381,19.075,1.0010058227544898,1.0316378029905569,1.0433986365944756,0.9477087752808224,1.0193101010566294,1.0612679817273696,1.030299069803728,1.0356270546508055,1.033629060333152,1.0363334162782594,1.1045477677294864,1.0284625295723484,1.0835587365137245,1.1150422833373683,1.117665912239337,1.0415806740822002,1.057322447494021,1.0628106508093678
382,19.125,1.000697691681541,1.034340696790859,1.0398170207976931,0.9338938349551628,1.0646701492755637,1.0325379139053927,1.0245876701024632,1.0232626294686429,1.0477758811943398,1.0022125521267955,1.0739855864587926,1.0713756579376297,1.1614181919177715,1.0752905507193746,1.0544111225500663,1.0361416229019214,1.0230919802961047,1.0695646871270272
383,19.175,1.0008707160389396,1.038858611599968,1.0342775057505906,0.9302898017764016,1.0788970957583808,1.0208989623272646,1.0413301229677712,1.0090357077618086,1.0426482623639328,1.1151259573437955,1.048919410400218,1.0593047510972493,1.0826717676655713,1.1073369518210217,1.09695161112399,1.0229560586576374,1.0722864269685393,1.072736811641625
384,19.225,1.0004541227121713,1.0322302508040395,1.0394357241853458,0.9335348681031094,1.0398545038348583,1.0460831405223934,1.048377901407275,1.017890363936707,1.0401823268184125,1.0757560875489771,1.0408876429345448,1.1002931411665415,1.057676153304457,1.1028759889157589,1.117081651536454,1.060259001053674,1.1144988037872363,1.064989829329026
385,19.275,1.0001941785456423,1.0372971648228524,1.0243700074324071,0.9472635559629254,1.049794516615773,1.031205424522856,1.0299009268321249,1.0497945166157725,1.0602304981416208,1.0406333851058658,1.054765443422119,1.0380639199574568,1.1035852812418998,1.1048700138161054,1.1819539682683913,1.163967712229524,1.1010158160934906,1.062500057899474
386,19.325000000000003,1.0001976201083556,1.0295594363091127,1.0397989571059356,0.930790127745362,1.0609156245367466,1.026525087472253,1.0284717216457138,1.0453425511490504,1.0151697214603916,1.012249770200198,1.07232014797723,1.0135278633443898,1.0927696382843046,1.0684858685446532,1.1311124326100697,1.0953258245726896,0.999468838758276,1.0656166798536102
387,19.375,1.0006538452191012,1.0440195668802197,1.039775091930654,0.9580790550442584,1.0121962661264896,1.005740932796601,1.029625666117188,1.0496371994398412,1.0247841661197712,1.056620696405812,1.0311905954092817,1.0350051105587617,1.1316394943455743,1.1252819690964424,1.130367989295748,1.0540776863061585,1.001945979263273,1.0686870198378384
388,19.425,1.000319298705675,1.023028054612904,1.0325591845515112,0.9337818405186984,1.0111665773251397,1.0336440814257306,1.0121298989294507,1.038460689447285,1.0342862958286043,1.0398035013805678,1.0511882112496982,1.0777525342776688,1.180214923099841,1.0777525342776684,1.2168989882337056,1.0511882112496975,1.046128340196751,1.0457281973328705
389,19.475,1.0003362860665728,1.0384866867626612,1.0344657316070265,0.9569512400373558,0.9922443175284944,1.0481499052836416,1.0350520247238642,1.0168427761407592,1.0468720632778097,1.0457975143183604,1.0860688987445783,1.0231448605786122,1.1213063601175202,1.1351496485140329,1.1112385140109646,1.060899283478192,1.0583823219515534,1.042484371084315
390,19.525,1.0003339930916306,1.036697475439838,1.0349062570868346,0.95462182123825,1.0249902559993116,1.0176802479720295,1.021176338767686,0.9960680503261532,1.0176802479720293,1.0842697018595489,1.066741092360665,1.0166593509352817,1.0980421807515297,1.0905299195377218,1.0592288311468572,1.0817656147882797,1.0341879604341655,1.0809990575215649
391,19.575000000000003,1.000066900424819,1.0330120856623135,1.044120381235566,0.9587517844598124,1.038416812936704,1.0447409104576335,1.0039504814476354,1.022922774010425,1.0159662667374023,1.0251745360065132,1.0911942813386464,1.0862116590494288,1.1136160816401253,1.0824746923325157,1.1621966489599966,1.0575615808864276,1.0052440468496433,1.0427662432725286
392,19.625,1.0003861023142622,1.0250955224522584,1.0250955224522584,0.9442497239525136,0.9513373798912456,1.032817664743043,1.035963621687127,1.0265257508548733,1.0586145116845378,0.97038471920725,0.9914530975297576,0.9902137811578454,1.0905984072827333,1.1252992656962757,1.1550428586221675,1.0348291705466843,1.0571368652411033,1.052065784984606
393,19.675,1.0001209640437834,1.0244784300789225,1.0272420463455645,0.9794815613058327,1.0012830504740202,1.029765938124266,1.0607528158976098,1.021314971458808,1.040407896147434,1.0332753182210326,1.102324742827688,1.0320422927816282,1.082596335797215,1.1072568445853077,1.0862954121154291,1.1269852516157803,1.044372547175674,1.0434037414732844
394,19.725,1.0000676825016483,1.0345018907326335,1.051877169901756,0.9538833637473428,0.9971475156300128,1.041056884681803,1.0301573959100816,1.0432367824361466,1.0382541589976462,1.0795684116752184,1.003507909943555,1.0550327659553267,1.0722077179592509,1.052579201383338,0.9936936516555988,1.1568556956928755,1.0304971202354356,1.0616674048489696
395,19.775,0.9997266168163133,1.0318964668762156,1.0305577022813297,0.9410362372096026,1.0131806273891697,1.01318062738917,1.0066739628096064,0.9992377747186768,1.0113215803664373,1.0313955325613968,1.0216308411288633,1.0606896068589984,1.1278218604576693,1.092424854014734,1.1400277247483368,1.0143073225544628,1.0228514275579292,1.0513732941146925
396,19.825000000000003,0.9999949967868074,1.0285512525325853,1.0268717487981571,0.95515500887401,1.034280275881325,1.0096178549959285,1.0237987470050312,1.004993651079917,1.0034522497745793,1.0310573458792562,1.088135903307201,1.0759915293863616,1.0917792154834525,1.048059469368431,1.1525010850876485,1.062632718073438,1.0176985345663323,1.0289010998973929
397,19.875,1.000028007323975,1.0255723342922032,1.0263790548608112,0.9654712753106366,1.041658874333924,1.0257088562345826,1.0395117565128589,1.0379781009263835,1.0527011945565452,1.04883452350216,1.028292833525735,0.9956677965043544,1.0500428582066552,1.1370429569303369,1.1636263204292392,1.0633345399561065,0.9630427594829744,1.0697091220196189
398,19.925,0.9996873542918556,1.0240436775200736,1.0368291732978567,0.9502592367935104,1.0046974009492489,1.0300284715078118,1.0239245990840609,1.0037818200856865,1.0285025034018742,1.029149883810454,1.0880615009911925,1.0459817744335216,1.0652182208598855,1.130141227548863,1.1517822297785216,1.0652182208598853,1.0327567175153969,1.0607035446577795
399,19.975,0.9998522113238718,1.040259194461829,1.031416848690423,0.9593119279795844,1.0282186841255585,1.0342920372509312,0.9981555861549646,1.0306480253757075,1.0427947316264523,0.9438542879840208,1.0120414798916122,0.9869198828730252,1.0670697400275626,1.1029577357683995,1.0718548061263409,1.0072564137928337,1.0371630769101974,1.0477463736133634
