,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DEGDME),O (DEGDME),O (DEGDME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
323,16.175,0.9987038466976356,0.9916100029006,0.996521134072656,0.9504741205834026,0.9727857196581304,0.97689105388788,1.060164806742172,1.0018113937774995,1.015816212889021,1.0363566142525855,0.9957426388291736,0.9526106252220736,1.0445614577724662,1.0666296575845609,0.9893909582422308,0.9765178416851756,0.9875519415912228,1.0758247408396002,1.0647906409335524,0.9864823094574736
324,16.225,0.9985441439362844,1.0003248517569376,0.986902352221295,0.96271929423439,0.9781526051977936,0.9735403513466616,1.0786942808638929,1.0406500094527802,1.049929100040856,1.0132766922179537,1.0350825550999334,0.8974005336923078,0.9430930252245028,0.974163919466395,1.0819981994823749,0.966853120821244,0.9997517147244244,1.11124139406298,1.1514507866113113,0.9028649826796274
325,16.275000000000002,0.9992149457076148,1.0058821989020248,1.0111662855479966,0.9686255663844872,0.9984212927621674,0.9769119518268006,1.0490211357822536,1.011671372266489,1.074382086317648,1.019510211522884,1.02412129343841,0.9990677483640508,0.9718204461359397,1.059011813265894,1.1262218254285656,1.0408469451138196,0.888262052636401,1.1026074968308697,0.986352340657599,0.961551734956094
326,16.325,0.9990529818804804,0.9944782652621698,0.995855778225912,0.958671031222287,0.9653296857984972,0.9676076465745694,1.090725360945228,1.0155661343927,1.0334393650972646,1.005942087090243,1.0742269941410143,0.9586551014266498,1.052534697046586,1.0814207264681035,1.0182325371085323,0.9369905793605112,0.8918561583893881,0.9785142466539444,1.1175282632450028,0.9988339471972698
327,16.375,0.9997421377135306,1.0117748916907818,0.9834513557342826,0.9637975298064791,0.987134875125248,0.969370627196036,1.070409811119202,1.0143841061116865,1.0512790825800509,1.0184835479415044,1.047179640750232,0.9599871355685436,1.0048463475109988,1.024584400765679,1.0676492442304366,1.029967506198774,0.9689589779570346,1.0263787692433777,1.0748267181412292,0.9824716711870476
328,16.425,0.9996087898216643,1.0008615361082172,1.001371832608612,0.9619199096398328,0.9861539905017326,0.9755948552690472,1.0534901151822955,1.0399083775563955,1.0743154462086753,1.032212059568386,1.042624725081576,0.9559348260330306,1.0379740088642235,0.9916040359596366,0.9648521285146826,0.94701752355138,1.0272732458862417,0.9166986951137645,1.0468913113458749,0.9638876039605432
329,16.475,0.9995155484788586,0.9842289813269254,1.0116179867336008,0.9820698843502412,0.9600472940915116,0.9655529416561937,1.0511551735032283,1.0516051543138032,1.0385557108071273,1.0349558643225278,0.9931076489390508,1.1008166920521414,1.0511824450675038,1.0157294115070483,0.9944575913707752,1.0334559282872762,1.0476371417114585,1.0440918383554127,1.067136310169709,1.0398230037022165
330,16.525000000000002,0.999983790665472,0.9921458228515744,1.0084463216348742,0.9537333860886724,0.9980254691076732,0.9687824336009198,1.0738758257122345,1.05061820682967,1.0439092783058534,1.0255715403407553,0.973689159756574,1.0113540332266475,1.046592849715381,1.1258801868150303,1.1558331808304536,0.9990204474555902,1.0095920924022104,0.9673055126157304,1.065974198784184,0.9961617883628816
331,16.575,0.999906900554015,0.9976944086893184,0.9988636470721788,0.9770548948486756,0.9554672171093253,0.955807180538292,1.0505131465383577,1.0251727955638823,1.0527359843431363,1.0402880926363764,1.036286984587775,0.9527217548723717,1.0437907461469371,0.968483695669892,1.0875739150289396,1.0192721715730158,0.8879226649270087,0.9684836956698925,1.0735633009866985,0.9111366797750572
332,16.625,1.0002432957553282,0.990789098469246,1.0021622117068063,0.9833518930330912,0.980310598518556,0.9708487933622236,1.0649729594915616,1.053483624658872,1.024760287577149,0.9849895131563026,1.0477389572425275,0.9870383106264672,1.0479666014058788,1.0270769017100811,0.9713710358546186,0.9940015438584004,0.941777294618905,1.067115492793694,1.0601522595617614,0.9613525064086748
333,16.675,1.0003604449624852,0.9971514783028634,0.9972339966310914,0.9709135623380576,0.9628520070721472,0.9652032940247044,1.0274090449948283,1.036194073169218,1.0146707541419635,1.0405865872564126,1.0651846661447022,0.9447898482093204,1.0711079048380394,1.1178282819472924,1.0399609867652044,1.005353300017611,0.8755744747141325,1.0209267590540283,1.0416913711025846,0.974241695910846
334,16.725,1.0001119796109812,1.002107768717498,1.0009594091560636,0.9632806704365604,0.9571036540056844,0.957270600395708,1.0566422285497958,1.0492195352087432,0.9963874237812538,0.9946409077010052,1.02083864890472,0.93054906002889,1.0217119069448442,1.013111638367867,1.0612731423989368,1.02687206809103,0.9580699194752156,1.0475127126757735,1.023431960660239,0.997385432969967
335,16.775000000000002,1.0007437436882056,0.9955720971330876,0.9888860273570916,0.9394580334764954,0.9840993002147352,0.9562192525863924,1.0585992809651987,1.0447103195093208,1.0672798818751226,1.0347276284629088,1.0538249504647406,0.9062021252935536,0.9934027071614236,0.960916215877315,1.041277536422215,0.9301395399239492,0.942108247239147,1.0823131043600358,1.1387370102745402,1.0185090771710008
336,16.825,1.000606205391315,0.9915279061091712,0.9906363172129722,0.975784448701424,0.9718252218596934,0.9530188943614754,1.034627188653677,1.007014119398533,0.9983850352563012,0.9888930426998448,1.036784459689235,0.9586128019825556,1.0164015169956884,1.0265995255274185,1.0350978659705254,0.9807084871346354,0.9552134658053132,1.0232001893501743,1.048695210679499,1.0153262167763573
337,16.875,1.0007280473813849,0.9904953300900768,0.9785703883465372,0.9549233615791032,0.9816540000708408,0.9698466014732636,1.0478057075982965,0.9916196463230704,1.0546681272960334,1.039656584207233,0.9950508561719392,0.9377340552874254,1.0560068190173708,1.1269704772553382,1.0340418771818094,0.9242171680040032,0.9529405534812756,1.0864198154050713,1.086419815405071,0.9649402391308448
338,16.925,1.0005069151396455,0.9961058122851628,0.9864138853563672,0.9642878334080812,0.9735802098246928,0.9520610223335914,1.0480195437099962,1.035654789125948,1.026274630475981,1.0599579274463178,1.0313910806486906,0.952357429874791,0.9876299272775614,1.0010670691452828,1.0229024246803304,0.9439592162074648,0.9338813598066734,1.041378494748448,1.036339566548053,0.976215212374624
339,16.975,1.0009737031746069,0.9823632703825236,0.987937188590092,0.954563938817884,0.9720669787826264,0.9800081728407034,1.0605047035047637,1.0371922499904702,1.0316820337052734,1.0291388569582596,1.0185422871790353,1.040262044144694,0.9985179813780528,1.0068667939313811,1.0519503817193538,1.0502806192086884,1.0001877438887186,1.026903944059369,1.138778032273967,0.9592274471985122
340,17.025000000000002,1.0006165283908115,0.9927503433466788,0.9973416454688464,0.9591155629320306,0.9919829532962388,0.9642712320087692,1.1006362004014494,1.055127506051006,1.0075119277028577,1.04164344846569,1.0256311300831271,0.9229428809343442,1.0109212490809636,1.0225410335531586,0.9976414953984548,1.0109212490809631,1.0242010027634725,1.0955796788069552,1.0358207872356673,1.0190008951352447
341,17.075,1.0007652109001564,0.9818294677022332,0.9778158974190648,0.9461387823859998,0.9640780990657408,0.970805342820644,1.0644569541411897,1.0724162938218988,1.0271737314262877,1.0259169935819643,1.0460247990911256,1.0050094458082364,0.9670534240453637,1.099074369307529,1.067719394807765,0.9819057803873577,0.9505508058875928,1.0578178239131026,0.9456000204402618,0.9891467250892348
342,17.125,1.0011063747072717,1.01225075501466,0.9738356119699711,0.966737071580354,0.9546349438517904,0.9625968699890038,1.040758486422163,1.0420078963698491,1.076158434939924,1.0436737763000965,1.029513796892992,0.9614146445928712,1.084462593986157,1.091025151287132,0.938445694039458,1.076259397359938,0.9778210378453092,1.0286808569278678,1.013915103000673,0.9507839714139964
343,17.175,1.0004139562673011,0.9920533908628336,0.9920533908628342,0.9516177598893386,0.94259393484963,0.9522510107693188,1.038434019954234,1.0380199713019391,1.022286122514754,1.0392621172588226,1.022286122514754,0.9998647606465711,0.9753982493746328,0.9933403576407211,1.0096513651553474,0.9933403576407216,0.9019987155588158,1.01128246590681,1.071633193710926,1.0259956604404117
344,17.225,1.0012503468287164,0.9873850318918316,0.9861477072904636,0.9664051015186322,0.958692748102604,0.9429532513352,1.0534081967267626,1.0641110545285972,1.0636994061516036,1.0414703937939458,1.0480567678258446,1.0135282009313458,0.9421758155857792,1.0232580716602873,0.9989333948379352,1.0086632655668757,0.9389325253427993,1.0183931362958167,1.0232580716602873,1.005850207703067
345,17.275000000000002,1.0009478354016883,0.9892124261925026,0.9846761652609508,0.9720858928967868,0.9437620766356276,0.9418842545630646,1.0690104014113848,1.035041081611559,1.0415893842235748,1.0338132748718072,0.980608316149188,1.0544255455937164,0.9738119717715666,1.0689359888817032,0.989934686535996,1.0060574013004264,0.9351174563369348,1.0463641882115011,1.0544255455937157,0.9587750724912716
346,17.325,1.0014459131532825,0.9938306850734826,0.98190563416421,0.9723952711652976,0.9639937760224304,0.9607265279113144,1.057152234985515,1.049014034562224,1.0201234230595406,1.0652904354088066,1.03884128403311,0.9922439213064173,1.0836137169679128,1.0788047803541498,1.0852166958391671,1.011479667761469,1.0018617945339432,0.969802217108857,1.0291124353452663,0.9786186009007558
347,17.375,1.0012028657676149,0.9901711195996076,0.9837868415794694,0.9446862682541688,0.9624755135217684,0.9695912116288076,0.9879635157713988,1.043389806377739,1.0632138081274516,1.0425806634491792,1.0405578061277805,0.961041123784776,1.0152291805155926,1.1299803594749696,1.013635414141157,1.0184167132644646,0.9387283945426754,1.0263855451366442,0.9817600866524416,0.980507841643956
348,17.425,1.001140581041454,0.980416142966636,1.002330793919336,0.9688027115104452,0.9766466451962734,0.9694179219956084,1.041433041672286,1.0667749812726544,1.0683839933107724,1.0353992465293405,1.0229294032339211,1.0014880988774764,0.9761339697919704,1.0632887885233966,0.9824725020633472,0.9793032359276588,1.053780990116332,1.1108277805587197,1.0442731917092676,0.9919641307452296
349,17.475,1.0015053513862533,0.985933900495715,0.9844311815496766,0.9704541274468784,0.9450687846866856,0.984370188839514,1.0118847007561458,1.0338821942508445,1.0242832879986123,1.050280325765074,1.0898758140555322,1.0320036204262288,1.0115211058223497,1.0335791984726812,0.964253764428782,1.022550152147515,1.0052187936365409,1.0304280423797767,1.0146722619152542,0.9666653634794736
350,17.525000000000002,1.0010217593186457,0.9914475244436742,0.9818849230474876,0.9735914757336628,0.9652285940898476,0.9468302544734526,1.0379330308702088,1.0570214544264422,1.0224236867307686,1.0570214544264422,1.0279911436013367,0.8584970291326322,0.9900914642551526,1.07312128641579,0.986958263418902,1.0026242676001549,0.9477932529657712,1.1483181064858023,1.0339562759626593,0.9922815076968176
351,17.575,1.0007415278370166,0.9928712331578534,0.9968082506168804,0.9806083632388568,0.9666990247531992,0.96443119782619,1.084626024957687,1.035989859784594,1.0158236449567255,1.0348036118535424,1.0703910497850744,1.004716050693247,1.018735344423851,1.0171776451204502,0.9579850715912354,0.9439657778606318,0.9797928618388412,1.05612012770546,1.0031583513898463,0.9494018305316824
352,17.625,1.0011048900981403,0.9850300410652396,0.98503004106524,0.9956479898917474,0.9594180086802252,0.9565617031075332,1.0092819343055313,1.0289407175993668,1.038770109246285,1.0305134202628738,1.0226499069453396,0.9510085348569552,0.9618506517038584,1.0361965957969108,0.981986011562393,0.9850837592329366,1.0036702452562,1.0300011004558227,1.0145123621031034,1.0165195761549348
353,17.675,1.0006068033554698,0.9815213794624535,0.9903348010080604,0.9750746208201232,0.9656572206803602,0.9661056683060636,1.0368109106252297,1.027818960797031,1.0587043536851892,1.03016468683917,1.0563586276430503,0.9256140185468849,0.9841386985881194,1.0288022701985342,0.994919560700978,0.9964596838599576,0.8948115553672881,1.0503639944242529,1.0596047333781315,0.9874389625002185
354,17.725,1.0009998914081486,0.989210380519448,0.9839521193605408,0.9831075326417158,0.9787969613616117,0.976121434360168,1.0383560218339285,1.0146421628553182,1.059737370093332,1.034857255755117,1.0142534110687835,1.0521036986486514,0.970937037763094,1.0046288592627592,1.0107546449899707,0.9326508769680188,0.9770628234903048,1.0337263414670157,1.032194895035213,0.9829073231382072
355,17.775000000000002,1.0006406576461468,0.991713977506424,0.9707264746139688,0.9864527911513769,0.9703420098754552,0.9832010738296308,1.0274971951076766,1.0282703306946648,0.9927060936931956,1.0178330002703204,0.9988911783891028,1.014213320022148,0.9654823496907524,1.046193019302125,0.9304569647650625,0.9974620489707294,0.94720823581648,0.988324992033594,1.027918905427852,1.011742585238126
356,17.825,1.0006804483345624,0.9825474576083169,0.9821141719442243,0.964758957147964,0.9721078218428756,0.9844539145303266,1.008286848033209,1.0136684781790208,1.019050108324833,0.977150273618154,1.0263537492370065,0.9615878106856766,1.037303386330218,0.9782452373274756,1.0130744021239644,0.9313015804278596,1.0251888942270913,1.117561896513432,1.0781897971782706,1.0040348895215028
357,17.875,1.0007753633017151,0.975119487122074,0.9779201101427504,0.9926928685558852,0.9725233138060748,0.9875774017715124,1.027500528257899,1.0359101307957246,1.025589254953848,1.0305585655443807,1.0485245346024614,0.951698270671773,1.019461596906314,1.0420493723178272,0.969768491000984,0.9652509359186816,1.0164498935181123,1.0315084104591214,1.0420493723178277,1.0034964957821215
358,17.925,1.0006482759475803,0.9847547567895524,0.9933240512648784,0.973355074756641,0.9695761839184032,0.9672507126333352,1.033560184709026,1.0525664404043005,1.020255805722334,1.031279434025593,1.0354608102785536,1.0197720101228174,0.995812609003926,1.0272593229724705,0.9943151464339952,0.9853303710144112,1.0062948469934412,1.0242643978326091,1.0512187240913624,1.006982457357184
359,17.975,1.001015968335692,1.001795368705636,0.9846099657690256,0.9920848223598798,0.9675139570042296,0.990639477338959,1.041048664453219,1.0384025712610725,1.036512504695253,1.022526012108191,1.04898694402966,0.9694323240319968,1.0126174813237443,0.9694323240319964,1.0528243519057168,1.0170849113884086,0.9470951737086788,0.979856327516212,1.0036826211944172,1.0259589901563115
360,18.025,1.0008415426292685,1.0056378142874556,0.9922905146455784,0.991475469457363,0.9890319955546713,0.9717839444768384,1.0484382637862024,1.0318978250602824,1.0303941488124708,1.0311459869363766,1.0345292584939516,0.9418481224925104,1.0307017189540677,1.0277399324053484,0.992198493820726,0.9685042014309768,0.992198493820726,0.946290802315588,0.9936793870950852,1.0222696939837366
361,18.075,1.0000186452577773,0.9872296433812308,0.9715682497357854,0.9635561930657848,0.9839965632791664,0.9701314170505084,1.0157291659880527,1.0265705888123644,1.0389073803020978,1.0519918561245425,1.024701377980587,0.9837713250399006,0.9984984406842108,0.9926075944264868,1.0176436910218138,0.9793531903466076,0.958735228444574,1.0367889413594165,1.0264799604083998,0.9372757170771506
362,18.125,1.0005699889280455,0.9928256517229996,0.9757838325868462,0.98227106315965,0.9829818236973916,0.9795701731162292,1.0179403073768014,1.0610670698514946,1.0131071357201555,1.0253759560793354,1.066272023943268,0.9812803060464332,0.9695635262727438,1.0120368529523656,1.0105722554806544,1.0281474251411873,0.9827449035181436,0.9812803060464332,1.023753632726054,0.9409889307022172
363,18.175,1.0004031909549462,0.971950511343674,0.9805635223782349,0.9659884118647212,0.9833770515046104,0.977298096183348,1.0123472428746318,1.014935420632164,1.0323131855755925,1.0186328174286376,1.0319434458959449,0.993367272652731,0.9846279711337914,0.9307356117670016,1.0283244787284869,0.999193473665357,0.9482142148048792,1.02249827771586,1.0428899812600518,0.9529851600218509
364,18.225,1.000419589174242,1.0089702971773882,1.0080722680206506,0.9698341052571652,0.968146948216996,0.9883928326990244,1.0557060725580762,1.0207732697391914,1.0303338263001496,1.0130512817476487,1.039526669147224,0.9647470711512012,1.0024098697246715,0.9734384862066174,1.0371755299463363,0.979232762910228,0.9719899170307146,1.0429698066499469,1.0168955614836988,0.9428855016495672
365,18.275,0.9998889123547342,0.9866248992022888,0.9917775255820792,0.9792164327870476,0.968030181948412,0.9790766046515648,1.001298522182931,1.001664226537271,1.0221436703803113,1.0364061401995717,1.0184866268369108,1.0084574619678897,0.9450687072156224,1.012779422519181,1.0329485717585385,1.032948571758538,0.982525698660144,0.9954915803140164,1.0055761549336952,0.9813937566109964
366,18.325,1.000306669497636,0.99354712227714,1.0044794886593933,0.9709597279407484,0.9822240845668152,0.9719331908590508,1.0154822847096854,1.038759815591283,1.0125725933494862,1.0354864128110586,0.9776562970270908,0.9714401382121184,0.972872940775853,0.974305743339588,0.9843353612857306,1.0043945971780155,0.9542465074473018,1.0602738971636696,1.0000961894868126,0.9557816530513032
367,18.375,1.0006455502221792,0.9909336168035224,0.9981369471684364,0.9916851296273868,0.9683106823600188,0.971906751170384,0.993323575180038,1.015027659124249,1.0161128633214596,0.9998348003633014,1.0139424549270384,0.993235881911576,0.9832607726240858,1.0160361317115554,0.9476353823116188,0.9818357570115874,1.0103360692615604,1.06448666253651,0.9362352574116292,0.9587446876988543
368,18.425,0.9997273070121286,0.997390550070316,1.0057714153009665,1.0046057275943128,0.9729667686258492,0.9814955314782172,1.0278746475848315,1.0188802947008204,1.0030502336249605,1.0199596170469012,1.0314723887384365,1.036040429778922,1.0133637582652928,1.0190329261437008,1.064386269170958,0.9566720794812206,1.0119464662956914,1.0204502181133015,1.0218675100829036,1.0141591772278244
369,18.475,0.9994383299699195,1.0051076085798225,0.9948898212266838,0.9833046535071688,0.9931554862680584,0.9853569103323536,1.0173089704413942,1.0180246292317157,1.0244655583446052,1.0470088102397188,0.9926187421753178,0.9571394154794004,0.9500912607262388,1.0529943201224037,0.989560927343946,0.9994283439983724,0.9585490464300324,1.034669117764183,1.013524653504697,0.9958611146539152
370,18.525,1.0000011041343502,0.991131184447846,0.99500905875289,0.9940612213213328,0.9966467330537226,0.9807254239647972,1.0431440736013915,1.0100453363632715,1.005774531558353,1.019654647174338,1.0385173683960625,1.0010507626074592,1.0038548263682645,1.0276893683351085,1.0122670176506805,1.0164731132918876,0.9645979337169914,0.9856284119230304,1.0669462609863811,0.9565004842852772
371,18.575,0.9996349162489676,1.0070161756643543,0.9871990442935572,0.990882386358054,0.9873633395003418,0.9969730443810167,0.9869156501072016,1.016650554916744,1.0219603593470192,1.0155885940306888,1.0297480725114234,1.0430815814141148,0.9970632763517276,0.9886963117949296,1.001246758630126,0.9594119358461376,1.0082192290941243,0.9956687822589276,0.9900908058877294,0.9414969556131304
372,18.625,0.9999812107263512,1.0012197748700806,0.994936107127948,0.9913581127900752,0.9937813129571345,0.9656452665729508,1.0323246933921473,1.0055659359918052,1.0245787373025748,1.0326767823053096,1.019649492518301,1.0222314778814934,0.9986521900606176,0.9639767667946242,1.04026269797981,0.9417844959043882,0.948719580557587,1.0638419858006856,0.963976766794624,0.9859567391750664
373,18.675,0.9996298905025092,1.0026420578316284,0.9994841300904258,0.985387233533928,0.9971706384192368,0.9920823499460356,1.0194499258029108,1.0271544597663815,0.993184469109259,1.025053223230889,1.04081249724708,1.0319406096527803,0.9712382208496756,0.9381278269570732,1.0029690149967532,1.0609122043088075,1.0609122043088075,1.076087801509584,1.0388386083804066,0.8863787589514573
374,18.725,0.9992066630307688,0.9825053686701908,1.00691422057601,0.9757366373673688,0.9910532785490848,1.0005096396264914,1.0443183069796786,1.0220246539954565,1.0324748038318106,1.0213279773396993,1.0157545640936434,0.9619415702898712,1.0154590043002918,1.008597794811776,1.092304550571665,0.957824844596762,0.9344967323358092,0.978408473062308,1.0538817774359786,1.0059513282947774
375,18.775,0.9995152847090664,0.9996706617096884,1.0006470297215158,0.9880338865663714,0.9888287649948244,1.0014143401119882,1.0079262287758473,1.0127770253392243,1.0190137637778507,1.0068867723694097,1.0124305398704116,0.9718392422210322,0.9418105015906076,1.007327753875171,0.9540949863939628,1.0018679828514585,0.8981323334008978,0.9977731545836722,1.0059628111192431,0.9408494704665348
376,18.825,0.9992414090370756,1.000259257552752,1.0117192801164672,0.9669791082784888,1.0026906561584932,1.0009775560756888,1.0084381576197363,1.0012005631870593,1.0046470367264295,1.0215347570693438,1.0335974144571394,1.034568693363691,1.0549342188236062,1.0427149035476573,0.9938376424438607,1.0019838526278269,0.9666836084973072,0.9639682051026516,1.0535765171262788,0.9642037247848396
377,18.875,0.9997214846032504,0.9982514622352976,1.0039189544079876,1.0161298239073306,0.9858504135199988,1.0051191292210282,1.029499953169269,1.0267573625514357,1.0291571293420398,0.9880182700745368,1.0075592282266013,0.9642699285882952,1.0034349536990244,0.965620446695562,1.01288858044989,0.9507647475156304,0.925104903477566,0.9912802907336262,1.0344968701661548,0.9750189502583764
378,18.925,0.9995825961924116,0.9956743221419234,1.0102167279536731,0.975302141313128,0.9953818912813396,1.0106372857377082,1.0111086884592404,1.034297690420532,1.034297690420532,1.0015602758869442,1.002583320091119,0.9927662292429776,0.9538078792456212,1.016947274068923,0.9779889240715668,1.00620014303517,1.078743277513005,1.016947274068923,1.0679961464792518,0.9535885500408512
379,18.975,0.9994420386921928,1.0126744170523208,1.01159107018366,0.989364840932228,1.003372628402165,0.9848252801780816,1.014946014061088,1.0081616155713748,1.040726728321998,1.0196950930038873,1.013928354287631,0.9367609611629696,1.0303034251878025,0.9688326631143408,0.9728416258582628,0.983532193175386,1.054357201651331,0.9955590814071504,0.9461152075654536,1.0232672864943886
380,19.025,0.9993685549508609,1.0038086141917475,0.9995613658715172,0.986106649989994,0.9795265846819354,0.9924286735212652,1.0460616643579883,1.033238972988439,1.0217660386051577,1.0167044499066515,1.0173793283997858,1.0049554288670874,1.0222364084640083,0.9796986125331264,1.0142605717269677,1.0022968166214077,0.9278556737423636,0.947795265584965,1.0421760003066092,0.9879050431894354
381,19.075,0.9990753876454876,0.99577844934823,1.0133721538234473,0.9968586278730412,0.998270427140018,0.9924948846842068,1.023465614058361,1.005674968750032,1.0278293572471962,0.9862059606767674,1.038570878942791,0.991759815644376,0.9507670765977414,1.03275255469101,0.9719246193314884,1.0049832798529672,1.0129173583781226,1.020851436903278,1.0605218295290524,0.9600235015437558
382,19.125,0.9993179794069496,0.9956597506341104,1.002873767224516,0.994461965577718,0.9860354037946746,0.99203613718563,0.9920754218559475,0.9987538158098752,1.0047643703684104,0.98907014457668,1.0394920189288337,0.9392250406114558,0.9550103354116488,0.9813191600786364,0.998419896112178,1.0247287207791662,1.0734000464130926,0.9602721003450464,1.048406662979454,0.9789298892670424
383,19.175,0.9990901745258826,1.0196790400735876,0.9936566312785644,0.98115383478317,0.9960140287857108,0.9983002124784096,1.024112594171187,0.9942163458820508,1.015475900220992,0.9849152908587644,1.0354067324137497,0.9997627542346824,1.0076142941894053,0.9971455742497752,1.032477504046027,0.9866768543101448,0.9997627542346824,1.022008784106397,1.014157244151674,0.9540021633761204
384,19.225,0.9992448454730588,1.00643581863538,1.0012211252745753,0.9912189928409292,1.006633743271343,0.9943777531750304,1.0263930040689666,1.019122995669251,1.0108616224877556,1.00326115916078,0.9940084211975052,0.9724387268545462,1.0674695529059277,1.0101906988475613,1.0583570079420968,0.9372903391369116,0.9451010919630533,1.0323211651882935,0.9268760020353916,0.9525531877716676
385,19.275,0.9991361794389972,1.007952761935977,1.0148079029552088,1.0034291680848118,0.9765302776964682,0.9922422463812484,0.9931317855314012,1.0490180495301893,1.0319234276011489,1.0145000629427026,1.0421144522126922,0.9984813263098944,0.959629912834802,0.977760572456512,1.081364341723427,0.9945961849623852,0.9661051484139844,0.9997763734257312,1.024382268626624,0.9716024912730457
386,19.325000000000003,0.9990082951554242,0.9930363746912738,1.003665298333023,1.0007444224107993,0.9934917451023114,1.011873530694513,1.0141628373250435,0.9951942966720758,1.0010810851505836,1.0256093704776958,0.9997729099331364,1.0165116064654571,1.0577389466516358,0.9804376838025513,1.0074931257997304,1.0139348977038207,0.9379219892355544,0.959824013709462,1.0397019853201823,1.0051924929768412
387,19.375,0.9990672778141462,0.997024845260064,1.003137062310456,0.991978311229516,0.9758061039985358,1.0092701328072569,1.0180452298669065,0.9933180207042718,0.9838826382606346,1.019672019943396,1.008935205438568,0.9907644532508728,0.983074172889288,0.9279604969645951,1.0458781291755657,0.9997364470060556,0.9766656059213004,0.9382142041133752,0.9702570389533128,0.9918107498987088
388,19.425,0.999198430964783,0.997918748752542,1.004181964347052,0.9832890789743868,0.9749970250673654,1.0035860467467967,0.9713793666463924,0.9924189064104758,1.0584506927469848,0.9940373325461744,1.0247874291244508,0.975469570880248,0.9384909858403432,0.9780198181243798,0.935940738596212,1.0162735267863507,0.9805700653685108,1.0392257519835328,0.955067592927197,0.9472086677463032
389,19.475,0.9993040364427852,1.001633656157272,1.012522951205186,1.0119834684832043,0.9938837519888584,0.989820550326862,0.9886176910935908,0.9963462984506742,0.9853974380281394,0.9902278176263164,0.9979564249834,0.9958388646343,1.0300906472395563,0.9971074491752356,0.9527069902424962,1.0034503718799124,1.021210555453008,1.032627816321427,0.9933016955524292,0.9705448422568737
390,19.525,0.9989421841690028,0.9887461448055171,1.0039131784365734,1.0096245366657102,1.013789452250111,0.999334745221895,1.0172005369595076,1.02873414934708,1.0361028461502506,0.9829200779186678,1.0284137712252026,0.9579305844122604,0.9718136363602644,0.9894829752031776,1.0185111747308229,0.985696688308268,0.9579305844122602,0.9945313577297252,1.0689949999962916,0.9732302743141422
391,19.575000000000003,0.9994093268321024,1.008850950879835,1.009509626120794,0.9904580611833634,1.0020359516487771,0.9960641976192482,1.015516928563163,0.9785426775545858,1.0158356721063406,1.0308166186356775,1.0110545189586797,1.01205904406445,0.9957355110956686,0.9580658196292504,0.9844346036557432,1.063540955735223,1.019592982357734,0.9806676345091015,0.965599757922534,0.9754528166768468
392,19.625,0.9988122680376288,1.011938188018077,1.0163467259854222,0.9977853092939716,0.9856600776826704,1.006757980686334,0.9976640569778592,1.0074948216842523,1.0223995294649133,1.0369871158034325,0.9916387495771664,0.9956652309182984,1.0181520240883482,0.9694306388865742,1.0169027578011227,0.9094658570997756,1.030644686960598,1.024398355524473,0.93320191655705,0.9633372788325592
393,19.675,0.9991619478533188,1.0166999524317353,1.011721068504477,1.019984342249297,1.0278257357733895,0.9991141717928652,1.03677142021981,0.9989100171685696,0.9935463184029768,1.0175252070020964,1.0219423706914077,1.025412999304438,0.9831535544846178,0.9893681787228268,0.9595379823794254,1.0216842247615123,1.0167125253709457,1.0241700744567963,1.0191983750662286,0.9973710927928472
394,19.725,0.9995449501317772,0.9963372583812388,1.0134392296704111,1.004377613158936,1.0074982892992483,1.0246620080709652,1.030266299246023,1.0038975091373494,1.0296384709101023,1.0038975091373497,1.001386195793667,1.0523734667108722,0.9930151513147238,1.022694309012798,1.0226943090127976,0.9732290461826744,0.9917785197439708,1.0313507300080695,0.9757023093241808,0.9411018627220884
395,19.775,0.9991961342123518,1.0038029260201546,1.0080861627280968,1.0002603682787914,0.996200094577564,0.9994244295755976,1.013194452829307,1.04286568372289,1.010383494113073,0.9972656867706464,1.0206903427392653,0.9806176181448688,0.9461668109829416,0.9535491268033542,1.0384457587381044,0.9756960742645934,0.938784495162528,0.964622600533974,0.912946389791082,0.994352743157678
396,19.825000000000003,0.9990581946343282,1.019061847649254,0.9994465416908356,1.0098359231065568,0.987854555207426,1.0049643767072896,1.0158590921067754,1.0217634429021345,1.007779454176284,1.008090209481303,1.0052934117361334,0.9915919278330274,0.954866300876248,0.9879193651373492,0.9964886780939308,1.0258691796593538,1.000161240789609,1.0185240542679983,0.9487453630501186,0.9885189672101126
397,19.875,0.9992842750272838,1.0240478261969554,1.006505997296701,1.014219071811589,1.0112635435687531,1.0239132044480912,1.0209576762052557,0.9946762096766528,1.0088991209744846,1.0054979900119598,0.980144104654955,0.9646844184616592,1.0231501407926686,1.0060976384461238,1.0073156743280205,0.9183990549496094,1.0243681766745654,0.9756467413987232,0.9975713872728516,0.9880632500315204
398,19.925,0.9993341200900372,1.0085117783357562,1.0064311809707085,1.0038419931386475,1.0033714789632835,1.0052535356647387,1.0158401046104248,1.0106101585842666,1.0136865974231837,0.9881521550601716,0.9804610579628786,0.9925710399378892,0.9780278745175538,0.9998426226480568,0.9756040136141648,1.0592272147810933,1.027717023037033,0.9901471790345,0.9574250568387452,1.023512366367888
