,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DME),O (DME),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
248,12.425,1.0007873252492527,1.0411178018399163,1.0129594555979826,1.0092359246512428,1.048934890218818,0.9656009932667112,0.9127453833411644,0.9364120743526032,0.90406759663697,0.9585009859632796,1.044203094322886,0.9230009494461224,0.8359840249192152,0.9944791374503674,0.84219951952828,0.9447551805778494,0.9292164440551872,0.826660783005618,1.161599834336955
249,12.475,1.0005582745468848,1.018675347471167,1.0198514771839349,1.0497324436579702,1.04907608739891,0.9586588053013628,0.9477027046693468,0.9539633336019272,0.8984002518252769,0.8984002518252764,0.9865233469520512,0.9063683250121966,0.9063683250121972,0.8447106158276939,0.8786223558791711,0.8940367831752963,0.8693736995014955,0.7614727084286143,1.1979841230429848
250,12.525,1.000655573313003,1.0099750764436486,1.0420609272476344,1.0552587817538022,1.0372442858908717,0.9595599028971616,0.938598642882417,0.9712050473497968,0.9323878991743452,0.935493271028381,1.0642956263378347,0.9541960787856446,0.8807963804175183,0.8624464558254866,0.8073966820493919,1.1101704378179138,0.8104550028147305,0.8563298142948095,1.212124865780783
251,12.575,1.0013061234518728,1.0080363094143368,0.99342289370444,1.046883756193105,1.0546352607638474,0.9673480191232172,0.9357705758238132,0.9257582157532704,1.011248367124829,0.936540757367701,1.0042700555605109,0.925384794398658,0.9708955219920348,0.9557252794609092,0.9102145518675324,1.0497807831538877,0.9041464548550824,0.9344869399173332,1.165724779641775
252,12.625,1.0015594840233604,0.9954742920472198,1.0106899048744742,1.0492889110077055,1.0435212398763514,0.9749829028710096,0.961229225557782,0.9635215051099866,0.9299014050109862,0.9329577777472589,1.0324519720485033,0.9451601143534404,0.890978961301332,0.8548581925999265,0.9903110752301968,0.9903110752301972,0.984290947113296,0.8488380644830259,1.149414461176862
253,12.675,1.0016119763982476,1.008143461775867,0.9990290131879788,1.0175020036273488,1.0278868397401877,0.9673059119610516,0.8755786272061239,0.9066597732801068,0.9688220654280744,0.9688220654280746,1.0750906402530929,0.8929225039879845,0.9914724793445182,0.91681340710472,0.8929225039879848,0.9227861328839037,0.8779906895400252,0.8630588750920658,1.1242742086592283
254,12.725,1.0021097500495548,1.011116309886108,0.9715533463914025,1.0322311425076145,1.0271845856894883,0.922864815822479,0.9356510439145592,0.925873340079439,0.9785225145762388,0.9153435051800792,0.9777703835120004,0.9955480268485823,0.8888821668290919,0.8681415829364129,0.9096227507217703,1.0044368485168738,0.8592527612681221,0.859252761268122,1.1174518668708562
255,12.775,1.0024580606225586,1.0015346949326014,0.9715335156611042,1.026044551932458,1.0343897699229627,0.9380426233729792,0.945505174076026,0.9313263277402372,0.9462514291463308,0.9701315913960804,0.8584194687504723,0.9701315913960822,0.9613122132924818,0.8848776030612749,0.8407807125432712,0.8672388468540735,0.9260347008780784,0.8525398833480722,1.1384197245974446
256,12.825,1.0021339309931232,0.984420893596452,1.0018085736444318,1.0553210473315366,1.0106075623916366,0.9662842057925584,0.9914594264798748,0.9433303281070646,0.9692459964616544,0.9351854037670508,1.1259292104184515,0.9100774965040336,0.9392466470330088,0.877991430922161,0.8459053653402882,1.0413386738844228,0.8809083459750582,0.9188282416627264,1.1560805874448303
257,12.875,1.002917923118276,0.9961130018509874,0.9830008035447884,1.040772837616749,1.0407728376167498,0.9235276942071292,0.9632019149606574,0.9249971097905932,0.980100194170493,0.9698142850862456,0.969591646361478,0.9985346805812236,1.0361606250668929,0.9551201292516052,0.9203884881879104,0.9927460737372744,0.9638030395175288,0.8219821718407754,1.0993627610161347
258,12.925,1.002660604454788,0.9886949625883256,0.9702057230884747,1.0302902289900215,0.9907499115965372,1.0578289155489646,0.9462866522278124,0.9521189274341476,0.955035065037315,0.9659705810491924,1.05975091533287,0.8730739248270797,0.9448727673293066,0.910409322928238,0.9621044895298412,0.96497644322993,0.8845617396274359,0.9104093229282376,1.174042950336416
259,12.975,1.0026689542836218,0.984487249791655,0.9899234024685826,1.0373313300717626,1.0272189170275845,0.9621572072571968,0.9621572072571972,0.9708383249166608,0.9534760895977336,0.9346670013355632,0.9917519265508214,1.0088510976982497,1.0316499925614868,0.9974516502666309,0.8749075903767304,0.8806073140925397,0.9290549656769194,0.934754689392728,1.1419803587746538
260,13.025,1.003053384959666,0.9871928666725124,0.9882717659803508,1.0311887562966833,1.01352729063804,0.9504770933042131,0.9497592103032282,0.9849354773514964,0.949759210303228,0.9842175943505108,1.006776523805707,0.9530440688834924,1.0265726914086282,1.052024906898098,0.8851714942449049,0.9417319731103942,0.9530440688834922,0.8314390393226907,1.172273639261616
261,13.075,1.0029054250472114,0.9942448698489802,0.9706902733900464,1.0382546071306509,1.0286946184212182,0.950345608389109,0.9275487122358472,0.9289735182454258,0.9574696384370032,0.981691340599844,1.0018976803720527,1.029962041166788,1.0552199658820502,0.9205110340673206,0.8671887485573235,1.0945100709946796,0.861575876398376,0.9205110340673204,1.1226889802008218
262,13.125,1.0031950690924616,0.995582727227869,0.994520205640646,1.0269990913197562,1.0024902600411478,0.9409977239950356,0.9742260433246877,1.002505464030774,0.966449202630514,0.9756400143599916,0.94971721204608,1.0499806127312965,0.938576834192167,0.9246513618747756,0.9302215508017324,0.9441470231191236,0.9190811729478192,0.9692128732904276,1.1197784903058128
263,13.175,1.003832882203564,0.9619422826065028,0.9649738902387236,1.0147072788016798,1.0517804811394948,0.96123254168926,0.9647406896516292,0.9507080978021508,0.9549178753569952,0.9219412845107208,0.983982349687657,0.9839823496876576,1.0171502940591517,0.9591063914090368,0.8982984933946305,0.928702442401834,1.0088583079662783,0.9425224192232896,1.1057109618537857
264,13.225,1.0038140892968663,0.9828074385713554,0.9707725278368196,1.032356780847757,1.015614807784791,0.9964543833357176,0.9484073166339948,0.9456219794338946,0.9449256451338705,0.9727790171348684,1.0698226973110745,0.9408953466094836,0.9216934007603106,0.9244365358816208,0.9792992383078302,0.9902717787930716,0.8668306983341015,0.9902717787930716,1.1731101319808248
265,13.275,1.0034994843254303,0.9930749171972038,0.9889203352452736,1.0174459517965375,1.0205373181521669,0.9544073441167192,0.984124589444032,0.9855067869011158,0.9827423919869476,0.9620094301306829,1.0753915063830224,1.0318313440991536,0.9447110195314148,0.9801036513870586,0.909318387675771,1.0890040570967323,0.985548671672542,0.9801036513870588,1.0102735086831571
266,13.325,1.004072441705789,0.9666940368044302,0.9793221380583408,1.0211386945475889,1.0633265842753763,0.9849839680710826,0.9815543581544012,0.978810670221055,0.9479441809709164,0.9390271951875434,1.0727404109088494,0.8592731754887003,1.0403150080602197,0.8727837600089632,0.9538472671305388,1.1456975673182672,0.8781879938170686,1.018698072827799,1.0946054997344992
267,13.375,1.0034162794838746,0.976362280718829,1.0025810739526977,0.9992433865056166,1.0247478843707132,0.948358838669716,1.0055463063281909,1.0021422903961383,0.983079801176647,0.9674213278892074,1.0110958838174144,0.989640268245692,1.016459787710345,0.941365133209317,0.9467290371022474,1.0486432110679285,0.9708666046204352,0.952092940995178,1.0918554776339364
268,13.425,1.0031577265823062,0.9861138326749866,0.9614863759887166,0.9912473510823544,0.9963481093212004,0.9494167739013936,0.9426593591405292,0.981176623277454,0.9609043789948624,1.0000973846078738,1.0754527976987207,1.1153829758310982,0.9663103108035528,0.9503382395506016,0.8944359901652725,1.0142265245624078,0.9955924414339636,0.9609862870525692,1.0290577335830051
269,13.475,1.003633147418446,0.9809514097159826,0.9520961916267128,1.0024690535420104,0.9934682090657636,0.9376889372874816,0.9631769055399304,0.9551280734602102,0.9826282497325896,0.975250153659512,1.0754133973182625,0.9829331297356108,0.9115912090289936,0.9565101961405668,0.9617947828595756,1.1124055043513223,0.96443707621908,0.9776485430166018,1.0659227109657563
270,13.525,1.0040053666695623,0.9695844608674276,0.9812164725883604,1.0114505577650974,1.0220601790003965,0.9727132699754892,0.97937112945513,0.9880263467786627,0.980702701351058,1.0146577846972251,0.8969952498933957,1.0123981475404993,0.9992841818987828,0.9442055262035748,1.0517400444656484,1.0622312169790211,0.9914158025137532,0.9678106643586638,1.0704207547062974
271,13.575,1.0032993487623934,0.9612136383304628,0.974125833937072,0.9888627182280376,0.9977314421583338,0.9596129844963872,1.0118233328264248,0.990674837300334,0.991335727785524,0.9933183992410952,0.9606944416539734,0.9008137582988476,0.9528839177380874,0.9659014575978968,0.8773821865511897,1.0205751250090989,0.9502804097661252,0.963297949625935,1.068686889674641
272,13.625,1.0028290300521672,0.9738911982334452,0.969700828613104,1.0034443034457974,1.007479356393304,0.9722643488514292,0.996538155131796,1.0129393755915024,0.9814490323088656,0.963079665393994,1.064787112511401,1.0156828524684,1.0234361566857155,1.046696069337664,0.920058767121502,0.9846696355991352,0.9872540703382408,0.9639941576862924,1.0234361566857155
273,13.675,1.0034294562325594,1.003975889962672,0.97546914095447,1.0170582894659783,0.996666143311272,0.9137180075961296,0.989915446575992,1.0328986172825807,1.0270372758225912,1.0328986172825807,0.9620888760083643,0.9672200166804084,0.9723511573524536,0.9518265946642748,0.9389987429841632,1.0518838377691444,0.9980068607126764,1.0595805487772116,1.0392915996913217
274,13.725,1.003246607108091,0.9761480847865428,0.968010480993996,0.9894176943346966,0.9970091344446824,0.9756043321565468,1.0053444244555534,0.991767425797312,0.9665529997177192,0.9549155722963688,0.9627326321299016,0.972920279030747,0.99584248455765,1.016217778359341,0.8990598389996176,1.0391399838862427,0.9831079259315928,1.0085770431837062,1.0420247512484722
275,13.775,1.0031519543276763,0.9864376173749224,0.9886079971711264,1.0012685459823198,1.0493581463986743,0.9544143127408388,1.003835901228428,0.994850157867048,1.0256584208203496,1.025016582008823,0.9102441327111992,0.9608132511951551,0.9810408985887372,0.9886262663613304,0.9835693545129348,1.115049062571219,0.9330002360289796,1.0922929592534392,1.0038228024771727
276,13.825,1.00243936478005,0.9880538982406816,0.9722526970572836,1.0045496520600004,1.0198699695058528,0.9481604693322,0.9953136109522146,1.0341830925579032,1.02335061407763,1.011880930980869,1.0844064018755364,0.8835904015282144,0.9488556016410944,0.9890188017105588,0.9488556016410944,0.9614066016628016,1.0919370018885606,0.9714474016801676,0.9636094302380398
277,13.875,1.0023092819017374,0.9606231533511106,0.998415824731249,1.0091724363521035,1.0058120654634444,0.988785732802891,0.9989076596901884,1.01156006829931,1.044456330683028,0.9742354629024,1.0367306933050322,0.9270764853593082,0.9519978962560632,1.0118092824082767,1.0043328591392504,0.9669507427941164,0.9470136140767124,1.0018407180495743,1.0154203439871945
278,13.925,1.0022399252139125,0.9756836837200517,0.9853591054234072,0.9996555369520906,0.9971972236695807,1.013730055855253,1.0281760231939592,0.9810696079590484,0.9980279174436162,1.00305260173534,0.9996076477323022,1.031773240357352,0.9996076477323026,0.9253793570591118,0.9674420551072532,0.9723906078187992,0.9822877132418912,0.9996076477323022,0.9556513708404568
279,13.975,1.002167159363165,0.978906606852887,0.9917931227401324,1.0113438442627511,1.009251769425455,0.936646043982382,1.0351747223773324,0.9908991770226392,0.9740619978032484,0.98216878779777,1.0489694932304798,0.9924676235716956,0.9507053720847672,0.9507053720847678,0.992467623571696,0.9949242266003382,0.9408789599701968,0.9285959448269828,0.9446892014023772
280,14.025,1.0022427600942363,0.9962494444328126,0.9832220144530722,1.00570358644672,1.0027609081387,0.9745591314129736,1.0185195496660362,0.9943722776678752,1.0445243041255947,1.030283605254884,1.061016496888908,0.9171085122534014,0.8951564468005273,1.01711236598316,1.0683338520398664,0.9488170512408852,0.9854038269956756,1.029307957901424,0.9724615661844564
281,14.075,1.0016946447279262,0.9750939239696432,0.9755558895856412,1.0284765345844211,1.005789552203883,0.9731803202449072,0.976254168382131,1.034657282989374,0.9910086394408032,1.0334277437344848,1.0292733914035723,1.0704443270597153,0.9396660608578496,0.995367914980867,1.0365388506370097,1.0583352283373202,0.9493533398357664,0.9735715372805552,1.0479312884146097
282,14.125,1.0021088316367497,0.9732485390193402,0.9671707526910704,1.0049958170634532,0.989124767481707,0.9882780489556336,1.0493205473469636,1.0249035479904318,1.0102533483765128,0.9705757244221476,1.0171899959209827,1.0845217214192988,0.9642864973151634,0.9065735897451784,0.9955476555822388,0.9474535659405848,1.055665267634306,0.997952360064321,0.923112067509706
283,14.175,1.0017974497556847,0.9824500424618756,0.9744793073005018,0.990801315947082,1.0328260681883814,1.0310207244584126,1.039506491737905,1.02132270471042,0.9867735093581992,0.9734387322047094,1.0530065760461906,0.9718223955800448,0.9097403752235796,0.9909245556897258,1.074496506169582,1.0601698860873208,1.0243533358816683,0.9622713155252034,0.9503811954569316
284,14.225,1.0010596027531746,1.0116245607375254,0.997377920002874,0.9880549902809544,0.9978143890269164,0.9654038658705622,1.0063312118052248,0.9967012480558924,0.998506866258892,0.9840619206348936,1.0764402660711967,0.9080982861349518,1.050359114250088,0.943663493163736,1.0882953350807916,1.036133031438574,1.0266489762308986,1.0266489762308988,0.8910173091537815
285,14.275,1.0014020295865684,0.9960171723133256,0.9802982675535616,0.9669429934956928,1.013059507441573,1.017223874921636,1.0118449002598875,1.0453140759329858,1.0148332195164147,1.030970143501658,1.0430139756567496,1.0147607754132253,0.9252923079754012,0.9770898417551944,0.9676721083406868,0.9888620085233292,0.9888620085233296,1.0642038758393926,0.9117423037769772
286,14.325,1.0014350847698652,0.9829440634323446,0.986177432062057,0.9925600082247782,0.9867526527771234,1.0053872438838831,1.024972709673829,1.033875194123804,1.0469321713171007,1.0534606599137497,0.9609287760852168,1.024055484003224,1.1316046900857546,1.0170414053456671,0.9889850907154428,1.0380836413183363,1.0006752218113697,1.028731536441595,0.8880682447240705
287,14.375,1.000776607287463,1.0011410814969517,1.0053484870595355,1.025871673264982,0.9698491276642603,1.0208017596359569,0.977777205101647,0.9854391120735104,1.0007629260172373,1.0255167793109496,1.0726669760608785,1.016944016265508,1.0262311762314031,1.0006914863251914,1.1307117258477222,1.0703451860694042,0.9774735864104538,1.0796323460352997,0.9280289362859064
288,14.425,1.0002766114548711,0.9927833827107864,0.9938829323649132,1.0096088570418336,0.985718598836306,1.0020314411094158,1.0336375730135678,0.9862283751573396,1.028955183101841,1.0271992868849449,1.074466594137789,1.039880759562538,1.0237407034274209,1.028352148037455,0.9222889220066856,0.98915486885217,0.9845434242421373,1.0514093710876222,0.9285943666775464
289,14.475,1.0004412857687015,1.013235792572896,1.0032988966655632,1.0106087323220316,0.9901333021447396,0.996283431355501,0.998608480203472,1.0084899378073475,1.0265090663791223,1.0131400355032891,0.9754636757623074,0.9869127799379216,1.0189702716296405,0.9823331382676754,1.0189702716296407,1.0670565091672188,1.0762157925077105,1.0578972258267278,0.9106243612983717
290,14.525,1.0001424728025563,0.9897881825430328,0.9910895365685084,0.9733223226396892,1.0159283735726814,0.9784680709239912,1.0171449799221666,1.0298448604887316,1.044276542950737,1.0592854927112234,1.075641399501497,1.0028707339961098,1.0688191496103672,1.0028707339961105,1.0574487331251508,0.9801299010256768,1.005144817293154,0.9983225674020236,0.947248512944958
291,14.575,0.9996960052010057,0.9845166854803058,1.0019646346158282,0.9945446817344208,0.9905376523962476,0.9981386788177352,1.0199245890963538,0.9826592162513488,1.0210712159531232,1.0268043502369697,1.0389134247698215,0.9869677535313306,1.027620887544063,0.9508316344089018,1.09989312578892,1.0366549173246704,0.9801922311958756,0.977933723750724,0.9438026061357246
292,14.625,0.9996328807179172,0.994483502925446,1.0006876594457936,0.9829803940340844,0.9863233233093418,0.99075607201866,1.0420020757437627,1.0049910730534104,0.9924642721428298,1.0266282746262316,1.0071478913920096,1.049766621762718,1.0206064378248647,1.1148162628548524,1.0318218931855774,1.058738986051288,1.000418618175582,1.0116340735362943,0.9056365760353524
293,14.675,0.9993933475083892,1.0104538115679889,0.9957926165310436,1.0004834221302883,0.978032624731031,1.0122925902097462,1.0315204941578644,1.0507483981059818,0.9913681065014992,0.9930646862616276,0.9869295796542962,0.986929579654296,1.0559923719100144,1.0381697158440228,1.107232508099741,0.9067276273573333,1.0515367078935167,1.0804985240007536,0.9002259951699939
294,14.725,0.9989371592695522,1.0029701819512915,1.0108842023243958,0.9933864451077864,0.997469285381704,0.996442535608677,1.0054296159749334,1.061598868264036,0.994757458040004,1.0200336215700996,1.0333440322640628,1.0466204009869422,1.006791294818306,1.055471313468861,0.96474946052919,1.0775985946736588,0.995727654215907,1.0134294791797451,0.9060444287613584
295,14.775,0.9992280560130552,0.988961678597892,0.9957741530689458,0.988857998258548,0.9901057686033534,0.957351797052203,1.0611206981312882,0.9869203548865658,1.0164889127209285,1.0047730690507093,1.0043842315263012,1.028559781956912,0.9999886769025532,1.046142000451902,0.9428464667938364,0.9362531348582148,0.984604235719437,1.061526441635018,0.9265649736466892
296,14.825,0.9996035346987212,0.9942737051002564,1.0216524072718998,0.9865368346775096,0.9840580989119884,1.0251598280239262,0.984153434902969,1.0268222493666674,1.037905058318278,1.041784041451341,1.0543781425327154,1.050012187491172,0.9299484238487306,1.0390972998873138,1.0238164572419115,0.9037526935994704,1.0565611200534868,1.0412802774080852,0.8754853622335608
297,14.875,0.9984174739887334,1.0268938405971322,1.016760359942766,0.98576329457401,0.9954578133935796,0.9957123093088678,1.0386451783669617,1.0078215800688433,1.0303888573942517,1.0012165232906745,1.003935271408961,0.9323804896454716,0.9974302912486438,1.0342918454904415,1.0256185386100185,0.9041922422840972,1.1296982211750943,1.1296982211750946,0.8652287386707688
298,14.925,0.9986630678086112,1.017046386127372,1.0027695281520432,0.9921620004882514,0.9745840263615916,1.05028689352848,0.98577161323886,1.0666890834326208,0.990145530546631,1.0502868935284808,0.9756817812675248,1.0381426458519805,0.9412206146002404,1.0295273541851595,1.0682961666858553,0.9304515000167132,1.0769114583526769,0.984297072934346,0.9007814904498528
299,14.975,0.9987277366862324,1.00740936093358,0.997818872790198,0.9759821365288858,0.98205545411774,1.0525176176053508,0.990604816569742,1.0117855116608716,1.0020098062341969,1.0128717011527246,1.0440585055021347,1.076150467761422,0.986292973435418,0.9991297583391332,1.0590347545564691,1.0461979696527544,1.1061029658700898,1.0034086866403715,0.9372817793727644
300,15.025,0.9986253491929336,1.0109518398287576,1.0214920895873734,0.9827697489574122,0.9901601292058636,1.0946174111005855,1.0422872539410206,1.0412082816284525,1.0018257922197076,1.034734447753042,1.041371762281872,1.0116182833595322,1.0456222592707771,0.9861153014260982,0.9563618225037596,1.0158687803484383,1.0626242472263998,1.1221312050710774,0.9124472490214436
301,15.075,0.9982772684986948,1.0040554643315092,1.0152306529949802,0.9888466853396358,0.9868989570200276,1.0252023598023854,1.0187713988417857,1.0369924548968197,1.0546775975384706,1.0573571646053872,0.9985853269376784,1.0070300231485685,1.021808241517625,1.06192054851935,1.0386976339394045,0.9458059756196202,1.1801462954718025,1.034475285833959,0.9213335906819397
302,15.125,0.9984421487557806,1.0056291125981869,1.019530897446635,0.9830638498554788,0.9657988375037392,1.0072554752528404,1.0008669627248103,1.0072554752528404,1.04665130250903,1.028550517012943,1.0045774624254356,1.023452613076436,0.9940912676193244,1.0255498520376574,1.0297443299601017,0.966827161123436,1.048619480611102,1.073786348145768,0.9435007277792292
303,15.175,0.9981188821452832,1.007557673822994,1.0136183205149578,0.9869463470773474,0.982954204549844,1.0556316710761966,1.07731548796704,1.0075041750501776,1.0080330486328808,1.0022154392231426,1.0271366034990204,0.9583830377475638,1.010469072407758,0.991718099930088,1.07297231399999,0.9583830377475642,1.1021404934096992,0.9979684240893116,0.9365919416142174
304,15.225,0.9980154011569132,1.0186186632417251,1.0089457340752823,0.9610854305669544,0.9828247922854186,1.0455570876393223,1.0523873600711366,1.0607938492179865,1.000897614046688,1.0681495272214787,1.0224710852474084,1.0887040300407629,1.0410991009705397,1.036959541920955,1.047308439544916,0.958307919978846,0.931400786156546,1.0204013057226158,0.9297534106164044
305,15.275,0.998062165657648,1.007352311363742,1.019021242060937,0.9663321239931972,0.9829678627632396,1.0543825524089978,1.040811291833437,0.9828724486070018,1.0000975101067524,1.041333263394035,0.9993382787458824,1.106263362068488,0.9849445175293784,1.042519562395397,1.073363336430764,0.9890570207340944,0.9314819758680764,1.0342945559859655,0.9042890975348544
306,15.325,0.9984190050013372,0.9996207457449484,1.0050762336858632,1.015273009936716,0.9687354351559532,1.0138065131517486,1.0189922242164635,1.0283265041329497,1.0656636237988968,1.0402536395817945,1.0275565046112198,1.0929278925785335,1.0622850544688556,0.968313684265841,0.9478851255260552,1.031642216359177,1.0418564957290697,1.0847564690826197,0.9286656039361753
307,15.375,0.9980609277511828,1.0310701645598543,1.0171328601670426,0.9821778260001436,0.9756962301400464,1.0340139734043612,1.0087689885031088,1.019073063973008,1.0031017469946644,1.0025865432211694,0.9802922708408426,1.0168249020523028,1.0655350770009164,1.1000381175895164,1.0026177676922907,0.9681147271036894,1.0797422113609283,1.0330616270351736,0.9000820210211238
308,15.425,0.9983804547494584,1.0071838854981403,1.004395234297124,0.975820710233138,0.9713845110811764,1.080043870458383,1.0365349941602966,1.002751631387665,1.0283450880335985,1.018619574508144,0.9195030969520752,0.9920954467114492,1.121148512950337,1.0102435341512932,1.139296600390181,0.96184863431171,1.105016879670477,1.03847389239105,0.9010463685693773
309,15.475,0.9984924527870744,1.01874300733378,1.0390930270807646,0.966823695506184,0.9834587502670996,1.0339162289912829,1.020693493155683,1.0034022232168225,1.0257791607847595,1.0110307246604375,0.983691408375644,1.0057293014349764,1.0618257564950944,1.0598223116715189,1.0337775289650355,0.9316018429626772,1.0838636495544265,1.0558154220243676,0.9296392847681536
310,15.525,0.9984334180809254,1.010577892879874,1.0195008988850127,0.9911195747284708,0.9782644035055108,1.0530373816840306,1.0444473454610803,0.9732005744354336,1.0121083855629145,1.0242354955247268,0.9355636599327394,1.0271294649474334,1.0948085382191632,1.0967990991977434,0.9694031965686049,0.9295919769969984,1.0768934894119404,1.0848557333262618,0.9404181912988688
311,15.575,0.9987193842607502,1.0026850952107338,1.0065520963304444,0.9675019770767812,0.9804151037112028,1.1040237410641858,1.0457851080658018,1.0658673953066238,1.066369452487645,1.0327316213592677,0.9038550643766896,1.0759237527810046,1.0996573649747028,0.9750559009577852,0.9829671050223516,0.9908783090869178,1.15899139545895,1.0620791456680134,0.947043780443454
312,15.625,0.9981392926704102,1.011834780165593,1.0153022143478772,0.967177331558704,0.9752661974895483,1.0381050995981949,1.0361097029627349,1.0086729992251562,1.0231396248322433,1.008174150066291,0.8823583455440518,1.0533275572641694,0.9904423299648148,0.9707906964337673,1.012059126848969,1.0081288001427589,1.006163636789654,1.0454669038517497,0.9396689257805156
313,15.675,0.997801743228234,0.99700941661423,0.9968231815499518,0.9844361467423536,0.9865147703630088,1.0939476327259543,1.0240579108345362,1.0255449261939285,1.0384323926419914,1.0101791008135457,0.9743705693308168,1.048571133728754,0.9997549729406372,1.0270920229819829,0.9821811550569146,0.9157911763850756,1.073955537338575,0.9607020443101434,0.9396015078715244
314,15.725,0.9986820898411388,1.009091955458599,1.0080741660298402,0.9758449633777372,0.9681340394396596,1.0673009698932971,1.0195260764555258,1.0195260764555265,1.0229737491778397,1.0397195881147896,0.9235583898560684,0.968184110374323,1.0535550539744645,1.078778287310869,0.9817658514016188,0.9584828667833988,1.1001210232109049,1.0089293334562086,0.9349425022331728
315,15.775,0.9981787284517954,1.0102444566359168,1.0049118957981962,0.9711738095548228,0.9748680463620903,1.0595671082039138,1.0375437733913613,1.0360755510705246,1.021882735302435,1.071312886770608,0.9369927902067784,1.035319194117366,1.0179674757802035,1.149069347660987,1.0411031002297535,0.9639843520645864,1.0854463804247243,0.9601284146563278,0.9420094434675222
316,15.825,0.9979859900339476,0.9929074191650964,1.0151994149579089,0.9673578763050812,0.9572968105501156,1.0664991162470672,1.0154355470697107,1.0032775544084351,1.0596906403567532,1.0251619411987312,0.906175719687052,0.971313086429884,1.011544989418104,1.0977562101071474,1.0671033316399317,0.9521550373878748,0.9521550373878744,1.0326188433643149,0.9650964950060466
317,15.875,0.9984443641513412,1.0212522222800806,1.0145340549364303,0.9672185158131604,0.986673672437982,1.0588250746109635,1.0462602859574333,1.0274131029771374,1.0220972308544898,1.0525426802841984,0.9233215904488224,0.9594929517241372,1.0565845004105088,1.073718303119868,0.986145533716474,0.9556854400109464,0.995664312999452,0.9918568012862612,0.9314611180397768
318,15.925,0.9982491302264836,1.0060081562262064,1.0047451202485214,0.9624970518318126,0.9877375938522306,1.076198257794904,1.0195309688971808,1.0329774442288442,1.0060844935655169,1.0574692385829445,0.9742873630463788,0.9213163996186148,1.0196910459844628,0.99131374414816,1.048068347820765,0.8740208965581107,1.0196910459844626,1.0575274484328652,0.9428213752959212
319,15.975,0.9983121758445744,1.007072171948699,1.01254100507332,0.9822313495052174,0.9676886685630732,1.042747170377028,1.010295542191382,1.025566896631686,1.066608661690004,0.9816617526158108,0.9042782132123368,1.0471579308924563,1.0885178491682803,1.0114380014724262,0.9512781203439552,1.0133179977576912,1.0020380200461023,1.0809978640272215,0.9489569004407222
320,16.025000000000002,0.9990874423068552,1.0074796807014503,1.0112216462647206,0.9615268874176556,0.9826083511655058,1.0334047857064663,1.001155347694516,1.016805810259139,1.038621606561341,0.992144475308824,0.9584291537508752,0.9546925878493124,1.117233204567297,1.018214208175881,0.9397463242430608,0.9397463242430608,1.0649212819454168,0.9845851150618152,0.971983737199913
321,16.075,0.9989497502095084,1.0060032791912144,1.005472032960344,0.997455736788432,0.9691264126920632,1.061863139282306,1.013789441898021,1.0406541551421795,1.0185025494847149,1.0185025494847149,0.9246260156442792,0.9784696992862147,1.049023491644613,0.9951798080026776,0.9896097717638564,0.980326378032488,0.9803263780324885,1.0787303515849915,0.9115534816143926
322,16.125,0.9987874277335947,1.0097173629151197,1.0182526643706986,0.9666612565967668,0.9700659155877616,1.06512439753453,1.033273711944228,1.0304633573333186,1.0290581800278638,1.0346788892496823,0.8949134253425028,0.992708088318076,1.0203858231224827,1.0314569170442458,1.001933999919545,0.9133652485454417,1.0849672043327672,1.0203858231224827,0.9251706497171168
323,16.175,0.9989945911153052,1.001997915747812,0.9964011391194422,0.956529747554232,0.9660299749789202,1.0380675266628578,1.0324815130664655,1.0445845425253146,0.9859313997631984,1.0673940980439165,0.911394794098211,0.9554058103122084,1.0709347278739538,0.9682423567079584,0.9810789031037076,0.9352340945474596,1.001250618868457,1.0397602580557048,0.940454789072844
324,16.225,0.9989268630155672,1.007912490651334,1.0049575001639544,0.9756059030009134,0.968750923170734,1.0645266319301367,1.0307541659888506,1.0557365380550074,1.0307541659888504,1.032142075548082,0.95499393105871,0.9258338110263828,0.9586389460627508,1.0515868286657926,1.0023791261112411,0.9932665886011388,0.940413871042546,1.0370067686496294,0.9021412135001162
325,16.275000000000002,0.9991989696773074,1.0184863856303223,0.9995695407102098,0.9815753645063368,0.9530382074973788,1.095239473937377,1.0175335666764969,1.0419028748707373,1.0492596471557911,1.028108926836261,0.958191723566564,1.0070975393251602,1.0288334574400917,0.9835502947006516,1.0052862128155826,0.8929839692217701,1.0342674369688245,1.0342674369688245,0.9679691901335696
326,16.325,0.9994664198720226,1.0079646315091648,1.0125146805228762,0.962795910009812,0.975060826060893,1.0707183263679363,1.0268476651083032,1.019078902176909,1.027304651163091,1.0364443722588474,0.9505309939587316,1.0477443910681472,0.9793349634726326,1.04414389487891,0.9667332268103004,0.9973374444188206,1.0117394291757706,1.033342406311197,1.014788829009514
327,16.375,0.9995107441155086,0.9993440560902098,1.0025011368685002,0.9769881441238808,0.990702040610153,1.0846285567155618,1.018315420500959,1.040571199093531,1.0360292034623944,1.0369376025886214,0.9447350912765382,0.9518921753013598,0.9930454084440882,0.9894668664316772,1.0019917634751156,0.9930454084440876,1.0753518747295436,1.0234630155495823,0.9676304570090046
