,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DES),O (DES-i),O (DES-i),O (DES),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
379,18.975,0.999665462828617,0.9914778432606006,0.9994001841498732,0.9964282638592278,0.997236209862588,0.9781917683547964,0.9738057757651232,0.9606406951740954,0.9901937618420844,1.0157621453638288,0.991189932628646,1.0008195835654077,0.9509909195749796,1.0163960722280043,1.0543310607667586,1.0098555569627017,0.9902340111667944,1.0137798661218833,1.0464824424483958,1.043866236342274,0.9928502172729152
380,19.025,0.9994062009430064,0.9974428195900816,0.982984428588185,0.9961347252766736,0.9910828663656353,1.0102569672325326,0.9696124659937196,0.9859868478487304,0.981362453922472,0.974425863033084,1.004484423553765,1.0219910577031737,0.9433963799781014,0.987638417108109,1.0045544901284065,0.978529762404872,1.0930385643884213,0.9954458354251696,1.0032532537422298,1.0253742723072332,0.9547755593959936
381,19.075,0.9993553240636588,1.0073440501713538,1.0038255373421507,0.9648786141161092,0.9997138387024516,0.9968584924248816,0.9631654063495684,1.0360268148084448,0.9735957666595064,0.993310834496013,0.9791817025465168,0.9906821587844792,0.9539902269776462,1.0691939314566292,1.0329500693733538,1.0277723747900287,1.014828138331716,0.9591679215609712,1.0471887294774975,1.0316556457275226,0.9737500001833976
382,19.125,0.9994430554027588,1.0083471873213128,0.9878990043009136,0.9876763666672173,0.993925325618868,0.9823363471994434,0.9829044343768664,1.0155808088222236,0.9675311213755332,1.0126389912234468,0.96426243515467,0.9773371800381232,1.010816451027572,0.9657482016186992,1.089363971425893,1.0545970361676196,0.977337180038124,1.031419079328771,1.0597476932429195,1.089363971425893,0.9500203023351949
383,19.175,0.9995858832666524,1.0070659896058367,0.9952152797924464,0.9684040206644986,0.989426797023462,0.9897658740615096,0.9862620780016822,0.9943581943563,1.0271999790619852,0.999560853319577,0.9780998850960596,1.0398814602849733,1.0145184978389985,1.03117094792979,1.02348520173404,1.0964997905936655,0.9978660477482068,1.0017089208460817,0.99274221695104,1.033732863328373,0.9851871807246058
384,19.225,0.9994297041659356,1.0065136876143164,1.0107067350360026,0.9667465177984604,0.9896839787929812,0.9867605769015224,0.9870978925043824,1.0056900366046175,0.977871013398443,0.9943683411137326,1.015394347025376,1.0069839446607185,1.033460048142001,0.9429845075525044,1.0181684074789883,0.9773906990442855,1.056397509136522,1.0411058684735086,1.0296371379762488,1.0334600481420018,0.9916550951389498
385,19.275,1.0001462653351965,0.9969459188297072,0.9952532085194022,0.9672184213919582,0.9933927142803258,0.9918267309451247,0.9739297785428216,1.002088223942715,1.0072370394799923,0.9731261365455256,0.9985484132608354,0.9940431996657176,0.9380985884207108,0.9900743210223988,1.0750102742983283,1.0800810774789809,1.0281053448772923,1.010357533745009,1.061065565551534,1.0052867305643567,0.9997502413773176
386,19.325000000000003,0.9991170222396244,0.9963645103188664,1.0056263039199471,0.9869235786166743,0.9809145727258972,0.9943791970367126,0.9794679601966364,0.998830312511362,0.9805824510327896,0.979301899350082,0.9588130724267724,0.9825032785568494,1.0454928397372718,0.9647792791302928,1.025314449585527,1.0341424952769154,0.9937857149734258,0.979913071744101,0.9811742211285852,1.000091461895846,0.963157801350242
387,19.375,0.9995924602179724,0.997331436177816,0.9952971648459994,0.9889214295787612,0.9778510005003018,0.97973297344364,0.9878143866709151,0.9981405422867156,0.9825346435719584,0.9882674226916652,1.0092876127972563,0.9662917693994558,0.9234213908645452,0.967334092875766,0.9761166332780108,1.0150107407736642,0.9560422552157378,1.0112467948869877,1.0012096058558515,1.0551594968982092,0.9877669419748654
388,19.425,0.9990678988540024,1.001191887356628,0.990001395393308,0.9929782266835842,0.9978241718892276,0.9886829570694922,0.9829559309173682,1.0050490356503696,0.9730471590423344,0.9663933035099704,0.991741324585642,1.0278622546184737,0.9436376936806734,0.9748426438685256,0.9860764259361534,1.0459899302968303,1.0135367821014634,1.0097921880789216,0.99731020800378,1.034756148229204,0.970499424270952
389,19.475,0.9993086419462712,0.9957022694063924,0.9996106998679612,0.9979665116523988,0.9992813555412684,0.9935836986894984,0.9876669011895828,1.0377219966204911,0.9869707082073986,1.0121887397170095,0.992329539903192,1.016286669837322,0.977294243844052,1.0269661240902554,1.0480766731948918,1.0369005001394958,1.035658703133341,1.0294497181025648,1.02075713905948,1.050560267207202,0.964268046677446
390,19.525,0.999870025523102,1.0069288329962434,0.9923766463629234,0.9809797596740214,1.0067060874085556,0.983377976666224,0.9764013454161812,1.005129637078017,0.977845306835962,1.0114018969037764,1.0079521539996086,1.001366281182562,0.989591538873294,0.9549990755918304,0.95252818535744,1.0513637947330503,0.9685889718809771,1.013064996100001,1.0118295509828064,0.9920624291076842,0.9734803260184434
391,19.575000000000003,0.9994053717716314,1.011756026903061,0.9982159282868388,0.9759747717849376,0.9917005570842828,0.9906160201670872,0.9867116872651808,1.0015615004390994,1.0274585735034123,0.977848517874186,0.9700481946620432,1.0062416943663843,0.9710220531964072,1.0189585849364835,1.000521457344147,1.0275625778129076,0.9783969042333428,0.9624180603199836,0.9820843297518096,1.0705825421950264,0.934160340275402
392,19.625,0.9991710266461628,1.0035163593466614,0.9924361577964602,0.9944226729632148,0.9948542800261329,0.9870853528936074,0.991940932351436,0.9989479070151942,0.998947907015194,0.9998791822547984,1.0054668336924215,1.0095023597307056,0.9746406825794708,0.9905382093969524,1.0003213028230955,1.0333392431363269,1.0822547102670408,1.0260019230667206,0.9770864559360064,1.0443452232407373,0.985409572409523
393,19.675,0.999254280026342,1.0097364397655924,0.996101545589593,0.9986073006326098,1.0027941082787797,0.9913072257623649,0.9835777347232828,1.0321744322305406,0.9901709245155936,1.0068487878729986,1.0151877195517014,0.9932594177299278,1.029310556704522,0.9855101074830526,1.0001102572235423,1.0694609684908687,0.9027759256202782,1.0621608936206242,1.0134937278189915,1.0244438401243583,1.0250645947901955
394,19.725,0.9994791057814856,1.0147838220485497,1.001044784011827,0.9923761567006952,0.9850062336770864,0.9813746774045836,0.9937646929225352,0.985157411585262,0.9774752733165066,0.9956051196307704,0.9916104077310176,0.9734805614167532,1.0567828752983188,0.9635729309707468,0.9829412310907616,1.056782875298319,0.9563098184257416,0.9708360435157528,0.9865727873632651,0.9829412310907614,1.0064228245398357
395,19.775,0.9992201406078908,1.0009859015861862,0.985306009967353,0.9878955217543562,1.0105312517601306,0.993634157530468,0.962177931794744,0.9862965514440908,0.9914940224219416,0.9844621499224956,0.9859908178571574,0.9896596209003464,0.9707504617812812,0.9587064113869728,0.9562976013081108,0.9731592718601428,0.95509319626868,1.0454235742259954,1.0671028649357506,1.009291423043069,1.012290145794307
396,19.825000000000003,0.9987591046913816,1.0080010005200088,0.9921715160172568,0.9863022699051716,0.9932808237016708,1.0025855620970023,0.9784778308000068,0.9822403937210558,1.012659730782718,1.0090094103353184,0.9852823274272224,0.9636845981134424,1.0125952049162237,1.0245785801223322,0.9958184796276708,1.0149918799574449,0.9538766664062884,0.9478849788032336,1.0365619553284413,1.0101985298750011,1.0019446745034468
397,19.875,0.9990830683082776,0.9982163835870824,1.002765102582694,0.9777690403372876,1.0092251349209809,0.9897623339243818,0.9855541607359276,0.9924377609553492,0.9894111133159612,0.9960697381226152,0.9984910562341252,0.9848711418568792,0.944314063489078,1.019429954902982,1.0337377437437252,0.982468167064394,1.0027375345887808,0.9586218523298212,0.9860451142745802,0.9908143772214948,0.9969097872633425
398,19.925,0.9996822292209157,1.0102981453321074,0.9933259511558488,0.9801953420357415,0.9816608199072182,0.9778924482377088,0.9871040234298426,0.973309206455048,0.9826447836209232,1.0190836493328852,0.9699965822994152,1.0118561057205944,0.9561894188077557,1.0048293272086468,1.028556111794447,1.0249970941065776,0.9739845072471062,1.0238107548772868,1.074823341736758,0.968052811100656,0.996706535138712
399,19.975,0.9991210330790437,0.984193789538748,0.9987168962477958,0.992271413495772,0.9992497051620072,0.9895634197148448,0.9813352847651056,1.0121903902358322,1.0424542236916696,0.988219037003486,0.9846233340186334,0.9927136657345506,0.98091867033727,1.052923530614735,1.0304957872496228,1.0210525268853652,1.0777120890709115,1.0210525268853652,1.0116092665211076,1.003346413702382,0.9658865415941668
