,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DPT),O (DPT),N (DPT),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
324,16.225,0.9978248881584444,0.9975047937597858,0.9918361768846226,0.9889056323445602,0.9738679652343248,0.9998855162663204,0.9404380745046468,0.991186069774464,0.9683266124457172,0.992100448067614,0.9669550450059928,0.9563565693353911,0.954555521182217,0.9473513285695212,1.0734246992917011,1.1076446142020069,1.0914351808234408,1.0392047843813952,1.082429940057571,0.9727865392225102
325,16.275000000000002,0.998216476340728,0.9922387638522108,0.99812868769132,0.977145255512284,0.9923278960446428,1.0117806542267276,1.026454165347004,0.9764718908059812,0.9791981966900368,0.9987367221924373,0.9841964241441392,0.9737593541435624,0.9665993588925064,0.9433293743265748,1.0310393161520062,1.029249317339243,0.982709348207381,0.9486993707648672,1.047149305466882,0.9812846552747732
326,16.325,0.9984357750222428,0.9883758615851256,0.9980475223766024,1.0228041937325068,1.012901525190145,0.9895595207688644,0.9921766545979176,1.000305548445328,1.002111969300308,0.997144311949113,0.98088652425429,0.996268471534577,1.022954234164968,1.003384674902681,1.07098860689967,1.0620933526895395,1.0567562001634618,1.1261391830024774,1.049639996795358,0.9830708188595468
327,16.375,0.9980787319847064,0.9924678165830196,0.9995508494286414,0.991258865193708,0.9708712715124184,0.9825882793752284,0.9919618856654754,0.9767009335783132,0.9726612697905358,0.9663773483428814,1.0004900647730062,1.009643915712988,1.0679946148697808,1.0732992238840344,1.060921802850775,0.995498291674977,1.0432397728032623,1.069762817874532,0.9972664946797288,0.9997022845332127
328,16.425,0.9982402329716896,1.0021907307995856,0.992720288202132,0.9971116897221576,0.992453377693556,1.0024687485550492,0.9886084786114876,0.993961954127434,1.0100223806752742,0.9792398964585814,1.034559143456697,0.9947190112711034,0.9771444704359262,0.9999913735216572,1.1265280675349427,0.9789019245194434,1.0913789858645857,1.1353153379525318,1.121255705284389,0.9906661069560524
329,16.475,0.998222398124524,0.9867038200788228,1.0082788550640835,1.0091259188184474,0.9651401595673564,1.0056533588775718,1.0052313092847578,0.9874945415867472,0.9928155718961508,0.9932589910886006,1.0030142133225064,1.0044116556259866,1.0463349247303757,1.025373290178181,1.084764588076065,1.0760305736793174,1.0725369679206178,1.0148924729020834,1.0218796844194815,0.9070184828426608
330,16.525000000000002,0.998842814954874,0.9938239599422032,0.982563436860295,0.9625299873529812,0.9947447132027106,1.0062499724347564,0.975357466376772,0.9956315031835185,0.9850537448495644,1.0018018622116591,1.0079722212397997,0.970562750162264,1.0174414518695656,1.0400126786175254,1.1164075999183112,1.041748926828906,1.0174414518695651,1.0799463874792996,1.0625839053654844,0.971111971535252
331,16.575,0.9992366017771696,1.000840357601979,0.9929396360881406,1.0006456820258558,0.9869225412437872,0.9720558053965458,0.96422481826565,1.055346473058587,0.9716722612054574,0.9563392904470306,1.0097856456621184,0.9836996824237556,1.019941249670946,0.9906028380898874,1.04582808341894,1.0406507166693415,1.0855212284991969,1.0458280834189402,1.056182816918137,0.964099651157418
332,16.625,0.998924723186944,0.985585369443559,0.9936840540032298,0.9628074700524152,0.9719012832288256,0.9987280320992354,0.9706264005739011,0.9693200393349056,0.9928345416368308,1.0015436165634692,1.0072045152657845,0.9143209116163744,1.0121000710200017,1.039546852606985,1.0446931241545443,1.060131938797222,1.0618473626464089,1.010384647170815,1.042977700305358,0.9877690592815404
333,16.675,0.9992835749133742,1.0064363285785305,0.9862701970856425,0.9809964754656364,0.9857421391340948,0.9993011781868336,0.9799639024916184,0.9726055162979976,0.9981434448523284,0.9951135211255436,0.9881879811786066,0.960000508932456,0.9276026231958374,0.9838726352647018,1.1100538744494302,1.02309112852482,1.0265014322865698,1.1219899376155529,1.1100538744494293,1.0283631797483408
334,16.725,0.9990139682548792,0.9920214945608996,0.983776876908719,0.975364432367564,0.977386145838616,0.9915381401359804,0.9629265746200144,0.9560423810570472,0.9904633488718828,0.9775554859413192,1.0343500828357977,0.9373194606850376,0.9305395730851462,1.0135931961838205,1.0305429151835497,1.0254579994836306,1.0407127465833874,1.1712255828813043,1.0729172126828732,0.9759924930150332
335,16.775000000000002,0.9987041556268942,0.9706093698494976,1.0031504952459422,0.9633063726758918,0.9713450906676232,0.991441885646954,0.9905555654581218,1.010657513461806,0.9768691327747628,0.9969710807784466,1.0127960185685807,1.037887811821406,1.0025052727820405,1.0294633977644143,1.061476171180983,0.9806017962338603,0.9334250775147056,1.0581064055581872,1.0732703508607724,0.9548643516556622
336,16.825,0.9990474778336546,1.0023088806480194,1.002069265806841,0.9828943046609984,0.9751252665708598,0.976013156638304,1.007635702886517,0.9812756127688111,0.968095567709958,1.0144383067878608,1.0055098891673475,0.976457101672026,1.0384277925157044,1.0367529089793894,1.0099547723983389,1.0049301217893918,0.994880820571498,1.0384277925157044,0.9580333827725532,0.9779610787250452
337,16.875,0.9991597094022544,1.03155183411536,0.9881205800158293,0.9581016986976216,0.963838834617967,0.9792849697881264,1.0316813155647917,1.0236510226538005,0.9585633853752352,0.9940657329817256,0.996178967958302,0.9706792659076092,1.025623375298606,1.0389431593933929,1.117196890950267,1.0655827275829668,1.002313753132728,1.0672477005948156,1.0272883483104538,0.96993172700433
338,16.925,0.9989000550157556,0.9883686311303286,0.9813438101615856,0.9772365674698298,0.9671461337765386,0.9831592133332832,1.0205528757207465,0.9802181387634832,1.0167714941310022,0.9970242791623424,0.9776972177036544,1.0526755213467478,0.9666077114253152,1.0443997703927637,1.0576409719191384,0.993090114478064,1.0741924738271058,1.0642615726823248,1.085778525162683,0.9608653536205102
339,16.975,0.9995398852306414,0.9916568028984608,1.015353618413205,0.9621112560882878,0.974977204435797,0.994167093496488,0.9819704428531068,1.0103728206132134,0.9936655395778564,1.0107905026390973,0.990741765396669,0.9691488703615794,0.9609218001547748,1.0119296354369631,1.0612920566777908,1.0431925022228206,0.9987663231060754,1.074455369008678,1.0810370251741217,1.0067415442249166
340,17.025000000000002,0.9993769191419588,0.9844365415165004,1.0013638576424178,1.0030777981329495,0.95386693576507,0.9863851267570614,1.001540271358867,0.9762111019754132,0.9384249640427194,0.9662455271360209,0.9841005153899308,1.0027230542312182,0.948742857184514,1.0763324138403618,1.0894185222153214,1.0239879803405263,1.0648820690122731,1.0616105419185338,1.043617142902965,1.0234204705385512
341,17.075,1.000146174065109,0.9888386547979788,0.991397801187151,0.97544432490153,0.9860048136156648,0.9812633697031966,0.98288640242708,0.9630718088460216,0.9729791056365504,1.0146723129633608,0.9399547830014536,1.0131211705365606,0.9968591934813992,1.0228783567696578,1.0245045544751736,1.0749166833461743,1.0179997636531093,1.00499018200898,1.0310093452972384,1.0015552542024304
342,17.125,0.9996134987693446,1.0040434241307556,1.0097486543684644,0.9661141394846569,0.9596862343649982,1.0018961446507546,0.9997271387180704,1.0034207118906735,0.9861840370851892,1.0239405628495837,1.021067783715336,0.9942800510089774,1.0411648013817585,1.0072137752497443,0.9603290248769638,1.000746913129361,1.0249976460807992,1.0783492585739642,1.0282310771409915,0.8971781366197481
343,17.175,0.9995633111405502,1.0130759750064071,0.9988191745712708,0.948355198682036,0.962627390575948,0.9826510627853178,1.024107601811261,0.9833065021375051,0.9837145131342429,0.9739222492125416,0.9853465571211932,0.9209920953630432,0.9820701051776956,1.0543993273266257,1.1154773371412776,1.0543993273266252,0.9579603644613855,1.0592212754698875,1.0190383742760378,0.9617818403708416
344,17.225,0.9998603376316312,0.9931051398709208,1.0024021646609953,0.9750485047200091,0.959376569587672,0.992838268924284,0.954890030153737,1.0035675168225764,0.9759836077102336,1.0177651171009876,0.9723327962100708,1.0291109050291036,1.0003469356338803,0.9875629492360024,1.0482868846259188,1.051482881225388,1.0067389288328186,1.0658648659230003,1.009934925432288,0.94705858416926
345,17.275000000000002,0.9997272717013328,0.9919105415886584,1.0078968786093745,0.9746763702330316,0.9959428021607764,1.0142614118411128,1.0312405440496848,0.959856274868303,0.9905071475111568,1.0106721953025075,0.976794915013038,1.029517349056606,1.0263398263743329,0.9754994634579572,1.02792858771547,1.007274690280692,1.019984781009785,1.0422274397857,1.080357711972982,0.9474691740821876
346,17.325,1.000403662626855,1.0078879428141756,0.9976433419006682,0.9510549725207916,0.9598474684146668,0.9985763193757818,0.9884069765974268,1.016876305335121,1.0120645878019898,0.9956245528971246,1.0156733759518382,1.050436820048528,0.9682973995334562,1.0599144454925755,1.12151901087888,1.0883473218247162,0.963558586811432,1.1152005939161818,1.022003943716388,1.0345601855886877
347,17.375,1.000231238511454,0.99340767589977,1.009210527197633,0.9699417696805032,0.9763941720109957,0.9974165150877624,1.01143087677481,0.9819291484021908,0.972361020281341,1.015417596825164,0.9922946205331108,0.954879856909031,1.0255535305289427,1.0302651087702706,1.0114187958049603,0.9595914351503584,1.0459703695746945,1.1150735171141646,1.0067072175636331,0.9350078942585338
348,17.425,1.0002992668804145,1.0005229341613069,0.9970230400034036,0.9867338954675892,0.9581749026876968,1.002048137972749,1.0123733122854792,1.0155444111493337,0.9541043706621568,0.9969142053241898,1.002860015693917,1.0524684941322433,0.9946920337718675,1.018114923107155,1.0743298575118447,1.030607130752642,1.0024996635502972,1.1321063178722195,1.0571530719993003,0.9774993143210008
349,17.475,1.0000917095588,0.9965826434198324,0.9969528449961398,0.937884433002636,0.9714243984654328,0.9679263652576569,1.017623761935378,0.9746644319388804,0.998311769551631,1.0077707045967317,0.9805762663420674,0.9657190501853712,1.0107445364480332,0.959508638287073,1.0169549483463314,1.0014289186005858,0.9610612412616474,1.052664816761546,1.0154023453717569,0.9698223580467468
350,17.525000000000002,1.0002712983955628,1.007836365128452,0.994364191657415,0.9532043911489216,0.9671167969437549,0.9497262897002134,1.0079065857888312,0.994582781777626,1.004771573080312,0.9738133225836882,0.9957584115433205,1.0096165927207503,1.0667355742661138,0.9463225861434552,1.1176795307795453,1.0018978114308366,1.003441567688819,1.1207670432955117,0.989547761366974,0.999645187503372
351,17.575,1.0011200148625703,1.0129436596219803,0.98915361124959,0.9610115347510958,0.9512468112819908,0.9701659630033824,1.0052970594587367,0.9678906572463184,1.027896760795406,0.9916593086521254,0.9932179087443102,0.9823903611342124,0.9747154364378516,1.0222999695552906,1.0729544725512732,0.9962052255876624,1.0008101804054794,1.0453247436443731,1.0269049243731068,1.014640707970554
352,17.625,1.0002138123232478,1.0092426091665492,1.016957863498848,0.963051053506228,0.9784242692311756,0.9976407888873589,0.9693808350415608,0.976354797883587,0.9779045674040364,0.9984390135500012,1.010837169713602,0.9081414576274102,1.0424548160664215,0.9829295776673144,1.0684017148557765,1.0271919344256253,0.9554563907138808,1.05008625688682,1.0409285279023424,0.951843137100957
353,17.675,1.000616502591388,0.9945662876493092,1.0039025597426554,0.9521794205102844,0.9662589641173224,0.964448737082132,1.022462645553507,1.0105197887290307,0.9723796975798986,0.9731502044718,0.9966506646748012,0.972823322760084,0.9940706340216152,1.0259416009139108,1.080577544157847,0.9697879925798653,0.9804116482106312,1.0896835346985032,1.1063778506897055,0.9500428600299736
354,17.725,1.0004547798151628,1.008897821958227,1.0001179136709806,0.9458150277486276,0.9620152851492696,0.9824156092834128,0.9569413583774454,0.9898864972167004,0.99333424430453,0.9596229394457566,0.9837571690605608,1.0216707784506258,0.9537606085388416,1.0065796295813407,1.0201616635636976,1.006579629581341,1.0427983868676254,1.0865627185885531,1.056380420849982,0.9258881805251618
355,17.775000000000002,1.0006540472975274,1.011674206079808,0.9924955481446454,0.9379160398156768,0.9649636609808452,0.9741121210808286,1.034989156659195,0.977087665377562,0.9877537295610213,0.9732783567406126,0.9561364678743396,0.9754138782492052,0.9934215190784212,1.015931070114941,1.0339387109441571,1.014430433379173,1.06245080892375,1.2215183029151582,1.0039259762287969,0.947468347200464
356,17.825,1.0009990993870406,1.002377354630208,1.0051526433445752,0.973994590406268,0.957777827682753,1.0012862154775513,0.9962355914398332,1.0053267147077254,1.0004023562709508,1.0219937740321945,0.9784321417068784,0.9953172961602488,0.9729338487203628,0.9669649294030592,1.1087267631890023,0.9997939856482256,1.0296385822347398,1.1549858878980994,1.0251618927467627,0.9687921496022334
357,17.875,1.0004424097904718,1.0154591128745984,1.0176527876132129,0.9545903937573758,0.9779930012681152,0.9966757551632428,0.9575221489839948,0.9872799183662668,0.9842664733655307,0.9703292902371252,0.9850198346157144,0.968982371638311,1.0787904811348432,0.9259494638626438,1.0832421612495675,0.985305198725634,0.9600790114088628,1.020918639643428,1.0209186396434284,0.9473902089049888
358,17.925,1.0002171446803336,1.0178944633995477,1.0027650261627066,0.9664820724111604,0.9715667615820808,0.9868208290948433,0.9915189013672646,1.019237979078325,0.9829035123489616,0.9896459907111118,1.0379670856398524,0.95325476911338,1.0196579651042506,1.0580242561211983,1.1022930534484454,1.0388411106127244,0.8912784528552347,1.058024256121198,1.0476948700781734,0.9580129119553566
359,17.975,1.0013540447481386,0.988166892704337,1.0045418698938284,0.9578066069321268,0.9661691823835136,0.9620851339072546,1.0012830233486218,0.9871279806078304,1.0109680525923213,0.9871279806078302,0.974090441241312,0.9758400677363858,0.9993189265089903,0.9596983523302198,1.0183954992617317,1.0829623608863947,0.9993189265089906,1.0345372146678975,1.0638857881336536,0.987280021883242
360,18.025,1.0006822497874557,0.9953578313987466,0.9986286010327908,0.9550144265073528,0.966038286837632,0.9859585958555048,1.0061080107425906,0.9942540135615292,1.0098123848616722,1.0020331992116005,1.0098123848616718,0.947084983111888,1.0142127323000962,1.039020813521825,1.0331836179402425,1.076962584802116,0.9573000753796592,1.0667474925343456,1.0448580091034088,0.944464201422198
361,18.075,1.0008641946312076,1.0015545064814897,0.9982326009873556,0.9433911431158186,0.9426218129277532,1.0062838859902072,0.9692361989914412,1.0060752791507517,1.0082856239603093,0.9880241298726892,1.0068120607539368,1.041987800627265,0.9766821585266704,1.0434390371183893,1.046341510100638,1.0071581248402808,1.008609361331406,1.004255651858032,1.1014884967633627,0.9348480453896688
362,18.125,1.0010021404205616,1.002643519893933,0.9950727629480012,0.9670756117594864,0.941445047682,0.9724312520144842,0.9730550958244062,0.9756196235618956,1.01994931730992,1.004562150884986,1.0089584841492532,0.9626415589509664,0.9611983182328986,0.9424361888980226,1.027587391264,1.0564522056253478,0.9886198918761804,1.0593386870614832,1.0752143349602246,0.9447630463822538
363,18.175,1.0004231559733323,0.9911796227788298,0.9987772291684742,0.9794526613768744,0.9781211079432676,0.9815451024868268,1.0085156441222427,0.967344304604246,1.001593029513022,0.9760886599001044,0.9990425925517302,0.9673995088674782,1.004717590811921,1.0291178751602106,1.0894009306089254,0.9961057257478187,0.9616582654914096,1.1023187282050797,1.0678712679486706,0.9473051570512394
364,18.225,1.000656238050589,0.9933044909584144,0.9913304071976008,0.9661402673315626,0.9699238595278874,0.9962198252923454,1.0040766000107917,0.9870460694440256,1.034514144002457,1.0109612825803345,0.9870460694440256,1.0249063333990278,0.957816364499648,1.099133533032383,1.1048433176195644,1.0591650409221145,1.0134867642246652,1.0363259025733902,0.9963574104631208,0.9397111036785604
365,18.275,1.001049529357122,1.0048015804603347,0.9916678042435648,0.9650000340608612,0.96838665925351,0.9832501809323574,0.9946257681179204,1.0018332012202245,0.9517415411592134,1.0079595193571829,0.9816523885337736,0.9767163888940156,0.9852342643785564,1.0363415172858017,1.0846094783648663,0.9710378052376551,0.9298680737290408,1.0533772682548834,1.007948599003999,0.9589563287850909
366,18.325,1.000536898239711,0.9795978702109012,0.9983158719923736,0.9848153421760784,0.9501980443796556,0.9777047620881644,0.9927895554730514,0.9863382154013854,1.0110683523427717,0.9881302543101808,0.9981656721994394,1.0123390708417357,1.0222224369447928,1.0645797202436107,1.091405999666195,1.00669143306856,1.0137509802850295,1.0377534408210265,1.0815226335631367,0.9427953271399018
367,18.375,1.0008515816357602,0.9934259757525714,0.984251768898638,0.987093344533108,0.9623415694910822,0.9757410266566906,0.9998700705163396,0.9759872559977676,1.0262481044622258,1.020901205689411,0.9620853191884488,1.057389739132983,0.9689228685282308,0.9604974522801591,1.0700278635050904,0.9829652289416836,0.9534762720734328,1.0995168203733403,1.1177718889108288,0.9717170116717238
368,18.425,1.00069675562003,0.9970328444938208,1.0018947949045127,0.9611977262497784,0.9423180482067448,0.9891470535487804,0.9940962059528232,0.9983505406430634,0.970342837265648,1.0217493814393852,0.9664430304662612,0.99579364252115,1.0474687684303825,0.9832240172999857,1.0167430178897574,0.987413892373707,0.9888105173982809,1.0251227680372,1.1047303944379103,0.9321189424211916
369,18.475,1.0009451362374886,0.9985989061917566,1.0036333020040673,0.953240659964583,0.9609726236027668,0.9930050443895252,0.99506973358082,0.9929540644094932,0.9661555882393508,1.017989482936863,0.9869596684240666,0.9723530029836418,0.9417933371755844,1.0459740160666893,1.0362504860368524,1.0362504860368524,0.9376261100199406,1.0445849403481406,1.0668101518449096,0.9331612237817508
370,18.525,1.0010801511654444,0.9976299284697032,1.009291564801703,0.9627500649578746,0.9420595443530356,0.9977225378386186,0.9932125959069172,0.9833926973598144,1.008643865052364,0.9749756414622984,1.0212694488986385,0.9629664581741756,0.9353347090156624,1.0251378937808295,1.0016509069960935,1.0900725043033348,0.9975061446223166,1.0182299564912016,1.0873093293874838,0.9518573671859574
371,18.575,1.0006299097629392,1.009435391367982,1.0020304186839657,0.9734182274328178,0.9785175184277888,0.977060578143512,1.0234529189647896,0.9913610073953416,1.0021745862937428,0.9683385490955206,0.9791521279939216,0.9632858700012524,1.016878093867229,1.0622253602153615,1.0567287218701324,0.9371768378614184,0.9825241042095516,0.9509184337244896,1.0993276690456524,0.94118714032758
372,18.625,1.000806903756955,1.005456828114317,0.9982219190049764,0.952439569125654,0.9768936090328372,0.9787050193963314,0.969044628588554,0.9693915833427929,1.0235165250040223,0.9936784161394986,0.9829228187581,0.9717887252811684,0.9799894740177184,0.9909238056664516,1.0264603835248345,1.0155260518761011,0.9225842328618686,1.0332943408052928,1.0414950895418429,0.9614541082509248
373,18.675,1.0004840910408972,0.99690335681719,0.9916520612522424,0.9684264888601782,0.9727506257406704,1.0042807904942574,0.9911254356001464,0.9783567583309238,1.0249451753943013,0.9818077521874704,0.9697292736895576,0.9516376998355416,1.006016996969001,1.1134161088075842,1.0631152589591335,1.0032980321123277,0.955716147120551,1.003298032112328,1.1052592142375648,0.9563126547166576
374,18.725,1.0003113247292588,0.999711667340176,0.9892650898965124,0.9928314496063811,0.951075181057954,0.9637991942207796,1.00128609453895,0.9806905629406172,0.9858394458402008,0.9920181053196998,0.9624978433620895,1.0371618462978645,0.97766364390268,1.0141739044633615,1.0439230056609534,1.019582831953833,0.9695502526669736,1.0682631793680744,0.979015875775298,0.9721581284213076
375,18.775,1.0008624375057322,0.9987557234608504,0.996190041813015,0.9661594594010756,0.9492249301311309,0.9702593980664308,1.0140560672876495,1.017128964461249,0.9744498370501524,1.007568839921163,0.9829856625323716,0.9778434743327792,0.94152741682661,0.9953289835024164,0.977843474332779,1.0437503935106416,0.9684282001645128,1.037025197676166,1.0047442576706824,0.999144502771772
376,18.825,1.000812342614548,1.0115769985889578,1.0036017778495314,0.9498632671733176,0.969013021299642,0.9823114616651452,1.0032425248291457,0.9709784625885336,0.96214829818584,0.982185978945799,1.005280255075921,1.0020898693360214,0.9994140619412656,1.0074414841255328,0.9351946844671278,0.9753317953884636,0.9994140619412656,1.0154689063098,1.012793098915044,0.9798779375438388
377,18.875,0.999993215745718,0.9962608738343453,0.9869316377244168,0.9647678521635836,0.9603584926930004,0.9861091520012052,1.0111095418364162,0.988813106901166,0.9959074271078364,0.9975965509665676,0.9746244664878246,0.9568630731854104,1.0526824629897906,0.9754946212029288,0.9994494686540234,0.9808179206365054,0.9768254460613228,1.0247351409635137,1.0486899884146077,0.948701586043626
378,18.925,1.0007246530359335,1.0031875254518838,0.9882258840490714,0.9610802899427026,0.974764894290189,1.000204222884876,0.9798986452702516,1.005101799726791,1.043074552441311,0.9916601173499704,1.0387060056688433,1.0193275802422608,0.9703469043085412,0.9928515391970072,1.020651382294523,0.9544612796813896,0.9610802899427032,1.08816528695992,1.01403237203321,0.9887180348297376
379,18.975,1.0007961117880082,0.9943909696491618,0.9984727765975164,0.992671238936723,0.9626537542150084,0.958116227454749,0.9988089822349204,0.9877779593387512,0.9921235138129996,1.0111770988154734,1.0115113722365698,0.949437810888798,1.0113290412796077,1.0192300494146038,1.027131057549601,0.9691903312262904,0.9402199680646348,1.027131057549601,1.029764726927933,0.9901656266322948
380,19.025,1.000462161041444,0.9957301572548196,1.0137832322514722,0.9690583388900924,0.979300983460948,0.9518715285084872,0.9995512392982956,1.0185048057121355,0.9613115877616006,1.00054879542534,0.9792675980483964,0.9575531187172828,1.0256690724427258,1.0034003952632535,1.0492476718092247,1.0387682943130034,1.0151896949465034,1.0623468936795024,1.0151896949465031,0.972617223868102
381,19.075,1.0005645861385026,0.9994029900451052,0.99977583204848,0.9714106413218816,0.957940413762218,0.9803907930283238,1.027726554234782,1.0022566653786251,1.0141646653633225,1.0032489987106834,1.0221033320197863,0.8952049483444849,0.940812187343112,0.9629642748567312,1.0476634329970385,1.0150868337123051,0.9316907395433868,1.041148113140092,1.0202990895978623,0.9662086382140678
382,19.125,0.999918637138613,0.999994876516638,1.0009839299891152,0.9604970360235112,0.9575765478080936,1.0139247910232094,1.006894475500122,1.0328894635930983,1.0003134658563304,0.99274530476597,0.9940615066947284,0.9268255248339906,1.0149711691538668,1.0149711691538672,0.9786759038456828,0.987749720172729,1.004601093351528,1.0564514723632203,1.0188599475797435,1.0174710981419297
383,19.175,1.0000683960312169,0.9977997820497232,0.9909739607870882,0.9727552242059582,0.9734388188821396,0.9795911709677708,1.011797682451935,1.036020596881389,1.0006682352816447,0.9977222051483332,0.996085521740937,0.9709996287875838,0.9890527427358264,1.0328960194672707,1.0225799543539895,1.031606511328111,0.9400514334477408,1.0303170031889506,1.0522386415546727,0.9266300222034208
384,19.225,1.0002952389470807,0.995491616794524,0.9973880243481786,0.970082114108064,0.9818128652250392,0.9729722991658698,1.0052390575057928,0.9847239746995524,0.974303615178922,0.999703241510458,1.0202183243166985,0.9851976274050354,0.9313196321563229,1.0583177638140029,1.0531865261712678,0.9775007709409334,1.0313787661896467,1.0814083332063082,1.019833481493494,1.0349915763666735
385,19.275,0.9998677617725564,0.980292157843716,0.9854650429577408,0.9726666432886684,0.9615040631361642,0.9796009733834062,1.0065095567510345,0.9945234435872796,0.9792978403792656,1.0204393639413452,1.0055377097377571,1.0094447310638608,1.0196540330215231,1.0349679859580168,1.022206358510939,0.985197638914413,0.9213895016790232,1.0336918232133094,1.0707005428098353,0.9883750237073594
386,19.325000000000003,0.9998945537009896,0.9965977260030476,0.9977480423139676,0.9802591495615114,0.9605732037155286,0.9563668050304898,1.024511758004642,0.9845496762202526,1.008075740496546,0.9784264540113532,0.9958292960787488,0.9293234854844926,0.919166944659526,1.0651672190184285,1.0258106233216802,1.0181932177029551,1.0207323529091967,0.9724887839906032,1.0194627853060751,0.9494940646483624
387,19.375,1.0004113207447185,1.0084457459430805,1.0109754432093774,0.9936190301333976,0.9911082003739632,0.9624847411164146,1.0307728725479983,1.017948326699812,0.996146598757895,1.0352614635948645,1.0121772810681278,0.9535827083329668,0.9876843416110994,0.9813692243373712,1.021785974889232,1.021785974889232,0.956108755242458,1.0192599279797407,1.0230489983439777,0.9909578921978884
388,19.425,1.0001898265378588,1.0111106258668403,1.0041597646246598,0.973023352331322,0.9670283428012988,0.9770200253513378,1.0092060530118878,1.0143094970220612,1.0060164005055288,0.9900681379737356,1.0082491572599803,0.9461669207498536,0.926062444346138,1.0027107606353023,0.9800932246811234,1.010249939286696,0.9662713971535688,1.0843851960253963,1.0969504937777188,0.9896710587841682
389,19.475,0.9998150205206982,0.9833317750985896,0.9926315481762124,0.9663767594054544,0.9875830383706354,0.983441187010248,0.9799136040670025,0.9697590589471372,1.008473262216623,1.0202144550114678,1.003713319191687,0.9675666003417116,0.9850678049990556,1.040071591064993,1.0250705585015552,0.9688166863886648,0.9538156538252271,0.953815653825227,1.0888249468961635,0.9744930975202372
390,19.525,0.9998622817384468,1.0003649040652902,0.9998904320647852,0.9742901428367198,0.97148809031968,0.9728067032688756,1.0374111303970484,0.9938436513968072,0.9878452303750348,1.0086818507664543,1.002999136114249,0.9613737296298296,0.9837601812900324,1.016096167021437,0.988734948325633,0.9800291060133316,0.930281435657325,1.0633564538596432,1.0260457010926387,0.9887730205223336
391,19.575000000000003,0.9997868840318384,0.9970902111106316,1.0040529667569242,0.9616119591594692,0.9827661103756304,0.953740647079036,1.0135865860264637,1.0047919084904422,1.0060482909955883,1.0308618454722198,1.011702012268744,0.9242977657175718,1.008437321365223,1.0418456743429656,0.9911144716730588,1.024522824650803,0.9552314258821494,1.1123744195182022,1.0529817920022135,0.9603954532320722
392,19.625,0.9996854876976328,1.006046733707764,0.9902547881299272,0.978580522633262,0.9621022577473064,0.9614496531973676,1.0171783167358934,1.0099908816253176,1.0440530741058738,0.979678655289409,1.0168658195571725,1.0057674349068495,0.9860706430359688,0.9996121874471988,0.9959190389714097,0.9540633562457876,0.9786843460843884,1.050085216616332,1.0316194742373803,1.0089832376612784
393,19.675,0.999916523053073,0.9921786908743728,1.0147242242044194,0.9504009360969076,0.968743430679136,1.0038051902345464,1.0176113823785706,1.025384154929583,0.999889460962262,0.9793693414275886,1.0350223928928386,0.9626932112272336,0.976166016982322,1.014134833201208,1.0288324394794863,0.9773908175055122,0.9626932112272334,1.0288324394794857,1.0129100326780178,0.9968501482668042
394,19.725,1.0000770777592851,1.011736549123925,1.0114459872200987,0.9811190261014344,0.9639999122303644,0.981765030398456,1.0211203575625805,1.0000854637987957,0.9911147002818868,0.97905057003501,1.0093655639887007,0.978535008913348,1.0004697911803977,1.083334524189249,0.965130419750152,1.0284975685216269,0.9566002266462992,0.9590374246759712,1.0613997419222,0.983185580663845
395,19.775,0.9995307878156364,0.9909000428728394,1.0040827485429882,0.9578457528681604,0.9801810254144904,0.9917503752226612,1.0073455126724151,1.0202720362080828,1.0079610614122092,1.0178098412489085,1.022426456797361,0.9687431454905032,1.048764481663686,1.036640036788961,0.9820800348526998,0.997841813189842,1.0099662580645663,0.9942044797274248,1.0293653698641263,0.9843440893548172
396,19.825000000000003,0.9999057672643564,1.0042594200470052,0.9981614937982236,0.9728449574484755,0.9921899434552576,0.9739640888703556,1.0200317195650808,1.0166632569666971,1.0068640930441266,0.9921653471602708,0.9998209439747788,1.014528969369925,1.0627824280795537,1.0277986705150726,0.9867832306118892,0.973513529466742,0.924053734289373,1.0326240163860358,1.03986203519248,0.9919778631566502
397,19.875,0.9994502897355676,1.0097447892282845,1.0090579269488933,0.9803639563916628,0.9693879523366536,0.9744782730578172,0.9862655469777633,0.9859608619153662,0.9917498781009012,1.0115544071566789,1.018257478529405,1.005830021135895,1.0046297466476664,1.0658437455473446,1.0034294721594377,0.9530179436538196,1.0154322170417271,1.032236059876933,1.0694445690120318,0.9574883537375296
398,19.925,0.999660224208412,0.998077035239461,0.9990452126773544,0.974183660316365,0.9700685059429736,0.9751333113256092,1.0274018593741523,0.989507131601426,1.017700809064334,1.0180039668865155,1.0474102756381514,0.9183844691974384,0.9804858897413492,1.0115366000133048,1.043781568372642,1.0067595676637724,0.9601835022558398,1.0342275036735793,1.048558600722174,1.0262820315003784
399,19.975,0.9996411375259414,1.0040233637939966,1.000963353542,0.9756121039487078,0.9683678494238264,0.9971873837293332,1.030710837820812,0.9640479478125006,1.005372906776929,0.9908940890375676,1.0144221678640304,0.9316168585831728,1.0397509582401474,1.0064789275764634,0.9577591683903536,0.9767717573410304,1.0421275318589829,1.0480689659060691,1.0492572527154862,0.983137579534338
