,r ($\AA$),g_full(r),O (DOL),O (DOL),O (MeTHF),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
270,13.525,1.0009954545572073,0.9864317325470944,0.98420194839717,0.9886937871492352,1.0603252546368525,0.9739430355090988,1.0135074106821162,1.0319707857628573,1.035927223280159,0.9377556196311528,0.8858023997069896,0.9117790096690708,0.950743924612194,0.9481462636159852,0.9117790096690718,0.97152521258186,1.0104901275249816,0.9377026061414336
271,13.575,1.001189783927309,0.9993450216975092,0.965406394161086,1.0069875161945063,1.0571106845639906,0.99492770311905,0.9988550493155732,0.9942731454196296,1.0099825302057197,0.8921819793918437,0.8844462974896024,0.9282818282689708,0.8741320549532807,0.9205461463667294,0.9205461463667294,0.9411746314393726,0.8870248581236834,0.9403589643000212
272,13.625,1.0017139500398795,0.9926341715905184,0.9699300451867024,0.9964161411419268,1.016228434960043,1.023375821650938,1.072757766060761,1.0220762967980483,0.9791919766526752,0.9547569714642424,0.9521973012994592,0.9112425786629228,0.9573166416290256,0.91636191899249,0.8805265366855213,1.0136293852542633,0.9905923537712114,0.9731186870340668
273,13.675,1.0016867090319377,0.981268775738504,0.955095145760792,0.9946040487772584,1.0068756832437646,1.021711135335121,1.020421096022829,0.9978454080577224,1.0410617250194985,0.955410933103396,0.9020502160949616,0.935083040909707,0.9172961352402286,0.8715583778044279,0.8842633104254832,0.9833617848697194,0.9401650139581288,0.9685825775350212
274,13.725,1.0014596832996552,0.9856804302981732,0.9759367013679616,0.9875454764519472,0.9918690398979116,0.991228711273058,1.0744714325039997,0.9905883826482046,1.0091579127689532,0.9585525475078108,0.9610750542117794,0.9661200676197153,0.9661200676197153,0.9787326011395552,0.9282824670601963,0.887922359796709,0.8828773463887734,0.9963644082030046
275,13.775,1.001448010297991,0.982598172881234,0.9735221567000268,0.9810838309509544,1.0037522721343557,0.9967596977242994,1.008837780796214,1.026001372529987,1.0043879607170878,0.8539416628037679,0.9065304455570796,0.9541107728100752,0.901521990056764,0.9591192283103904,0.924060039808183,0.9215558120580256,0.9290684953084984,0.9638465970224236
276,13.825,1.0021541122355353,0.9936431625185596,0.9832099685916256,0.9926149867992504,1.0324776261371515,1.034370922517598,0.9857763154194562,1.0387886140719749,1.0002915876695513,0.939763476112834,0.8428037523869062,0.939763476112834,0.9820279710702894,0.949708063161647,1.001917145167916,0.95965265021046,0.9422496228750368,0.9769795710123456
277,13.875,1.0027010891256432,0.989790451824982,0.962482640572348,0.9734955777820996,1.0106389154159343,0.9711657277710471,0.9868296911221937,1.0106389154159354,0.9987343032690637,0.9330026170609816,0.950280443302852,0.9453439215194608,0.992240878461679,0.8959787036855458,0.9404073997360688,0.9354708779526776,0.9798995740032008,0.9940542946270068
278,13.925,1.002162789871813,0.979773652376475,0.9832795218387002,0.9739924048907268,0.9977956192940868,1.0021500889543478,1.0544037248774794,0.9921970154451798,0.989708747067888,0.8724019734929785,0.9091604836120646,0.9018087815882476,0.941017859048606,0.9728752344851476,0.9606223977787856,0.9630729651200576,0.8895559448818862,0.9770261954917924
279,13.975,1.0020820121774894,0.9568795194309164,0.9804331198243298,0.991325087783712,1.047489925612806,0.9857275479233718,1.0190792318756656,1.0573719060431153,1.035137450074919,0.8686036207777714,0.995122915680976,0.9805245354998372,0.871036684141295,0.856438303960156,0.8442729871425394,0.8467060505060632,0.917264888048235,0.9733246541179832
280,14.025,1.002664896384617,0.9646996430055484,0.9634324235079292,0.9777377730238308,1.0345154618170238,1.0363551455072733,1.0222509038820269,1.0657900845512678,1.002627611186031,0.934893802590478,0.9566355189297912,0.9300623100706308,0.910736339991241,0.9179835787710112,1.0121976829080372,0.9131520862511644,0.937309548850402,1.029847420888703
281,14.075,1.002589760231843,0.9409288885152266,0.9631195284826416,0.9631541322701674,1.0210897157789602,1.0637112304507117,1.0089121401584602,1.0083032613774356,1.0375294428666362,0.7987382554719128,0.9138716977020986,0.928263377980872,0.9402564448798496,1.012214846273716,0.9114730843223032,0.9978231659949424,0.973837032196987,1.008005035035708
282,14.125,1.0026727799858817,0.9750531599795964,0.975280312725078,0.966749677266615,1.04289320108207,0.9939225638138685,1.0398703222383532,0.9975500184263278,0.990899684970152,0.9598098340744778,0.9288482265236884,0.9288482265236878,1.02649637341464,0.9931531037445585,0.952664847716604,1.0336413597725145,0.9312298886429798,0.9768217063551312
283,14.175,1.0029491676350517,0.9766448575921516,0.9667205218568043,0.9851902868631246,1.0163387304860816,1.039751140698106,1.035548913224153,0.9755170921676808,1.029545731118506,0.8229816923014615,0.9033879495952823,0.9577804177646324,0.9932537665707296,0.8702794907095917,0.8442657015851197,0.9979835464115424,0.9459559681625992,0.9954256042527346
284,14.225,1.0026068266213386,0.9790860035977966,0.9639680108623854,0.9546704218038184,1.0020532926183974,1.0193403512061032,0.9531726441979876,1.0408001480735998,1.0026493980869389,0.8477342314744369,0.9581040621650144,0.9487108850849651,1.0027216532952477,0.9557557678950016,0.9299245309248668,0.9698455335150756,1.0332494788054072,0.9449488218156592
285,14.275,1.003192478041071,0.9733512965451124,0.9779105794376464,0.9639991130672516,1.0051088831620376,1.0240508644701565,1.0287863597971856,1.0465444672735469,1.0305621705448218,0.9350809522653578,0.9583996792545186,0.904766607179448,0.9001028617816157,0.9980415151360928,0.9397446976631904,0.9980415151360924,0.9770546608458472,0.963467933181754
286,14.325,1.003359907051971,0.9717584618288893,0.970212482457797,0.9662714414079618,1.0233805817959034,0.9939899849608688,1.038663692150121,1.022204957922502,0.9640115761891336,0.9193022440340208,0.9285647351577896,0.9007772617864844,0.9841396819004008,1.01655840083359,0.8475179378248158,0.9887709274622852,0.9355116035006162,0.9895034203827858
287,14.375,1.0034905056515755,0.980910902087906,0.9530571995579642,0.9554162771228636,1.010436501601928,1.0594698153711724,1.0250297497475365,0.9911734140497248,1.0116039614535766,0.8600287573811918,0.8991209736257912,0.9520104426626026,0.9980012853033082,0.887623262965615,0.9911026589072024,0.9451118162664968,0.9451118162664968,0.9826318965636834
288,14.425,1.0034681344041552,0.968786452148644,0.9767362510477948,0.9692275483923865,0.9570686663740046,1.0585144668679174,1.001704818591326,1.027790881575475,1.0446018999430375,0.822106227379245,0.8997495932983957,0.9454221614861316,0.9956619864926408,0.8951823364796221,0.9568403035330652,1.0047965001301882,1.009363756948962,0.9735247723200136
289,14.475,1.0029624966880173,0.97584028271567,0.9842760072032926,0.9688323241373392,1.011491617744524,1.0466088566075946,1.013794387506037,1.0224297741117103,1.0420033170845693,0.9751881035497654,0.991063258723831,1.0160099311402204,1.025081448382544,0.9955990173449926,0.9933311380344124,1.0931178276999691,0.9570450690651184,0.981320634338581
290,14.525,1.0033578364873963,0.9863186256605988,0.9689186891085988,0.9926222441313514,1.0359852821604525,0.9873877385712482,1.0239788302148851,1.0216918869871574,1.0251223018287483,0.9189353696867748,0.862628055367732,0.9482151731326768,0.9932610245879108,0.9617289285692472,0.9865041468696258,1.000017902306196,0.9639812211420088,0.9874694151150972
291,14.575,1.0026724616143057,0.9703893086800416,0.9793497024284336,0.9701607272068676,1.005041087800426,0.9970916102698014,0.9783535560904714,1.0351355384520775,1.0345677186284612,0.9775104296857068,0.9439574401083944,0.952904903995678,0.9305362442774692,0.9864578935729904,0.9842210276011696,1.0379058109248698,1.031195213009407,0.9882382562852564
292,14.625,1.003080318740838,0.9814580352341834,0.9840006726311632,0.9764760328274964,1.0032562612259834,1.0150990838711462,1.048935720000185,1.051191495742121,1.0382207852259897,0.9464004590030992,0.9064117072142356,0.9797244188271514,1.0263779625808258,0.9264060831086676,0.906411707214236,0.9264060831086672,0.995275600078376,0.999446762396489
293,14.675,1.002516624520274,0.9662584512342728,0.9794112669158892,0.9712100994908812,1.0479613140363475,1.0165952886028715,1.016035181005845,1.042360238066085,1.0305979785285309,0.884800273726817,0.9178975408238302,0.9973309818566614,0.9509948079208436,0.9090716029312936,0.9664401992327823,0.9929180129103936,1.0657320005238216,0.9421238397329362
294,14.725,1.0026696492742408,0.9893881717174052,0.9844762414257906,0.9647775830240516,0.9618604602533332,1.013041005275489,1.0330681750667672,0.991901214940251,0.9874507327644112,0.8788016508580234,0.8853762267996053,0.9555050368431384,0.973037239354022,1.0278253722005324,0.821821992697654,0.9423558849599756,1.0081016443757886,0.9195014066868592
295,14.775,1.0028903280299386,0.9655756445645008,0.9700391742050376,0.9635405820959896,1.0393492457359634,1.0780278460557495,1.0073012626138556,1.012274225512113,1.0111691226458333,0.896807719968718,0.9468722286077488,0.8815706956003179,1.0012901727806078,1.0078203260813512,0.8902775666679755,0.9708161240438068,1.0622382702542097,0.9008279844157736
296,14.825,1.00318393634418,0.9788694457361852,0.968455940994311,0.9792359414933876,1.0142388789021135,0.985699689668937,1.0147877094642894,0.999420453723349,1.0383874236378778,0.9296857098686232,0.9059030521743096,1.009681922113132,0.951306307772544,1.0031957427419556,0.8799583346896038,1.0442748787594065,1.0075198623227404,0.9377162176615076
297,14.875,1.002049489349603,0.9915533397916784,0.9713781685523724,0.9634330599535892,0.9818100161724777,1.045592232658974,0.9856260462186782,0.9954386949089084,1.0079770793464244,0.8976756394395773,0.9449217257258702,1.0329712501685089,0.9341839788426224,0.9857251638822152,0.9212986825827238,1.0136433057786614,1.0308237007918586,0.9531174753877798
298,14.925,1.002246025800645,0.987057167980772,1.0015024032537052,0.9858270405362376,1.022894810723448,0.9828237593769492,0.9822822586830774,1.012064796846016,1.0115232961521443,0.9471339409172308,1.0025967392592312,0.9322016490559232,0.957799863675308,0.876738850713923,0.9066034344365388,0.9961971856043844,0.9556666791236924,0.9122629036551112
299,14.975,1.001774485351003,0.9830030320997204,0.973706539608646,0.9702938063859908,0.9918704557065918,0.9870294393826444,1.0004767069491656,1.0461974166753372,0.9913325650039316,0.9302249212380072,0.9196301043674148,0.9196301043674144,0.9768421154686132,1.0276972364474566,0.9090352874968224,0.9831990055909688,0.9598904084756656,0.9596958097984508
300,15.025,1.0021720605673556,0.994037521893538,0.9791816647552724,0.9839845974457836,0.9895545121978632,1.0205448802904524,0.9927604123453724,1.0125301299216802,1.0002408460228946,1.0250784764586478,0.9219391636322124,0.9493026547902468,0.9787710298835136,0.8398486901581119,0.930358699373146,0.9956101013653808,0.95772219053118,0.9299291312230996
301,15.075,1.0018657244940616,0.9808734802328376,0.9959300925653743,0.9635519659505634,0.981939638721998,1.0403252388622255,1.0281173406510873,1.048817689791713,1.0180325551723208,0.8991060737847621,0.9471977940104588,0.9952895142361552,1.04756312317713,1.0308355683160182,1.0475631231771296,1.022471790885462,1.0517450118924083,0.946301675000042
302,15.125,1.0017206619076038,0.9948043178811402,0.9853941406234772,0.9790804568995168,1.0171129146220197,1.0107856181080406,0.9886400803091168,1.0213311122980042,1.03134933177847,0.8952485446419363,0.89109425905195,1.0011828271865737,0.8869399734619648,0.9118656870018794,0.974179970851666,1.0468799686764174,0.978334256441652,0.9764266763238016
303,15.175,1.0014700379867862,0.9836346435182666,1.0014455549305123,0.9687766437849816,1.0088499890756284,1.0512782596442296,0.9852787276486276,0.9978500670763614,1.0156594645989836,0.9079300697807668,1.0379291479539217,1.0234848059346822,0.9884056896022436,0.905866592349446,0.9780883024456436,1.029675238228642,0.9904691670335632,0.934565773358518
304,15.225,1.001594220821453,0.990088601835472,0.9811926635685858,0.992410960084664,0.9699715992559492,1.0537513350285932,0.9829808749970428,0.993388295589918,1.0334568648724871,0.922475916186648,0.9573250063536988,1.0147235078053125,1.022923293726972,1.022923293726972,0.963474845794944,0.9983239359619952,1.051622544452779,0.9629519002642244
305,15.275,1.0017783088938252,1.003526776218264,0.986336779180557,0.9825360947479214,1.0101592313986536,1.0287701486608605,1.0230834794974082,0.9987858930717496,1.0236004494213589,0.9286659724777798,0.979579677109238,0.9449583579598464,0.9856893216650124,0.9816162252944952,1.028456833555436,0.9897624180355284,0.9714334843682038,0.97860296522447
306,15.325,1.0005507611166309,0.9977610531737908,1.0269962914594166,0.9724882246699502,1.006146423119233,0.9866295450801672,1.0015240046362963,0.9891975553484648,1.0102552395485105,0.9044065253988364,0.8902435596767074,0.9408255801128842,0.97117479237459,0.9468954225652256,0.997477443001402,1.0359197785328962,1.0379430593503434,0.944294061514222
307,15.375,1.0010918067652277,0.9937744526685172,0.9890773418186324,0.9622713466631492,1.0317598480093293,0.9797126153204316,1.0052259646777348,0.9991027608319822,1.04859865858515,0.98094962619836,0.8744120643366528,0.99100033958154,0.9849699115516318,0.9930104822581762,0.954817771402092,1.0935176160899749,1.0251727650843518,0.9300396861635604
308,15.425,1.0007385077968065,0.9903899247496744,1.0072472203243157,1.0010414818309494,1.0073380636381468,1.025588778429779,0.9946639561439572,1.009365920837217,1.0048032421393087,0.970606195736806,0.9246721576669572,0.9366549502069184,1.0005631770867076,0.9566262711068524,1.0025603091767006,0.9865832524567538,0.9226750255769636,0.947557661106371
309,15.475,1.0006139151562998,1.001884367957659,0.988542311300874,0.9831654123728588,1.037608761886462,0.9852246302184074,1.0164536317897477,1.058260198409445,1.0129277767736289,0.9702969843060076,0.9425175205426451,1.0020449428927072,1.007997685127714,0.9782339739526824,1.0595881178311002,1.0318086540677385,1.0417298911260822,0.92006312891468
310,15.525,1.0005919837321022,0.9976977879356148,1.0178172118536528,0.9756127185802048,0.9878969815755408,0.9994074327286502,0.984393800789812,1.027432879014481,0.9753856216265092,0.9463137706903948,0.9127984913117764,1.0626315050044224,1.0074298683808165,0.9719431019799268,1.0034868943362734,1.0922038103384974,1.0350306866926189,0.9287514424205676
311,15.575,1.0002492322891745,0.9983083113920708,1.0004568180976028,0.9848403064425608,1.00990737334548,1.0347696917439413,1.006923895137665,1.0183605616009568,0.9964817214103108,0.930453430972702,0.9813835135101548,1.040148993361062,0.9500419242563368,0.9226180336592468,0.9911777601519728,0.975506965525064,0.955918472241429,0.9478632040849944
312,15.625,0.9996392380085368,0.9966630051034202,1.0009325616534996,0.9920409020497528,1.0172882475145757,0.9975254840854432,0.998019553171172,1.0143238330002058,0.982703411513594,0.9342397257407908,0.9712200482180304,0.9614883844082304,0.9984687068854704,0.9420250567886308,0.9828980447897904,0.9828980447897898,1.0918926794595496,0.9490159663009768
313,15.675,0.9999290615720906,1.0154923509308569,1.0118033404833742,1.0124031921821872,0.9936264509284882,1.0240636248205663,1.024063624820566,1.0083541157149774,0.9985356725239848,0.9340909817612854,0.9031480092805804,0.9205534313009768,0.9050819450606244,0.9592321469018588,0.9843733120424312,0.963100018461946,1.0114484129630483,0.945576192210118
314,15.725,0.9996703316940884,0.990075383046493,0.9974981992281632,0.9901215879402472,0.980488459962854,0.993171395265856,1.0439031364778646,0.960488446600428,1.0229275127075153,0.912787010443332,0.9550634614533384,0.9492984908610652,1.0530679615219911,0.947376833996974,0.9665934026378862,1.0088698536478935,1.0031048830556195,0.9285720489697964
315,15.775,1.0000541223868586,1.0071203898338916,1.0019299863781468,1.0042416786735624,1.0285712556137443,1.0358420232076218,1.0014270565966057,1.0319642804908873,1.041173919443131,0.9432902926843556,0.9681137214392072,0.9681137214392072,1.0845928871350476,1.0464029967429689,0.9165573694099004,1.0922308652134634,1.0597694583801964,0.948414752466558
316,15.825,0.9996866889624804,1.0062859364671055,1.012257959828928,0.9922493243892796,0.9859573916762678,1.0037788003191697,1.00715041817053,1.0076320778635812,0.9917373079928836,0.9202619286937078,0.9449287432772502,0.9714930051364498,1.0473908961627358,1.020826634303536,0.9563134269311936,1.0132368452009073,1.06446792164365,0.9187904389697278
317,15.875,0.9993394742502388,0.9869192783503268,0.9994176183367242,0.9988191850334638,1.0060810941213911,0.9998588989626954,1.0395852218989825,0.981192313486609,1.0094315068991502,0.9540699243333216,0.9276727327509768,0.9748105748623068,0.938985814857696,0.9352147874887896,0.9144741369598044,1.0653152317160608,0.9257872190665236,0.9663450032178224
318,15.925,0.9994854299227448,1.0030698118659662,1.0036952785222155,0.970474214009464,1.0202254687231067,1.004529692281213,0.9907364341959116,0.9641011772036072,1.0050053218703607,1.0155412379208888,0.9649515452569328,1.039899238092423,0.9237303141974136,0.9612041606151585,0.9968043147120162,1.1279627771741236,1.0380255457715355,0.9596554965540172
319,15.975,0.9984145519501691,1.0072783296253291,0.9952911492216424,0.9995204264409449,1.025665503213205,0.9982514022056632,0.998251402205663,0.9783998118208912,0.9462591416741184,0.9626445813567868,0.9496107088819364,0.9403007999713292,0.930990891060722,0.9421627817534513,1.033399889077401,1.0892593425410446,0.9887123263064868,0.9856343564217558
320,16.025000000000002,0.9988894742599242,1.016179872519394,1.0072675620709346,0.981234331750232,1.002365451936983,1.0014260278958056,1.0042443000193395,0.9638490662486834,1.0004866038546278,0.9344422470202912,0.939993389081798,0.9455445311433052,0.9992055710712024,0.9807017641995136,1.0362131848145806,1.0158589972557228,0.9714498607636692,0.9290232750078692
321,16.075,0.9985061038434344,1.0007481841244088,1.0171467041411688,1.0089234944675516,1.001274339846872,0.9966063942065596,1.0297488082527733,0.9952060105144668,1.013410998511682,0.948866041067008,0.9654160301553858,0.9028938491548464,0.9893215699497095,0.9451882657140352,0.9929993453026827,1.0775881784210597,1.0702326277151135,0.9474024365898044
322,16.125,0.9983258334656974,1.0064039709959214,1.0151189343748257,1.014585783673998,1.0034247942839325,1.0099194531466107,0.9681680747436734,1.034970280188374,1.0173419204182446,0.9174057086113476,0.9612657424891814,0.9612657424891812,0.9758857537817924,0.9667482467239104,1.0234007904827789,1.0361933003638133,1.048985810244848,0.9236900757103402
323,16.175,0.9985195294388172,0.9992388921691148,1.0036560875839209,0.9837696103522906,1.0410296915038302,1.017055579919154,1.0207439047783349,0.9926204277270798,1.0253543108523109,1.0080024189011638,1.0170835217741476,1.0534079332660815,1.0461430509676946,0.951699581088667,0.94988336051407,1.0951810064818055,1.0624890361390646,0.9840394270342911
324,16.225,0.998347294962284,1.012887845981306,1.0081535184952028,0.9850988988409513,0.9819299792281232,0.9970506928606606,1.0300413407861972,1.0002581169645324,1.0300413407861972,0.9007168901218687,0.9386228113494424,0.9656984693691376,1.043315355692265,0.9783337764449958,0.947648030689341,0.9223774165376252,1.066780925976001,0.9287503265204914
325,16.275000000000002,0.998155490308432,1.019506418639942,1.005219469582891,0.9967161719707146,1.0187127723680478,0.9850137356424176,0.9868353051951542,0.9809152041487594,1.0132480637098376,0.8987789770435379,0.9543920474793652,1.0458845181963723,1.013593057943311,0.993859387788662,1.0100051179151934,0.9723317476199548,0.9848895377183672,0.9212402138522148
326,16.325,0.9983601126604998,1.0198180307910285,1.027810601650988,1.0053297991329375,1.003882597367783,1.0111243113253503,1.0414489885226637,1.018366025282918,1.0545745950707548,0.9610357897855094,0.971733776313734,0.9770827695778465,1.00917672916252,1.007393731407816,0.9235928369367234,0.9877807561060712,0.9592527920308058,0.9582339361709744
327,16.375,0.9982799719717323,1.0125855407890871,0.999571171461636,0.9915825956368782,1.0274513049139695,0.9784179457915424,1.052192908140882,0.9901139764079012,0.9815668771113312,0.8966956805874986,0.9161890649480964,1.0313772452607193,0.9604922112221824,0.8984678064384617,0.9923904765395238,1.0189723643039756,1.0047953574962678,0.9714866246648948
328,16.425,0.998404439087653,1.008781889121571,1.0020622762048583,1.012296980752373,1.052503309010816,0.9872248539914537,0.9849892904633928,1.002426685982264,1.0171814052674617,1.011016669477962,0.9652214893273928,0.9740282547409638,0.9388011930866788,0.9757896078236772,0.9687441954928204,1.032152906470532,0.9863577263199628,0.9893052967849142
329,16.475,0.9979253294331052,0.9909800240600364,1.021368964983192,0.99669496340716,1.0034618384256826,0.992351764926727,0.9816860943677296,0.991907361986769,0.9936849737466016,0.9068513326299154,0.954119645334564,0.9558703235828844,0.8980979413883147,1.0101413492808131,0.9401142193480012,0.9681250713211266,1.0101413492808131,0.9656241023949532
330,16.525000000000002,0.997863886326548,1.0027503218454483,1.0020034869483432,0.998152161890727,0.9823802404468206,0.9616195069481692,0.9991655143393472,1.032294344390386,0.9867974177869588,0.97967639249922,0.9622753908562502,0.9779362923349236,0.9883768933207056,1.012738295620864,0.9553149901990624,1.0162184959494582,1.0231788966066462,0.959789533478683
331,16.575,0.9980429997103536,0.9929155142850016,1.003225735192596,0.9867432442223368,1.0572487548478606,1.0282710065837588,1.00412288303034,0.996658917568374,1.0071962805735024,0.8872938621363619,0.9720451277205366,0.975504363050503,1.0066374810201992,1.030852128329964,0.94091200975084,0.9789635983804692,0.9945301573653176,0.9569197977318572
332,16.625,0.9985062357685812,1.0123678543799874,1.018844778618408,1.0097801161138984,1.0242773224733004,0.9871816375946336,0.96405138702323,0.9797625006189004,1.0046384304787122,0.979960873265311,1.0263800725252474,1.0143454653097077,0.9662070364475528,0.924945525994276,0.9627685772431128,0.9833993324697512,1.029818531729687,0.9916972467743426
333,16.675,0.9982967706969164,1.0034534489142566,0.9996231628670724,1.0085910863049177,0.9786675487942011,0.944830638862486,0.958278641527655,0.9699914180424792,0.9777999357190286,0.9843464707407816,1.015107297951432,0.9758017965156012,0.9535856435301324,0.9672571222904208,0.9877643404308538,0.936496295079772,1.032196646401792,0.96907068579944
334,16.725,0.9976306954821051,0.9950324326239576,0.9926021653457104,1.001627510884928,0.9577321919210444,0.9844676245635946,1.0051660240287943,0.9654940917204942,0.9982665575403948,0.9529888087102686,1.0073482416491792,1.0532140131913847,0.9988545802524744,0.9937583834144516,0.951290076430928,1.0226368321632475,1.003950777090497,0.9547048749924604
335,16.775000000000002,0.998440432895927,1.0003028514238668,0.98556646261284,1.0183767003816515,0.9923245122945676,0.9666055184553992,0.9768931159910668,0.9850374640401364,0.9811796149642606,0.9321186858074252,0.9692683435751124,0.9321186858074252,0.9810886892284676,0.9473162730760248,0.9101666153083376,1.03005869264951,0.9996635181123112,0.9854136261949276
336,16.825,0.9981659739991364,1.008054700461694,1.01045616484777,0.9972043865828704,0.9894181053055492,1.0171149945582885,1.0004968610066447,0.9557557322137586,0.9800437735584676,0.9517658306850418,0.9987666124472664,0.9920522150526628,0.9383370358958348,0.9232296417579768,0.9232296417579772,1.0625533876959998,1.0105168078878222,0.9614777269165206
337,16.875,0.9984405066224984,1.0209492083800855,1.0090925106366224,1.0112015865309811,1.025498458644898,0.9721267916522268,0.9899173473164504,1.013638088202082,1.0072843183220024,0.969495432408961,0.977838766594924,0.899411425246867,1.0762901099892936,1.036242105896669,0.9711640992461535,1.0062061028272002,0.9327847619907212,0.9518552401300668
338,16.925,0.99826789552596,0.9884255225714962,1.0010824320241924,1.0142059985375915,1.0219748516948106,0.995867541927576,1.0223959373362184,0.9836560583267732,0.9583909198423536,0.9455286675230122,0.9538227786416346,0.980363934221228,1.0301286009329658,0.8841522452452029,0.8808346007977531,0.9720698231026051,0.9869992231161268,0.9602041661757584
339,16.975,0.9980271221229612,1.0143033358288334,0.9974742992442948,1.016928866432397,1.0059166441247338,1.0000561226858045,1.0021491660568504,0.9795442976495536,1.0050794267763157,0.8888457515708915,0.9548083305371916,1.0735409726765313,0.9581064594855072,0.9515102015888766,0.908634525260782,0.9647027173821368,0.9976840068652866,1.004532672589593
340,17.025000000000002,0.9981650127335004,0.995532983190356,1.0148432271708825,1.0001672315161003,1.011253001180108,1.0428806670606383,1.0000168567225516,0.9713022653310176,0.972550725826301,0.9131416612476826,0.9656022234737608,1.0688839553563534,0.9508476903476772,1.0508506370911384,0.8918295578433378,0.9524870829172412,1.0311779262563596,1.0025052847845797
341,17.075,0.9981725579589718,0.9813949220607652,1.0042451720873642,1.005278416686406,0.9838258251640656,0.9954099812215064,1.030989889112217,0.9825846655864828,1.01113133587089,0.9909217475975206,1.0675226063756176,1.039815912775029,1.0088496081626068,0.981142914562018,0.9485468044436786,0.9844025255738524,0.9697342760205996,0.9697509066890264
342,17.125,0.9980698851516512,0.9917444191599788,0.993135256678084,1.003123703709368,0.9846701678178892,0.9970093929785144,0.9875493203553684,0.962870870034118,1.0286800708907853,0.874963238662513,1.0045874221680706,1.0612980024517529,1.0240310496939045,0.9575986556473062,0.8976474707759861,0.994865608405154,1.0191701428124464,0.999015566320956
343,17.175,0.9984768351498624,0.9965795726420684,0.9863625771004518,1.006784302882915,0.9920306754946214,1.0271974677833835,1.0100229878284066,1.0325133782456384,0.9613619612893052,0.9407550636232678,1.0825126759500616,0.9906924043292976,0.9697509388719298,1.0019685780371104,0.956863883205858,0.9745835847467073,1.021299161536219,0.9671702402245164
344,17.225,0.9985826160237046,1.0042441727332552,1.0097431141308368,1.0163812503207508,1.0391307259459868,1.0082332552214586,0.9700179624832256,0.986279789180346,0.9781488758317856,1.0201832339307058,0.976941558395182,1.047409474082703,1.0025662550088252,0.965730753626712,0.8808489460940161,1.0041677985471786,1.0089724291622368,0.9691136057944572
345,17.275000000000002,0.9991514593073888,1.00519732123617,1.003223070567478,0.9848958476501668,1.0020011379050795,1.0056388991963845,0.983812331448553,0.9781535916620784,0.99795918091474,0.9537793661748828,0.9935865183524656,0.9856250879169488,0.9935865183524658,0.9856250879169492,0.9139722139972996,0.9872173740040524,0.9935865183524656,1.0085507580077928
346,17.325,0.9987135057938052,1.023939589492136,0.9938170578835424,1.0010601433993345,1.001048323809708,1.004263252188061,0.9813568874922955,1.0147117694177088,0.9773382270193536,0.9862767021318964,1.0116064408704364,1.0369361796089762,0.9609469633933564,1.0163557668839125,0.9229523552855466,1.017938875555071,0.9973584628300072,1.0203296927319223
347,17.375,0.99891002840277,1.004919187518087,1.0145270196066976,1.0140760217112563,0.990900067138792,1.0172707947320017,0.9705226867258574,1.027659263177812,1.0116770040304122,0.983756481610788,1.015236689022333,1.0246807512457965,0.98847851272252,0.9444062223463564,0.9270921082700068,1.0404208549515697,1.0183847097634875,0.9715338092433464
348,17.425,0.9988402427396322,0.9744574801040744,0.991473357063846,1.0216098724533438,1.0229619147981046,0.9820434382061806,1.0205783142199345,0.9701254353153288,0.9752899032346972,0.9828138949587204,1.0078537394162674,0.9436891379938028,0.926474244929239,0.971858963008544,0.9296042254864332,0.9342991963222236,0.9389941671580132,1.0181379612470454
349,17.475,0.9993895058826135,1.0037653182099011,1.0008713396921074,1.0117806597026195,1.015931444073458,0.9843317101986998,1.030941317663968,0.9949966203814312,0.9780117634237488,1.0581123009577942,0.8791668382958134,1.0550002059549766,0.9429647858535636,0.975641783383143,0.9787538783859592,0.9834220208901852,1.0052066859099045,0.9861212869640572
350,17.525000000000002,0.9991987282294108,1.0026203423722089,0.9846913745897048,1.0128803471743977,1.0042514868295347,0.9999312809808346,0.9543727465763664,0.998360297035853,0.9853996794897544,0.9453276874991988,0.9515164121309448,0.9561579556047544,1.0087621149745951,0.9948374845531668,0.872610173076184,1.0103092961325315,0.991743122237294,1.0169716476493602
351,17.575,0.9992539099208788,1.004259905951169,1.0041865434041644,0.9898475561706443,0.9930783251330404,0.979410318298728,1.0215858822446058,0.9786292893367668,0.9708189997171598,0.9245726181513656,0.9830314525769092,1.013799260169301,0.975339500678812,0.9922617948546274,0.9768778910584311,0.961493987262236,0.9768778910584316,0.9744133268788367
352,17.625,0.999376852663279,1.0123570267907205,0.9955792406427256,1.00279791838035,1.013856366074581,0.9870635321951684,0.9893933438368562,0.994441269060514,1.011526554432893,0.9438090493929204,1.0202927649028808,0.9805212328377012,0.9927586273192948,0.9606354668051112,0.9927586273192944,1.0233521135232797,1.0141740676620845,0.9833152297920452
353,17.675,1.0001083685875547,0.9877059363648418,0.9982234777302595,1.0166406039172269,0.9822591332449891,1.0158505422828488,1.035928166075592,1.012375568934104,0.9579343198037812,1.0069232538481967,0.9810657080545122,0.9232664880450984,0.9536871301553158,0.9810657080545118,0.8411307543475113,0.9871498364765552,1.0540752491190335,0.9874912926635052
