,r ($\AA$),g_full(r),O (DOL),O (DOL),O (ETTFPE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
357,17.875,1.0004551137892794,1.009101645471806,1.033370355863227,0.94284202519047,1.0319357906106927,1.0730748105791517,1.0550043999388008,1.0842246384210708,1.0830712079546652,1.0723408093732576,1.1268666132396938,1.0890014716657794,1.1011183169694323,0.9754060469440362,1.082943049013954,1.0571947527436918,1.0208442168327336,1.0797129206103018
358,17.925,1.0004418327935174,1.0421222686542482,1.0279725624770553,0.9438023790543044,1.0563913163595262,1.0873604428977537,1.042627260120314,1.065949688747868,1.0804784147781472,1.078416123523451,0.948885695279014,0.9985892316983904,0.9820213862252652,0.9609350374412872,1.0031077350092434,1.0211817482526528,1.1130579822399858,1.1041285590304442
359,17.975,1.0008730154123175,1.041475451350636,1.021618776535776,0.9262021944340872,1.0824601995836112,1.063069447852398,1.0467203826672573,1.0581267072150295,1.0946269457679016,0.9945393282461834,1.1008831419592544,1.1817643523889132,1.1008831419592546,1.066433737516992,1.0155085309501692,1.04097113423358,0.9825569267010488,1.090933469247669
360,18.025,1.000967621144499,1.0209310352732943,1.0288154953662003,0.9467648056278648,1.059448507885166,1.059448507885166,1.112005018447635,1.0613390298478445,1.055667463959808,1.1022315927860296,1.100742090633616,1.03520399592742,1.0486095152991413,0.9741344076784644,1.0798890604998268,1.038183000232247,1.0009454464219083,1.07285192277975
361,18.075,1.0006099727931188,1.018963760954224,1.0265927443984566,0.925564100952783,1.0460749076754874,1.0908207430505352,1.098717066940249,1.045322876828848,1.0566033395284402,1.0961419310108478,1.0398535615805609,1.0102281039856738,1.0413348344603055,1.0398535615805613,1.026522105662861,1.0724415649349373,1.035409742941328,1.040488392814737
362,18.125,1.0013464396052798,1.0284533014166466,1.003093216593463,0.9337225917178066,1.0646177658681009,1.0698529779236512,1.087802276399826,1.0649917095863544,1.0743403025426952,1.10188748978738,1.0547479180317698,1.1121992711089197,1.0076083462761602,1.1077799362568308,1.123984164047822,1.0341243553886903,1.038543690240779,1.1032102838927664
363,18.175,1.001288390918927,1.033351870452098,1.0334217340090213,0.9408160014991128,1.0885193594705689,1.0743875741409208,1.0602557888112722,1.0706686832646966,1.0851723576819683,1.0079321211194383,1.0240473149164069,1.1207384776982128,1.0650678082177791,1.0592077377461544,1.158828935763773,1.021117279680594,1.018187244444782,1.0507764118635112
364,18.225,1.0006141678448313,1.034846199247059,1.0283844900668546,0.9396220502149666,1.0344742100337077,1.0459396017073026,1.0818151821053257,1.0869931009256588,1.0973489385663249,1.0767157166004515,1.027178051695966,1.0300920319844649,1.0315490221287145,1.0898286278986984,1.0548608644367077,1.053403874292459,1.0563178545809575,1.1303864759957687
365,18.275,1.0009407120809446,1.0182042461821634,1.0272564861719746,0.949702315232204,1.049419856613263,1.0725931657498342,1.069282693016038,1.0762714687873849,1.0549373111695897,1.0085238146594022,1.086771352003666,0.9983806153740346,1.0099728431287405,0.9824413022113138,1.0505456402702107,1.0519946687395487,1.085322323534328,1.0558981740038882
366,18.325,1.0012126400363108,1.034784750996998,1.0230328620137692,0.965873604532938,1.0393110520979618,1.061992250700592,1.0707720695145142,1.0766252820571285,1.0554073865901512,1.1139949401653728,1.0044689175876649,1.050585137620384,1.063555324504586,0.9583526975549456,1.052026269496406,1.0275270276040238,1.0549085332484511,1.0724668134522355
367,18.375,1.0010725241157532,1.04406145166209,1.0310747625743122,0.9485308385656196,1.0427585765382226,1.0500353286424673,1.0718655849552,1.0882382771897503,1.057675918351923,1.1065073351241943,1.0792746416431578,1.064941645074192,1.0663749447310886,1.0133428574259136,1.0377089515931563,1.0090429584552238,1.0348423522793626,1.059881219754945
368,18.425,1.0009123582061272,1.0288853216950324,1.026438022614688,0.9343020017770408,1.04832461571485,1.0656941640594524,1.0830637124040543,1.054838196344076,1.0743789382317532,1.127595111285007,1.0292334644093242,1.0049994354689384,1.014978153267921,1.0206802777244823,1.0577440866921313,1.0605951489204115,1.0862547089749377,1.0430960271825462
369,18.475,1.0013320182422156,1.036170276024529,1.0268396725601645,0.9557030411082834,1.0527354778272051,1.0764895091217674,1.046976924786099,1.0826079717279429,1.0642525839094168,1.054862216166249,1.0931435062690569,1.0066561471478994,1.035012658335164,1.0123274493853522,1.1314247963718642,0.9981491937917194,1.0973969829471466,1.080426479058034
370,18.525,1.0011494836019197,1.0178072360771255,1.013839569943756,0.953591721274894,1.02665611441838,1.0803515178921452,1.066032743632474,1.0785616711096864,1.0971760776472577,1.0562265527758512,1.025202541879899,1.0125109010588271,1.0153312656857312,1.0999422044928764,1.0393043650144225,1.0632774643431135,0.9702054316552547,1.0869483817474923
371,18.575,1.001243868431543,1.0334714681978925,1.0253112507931843,0.9482019088138424,1.0592332642542437,1.0877168478308286,1.0478398308236097,1.0524684131548043,1.1190487897650718,1.0323141199271295,1.023898515688593,1.0253011163950168,1.072989540413389,1.0631713354684302,1.0323141199271295,1.0771973425326569,1.0267037171014386,1.0853553262332798
372,18.625,1.001181517080283,1.0156223282759795,1.0163541405130443,0.9364475018675568,1.0663026285983783,1.0751560213964388,1.071968799989137,1.0652402214626109,1.104549285485999,1.0421248177207665,1.046310057952577,1.103508341120652,0.9849265345526927,1.063051018879818,1.061655938802548,1.0644460989570883,0.9779511341663424,1.0212840296276704
373,18.675,1.000809039935338,1.0181980927399856,1.022234622515584,0.963181575507886,1.0711677474068664,1.0637706666125406,1.10639194166556,1.0524989244497585,1.133514571244754,1.0615291269778968,1.118421537704816,1.082343423585306,1.0656919862993786,1.0434900699181409,1.074017704942342,1.046265309465796,1.0518157885611052,1.0938550039538937
374,18.725,1.0013773549114298,1.0277746072987102,1.023825425330224,0.9303539725647306,1.0454841569004716,1.0577468732180038,1.0777175826494136,1.0675570462720294,1.0426812503136076,1.0130808580250528,1.042065460230129,1.015841296330298,1.0669094049773378,0.9951380090409576,1.003419323956694,1.039305021924884,1.0047995431093164,1.0578112256651513
375,18.775,1.0011220864296322,1.0263013793403244,1.0219803860361352,0.941622409319189,1.058393567838706,1.0705910570959845,1.0862735432839137,1.1082290239470152,1.0768640515711565,1.0200480410047854,1.0543699804733184,0.9870989791149948,1.0694716338394723,1.0969291854142984,1.090064797520592,1.0845732872056275,1.096929185414299,1.120142023658934
376,18.825,1.0017822223183193,1.0293227185699927,1.0317322428384403,0.9618478987687568,1.0389127253465351,1.0593651280143517,1.052778761053529,1.0482722994487557,1.10928285655953,1.032389385820745,1.0678948408886533,1.0911099461253635,1.0119054694354124,1.0255614136923008,1.0597012743345209,1.0351205746721217,1.09520672940243,1.0521208318082478
377,18.875,1.0010387369282283,1.010014148131298,1.022710580470558,0.9548485618390448,1.0744490405431637,1.0803109255525445,1.0506566837403786,1.0996206644069793,1.074104223777905,1.04730255702378,1.0092682229165604,1.031002128120686,1.1315214396897648,1.0812617839052254,0.99160942493821,1.0486609260990378,1.0608862477763583,1.041979967994198
378,18.925,1.0010195437475922,1.0109345511129808,1.017378139302878,0.9368889360998928,1.0499142943768194,1.055745246028046,1.054716254560183,1.0550592517161366,1.070494123734091,1.1174431586870197,1.0269126972214446,1.1066335513478462,1.0498831128171875,1.0336687018084276,1.051234313734584,1.0971751449260696,1.1012287476782592,1.066511156759843
379,18.975,1.0009318746166018,1.0199715264717404,1.032919069257343,0.9523713101164428,1.0546241998174266,1.0488239373143864,1.0389293718680244,1.0839667042445689,1.0829431285087383,1.038981067612258,1.0631746759137075,1.005378833860244,1.1061855351162853,1.1317232327678155,1.0094111019104863,1.1142500712167684,1.024196084761372,1.002512357593235
380,19.025,1.0006156683564384,1.029154701711589,1.0112380626445574,0.9553941998391384,1.026687669285989,1.0742037928231916,1.0572337487027623,1.055876145173128,1.0765795990000515,1.0803232935817713,1.0736381246858449,1.049571516660508,0.9599902534550891,1.0575937193356202,1.0696270233482883,1.0482344828813228,1.0201567735184294,1.0755891025473092
381,19.075,1.0008309281122925,1.029791983115144,1.0204682936893053,0.942536636363326,1.08309753057247,1.0452836516996151,1.0074697728267612,1.0547371214178292,1.0388687972479709,1.0307760542316209,0.993535112917446,1.005505415482716,1.10924803771506,1.0680169955457954,1.038756255941801,1.028115986994894,1.1025978696232437,1.0708534958135296
382,19.125,1.0008428499479856,1.026812111067913,1.020187109736825,0.9585774653236472,1.043183872599068,1.0364666551322357,1.0546031422926834,1.0690451598463722,1.0384818203722854,1.0849323969156532,1.0756707788932025,1.0703784257375168,1.0081932761582046,1.1259481338722206,1.0889016617824183,1.08228622033781,1.037301218514478,1.038529800497049
383,19.175,1.0006976159753258,1.0185768784444535,1.034331302679698,0.9500064744828568,1.058465554896154,1.0534538808672895,1.047439872032653,1.0621407825173212,1.05111509965382,1.1042894673297718,1.0555901702008066,1.1253486228449998,1.0397958035643855,1.0898112979130523,1.0437443952234915,1.0266338313673682,1.0108394647309462,1.039325733128777
384,19.225,1.000442110965359,1.0152836801788083,1.0347651382486598,0.9643435272887008,1.0888636487349403,1.0366806228340284,1.0812190016284369,1.0735743545219345,1.0669268352988888,1.009516442008946,1.0357036389482173,1.0736750745101624,1.0553440366526723,1.0776031540510536,1.0828405934389076,1.0082070821619822,1.0304661995603637,1.0828673150684374
385,19.275,1.00077879927391,1.0185331899661174,1.0367334842065312,0.9481122252360252,1.0408981931747487,1.0174217726806551,1.0032036588602882,1.0984319560757674,1.0438740774627322,1.051178520715058,1.058993974400672,0.9964703449157614,0.970418832630382,0.9990754961442992,1.0394553401866369,1.045968218257982,1.0121012522869888,1.0610275873494786
386,19.325000000000003,1.0003778727104928,1.015803101426778,1.0381114673846237,0.953174231925506,1.0289399861830324,1.082229077539059,1.0897948127315815,1.0684133871874966,1.0911105927650628,1.1170175041818828,1.076846341038451,1.0379710218673877,1.03537933392265,1.084621404872663,1.053521149535813,1.0600003693976563,1.0250125821436995,1.033726471712996
387,19.375,1.0003448656552625,1.0188049985263885,1.016468853827861,0.9449977762612078,1.0455618946888785,1.0514523842364225,1.080577582554829,1.0596336197191207,1.065851358685972,1.1628262699408929,1.0764522565417356,1.030042338894427,1.0184398594826003,1.0339098320317026,1.1009463797444818,1.0158615307244163,1.0841872428162873,1.079622548535217
388,19.425,1.0001442457648466,1.0204781778046528,1.030141681076642,0.9557700977462542,1.0815332641541715,1.0284658583573223,1.0551623447091112,1.0701384224186514,1.0655804857244435,1.090155854350573,1.0952859995475166,0.9862704141124596,1.0798955639566854,1.0952859995475166,1.0773304913582131,1.0696352735627976,1.1158065803352923,1.0680255596362047
389,19.475,1.000395808587534,1.0171920963752683,1.03319505870982,0.9390262270323848,1.0743674652262427,1.0274023514313066,1.0312891194695075,1.1057855068683724,1.0497512676509655,1.076909568564358,1.056494221292996,1.0705297725420575,1.051390384475156,1.0258712003859534,1.0947729974268006,1.020767363568113,1.006731812319051,1.0591112396613285
390,19.525,0.9997628790915448,1.026033552793672,1.0187086333360031,0.94421981583832,1.070160953788437,1.042770504805595,1.0418037830767886,1.0488930757547004,1.0650051045681366,1.0561679008856162,1.0269709517024797,1.0434735751538171,1.089173147788291,1.0599761986051552,1.137411585569125,1.0675927940442342,1.127256124983686,1.0442896389508614
391,19.575000000000003,1.0002780437769174,1.0100781746902632,1.0218827970884088,0.9524266108956124,1.059250820376854,1.0352060832314955,1.0698305047208114,1.0432209956132816,1.0909898734087278,1.0343608742894157,0.9674242120948622,1.015416535932466,1.0394126978512683,1.050779300865438,1.014153580042003,1.0457274773035847,1.0495163449749747,1.0589498522384355
392,19.625,0.9997534337883004,1.0149446732298426,1.0240526901344915,0.9575926292833844,1.0720412455989026,1.054817137517278,1.0379119944001272,1.0879894938226289,1.0487568031922612,1.1095147961221676,1.0906668664032184,1.0127620902315595,1.040405720486019,1.0655362934446182,1.020301262119139,1.130875783136977,0.99642721780847,1.020980813326693
393,19.675,0.99995046089328,1.010627318849486,1.0116408077841506,0.9483953044522084,1.0583484313115856,1.0523188600387463,1.0240750788133393,1.086274866680527,1.0853228291111312,1.0613776417596628,1.0488761383231535,1.0426253866048991,1.1038827534437954,1.0713788445088708,1.047625987979503,1.0951317010382389,1.0876307989763332,1.062104770020767
394,19.725,1.0000450343543084,1.0231861407621097,0.9985110431066284,0.963999742979382,1.053621194645452,1.0662507564631971,1.0409916328277056,1.048253630872909,1.0561471070090012,1.065954153117476,1.0174451543174978,1.002519308532889,1.0709294350456788,1.0634665121533746,0.9788867193739252,1.065954153117476,1.043565384440563,1.0378793479511896
395,19.775,0.9997858095584063,1.0266348179054383,1.0155989067219298,0.960291260196945,1.0250532006876956,1.045786731562776,1.052697908521136,1.096049836714486,1.0822274827977658,0.9999311676393308,0.966517626146432,1.0333447091322294,1.0098314762298195,1.0778960977894267,1.0246819391155524,1.055620403460828,0.9850807047535984,1.0630582628483247
396,19.825000000000003,0.9997745185352755,1.0188205433168025,1.0322083067815155,0.9556844006336596,1.0439564757328377,1.0620850612395754,1.036454992074877,1.0592720048678397,1.0617724994204936,1.0798537270758557,1.0921667684336192,1.0207511285585908,1.0786224229400794,1.0650780774465394,1.055227644360328,1.0946293767051716,1.040451994731012,1.0552150800324118
397,19.875,1.0001800198546211,1.01305819775198,1.030468309801005,0.9576584032872574,1.0769623870375542,1.022538934039699,1.0337346157992575,1.0620348113581424,1.0598578732382284,1.0425743039225457,1.0817780380300914,1.0683017544306226,1.0450245373042673,1.0425743039225457,1.0474747706859888,1.0437994206134065,1.053600354140293,1.05692567087263
398,19.925,0.999679496636532,1.0175717297643798,1.0116424343381607,0.9655430872002866,1.0768244399399682,1.0304095933908315,1.0455717765968828,1.0625905536648996,1.0582585013203136,1.0775745788740951,1.0190637420121536,1.0751366273381813,1.0726986758022676,1.039786330067425,0.9593339293822548,1.082450481945924,1.0068739843325822,1.086517880681863
399,19.975,0.999735690762063,1.0131779580960432,1.0252664545989874,0.9322884857101774,1.0360335365044433,1.0606643486650245,1.050812023800792,1.0825241944575408,1.071132443833271,1.0794640026436493,1.038226051980859,1.0406518137845524,1.0285230047660845,1.0273101238642377,1.0770382408399564,1.0163941957476166,1.026097242962391,1.0684243111696974
