,r ($\AA$),g_full(r),O (DOL),O (DOL),O (THF),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
356,17.825,0.9995272779231266,0.9859552321549668,0.996657101691021,0.9965702289148184,1.0831456799823955,1.007577376727811,1.0029270196044515,1.021140918337608,0.9947888946385728,0.9968909500049404,0.9938376852269772,1.039636656896423,1.0732225694540172,1.0213170682286448,0.9984175823939224,1.0228437006176263,1.0350567597294789,1.0050070262769744
357,17.875,1.0005237416375243,0.9938402140219936,0.9812434630575542,0.9880559047314552,0.9984801843595574,1.0065728450587286,0.9799826741900256,0.995782630793168,1.0254557200234595,0.9290794880606096,0.9685501852657992,1.0778536544494002,1.0171295049029547,0.9761407039591046,0.9898036376070548,1.067226928278772,0.9837312226524104,1.0290419719951034
358,17.925,1.0006949588747454,0.983768030313574,0.9934149323305528,0.988244952695742,1.0021148652057963,1.0289401197237331,0.9787385719830224,1.0396702215309086,1.0159107103864498,0.97372190100824,0.9903280109479156,1.009953413603896,0.9737219010082396,0.9812701327990015,1.0039148281712864,1.0054244745294385,1.0069341208875904,1.0177173091601075
359,17.975,1.0003200326484714,0.989184628066364,0.997775650384375,1.0030709207092123,1.0018828199002554,0.9965475747581466,1.0056937092874765,0.993117774309648,0.9896879738611496,1.032866505433323,1.0523828783557554,1.0418740621667542,0.9578035326547388,0.9878287217661724,0.9322821219100196,0.9683123488437404,0.9758186461215989,0.9898201883909102
360,18.025,1.0004328618581206,0.9765848725851834,0.992461407292954,0.9843482629335644,1.0202078286256389,1.0023958791659786,1.0095964544794578,1.027787381587196,1.02892431453143,0.9360747907523504,0.9942995385024966,1.0405807482526137,0.974891289252448,1.0614819397526651,0.9360747907523502,0.9539900977523956,1.0181866145025569,1.0491880173470216
361,18.075,1.0011531712702286,1.0013509907515117,0.99391679333732,0.9864032264205234,1.0059030070143546,0.9881894658642332,1.0085411939941609,0.9712296924226276,0.986305046592944,0.9695051632713252,0.9576276115007734,0.9294184260457112,1.055617413607829,1.0363163919806817,1.0170153703535345,1.0392857799233195,0.9798980210705583,0.9853974487398328
362,18.125,1.0009301721741644,0.9838639154173918,1.0005515092021138,0.9892394708382404,0.9917402863624564,1.0217248755192956,0.996237974735982,0.9681274224014448,1.0089814251276392,1.012888507957166,1.0114119940971695,0.9951703416372152,1.0793316316569794,1.0114119940971698,1.067519520777013,1.0291301604171206,1.033559701997108,0.9779795016958348
363,18.175,1.0011097840516638,0.9761472612981033,0.9910625673710228,0.9874689360068646,1.0217022365671151,1.0120107888652752,1.009028804957016,1.0079105609914187,1.0149927727735333,0.9999811946899138,1.0131968051924236,1.0601856425346812,1.0792748577049722,0.980891979519622,0.9852971830204584,0.9823603806865672,1.019070409860206,0.9805173873851952
364,18.225,1.0014297509932446,0.9939890468495316,0.9908551922213364,1.00781440791534,1.004982716025569,1.005353421564494,0.99608578309137,1.0009049550973943,0.9857060280014708,1.0032639903450984,0.9463101393648092,1.0616781964787287,1.019327897031847,1.0018036351917576,1.051455710405344,1.0164071867251656,1.036852158871936,1.0090756077920673
365,18.275,1.0012089675486984,0.9805924501565184,0.9964531417150608,0.976691736244172,0.9821630688570424,0.9899053453007348,0.9674158756309604,0.986587226824867,1.0212431309061587,0.9847103113233654,0.957115184604864,1.054424315664843,1.0471624402126052,1.0355434394890255,1.000686437318287,0.977448435871128,0.922258182434125,1.0035615471912134
366,18.325,1.001654865929113,1.0005287772623386,1.0016997920102526,0.9797810354879912,1.0288779315804049,0.9797440602932432,0.9896441686869256,1.0123777509242684,1.0288779315804055,0.98367743669208,0.9677883738380234,1.099234257448859,0.992344198248838,1.071789512519124,1.0212334034380333,1.0414558470704696,1.061678290702906,0.9980925605058724
367,18.375,1.001706772122812,1.0011884224743066,1.0019420198909772,0.9873639110258858,0.9605616168477796,1.0167220150993206,0.9901005276164472,0.9911945613486196,1.012710558081353,1.0128100156933688,0.9883876465206208,1.0717110236982317,0.9797679868125924,0.9855144266179452,0.9898242564719594,1.0128100156933688,1.0702744137468931,1.0066970937575732
368,18.425,1.001693419402203,0.9912648629529982,0.9792726567473528,0.9792387597550224,0.984371440924298,1.0014184039764138,1.0104859375147737,1.0181026656869958,0.9647855684814424,1.0230376021218122,0.9530252522559342,1.0216087786551618,0.9958899562554512,1.0544717183881254,1.0401834837216193,1.048756424521523,0.9987476031887528,0.9738160916788288
369,18.475,1.0017202831085563,0.9780454574681752,0.987533148990178,0.9882115246288936,1.0032201607088658,1.0043023831044529,0.9732786744309676,1.0144031254632615,0.997809048730932,1.0175076826384797,0.99903338113806,1.0345608840234817,1.0374030842543156,1.0132443822922286,0.9876645802147253,1.043087484715983,0.9990333811380604,1.007313464463601
370,18.525,1.0016794936580422,0.9855797277467172,0.9960947351006006,0.995505432490658,0.9960179983605428,0.9845365228751188,0.96910829019158,0.9996059594497376,1.003552716647853,0.982340255784157,0.9879940126519792,1.003541844038491,1.0332240675945588,1.0205031146419583,0.9583117890959116,0.9809268165672008,0.999301526387624,0.9828450555044989
371,18.575,1.0023142032290675,1.0038124939879196,0.9932869772874524,0.9803289242700504,0.958901903719574,1.014573171669054,0.969964783889022,0.9960160823525608,1.00850643093097,0.9798705495148428,1.0051756713100612,1.023451592606608,1.000958151010858,0.9883055901132488,1.0276691129058109,1.07265599609731,1.0276691129058104,1.0144857756440162
372,18.625,1.0023201522206802,0.9810261227384804,0.9882944647299498,0.9969423964202084,0.9849962686110256,0.9739927066914076,0.9757674747429588,1.054922129842151,0.974702613912028,1.0039809086776212,0.9536420330336182,0.9746165645519528,0.987201283462954,0.9927944918678429,0.9941927939690652,0.9746165645519528,1.100463753661961,0.9892701998372108
373,18.675,1.0015774172778902,1.0047642275056652,0.9932899248217602,1.0021790955919094,0.9539558723665198,1.0079733588476736,0.9783166996031186,0.9991469721677462,0.999146972167746,1.013911109886897,0.9388065832286084,0.9652322500157842,1.0236468818611195,1.0347734784030884,0.995830390506198,1.0083478116159126,1.066762443461248,1.0036502306779131
374,18.725,1.001902302738453,0.9855514377230956,0.9897076557146988,0.9914632794489666,1.0134838614952335,0.9990857886188284,0.9671290902833936,1.0134838614952333,1.0219120017155676,0.9725350186065368,0.9697682048978412,0.9822188665869718,1.0251044790717554,0.9932861214217548,1.0693734984108865,1.016804037945668,1.0458555818869733,1.0173969265975318
375,18.775,1.0018235494341132,0.9920552787226784,0.990611621087284,1.000919049857643,1.00355204316455,1.0077436980611651,1.0189214444521375,1.0140311804060864,0.9972645608196278,1.018275760238264,1.033412291809373,1.0003871320178623,0.9948829387192768,1.0471727750558364,0.9811224554728138,0.9659859239017046,1.03478834013402,1.03005641885437
376,18.825,1.0015764532264866,1.0046771130942955,0.987836761276577,1.0173964001189428,1.0142109413684417,0.9982281721656492,1.0013552357053268,1.0218548744654277,1.006914459775862,1.003292541063241,0.9978175476604398,1.027930011375844,1.0361425014800454,1.0484612366363475,1.0594112234419475,1.0662549651954496,1.0730987069489502,1.0462544790913404
377,18.875,1.0016286462755453,0.9818959234056924,0.9924141499210488,0.9959292825150844,1.0109184373091735,0.9770483494950544,1.0067710796176497,1.0382218754450454,0.997093911670758,1.0646979366677083,0.9816460515823766,0.996622621023993,1.0510828735389657,0.981646051582376,0.9843690642081246,1.0129606967784854,0.9516929126991416,1.0246724296535166
378,18.925,1.0017971560060397,1.0011274434442825,0.9964773450036672,1.0042692991717248,0.9945825292501936,0.9777368521215168,0.9966452652251332,1.034462091432365,1.026554936861762,1.052307882973134,0.9764658733894848,1.0076152701827692,0.934481903798536,1.0170955213807256,0.985946124587441,0.9818831597883168,1.0848116013661266,0.9768528224179708
379,18.975,1.0018566310853907,1.0069084663142924,0.9951516712313146,1.0086970626365548,0.9828502780742951,1.03380528553187,0.9934516554647972,0.9944775952122652,1.033121325700224,1.0696717245822398,0.9686322039982752,0.9726737848216336,1.0750604990133843,1.0157839802707915,0.9457299126659096,1.0130895930552193,0.9807569464683504,1.0438413491839718
380,19.025,1.0021442148461752,1.0029649280702209,1.0038596336260377,1.0015439251286302,0.9821133726551052,0.9810928184057236,1.019873879882233,1.0304196071258451,1.0293990528764634,0.9246840017126208,1.0345739845248454,1.0613764193570954,1.0801381237396703,1.0399344714912957,0.9876697235684084,1.0640566628403196,0.9488061930616456,0.9851125524900238
381,19.075,1.0018774505158463,1.0022274939862712,0.9997481490915384,0.9917900983934338,0.951252749777756,0.9965988431502992,0.9935532100133376,0.9972756505140684,1.0253631561104948,1.0224918521429889,1.0238249575564742,1.0038283763541984,1.073149857855418,0.9571696868822238,1.077149174095873,0.9838317951519234,0.9451717381608592,1.0010533405955158
382,19.125,1.001540796225232,1.0012943281480984,1.0055314733502665,1.0074994899202738,1.028761342201462,0.9930778663266728,0.9913946835023906,0.9738895821298528,0.999810597623803,1.0251093455281697,0.9137132458847466,0.9813465920968252,0.9747158718799548,1.005217184877559,0.9574759993160914,0.9879773123136956,1.0145001931811777,1.0011846244191354
383,19.175,1.0019636567083825,0.9926820392744666,1.014701097120088,0.9949353316718164,0.9922590797896954,0.9952730290701912,0.9979520950972978,0.9848916482151516,0.966138186025404,1.0224087205720225,0.9973432164547726,0.9551276305730892,0.9854700829255486,1.0487934617480748,0.9709584752787208,1.019770246454417,1.007897112925194,0.9968585987597036
384,19.225,1.0019637902474228,1.0047986606725146,0.9996041238406352,0.9884566698881692,0.978775908688234,0.9864382115813004,1.0130896999050103,0.999430812139109,0.9827736319367906,1.0315337412563057,1.0197222862037525,0.9685393143093556,1.0630309547297805,1.0748424097823337,1.015785134519568,1.0275965895721209,1.0289089734668495,1.011124832526043
385,19.275,1.0015182909398972,1.0067524201340632,1.0056317309836351,1.0036825061942638,0.9965723480906918,1.0094976296256222,0.9674076102682834,0.9790072219021956,0.9929267558628913,1.027494602827329,1.0640509546432952,1.0823291305512786,1.0079108429259187,1.001382922958782,0.9178255473794316,1.0470783627287394,1.003994090945637,0.9957742407013032
386,19.325000000000003,1.00122106946389,1.0105306955139377,0.9916393769646424,0.9856010255456004,0.9568031185270576,1.0227440639803345,0.99669739052629,0.9986756188898884,0.9907627054354948,0.955943888025697,1.046862464332489,0.9949089921571792,0.9247718047205116,1.0156903810273037,0.978024113700204,1.036471769897427,1.042965953919341,0.959575329703256
387,19.375,1.0013606193464604,1.008587618308154,1.0029186263186418,0.9984368707954742,0.9954958491818712,0.9849996820735282,1.002711964068856,0.9764715462979991,1.000743932736042,0.9497242113656608,1.0259605766317477,1.0737698226460732,0.9742749052649088,1.0711855390777316,0.991072748459132,1.000117740948328,1.0194998677108933,0.9929186652936612
388,19.425,1.0012474030189982,1.002727759945276,0.990712436783983,1.0121971162857948,0.9949460934300616,1.0076725275539622,0.9942934557826826,0.9880933981325764,1.0089778028487213,1.0219712251010935,0.960267302076122,1.1222401000166728,0.9744077844360116,1.0104017395339118,1.0412537010463976,1.0206857267047404,0.9872627683995472,1.005561444551725
389,19.475,1.001123248767992,1.0079535881299455,1.0047821966745842,0.991756223903454,1.0067253776521152,0.9791305188644884,0.9989338881120788,0.9917916893670464,0.9956874341370644,0.9029077146268664,0.9975467668682092,0.9668530201953408,1.064049884659423,0.9476694285247984,1.0307983257638158,1.0103358279819044,1.0090569218705343,1.014616248436283
390,19.525,1.0006332108000366,0.9953953134200983,1.005649614423939,0.9849896784926384,1.0112654428116588,0.9857496427534922,0.9947932174576524,1.0199860327049564,0.9893024756729834,1.0217086183628918,1.0776926522457904,1.0077126098921676,0.997533694640732,0.9504562116028394,1.0242533471757511,1.0369769912400455,1.0077126098921676,1.026135927164857
391,19.575000000000003,1.0009298542378675,1.0243636323084315,1.0026315969715802,0.9978672895608276,1.0273141740291654,0.9784709602498618,1.0035352410050309,0.9983938500808938,0.994216469955032,1.027888685515007,0.9975077391451052,1.0532061408232578,1.0013053574413426,1.0190275761571184,1.036749794872894,0.9797855204293288,1.0342180493420694,1.0264419737831063
392,19.625,1.0007233986222817,1.003174755352712,0.9947664175840852,1.0049431307352874,0.9770081930153764,1.027201349528274,0.9920341698058616,1.030718067500515,1.0128147760054689,1.015101127083841,1.017619988441369,0.9848747907935036,1.0062851123324923,1.0213982804776611,1.010063404368785,1.0050256816537284,1.0352520179440663,1.0275797718703703
393,19.675,1.000970678544575,0.9938996807021188,0.990553418324958,1.0042896646983357,1.000039704443069,0.9796826621134388,0.9943142862878604,1.0363006860927222,1.0095820680350829,1.0086953029336028,0.9986710017864368,0.9773693618487084,0.9961649264996452,0.9949118888562496,1.0011770770732284,1.001177077073228,1.0412742816618932,0.9953594023003192
394,19.725,1.0007992486548798,1.0087837517803184,1.0056327888592698,0.9974069121357764,0.9614305870927884,1.0215595573191312,1.000989120136435,1.0073184854234185,0.9946597548494512,1.0210417001592875,1.0235350864844632,1.0123148480211734,0.9736673599809568,1.0484689497362154,0.9973545300701224,0.9998479163952976,1.0110681548585865,1.0062722025902628
395,19.775,1.0005448970463968,1.005522603110436,0.9976554046744284,0.9973227624053074,1.00852842803052,0.9924700609279428,1.0028607690531404,0.973577864336675,0.9685399452456698,1.0270485055980216,1.012163744647325,0.999759777188412,1.0010001739343035,1.0555776307535218,0.9799134292541508,0.9861154129836072,1.0183657283767822,1.0354401692972657
396,19.825000000000003,1.0003798182758024,1.0158767238574569,0.9968080685924192,1.004550765595124,0.9777584276559934,1.001254705154936,1.0162923227542595,0.9927960452553164,0.9808912646558524,0.9910207709553962,1.0157037291361035,0.9589329253204776,0.967571960683724,1.0045963979547852,1.0835818641330486,1.024342764499351,1.013235433318033,1.0003020669651823
397,19.875,1.0004293262489816,1.0073754551131529,0.9901593658378368,0.9959613444066792,0.9815729426623762,0.98469003679595,1.0289527734926969,1.035498671173202,0.9444795224728484,1.0241071089759597,1.0634013865385872,0.983584885239501,0.998320239325486,1.0535778171479302,0.978673100544172,1.0327027321927842,0.9860407775871652,1.0109881330167527
398,19.925,1.0000333071074703,1.006812339111904,0.9987718239037188,1.0021499957908455,0.9893688133648264,1.0244154202332354,0.9955717526335714,0.9837861680229558,1.0315488003922926,0.9493316599029272,0.9859853919455112,0.976211063400822,1.0091994222391476,1.0030904668987168,1.0104212133072334,1.031191661464698,1.0226391239880954,1.0055091145232955
399,19.975,1.0000330461740587,1.002995726821818,1.0214892033177525,0.9943748564185954,0.9730039190509578,0.9955314439766536,0.9939884628173598,1.010344063105879,0.9797930361518524,1.0138788926708082,1.0017220714157622,0.9761927467801664,0.9482320578935612,0.9749770646546624,1.0333298066788807,1.0236043496748453,1.0175259390473224,0.9906568830897408
