,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMA),N (DMA),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
337,16.875,0.9991392059876258,0.9869153706126028,0.9905295425898774,0.9716236161120224,0.990317045862724,1.0410660291434402,1.0025889982469165,1.02357646964502,0.999965564322153,1.035381922306453,0.9387388564113972,1.0730904725583494,1.0799802990274234,0.955963422584083,0.9921350115467242,0.9783553586085754,1.0558659063856632,1.012804490953948,0.9662981622876944
338,16.925,0.9992894131839644,0.9828076470649612,0.9893401006845356,0.9667556723628656,0.9909569766330134,1.0223189415347416,1.0275348545017549,1.0231882603625768,1.037097361607948,1.0036285867362744,1.0650472790726022,1.029089091193946,0.9931309033152884,1.0427874484810526,1.0616226897508256,0.994843197976177,1.0787456363597103,1.136963654829917,0.9680929619984208
339,16.975,0.9994033405370588,0.9980508564688496,1.00543781278757,0.9956536228348564,1.0011313288504522,1.0543303470019227,1.0357499351490198,0.9959964958358328,1.0232189597133412,0.9951322906333724,0.9702667500353012,0.9940978631940636,1.067293425038832,1.0366534224061386,1.0519734237224847,1.050271201354002,1.0655912026703485,1.0792089816182129,1.0025221269564526
340,17.025000000000002,0.99899687028344,1.0043827884005696,1.004059991425348,0.9793499755525646,0.9721959798741932,1.0421326531258532,1.0429917896906726,1.024090785264648,0.993161868931151,1.0180768293109124,1.025496645097989,1.022112167721427,1.0644181349284405,0.969652768384732,1.0491879867339151,0.9798062005144144,1.1337999211479408,1.0559569414870376,0.9647314619953452
341,17.075,0.9989501702608,0.992652627288838,0.985753077790184,0.9772319546833168,0.991031667273891,1.069348710705087,1.024507810296127,1.019383135963675,0.9993114948282356,1.0168207987974485,0.9959468096604652,0.9774410412377196,1.1271695312035672,0.9791233838216064,0.984170411573264,0.9740763560699476,1.1002520498613928,1.076699253686989,0.9698533328491716
342,17.125,0.9989910176507422,0.995877407901984,1.0134245030276,0.9952786777137071,0.9834590178787028,1.0524993070262083,1.0308464370551165,1.0393377586124073,1.0401868907681364,0.997730282981682,1.0319528819853103,1.0352979480533342,1.0620584765975225,1.0503507453594405,1.1289597979579975,1.0654035426655473,1.048678212325428,1.0403155471553696,0.9839102239164996
343,17.175,0.9987307825224552,1.0038849096514986,1.0012681480386627,0.9749084328916224,0.9933741974405816,1.0603093656500413,1.0176775002317875,1.0067029606191673,1.0134565234577029,1.006280862941758,0.932835867072688,1.1074308154552763,1.1307101419062875,0.989371374168002,1.0126507006190135,1.0608721625532522,1.014313509651228,1.1356985690029329,0.986028788664468
344,17.225,0.9993245933817052,1.0147785611763347,1.000509223111316,0.9726990651020676,0.989075875098961,1.056680566401175,1.027305014515519,1.002965271524547,1.0080010804192308,1.009679683384125,1.00016759991639,1.058028535448743,1.0249651437159697,1.1092767926345417,1.041496839582356,0.9869422432232802,1.0514158571021883,1.0448031787556338,0.9992398006585812
345,17.275000000000002,0.9988910260286072,0.9964503182608944,0.9806958532274296,0.9709137366433868,0.9937294834989244,1.0401419777754388,1.0576654286645564,1.0263735520768478,0.9925783253621218,1.0067639760818832,0.9878118455748224,1.0535563943651596,1.035476643447817,1.0502691669256432,0.9812373906957886,1.0157532788107158,1.1291626254740488,0.9943863004538565,0.971325393671532
346,17.325,0.999471153050615,1.0103451280195728,0.998577899764196,0.9747007359359134,0.9733603033148231,1.0125762856133835,1.0246060735211215,1.0391247830649428,1.0370506817015397,1.0233616127030791,1.0131670902441725,1.086703411310282,1.0474840400750232,1.0033622474353576,0.9657770166682352,1.0000939664990862,1.098142394587232,1.1193862206729972,0.9970924840065908
347,17.375,0.9993106867171924,1.0136038163698755,0.9916767501695494,0.9941133213091212,1.0039550124347962,1.023254347925073,1.0504751407356552,1.0471756506980092,1.0269662742174253,1.0211921666515444,0.9975958136550428,1.0739590111172372,1.0804580066459342,1.054462024531145,1.0447135312380986,0.984597822597648,1.033340289062879,1.0544620245311451,0.9897207552975656
348,17.425,0.99932432685159,1.0060233684102895,0.9990900578078754,0.9793446314309004,0.995041870527524,1.0362537878181148,1.0301026968734086,1.0112393513096445,1.024771751387997,0.99934724214988,0.9724936915811738,1.0888052294447024,1.082343477341173,1.0661890970823498,1.0548810309011727,0.9902635098658796,1.0371112126164674,1.0564964689270553,0.998736317471018
349,17.475,0.9995215283928096,0.9925384250124266,1.0077811435320645,0.9682756176075774,1.0029365199753597,1.04990336799936,1.0242164118114143,1.046641532292954,1.0482724501461578,1.0311478126875266,1.0552779836519597,1.0456407417921247,1.0649152255117955,1.0857959162081048,0.9862110836564744,0.99424211853967,1.0167290162126192,1.0954331580679406,0.979507628009072
350,17.525000000000002,0.9996262424359011,0.9820087025044952,0.9874922317879088,0.9824085795868264,0.988253250590625,1.0402723728350474,1.0058128437271057,1.0528399658038263,0.9940560632079252,1.0252723425174732,0.985382827004642,0.998159265604379,0.9981592656043784,1.0907884454524643,1.0285033072787515,1.068429677902927,1.0636385134280255,1.0348915265786198,0.9502639173331734
351,17.575,0.9995958281139592,0.9953609731817656,0.99801143225521,0.9782294945839112,1.0070864129942532,1.0621758425716883,1.0343617502994125,1.0138035081851215,0.9924390604977216,1.0081600691733554,0.9781960953727872,1.0448912836936592,1.060771090436724,1.1099984913402243,0.9686682113269484,1.0163076315561426,1.0353633996478202,1.0448912836936592,0.9897818727414536
352,17.625,0.9995975290461148,0.9995103352343716,0.9930346768924884,0.9826501270040244,0.9901223727229028,1.034513643366454,1.0072579565206887,1.0040514051270697,1.032108729821239,1.0485423057135386,1.0105495301103498,1.051603104771083,0.996338677343173,1.0973936303542082,1.0294973337999187,0.9963386773431734,1.0231813992367291,1.045287170207893,0.9341943926232186
353,17.675,0.9995787587984852,1.0029978978729386,1.0064420530910756,0.974126434278624,1.0100877782878932,1.008342673863626,1.0003715855326878,1.0155166533614692,1.0135238812787348,1.0270747314413295,1.025251043050463,1.0299612316096536,1.0189707916382094,1.0409516715810982,1.034671420168844,1.0566523001117332,1.0158306659320828,1.022110917344336,0.9743842108211098
354,17.725,0.9995060800338688,1.0007719720569266,0.9954114913257778,0.9875521291745488,0.986173004006624,1.0379333901854273,1.0093991389088524,1.047048498232111,1.0010766489531842,1.01375853840944,0.9991791692807525,1.0179137787047663,1.010107691444761,1.0179137787047663,1.0460156928407878,0.9851282122127416,1.1381275225088578,1.085046129140817,0.9836147871317192
355,17.775000000000002,0.9993204498491596,1.0098822111071974,0.984562973793316,0.9722085460370978,0.9942485382646388,1.05653544005969,1.0360431450641272,0.9958467202651382,1.0092455285314683,1.0072751155511257,0.9997756043289736,0.999775604328973,1.0680832543141825,0.968726672517514,1.0121951770535564,1.0059853906912646,1.046349002046161,1.0199574100064217,0.9467231182899036
356,17.825,0.9993520048014518,0.9898690913007402,1.0052552760457836,0.993646277404544,1.00153622431855,1.046697740970766,1.0216177501725143,1.0549271129514426,1.0063346307798304,1.0243608741660737,1.025049623913374,1.0096121295773297,1.0744496057887176,1.0806246035231355,0.9679308948700084,1.0404871182494193,1.0296808722141877,0.9741058926044264,1.0058787763552453
357,17.875,0.999747406189728,0.9875602115643064,1.0153788090731597,0.980055601084082,0.9915822482998364,1.0447471389776477,1.028380343066771,1.057217078719269,1.003830149200455,1.0303287711513986,0.9487073473880652,1.0653768593645905,1.039279731685631,1.017787979479429,1.0408148568432165,0.977874725382196,1.0715173599949346,1.0285338555825294,0.9919884781065312
358,17.925,0.9998960076816016,0.998729468425468,0.99516231747038,0.9707427771162672,0.9938602871884948,1.0273013955888088,1.0214886755081485,0.9912625310887108,0.994362648465064,1.0276889102608535,1.0243304497698058,1.0136444391164694,1.0090647202650396,0.9922724178097966,1.0686010653336273,0.9815864071564608,1.0075381473145626,0.9937989907602732,1.0152488984419696
359,17.975,0.999618399166162,0.9988277614661348,1.005198482855496,0.9745454075141542,1.0005039101125748,1.0400915476120174,1.0262185221529465,1.039320823975402,1.0458719748866303,1.0316135876092514,0.9776512554153406,1.0171216477147178,1.0034588196110867,1.0884719722558998,1.027748291795319,0.9776512554153408,1.0748091441522691,1.0505196719680368,1.0080750585848763
360,18.025,1.0001490345092647,0.9963178301942242,1.0072608398184402,0.966669591844204,1.0009621670377309,1.0596222547966585,1.0350957360599546,1.0278144258099953,1.051574490836177,1.0270479720994738,0.9435509693926089,1.139809571026271,1.0462093148625244,1.0643254934748618,1.035641544005327,1.019035046944017,1.0884803982913132,1.0039382314337346,0.952670678353921
361,18.075,0.999894137499532,1.0054188550265457,0.9996196007890502,0.9677705887887128,0.993726847728426,1.0133703870950137,1.050338016861172,1.0541491127133535,1.036618071793319,1.0430969347420274,1.0629492794992996,0.9758715136646112,0.957855424181572,0.9668634689230916,1.0479358715967673,1.0073996702599295,0.9968902847281568,1.0314211229039814,0.9772349762190246
362,18.125,0.999848207349199,0.9902672004135948,0.9958921003871832,0.9787366796070708,0.9950348262594948,1.0316647115726725,0.987320563426456,1.015367289604405,1.0165043190440517,1.0221894662422846,1.0033423418942038,1.0287245142337886,1.031710652156093,1.0033423418942036,1.0302175831949412,1.0585858934568304,1.0346967900783977,1.137718548397892,0.9326348618053582
363,18.175,0.9997190527891648,0.9975719946976748,0.990420179573848,0.9964070813583068,0.9947206377791394,1.030896293957057,1.018834618854085,1.0052652343632436,1.0139345633435035,1.0022498155875006,0.9844656980351094,0.9532835266041332,1.1284976327400948,1.00376894701619,1.0497997715095353,1.0111932735473748,1.1195884409026733,1.1062246531465405,0.989511209738954
364,18.225,0.9999634326267376,0.995204430758306,0.9954156969125854,0.9921586433715645,0.9939290241213822,1.0188749073669925,1.0278715952907629,1.0057547374781612,1.0319950772558242,1.0023809795067469,0.996792127917738,1.004175773309722,1.032233625799258,1.0588147492103976,1.0470009165832244,1.0012223151529278,0.996792127917738,1.0721053109159673,0.9492806301199358
365,18.275,1.000995277739509,1.0029331684474196,0.9990110834311444,0.9912777945237484,0.990721781925156,1.038658621963794,1.0252373332377724,1.0271014011163864,1.0129344852389188,1.0118160445117503,1.0045631258567806,0.9560973610128136,1.0750587838116428,1.063309507485832,1.0177810617233176,0.99281384953097,1.004563125856781,1.0721214647301902,1.0083846379270376
366,18.325,1.0000011519733725,1.0005324507608389,0.9903627391337791,0.9816362161076638,0.9882720068840932,1.0111222389904078,1.0285489882506025,1.0033358191081934,1.0077852018980302,1.0359646262336633,1.0005493369569811,0.9932460571251782,1.0093132727551446,1.025380488385111,1.0925706628376963,0.9947067130915388,0.9888640892260968,1.0925706628376968,0.9300950435591624
367,18.375,1.000198908252685,0.9993206846481306,1.0071489853320297,0.984642571193021,0.9792344617440928,1.0425037015044316,1.00267688871261,0.9971453869359678,1.0399223340086647,1.0425037015044307,0.9471719001781048,1.0706528994344529,0.9820371234975444,1.0038278880721945,1.0677474641578333,1.0169023468169835,1.009638758625434,0.9820371234975448,0.9695556107275748
368,18.425,0.9999542601160154,0.9926640984345356,0.9937665226432504,0.9834994067424662,0.9905191930160264,1.002743859781331,1.0075118444840223,1.032452072159638,1.0243831749704675,1.021815798592096,1.0243942891539242,1.00561131911302,1.0359530399483268,1.0706292923315344,0.952152096688908,1.0229494453046235,1.011390694510221,1.0027216314144196,0.9720850444874188
369,18.475,1.0005606656696546,1.0137505819617385,1.0027174011535298,0.9744656027565642,0.9935069888716556,1.059701961371753,1.0195755531958866,1.0447457546880212,1.021399480840244,1.0133741992050704,1.0231681379499244,0.9757460191966276,0.92832390044333,1.0490347481789954,0.941257205557866,0.987242290409548,0.9843682226063176,1.0705902567032215,0.9648949468783096
370,18.525,1.0001196508235617,1.0030373398402703,0.988246696815988,0.9919389165296296,0.957668820313496,1.0380252586738898,1.0394765348132446,1.024963773419692,1.053626477171959,1.0311316970119522,1.0733946173125724,0.983349529575299,0.9733445198267132,1.0733946173125726,1.021940281462702,0.9919252522169448,1.041950300959874,1.0605310333501048,0.9308159361140652
371,18.575,1.0002589466241656,1.0122880094285165,0.9876790791162644,0.9883999165263448,0.98947631175262,1.0216184392048842,1.0429096747799778,1.0176488868095288,1.042187937980822,1.0291966755960194,1.019289197716701,0.976641114130228,0.9880139364199544,1.0136027865718382,0.9368362361161866,1.0207108005029168,1.0420348422961534,1.0249756088615636,1.0043188500087954
372,18.625,1.0003398179819656,0.9994429382802916,0.9900027809898286,0.9849737892488865,1.0042450155602776,1.038394479592633,1.0032190011964777,1.0355230119684566,1.0042958015555428,1.0459320821060942,1.012409872948101,1.0661411231883635,1.0491733599545965,1.00958191240914,1.0307916164513484,0.9558506621688774,1.1170444128896642,1.0845228666916111,1.0094087719679794
373,18.675,0.9998044498078428,0.9900741898563782,0.998591966723453,0.9756244516436386,0.993284017395602,1.0199890762198225,0.996783164440232,0.9949980943033404,1.023916230520984,1.0324845671780636,0.980273970325709,0.997150997074502,1.0351243072592853,1.0548141717995432,1.0604398473824743,0.943707079036658,1.088568225297128,0.9858996459086397,0.9831729153965044
374,18.725,0.9996428291401108,1.001871927206828,1.0074089740811232,0.9840144440050128,0.9843675170025024,1.0568072323029407,1.031949535306568,1.0010549690396475,0.9975038694687368,1.0315944253494769,1.0617787717022156,0.9764447729224596,0.9820404449735908,1.033800411446558,1.017013395293163,0.9736469368968936,1.0855603779195258,0.9652534288201964,1.0321017252881783
375,18.775,1.0006053790828418,0.9934904320011976,0.9938222148064348,0.9898429780490188,0.9786047395187476,1.0444747300293158,1.0427086246352857,0.9773627250561772,1.02822656040424,1.02292824422215,1.0129952393393633,0.9726424070030424,1.006037854453791,1.0630884105154856,1.0255185321333942,1.0185611472478215,1.053348071675685,0.9475958214149812,0.9933441767237864
376,18.825,1.0004625902364717,1.0074272585888104,0.987691901822902,0.996469117093405,0.9741992113213784,0.9851776366645584,1.0375283741335388,1.0122313734773871,1.0501768744616142,1.0132854151713933,1.0712896489991353,0.978555273698177,0.956409751238246,1.0186940331568002,1.010389462234326,1.0131576525418176,1.015925842849309,1.0007007961581067,0.9722279815667678
377,18.875,1.0004268280417352,1.0076776692929847,0.9917890847237312,0.984942102283137,0.982509717483002,0.9995364110839456,1.0205057064213705,0.9789166040021436,0.9970899932945791,1.0061766879407965,1.0119273583287876,0.973377744678167,1.0422163404828462,1.0312021651540977,1.038086024734565,1.011927358328787,1.06286791922425,1.0312021651540977,1.0060269072598158
378,18.925,1.000812786238761,0.9906045296766526,0.9992252969444088,0.978275518814494,0.9959900741856594,1.041541408162218,1.0074722966802758,0.9953047568652972,1.0095581606485584,0.96923145726177,0.9134609327764892,0.998370344818681,0.9476985989225336,1.0243909710896757,0.9928923182353142,0.9613936653809516,0.9928923182353144,1.0558896239440376,1.003485032904172
379,18.975,1.0004050096724082,0.9917574147649068,0.9970195889163518,0.9756194844623448,0.9872237690792982,1.0142733234607757,1.0315640381464348,1.0025156374745268,1.0256851951533104,1.009777737642504,0.991753477485332,0.9672321002947606,1.0639553103242363,1.0762159989195224,1.0081010622790458,1.0258109458055702,1.010825659744665,1.0476077255305225,0.978478015344178
380,19.025,1.0003763155534058,1.003288990276664,1.003676734813968,0.9836661264347916,0.9879414486115772,1.0216770292957809,1.0295890062903277,1.0237410232943582,0.9779891563258938,0.9828051423225742,0.9933231723456272,1.0678562889609204,1.0055195005190394,1.0258467141413916,1.0746320268350371,1.0272018617162153,0.9838371393218628,1.00958494324351,1.028100684087271
381,19.075,1.0006056684462137,0.988007604256582,0.9898718908414896,0.987447224317202,1.009987797531437,1.0580760985170234,1.0214609165825723,1.043361586150842,0.988609912230168,0.9951116735082478,1.019127748659816,0.9773381187544538,1.0083433280390772,1.0272160641253705,1.013735538349447,0.9935147496855622,1.0231719063925937,1.002951117728708,0.9873109567009274
382,19.125,1.0005258884618322,0.9967254680663438,0.9992834700375136,0.9653679343423232,0.9704448101474368,0.9861707583945322,1.013403640918371,1.0505084433571024,1.015786518139207,1.0188502174231395,1.021852023792244,0.9775985896910048,1.028557089565159,1.001736826473499,1.0366031684926569,0.9708935239180904,1.0245340501014093,1.0325801290289078,0.9812521663468592
383,19.175,1.0001596356534646,0.9951603690337154,0.9893076071625204,0.9834878093462572,0.9852554611775026,1.0311528970961217,1.0037232141191803,0.9935640722758692,0.9874685871698822,0.9993209193204124,1.048546579343003,0.9671708270021346,0.9831791717249284,1.0111937749898177,1.0538826942506017,1.0245340622588128,1.0085257175360185,1.0258680909857123,1.0116293762067643
384,19.225,1.0002484510798273,0.9839152124537676,0.9882819809402478,0.9974707450877074,0.9872548761403688,1.0396083059198016,1.010973598854609,1.0092892043213622,1.016363661360998,1.0065941730681682,0.956838179401236,0.9581652781244,1.029828609175255,0.982053055141352,1.0948564466102908,1.055043484915371,1.033809905344748,1.0961835453334547,0.9822426406732312
385,19.275,1.0006269195520117,0.9815873956198864,0.9987121324301363,0.9768082005342404,0.9912195785567904,1.0167948084205527,0.9936706021644492,1.0184704755405602,1.000708404068481,1.0298650119566115,0.9941276022880872,1.0020489377644868,1.0403353925670815,1.039015169987682,0.9664029281206904,1.0007287151850863,0.994127602288087,1.05089717320228,0.9735967940125216
386,19.325000000000003,1.000103050758112,0.9929245086917108,1.0038226897623197,0.9750749977575452,0.9841080739733852,1.023209118140708,1.0015380224485786,0.9988708106710856,1.0048720371704447,0.9952033944770328,0.9876766036655468,0.9758560060152944,1.0060642000103848,1.0060642000103843,1.019198197399554,1.0402125932222248,0.9706024070596266,1.0047508002714671,1.022521902861303
387,19.375,1.000014482242752,0.9926665616228264,0.9874948006150616,0.9918967961854478,0.9946999290148304,0.9917319060190144,0.994053686400998,1.0122962465451608,1.020588319337962,1.0258952459253543,1.0217843880195892,0.9734390908882274,0.9982650542800084,0.9812788688014212,1.011331350801997,1.0230910176717882,1.003491572888804,0.9695192019316308,0.9992116941300708
388,19.425,1.0003436168256548,0.9935759199831138,0.992336119733571,0.9886835686351114,1.013535992834252,1.0249104407515433,1.0275502615905685,1.0473489178832571,1.015341090210077,1.010061448532026,1.0022319799071904,1.0139311858983246,1.000932068130398,1.1049250102738155,0.9866330385856772,1.0542284509788988,1.0022319799071904,0.9944325092464342,0.967810846633954
389,19.475,1.0002624167568273,0.998286536442584,0.9984715527896116,0.9779013669335876,0.9900598535551746,1.017356503411291,1.0019270888710103,0.99207852639849,0.9966745222189995,1.020639357568797,0.9078583951940936,0.9906261121348656,1.0333032161824511,1.0384761984912494,1.0048518134840607,1.0384761984912494,1.0216640059876552,0.97769365636287,0.9915894481260455
390,19.525,1.0001850899243576,1.0042244210452194,0.9925666560303368,1.0021252725153682,0.9883241305575252,0.9710002627270946,1.0278297432903352,0.982758086291903,1.031749017811938,1.0222774377180648,1.0190113756167287,1.0022851787947376,1.025444528240572,0.9778391988241336,1.0421707250625638,1.0305910503396467,1.012578222992886,1.0190113756167292,0.9743863026199076
391,19.575000000000003,1.000149394574223,1.0076469442302511,1.0006269285649882,0.9815047537130284,0.9955585577902224,1.0134874094372424,1.0076384920374768,0.9897667999826356,1.006013792759764,1.004714033337593,0.9152472597782084,0.9920512256337234,0.9690100358770688,0.9702901019746604,1.0099721510000093,0.9882110273409476,0.9715701680722526,0.9805306307553964,0.989673960023909
392,19.625,1.0004644983164066,0.992983906236516,1.0039158391492118,1.001019004663976,0.9908135447946392,0.9960448474520708,0.9918421265767452,1.0513267912736552,1.0345159077723551,0.997014706115607,0.9984645958348342,0.9844555262504162,0.9653522495443928,1.0226620796624637,1.0303033903448728,1.063415736635314,1.0303033903448733,1.0481331152704954,0.98721055663251
393,19.675,1.0002373464385688,0.9967653917784016,1.0065541886666234,0.9982562521405766,0.97171283745928,1.0051411809486654,0.9858424702744514,1.005784471304473,0.967187049956044,1.0106091489730262,0.9895949973499928,1.0035329550591476,1.0073342162525531,1.06562022121811,1.0212721739617086,1.071955656540453,1.016203825703834,1.0035329550591476,1.0218798585742594
394,19.725,1.000137262547553,0.9923196764629036,0.995505968893083,0.995588157972327,1.0106222073376812,0.9994118362175084,1.0198928985031055,0.9987718030210831,1.0173327657174056,0.997811753226446,0.9354182140476898,0.9177688137826392,0.9429822427327116,1.029968572610462,0.9618923144452656,0.9303755282576752,0.9984517864228716,0.9555889572077484,0.9810468020507034
395,19.775,0.999991803456312,0.9923324396541108,0.9864705602637484,0.9885022148758849,0.993409111378872,1.0071003266959522,1.011557931682909,1.000413919215517,1.0080555277645853,1.0156971363136535,1.022258113350732,1.0046978512809042,1.0598872463575089,1.0285296355185287,0.9883918936446346,0.9720859360083656,1.0034435468473448,1.0598872463575084,1.002278835587612
396,19.825000000000003,0.9997790026990278,1.000366808037452,0.9949510557897624,0.9910818647758336,0.9969877236553972,1.0245193234291337,0.977950263273263,1.005511543773676,1.0013931915149934,0.9925228943424468,0.9547089326945448,0.954708932694545,0.947221019496941,0.9634448314250836,1.043315905532863,1.0333320212693904,1.0258441080717855,0.9809166288861604,1.0039534230604237
397,19.875,1.0000453218769554,1.0045773425630136,0.9908395327501858,0.9797552886440184,0.9952684071687288,0.9761879946056424,0.9925786228650852,0.9938394404235036,0.9976218930987596,0.9887961701898288,0.9710205529457606,1.0219308376909992,0.9735039814699183,1.0157222663806045,0.9809542670423924,0.9759874099940764,0.9921296954011034,0.9908879811390244,1.0085253918820234
398,19.925,0.9999182872598408,1.0024877718596852,0.9930019927665666,1.004779485980219,0.995658592205707,1.0202202416541115,0.996698410075858,1.0158294997595043,1.0286881010222826,1.0032845229177685,0.9883921148033762,0.9908630950903848,1.0106309373864526,1.0168083881039731,1.0131019176734608,1.0069244669559398,1.074876424848672,1.024221328964999,0.9843326471890046
399,19.975,1.0003313422257054,0.9841092324899252,0.9915543907985104,1.0075122566505756,0.9902924767617132,0.971743325092104,1.0272893468860649,0.9910908158293265,1.007941856148843,0.9820411830651412,1.0436864871296347,0.9932846661964012,1.032622672778437,0.9920553534907128,1.0092657313703532,1.003119167841911,1.0117243567817304,1.0031191678419102,1.013769029955477
