,r ($\AA$),g_full(r),O (DOL),O (DOL),O (EEE),O (EEE),O (EEE),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
325,16.275000000000002,0.9987409559679984,0.9930325290907052,1.0042250233495742,0.9709090176468218,0.9867966197537698,0.984369347209652,1.0320830753321213,1.0224588548250282,1.0128346343179346,1.0105431532448168,1.018334188893416,1.000196769005589,1.0254724996302793,1.112132147486359,1.1807377020390886,1.0200562716392745,1.014640043648269,1.0435265929336288,1.0363049556122894,0.9593355659986198
326,16.325,0.9989062917274292,0.9886703452244344,1.0001366621934555,0.9487417011588428,0.9934812543341563,0.9926040081934636,1.0909061863052845,1.0503672925344407,0.9797658483267913,1.04399038789633,1.0039069873139228,0.9689582372193448,1.0891808333187818,1.0855920991068584,1.0389385543518528,1.11789070701417,0.9546033003716508,0.9851075411730004,1.1143019728022463,0.9558849911616244
327,16.375,0.9986642055548804,0.9969299109022624,1.00875155035077,0.9673698274382112,0.9525475768150024,0.9848077693478676,1.0742945923977123,1.010008948857689,1.0104616646572673,1.039435475830235,1.039435475830235,0.9238146043502266,1.000501917066559,1.0754058039057657,1.0522212675031544,0.954132844261335,0.9006300679476152,1.0985903403083783,1.0664886745201467,0.910420712048562
328,16.425,0.9993005330249928,1.0154680165004049,1.0049016715355712,0.9469736811310288,0.990953470028214,0.9573728430377524,1.0722635837187675,1.042565977119758,1.0403161584380156,0.9984695309575936,0.9984695309575936,0.9536504157643224,1.0245537924010757,1.1220459352766103,1.0156908703214815,0.9979650261622928,0.9270616495255406,1.090139415790072,1.0387344677284265,0.9741255745277946
329,16.475,0.9995006876445796,1.0012479122293176,1.001079875322004,0.9166861392387669,0.9920538039635886,0.975903590093984,1.0460866220586156,1.0456393853668415,1.0255137342370266,1.0402725450655577,1.0143328169426846,0.979583881254573,1.0165825530285764,1.1011509456548707,1.0659141153939156,1.0976272626287755,0.9091102207326608,1.0993891041418231,1.002487820924194,0.9640688891549786
330,16.525000000000002,0.9991527673468628,0.9891018066328136,0.9840911591827992,0.968294629147791,0.9824209433661272,0.974287610937388,1.0811075720662542,1.027763448444564,1.0317642577161907,1.0388768075324166,1.0157610206296834,1.0226984508481611,0.9789185514111688,1.0699807422401144,1.1015022698347492,0.9649089835913311,0.9789185514111676,0.9964305111859656,1.0682295462626346,0.9629612248000516
331,16.575,0.9994285714708172,1.0047253860677712,0.9941003985085612,0.949271313267424,0.97650276286362,0.9601213439659082,1.0529439293683294,1.0374789534858733,1.014060561435298,1.0595717761750958,1.0498509341918376,1.0078344023137895,0.990427935952584,1.1766771260174815,1.004353109041549,1.0165376354943925,0.9068768974187984,1.0548318614890442,1.065275741305768,0.9471959572554686
332,16.625,0.9993886550928914,0.9986085083866912,0.9926678480046508,0.9431470653446842,0.9759245978846902,0.9587956937831388,1.087905011783152,1.025977435416005,1.0409103261712032,0.9882060058587367,1.037835907486309,0.9602567450869748,1.0311946307600666,1.0761796314308076,1.1315457861024885,1.0450361694279864,0.930843475417644,1.0433059770944966,1.1038627087666486,0.9490811150145344
333,16.675,0.999648876595026,0.982458961427963,0.977292009714968,0.977858217709855,0.959780873186414,0.9896295118181416,1.0748420392229132,1.0840100663649446,0.9831617678025998,1.01721444004443,1.0495208214020644,1.0129810075978938,1.035338822706166,1.0800544529227114,0.9648257135185366,1.0370586546375715,0.9579463857929148,1.0404983185003829,1.0903734445111448,0.9451353928344854
334,16.725,0.999962238312912,1.011323400606358,0.9990945807683124,0.9741097430814258,0.981422879290746,0.9749455300767764,1.0684250909414037,1.0627835287227856,1.0593117981267124,1.0337077849806755,1.0176510309738382,0.998385556264571,0.9641942700911272,1.0035142491905875,1.092411593241542,0.9402603697697158,0.9009403906702552,1.0530916141420812,1.0257385852033265,0.946400845653926
335,16.775000000000002,0.9998222280314836,0.9903111999535472,1.0044121941263715,0.9589648519877504,0.9581340399002584,0.993028147574926,1.1034782237447889,1.0176329670891149,1.0111622190999934,0.989593059136257,1.0008090223173998,1.0111360746636748,1.0502220069615975,1.0536207836831557,1.0349275117145844,1.0094366863028954,1.006037909581337,0.9686513656441926,1.1249950948358864,1.0025697700695428
336,16.825,1.0001806291862867,0.985320151169022,1.0035265410115692,0.945014868011526,0.9724754267717476,0.958641912208328,1.105505872217447,1.0561912192674836,1.0501876962996612,1.0454706425392302,1.016310673838382,0.9747278307712186,1.0304748297581343,1.0693287987490148,0.96121340677439,0.9747278307712188,0.9662813157732008,1.0389213447561525,1.0338534357573417,1.0193736957607402
337,16.875,0.9998981664243316,0.9874180455667037,0.9962271278872504,0.9560482212384116,0.990119497478338,0.9609741888875576,1.0371530155129722,1.0674192975110894,1.026922159626284,1.0627301552296915,1.042268443456316,1.0210187490957074,1.069718656536128,1.0999461852922507,1.009263599023882,0.9353740842866928,0.947129234358518,1.0546048921580664,1.1167392568234302,0.9675379570050846
338,16.925,1.0003302918864496,0.9852546521212536,0.9961612364247932,0.9451028536860314,0.9597935716189744,0.9820336862674584,1.0742587488464923,1.0204398687267664,1.0361193849821204,1.0145070787923087,1.04332348704539,1.0099868578898643,0.9799376621179344,1.0917874463801185,1.1301836409775836,0.9949622600038994,0.9699212635272912,1.0817710477894744,1.0350278543664724,0.9601433506173782
339,16.975,1.0000506529862188,0.9820707330454048,1.0054967091096676,0.9549590935297892,0.986601748285661,0.9788939221271796,1.0519310359892309,1.0076968514562428,1.0649906523751604,1.0173862442587072,1.036765029863635,1.0289394728308148,1.0505140101643642,1.1401313190883386,1.0339182122154806,1.0007266163177122,0.9741733395994978,1.0903439252416869,1.1019609838059052,1.0204383600039375
340,17.025000000000002,1.0001041354000455,0.9955081475114486,0.9963736015241434,0.9687163721460692,0.9618603445330456,0.97194273808161,1.0830352036121005,1.0600008121973037,1.0411544919488331,1.0110003795512796,1.0122568009011783,1.0047563461760285,1.0179551159123312,1.02620434699752,1.0724000410745786,0.9948572688738018,0.9750591142693475,1.0493021940360496,1.0361034242997478,0.9694530041645164
341,17.075,1.0006845729451168,1.0029052426095,0.9885914335783396,0.9544312284915883,0.9991357367784238,0.97788606019365,1.0742035347571464,1.0379803923060331,1.025489653529788,1.0367313184284086,1.0084189772022518,0.9480344562092068,1.0497267335188447,1.061208119666707,1.0480865354977218,0.8971883175543873,0.9791982186105472,1.0185629711175042,1.0972924761314171,1.0002362687386277
342,17.125,1.0007653609923215,0.9862485725759362,0.9832158757115932,0.9638135279094036,0.9851385997634784,0.979956806602675,1.0426902314961868,1.0596613706352664,1.0509688359542746,1.013301185669974,0.9975718371996072,1.0175157479395458,1.0860023848200924,1.0419752611111703,1.0142544795166633,1.0142544795166633,1.0370833584768453,1.0566509690141443,1.0794798479743262,1.0224076505738713
343,17.175,1.0003359701308148,0.9752575491128972,0.976339880122614,0.9714854251123642,0.999423309048902,0.9819868992161692,1.0654347522181034,1.0419779036756422,1.0477392348965977,1.0386857144065251,1.0333359068442092,0.998630744965596,0.9564807459897754,1.0715826662699004,1.0569922820090396,0.998630744965596,0.9807980530912104,1.053749974395515,1.089415358144286,1.0077290571464048
344,17.225,1.0010610407554288,0.999426039336045,0.9918167816344172,0.9575799613852808,0.9717634127779456,0.9745213061042972,1.0510755758006003,1.0379831591304485,1.0322552268372565,1.0109800497482604,1.015889705999567,1.1217820646925254,1.029911981808224,1.0959939712513178,1.0057356442070915,1.0685941219700346,0.986394574126186,1.0476412960490542,1.062147098609733,1.012741848164971
345,17.275000000000002,1.0006586016059869,0.9970113701948358,0.9840204962059396,0.9747638616813036,0.965167030412992,0.9773099597728958,1.0327968193666002,1.0079836622254568,1.0112378467685572,1.0275087694840612,1.0210004003978603,0.9967172808906306,1.033573386132567,0.9887050840989052,1.054405097791053,1.0111392351157362,0.911787994898342,1.0495977797160176,1.052802658432708,1.0117442377306218
346,17.325,1.0007374871416006,0.985718641064315,0.9895934407170274,0.9812185832541368,0.978492435176034,0.9738190384707156,1.066882544016046,1.066882544016046,1.04342568747589,1.046661115964188,1.0507054015745594,1.019650190251281,1.0308026142071545,1.032395817629422,1.0738191066083804,0.9782269012723224,0.9750404944277876,1.0355822244739574,1.0738191066083798,1.00108449322853
347,17.375,1.000923629986653,1.0054349861038938,0.9811867043203208,0.9602845567254122,0.996488833360019,0.9717072964122664,1.0273763980412929,1.0410479430641515,1.0338100662873444,1.0285827108374277,1.0322016492258312,1.0106220536505346,0.9995337239082868,1.0597275139376297,1.0296306189229585,1.0296306189229585,1.0343827602410642,1.037550854453135,1.0660637023617707,1.0054658186829302
348,17.425,1.0010265275935326,0.973010237795378,0.995091674299573,0.9761485946439584,0.9963607031901262,0.9761485946439592,1.0842574624062808,1.0394798680886177,1.025886669813612,1.0502744667187685,1.0018986728577208,0.9512815762507952,1.0363299290944092,0.9922307831754978,1.0631044105451768,0.9827809661928748,1.0064055086494337,1.0079804781465376,1.0190052646262653,1.0012948933425054
349,17.475,1.0010405422985067,0.9956037045639672,0.9820870326073148,0.9920070030676644,0.9826285845551586,0.9738243549311744,1.060968560858207,1.051030676249194,1.029564845493726,0.9774903301424984,1.0065089532008165,0.9975226963301218,1.0554635750808508,0.9975226963301216,0.9677692721067742,0.9771650902825688,0.9959567266341558,0.9709012114987052,1.0006546357220527,1.0193024585301331
350,17.525000000000002,1.0006185053323242,0.978792929492292,0.979461199585254,0.9899703655656928,0.9890188369559604,0.9994856516630176,1.0185601405627327,0.9916831170632115,1.0146076371069208,1.0153981377980834,1.062037678576664,0.9965099621925818,1.032322038958878,1.040107273038507,1.06190592846147,1.0229797580633226,0.8875166850777682,1.0494495539340625,1.029207945327026,0.9809871587317696
351,17.575,1.00129253291947,0.9851921370859816,0.9852659674319868,0.97999338694435,0.9703429403843656,0.9506635983796906,1.0410692146452512,1.0375321731458902,1.026921048647807,1.0434272423114914,1.0049127904295612,1.0357457885502537,1.0682579881908438,1.079095388071041,1.003233588909662,0.9877515890808092,0.945950189542907,1.0372939885331385,1.0357457885502537,1.0139919989948136
352,17.625,1.000809313230928,0.9732234790158032,0.9851896423317552,0.977639621360218,0.9876116960199738,0.989681371892753,1.0281368180044674,1.0199304808026075,0.9753817931353675,1.054318941458022,1.0000008047409477,0.9852341344801702,1.0652844079066843,0.9667609944586674,1.000628417831423,0.9544455677776652,0.9436695694317884,1.0360352695393042,1.0083255595070495,0.9901037547239324
353,17.675,1.0009888678073533,0.989259256106933,0.986996340158046,0.9749225886114046,0.9921348085600228,0.9580845473573216,1.049916633889205,1.041756660050688,1.0510823444375643,1.0258252825564396,1.0126138963416975,1.00875174422188,1.020997592406668,1.02865124752216,1.0745731782151149,1.054673674914834,0.9429303102286464,1.0393663646838498,1.065388792076523,1.0494566936728442
354,17.725,1.0011613455746549,0.9847747698675776,0.985645802316786,0.9824525543440406,0.9686859402517356,0.9934286385527692,1.019659619458376,0.999181423235832,1.0351148618904853,1.0038179959654652,1.0324101944648654,1.0274223662254118,1.0806961185482111,0.9924139004132868,1.0624308320375366,1.0091570797147376,0.907175896696808,1.091350869012771,0.9680601850657208,1.042519184667909
355,17.775000000000002,1.000822711337104,0.979386698435842,0.976788281371675,0.992842328529238,0.9869226425756452,0.9832228388546486,1.0143154201253255,1.014699630511737,1.0177733136030256,0.9989470046688812,1.0139312097389146,1.0610028034437675,1.0610028034437675,1.0171096774810438,1.0095418971426433,1.0352723502932055,1.038299462428566,1.0958145930004106,1.0065147850072829,1.0198433450726694
356,17.825,1.000845450141756,0.9967240505497036,0.9726797964318848,1.0014446460679378,0.9939025390714672,0.9729318025446956,0.994114793489754,1.0235332558643546,1.0166562127118504,0.9933506775839204,1.030410299016858,1.0084014454261008,0.991845600799702,1.049038518599988,1.0309775971893715,1.018936982915627,0.9271272990783256,0.9873303704470484,1.0249572900524997,1.01311632882156
357,17.875,1.0007256079470068,0.9893000783031208,0.9932255890387586,0.9839597976377098,0.9709720405021314,0.9848744284219052,1.046309474634188,1.0314924559302183,1.0383310799474352,1.0109765838785674,1.0067974247569351,1.011747943826638,0.956371207256245,1.0596413376172482,1.041681314945769,1.0042646010468552,0.9892979154872896,0.9848079098194198,1.0252179608302472,0.9852813457912014
358,17.925,1.000898360659211,0.9937961892374853,0.98826011562225,0.99230307916462,0.9883011235749556,0.9646532041814811,1.0374580116396146,1.020078889813168,1.0212123108018498,1.0166786268471244,0.9974104700395424,0.988251512555249,0.9450899254105166,1.035878091473574,1.0090881408320165,1.0061114796496209,1.0284364385175857,1.1370845716750153,0.961461561913691,0.9833005352824902
359,17.975,1.000831483851994,1.0032382848033674,0.9798759749490048,0.9838959548185406,0.981544300578305,0.9696051328971094,1.0207988367422367,1.0339486193281695,1.0501040665051715,1.008024762230188,1.031318662810983,1.046403911232074,1.0049621721733768,0.9946017374087036,0.981281178425551,0.9191185698375074,1.0227229174842474,1.0878456502907696,1.031603290139682,1.0027571816841028
360,18.025,1.0009887412232217,0.9772549117950474,0.9932582242915832,1.0000323360042989,1.0041699045828378,0.9793444931116038,1.0061764177731,1.020374228346949,1.0229896145052904,1.040550064425578,1.0237368676933876,0.9935070796294496,1.0273599134538605,1.0214724640930932,1.030303638134244,1.022944326433285,1.062684609618463,1.0656283342988466,1.0317755004744358,0.9932367375669636
361,18.075,1.0009038250213054,0.9823958560682284,0.9946112372542404,0.9682089511377804,0.991823803604556,0.9708924570999138,1.0459480546254347,1.0076771311346997,1.013993691322491,1.0065624440427363,1.029227748245988,1.0816968578272832,0.9982642179136773,1.0465673252320806,0.9850906431904756,1.0436398641824804,0.9836269126656756,1.0041191400128775,1.0451035947072804,0.976905701072206
362,18.125,1.00078517007258,0.9916303328250003,0.999474520967053,0.9975678510469788,0.9956107890955757,1.0091323080325427,1.0036032658761305,1.039446239657421,1.0061898722314817,0.9928873252611058,1.0379681788829351,1.0044094808440325,1.026244469558033,1.0801041083859018,1.0116878104153662,0.9985868171869656,0.9228921896450966,1.0073208126725657,1.1092174266712358,1.0038747464265467
363,18.175,1.0006097728794363,0.9850082132015008,0.9909453246631856,1.0041184505247724,0.975631565849091,0.9745699428176996,1.017565675589068,1.0421871635863484,0.9852270047866712,1.0127883719478057,0.9991914308149796,1.0567974721582298,1.0090244357455975,1.043768462227512,1.0495591333078311,0.9655944026432048,0.9945477580447996,1.0423207944574326,1.0640358110086283,1.029070202725172
364,18.225,1.0005033990180527,0.9902528960113168,0.990390211811915,0.9919296745097288,0.9966808012104136,0.9950970923101852,1.015644700092636,1.0087007456839423,1.0178375278006448,1.0324563791873682,1.0225886545013292,0.991977665688524,1.045247874150752,0.9991763425077436,1.1229935837983287,1.015013431510028,1.0466876095145965,1.0423684034230642,1.0438081387869085,1.0059783575430472
365,18.275,1.000327469892744,0.9980202567425848,0.9866170422600984,0.9900094290214222,0.980559100372464,0.9553582239752418,1.0195450715510723,0.9893767147101667,1.0039156818624102,1.0050061043988283,1.037718780491376,0.960783412644087,1.0423998873396365,0.9765339603923512,1.063877906996359,0.9708064884838922,0.9865570362321552,1.0151943957744534,1.029513075545602,1.0197676067625845
366,18.325,1.0006958471724547,1.008132997314925,0.9917665404369932,0.9818294576287347,0.996623909658241,0.999582800064142,0.974586201024244,1.039655012665328,1.0266412503371114,1.0443544268394067,1.0241107965510694,1.0381433130009403,1.106498428260262,0.995421365963864,1.013934209679931,0.96266787323544,1.0125101447786946,1.0096620149762228,0.9939973010626284,0.9811225918534956
367,18.375,1.0003677769319017,0.9998848243870642,0.9971831631485149,0.9995165979664024,0.970607822098653,0.9979586399855064,1.019264048271273,0.9883445744965538,1.0293308536862975,1.0145901743285826,1.010635357915537,0.9970931077738964,0.9489380429098162,1.0112563621456847,1.005591060396969,1.038166545452082,1.0013420840854326,1.0126726875828636,1.0325012437033674,1.0172829714038856
368,18.425,1.0000568846701106,0.9957417413567884,0.9989661631057676,0.985146430816506,1.00098590506242,0.9949600181210404,1.0123092750291902,1.0133820153418311,1.0033697724238453,1.0155274959671143,1.0115941148207626,1.0339482892144884,1.0100012579928996,1.0339482892144884,1.0198618002606128,0.9761936845035974,1.1466402008454957,1.0353569381098764,0.9874628756666984,1.0307428942790673
369,18.475,1.0002898538130764,0.990693428423719,0.9945685443428304,1.0063631500368593,0.9892393938681192,0.9817049411538736,1.02213017783223,1.0146615857186327,1.0182180581536793,0.9830089810467236,1.0235527668062483,1.088603880799999,1.0717914656525092,0.966713870980695,0.9975366320844268,0.983526286128185,0.9400942136638352,1.0465728429312735,1.073192500248134,0.9822396217036324
370,18.525,1.0004680134476256,0.99817804481035,1.0029626010467083,1.017799155524084,0.9854394099501926,1.003833370592194,1.0017633949643912,1.0021171249767369,0.985845544408812,1.0003484749150062,1.0367826661866624,1.0478983638473591,1.064620146249179,0.9810112342400809,0.9726503430391712,1.0116678353100836,1.0144547990437198,1.0060939078428104,1.0200287265109933,1.008383199481155
371,18.575,1.0000312300134566,0.987391727255181,0.9986278604390209,1.010124946084167,1.0060593752798703,1.0072451667644564,0.9844154230172532,1.0062287740633826,1.0203019037705627,1.0164317931010884,1.0400042853606155,1.0076147641103017,1.0159307043918175,0.9840529333126746,0.9909828835472708,0.9535611522804508,0.9729650129373206,0.9826669432657558,1.04919446551788,1.0258306332983838
372,18.625,1.000261001736094,0.9921557117274812,0.9967575471251044,0.993419877303378,1.0055511919515874,1.0180194875622477,0.985086078885858,0.9784371852805892,1.035477693578421,1.0249794405174704,1.019030430449598,1.0504615638563233,1.0091048093737904,1.0201332772357994,0.9980763415117824,0.999454899994534,1.0077262508910392,1.047704446890821,1.0408116544770658,0.9729809503563944
373,18.675,1.000182334196075,0.9794611271971922,1.0057474863088331,1.0063747358951525,0.9956490101503916,0.9862640001237252,1.0132330124531006,0.9982659841001348,1.0083600264777162,1.0264596886720008,1.0348133789155165,1.04210176270121,1.0050797263947198,0.9995949802752394,1.03935938964147,0.9790271823271892,1.0160492186336796,0.9803983688570596,1.0640407471791304,1.0287256981853352
374,18.725,0.999936118079076,1.0161882841645018,0.9882860328903996,1.0045080255114878,0.9966733296603356,0.9875050685579244,1.0002124066732947,0.99744269422837,1.0182155375653024,1.0292943873449998,0.9946729817834457,1.0379077733953126,1.0051748081371166,0.9738057164313448,0.9847167048507436,0.9438004982779988,1.0747323593107845,0.9547114866973968,0.97516958998377,0.9897129355172808
375,18.775,0.9996723871902656,0.9951270304023158,0.9906631268073496,1.0130928646240278,0.9887189446404387,1.0190619878853155,0.9535674409906356,1.0248525476302397,1.0117663927881868,1.051024857314345,0.9749185357329326,1.0839385194928406,1.1029311844151184,1.0174641922648693,0.927927343345561,1.0174641922648695,0.9984715273425918,1.0038980030346711,0.9862619570354132,1.0237350940212786
376,18.825,0.9995452359459625,1.00979667989125,1.0147517107574002,1.002110781123977,0.9791856003181448,1.012336401339528,1.0245538607285791,1.0077691268015645,1.0180454945119817,0.9885865737421196,1.0382556843424675,1.014765360980172,1.0350066913188716,1.0282595812059718,0.9351494616479512,1.021512471093072,0.9189563973769904,0.9176069753544106,0.9958734526640516,1.0096706043643089
377,18.875,0.9994514939300772,0.9981168064557784,1.0059901064746373,1.021581184536673,1.002058435065039,1.01862816360819,0.9935779647063204,1.024584684455386,0.9833559691846504,0.9840374355527616,1.0460508750508928,1.0174499380862194,0.9718123419187638,1.016107655846,1.0026848334438072,1.000000268963369,1.0402687361699476,0.9731546241589828,0.9677854951981056,0.9930286193687612
378,18.925,1.000093676178986,0.993741130520455,0.9973704791742422,1.023207479727133,0.9879582268370116,0.9833888792401446,0.993418848278323,0.9890126916670584,1.0276512957966135,0.9985028751374756,1.0117213449712708,1.034779204160758,1.0614831836229717,0.9880472401018856,1.0601479846498614,1.033444005187648,1.0881871630851845,1.0748351733540782,1.026768010322095,0.9895868062647584
379,18.975,0.9994330988805692,0.9887009391420924,0.981670458408924,1.018958514280133,0.9825961266429254,1.0121405665981569,1.016848197140475,0.9875160376075768,1.0235912223204515,1.0101051719604988,1.0121280795144914,1.0027695779010692,1.0147231225383002,1.020035809043736,0.9762061453738884,1.0200358090437358,0.9974568913956324,1.0333175253073268,1.0240203239228134,0.9977957106880716
380,19.025,0.9992981712619732,1.0031055320923752,1.0067598327557357,1.0179696217254992,1.0076349047536668,1.005374185416078,0.9876983413644944,1.000442836091778,0.9997720732113948,1.00279050617312,0.9920583000869858,1.0437476941722847,1.0001481069473666,1.0424264945594093,0.9486213220451908,0.9948633084958624,0.9856149112057278,1.02789329881777,1.023929699979141,0.996117099965224
381,19.075,0.999749269316884,0.9827489318933654,0.9992952149303458,1.0205110410309053,1.0164951782848366,1.016495178284837,1.026565726401901,0.994204050918968,1.009217199338885,1.04057799826049,0.9968730550825085,1.0750829649656584,1.00016887082991,0.9751975061179934,1.035654494367896,1.0159402590690148,1.0159402590690148,0.9633689649386648,1.0645687061395883,0.9944423548621414
382,19.125,0.9994645556304124,1.0104745066821463,1.0039279636327458,0.9803465535373408,0.999841627625614,1.0062334551955394,1.009921048024343,0.99930078067739,1.025187682335589,1.009589164669751,0.9873529799120682,1.056394774738615,0.9348047821016212,1.0380909048792837,0.9674902639932864,0.9714125218202858,0.9949460687822852,1.0485502590846154,0.9701051025446196,1.004658326258666
383,19.175,0.9996611868598092,0.9961562286874722,0.989147595735496,1.0103715097210402,0.9905010819810892,0.996541692014034,1.0036705900893526,1.015556162866727,0.9934357913088362,0.9973976489012942,1.0482414880045048,1.083407976483014,0.989764069752189,0.9169299200726588,0.978058581410836,1.026181144591954,0.9481445556495998,1.0118744366191892,1.0118744366191894,0.9862869292244852
384,19.225,0.99963659232845,1.0084428147325823,1.006776884972562,1.0356434028636878,1.0027507737912111,0.970965108197136,0.9800641047009124,0.9826916224078852,1.0496933239356956,1.0040402037770404,0.9951723315160064,1.0027363976421413,1.1088323777797608,1.004030251058453,1.0363765864662644,1.0195564920542028,1.035082733049952,0.988504010062704,1.0053241044747654,1.0264746470557096
385,19.275,0.9991686034582232,1.0096627819997026,1.0156167785863623,1.002274733848756,0.999914959714754,1.008882101423964,0.9792336571762376,1.0230165434163492,1.0181154740611134,1.0119074528778136,1.0246502332014282,1.0284324725826413,1.0413039678590197,0.9653621457283864,0.9370448561203536,1.047739715497209,1.0618983603012246,1.0258581735273655,1.0258581735273655,1.0094535841394094
386,19.325000000000003,0.9997220816066492,1.0125664356964614,1.022031385493407,1.0033552415428175,1.032465220473868,0.9797229468192232,0.9966014374980204,0.9507694731512424,1.0187047961900828,1.0102535119842946,0.9940010423577772,1.0359225640126002,1.0743374922207307,1.0346420664056617,1.0384835592264754,0.971897683665715,1.034642066405662,0.992385645376718,0.9539707171685872,1.0033744054525815
387,19.375,0.9992837046984704,1.0030945726319218,1.0035198186353385,1.0257419597853354,0.998339017325983,1.0017643851334022,0.9772358771977572,1.018627734339158,0.9853202242956868,0.9972850580006232,1.011836882776897,1.0675257852708788,1.0051048264662572,1.056060711204724,0.9732573985047154,0.9579706330831758,0.994913649518564,0.993639752400102,1.0140221062954893,0.9891941114356746
388,19.425,0.9990320182397352,0.9996295240617372,1.008513776784656,1.037661915385639,1.008076391301648,0.9905729137022186,0.990870794532706,0.975750363577174,0.967707581154019,1.0236853468191784,1.001808978628196,0.9644514728760388,1.0151453742098646,1.0227494594099389,0.9834616858762232,1.002471898876408,1.04556171501016,0.9720555580761124,0.9619167778093468,1.011420924315951
389,19.475,0.9996143413904052,1.002860905344372,1.0038830670681478,1.0166220080805357,0.9858012711370608,1.0136940380709063,0.991550523989978,1.0030727379550004,0.9969915694734608,0.9813085560210696,1.006273352945285,0.9733749103784868,1.0275913885472363,0.9910267869915684,0.9658098204014516,0.9985918769686032,1.0275913885472363,1.065416838432411,1.028852236876742,0.9905250208196222
390,19.525,0.9993997469266068,1.008977279013073,1.0048497262620266,1.0367189532036012,1.0147948463848917,1.0246070340520066,1.020550071843488,0.982657573076132,1.008768370546075,0.9893444846233128,1.0020814589988944,1.0888183246520031,1.0185719811260678,0.9922296023038414,0.957106430540874,1.058712748855174,1.0085367891937909,0.99724719826998,1.0022647942361185,1.021784778543161
391,19.575000000000003,0.9990580911281488,0.9941881135513138,0.9976994633687056,1.0074818679447155,1.027768785194776,0.9977197423507014,0.97130802995632,0.9963352101150128,1.0207287907760156,0.981762421668179,1.01122479831069,1.0732791491145957,1.020863190669465,1.0058872025422838,1.0732791491145957,0.999647207489292,1.0320951817648492,1.020863190669464,1.0283511847330544,0.9850532598755604
392,19.625,0.9988853518671617,1.0055302373843322,1.0155369863018897,1.031188567942171,0.988544861158985,0.9847509370679544,0.9717231854199836,0.9909496253520692,0.9950470633703828,1.0142735033024672,0.9726687480395944,1.0640922368771115,0.9697269976674732,1.01815126515663,0.925027673831328,1.0566423495710873,1.0243595045783165,0.9871100680481958,1.015667969387955,0.9959283020022638
393,19.675,0.999334423370152,1.0121493163130004,0.9983052391735118,1.0102515104349976,0.984734770745338,1.0104024970603802,0.9680449414626616,1.0088113303159645,1.0015988153649953,0.9649090653970228,0.9856058474302378,1.0080416152816694,1.031513172500237,1.0661028357697069,1.0203950664493369,1.0092769603984366,1.0154536859822696,1.0673381808864737,0.9771579873625004,1.0432867677967723
394,19.725,0.9992307952855788,1.0004599000373031,1.011889373381217,1.033378085771861,0.9923674421585856,0.9991274383585758,1.008695432980102,0.9653274573586248,0.9927834419247392,0.9955914403462732,0.9874794449062856,1.0201448810894551,1.0459557756712363,1.0373521441439764,0.9845012647622337,0.996792166944034,1.0656212191621184,0.9820430843258736,0.9820430843258732,1.0301406454148596
395,19.775,0.9990919577958652,0.9909167001461232,0.9980313327625212,1.0000598886074878,0.9888501304778264,1.0072341338104704,0.9849755781807032,0.9722481912581026,0.9859068503945512,1.0203639223069558,1.0101199279546191,0.9587400407622768,0.9978722873240018,0.9636315715824924,0.9734146332229234,1.014992645194757,1.0052095835543255,0.9868663429785168,1.0174384106048653,1.0290557963028764
396,19.825000000000003,0.9992523069514708,1.004840144207342,1.0073351278198217,1.021492279449701,1.012123519280051,1.0167335441254344,0.9877350007431828,1.0105906574207923,1.041167819732729,1.0028691517864643,0.9966919472790025,1.0366472291613584,1.0025790103626286,1.0208298418619484,1.0147462313621751,0.9380927390650324,1.0646318374603156,1.0013622882626736,0.9928452335629916,1.017725958953901
397,19.875,0.9993949585771092,0.9810857646980142,1.0082772084530325,1.0230175068691938,1.010884525156253,1.0151754577132688,0.972015732895753,0.9959857699383924,0.9907615310957658,0.9738595818990337,1.0079707884597124,1.003593975169099,1.0217530941407948,0.9769606006772774,1.0157000544835624,1.0108576227577777,1.0265955258665809,1.0120682306892237,1.0193318782779028,1.007719924649742
398,19.925,0.999381903116646,0.9954110963391962,0.9929410936187516,1.0118535278854746,1.0012535782262642,1.006847996101959,0.9842664794134266,0.9799857305125912,0.9747876782758635,1.001695242795398,1.009033669482544,1.037108710975034,0.9564045487969536,0.9720635653389692,1.0708358235270674,1.025063313635022,0.9455636911909424,1.0106088368270074,0.9756771845409732,1.0290333782685146
399,19.975,0.9992290924204164,1.000036043324026,1.003693945065624,1.0054759020598818,1.024519006265561,0.9955148937061418,0.9772154846942936,1.0097690515879083,0.9979037328135998,0.9985122106994624,0.9957740602130823,1.005555803196408,0.960012155375832,1.0031587691005888,0.9767913940465712,1.023533558915056,1.0822608942626426,1.0235335589150572,1.0031587691005883,0.9883729822544356
