,r ($\AA$),g_full(r),O (DOL),O (DOL),N (PrN),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
356,17.825,1.000494501550394,0.9908937801401788,1.0123631453765496,0.983527135471662,1.052576494495025,0.9840066449093244,1.000416523442654,0.9922115841759896,1.0361666159616951,1.0666421046664512,1.0735683520993502,1.1081995892638457,0.9789096371830638,0.9789096371830638,1.0781858503879496,1.0181583726361578,1.0851120978208488,1.008334409440515
357,17.875,1.0007008301575673,1.0001384462628735,0.9968539193457544,0.99406767009163,1.0729218783734626,1.0111458223671683,0.9866685171571276,1.0391198854643584,0.9936620329314252,1.0009910961797426,1.0101745007318503,1.0744583325966044,1.0147662030079043,1.0078786495938232,0.9252280086248542,0.9780325847994734,0.9803284359375004,1.0289864238322135
358,17.925,1.001117870109005,0.998595007594291,0.990864932851683,0.9832857974686467,1.0153649985635185,0.9875467794247916,0.962626291446349,0.9452399044846452,0.9968195191377006,1.0753216905708494,0.97486701034767,1.0250943504592596,0.9680178276051804,1.0182451677167694,0.9429041575493856,1.0410757768584014,1.0524910814292174,0.9925024910825836
359,17.975,1.0005090745029817,1.011561345507485,1.0071222986097217,0.9819736461391728,1.0235559333914612,0.9791787898829348,1.0149110353053847,1.0091477699146674,1.0252849130086763,1.0057771328831264,1.0670773193116694,0.9876141146820762,0.9808029828566835,0.95582883283024,0.9762622283064206,0.9876141146820766,1.0443735465603567,1.020627253631688
360,18.025,1.00105090322453,0.9864689429623302,0.991960092939527,0.9848942749541636,1.0207509459572226,0.9909479986300046,1.0402374884404042,1.0299210835963668,1.026482281981688,0.869252630377197,1.0295563622129922,1.0589077497322217,0.970853587174532,0.9415021996553018,1.0656811468520442,1.0272985631730511,1.0024627737337024,0.9921644454596872
361,18.075,1.0013720315294776,1.0045752970316135,1.0008276808094752,0.9931353334859808,1.0162513866063478,1.0248008935043265,1.0128315838471569,1.0219510578716666,1.0042820769491785,1.0261135450684598,0.9250739180923536,1.02611354506846,1.001414969585412,0.9183379429606128,0.9587537937510554,1.023868220024546,1.039585495331941,0.9995362282221374
362,18.125,1.0010923232261069,1.010008396089669,0.9813639829586076,0.9831627291616876,1.0514637506382258,1.0038502977791364,0.9823108786285965,0.9959147223026216,0.9687070349545704,1.0048293622859794,1.047255490915832,1.1231759316218837,1.0584202616078984,1.058420261607898,0.9891986833170866,1.045022536777419,1.0584202616078984,1.0090674180997024
363,18.175,1.0016610977631466,1.015684284501137,0.9840202660394708,0.9984755788154482,1.0045354870566716,1.0282114076270308,1.0090451862129295,1.0310299695996925,0.9949523763496214,1.048163409954722,1.04594272476414,1.0459427247641402,1.090356428575781,1.0526047803358864,0.9682187430937688,0.9171429837103816,1.0259565580489012,1.0065142326048262
364,18.225,1.0009774296301637,1.0001135567783868,1.0128572109875464,0.9875177088516116,1.0349111051313336,0.9833337369449398,1.007440550336406,0.9659544063603936,0.973242512734558,1.0247519265491651,1.0026667557183635,0.967330482389082,1.0048752728014438,1.031377477798405,0.9010749698966792,0.9386197603090408,0.956287896973682,1.0017427842856468
365,18.275,1.001104812693083,0.9777846944212484,0.999885666089474,0.9884019212243812,0.9997051842209476,1.0013778643953275,1.0298134273597823,1.0320436675922888,0.9935720235815548,1.0586882800670034,0.9752232289413892,1.016955754504196,0.9269013572370858,0.924704908523254,0.9971877160797088,1.0367237929286834,1.1048137030574745,0.9859141068648372
366,18.325,1.001346115139911,0.9814150699913358,1.0038122932211555,0.9887498054634268,1.0086747744575977,0.9848303460344656,1.024201379012195,1.025310422194666,1.0230923358297237,0.9852000270952898,1.0026758590615037,1.0463654389770374,1.0529188759643675,1.0638412709432512,1.0594723129516976,1.0572878339559204,1.0310740860066006,1.0224699136354791
367,18.375,1.0015716502529075,1.009442751350608,0.9973207353485531,1.011484279686618,1.0037443677598985,1.0351803177391925,1.021392620379853,0.9894051625061856,1.03021674668983,1.0102621883297678,1.0146074020430145,0.9516018032009428,1.0102621883297678,1.0254704363261296,1.0710951803152164,0.9885361197635364,1.042851291179115,0.9891125256642732
368,18.425,1.0013901382684716,1.0072689838071662,1.009020755952918,1.0037736363104628,1.0136625558106196,1.007628850121271,0.988979214354192,1.022438854995127,0.963747354198733,0.9766957198516328,1.0523248132029757,1.0220731758624386,1.0177515133852189,1.0544856444415858,0.9442832512724856,0.9680523948971932,1.058807306918805,0.959739809418052
369,18.475,1.0006026600808715,1.0138154449632644,0.995777483144266,0.987870734513766,0.9945444686213238,1.0027277747262715,1.0409165365493616,0.9918166999196744,1.0338243379250731,0.9929078074003342,1.0165484694812943,1.0530840381518696,1.0208467716778329,1.0079518650882182,1.0552331892501392,1.0315925271691782,1.038039980463986,1.0001447447720573
370,18.525,1.0008213787818223,0.9942829885510276,0.9920403982549316,0.9904609706367876,0.9696489966831398,0.9940665707462296,1.0098023406979983,1.0076318896701686,1.0353051402750038,0.9341160825078292,1.017481133349489,1.0474070490362393,0.9426663441326146,1.051682179848631,0.9854176522565428,1.0858832263477736,1.0345816565990609,0.9861156327973418
371,18.575,1.0015184499991023,1.0053622307638606,1.0121552188095624,1.002177729583684,1.0254214331215468,1.021643564683731,0.9935793991456676,1.0097702638791657,0.9817060983411025,1.0736669391456073,1.0885494511733678,1.0885494511733682,1.016262964181387,1.1119362557884211,1.0162629641813867,0.9758675743917498,1.0460279882369086,0.941438206187586
372,18.625,1.0006185463267645,0.9888786942497468,1.002795200450692,1.0010665237705103,1.0172391996403014,0.9775158746939256,0.9415501615668016,1.0290488367865214,1.033343250294238,1.000240479505591,1.1376942451881775,0.9410296265961692,0.9664057064144932,0.9769790730054614,0.8945068135959092,1.0721393723241746,1.0615660057332068,1.0061745117760328
373,18.675,1.0005327731026723,0.9939219979579034,1.0029494457141064,0.9934455493263262,1.0214101905871744,1.0075279820376362,0.9883064625075068,0.9690849429773768,1.009129775331814,1.0075118023073923,1.0033050724438954,0.969651233535924,1.0327521814883702,1.0558891957376009,1.060095925601097,1.0285454516248742,1.0621992905328457,0.9993773603774684
374,18.725,1.0008304260585246,0.9878229331023788,0.9956049943872975,1.0015826922492934,0.9952504270979854,1.0133072651563262,0.9628543352874316,1.0504831082176176,1.010651847794806,1.041889212029423,0.981216948678312,0.9979541247751706,1.0000462717872771,1.0063227128235994,0.9791248016662047,0.991677683738848,0.99795412477517,0.9644584241425548
375,18.775,1.0010497545125925,0.9966605525337402,1.016210699785473,0.9860126239255922,1.0385563425169333,1.0507062895555344,1.0485932552879516,0.9799196415915116,1.018482516974897,1.0405092984309117,1.0384282798340498,0.9864028149125038,0.9801597591219188,1.0280231868497407,0.9489444801689912,0.9676736475407476,1.111263930724214,1.0160891822432472
376,18.825,1.0004373617851487,1.0007509626683055,0.9866350238577348,1.0037779700491325,0.9973157551815378,0.9931121060553773,1.0351485973169805,1.0204358253754198,0.9946884744776876,1.0681090279652825,1.0867388365925843,1.0950187515380518,0.9853098785106098,0.9873798572469769,0.9770299635651426,0.9997997296651776,1.0970887302744183,1.0051225321301205
377,18.875,1.0005876476246012,0.98740436969337,0.996536092682778,0.987464065096588,1.0019698077519092,1.009809947092691,0.9653824908282612,0.9774040378174595,1.0192181143016292,1.04804448521117,1.013041034821013,1.000686875859781,1.0418674057305546,0.9924507698856264,1.0439264322240926,0.9945097963791648,1.0068639553403966,0.9408700551750412
378,18.925,1.0004034515393787,0.984830959871684,0.9845379426268543,1.008463244632699,1.029957118227952,1.0320367893399722,1.0096803248857569,1.0060409004397213,1.011240078219772,0.9626356435183928,1.1305848408981982,1.099862426743356,1.030224954659046,0.923720585588926,0.929865068419894,1.0220323108844211,1.093717943912387,1.0062531117776827
379,18.975,1.0005432639356755,0.9971361541693916,0.9982048960280948,1.0019140264767628,0.9898851517126568,1.0054005929620715,0.991436695837598,1.0457407402105494,1.0286737548361933,1.06555035408859,1.0411017799986035,0.961643914206146,1.0207279682569477,0.9881298694702983,0.9045972413295108,1.034989636476107,1.026840111779444,1.0009570550260147
380,19.025,1.0006603425983456,0.9925783940406038,0.9806906489123663,1.0069147466857853,0.9965216460831404,0.97234171971974,1.020187105928171,1.0212160389649116,1.0145279742260989,1.0234765736668423,1.0214498873823532,1.0437434365117295,1.070090358210084,1.003209710821954,1.0255032599513307,1.066036985641107,0.9890229068305328,0.9868307767677176
381,19.075,1.000009143177686,0.9968036081087618,0.9919003496198004,0.9912475650950334,0.977486396686188,0.9856747644071197,1.0470875223141054,1.0353167437152662,1.0158693703780544,0.9717483359726564,1.0463431252485655,0.995941240602681,1.060455652949413,0.9777965621301624,1.0302145221618826,1.0201341452327055,1.0624717283352485,0.937536771006898
382,19.125,1.000754400109596,1.0008754859443711,0.9994408818078044,0.9995147856572648,0.9851095543307228,1.0299104022796135,0.999873470132062,1.0166737881128964,0.9876550570550916,1.133134394575078,1.03887365732724,1.01079599091299,0.9987627053068828,0.9807127768977224,0.9967571577058648,1.0027738005089186,1.008790443311972,0.9420957531924098
383,19.175,1.0008095069639686,1.0072699469597948,1.0019419865338242,1.0045962362996033,1.0346752774695325,1.021507603845348,0.9880819707993428,1.0037818893512542,0.9663046644208846,0.9895706238780674,1.0294726651634734,0.9835853176852568,1.0055314403922302,1.019497154842122,1.0234873589706628,1.1092767477342858,1.0434383796133655,0.9694363795764014
384,19.225,1.0005253300737162,1.0066751350299468,1.0149095029076831,0.9808636828990877,0.9940330869460376,0.9910101784200992,1.0131781742769803,0.9859719975435352,0.9753918177027512,0.9645826296403056,1.0161858155881407,1.0955753324309647,0.9784757950877998,1.0439721464831289,0.9209183953767524,1.055880574009553,1.0042773880617175,0.9577170566276224
385,19.275,0.9998457651722674,0.9991994332892712,1.0034365209728382,0.9930888252688538,1.0239672025930784,0.9883814603590556,0.9858754221735612,0.9733452312460876,1.0019140665607262,0.9595848033911905,1.0089461615903257,1.034614067853876,0.9872271639827064,1.0464607938216686,1.0405374308377726,1.064230882773357,0.9852527096547404,0.9833386978062032
386,19.325000000000003,1.0003499507317155,0.9889773946850609,0.989258407394291,0.9954146081663912,0.9907528185710714,0.9947417579513272,1.000226549599179,1.0191740116553945,0.979783235275367,0.948732968508602,0.9565899703181971,0.9801609757469824,1.0273029866045524,0.997839229818571,0.9860537271041788,1.0724807470097235,1.0606952442953317,0.9861940307079212
387,19.375,1.0001270046978528,0.984811465024092,0.9981373582393128,1.005855553781201,1.0044956515593226,1.0074719349713503,0.9856458566164812,1.045171524857034,1.018881021384123,0.9751086107991512,1.014191120250019,1.0571818806459736,0.924301348513023,0.977062736271694,0.9731544853266076,0.8988977173699592,1.0689066334812332,0.9797945239220868
388,19.425,1.0003820937312915,1.005984810890682,0.9968066248914028,1.0000461705695232,1.0269669855970367,1.0022921421180115,0.9835392610739524,1.005746620205075,1.002785638987592,0.938989952756366,0.938989952756366,1.059522824538757,1.0809076888872458,1.0634109816930275,0.9253814027164186,1.0556346673844863,1.0070327029561028,1.0415301789320048
389,19.475,0.9999012299791112,0.9888355681566764,0.994461812878023,0.9994508078246715,1.062450687929373,1.009426346757297,1.0182637369526428,1.0388843140751167,1.005498617781588,0.968988591621017,1.0676281488518995,1.0270118605803595,1.032814187476294,0.9554498288638368,1.0482870591987847,1.0173413157538025,0.9496475019679032,0.9938557068893068
390,19.525,0.9998943995542848,1.024795093806248,0.9890997775911125,1.0002915814277875,1.0159859669253923,1.0184282408843477,0.9876555890015116,0.9857017698343468,1.015985966925392,0.9832742975357486,1.02368283031119,1.0256070461576403,1.008289103539594,0.9601837073783536,1.0448492046221365,1.058318715547283,0.9698047866106014,0.9712774007788032
391,19.575000000000003,0.9998018478994114,0.9867921681460646,0.9854227646376742,1.0038925944570891,0.986504242280198,0.9874761676420508,1.0171198911785493,1.0010831227079844,1.02343740603059,1.0031447825664594,0.9284832434059788,1.079720720166952,0.9782576028462988,0.9437984309260772,0.9686856106462371,0.99548718880641,0.980172001286311,0.9824380239295912
392,19.625,1.0000240423724878,0.9977562346237514,1.0182835818267524,0.9788741303532518,1.0245144491635922,0.9926041359758642,0.9964720527258916,0.9747150210069856,0.996472052725892,0.908520900262193,1.0494654424412335,0.977088515376321,1.053274754392019,1.0189909468349545,1.041846818539664,1.047560786465841,0.9713745474501438,0.9812865326282062
393,19.675,0.9996334909553506,1.0037163781058298,1.0019993878128604,0.9903383332244552,0.9875655471475914,1.0270104447930375,1.0260483741187585,1.018832844061665,0.9914138298447078,0.9967635258668356,0.9853935997162636,1.0081334520174083,1.0024484889421224,0.9399138951139748,1.0384532550856012,1.0119234274009323,0.9664437227986432,0.991619987846339
394,19.725,0.9996873162703788,0.9831697001864806,0.9914414525794532,1.0001714412555598,1.0141528075192894,1.0151100069600811,0.9911800209402776,1.0060166122725556,1.0227676024864192,1.1104963815372029,1.004914382613462,1.0727885247787246,0.9841750613962986,1.0313098823443971,0.969091918692907,1.0501638107236366,1.014341346803082,0.9904084009829042
395,19.775,0.9996771227850172,0.98294538903175,0.9956481780054038,1.011651191403111,0.9856978893510684,1.012364112444624,1.0080784694474456,1.005697556671235,1.005697556671235,0.971701008181832,1.0261012576746371,0.9416870774271808,1.041108223051963,0.979204490870495,1.009218421625146,0.9773286201983292,1.0486117057406257,0.9797213123822136
396,19.825000000000003,0.9994162886197028,0.9928574688033868,0.999888911209077,1.0167033839181363,0.9992097300146804,0.9992097300146812,1.0105805377531123,0.9793108164724256,0.9783632491608896,1.0750581861789918,0.987336424459526,1.0433290383230145,0.9966685267701072,0.9948021063079908,1.0395961973987815,0.9985349472322236,1.060126822482062,0.9948973318417724
397,19.875,0.9998668637839728,1.004694329788985,0.992119045978492,1.0126389183006632,1.0064450599836203,1.0521711353084031,1.0059736571452205,0.9706184442652336,1.0413288700252068,1.0733699781018975,1.0510854802866336,1.0139446505945262,1.062227729194266,0.9805179038716296,0.9712326964486028,0.9860890283254464,1.0250868995021587,1.014911070142637
398,19.925,0.9997096208836,0.9897013472671744,0.9958693578003568,0.9792407618710458,1.0295426284914,1.0182856703666645,1.0407995866161353,1.0187547102885282,1.0093739118512493,0.9589734402473216,1.0088622319364884,0.964516639323896,1.0402736933704086,1.0033190328599149,0.9829939695791432,1.027339562191736,1.0310350282427854,1.0172901570631168
399,19.975,1.0000073274391976,1.0031643625008262,0.9955367362521308,1.0091610556030854,1.011794168467078,0.9711917272047912,1.0215947577372848,0.9814590112021512,0.9814590112021512,1.051618785184109,1.0332338413871838,0.9927869650339488,1.025879863868414,0.963371054958869,0.9578555718197914,1.058972762702879,1.011171908830874,1.027680837954644
