,r ($\AA$),g_full(r),O (DOL),O (DOL),O (DMSO),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
356,17.825,1.00114231880058,0.9852078501722856,1.0036722543254473,0.9767004005977192,1.0616604031927834,1.018367124443922,1.0312380992070975,1.0175870653673666,1.0218773902884253,1.0002484795293711,1.0079308795257564,1.0432699195091295,1.080145439491779,0.957227039549614,0.9556905595503368,1.0355875195127444,0.9971755195308172,0.951990464858199
357,17.875,1.0007648787911578,0.9943491938530158,0.9918718821661252,0.9665795291558784,1.044869537932877,1.0138414892934458,1.048360193404814,0.998327464973729,0.9773835321421128,1.0725832268312787,1.089390086510972,0.95646310540795,1.0099394771160624,1.092445879180007,1.0007720991089568,0.9870210320982994,1.0160510624541317,0.945128609130458
358,17.925,1.0004587586672768,0.989968957473052,1.0038080902314035,0.9686309811845628,0.9997081844492676,1.0024080136510982,0.9750240317468164,1.0216925079498882,1.0382771730468472,1.042297697918838,0.995196781540581,0.98608047514479,1.037739544720942,1.02862323832515,1.030142622724449,1.0027937035370738,1.1182669178837672,0.907118998148588
359,17.975,1.0012755519324128,1.0001047881386005,0.991746563684416,0.9798700891979448,1.0110303398919742,1.0125645285716278,1.0125645285716285,1.0317418870673027,1.012564528571628,1.0123320757413778,1.0244196229144091,1.0032664153616049,0.9609600002559948,1.050105660657101,0.971536604032397,1.0334852832941823,1.012332075741378,0.9717832886685812
360,18.025,1.0010853876599075,0.9968569986689586,0.9879001898108772,0.970291182510506,1.009624723000563,1.0111504120417425,1.0214488130697044,1.0142017901241018,1.0016148555343702,1.0142364648750375,1.060816213632262,1.0548059234700395,0.9886927316855922,1.0743393664972622,0.9781747239017032,0.9766721513611472,1.0653239312539289,0.9820844789817208
361,18.075,1.0010454733567191,0.9785942277300296,0.9871452586284206,0.97057842104903,1.0188399835391106,0.9945638260757812,1.0343918969140558,1.0434954559628045,1.019977928420204,0.9921959811716872,0.9996673364515946,1.0235756733472985,1.028058486515242,1.0654152629147786,0.97426472849991,0.9682876442759843,0.9921959811716876,0.9273476668748584
362,18.125,1.0014379706784249,0.9904938374029124,0.9913442291929128,0.9646548098189616,0.9849346736372558,1.025297756777503,1.0588707885483637,1.0124721041908822,0.9988920014521074,1.0521150303677114,1.0461708776537688,1.0461708776537693,1.035768610404371,1.017936152262545,0.916885556125533,1.0684614503310514,0.9822712359788938,0.9767819929114272
363,18.175,1.001304576193564,0.9919582850756852,0.9775810566454586,0.9667308668991922,1.0027824081087884,0.9783975010653648,1.0129115233422097,1.0444243262906343,0.9889017687148396,0.9916528864325588,1.0404227005194064,1.0699801636023436,1.0611129246774624,0.9221928481876558,0.9207149750335084,1.0773695293730785,0.9532281844247398,0.9674338631105188
364,18.225,1.0011180414294896,0.9790933244512338,0.9967561147556016,0.9622883958184684,1.0491481777909066,1.0368359836703167,1.0207928216343962,1.0323588221719204,1.0107192082630032,1.0156146904064525,1.0552986218695122,1.0082658142095893,0.999447162773354,0.9965076122946088,1.069996374263238,1.1008616542900618,1.089103452375081,0.9947978737508496
365,18.275,1.0013186734384265,1.0066450084001628,0.989984932435366,0.9556841678960676,1.0575153465649625,0.985901149411616,1.0244911831108283,1.0489810121891754,1.0226358930291355,0.9589038676774072,1.0086031535021502,1.0129883846043328,1.0056796661006948,1.0115266409036054,0.9647508424803176,1.055378951925438,0.9749830483854116,0.9549064461284767
366,18.325,1.0013849219400852,1.0008819079342002,1.0065667674237488,0.9697786756799088,1.0104203128901166,1.0262888568836424,1.022229461908554,0.9963969484307202,0.9934446611761114,0.940594246156093,1.0438124710047525,1.0539889157081412,0.9914764696730378,1.029274692857054,0.9391404683413233,1.056896471337681,1.0525351378933714,0.9766271677078884
367,18.375,1.0009908614737557,0.9984072291191916,0.9842033693679104,0.9738967977961078,1.0074981236724758,1.015205759591282,1.0346583645292204,0.9755664891517088,1.0188760624097608,0.9803045164264724,1.0178973149914996,0.97452100895493,1.0077761769162998,1.0135596843878425,0.9962091619732142,1.0844076509142395,1.0395854680097838,0.9757013166021838
368,18.425,1.0010301184940664,0.9864124233977284,0.9857266528030412,0.9596289026032968,1.033430965432835,1.0246699823277887,1.0264951871413397,1.0111634667075071,1.0232098184769467,1.0440171533514335,1.0411410730391706,1.0713399163179314,1.0440171533514335,1.026760671477856,0.996561828199096,1.0684638360056684,1.058397554912749,0.9607282153289632
369,18.475,1.0014924183213092,0.9840133514334284,0.9881057338473752,0.9597091469861574,0.997347172801124,1.0147744259115918,1.0107806804071098,1.024214188013095,1.03837383116535,0.9783026177921488,1.0541067680011893,1.0369435641802744,1.048385700060884,1.0498159670459604,1.0212106273444357,1.0841423746877894,1.0541067680011893,0.9502372768502956
370,18.525,1.0016267529173328,0.986713674972452,0.9939045755944584,0.9581890519346276,1.0425261267232524,1.0342205843212318,1.0060539622622036,1.0345816948604496,1.0219428259878094,1.0199731321375285,1.0057475654410497,1.0612272755573169,1.0484242655304856,0.9957896687535148,1.0057475654410497,1.0327761421643598,1.0242408021464722,0.9858317720659794
371,18.575,1.0013454273079283,0.9996942192237268,0.9945661981207972,0.9721668243905728,0.9938208703572536,1.031892793833173,1.0038776048603273,1.050210417392342,1.0203993829725184,0.9352545409621924,1.0526919492827105,1.0272235956710314,1.0555217663506744,0.9409141750981213,0.9663825287097996,1.0357130468749245,1.0696708516904958,0.9738613309608484
372,18.625,1.0011180952456324,0.9813141799995416,0.988696518927181,0.9561791440431332,1.0678000874030138,1.027074356401359,1.0299323024365636,0.994922463505317,1.009212193681336,1.0386035705206471,1.0639353649235903,1.10052573461673,1.0357889266980982,0.9949765912711356,1.0287523171417252,1.047047501988295,1.0906744812378073,0.9364147672489128
373,18.675,1.0014405752963238,0.990017959546821,0.992688090919074,0.9627329221707832,1.02406932335827,1.0215819932876564,1.035439975109646,1.0212266604204263,1.0429019653214855,0.988256077406495,1.0470475154391754,1.0372489424337286,0.9756579121137764,1.0428481270082697,0.9770577082574126,1.0834422151736924,1.0568460884446225,0.96440240842822
374,18.725,1.0009506801685475,0.9873937670172356,0.9900496577226816,0.9538875217756752,1.0380467102522182,1.0359260836735626,1.0140129423607815,1.0246160752540618,1.0249695130171714,1.0498172587872865,1.0498172587872858,1.0136166636566897,0.9913393743455536,1.0205783165664193,0.9774160685260936,1.07627153984426,0.9941240355094462,0.958321249116548
375,18.775,1.0011686823953243,0.9932370923027108,0.9917180781978524,0.9552563087427468,1.029712736015289,1.0399079116194003,1.026197158220767,1.024790927102959,1.0156504248372036,1.0580823834904718,1.0054552492330924,1.105169819404969,0.9722170591758004,1.0220743442617386,0.914050226575538,1.015149721333136,1.0525426851475896,0.962084498686395
376,18.825,1.0014455393317945,0.9988731008836972,1.0057052483675448,0.961336709210219,1.0462807254435855,1.0158574556863686,1.006415751278957,1.0197040760005005,1.002918823720656,0.9670594211228092,1.0207849445185206,1.0290504096563224,1.0249176770874215,1.075888045437199,0.9698145761687428,1.045581339931926,1.0359382972711573,0.9365699757420398
377,18.875,1.0008196642142393,0.973396112886558,0.9937187626655404,0.9567814967606068,1.048397397284835,0.9715241972848524,0.9781332054296464,1.0181350968323526,1.01743941176448,1.067454951871421,1.044160042780517,0.9701644491976464,1.0345680213901456,1.0797875508019,1.0263462887698267,1.081157839571953,1.070195529411528,0.980525510203864
378,18.925,1.0010855398791971,0.9989400868188032,0.9863948345572188,0.965669344384894,1.0086102812683464,1.03698285178773,1.017606462164736,1.0459790326841196,1.0425189631085856,0.9214270130241928,1.0849939384131029,1.0713633612973603,1.0740894767205087,0.9514142826788266,1.037286918508004,1.0590958418931922,1.057732784181618,0.9257804524499346
379,18.975,1.0011171098039395,0.9810093172250626,0.9888330799052788,0.9640034740177216,1.0239529707412618,1.0246413424862983,1.018790182653491,1.029459944701551,1.0480459818175274,0.9586098043374536,0.989795130362576,1.0765716897368296,0.9911510141027984,1.0101333864659168,0.995218665323467,1.0738599222563838,1.0914864108792792,0.9409971512629268
380,19.025,1.0009209472461142,0.9911034612909106,0.9929044150787066,0.96560968914094,1.0202897975387333,1.0018013246974269,1.0278221383259316,1.029534033959386,1.0582938806014166,1.0061796274690484,1.0291086538322842,1.0749667065587554,1.0075283937257096,0.9346950158660194,0.9845993673624736,1.0034820949557264,1.0385500176289106,0.9574038354934744
381,19.075,1.0005786746136796,0.9893055502032164,0.99391232808542,0.9746627387139556,1.0285714411692628,1.0268685083196452,1.0578618861826925,1.0258467486098743,1.0449195965255955,1.0076202067163864,1.04652964212887,1.0478713467982663,1.0425045281206828,0.9942031600224264,0.9713941806426948,1.004936797377595,1.0854390775413545,0.9794991721149652
382,19.125,1.0006810380501188,0.9856670494344149,1.0048253719114753,0.9542446751648844,1.0272660198136878,1.035397413110367,1.0374302614345363,1.029637676191886,1.0086315768421337,1.0183748751231283,1.0744322076987138,1.087779191645282,1.042399446226951,1.023713668701756,1.0170401767284718,1.0664240173307729,1.0370606526483237,0.992361875798695
383,19.175,1.00068543134993,0.9961727782683644,1.0076332290957073,0.972115417470378,1.04786803240829,1.028993600174496,1.028319513309004,1.0188822971921068,1.0421382940516024,1.0037766233426593,1.0515755101684996,1.1033576375631604,0.9546499896605448,1.0542310038810463,0.9241118119662572,1.05954199130614,1.0515755101684996,0.9371183117828126
384,19.225,1.0004801169216817,1.0085716542935466,0.997233726628493,0.9751942307561732,0.9703366736138582,1.0484598404943106,1.0233128983654096,1.0528186437966538,1.056506861975559,1.0447919430767216,1.006487307995527,1.0593212874178646,1.0963050730135009,1.0012039100532937,1.0130915554233193,1.022337501822228,1.0751714812445656,0.9527098646549332
385,19.275,1.0008749470508511,0.9982702742222024,1.0040978516186414,0.9584253536081832,1.00933833312849,1.0366898676019,0.994661899996418,1.0296852063343187,1.0036678930547347,0.9802482680085812,0.9868182966145368,1.0709146627707689,1.0052143767112125,1.0288664796926523,1.0249244625290794,1.0367505140197997,0.9815622737297724,0.942021428099236
386,19.325000000000003,1.000435910405576,0.9884358946285928,0.9975372846775196,0.958856605817924,1.039628096739403,1.036309781716296,1.0173953860845868,1.0104269245360618,1.0329914666931892,1.0052483420000002,1.0209349221092328,1.0353142872093628,1.0052483420000002,1.001326696972692,1.0039411269908978,1.0496936523094926,1.001326696972692,0.9701669596128564
387,19.375,1.0004046108430322,0.9958062839793888,0.9907208934776568,0.9772309758455504,1.0487945264361782,1.0286571433349485,1.001917339544791,1.0329487167827516,1.046153558160607,0.9909633234017968,1.0585881171247544,1.0767947923578582,1.0963019443933264,1.0507852563105669,1.027376673868005,1.0963019443933264,1.1106071892193368,0.9104266528553626
388,19.425,1.0002682217532282,0.9997560900379692,0.9834677903730707,0.9715797161905554,0.9987366475064952,1.0227115818267765,1.0263242431627082,1.0122020215767902,1.0236968531002124,1.1087785108437078,1.0466765639119706,1.1139536730880184,1.080315118499995,0.9884559886634684,1.0259759149347254,1.0764337468167615,1.0389138205455035,0.9806800433525
389,19.475,1.0003503649082577,0.998803102931408,0.9912531532226718,0.9727722124919164,0.9965555881963494,0.993941671899441,1.0524280490427678,1.039685207095339,1.0135460441262545,1.0117044212807056,0.9679411257036776,1.1249741274800713,1.0593291841145298,1.0014071752625806,0.9460594779151638,1.0657649628758576,1.0606163398667954,0.948778266085765
390,19.525,1.0002771098818677,1.009449621862612,1.0085946736045317,0.9619633170300456,1.0031605848960254,1.0255902933723142,1.0493202748037498,1.0106371543881223,1.0587472537285665,1.033421482761268,1.003968330216647,1.0936083597002764,1.060313491606357,1.0078100457659458,0.975795749521792,1.1345866588927929,1.0679969227049544,0.9887713397954434
391,19.575000000000003,1.0002596680641456,0.99676561563724,0.9947606622472588,0.9666246703616664,1.0313536320674763,1.0320004515294192,1.028766354219706,1.039438875341759,0.9970722005845192,0.956802788931153,1.006490283962198,1.0421633573178208,1.0090383606304574,1.0154085523011038,0.996297977289164,1.0243268206400091,1.0485335489884673,0.956698785801836
392,19.625,0.9997298938784204,1.0072278999490445,1.0057771726131044,0.9591871139261348,1.032862065984428,1.044123801906377,1.002294497053425,1.0032597887038777,1.051846135109999,1.030521965013635,1.0241841915510668,1.071083715174074,1.0698161604815593,1.0039033164708473,0.991227769545711,1.022916636858553,1.0533379494788813,0.987256960457937
393,19.675,1.0002142519819657,1.000912276264773,1.0033780218230768,0.9639737811034368,1.020896380697723,1.0538698291805908,1.0276191226214142,1.0266587309180293,1.033381472841721,0.943318073102108,1.04546882700755,1.0013296123570503,1.0126796961243223,0.926923507660494,1.0290742615659356,1.08078019872795,1.046729947426136,0.9881907965674994
394,19.725,0.999533678109941,1.0020074466679156,0.9898608139392884,0.967787617267826,1.0319712886775247,1.0195494120545543,1.0128607092575703,1.0144532575425669,1.0243270569095433,1.017590095073621,1.0100616849990935,1.0426847953220455,1.1179688960673195,1.0589963504835218,0.9812027797134047,1.0464490003593088,1.080326845694683,0.94854125913497
395,19.775,0.9994584104249576,1.0045670927839572,1.0080795651363492,0.9646541680682468,1.0175691938307754,1.0432381769202468,1.0457733851266144,1.0419705728170634,0.9839776850964054,1.044909109601717,0.9600180469339548,1.0236863439347756,0.9812408126008954,1.0424123136409007,1.053647895464575,1.0474059055625329,1.0224379459543678,0.9912534739539656
396,19.825000000000003,0.9998493955602316,1.025272890624348,1.0031195564575266,0.968040530190144,1.042081539275397,1.0455498893304742,1.022532657146782,1.0001460340640125,1.024424484449551,1.081876795416981,1.0234976801648594,1.0371608773515262,1.0384029861866777,0.9738133267587984,1.0197713536594046,1.0508240745381932,1.132803257658194,0.9327223385591948
397,19.875,0.9996592308241788,1.0113982693428514,1.0051510683318177,0.9710812091067808,1.023668715102258,1.0283745167346618,1.0221001145581232,1.049080043917239,1.0183354732522,1.029477290450538,1.035656625927432,0.9961088788753104,1.0183544865921286,1.039364227213569,1.0517228981673568,1.03812836011819,1.0640815691211452,0.9713158716353648
398,19.925,0.9994315985328028,1.0016960196050222,0.9998781659223294,0.9719936457903928,1.0169768164672797,1.0197861446895649,1.0263412438748971,1.002305880195345,0.98919568182468,1.0575181658299553,1.029235703255433,1.0550588212582577,1.0624368549733498,1.0071016021101549,1.0280060309695838,1.084570956118628,1.0612071826875014,1.0032996561651326
399,19.975,0.9993467301958168,1.0019971487876826,1.005848066613338,0.9577066244242012,0.9889085164296676,1.0367388906539667,1.0289742195136584,1.0156189851523283,1.0488517776328476,1.0155248679263829,1.0081837243028189,1.0583482057305076,1.0436659184833792,1.0497835381696825,1.0497835381696825,1.0583482057305076,1.088936304162025,0.9764470115628536
