,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DMS),O (DMS-i),O (DMS-i),O (DMS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
377,18.875,1.0000444176897707,1.004719466842932,0.9944697939742748,0.969480904421494,0.9935822029956926,0.986014559757378,0.9828887940719864,1.0188958430786377,0.9897749697711996,0.9844194068640842,1.0473472710226863,1.006511103855934,1.0878487155077432,1.0733440659676408,1.0351045353619133,0.96785570567598,0.9902719822379584,1.021918490325456,1.0271929083400388,1.0614766254348282,1.0296821107193703
378,18.925,0.9999298806022892,1.0066732832362362,0.9854689683973464,0.9813840892368052,1.0017579960418714,0.9916119540987864,0.9833478392903052,1.0135190965225471,1.0135190965225471,1.034495345892101,1.0121872711657502,1.0208441359849307,1.063745055811454,1.0204607317155496,1.032265547378069,1.1293273650476714,1.004720977498858,0.940450314447364,1.027018962639172,1.0729265791045242,0.9752223224873025
379,18.975,0.9998991525129688,0.9898642422396404,1.0033038472634483,0.983218657248303,0.9986017968360452,1.0022644491188406,0.9994157195655552,0.992618212585331,1.0134840608979354,1.0088472057173568,1.0161336924296949,1.03666833680083,1.0163946409896405,1.0646701245796495,0.964204929000442,0.998128241793422,0.9942140133942312,0.9902997849950412,1.0450989825837005,0.9733381285985522,0.9920571936640658
380,19.025,1.0001104955083695,1.0091780525922849,0.982006683988298,0.9876922534684364,1.018458960273749,1.0005656913159229,0.9766810110328512,1.0131059269743223,1.0312265207901234,1.0266140060006466,1.026284540658541,1.0134353923164277,0.9863992666672884,1.0577834241234745,1.0019739919304564,1.0110592483339709,1.005867673246248,0.9876971604392198,1.0331234424567912,1.0110592483339709,0.979856822551638
381,19.075,0.9998649983782388,0.988625117500892,0.976064893052354,0.9813129849072132,0.9944411871839598,0.986870322067308,0.9996763598710056,1.034020951339219,1.0055075368331925,0.986826334225796,1.0025578732636038,0.9809270070866184,0.9902725741539016,1.0535364022289229,0.9786526873646118,1.009639052136051,0.965741702043179,0.986399278557472,0.9980191653467612,1.000601362411048,1.001681669346107
382,19.125,0.9998012741913131,1.0053894571551123,0.9835850924431284,0.980034432661994,0.9909308259617016,0.9802747942788989,0.9987025182416404,1.0234049130292877,0.99569245122378,1.03612004256358,1.0250350578413765,0.9989527408479574,0.9773953106662752,0.9902388758524284,1.027485214892274,1.0043667975571977,1.0326226409667354,1.0056511540758135,1.0223477888178127,1.0287695714108895,1.0150479257477232
383,19.175,0.9999176029458582,0.9847379741843196,1.006124128678732,1.0045000022857329,0.9931024381877516,0.9915083732789434,1.0013118724681156,1.0093177569216631,1.0252099709605969,1.020669338378044,0.9843442777176238,1.0226153237705664,1.0425764163575024,1.0195784071731455,1.0361880804729589,1.023411408703872,1.0170230728193284,0.9160873658435404,1.0387434148267758,1.0183007399962372,1.0317032079336057
384,19.225,0.9997814424083448,1.0055646995431995,1.0013824232159854,0.9907185982386568,1.0029291355838952,0.9904014414244952,1.0001540134599778,0.9843931495469752,1.0295635988870528,1.009236896684018,1.017625694418604,1.0166577562184596,0.9736089491958704,1.0536838366623713,1.0435155969840852,1.0549548666221569,1.0346183872655854,0.9583565896784412,1.039702507104728,0.9812351289545844,0.9925317319645172
385,19.275,0.9993644233217605,1.0063240973592475,0.9815413539944772,0.9932365555854702,0.9949718799360798,0.9879517041540672,0.9871629203583352,1.0213403154706282,0.987317036576886,1.031290519675402,0.9731941660926912,1.0059335476696882,0.9850021308088164,1.0064976843694704,0.9774154648462318,1.027993237930125,0.9736221318649404,1.0292576822572224,1.0153487946591522,1.0431665698552928,1.0099555525292878
386,19.325000000000003,0.9997616093307712,1.0020832600410954,0.988346231214432,0.9941458085855182,0.996735343014702,0.9892806226882656,0.9840230830896204,0.988281629802415,0.9828532654383952,1.0281960736555014,1.0151041360716897,1.0326664913670467,0.9673325944225524,1.0163910745038005,1.0327439011975497,1.090607749498509,1.0038119770470704,0.9887170600989944,0.9962645185730324,1.035259720688896,1.007701228607672
387,19.375,0.9997717418265436,1.0084953899225306,0.9975146720252736,0.9959692535318632,0.9933150009358388,0.9856645081590624,1.0077572577083267,1.0302025064145752,0.9866817714843256,1.0225784360618302,0.9838227451020468,1.0057419473661868,0.982369166032268,1.0386833220468563,0.9848720174106944,0.9736091862077766,1.0111519568841687,1.0149062339518082,1.0061462541273165,0.9986376999920384,0.975958801787524
388,19.425,0.9995509029206392,1.0106723376788591,1.0074663042984524,0.9807521652740452,0.9885963186390012,0.9771795805731732,0.985722717901344,0.9895097771687064,0.9746560692393128,0.992038067880092,1.0252218834670337,1.0328067556011915,1.0706928088369605,0.989768352355097,1.0171581683951123,1.0607328757315009,1.0370780346060329,0.9437036617423444,1.0383230262442151,1.029608084776938,1.009929594495869
389,19.475,0.9997227984183163,1.0022998217819186,0.9989330299944488,1.0094109174794796,0.9884716677369092,0.9938803300320382,0.9849174039429676,1.0177634373952429,1.00047057701318,1.006444474236074,0.9878939512807704,0.9885227825673908,1.0292824832365186,0.9599204867729264,1.0416685540335886,0.9549660584540984,0.9599204867729269,1.0032717345626716,1.0131805912003278,1.056531838990073,1.00266506987057
390,19.525,0.9995627100075514,0.9998173773518966,0.996937922109729,0.992947608782546,0.993870065336342,1.013087910207105,0.9839536573830292,0.9919122104327386,1.0303875185006122,1.0291362889699496,1.0185008379593177,1.0507199983738784,1.0203208081857371,1.0153917221558546,1.0819343835592723,1.0425016953202098,0.9882817489914988,0.9833526629616164,1.054824410394917,1.0622180394397411,0.9991961537719528
391,19.575000000000003,0.999436188205143,1.010150927182638,1.003252107330367,1.0018007712261077,0.9954529993342252,1.0055482510177016,1.0038657090704548,0.9974326334784503,0.9974326334784503,1.0204622793060338,1.00116717063968,0.9940093077473232,0.9844654905575142,0.9869174594007456,0.9550418644387338,0.9807875372926668,0.9587198177035812,1.0653804623841587,1.0322788830005316,1.045764711638306,1.0155654627221768
392,19.625,0.9998146543375892,1.0148404518962204,0.9994843517471632,0.9919849811618234,0.9910719014829144,1.0011157779509177,0.9948003101717942,1.0363237791851718,1.0462318643163124,1.0282734600161212,0.9778041513793764,1.0394200557886533,1.0014109148168275,1.0209268400751337,1.0575191999344575,0.957500082985639,1.0709363985495428,0.9538408469997066,1.0294650573756423,0.9989714241595394,0.9795924090911834
393,19.675,0.9999777772787988,1.0121774752566903,1.00054524698187,0.9879336837418368,0.9727929376308512,0.9956554642584394,0.992173092652913,1.0196651935721308,0.999949612790071,1.000257668739791,0.965447346421467,1.009191291281661,1.0218122501913878,0.9914734066583898,1.0145309277434682,1.0351613413459078,0.9150195209552334,1.015744481484789,1.1031203508598235,1.029093572639308,0.9979126714082508
394,19.725,0.9996648405069608,1.0029644449318125,0.9973217263140202,1.005452304571619,1.011779219964833,0.9815004105830224,0.9995773117064912,1.0062269461357878,0.9893696564502962,1.0322791211042746,1.0000970226137915,1.002855488198689,0.9731717979315664,1.0383718935746242,0.9755866162887166,0.9828310713601676,1.0492385761818006,1.061312667967552,1.039579302753199,0.9924903447887689,0.9859481583211828
395,19.775,0.999703502841257,1.001508120224419,1.0097002985330852,0.9904072513240272,0.9904072513240266,0.9931800319156572,0.979765769053445,0.9974856240651128,1.023406222672736,1.045057546215574,0.9782738862735808,1.001754899129898,1.0343289134229003,0.976665977482948,0.9790685998137793,0.98988040030252,0.997088267295014,0.9081912410542536,1.039134158084563,1.004296134287508,1.0193983317955913
396,19.825000000000003,0.9993432281711176,1.0044426598707457,0.989736825899196,0.9936196780921498,0.9903389287423038,0.9845230548948484,0.9892204914639467,1.0097549998945772,0.9903366345119886,1.013699355362915,1.0076311161808562,0.9909434584301948,1.02792294023359,0.9872841263173784,0.9980414594128458,0.9825030893860592,1.0183608663709518,0.915568572347593,1.053023384123015,0.97891731168757,1.0046031886706253
397,19.875,0.9997498548672272,1.0029114215125132,1.0053500774232256,0.9908522589213762,0.9824690375034288,0.9772017036921516,0.991965075923759,1.0104167231740324,1.0246054252921022,0.9938129228231,1.0058884139874151,0.9944166973813156,0.9799444041828724,1.03227153256157,1.044164061738546,0.9549700929112208,1.0037294625368254,0.9525915870758268,0.933563540392664,0.9347527933103617,0.997152165787926
398,19.925,0.9992493625341952,1.0007057398160004,0.9921850131490207,1.0064802364595522,0.9948911350936448,0.9847783523730756,0.9962198218744488,0.9987437589431146,1.012861339896596,1.0501077236887604,1.0092568511425164,1.0398950055521996,0.989231913619847,0.951366577213346,1.0318304170771615,1.0602294193820374,0.991598497145254,0.9702992454165968,0.988048621857144,1.0046147065349882,0.9475269161874312
399,19.975,0.9999926880694536,1.000025502894473,1.0067069376732298,0.9863912408455088,0.9816906422294174,1.0035043576822176,0.9801482583085118,1.0149699764700737,0.9773120798165902,1.0009229832739328,0.9973365169259818,0.9901635842300812,0.9866405150145438,1.029026026399417,1.0584604093055785,1.0737662884167831,1.0561056586730857,0.9901726409632832,1.0019463941257485,0.9654477593221076,0.9947259597883596
