,r ($\AA$),g_full(r),O (DOL),O (DOL),O (TFEG),O (TFEG),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
339,16.975,1.0003864839314232,0.9890230903418444,0.9907962239514688,0.9764624761693242,0.9772563481011692,1.0226438384568972,0.9885830685564472,0.9844793613395254,1.0049978974241345,0.9935075172167532,0.9424847574863594,0.9909831155045254,0.950567817156054,1.0200821303154248,0.995832951306342,0.9635007126275648,0.9748169961651368,0.9925997274384644,0.99891771081294
340,17.025000000000002,1.0008321609964197,0.9957914451138992,0.9802334012935252,1.0040403469541526,0.9828893633836676,0.9905362574437658,1.0019592455856217,0.9921681128926024,1.0227654025582869,0.99339200447923,0.9690996108658682,0.9932065663600436,0.9835637841623736,0.9835637841623734,0.9337427428077438,0.9819566537960946,0.994813696726322,0.9787423930635384,0.964917792055654
341,17.075,1.0003590357111638,1.000787443689614,0.9978159392888604,1.0088393498451358,0.9782399295278552,1.0545031001647716,1.022868007159828,1.0208401165825882,1.018812226005349,0.9997500545792924,0.9186958827193084,0.97461650166744,0.9426618622685078,0.9778119656073332,1.0065711410663725,0.923489078629148,1.044916708345092,1.020950728795892,0.9937077683695572
342,17.125,1.0002970653719814,0.9826807644914743,1.0012390615160955,0.977996102050128,1.00420496233796,1.0245648306366495,1.0096459409343452,0.9979527571136196,1.0044041688767784,0.9983559703488168,0.9546378807871072,0.916515902186624,1.0626501534884774,1.059473321938437,0.9038085759864626,0.9975251067126514,0.9006317444364222,0.9562262965621272,0.9745417029475648
343,17.175,0.999950789933773,0.9868328364270296,0.9866822209147544,0.9992971665887082,0.9751018603667864,1.0318367514948557,1.0081854817441966,0.9484560038993122,0.9969611503371044,1.0017715780830014,1.002779824302469,0.9601419420092931,1.020150813384874,0.983829654394391,0.9459293145782348,0.9554043995322732,1.0154132709078545,0.9711962077890054,0.9731298985959522
344,17.225,1.0003119880337716,0.9996052665219084,1.0066431584440914,1.0127790307835425,0.9935041558066932,1.0146958429658557,0.9887904109969708,0.9891889561041848,1.007522031036011,0.9804209637454852,0.9844064148176208,0.91846531526046,0.9514358650390404,0.9561459435788374,0.9702761791982286,0.956145943578838,1.0189469907761337,0.9812663624577558,1.025643633053805
345,17.275000000000002,1.0012423732171492,0.982959209610866,1.000005605597302,0.9937403727201908,0.9989528337927748,0.9715838752922054,0.9866410479109264,0.9862448065262228,0.9993207722214285,0.9921884272967711,0.9677895638508056,1.0005695329489774,0.9677895638508048,0.9350095947526328,0.9334486438431956,0.9350095947526322,0.964667662031932,0.9802771711262996,1.004997536549216
346,17.325,1.0012808118466745,0.9893572819919386,0.988543178902328,1.0087424510153222,0.9918233799874135,1.0199561721040906,0.9608625352498564,1.0038039113639334,0.9994703779946228,0.9726812626207032,0.9497959087116992,0.9606595874061146,0.9684193579021249,0.983938898894146,0.9560037251085076,0.994802577588561,0.9994584398861672,1.0367053382670184,1.023767108684894
347,17.375,1.0010361393482905,0.9990503989301942,0.9896316428675106,1.010522499878568,1.027344335134495,1.016444531971438,1.0058688085174,1.002343567366054,0.9913761504507552,0.9619991408562052,0.9150196645025772,1.0106878250407894,1.001429615956446,1.021489068972523,0.9829131977877597,0.9659398144664644,0.930450012976482,0.9829131977877598,0.999178044699538
348,17.425,1.0004641871960491,0.9722544412619472,0.9914961387600202,0.9935812656752108,1.0232651463755469,1.0008834307830643,0.9829687857184648,0.968559179905634,1.0199664222649198,0.9969889427255424,0.9465966275570044,0.9419940507617512,1.0125668949556283,0.9742120883285214,0.9205153590505718,0.969609511533269,1.0033617413651237,0.9742120883285216,1.0213493629220805
349,17.475,1.000883554313975,0.981611293847511,0.9981242450631168,0.9986906112313048,1.0015371641286035,1.0063935908124972,1.0145252820041335,0.981611293847511,0.9850963043582116,1.0036830270819517,0.9259332639711558,0.9655943263488328,0.9701706027770268,0.9869502830137364,1.0113570906307685,0.9061027327823176,0.95796719896851,1.0006791122983163,1.0216770609433274
350,17.525000000000002,1.0010818280840583,0.9957641128445256,0.9920029641652264,0.990914573155466,0.9827215031729718,0.9721679123283884,0.9509919776044036,1.0272253426107485,0.9671626913936286,0.9409815357348836,1.038962527366852,0.9707095146201244,0.9934605188690336,0.9798099163196882,1.0162115231179427,0.9722262482367184,0.9388581086716516,1.013178055884755,1.0163662918543306
351,17.575,1.000762174519431,0.9973701781592924,0.9903221339236704,1.0206847180742873,0.9886911178560244,1.0102867980033516,1.0164120684724889,1.0106696274076723,0.990762498382976,1.0049271863428566,1.0586973163134097,0.9923402195644208,1.024010652103711,1.0255187679389144,0.9682103662011512,0.9968645670700332,1.0466323896317749,0.9093938486281846,1.0258265466807934
352,17.625,1.0013051183337436,0.978489771443013,0.9883583374343256,0.9992902090608304,0.9972282985336598,0.9961882799270984,0.9977109215471628,0.9984722423571952,1.0106533753177105,1.0091307336976454,0.988217481749337,0.8862466338601794,0.9867179104568492,0.9207367735873944,0.9282346300498322,0.9402312003897336,0.9627247697770476,0.938731629097246,1.0003211643244163
353,17.675,1.0012733089876986,0.9974225168850488,0.9894584959332328,1.0028706927827833,0.9959876725490234,0.982989916827726,1.0162987780833432,1.019326856379309,1.0106211312784088,0.9916956419286256,1.0154385285674443,0.9915809419931728,0.9915809419931724,0.9528123638099802,0.9751788512233612,0.9766699503842524,0.9796521487060368,0.9990364377976326,0.9841254461887132
354,17.725,1.001012213073923,0.9857224715416104,0.993500211436136,1.0227046146439875,0.9892115117865028,1.0196062225870044,1.0101967890083134,0.9996582234001788,0.9932598085666684,0.9913779218509304,0.9281693389501932,0.9845118866819942,0.9963734756781634,0.9667195031877412,0.960788708689657,1.0275101467931058,0.9252039417011514,0.9474444210689676,1.0614609193790778
355,17.775000000000002,1.0013579464055835,0.9943872381631804,0.9865125743242296,1.0016098651047511,0.9940800526158904,1.0127553242413694,0.9955392322550042,0.9749547744452208,1.0333397820511532,0.9760775630530272,0.9819296733725016,0.9834040422514388,0.9760321978567508,0.9760321978567502,1.0232120019827564,0.9745578289778128,1.0069939443144416,0.9524422957937472,0.9745728735582112
356,17.825,1.001082299775856,0.989375780792392,0.986579156438516,1.0069420775151734,0.9931187628517308,1.023084784879357,1.001126981202427,1.0014991473664427,0.9955444887421896,1.0026156458584892,1.004284754715289,0.942708171214498,0.9075215520711885,0.9969542090604332,0.9632336990480952,0.9397759529525554,0.9515048260003252,0.9280470799047856,1.0125577990971977
357,17.875,1.0012745984206854,1.007834688065067,0.9926087087130906,0.982845409493918,0.997164252872326,0.97332888589473,0.9973845427704542,0.9907229762510228,0.9981247168281694,1.0066367184918872,0.9972163213937012,1.0190851003716332,0.966600030824596,0.988468809802528,0.969515868021654,0.922862472868732,0.9534787634378368,1.0278326119628065,1.0299748596994205
358,17.925,1.0014702191729177,0.9946148782645954,1.006437424085758,0.9823536373081856,0.9886188293710292,0.987779819384992,1.0271585230639018,1.0128055376108418,0.9991886026938348,1.0087572596625416,0.9365685457249654,0.9336689527041452,0.9989097956726024,0.9989097956726024,0.9496167143186568,0.9713636619748094,1.0235563363495752,0.9641146794227584,1.0266778369995395
359,17.975,1.0008872777605724,1.0017399162521494,0.9832451985121472,0.987232907169843,1.0080480588270382,0.9822921678753878,1.014498468461466,0.9954674726606016,0.9907097237103856,1.0060809126264685,0.912622753177818,0.9645254689983572,0.9371323689819612,0.9659672111044836,0.9948020532270054,0.9760594058473656,0.9789428900596178,0.9328071426635832,0.9835917727691668
360,18.025,1.0015173974396048,1.0165651871219838,0.9919510179422748,0.9959858207406812,0.981904301996999,1.0034186962498468,0.9968675404527854,1.0168849609438055,1.0216163512416827,0.9844931350583368,1.0452071294401908,0.9835556801042123,0.9247717400396748,0.9362417771254388,1.081050995333202,0.9577480966612448,0.9806881708327712,0.9720856430184486,0.9680038313514484
361,18.075,1.0008027975680334,0.9946300327707388,0.9813710187982002,1.010228396583365,1.035575130681174,0.9750725948827248,0.98593086431349,1.0112668263186086,0.9928077682863088,1.00800934548938,0.9724183512440931,0.9510308508501616,0.923940017017848,0.9553083509289476,0.9595858510077344,1.0052125185147878,1.0237483521895292,0.932495017175421,1.0452376978234317
362,18.125,1.0012379427463838,1.001659749967958,1.0118704177763125,1.0146895409760026,1.0249951992291213,0.97365973732793,0.9862579224689568,1.0092946038696915,0.9894974557909356,0.955662329983606,1.023779789901972,0.9784045083550704,0.9372831594531906,0.9727325981617074,0.981240463451752,0.9996741715801808,0.9202674288731024,0.930193271711487,1.0122623396113688
363,18.175,1.0012532836439194,0.9991150850555596,1.016465269611279,1.0093913386988416,0.9929097841838632,0.985492551958054,0.9876403744468836,0.9772592324175396,0.9962316644022025,0.9944418123281776,0.9603369946267604,0.9561064351790652,0.9250823325626354,0.9730286729698452,1.00546296206884,1.009693521516535,0.9702083000047153,0.9363638244231554,0.9905552763960094
364,18.225,1.0007355203636392,0.9983221160124812,0.9951118620050716,0.9916014428784184,0.9931165999657446,0.9793805884411996,0.9786685705651972,0.995400990651252,1.0096413481712985,1.006081258791286,1.0083683465142033,0.9901363736286888,0.957879806215856,0.9606847251213204,0.9536724278576608,0.9662945629322474,0.9789166980068336,0.9564773467631243,1.0153520221563783
365,18.275,1.0007614020729982,1.0085643166063147,1.0075665942064538,0.9942652125613204,1.0117997878172935,0.9750909859172292,1.0087270221053692,0.993856353474824,0.9811100660772129,0.984650701465438,0.980541418575467,1.0195956998274067,0.9735674397804784,0.8829057154456201,0.9414871373235284,0.9331183627695412,0.9191704051795632,0.9986737634424389,0.9703508699689116
366,18.325,1.000700163996624,1.002208086403858,0.9910283394334126,0.9989288199636676,1.0027436054190666,0.9965393389641326,1.0025256176787585,0.9916094623756172,1.014498175108009,0.9747070283578512,1.0847862640442625,0.9849082448483714,0.9682619083157228,0.939130819383588,0.9654875188936152,0.9280332616951557,0.934969235250426,0.95022837707202,1.020182624643746
367,18.375,1.0009578362327365,1.0030116352568028,1.026565467032594,1.0138251561897826,1.0150446732180782,1.0299978281650264,1.0135374752497743,0.980266549144478,1.0342004714625377,1.0247445240431374,0.985074118371176,0.9547216945558176,0.9519623832998764,0.9629996283236428,0.987833429627118,0.9864537739991476,0.9243692707404592,0.9836944627432056,1.0253234595994278
368,18.425,1.0007627164250046,0.9883487632550804,0.9860584953317534,1.0110255317067955,0.9929666912310938,0.9676387009611556,0.9993360090199986,1.000380975219741,1.0090890268842574,1.021976943347743,1.0305055563719008,0.9591523087935536,0.9660131979837792,1.0058063552870884,1.0085507109631786,0.9728740871740048,0.9317087520326508,0.9550357752794184,1.0142214459061198
369,18.475,1.000709184503125,0.991987738023005,0.9908162527005792,1.0164177007884865,1.007169010117986,0.9973985984353028,1.010563289904751,1.0116026076523394,1.0008629909272642,0.9669119445060548,0.9812629279500223,0.9744391245567678,1.052230483239871,0.9594267570916076,0.9853572099859752,1.0085581415230411,1.0385828764533618,1.015381944916296,1.019768675669103
370,18.525,1.0008339065178211,1.007224779152508,1.0069658524740623,1.0092052599965688,0.9781425353493828,0.9596320639105675,1.0388835449516556,0.9837520798795948,0.9806509349692906,0.9934000862672046,1.0031211836122969,0.9569694647451552,0.9556120612490624,0.9827601311709112,1.0153378150771293,0.9651138857217096,0.9148899563662902,0.9841175346670036,1.0060437564457212
371,18.575,1.0002614649077377,0.9978178189019972,1.0116603038073984,1.0061662322790528,1.0074922288951291,1.0332981630387768,1.012049577264845,1.024387465778742,0.9897728341147564,1.007936947760214,0.990977543767628,1.007178811513148,0.9761263816675684,0.9437238461765284,1.0422815582951075,1.0247301849041277,0.9599251139220482,0.958575008276588,0.9565360732201792
372,18.625,1.0007822365853525,0.9786353010874056,0.9859997206414596,0.991802822261072,1.0197632209737508,0.9677625607263968,0.9871928058695476,0.989578976325724,0.99230602827564,0.9960557247067744,0.9735782056044372,1.0299785982049705,0.9896926034903036,0.992378336471281,0.9695496061329704,0.99372120296177,0.9507494752661264,1.055493061524258,1.0115484407589748
373,18.675,1.0007751901022055,0.9967783944771954,1.0078614950356355,1.0322820788810496,1.019163740097455,0.9510593797509326,1.0042915803287915,0.9836090055819806,0.9785231265458788,0.9737763061121848,0.9429938948148922,0.9924142547414518,1.0324848168440683,1.040498929264591,0.9069303889225382,0.9710432882867234,0.9924142547414522,0.9964213109517128,0.9962441281941182
374,18.725,1.0002997662136526,0.9990650079709512,1.004830428462127,0.9872400128819064,1.004855318425001,0.9692573454112456,1.0039941257095613,1.0269271457123328,0.9955628683556011,0.9982608707088688,1.007049817768754,1.0256496824768837,0.9446074148200312,0.9831357060011576,0.9552359089389628,1.0004070089444217,0.951250223644364,0.945935976584898,1.0012204141065848
375,18.775,1.0000702713816307,0.9911670549512148,0.9954523652091416,1.0018465702736228,1.007167947314849,0.9671208411464374,1.003014677429014,0.9661144719048694,0.9959700927380408,1.019452041707951,1.0215156069204574,1.0122651421747346,0.9752632831918456,0.9884782328285922,0.9673343134097988,0.993764212683291,0.9541193637730532,1.0030146774290127,1.0221493851173222
376,18.825,1.000473111191706,1.0052158511170146,1.0108574965772623,1.0166715256487957,0.9952407353938494,0.968330098029228,0.9946905658942552,0.9986946875952722,0.9850139384501312,0.9833455544080408,1.030555767089978,1.000322625963614,1.033184735883575,0.999008141566816,1.0331847358835755,0.9687750004404516,0.9714039692340486,0.9687750004404512,0.972020972114179
377,18.875,1.0002225771868922,0.9967172436901236,1.0143632230435369,1.011163905736907,1.037746446819907,0.9973935370004888,0.9927467784254448,1.015316748647087,0.97681503473958,0.9960658916933334,1.032948280642871,1.025103103827862,0.9950299260369934,0.9897998081603208,0.9531889830236114,1.0237955743586935,0.9754169839994706,0.9911073376294892,1.0038624210225977
378,18.925,1.0003391547547866,1.0062813285515846,1.0091344437582768,1.0223064733059424,1.004806037613963,0.9710000303401352,1.0419843916196758,1.0231652818850996,1.0112795283685252,0.9766127472785174,0.9546621216763588,0.9923803798897304,0.9728709359862624,1.0196936013545852,0.9533614920827946,1.0743200442842953,1.031399267696666,0.9923803798897304,0.9827981904351016
379,18.975,1.0002642081930604,1.0115971450615129,0.9930878047639742,0.9964679628611678,0.9898604221739988,0.9708158478028736,0.9921632869460356,0.9757421799128336,1.0095696604012294,0.979026401319474,0.9936262582999024,1.0440838417291942,0.9677505744900092,0.9949200424903962,0.9574003009660518,0.9651630061090196,0.9923324741094072,0.9832759847759444,0.9959233853320052
380,19.025,1.0004346574809748,1.002543126398772,1.0130380682178228,1.0314327114395163,1.021952631371139,1.00230990546946,1.0091705664912525,0.9980628295988268,1.0147244349374651,1.0091705664912525,1.0437510700253363,1.0205852016400638,0.9896973771263666,0.9369306769154684,0.9922713625025084,0.92148676465862,0.980688428309872,0.9498006037961751,1.0067303313756295
381,19.075,0.999771343158386,0.9996142203293732,1.021104735540754,1.0005074780131795,1.005411310065776,0.988612541803547,0.9951122955300656,0.9863376279992652,0.9821127880770272,0.970088243682968,0.9985985270742892,1.0267641265558718,0.948668600720575,0.9883564908991684,0.9627514004613664,0.9653119095051466,1.0587704896031247,0.9499488552424654,0.9777486677177945
382,19.125,0.9999294417611576,1.0202669084066365,1.0073306115145229,1.0141703929028187,0.996158486566113,1.0022009423243678,1.0241847049301929,1.0135161142538365,0.9860364109965551,1.0144859861335052,1.0175817387999218,0.9972046326412244,0.9742803882126908,1.013761031395166,1.0175817387999218,1.0481473980379663,0.9526297129190756,0.9755539573476096,1.001805076251033
383,19.175,0.999626884144319,1.0122946617487136,1.001298682731211,0.9928366410553254,1.0061507807461296,0.97382546617835,0.985403311879281,1.017563994381869,1.0230313104073092,0.9709310047531176,1.0376205654698474,1.032552821560349,1.026218141673476,0.9223293915287536,1.0059471660354813,0.969206022691616,0.9717398946463652,0.9616044068273676,1.0012801875882116
384,19.225,0.9995395209481172,1.0036100942185513,1.014969676671978,1.000305111140171,1.0033997315805254,0.9793245367454716,1.0244355330476984,0.9732457500097118,0.9639676018340764,0.9946814716568684,0.9591297795356002,1.0221475048664546,0.9566090705223668,1.052396013025264,0.9906386422010274,0.9982007692407296,1.0410528224657103,0.972993679108388,0.9914102878173237
385,19.275,0.999579474214064,1.0071995060825083,1.005525324653579,0.9983239243489556,1.0214748923738235,0.9974846543951902,1.001940552659878,1.0089426785043882,0.987299744075902,0.9697944294646278,0.9742213933249996,0.9679522723898322,0.964190799828732,0.9792366900731336,0.9554140305194976,1.0356587784896394,0.9779828658861004,1.008074646374903,0.9778293363938108
386,19.325000000000003,0.999718216207245,1.0121659779512058,0.9982469112586468,1.0142358513711465,1.0188911191996404,0.9771312935818486,1.0201934633573289,0.9939128744502342,1.0173437609457163,0.9758647591766876,1.0440273380726348,0.9517238458177064,1.0477693715424292,0.9454871233680492,0.9429924343881864,0.934261022958666,0.9953809029653076,0.9080667886701052,0.9568150478174264
387,19.375,0.9996259002641008,1.0205000753303728,1.0026879255667054,0.9930421434687724,1.0049859493180533,0.978394574976688,0.9991846721912602,0.9881596206380784,1.0004446780830527,1.0187147635140403,0.972877276450506,0.9852864253848244,1.0398866806958216,0.9282043402869624,0.9766000211308016,1.0113456381468908,1.0262366168680723,0.9542635530490298,1.0099654368878703
388,19.425,0.9996530061063316,0.9969440058263748,1.0084829821545886,1.0115800871348104,1.0188550248344497,0.976184717173105,1.0059560006823969,0.9696036966078934,0.984646029328378,1.0260124443097105,0.999973254714023,1.0542927895379943,0.9826897663609409,0.9789861617138522,0.9777516268314888,1.012318603537653,0.9567645338313184,0.9098522083015244,0.9906386593279924
389,19.475,0.9988489867950554,1.0051269689212006,1.0074697857009254,1.0072368985567504,1.003497456178875,0.9817789975444952,1.0051621111728972,0.9730493017898914,0.9942499914796424,0.9895733687539624,1.023093888816009,1.0095836453862657,1.0439733559347029,0.9960734019565226,0.939576020341233,0.98993238221573,1.004670829593632,1.0341477243494352,0.9925893132056254
390,19.525,0.9993546859341932,1.0041228944725928,0.9955570828728096,1.0001646404242954,1.0198463060145984,1.0018817088106924,0.9913355855600536,0.9693127987719552,1.0328997183713948,1.0083954908184405,1.0655156253943154,1.0691813901605798,0.9445453881075758,0.9225507995099868,1.0129729970778534,0.9335480938087808,0.865120484838504,1.0031976243678131,0.9784599464893456
391,19.575000000000003,0.9994733975629124,1.0162759408816504,0.9992317237328082,1.0181055578099616,1.0104640947280057,0.9989302613886788,0.9714650796575722,0.9915239202477067,1.0433683082345149,1.0078795902673547,0.9968635929642408,1.0272557756765652,0.9725498467943818,0.982275345262325,0.9397262894650704,0.9530988498584942,0.9895694691132836,0.908118419444254,1.0315975160640414
392,19.625,0.9995452579595784,1.0252352962638902,1.0074126404807366,1.011736467860399,1.0156565457563007,1.0162596346633623,0.9815655746280268,1.027619636621835,1.0055136868648076,0.9923115224265824,1.0268660246983004,1.007514014809993,0.9881620049216858,0.995419008629801,1.0038855129559352,0.9688099950333784,0.9107539653684572,0.9869525043036664,1.012500119398562
393,19.675,0.9997685402609352,1.012169224558668,1.0001756103205028,0.9978549047174574,1.0153466168930094,0.9784158304067692,0.9823869218195972,0.9906345732154704,0.9863580132324248,0.979026767547204,1.020450156993369,1.0385005725062242,0.920571191155575,1.06377115422422,1.009619907685657,0.972315715625758,0.9675022714889966,0.9518585780445228,0.9947989202543546
394,19.725,0.9991170368129358,1.0076152796102462,1.00561694921664,0.9989171047643344,1.016202662669026,1.0065893236103638,0.9813638061406598,0.9950402915158002,1.0068932455075894,1.006893245507589,1.0116915275819651,0.9685898767027338,0.9566171959029468,0.9063319365438428,1.0224669403017737,1.0332423530215813,0.95422265974299,0.9302772981434166,1.0034694722980306
395,19.775,0.9988717138052134,0.9999700186053458,1.0012197681031196,1.0124742762968189,1.0109533419783698,1.0090652235167692,0.9848742682032108,0.9797336901990804,0.9972721328014094,1.0196487664664502,0.9255789379630474,1.0077732065852487,1.0268327471353242,0.9899048873195524,0.9815663383288944,1.0244503045665645,0.9541682487881612,0.983948780897654,0.989977819234924
396,19.825000000000003,0.9996979953765708,1.021553606913127,1.0148841742686787,1.0043471166403444,1.0170353219850128,1.0184232343551065,0.976302332491085,0.9693824700419956,0.9823196041859452,0.998867101346811,1.0204745769783543,0.9671396687739112,0.9493613660390966,0.9126195403871468,0.9872884118733672,0.9351387238512452,0.9955849531496148,0.9529170265860596,0.9618424602039468
397,19.875,0.999398413885884,1.02013179767248,1.0025859806452575,0.98690735240348,1.0094923698566751,0.9704982458372884,0.9947457343976897,1.010012671639423,0.9722943561010218,1.0121081336137785,0.9434114516579556,1.0082709889594397,0.9964783458137154,1.0483659756549026,0.983506438353418,0.9835064383534188,0.9787893810951293,0.9174676367373616,0.9486700078362016
398,19.925,0.9996263299061172,1.0169767805189942,1.0081918916859,1.0120381115920487,1.0083504300194062,1.056478220390056,0.981717568200063,0.9945251699696636,0.9873767410750026,0.980228312180342,1.0172972483803044,0.9551095273143804,0.9445493482654498,0.9304691095335426,1.024337367746258,0.9938301838271254,0.9785765918675596,0.9938301838271252,1.0051566343716711
399,19.975,0.9994905460615344,1.002649868358788,0.9975277745229832,1.0075512508530649,1.0092712086046065,0.96673268427571,0.9833289535336622,1.026301436433717,0.952803672577072,1.0174105779026714,0.971348746179708,0.9596738814419706,1.0028708809715976,1.0390629616585818,0.9386591249140446,0.9935309891814076,0.9935309891814086,0.907136990122156,0.9899093984872536
