,r ($\AA$),g_full(r),O (DOL),O (DOL),S (DPS),O (DPS),O (DPS),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
318,15.925,0.9986587081399187,0.9818098579352807,0.9619534522969848,1.0732311279096047,1.0868738964847275,1.0786882353396543,0.9512745716562212,0.9888446574246345,0.9632969991021136,0.9517755061331336,0.952777375086958,1.0893047897944763,0.964981960524454,0.9057806132530152,1.0143164165839866,0.963008582282073,0.996556012402555,1.0123430383416057,0.9787956082211238,1.1057361841392015
319,15.975,0.9988479282548172,0.9832485264752716,0.9955929059212238,1.0493506199668738,1.1135227939700167,1.0840578239347711,0.9951094896631996,0.945329124997707,0.9946116860165448,0.9961050969565096,0.9722105219170728,1.0079769596812809,1.0628862104032188,0.9667950216398278,0.8667817435391557,0.9844444236575935,1.0942629251014686,0.9177689049238122,0.9805223343203124,1.0598646007607202
320,16.025000000000002,0.9984722380895956,0.9699663645016756,0.986415923428263,1.07820179359194,1.072273659771791,1.0837706465745045,0.9572485177696464,0.9903935568862172,0.9854465361225504,0.993361769344418,0.929545201493108,1.0016967497825977,1.0406732770114926,0.9705155279994814,0.9529760907464788,0.9529760907464788,1.003645576144042,1.0465197560958264,0.9373854798549208,1.0676983282890775
321,16.075,0.9987886547467684,0.9913721111800664,0.9769642437174152,1.0450832624165278,1.0736472053592412,1.083644585389191,0.9581857056122488,1.0004658342334154,0.969001552468826,0.988175099169123,0.9749011052996868,0.9974117727931966,1.0342094886826547,0.9548038912369824,0.9644875006815762,1.0206524354602222,1.0826275359056252,1.014842269793466,1.0361462105715729,1.0597623601354311
322,16.125,0.9985464563565458,0.9989097550487486,0.9986343962997692,1.0813702140798012,1.0604347447998317,1.070192802515071,0.9678874147598502,1.00355413928154,0.9864536549218256,0.9937824339331318,1.011371503560267,0.9565907311525244,1.022031545758532,0.9700638400419962,0.9796874892487624,0.9392681625803456,1.0586014127442418,0.9931605981382348,0.96621438035929,1.0583853716395988
323,16.175,0.99832127374998,0.9851724325065122,0.9989466026276675,1.0404882440411969,1.0561810848681188,1.0634103710917564,0.984734578092066,0.9905614099150956,0.96676851330439,0.994931533782368,1.0109553212957008,1.0444154616127952,0.9047774969649311,0.9889428455198084,1.0405897639512105,0.9621629618887116,1.052066856935966,0.9851171478582234,0.9239059852728576,1.0563610073724392
324,16.225,0.9987222256588068,0.9728544280581424,0.9857279094470396,1.0316319139195669,1.0356624106106065,1.0905122134060583,0.955028212930136,0.9680579055774902,0.9448940075377492,0.9979779405454888,0.9863959915256176,0.9999667600741536,1.0341861549055884,1.043691542358765,0.8935064205985782,0.9866592176397072,1.0569990847932116,1.0227796899617767,0.9638462877520836,1.0837887584112456
325,16.275000000000002,0.9982680049649996,0.9931057361571672,0.9816627649639208,1.0742429607487018,1.0568265703344883,1.0585682093759097,0.9837018455969028,0.9673947452798404,1.0038459106944502,1.005764393084693,1.0076828754749354,1.0335097179557016,0.9768272836985334,0.9277025073423204,0.9900531850252062,0.9484860665699496,1.0580721061338083,1.029730889005224,1.0032790863518783,1.0905006280455616
326,16.325,0.997824583035182,0.9957181661597684,0.983001916533482,1.0453429576138695,1.0489780299950398,1.0619604313563642,0.9767319650655252,0.9767319650655256,0.9943693895200998,0.9919859537829951,0.9881724566036284,0.9689749651211296,0.9351735128494624,0.9689749651211296,1.034700011204927,0.9182727867136288,1.0121657096904826,0.980242115878352,1.04596716196215,1.0281849920595951
327,16.375,0.99817272138464,0.973892845602532,0.9900917578580296,1.0229689166257117,1.07028079891163,1.0812915642436254,0.9560891045081964,0.9674598371683524,0.9982555714562784,0.9617744708382748,0.9589317876732352,1.052654190205439,0.8977423146964825,0.9705322321043052,0.9667994158269811,0.9779978646589534,0.9164063960831038,0.9388032937470496,1.058253414621426,1.0784791844506003
328,16.425,0.9982733421888552,1.0013234518500636,0.9823921665160308,1.065997518384484,1.0523177298906183,1.053343714027658,0.9719384495749308,1.0091395820925757,0.988419963981482,0.976647453691088,0.9304992133527432,1.0258494118502133,1.0258494118502135,0.8626039358234163,0.9609222338850096,1.0536753452638723,1.0017336028917097,0.9739076694780504,0.9776177939332052,1.1112769203507855
329,16.475,0.9983288066872652,0.9900671029085863,0.9904188141351972,1.0532483897648668,1.050529013576996,1.046449949295189,0.9707283963869564,0.9580911414677438,0.9754088611718504,0.9791532329997646,0.9651118386450837,0.980911953100755,1.0067254255507747,0.9975063282471972,1.0011939671686283,1.0141007033936371,1.019632161775785,1.0288512590793633,1.0177883423150695,1.0101684761763976
330,16.525000000000002,0.9983395010917322,0.9726358981582756,1.0067205419071952,1.0538106670418763,1.0701972708737235,1.0512766561400442,0.974632572555402,1.0486023000190343,1.024876161021265,0.9955674010828448,0.9411368469114928,1.0354634042698234,0.9768176893377272,1.0354634042698236,0.982315725112612,1.013471261170288,0.989646439479124,0.9969771538456352,0.9694869749712156,1.0071503901093664
331,16.575,0.9979537663977668,0.9853668518688508,0.9982236176342212,1.03486870015639,1.0467907637149014,1.0437682687282366,0.9682988939073603,0.969686141606368,0.9992807591851982,1.004829749981229,0.9812465390980988,0.9946145623794456,1.016474223091082,0.9636467097046284,0.9600034329193556,1.0674800980848993,1.0346906070174453,1.0729450132628089,0.985506370416264,1.0293000444269906
332,16.625,0.9985960209410122,1.0003450387315806,1.006907509421576,1.051018947770979,1.049683684696155,1.052020395077097,0.9491537820435278,0.9721357138121354,0.9983351160283496,0.9776513774366018,1.00063330920521,1.0646902208438953,0.9850195240460532,0.9669125475010888,1.0320976630629597,1.0411511513354414,1.0465832442989311,1.0067478959000098,0.972344640464578,1.0292153280211085
333,16.675,0.998303764771169,0.9701505557045252,0.98645849214475,1.033609574590402,1.0455549821940149,1.0344391167850977,0.9594612645722485,0.9612888098381004,0.967685218268582,0.9539786287746932,1.024796007826454,1.0133184697553068,0.9683220901036508,0.9485236830569216,0.9827209315921804,0.9593228141733192,1.015118324941373,0.9611226693593856,1.0313170216159695,1.0563864331361792
334,16.725,0.9987031017778554,1.001728272769931,0.995670636506694,1.0533309067117695,1.0261194459935228,1.026944035712258,0.9564581065548114,0.9446499817825296,0.9996031778381478,0.9946074327421822,1.0005114951283232,1.055574790249416,1.000112386015972,0.9553846406664204,1.0072688252719004,1.0430510215515414,1.0233708135977388,0.9875886173180972,1.093146096343039,1.0615263188142965
335,16.775000000000002,0.9984871237605272,0.986436415218404,1.0045011522523235,1.0329625773218951,1.0413233282254684,1.044602054070007,0.9859784359696574,0.997264819165281,0.9950075425261562,0.9954589978539808,1.0071968363774289,1.0315070217575764,0.9745962895226756,0.9514763045522472,1.0066085764048074,1.0226147198458733,0.8874517307879839,0.9817101310520384,1.019057799081192,1.0180778311154135
336,16.825,0.998715957600172,0.9857249767032286,0.9994671227178212,1.0507878704365092,1.035632276151367,1.0401952507748509,0.9549954888903212,0.9855122620315536,1.0070535136606584,0.9926926792412548,1.0196192437776366,0.9529012005374924,0.99709884434721,0.9405258602707716,0.9864914098328764,1.0130099961187071,1.0572076399284236,0.9847235040804888,0.963508635051824,1.034062506455825
337,16.875,0.9986838261282516,1.0039454225873383,1.0077168178637743,1.0389002403592684,1.0155723696884855,1.018974350827975,0.9506830063568052,0.9917261018916834,0.9828036898188846,0.9796808455934038,1.0296463532010829,0.9683520860221828,1.0404073229131254,1.0368924333086893,1.0245903196931634,1.0368924333086893,1.0070158716709818,1.0158030956820716,0.9982286476598908,1.026168433393113
338,16.925,0.9986280638277382,0.9831091914259062,0.9871915940004712,1.0427557414122852,1.0285839259305436,1.0630472044884165,0.9965189546080409,0.9974059318707088,1.0013973295527183,1.0067191931287292,0.9827708070366794,0.964386187410462,0.9504095759987164,0.9608920345575256,1.0517400087338733,1.036016320895659,0.9713744931163348,0.99583356308689,0.981856951675144,1.0065834313028106
339,16.975,0.9985423481655146,1.0098761452517806,1.003084556314633,1.0162897039285634,1.0401440148745869,1.020612297187239,0.99594765394372,1.0021199722948542,0.9875709361814664,1.0122602095860034,0.9866891764170188,0.9656605420345836,1.045553320692121,1.028185325331787,1.0264485257957532,1.0403429220840217,0.9517661457463163,0.9673973415706176,1.0629213160524558,1.0421860562855247
340,17.025000000000002,0.9990364589152574,1.013257383724369,1.0029650732282251,1.0077825645277156,1.02162922958045,1.0278363552937448,0.985723394685084,0.9725745721681648,0.9778341011749322,0.9769575130071384,1.0260464504036388,0.9997089604530814,0.9634500862397568,1.0273347693775188,1.075679934995284,0.9530904078930932,0.9427307295464282,0.9479105687197604,1.0083420257419675,1.0011889145026052
341,17.075,0.9991542211200436,1.006104064278438,0.9989825075627744,1.04872410950692,1.0215091808956969,1.031160986972933,1.0095886526837845,0.999131109453568,0.9647083629874398,0.988673566223352,1.0065385359083046,0.97669756658976,1.0951371660531934,0.9990122737350444,0.9818471143925176,1.0178939490118235,0.9887131781295284,0.9509498275759702,1.0299095605515922,1.0109403079312282
342,17.125,0.9987583273382602,0.9983658524227268,0.9893327085020448,1.0382046130791012,1.0459124958125667,1.0371034869743208,1.0275273199487855,0.9902729567465952,0.9395896951808244,0.9881070053976312,0.977277248652808,1.0034261885748532,0.9334593965143616,0.9948936529577198,1.0682734592650642,1.00513269569828,0.9488179606252012,0.9897741315874402,0.9641765247360408,1.058487163312353
343,17.175,0.9992947383229948,1.011008107002981,1.0060728081451724,1.0399880155630403,1.0252874330874118,1.0151221366946908,1.0017424412532885,0.9957130370497006,0.9918369914902504,0.9853769155578348,0.9767634809812804,0.9670537910949826,1.0417035574251206,1.0366138006298835,0.9891094038743414,1.1095669813616111,0.9500879351108596,1.0145581878505248,0.982323061480692,0.9986310577429824
344,17.225,0.9993112503506656,0.999355705709861,1.012627895941841,1.045309344359016,1.0320933255771456,1.0317823604293368,1.0019297062396997,0.9526895711039878,1.0254793360872134,0.992509854300694,1.0062114571210652,1.0322912124893868,1.0710864704750998,1.047471965614231,1.0424117145726164,1.0238574607533624,0.9648211986011922,0.9816887020732408,0.9783152013788308,1.0326010237776493
345,17.275000000000002,0.9992230207683273,1.0013364376922524,0.9954184681699118,1.0347841795229953,1.016234119537522,1.0233449758652866,1.0553105343607674,0.989327019707311,0.994009720747234,0.9927326204636184,0.9871985192346198,1.1034662450550703,1.0296782286684096,0.98104521786811,1.0045232230820478,1.0263242279235614,0.976014216750838,1.0280012282959854,1.0665722368617403,0.9995264464621704
346,17.325,0.9994857130149069,0.9849900159602366,0.9882499926033084,1.0251313934341544,1.0243629291212353,1.011299035801609,1.0094428989227129,1.0107126384182126,0.9912432994872086,1.015368349901714,0.9789691510307064,0.9837274677259656,0.9753907942706602,0.9970661452544528,1.0921042226449271,1.015406826856124,1.0554228594415862,1.0537555247505257,1.012072157474002,1.031382615375575
347,17.375,0.99969608528692,1.0000414912201152,1.0057334269804197,1.0060982267117982,0.9967768427765882,1.005028559702839,1.0112161719392765,0.9851257005867028,0.977130233559301,0.988071398965219,0.980075931937817,0.968127363190328,0.968127363190328,1.0394107135622186,1.1189828256052592,0.9681273631903276,1.0327797042252984,0.9880203912010884,1.0559882369045188,0.9936364501292956
348,17.425,0.9994597845714996,1.0051576349890998,0.9979262850970916,1.0430260556829896,1.0064099916743074,0.9960784881365886,0.9953795923090364,1.0016556300915649,1.0255045736651738,0.973622661329604,1.017554925807304,0.9329108283605138,1.007082183972216,1.046640240298457,1.0911430536654785,1.0070821839722155,1.0120269410129958,1.0268612121353369,0.9790618940744618,0.9646312765881024
349,17.475,0.9999155026606062,1.011449374410082,1.0037122790564588,1.0085145087158738,1.0210529605168646,1.0095719685063187,1.0121563537524176,1.0079962372141835,0.9975959458685972,1.0287968199053552,0.9909397594074224,0.9882167740369422,0.9898556078247314,1.03902062145841,1.0619642944874603,1.1226011446356643,0.9406905941910528,0.9947721091880998,1.0127992808537822,0.998300618669972
350,17.525000000000002,1.0001500212495995,1.0244912799841712,1.0120581333824217,1.0252987399240894,0.9997639046197978,1.0364139035271345,1.0332757762562532,1.032862135032772,0.963370409487916,0.9910843714611622,0.9770205698627984,1.0461362579317623,1.0021398732523894,1.1080570956286575,1.0070283604389862,1.015175839083314,0.9988808817946576,1.073837685322479,1.0119168476255829,0.952556646074048
351,17.575,0.9997852959617028,0.9947952368231612,1.016661415620905,1.0209667094071284,1.001849720114543,1.012752378070471,1.0282274889942158,1.0405662188621465,1.0076629392143317,1.0088968122011248,1.007662939214331,1.030470894424749,1.0434327924678275,0.9462185571447376,1.0191292336370554,1.0191292336370554,0.9867244885293582,1.0580149277662914,0.9543197434216624,0.9766062721998124
352,17.625,1.000071815874646,0.99507476544529,0.983320099052986,0.9951339958817064,0.983550582707736,1.019340359309362,1.0342617146228137,0.9716907212114696,1.034261714622814,0.9639204671277076,0.9720996819527205,0.9714676517162404,1.0036888010268954,1.0359099503375502,0.97146765171624,1.0133551458200916,0.985967168906035,0.9956335136992316,1.040743122734148,0.983550582707736
353,17.675,1.0002806492476857,1.0065651070823618,0.9866263173928884,0.9977810969496804,1.013138390731354,0.9874444569043236,1.0247585915735518,0.96945415964736,0.9881600704459248,1.008085931948744,1.03004504462532,0.9563674157289968,0.9803967477824888,0.993212391544352,1.079717986936925,0.9707850149610928,1.001222168895516,1.058892565823898,0.9980182579550504,0.9720600407435218
354,17.725,1.0000803986711633,0.9968682702776726,1.013960045086213,1.001850878049915,1.0044938966348338,1.006696412122266,1.0210071153149651,0.9890627342813488,1.0015978711426412,1.032733533669078,1.004832745171362,0.9621299573301062,0.9493865141866612,1.02106838186854,1.1023078319080022,1.033811825011985,0.9892097740099272,1.0226613122614698,1.0433694073695687,0.9869666679464122
355,17.775000000000002,1.000296011114377,1.0086413387820403,0.996857616109232,1.0255704177988372,0.9835196945177908,1.0152037464344126,1.0188899236194653,0.9726498521055592,0.9979813695436118,1.010043996895066,1.0217045366681377,1.013748076405006,0.9630606725847562,0.966228635323522,0.999492244080561,1.0343398342069832,1.07710733118032,1.037507796945749,0.9899883558642648,0.9782216371202784
356,17.825,1.0002169505162242,1.00208933972196,0.9911227672311864,0.9912222191972208,1.004725026636116,0.9816395816599396,1.0007869870141517,0.9971884720788232,0.954406127847695,1.0147812117626518,0.9759972174596664,1.0112190454630352,0.9875924322512818,0.9844422171563814,1.039570981317139,1.0458714115069396,1.0159443681053857,0.9828671096089312,1.0553220567916408,1.0109297399951342
357,17.875,1.000750582386693,0.9856604768554448,0.9769212925729284,0.9705247421328448,0.9916042738721176,1.0032990825767831,1.0536434015304847,0.9995696269613736,0.9832679743339202,1.0031480385137408,1.009907260334879,1.047860110132719,0.9726773219617616,0.9695447057879708,1.0384622616113486,1.0274981050030847,0.9632794734403916,1.0087024079603453,1.00400348369966,1.002117520901154
358,17.925,1.0003217053332862,0.9987387868608998,0.9988873423847516,0.9790448059613368,1.0089086158513436,0.9997197512698034,1.0450058333973868,0.9892563734999096,1.001513346952546,1.01930572777089,1.0461919921186098,0.9392220419865064,1.0575982860843085,0.9547978635783226,0.987507088921136,0.9734888494885025,0.9984101640354076,0.9952949997170446,0.9594706100558674,0.9828979172255992
359,17.975,1.0003148519401528,0.9929686570294068,1.0014631445365396,1.007301376708067,1.002304133875355,0.967466212413021,1.0360547431609015,0.9597759499262852,0.9802218120304091,1.014822501745081,0.9778626740953176,1.0099016736279465,0.9649827341567652,0.978923094682304,0.9835698815241504,1.025390963100768,0.9680805920513288,0.9866677394187148,0.9959613131024077,1.0243794176658074
360,18.025,1.0007812604192048,1.0033339308659506,1.009871504615644,0.9971771786867608,0.9876640260494252,1.004986483090545,1.0565126012098307,0.9759642681790296,1.020930570599137,0.985348539988443,0.9923867438455032,0.9796611025281924,1.0381943130566065,1.0073873601469143,1.0458960512840283,0.9503944972639856,1.036653965411121,1.052057441865967,1.1213730859127728,0.9626858427616276
361,18.075,1.00079531201806,0.9961835624698816,0.991873609387406,1.0100243028156977,0.9920915352415898,0.9837605644788152,1.0024580000342782,0.994680979087542,1.021122850306445,0.9989583406082472,0.9783492350993964,0.99263067356522,0.957398412003492,0.9926306735652208,0.9742486240547537,1.0171400729125102,0.9819078113507818,1.0707543839847056,1.0293947725861547,0.9965696841746066
362,18.125,1.0001546719845154,0.9936008646689652,0.9890240675296702,1.004599869658949,1.0113402657651316,0.9902765279333112,1.0247778503101492,0.9899740742618808,1.0100829226453245,0.9996417898308436,1.0344455658791123,0.9795446598905132,0.9917318407289646,1.0420039616875758,1.0176296000106737,0.964310683842449,0.9917318407289644,1.0130594071962538,1.0100126119866415,0.985949147780108
363,18.175,1.000288961847296,1.000640508333768,0.968417716513056,0.9848354618358424,1.001873171186945,0.9617926582052536,1.0153013784308766,1.0418376644580472,1.0160705461418096,1.03645349048152,0.9979951049348964,0.9408319591451414,0.954467204929854,1.0287035430910652,1.010523215378115,1.060519116588726,0.9908278603557537,0.9999180242122278,1.0332486250193018,0.9973672129259714
364,18.225,1.000695976794769,0.9859604363765544,1.007731753401922,0.9691613948087752,0.9941612588193196,0.965272527073802,1.0606074785745248,1.0277144951062915,0.9913792226704536,1.012797909580001,1.021594870274993,0.9643045188713738,0.974851599546529,0.9959457608968406,1.024573551300834,0.9899188576538944,0.9853986802216848,1.0818291321088225,1.0381340835974635,0.9629822900986852
365,18.275,1.0008652840605814,0.9913631321131796,0.9949361268948176,1.0087574288316978,0.9852754675963984,0.9906625057621434,1.0540510507112597,1.040737522463373,0.9931892072923488,1.0129693064034957,1.0281847672582232,0.9395547077794334,1.015977817981588,0.9964974173418232,1.1133798211804131,0.9905034479142032,1.041452188048973,1.0114823409108729,0.9979959096987276,0.9617568598429648
366,18.325,1.0005510323656872,0.9936362323318176,1.0040125208605672,0.9748232041173184,0.9739989454892596,0.97949400300965,1.0660876555963616,1.0153936364870946,0.9828586689990584,1.0165285772134218,1.0225815944204992,0.9836152961499444,1.0476993230203198,1.0491896492266073,0.9642410554682032,1.0804864995586512,0.9910669271813828,1.0342863871637296,0.9523184458179008,0.9841171406887956
367,18.375,1.001083222579188,0.9949510494340774,1.0006764710740432,0.976903275750858,0.9919325569162556,0.9989006781838496,1.0343319457816031,1.0034788284465392,1.005736373617398,1.030193112968364,1.001597540804158,0.9916096136846028,1.0464519988958585,0.9827162539206148,1.055345358659846,1.0568275852871774,1.0182896929765652,1.0508986787778527,1.0079141065852462,0.9498198976507636
368,18.425,1.0006922145472612,0.9971508935508882,0.9861839209483834,0.9932148170782376,1.0001451708435942,0.9841102346806124,1.022738333179101,0.9830712042669224,1.0216156785872472,0.999911023144734,0.9628634216135488,0.9213705614964351,0.9655963484482638,0.9980285922129384,0.9862350490257838,1.0098221354000936,1.01571890699367,1.009822135400093,1.0289866430792187,0.9729673129402358
369,18.475,1.001096843312338,1.007563070790754,1.002249067086375,0.9751415545114656,0.9736548522107552,0.9733845427015354,1.0253983301872318,1.0406583416346638,1.010882709542113,0.9840846406588166,1.026514916390702,1.001431202082432,1.0718099688466445,1.0674112959238806,1.0659450716162928,1.0116947722355458,1.0102285479279582,1.0395530340797132,0.9251875380878688,0.9672143144145428
370,18.525,1.0013617948326337,0.9977501944746492,0.9968461202759892,0.9723044103572372,0.9833273554214292,0.9822519461468734,1.013207188495994,1.022091723579627,0.999510196908726,1.0206109677323552,1.032086825548714,0.9391581782850572,0.9624913007269216,1.057282110646997,1.0135325060685003,1.06019875095223,1.0266573874420497,1.068948671867929,0.9872827433214028,0.9620002337367548
371,18.575,1.0009329016877238,0.9986804542482182,0.990587531880366,0.9761688138212704,0.97777325509861,0.9623973595241068,1.047525311142944,1.0037096654396012,0.9985548835921486,0.9668897951006568,1.0173330174650097,0.9964795818094084,0.9645690275156572,1.0544987714344105,1.038543494287535,0.9616680680344072,1.0066329399937837,1.009533899475034,0.993578622328158,0.9748999954641908
372,18.625,1.000776903873562,0.9710346093362612,0.9978663719578522,0.9843663170900568,0.9823715190954128,0.9866270881506533,1.0100470395810976,1.0254284665797946,0.9851437768213024,1.0199350997945464,1.0228648954133457,1.0430738265566548,1.0113343740196614,1.0055635644674803,1.0084489692435703,1.0214332907359769,0.9492981713337196,1.079141386257784,0.9853657310348484,0.934208682071002
373,18.675,1.0008069536324786,0.9918458860907868,1.004368847119807,0.977382758769912,0.986774310518818,0.985187005997876,1.009381189907462,0.9798756408701094,1.011931052169949,1.0316014181948518,1.0159379785824292,0.9671815213815372,0.9729214710633256,1.0489758043470374,0.9987512446313792,0.9757914459042212,1.013101118835853,1.0748055779150902,1.0389308924039062,0.981882821076732
374,18.725,1.0010638473528282,0.9853308566853304,0.9960172993835616,0.9732226223901635,0.9719069232927052,0.9715122135634668,1.0224763241416426,1.0047224829357813,1.0286358200702066,1.020664707692064,1.0203023844021488,0.927767212056448,1.0904833077094254,1.0448086141928004,1.0547999533995616,0.9934245839865968,0.9577412296767328,1.0005612548485694,0.9948519181589912,0.9506919466212336
375,18.775,1.0008034506946144,1.000739607471762,0.9919380278106208,0.9690928791233292,0.9629419857649506,0.9747202921958896,1.014514860846743,1.0119920885462366,0.9554099098062936,1.0098297122886597,1.0217227817053347,0.9356099696295868,0.9341902276422888,0.9370297116168856,0.9952391330961164,1.057707780537242,0.948387647515272,0.9725232612993434,1.0378313927150653,0.9418104754516669
376,18.825,1.0007071509770509,0.98856143745837,0.9796718598478728,0.9790522079804062,0.9776202741567408,0.9760581645309246,1.0152270620459458,0.9718504820644628,1.004114053951516,1.031000363857394,1.040320951291431,0.9179366412309796,1.04362335056876,1.0506844016551515,1.0746919753488853,1.0097303053540772,0.9221732718828144,0.9744250499221164,1.0111425155713558,0.9491781897111796
377,18.875,1.000739749371485,0.9970637030048356,1.000413151079965,0.9877271632754098,0.9755553812423888,0.9768502516714338,1.0615606751395472,0.978119224691897,1.0109252650388365,1.0144911389895912,0.9827548608278774,0.9467935623184532,0.9945546619012826,1.0071973059085024,1.074624740613675,1.0746247406136742,0.9861262325631368,1.0423157614841128,1.0352920703689907,0.9711184680783752
378,18.925,1.0009796410497054,1.0055957052872224,0.990536091650292,0.9355015313783084,0.983287717271376,0.971180166128658,1.0605699586078745,1.0499287884546178,1.019778806353725,1.018714689338399,0.9914023526117084,0.9795250869355993,1.061967283981534,0.9795250869355988,1.010266245156117,0.9669491585726604,0.9543732302097202,1.0396100780029751,0.9837170630565788,0.9302337214586366
379,18.975,1.0005638523067049,0.9927466474672773,0.9922163694957372,0.9629936836549604,0.9763187692191064,0.9792656631419456,0.9890071680025976,0.9904185232191552,1.0165285947254667,0.9692481949707936,0.9847731023529256,0.9660298773936428,1.0230186903046348,0.9952192693724436,1.0522080822834354,0.9896593851860056,0.9674198484402527,0.9993891825122724,1.0438682560037782,0.9403154130313672
380,19.025,1.0013589928172664,0.9912278515405792,0.9820626369217974,0.9699192156315466,0.9469776310305374,0.9606151285433596,1.0140003919918268,0.99715303345406,1.022775057896913,1.0399734030708836,1.026986897531355,0.9955257317771156,1.0715728362878678,1.0162658511891391,1.0632767885230583,0.9623415407178788,0.94574944518826,1.014883176561671,1.0287099228363534,0.9279298732036448
381,19.075,1.0006681015180083,1.000074786456564,0.979347847877153,0.9721947015648574,0.951148233064628,0.9558393133929924,1.013230438757431,1.004152564392271,0.9964712860832898,0.9947255410130668,1.030338740445616,0.9751837764997204,1.028825761384755,0.9806855185392114,1.0769660042302986,1.0081942287366643,0.9655557279306116,1.0246994548551367,1.0357029389341177,0.970313611990274
382,19.125,1.0003719637991366,0.9973319401343076,0.9859786030336628,0.9498390056481456,0.9543794656406208,0.999279570010656,1.022527113245635,0.9884891862422136,1.0350308415326055,1.0065501271011714,1.0339888641753578,0.9454628889045558,1.0125072905779613,1.0412406055808487,1.0412406055808496,1.0439771117716008,0.9796692162889462,0.9892469879565756,1.0125072905779615,0.9758436923284062
383,19.175,1.0004930213082914,0.9873342320177948,0.981492401705416,0.9632101199636875,0.9570622372128452,0.9625827849891128,1.03655040414525,0.9878325351504236,1.0441517737756487,1.0009621736029295,1.0258393833024164,0.9364552338055686,1.0140394610249257,1.0194839681982135,0.9936225591250945,1.0208450949915355,0.9337329802189244,0.9664000232586538,1.0126783342316032,0.9799279568984044
384,19.225,1.00083232289734,0.9904058831147572,0.985562980439466,0.9804235514327718,0.9573327357720386,0.9725601925861436,1.010542424084631,0.9844195587001304,1.0270410759064208,1.004699151564413,1.0012619324348742,1.0290825757530566,1.0954313207687143,0.9180499820533848,1.062933976271249,1.0290825757530568,0.9667959987995824,1.0358528558566955,1.0399150239188786,0.9702778571385962
385,19.275,1.00053314313676,0.9906702050931432,1.007179233929153,0.9769578386860848,0.9628026285170188,0.954731675350446,1.011119461284386,1.006332287642864,1.0247971002601637,1.0035967598477078,1.0176163397978806,0.9523574229270853,0.9981567898005238,1.0628147195042008,1.0183623928329226,1.0574265586955616,0.9860334279810836,1.0520383978869217,0.979298226970284,0.9607145703037514
386,19.325000000000003,1.0006028891080665,1.005936325311765,0.9872759220977988,0.9841381268148812,0.95782691544152,0.9548622719064932,0.9997709202245793,1.0310669136443351,1.018480481508129,1.019501003032686,1.028685696753701,0.9929983682888812,0.999698762136985,1.0171197861420531,1.062682464309154,0.976917423053434,1.0332007313775002,1.0868038821623252,0.9849578956711575,0.957554652259731
387,19.375,1.0002248566433969,0.9810425127841754,0.9928040878515768,0.9596486286173354,0.9688653845587236,0.9653015722613868,1.027782669769283,1.0040932437291603,1.019660580841241,1.0101848104251925,0.9912332695930952,0.9505510388133712,0.9972120294984592,1.037207164371392,1.0532052183205658,0.987879831361442,0.9905461736863044,1.0665369299448764,0.9665490927625444,0.9530677394771436
388,19.425,1.0005608452193833,0.9984520741125934,0.9799200547463836,0.9640063407837928,0.980755721720683,0.96327279125371,0.9975841002992744,0.9992675024260024,1.0120613585891387,0.989503770090978,1.0366390296393737,1.0398323924615924,1.0385060756344728,0.9920849866852948,1.010653422264966,1.0119797390920855,0.9324007294649228,1.0212639568819215,1.0570745112141444,0.957993230690257
389,19.475,1.0000707375657991,0.9887383036360472,0.995534188367969,0.9602790422951504,0.979983311434075,0.9640496123155612,0.99682269585774,0.9914634340520528,1.0222791894347525,1.004191680840559,1.0336676207718372,0.9817193216780776,1.026582839066592,1.0239438086319734,0.9988730195030976,1.0265828390665916,1.016026717328118,1.027902354283901,0.9830388368953874,0.989070906460228
390,19.525,1.0003825832918098,0.994385941573473,0.99720307626063,0.9518578747878332,0.9566982402838308,0.985498414985013,1.0260476460882104,1.0260476460882106,1.0327124570403914,0.9983886806366612,1.0110518214458044,0.9885126425893384,0.9885126425893388,0.9753849846532254,0.9950764715573952,0.993763705763784,0.958319029336278,1.0488998690954603,0.9793232820340592,0.9296391154166668
391,19.575000000000003,1.0002898830911937,0.989935390853066,0.9939215406589428,0.9513355704475958,0.95603084850979,0.9598833843556924,1.015508074992303,1.0121926715479923,1.0082141874148198,0.9952841139820092,1.0201496398143373,1.008284514154548,1.0187330583426777,0.9769388815901576,1.0030602420604828,1.035711942648389,0.988693493801804,0.9599599972844466,1.0265694664837757,0.9684361122125724
392,19.625,1.0001577525413876,0.9896689928597489,0.9986541537115842,0.931282237162977,0.9703302126375922,0.9527226899542532,1.036398502618307,1.0182565810256885,1.0014340719125332,1.0274924683819309,1.0126490779879702,1.0044527277367592,1.033039998125128,0.9836619856361278,0.9667695076793646,0.9602724007729176,1.0733220609451009,1.049932476081891,1.0031533063554698,0.94031700098883
393,19.675,1.0003430218373572,0.9964825017638652,0.987666254919082,0.9588502813275694,0.9596844786889032,0.951938360333659,1.0409829701034772,1.0012733423031868,1.0275276416752803,1.0019296997874891,1.0019296997874894,1.0109894220329343,1.0265033262073533,1.0187463741201437,1.0303818022509574,0.9915970418149108,1.038138754338167,1.0446028810775072,1.020039199468012,0.9486040029506018
