,r ($\AA$),g_full(r),O (DOL),O (DOL),O (G3),O (G3),O (G3),O (G3),N (TFSI),O (TFSI),O (TFSI),O (TFSI),O (TFSI),S out (PS),S in (PS),S in (PS),S in (PS),S in (PS),S out (PS),S in (PS),S in (PS),Li
309,15.475,0.9975599639781066,0.9884060202694156,1.005429263004425,0.9796869734381108,0.971740209648499,1.0094873376491562,0.9963255101226116,1.0505316085106011,1.0085513005681694,1.0157186702168777,1.0341490493135546,1.0408044639873548,1.0810006864111672,1.0467152168794696,1.0386480475778936,1.083017478736561,1.032597670601712,1.058815970831834,1.1072189866412885,1.0204969166493485,0.9297206824930948
310,15.525,0.9976928717270148,1.0080415138654275,1.0107171383216067,0.9793085019815372,0.9802954594035388,0.9970737355775742,0.9854769858690496,1.0473364402880705,0.9898575584267048,1.002574125210193,1.0508970789874472,1.048862428302089,0.9718539826653544,1.062026001675542,1.0840680507669214,1.0379801299394928,1.0840680507669218,0.9377889977059504,1.1361674395283632,1.08006040547758,0.937911680725012
311,15.575,0.9973022806915688,1.005662386568909,1.0200940975544142,0.9575859699453564,0.9639600701037228,0.988475839943594,0.9857791052612084,1.044160582392187,1.0724630957580932,1.0289985216604516,1.0310201297580155,1.0072662346116303,1.0293354563433783,1.0671640321084157,1.0890647864987004,1.0253535009996904,1.106983585545297,0.9377504834385518,1.039290344702599,1.0950377195142325,0.938603759583628
312,15.625,0.9976772208557638,1.0061231823421348,1.0053684720318925,0.9529287778446456,1.016018898872704,0.999454697212828,1.0109034836542126,1.0425103788576964,1.0942341596969745,1.0405016883396656,1.0234278189364088,1.046527759893757,0.9673670926604742,0.9495627903415697,1.084084185639959,1.0544103484417848,1.024736511243611,1.042540813562516,1.01088872055113,1.129584069343826,0.9172849225321268
313,15.675,0.9974532755466216,1.0226805633331444,1.0144316275335736,0.9834071785248426,0.9761459884299016,0.9749357900807448,1.0020442331018575,1.0638127568428204,1.0678045495514243,1.011919451630976,1.0523363528055858,1.006430736656646,0.9690681617211964,1.0260721712342076,1.043763070738246,1.0457287262386945,1.0280378267346564,1.0516256927400405,1.0811105252467703,1.0614539702422832,0.9213709292715334
314,15.725,0.9973994244788128,0.9981176822735488,1.0103193821968253,0.9920745252077536,0.9588851229098946,0.9865429581581106,0.9805303852780636,1.0635038910227113,1.0173939321112373,1.0525961588070938,1.064495503042313,1.0605290549639073,0.9668217191115556,0.9609621935411818,1.064480478617773,1.0761995297585192,1.0488550770967784,0.9804939454424254,1.140654311032623,1.1015908072301366,0.9102593600342812
315,15.775,0.9975132211014722,1.0149388125123748,0.9977239101662776,0.9540111537997314,0.9571179035490792,1.0008513807898982,0.9889023432924074,1.059728884323693,1.0247494557848824,1.005042735481327,1.0109547515723936,1.0114474195799823,0.9936964419732192,1.1295533773992457,1.1179084972198714,1.0519208428700877,1.032512709237798,0.972347494977701,1.1179084972198714,1.1198493105831009,0.9378287430174144
316,15.825,0.9978256020954128,1.014881316642188,1.0092711888383663,0.9760139888307826,0.9679399071713553,0.9966741389593178,0.9798135566705132,1.042762166169126,1.0354187706327236,1.025627576584187,1.023179778072053,1.0388456885497113,1.076141236789137,1.0568555515420195,1.0877126479374069,1.006712769899515,1.0664983941655777,1.0067127698995146,1.0819269423632711,1.052998414492596,0.900739897393672
317,15.875,0.9975549677679916,1.025131577792446,1.0186428248261217,0.9816745290738969,0.998193090861198,1.008812166295892,0.9656279261948044,1.0892303338014977,1.0045826883877145,1.0182041485692437,0.989015305323111,1.0220959943353936,1.0099634599962188,0.9716346759356412,1.0559580008689118,1.0272114128234784,1.0406264872446809,1.0157127776053057,1.1077018593506915,1.1153676161628072,0.947992073930928
318,15.925,0.9980907122189662,1.0259698740934196,1.0176146268227644,0.951600853732532,0.9712988507048173,0.9778648496955786,0.9666088514257016,1.0606469446637188,1.058229791189098,1.047110885205841,1.0084364296119046,1.0316411029682664,0.9141234958566908,0.957925246699824,1.0169623891405684,1.0379110525872846,1.0950437710783276,1.0055358454423595,1.024580084939374,0.976969486196838,0.9946339899751911
319,15.975,0.9978832563246316,1.0017782751918336,1.009900801747443,0.9614997032074498,0.9717532143419936,0.9957557517705848,0.969655905246292,1.049213830276593,1.0280758227069176,1.0540179229060649,1.034321143125231,1.044409737647121,1.0124989163022675,1.0106063949633848,1.0143914376411505,1.0087138736245025,0.9897886602356744,0.9708634468468468,1.0124989163022675,1.0560269070965709,0.955916390558121
320,16.025000000000002,0.9983389295944628,0.997868573988555,1.0116805244104703,0.9541195757632148,0.9742672464164664,0.9659302792496038,0.9629197077726817,1.0326509562298796,1.026444547338992,1.0178510581054567,1.0135543134886886,1.046973438285772,1.0043098023435215,1.0212363720459403,1.088942650855616,1.0644931612854551,0.9798603127733604,1.019355642079005,1.1077499505249706,0.9836217727072318,0.92019511412844
321,16.075,0.9983558662577438,1.020459940745584,1.0193012387428155,0.962692459955453,0.948653674381156,0.9626924599554528,1.0096418412203134,1.0494850831036824,1.0063100638620754,1.0186457836453913,1.014850177558218,1.0357260110376758,0.9326551775567964,1.031714745513731,1.1158219258545246,1.0709647630061014,0.9719051950491668,0.9289170806527614,1.1046076351424183,1.0578814238419778,0.9503539220820246
322,16.125,0.9986434416841646,1.0179502219166576,1.007232159190247,0.9578751299852266,0.9450668665470284,0.989895788580721,0.9958424823198846,1.0420437182933835,1.0194110945476451,1.027898328452297,1.0297843804311089,1.0354425363675437,1.0178965376555698,0.9658872255125838,1.0030367341861457,1.0253264393902817,1.0494736200280963,0.9027330607675308,1.0921955550026925,1.0680483743648763,0.9788705997173748
323,16.175,0.9989147556024472,1.0122828243246207,1.0109623405986563,0.9794665043846238,0.9726472899191938,0.953326182267141,0.9476435035459496,1.0665391305255194,1.0637275159459263,1.0407659968792522,0.9953115611758366,1.026239321551356,0.9783850734037424,1.01161324570802,1.0614555041644376,1.0300733414326193,1.050379446729678,0.8842385852082878,1.072531561599197,1.0928376668962558,0.9827740553464273
324,16.225,0.998913945899194,1.0110403705314808,1.0045660725547307,0.9833790042463852,0.9714058622236288,0.95468864505978,0.9899303461078932,1.0720845206024978,1.0012952733689708,1.0189925851773527,1.0362241782539348,1.0427442404991285,0.9833721585391104,1.0163958504303496,1.0751046360147738,0.9613563639449516,1.0512541918711016,1.014561200880837,1.0310730468264562,1.0274037477274292,0.967459381834148
325,16.275000000000002,0.999446241482059,1.0113592206317712,0.9950119131363906,0.972182007916381,0.981836471274442,0.9654463358061058,0.9717329631090292,1.052547211669027,1.0391242261200369,1.0446785649678956,1.0733759823484934,1.0344956104134897,0.9262841856376772,1.0138071008160403,1.1359745032525057,1.0940364397295403,1.0338644355444155,0.98280940169037,1.057568558405222,0.9937497660876652,0.9504720661078896
326,16.325,0.9992162933541348,1.01874180087624,0.999728974595889,0.959095185350055,0.9780628658420868,0.9952453528760457,0.9586488869855362,1.044269511686221,1.0254082561888052,1.0507099403926556,1.0456496035518863,1.0392091748454504,1.0221043999043358,1.0094187069977216,1.0257288835919398,1.1127164920944368,1.0583492367803762,0.9314923077142352,1.0583492367803753,1.1272144268448523,0.9654071193625297
327,16.375,0.9995258855377406,0.9969829892326002,0.998185518899978,0.9856281861793308,0.9434883672382702,0.956795678482816,0.9499202343398008,1.0401881622819669,1.001323989185717,1.0141263050291875,1.0374448088869372,0.9839494176838648,0.880782703646548,0.9780470512884984,1.0140708837484798,1.0140708837484804,1.0194744586174778,0.967239901550504,0.9906553926494918,1.0861185486684428,0.9631596511392208
328,16.425,0.99951100210002,0.9928005231277508,1.0041551081802909,0.9578129576050656,0.9567107562729534,0.95252239121093,0.9624422031999348,1.0456804478010098,0.9697879511548692,1.0474982321518156,0.9847846720490168,1.0161414521004162,0.9649405262193884,0.9721014948740776,1.1027891728221575,1.1135306258041917,0.9917941586744728,0.9613600418920428,0.9685210105467326,1.0848867511854348,0.9747868581195868
329,16.475,0.9994728770163172,0.9894989418697392,0.9832196414925536,0.977205039336189,0.9432438776552228,0.9485023801090502,0.99276144242876,1.0379879343665792,1.0217270267785914,1.0592174526064528,1.046570080038017,1.0519903825673464,0.9697687732398684,1.0160329715962657,1.017812363840742,1.124575898509352,1.065855954441617,0.9163870059055634,1.0427238552634186,1.0551796009747556,0.9898504857132492
330,16.525000000000002,0.9996234464773012,0.9966775742712582,1.002328534538346,0.9669448875819416,0.9610648173196186,0.963895962260737,0.9706471540434044,1.0532663293132687,1.032165085716626,1.0186962068251522,1.029920272568047,1.0339609362354896,1.0647216788351086,1.0293488655847731,1.0877140074478266,0.9922074116719204,0.9621405204091346,0.9586032390841012,1.0417293502223903,1.1107063360605454,0.9600470273800336
331,16.575,1.0000424643021455,1.0069374238084494,0.9829607271795912,0.9686963319406294,0.9600375937780324,0.953327071702019,0.9658822420377856,1.0134520173895347,1.075481885472822,1.035318661534003,1.02550098457118,1.0638791763349404,0.9598604832247056,1.068855629671467,1.0495177811083318,1.019632015147123,0.9721663868557912,0.96337645569073,1.0547917398073687,1.0723716021374916,0.9749827525556184
332,16.625,1.000158920737452,0.9809736383655536,1.0045563379626865,0.9585749865515788,0.9760036226706984,0.9755732859763994,0.9798766529193916,1.029100550182698,1.034423484062954,1.061481731287585,1.0539409082905562,1.03309275059289,0.9663275673019092,0.9628327117239636,1.1131115015756172,1.116606357153562,1.0204978287600637,0.9453584338342368,1.0152555453931449,1.0799103735851354,0.954416528903606
333,16.675,0.9995707661659272,0.9844595904060502,0.9869445536127964,0.9466325161588752,0.9797839034170368,0.9750785452255556,0.9829921021839564,1.0361659402079673,0.9629729418783828,0.9872236340960158,1.0485117471551255,1.0141198563737546,0.91711708750322,1.017861009994104,1.0369676159837549,1.0543372577925276,1.0595481503351596,0.9483824427590116,1.0526002936116508,1.083865648867442,0.9837952430997556
334,16.725,0.9998806088088052,0.9952967676560748,0.9783352244614062,0.9501229257278896,0.9811629676066698,0.9690445950923516,0.9924309280147212,1.0580304095659143,1.0558389629843783,1.035239365117933,1.0102568740884148,1.0102568740884146,0.9703459833155804,1.0394097543700698,1.0290501887118964,1.010057651671912,1.058402291410055,0.9220013435774372,1.1050203368718354,1.0601288856864166,0.9662937722588124
335,16.775000000000002,1.0002365136972609,0.9911730443504556,0.9865077377007472,0.9675032403062658,0.9474261743759262,0.9770134294311632,0.9757454042145108,1.045633101732349,1.0094716236307724,1.0260274810748675,1.0386622143874666,1.0412762971417984,0.9268111583536732,1.0057617385097264,0.978300667151099,1.0864286356256945,0.9903148858704988,0.9577048636321286,0.9988964706700694,1.065832832106724,0.9830818358251456
336,16.825,1.0003493114268285,0.9788631512233024,1.0088856350402244,0.9951646446811496,0.9594504817941336,0.9768873966154416,0.97289581370454,1.0376952030006292,1.0597830391245988,1.0234030737439426,1.033797349566987,1.0147411772247386,1.0441522531331258,1.030503204072562,1.0612135644588303,0.9963805814211528,0.9810254012280184,0.992968319156012,1.0100296304817162,1.0799810069171063,0.9749494852559064
337,16.875,1.000159745884564,0.9922397133484384,0.9792988628319932,0.9761191799718892,0.9577412407683102,0.9921998767750204,0.9516848744398584,1.061261730477979,1.0164863876910788,1.0190695805441683,1.0001261662881726,1.0156253234067147,0.8921147843147601,1.0294936769563867,1.0006610698587617,0.9989650341471364,0.9446918913751357,0.922643427124011,0.9921808913006366,1.021013498398262,0.9600427452140278
338,16.925,1.0005710914724673,0.9812400073503578,0.9718328391382968,0.9734745033957408,0.9410876357203866,0.9811560040623308,0.969737557125507,1.057140578223738,1.0344569949663058,1.0087774667503446,1.0280371129123156,1.0160533330782,0.9964435115314656,1.0621986671147607,1.0841170523091923,1.0031876300528293,0.974525126337034,1.0166758670955565,1.1313258819587368,1.025106015247261,1.005475813122579
339,16.975,1.0009454884259277,0.9968093844068412,0.9880170636398816,0.960524657659614,0.967541812442688,0.9764164493742228,0.9943721101426772,1.065388256693914,1.050071173131223,1.0492202240444062,1.0283719714174084,1.036030513198754,1.02913266832835,0.9939343197373148,1.052598234055706,1.047569898542701,0.9570598593086114,0.9118048396915672,1.0693593524323894,1.005667102600993,0.9572308911287823
340,17.025000000000002,1.000694865145619,0.995651233955347,0.9811892607247106,0.9460685117269386,0.959815332435181,0.9479150995832696,0.9723310945725356,1.0164187742124942,0.976235759834556,1.0265702725816572,1.039259645543112,1.032914959062385,0.9814396845035964,0.966443152821878,1.0264292795487535,1.0347606860385974,1.028095560846722,0.9581117463320342,1.0514234990182842,1.0580886242101597,0.9858434279339424
341,17.075,1.001133039375196,1.0029421819916515,1.0113948295556956,0.9884704570368352,0.976639815990996,0.958893854422237,0.9723563080261228,1.0798582364896006,1.0268745379702513,1.0575714426679692,1.0512638595109045,1.033182121127316,1.025396397270817,0.91440841889094,1.010487564354118,0.993922194446673,0.97404375055774,0.8845907530575395,1.0850317289376177,1.0817186549561293,0.9817517185963052
342,17.125,1.000681694830587,0.9900258915601506,0.9952092731913564,0.9658754592336658,0.9453939514901012,0.963442012769084,0.9825040100749756,1.0405354686489372,1.0141980903745766,1.018378626608602,1.0083453396469408,1.0079272860235382,1.027651816073169,1.0161236707005534,0.998008013686443,1.0572956184598952,0.9667173333893432,0.9486016763752328,0.9963611357760692,1.0062424032383113,0.9654905773948798
343,17.175,1.0009260930234474,0.9906724608152268,0.980990605113691,0.9556229311956564,0.9759853607422302,0.9826384317821998,0.97175158826225,1.0552670152189982,1.0349014840076045,0.987104829123718,1.0652419692817223,1.0411358302968063,0.9872937487082396,0.9299881414034494,1.0576977805398389,1.060972386671541,1.033138234552072,0.970920718049728,1.0904438418568616,1.113366084778778,0.9935088174888176
344,17.225,1.0010213139407795,0.9961077143077844,0.9879568952614688,0.9715301273242042,0.9697261720640606,0.9607063957633408,0.975538916791191,1.028488858281673,1.0293152856487138,1.0396456277367172,1.015679234092549,1.0330342088003943,0.9457584701902284,1.0369159131001298,1.0808668230745466,1.0450549705027996,0.919713486501685,0.9490140931512964,1.0434271590222657,1.0352881016195958,0.9970677524695072
345,17.275000000000002,1.0006192247595147,0.9904270604657998,0.9956751739319945,0.968704294059852,0.9798640226069314,0.965515800189258,0.957544565512773,1.076361950084766,1.0541773908082095,1.0282954049855606,1.0061108457090049,1.0393876846238397,0.9095420318435464,0.9208708471867934,1.0956582839111757,1.0179749787003392,1.0195933808922315,0.9597124997922116,1.035777402811156,1.0568166313057568,0.9989339814834824
346,17.325,1.0014972437962195,0.9877111620748812,0.9821096304689564,0.9647060577264428,0.9738201424780168,0.977980920299388,0.9678761741617724,1.014199500573035,1.0427915122686109,1.0378900245493698,1.0583128900462084,1.0489183719176618,0.9413084369906806,0.9557901052520756,1.044289189071712,0.9831443675235998,0.9976260357849946,0.8978634322064957,1.0233712238052526,1.018544001051454,0.996427439659052
347,17.375,1.0014733606027766,0.984323446258362,0.9951569549677628,0.972557349401705,0.9577828302189768,0.9737393109363232,0.9713753878670868,1.0652261643863772,1.020960189579623,1.03558014456167,1.0221785191614603,1.0331434853979953,0.9822936083055556,0.9998917022654266,1.0142901427780486,1.0750835582757867,1.0366877169087945,0.9438977669385632,0.9406981134913134,1.070284078104913,0.957839114101578
348,17.425,1.0009768609536491,0.9859647303363128,0.9757242903766736,0.9662005113893328,0.9456347190325762,0.9955802147561272,0.9828490099638502,1.063159559105575,1.018339691630938,1.051046081409727,1.0340872126355405,1.0417590818429106,1.000524314332802,1.083238566074147,0.992571020896135,1.035518805454141,1.0196122185808054,0.95439521240013,1.0768759313248133,0.995752338270802,0.9823453579061332
349,17.475,1.0009932277663958,0.9804060831919096,0.9865906588378622,0.982101381867338,0.964379544518551,0.9858015457093924,0.9595109078842696,1.0317914363778389,1.0261707826388151,1.0209516041668656,1.0422297933217388,1.0390179911851545,0.9868992019687572,0.9995517558401514,1.0596513867292745,0.960012524992044,0.9521046788224224,0.9837360635009088,0.9568493865241956,1.0786302175363665,1.006023278929985
350,17.525000000000002,1.0011611602953625,0.9841187347949694,0.987268394694489,0.9685663096692352,0.981346272971548,0.9621763280180782,0.9610145131724136,1.0370895534640607,1.0107431675792928,1.024315548186597,1.0498635587415244,1.0091464169196094,0.9545423829968168,0.94353448072173,1.074056750554902,1.0190172391794683,0.9010754290892516,0.9513972680610776,1.0536135034725975,1.0646214057476844,1.012999799889151
351,17.575,1.0007027489744975,0.9911287885849764,0.984790694465978,0.9609452151694629,0.9930986615596256,0.9965643024879068,0.9586347878839429,1.0677136145368882,0.9974588525394796,1.0014280481325537,1.019686347860694,1.008572600200087,0.9538097288811,0.9788276889828996,1.066390549339198,1.0429362117437606,1.003845649084699,0.9616278414129128,1.0288636091864984,1.0460634567564853,0.977758681759162
352,17.625,1.0013945326325009,0.9926311042203592,0.9848460529846902,1.0006817435578848,0.9767511489635228,0.9888121686390812,0.9914923952336494,1.0640322862200573,1.0016743109890602,1.0269332376649067,1.0103570670338828,1.0442987497545515,0.9561795396467676,1.0245891327271877,1.0152605518525852,1.0556844023091956,1.0292534231644883,1.0245891327271877,1.0541296388300956,0.974836701395974,0.965936473724796
353,17.675,1.0013377755280737,0.9963123154603978,0.9884237985331916,0.9748496954764176,0.9609531854647444,0.9756111480797968,0.9900787475440046,1.0140674332143131,1.0474249145700474,1.0164220789570706,1.0089657007716717,1.0376138906418897,0.907489982978988,1.006432672775675,1.0172545294721875,1.0589959767301649,0.98015102079843,1.0157085499441143,0.9909728774949426,1.0373522633371397,1.0140994692108138
354,17.725,1.000853047099925,0.9925320309520328,0.9937782858103068,0.9943439695343886,0.9769292264928576,0.9765506451223886,0.9896117024035376,1.0364509544236036,1.044255554984022,1.025914743667038,1.0294268139192269,1.032938884171415,1.023821691698561,1.0376571199647582,1.0222844218912062,1.0653279764971513,0.9869272163220372,0.9823154068999712,1.0391943897721132,1.085312483992769,1.0254687664921558
355,17.775000000000002,1.0014947309361422,0.989070043595791,0.99453733820588,0.9857461460766234,0.9680527838976652,1.0143566891745124,0.9720055562993468,1.0352846643737477,1.0096741741755964,1.0542985131572236,1.041105230327873,1.021703343814122,0.9722108951254074,0.9920831304031276,1.028770333992766,0.9783254290570136,0.9874972299544232,0.961510460745096,1.0608716371336993,1.0700434380311086,0.972351279833022
356,17.825,1.0011819364494736,0.9830941162338424,0.9978093577613064,0.9729240353311024,0.977041836173212,0.9841544012641286,0.9598219417425736,1.035658587181588,1.017137122135121,1.042218272718878,1.005175342625945,1.0530224606626497,0.9515636524504092,1.00628616281497,0.9926055352238298,1.0138865114767135,0.9029214210152446,1.0123664417443652,1.0442879061236918,1.0290872088002023,0.9822597544944756
357,17.875,1.0005509237839767,0.9952625425573206,1.0026151013565423,0.9715835161288664,0.9671164654799984,0.9676748468111064,0.9745615498947784,1.031791341092395,1.055964957488387,1.0264194263377304,0.9842115246939356,1.0060828919093567,0.899388758167358,1.014268666773608,1.0822896652904668,1.023338133242523,0.9583402902153022,1.0339191774562564,1.0021760448150558,1.0051992003046937,0.9553942560391752
358,17.925,1.0005689090619334,0.9900763304635424,0.9876391312718424,0.996710690510834,0.9698726124933652,0.989492172975101,0.9989317728295208,0.9905571534714962,1.025280073720304,1.018793374333164,1.0004779878282983,1.0420691780164308,1.0266560402569715,0.934963480292586,1.0461970776264309,0.9635234579864111,0.9965929058424192,1.0326686671398824,1.0311655104191544,1.0266560402569718,1.0173916865904455
359,17.975,1.0013376634202995,1.0032523534905362,0.9862867388727484,0.9777369032356892,0.9957749711041186,0.9867559371699036,0.974791912563293,1.0100978199704482,1.0355210182942722,1.0328648632455149,0.9949197911204032,1.0131334257404572,0.9581705636925693,0.9805926517664983,0.9865718752528794,1.0717758099338104,0.9387380873618308,1.007499157455213,1.047858915988286,1.0045095457120226,0.9533505774127315
360,18.025,1.0006829917916755,0.9880532558004091,0.9945750594690586,0.9842178342723664,0.9746996405989128,0.9725031343665768,0.9558462954380318,1.0263879378995786,1.0218597558206095,1.0452553632286146,1.0086525580902843,1.0173315737416406,0.9870522147893452,1.092595448599652,0.9171855670557616,0.9082664205365812,1.0420536183242937,0.9974578857283896,1.0539458136832016,1.046513191583884,1.0106394134922805
361,18.075,1.0003190075549675,0.9913361042435772,0.9818189392547508,0.9729551915636648,0.9764137787740876,0.975503624245029,0.9982574874714946,0.9869435665564266,1.0443589147249184,1.0544910349899463,1.0406062775897231,1.0278473113300577,0.9712507203546996,0.9860338363418344,1.0318614959019492,0.9549892927688526,0.9949037059341144,0.9342929303868656,1.0599494162775036,0.9978603291315404,0.9726988623289504
362,18.125,1.0002432676836093,0.9936563216590584,0.989169339045202,0.9467763524232016,0.9670514865477516,0.9780941935263016,0.993481572102969,1.031140962711783,1.0240502358599823,1.0367389049632034,1.0147203321076137,1.0221842551095088,1.014414989802992,1.0320569896256526,0.9556083237274564,1.018825489758657,0.9556083237274564,0.9776608235057824,1.0541094894039789,0.9673696569425632,1.0168452652887658
363,18.175,1.0008094399878689,0.9803178858042858,0.9967727237167904,0.9757806297140688,0.9700195632655726,0.9638984301640452,0.9918035957739488,0.9972682996695656,1.0135987072562656,1.0366097361284323,1.050342124326338,1.00914495973262,0.9035708991153022,0.9942204067935364,1.0220000946304144,0.9810616072918564,1.0176138281298543,0.9371989422862594,1.0644006708024916,1.0790215591376906,0.9753176868744572
364,18.225,0.9999917884182792,0.9941539845807552,0.993599249847084,0.989412865523016,0.9845786007077564,0.989233818678006,0.9978280672384664,1.0298223611582578,1.0183798904787216,1.027607689413831,1.004722748054759,1.0146887709046777,0.9422421603559424,1.001859334082167,1.014946030753778,0.997497101858298,1.009129721121951,0.9844104051866868,1.022216417793561,1.0527520433606523,0.9366780886418228
365,18.275,1.001046627952913,0.9963763474301088,1.004307083861066,0.9927316053532732,1.0012788909240284,1.0044841230130612,0.9718975967745588,1.0124478919727355,1.0109795121439134,1.0113466071011192,1.0605373313666546,1.031536829747421,1.016630549666956,0.9139552025455416,0.9761388634782292,0.9298626506911132,0.9573391520334632,0.9920463116238004,1.0629067624540716,1.060014499154877,0.955420814130936
366,18.325,1.0000402526830598,0.9996570795956128,0.9984225116757006,0.9653614788883992,0.9874987353296112,0.9935200690816212,0.9805919113199536,1.0211691618035188,0.9992634951219992,0.989405945115315,1.019708784024751,1.0343125618124307,0.9679428171546332,1.0484848643472926,0.9780105730537156,1.0010225865373328,0.982325325581894,0.9952695831664286,1.0211580983354975,0.9923930814809764,1.001066614624356
367,18.375,1.0003186138484423,0.9974984629690188,1.0004998944379808,0.9735012649624228,0.991819363669875,0.9662797068181388,1.0046772598779918,1.0217922171910492,1.0308699732073172,1.0069046973243712,0.9865705238479324,1.0421263906674885,1.0427865911050354,1.0013039969458506,1.0599518024812498,1.0013039969458506,1.0256213797288205,1.0513691967931424,1.0041648655085529,1.035634419698279,0.9580552543372414
368,18.425,1.0003528449168817,0.9910743111013663,0.9952806779748802,0.9708525618322132,0.9827648632043874,1.008166094071524,0.9838159486195798,0.9880849724597436,1.0379225916846866,0.9974746688354572,1.025282615794302,1.0122814977356214,0.9958768883332958,1.02859855752139,0.9631552191452016,1.0015676134094862,1.0271758762523426,0.957464494069012,1.0442480514809138,0.9958768883332956,0.9557369525280256
369,18.475,1.000256807389914,1.0179041241252818,1.0073100937979589,1.0067239424859995,0.9959214356611236,0.9967926055663556,0.9847704608741548,0.9945972574051706,0.993519687245468,0.9945972574051706,1.0139935202798107,1.0305162627285782,0.9437990762402176,1.0074736765862593,0.9522890229530232,0.967853925259834,0.9268191828146072,0.9508740318342224,1.1277479216843382,0.997568738754653,0.9829712283351868
370,18.525,1.0000332761980943,1.0128194685140983,0.9789268284240038,0.9985241569513456,1.0146405655935666,0.9798083275603794,0.9903793052719444,1.0085272612070295,1.0371075590804133,0.9835195005678192,1.0092417686538644,1.0156723356753763,0.9682658491649424,1.0287824647377517,1.0555223646420158,0.9935983859163507,0.9781173912349348,0.942933312413534,1.021745648973471,1.0358192805020312,0.9980502489508948
371,18.575,1.0001649864783186,0.9974279723728616,1.0051046031333264,0.9704038409326444,0.9641987719675332,0.9948793907394708,0.9872954175598916,1.0400597176743258,1.046811044847477,1.0308210594373828,1.001328419680988,1.011277743936157,1.0148526093611754,0.9686593181764596,0.9406633841251172,1.0414487467099518,0.9938556588226686,0.9560611478533556,0.9532615544482216,1.0246511862791443,1.0176664864061318
372,18.625,0.9997833397500704,1.0172436969570189,1.005890086084383,0.984401764694645,0.985773275338594,0.9753155066784808,1.009088956285733,1.0390775640197798,0.9906579632474296,1.0192856104194032,0.9910113909902938,1.0171650439622202,0.9940958512916508,1.026118546781438,1.0316877112144447,0.9704269024513738,1.030295420106193,1.0302954201061931,1.030295420106193,1.0386491667557027,1.014085173631549
373,18.675,0.9994556831563558,0.9873689817920224,0.99641650707498,0.9897099636579147,0.9845943022330804,0.985276390423058,0.9961898014627047,0.9962580102817024,1.0264902575944144,0.9807903488658958,1.0162956625703603,1.0061010675463062,1.01786160349882,1.0691008951035226,1.01093737490359,1.0317100606892806,0.9749313862083944,1.0247858320940502,0.995704071994084,1.0330949064083264,0.994206177644912
374,18.725,1.0000809699430364,0.9914307389156056,0.9940582635665446,0.9996966569499584,0.995286729382823,1.000544719943638,0.987993387637175,1.010525769023103,1.0283585767117458,1.0000358821474309,1.0087774545438244,1.0140223979816607,0.9890162030053103,0.928407967723648,0.987638743112546,1.0248301602172016,0.929785427616413,0.9931485826836052,1.019320320646142,1.0675314168929184,0.9898314343704148
375,18.775,0.9998684841748108,1.0014464422832623,0.9981795066719782,1.010912753918708,1.013443410011629,0.9746400165868452,0.9918484780187062,0.99367314595032,1.0378441258368056,1.0020204177398917,1.0037594326960524,1.0315836719946263,1.0508920077503037,0.979645091970622,1.0385608107884357,0.9878658899452002,0.9220995061485712,1.0152685498604626,1.038560810788435,1.000197086907069,0.9901028417750176
376,18.825,0.9995982080381792,1.0017230611718049,1.0050376576890143,0.991117710360374,1.0146118653638367,0.9820556791447518,1.0038716802193963,1.0254191766654297,0.9901314722052827,0.980098693486222,1.036143871158219,0.9804446513730866,0.9321992515140266,0.9540050819587996,0.9867138276259586,0.9771737768063709,1.0248740309043105,0.9989796072511432,1.000342471653941,1.0044310648623365,0.9811789293370428
377,18.875,0.9993981440674288,1.0019826981191802,1.002370587414536,0.9922169579244206,1.0200938475565504,0.984037511265892,0.9927177403729024,1.0155200345270876,1.0007225552032428,1.0069168488736897,1.0031314471861943,0.9852368210271264,1.0086062016929027,1.0370749251277829,1.0221627366618933,1.0058948946991049,0.928622645375858,0.950313101326243,1.0099618551898015,1.0262296971525906,0.971879058486096
378,18.925,0.9994546082764214,1.0055052707057417,1.0092993875496683,1.017865664511987,1.000430771400444,0.9903019287356434,0.9919623947462664,1.0317267238560504,1.011530348040687,1.0115303480406863,1.018718888585138,0.9844877431353688,1.001935254240372,0.9587832648249046,0.9776622601941716,1.0167687506019385,1.0612692396866386,1.004632253578838,1.0154202509327048,0.9938442562249712,0.9485869561014172
379,18.975,0.999254799267838,0.9943920066501768,1.0015564907122432,0.99417432243294,0.9819515445861152,0.9862460340998642,1.0098657264254849,0.9963317316620358,1.0072280458839036,1.013697732453137,1.0123356931754044,1.0007583593146694,0.9805650951743324,0.9805650951743328,0.9738580835794324,0.9993447276400512,0.971175278941473,0.9859307044502524,0.9684924743035132,1.0261727740196498,0.9923776482486156
380,19.025,0.9992160870865692,0.9945809024180258,1.004634887228138,0.9933918235419382,0.9871482096989688,0.997170852973209,1.0076864131297896,1.0195543349891991,1.0087152191354938,0.9992309927635008,1.011086275728492,1.0019407717269275,1.0221204135530504,0.9767521445441684,1.0261234961126573,0.9847583096633826,0.98342394881018,1.0114455267274305,0.9834239488101802,0.9820895879569774,1.0010974221515754
